trial_type.negative_music	trial_type.positive_music	trial_type.response	trial_type.tones	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	intercept
-3.643735309513632e-13	-0.0017545615798843	0.0059776771005533	0.9959625222178272	-0.0404184000000017	0.0139687000000026	0.0001951245796916	0.0016336470585604	-0.0332034000000012	-0.0164197999999998	0.0002696098320402	0.0011024657715611	0.0241872000000023	-0.0103515999999991	0.0001071556225606	0.0005850206438382	-0.0032873199999979	0.0002879299999995	8.29036826909175e-08	1.0806472782655124e-05	0.0004665590000002	-5.593800000156931e-05	3.1290591561837083e-09	2.176772991871177e-07	-0.0008142339999998	-1.0795857985028706e-15	-5.96581493741276e-16	6.629770066572466e-07	0.1312582694000012	0.1116549529000006	0.0811220718000011	1
1.0064336968894096e-12	0.0042987437078623	-0.0146123225361105	1.0103058052986138	-0.0404184000000017	2.408011963073325e-16	-4.8992380690014335e-16	0.0016336470585609	-0.0167715000000005	0.0164319000000018	0.0002700073376095	0.0002812832122504	0.0242069000000013	1.9699999999921068e-05	3.88090193563417e-10	0.0005859740076095	-0.0033965400000001	-0.0001092200000007	1.1929008609935751e-08	1.153648397241418e-05	0.000466559	5.4146727721775714e-17	-7.559108524575692e-16	2.1767729913193925e-07	-0.0008142340000009	5.303348045308602e-16	4.663119420141804e-17	6.629770068167328e-07	0.1299236757000011	0.1066036682000006	0.0707868253000011	1
-2.6521453489268918e-12	-0.0104270615309872	0.1615728247346038	0.8488572230356026	-0.0403913000000023	2.70999999996824e-05	7.344092503196315e-10	0.0016314571156917	-0.016794299999999	-2.2799999999280068e-05	5.198393576455355e-10	0.0002820485124887	0.0061363700000003	-0.0180705300000004	0.0003265440544816	3.765503677646996e-05	-0.0032888300000011	0.0001077099999993	1.1601444775602785e-08	1.0816402767960711e-05	0.0006085000000015	0.0001419410000012	2.0147247778577985e-08	3.702722521882482e-07	-0.0008142340000008	2.9602823494581953e-16	3.8944031086433484e-16	6.629770065351518e-07	0.1284727828000015	0.1011707700000004	0.0598816450000008	1
6.960463078186705e-12	0.1550234970617439	0.5660876206917839	0.2788876897029935	-0.0258697000000006	0.0145216000000013	0.0002108768665614	0.0006692413780877	-0.046579200000002	-0.0297849000000012	0.000887140268011	0.0021696218726417	-0.0015282099999978	-0.0076645799999989	5.8745786575692174e-05	2.3354258024828125e-06	-0.0029050100000016	0.0003838200000007	1.473177916106864e-07	8.439083098669898e-06	0.0006862370000021	7.773699999857191e-05	6.0430403453698685e-09	4.709212230395827e-07	-0.0007576370000001	5.6596999999614485e-05	3.2032216722209157e-09	5.740138244572237e-07	0.1269068893000008	0.0953757067000005	0.0484943329000005	1
-1.7913039815019965e-11	0.7263313167052056	0.3571243058663735	-0.0834551640502882	0.0157523000000019	0.0416220000000051	0.0017323908840053	0.0002481349552891	0.0415127000000029	0.0880919000000057	0.0077601828456082	0.0017233042612876	-0.0254063000000021	-0.023878090000002	0.0005701631820474	0.0006454800796916	0.0019594400000011	0.004864450000006	2.3662873806028305e-05	3.839405114371521e-06	4.813459999965531e-05	-0.0006381024000022	4.0717467258430177e-07	2.3169395154943704e-09	-0.0005204610000007	0.0002371759999994	5.6252454818935785e-08	2.7087965250670925e-07	0.125227397000002	0.0892392231000014	0.0367165729000004	1
4.5333554640643407e-11	1.0849429770578989	0.0576369917746471	-0.1425801361442636	0.0228897000000038	0.0071373999999995	5.094247875765802e-05	0.0005239383660903	-0.0143268999999975	-0.0558396000000034	0.0031180609281611	0.0002052600636086	-0.0435937000000015	-0.0181873999999978	0.0003307815187593	0.0019004106796887	0.002419780000005	0.0004603400000001	2.119129149002869e-07	5.8553352539301e-06	4.813460000098139e-05	-3.4266711936956256e-16	-2.931943388746056e-15	2.3169398235128314e-09	9.903099999757442e-05	0.0006194920000035	3.8377033982418594e-07	9.80714166021172e-09	0.1234358092000016	0.0827832863000016	0.0246431927000003	1
-1.1248896776175804e-10	1.1424986955056449	-0.0397512559671207	-0.1027473794081968	0.0033476300000019	-0.0195420700000032	0.0003818924998874	1.1206626616780224e-05	0.012978100000001	0.0273050000000007	0.0007455630250006	0.0001684310796097	-0.0069528800000004	0.0366408200000012	0.0013425496902701	4.834254029537155e-05	0.0008532840000019	-0.0015664960000044	2.4539097203802657e-06	7.280935840502369e-07	-0.0004380170000028	-0.000486151600002	2.3634338024298026e-07	1.918588921341025e-07	-0.0001166940000007	-0.0002157250000011	4.653727459560761e-08	1.3617491027739737e-08	0.1215337296000012	0.0760310067000013	0.0123713999999999	1
2.7320402423034653e-10	1.1021913829321222	-0.0526219204891615	-0.0495694839017317	0.0228396000000033	0.0194919700000027	0.0003799368944818	0.0005216473281582	-0.0037668900000003	-0.0167449900000005	0.0002803946901001	1.4189460272229316e-05	-0.005703999999999	0.0012488800000014	1.559701254132463e-06	3.253561599887791e-05	0.0008551380000015	1.853999998917816e-06	3.4335483130226157e-12	7.312610003419428e-07	0.0001735670000001	0.0006115840000034	3.740349938492898e-07	3.0125504142529865e-08	0.000190308	0.0003070020000006	9.425022605632581e-08	3.62171321930627e-08	0.1195228609000011	0.0690065559000011	-1.6819742921347252e-16	1
-6.460753972142602e-10	1.049224990709022	-0.0308973459244195	-0.018327636778828	-9.720039999864496e-05	-0.022936800400005	0.0005260968125932	9.44791693700759e-09	0.0074717500000013	0.0112386400000013	0.0001263070290489	5.582704806073504e-05	-0.0219175000000006	-0.0162135000000011	0.00026287758225	0.0004803768062497	0.000435439	-0.0004196990000011	1.7614724668281125e-07	1.896071209081696e-07	0.0001990380000026	2.5471000002451592e-05	6.487684946996073e-10	3.961612705294065e-08	-0.0001164770000001	-0.0003067850000012	9.41170365601241e-08	1.3566891006938752e-08	0.117405003100001	0.0617350796000008	-0.0123714000000004	1
1.4767209758754656e-09	1.018044337389764	-0.0127063153456886	-0.0053380259567598	-0.0001032009999996	-6.000600000042328e-06	3.6004815728161205e-11	1.06504455292042e-08	-0.0037524799999988	-0.0112242300000005	0.0001259833390928	1.408110614841765e-05	-0.0219314000000004	-1.3899999998918658e-05	1.9320960608719462e-10	0.0004809863059601	0.0002389799999989	-0.0001964590000006	3.8596139625432576e-08	5.7111437112183265e-08	-0.0001223629999995	-0.0003214010000027	1.0329860311608681e-07	1.4972703067665732e-08	0.0001903080000029	0.0003067850000014	9.411703790758213e-08	3.621713072843527e-08	0.1151820518000008	0.0542426077000005	-0.0246431927000007	1
-3.224666638409121e-09	1.005386415325887	-0.004327267709414	-0.0010591435769279	-0.0001391559999997	-3.59549999994195e-05	1.2927603806437083e-09	1.9364390934939587e-08	-0.0037880500000009	-3.557000000013712e-05	1.265225361157988e-09	1.4349322802425375e-05	0.0053101300000014	0.0272415300000017	0.0007421009567398	2.8197480616996764e-05	-0.0001092079999994	-0.0003481879999998	1.2123488550073366e-07	1.1926386763683146e-08	0.0001863550000017	0.0003087180000016	9.530680403660117e-08	3.4728186399805287e-08	-5.458439999953317e-05	-0.0002448924000033	5.997228948346087e-08	2.979455689464072e-09	0.1128559971000005	0.0465559613000004	-0.036716572900001	1
6.569531797961573e-09	1.001080080567346	-0.0007190731800918	-0.0003610142108162	-0.0028334500000004	-0.0026942940000004	7.259220155562707e-06	8.028438901342706e-06	0.0107195	0.0145075500000016	0.0002104690070014	0.0001149076802482	-9.287069999913951e-05	-0.0054030007000005	2.919241656458145e-05	8.624966942803163e-09	4.758370000006451e-05	0.0001567916999998	2.4583635672268692e-08	2.2642073072539595e-09	-0.0001040199999985	-0.0002903750000019	8.431764092736365e-08	1.0820158909086456e-08	1.0512800000743089e-05	6.509720000042347e-05	4.237643519880737e-09	1.1051809290963984e-10	0.1104289209000006	0.0387026567000002	-0.0484943329000011	1
-1.1861984209833826e-08	1.0004038827229735	-0.0006059673214678	0.0002020965680964	-0.0071461100000011	-0.00431266	1.859903627472925e-05	5.1066888131872734e-05	0.0014522399999993	-0.0092672600000002	8.588210790769396e-05	2.1090010162703267e-06	0.0066916100000013	0.0067844807000007	4.602917836864166e-05	4.4777644391970354e-05	-0.0001092079999993	-0.0001567916999998	2.4583637140108938e-08	1.1926386924500529e-08	-0.0004380170000022	-0.0003339970000015	1.115539976878516e-07	1.9185889086973112e-07	-1.5949399999098442e-05	-2.646220000082372e-05	7.002476728517719e-10	2.5438387170961185e-10	0.1079029959000003	0.0307108065999998	-0.0598816450000015	1
1.6175996441697792e-08	0.9690265970877266	0.0314837873813291	-0.0005104006288464	-0.0143413000000021	-0.0071951900000009	5.1770759136355415e-05	0.0002056728856908	-0.0067498700000007	-0.0082021099999994	6.727460845159388e-05	4.55607450150544e-05	-0.0064070199999986	-0.0130986300000004	0.0001715741078775	4.104990528004671e-05	-0.0003956379999998	-0.0002864300000005	8.204214666180697e-08	1.5652942690150926e-07	-0.0004380170000031	2.2037100403683488e-15	-1.1039646999813606e-15	1.9185889129652567e-07	-9.62519999999287e-05	-8.030260000056058e-05	6.4485090354527735e-09	9.264447309371028e-09	0.1052804829999999	0.0226090196999995	-0.0707868253000018	1
-1.33672632529843e-09	0.5175640753426396	0.4496772201763585	0.0327587058386327	-0.0001195650000013	0.0142217350000022	0.0002022577464101	1.4295788281057213e-08	-0.0037903900000006	0.0029594800000004	8.758521870009451e-06	1.4367056350587934e-05	-0.004637609999999	0.0017694100000003	3.1308117478652413e-06	2.150742651241488e-05	-0.0001092079999995	0.0002864299999991	8.204214047230662e-08	1.1926388767933009e-08	-0.0003616330000028	7.63840000008964e-05	5.8345127849364265e-09	1.3077842568670892e-07	6.954960000205328e-05	0.0001658015999994	2.7490170407061672e-08	4.837146611211782e-09	0.1025637299000001	0.0144262984999992	-0.0811220718000016	1
-1.0797596205912493e-07	0.0090919457314066	0.5027417599988596	0.4881664022416825	0.0143333000000016	0.0144528649999989	0.0002088853067063	0.0002054434888875	-0.0813356000000003	-0.0775452100000012	0.0060132595939427	0.0066154798273594	-0.1061580000000007	-0.1015203900000017	0.0103063895857544	0.0112695209639956	0.0007836580000005	0.0008928660000012	7.972096956850028e-07	6.141198607987772e-07	-0.0002443660000035	0.0001172670000018	1.3751548374245286e-08	5.971474107418259e-08	0.0001903080000025	0.000120758399999	1.4582589813746278e-08	3.6217134430546194e-08	0.0997551684	0.0061919348999986	-0.0908041710000007	1
5.764579228345529e-07	-0.138316396972481	0.1445772239120047	0.9937385965968988	0.0228053000000019	0.008472000000001	7.177478399710727e-05	0.0005200817080904	-0.016811299999998	0.0645243000000033	0.0041633852904896	0.0002826198076889	-0.0729078000000034	0.0332502000000015	0.0011055758000359	0.0053155473008423	0.0003636459999954	-0.0004200120000025	1.7641007862508125e-07	1.3223841235217966e-07	0.0001165469999993	0.0003609130000023	1.3025819197245738e-07	1.3583203847924196e-08	0.0001903079999998	-4.78863615107241e-16	-4.47826242518547e-16	3.621713341090145e-08	0.0968573125000002	-0.002064594300001	-0.0997551684000006	1
-2.2807988496487677e-06	-0.123882751391893	-0.0147273160122142	1.138612348208439	0.0271864000000028	0.0043811	1.919403720848578e-05	0.0007391003449597	-0.0380494999999995	-0.0212382000000012	0.0004510611392405	0.0014477644502509	-0.0541915000000015	0.0187163000000029	0.0003502998856876	0.0029367186722486	0.0004878589999992	0.0001242130000024	1.54288714383096e-08	2.38006402870862e-07	0.0003793190000027	0.0002627720000001	6.904912392229981e-08	1.438829073345703e-07	0.0003314839999995	0.0001411760000006	1.99306619573544e-08	1.0988163976004649e-07	0.0938727561000001	-0.0103137328000012	-0.1079029959000006	1
7.972831348242618e-06	-0.0684730858999128	-0.0550048288067781	1.123469941891739	0.0107485000000014	-0.0164379000000035	0.0002702045564116	0.0001155302522491	-0.0358522000000002	0.002197300000001	4.828127289814641e-06	0.0012853802448407	-0.0542706000000011	-7.909999999939718e-05	6.256808635469269e-09	0.0029452980243586	0.0003429239999997	-0.0001449349999986	2.1006152324103937e-08	1.175968694512219e-07	-9.44296999993502e-05	-0.0004737487000028	2.244378354177144e-07	8.916967336514842e-09	0.0001903080000004	-0.0001411759999997	1.9930663561795737e-08	3.621713536987719e-08	0.0908041709999997	-0.0185259507000016	-0.1151820518000009	1
-2.5944213920380268e-05	-0.0279863625130929	-0.0398943957717094	1.0679067024747977	-8.136120000062244e-05	-0.0108298612000018	0.0001172858936118	6.619645268675166e-09	-0.0358646999999998	-1.2499999999050033e-05	1.5624967249444015e-10	0.0012862767060896	-0.0542716000000008	-9.99999999185538e-07	9.987644590324306e-13	0.0029454065665592	0.0003610400000009	1.8116000001076237e-05	3.2819000087155465e-10	1.3034988222138304e-07	-9.44296999995948e-05	9.824468447800405e-16	-1.074030929104944e-15	8.916968156925421e-09	0.0001903080000004	6.235331223524192e-16	-2.9598467086594235e-16	3.621713473994187e-08	0.0876543037999993	-0.026671850600002	-0.1215337296000012	1
8.03966247580351e-05	-0.0088606794047359	-0.0191913036531052	1.0279715864621446	-8.136120000130891e-05	2.3917593117055507e-16	-9.926109959262978e-16	6.6196453252016085e-09	-0.0358748000000001	-1.0099999999003948e-05	1.0200941710934808e-10	0.0012870012750391	-0.054291600000001	-1.9999999998978185e-05	3.9999887045496815e-10	0.0029475778305595	0.0002779400000011	-8.310000000054354e-05	6.905611743477848e-09	7.725064380199632e-08	-9.442969999848395e-05	-3.0921391289046976e-16	-6.877289680681913e-16	8.91696847594659e-09	0.0001903080000001	-1.4601353423215547e-16	1.2733982867679752e-16	3.6217134864099386e-08	0.0844259740999991	-0.0347222722000022	-0.1269068893000013	1
-0.0002413561342883	-0.0022254938074764	-0.0055766633609939	1.008043513276566	-8.136120000137117e-05	5.818094241475614e-16	-7.630640703052375e-17	6.6196451200785265e-09	-0.0358758000000012	-9.999999992097644e-07	9.99793125307376e-13	0.0012870730256401	-0.0398456	0.0144460000000015	0.0002086869159985	0.0015876718393593	3.428430013498986e-07	-0.0002775971570003	7.70601840458192e-08	1.1805018569309132e-13	-9.442969999839491e-05	-8.35708290642151e-16	-3.7665093983614175e-16	8.916968176184262e-09	0.0001903079999998	1.0884998361492723e-16	1.1660584738747159e-15	3.621713449281891e-08	0.0811220717999989	-0.0426483970000023	-0.1312582694000017	1
0.0007081563418042	-0.0003845648014276	-0.0045077655184475	1.0041841739961015	-8.744510000157583e-05	-6.083900000018776e-06	3.7012507036994085e-11	7.646646022565926e-09	-0.0358452000000007	3.060000000162994e-05	9.36358770450674e-10	0.0012848783630389	-0.0542761000000005	-0.0144304999999997	0.0002082393302495	0.002945895031209	0.0003197580000011	0.0003194151570006	1.0202604331987825e-07	1.0224517986830749e-07	-9.442969999797088e-05	3.850645259721838e-18	-2.9977148804001554e-16	8.916968635591014e-09	0.0002463860000002	5.607800000065573e-05	3.144742129468929e-09	6.070606139487144e-08	0.0777455541999987	-0.0504218517000027	-0.1345528350000015	1
-0.0019804721591486	-1.475530151569351e-06	0.0066795550734642	0.995302392650576	-0.0001056250000019	-1.8179899999838327e-05	3.3050684595665696e-10	1.1156642355304517e-08	-0.0358064	3.8800000001348586e-05	1.5054389109143336e-09	0.0012820982809582	-0.0642147000000013	-0.0099385999999992	9.877576995923702e-05	0.0041235276960897	0.000669879000001	0.0003501210000003	1.2258471334916612e-07	4.4873787718956053e-07	-0.0004264620000003	-0.0003320323000017	1.1024545106055633e-07	1.8186983775512227e-07	0.0001903079999999	-5.607800000063893e-05	3.144741306229869e-09	3.6217139158514415e-08	0.0742994437999987	-0.0580148092000028	-0.1367640603000015	1
0.0050585435063866	-2.310359402456817e-06	-0.0143953358554734	1.009339102717536	0.0266991000000021	0.0268047250000019	0.0007184932823308	0.0007128419408103	-0.1320590000000024	-0.0962526000000008	0.0092645630067601	0.0174395794810019	-0.1682860000000014	-0.1040712999999992	0.0108308354836893	0.0283201777959951	0.0009281219999978	0.0002582429999987	6.668944619921132e-08	8.614104444457455e-07	-0.0002410910000023	0.0001853710000006	3.436240621009718e-08	5.8124868718544505e-08	0.0002681359999976	7.78280000004516e-05	6.057197286387426e-09	7.189691575211497e-08	0.0707868252999977	-0.0654000887000031	-0.137874141800001	1
-0.0090731723138218	9.507565411480876e-07	0.2605030800340442	0.7485691415369425	0.1765820000000007	0.1498829000000002	0.0224648837124099	0.0311812027240001	-0.958386000000004	-0.826327000000003	0.6828163109290027	0.9185037249960042	-1.327010000000006	-1.1587240000000043	1.342641308176007	1.7609555401000083	0.0153852	0.014457078	0.0002090071042979	0.00023670437904	-0.0016323699999999	-0.001391279	1.93565725592772e-06	2.664631816930688e-06	0.00254471	0.0022765739999999	5.18278917752869e-06	6.4755489840470365e-06	0.0672108431000008	-0.0725512529000001	-0.1378741418000004	1
0.256244772135175	-3.171873924295643e-07	0.576761752183764	0.1669937928900401	0.1114520000000005	-0.0651300000000003	0.0042419168999995	0.012421548304	-0.0663340000000001	0.8920520000000054	0.7957567707040081	0.0044001995559989	-0.2688970000000014	1.058113000000006	1.1196031207690076	0.0723055966089986	0.004313	-0.0110722000000001	0.0001225936128399	1.860196899995144e-05	-0.0009838949999999	0.0006484749999999	4.2051982562969997e-07	9.68049371027949e-07	0.00172172	-0.00082299	6.773125400589256e-07	2.9643197584197582e-06	0.063574698	-0.0794427025000006	-0.1367640603000004	1
0.8374364508564267	9.13869204721214e-08	0.2744446625480587	-0.1118812048208459	0.0569891000000005	-0.0544629000000011	0.0029662074764108	0.0032477575188098	0.2014500000000008	0.2677840000000003	0.0717082706559907	0.0405821025000027	0.2022030000000009	0.4711000000000079	0.2219352100000042	0.0408860532090029	-0.0020697100000001	-0.0063827099999998	4.073898694421784e-05	4.283699484142876e-06	-0.0007022500000003	0.0002816449999999	7.932390560562673e-08	4.931550624079728e-07	0.0010945499999996	-0.0006271699999998	3.933422088730424e-07	1.1980397026852035e-06	0.0598816450000013	-0.0860497678000006	-0.1345528350000012	1
1.1128398481604185	-2.3845680939887767e-08	0.0259499953050143	-0.1387898196153274	0.0709407000000021	0.0139516000000025	0.0001946471425618	0.0050325829164933	0.2115310000000019	0.0100810000000002	0.0001016265610007	0.0447453639610004	0.2194480000000018	0.0172450000000008	0.0002973900249991	0.0481574247039999	-0.0030303800000008	-0.0009606700000032	9.228868508725208e-07	9.183202944537757e-06	-0.0001837480000001	0.0005185020000021	2.68844327714188e-07	3.376332881008455e-08	0.0012889600000037	0.0001944100000001	3.7795248626335146e-08	1.6614178834589386e-06	0.0561349898000023	-0.0923487972000009	-0.1312582694000013	1
1.1385777528400731	4.832433990070049e-09	-0.0481138482274749	-0.0904639094353897	0.0640712000000019	-0.0068695000000009	4.719003024878329e-05	0.004105118669441	0.2182630000000015	0.0067320000000001	4.531982400109798e-05	0.0476387371690008	0.2352310000000022	0.0157830000000003	0.000249103088999	0.055333623361	-0.0028478000000005	0.0001825800000025	3.3335455186725286e-08	8.109964839685077e-06	-0.0002813229999997	-9.757500000064616e-05	9.52087954658894e-09	7.914262956325475e-08	0.0009407600000024	-0.0003482000000035	1.212432432742966e-07	8.85029378125598e-07	0.0523380862000022	-0.098317242000001	-0.1269068893000012	1
1.0898677176101434	9.461672935057416e-11	-0.0488471917783059	-0.0410205258838628	0.0661260000000019	0.0020548000000003	4.222203038824242e-06	0.0043726478760015	0.2182370000000013	-2.5999999999695022e-05	6.760005113736458e-10	0.0476273881690001	0.2352500000000025	1.899999999993045e-05	3.609999569090714e-10	0.0553425624999995	-0.0029162599999999	-6.84599999998222e-05	4.686772344074151e-09	8.504572386341988e-06	-0.0002813229999987	-8.85132999308103e-16	-1.4480185797143013e-15	7.914262975860783e-08	0.0010181000000009	7.73400000005738e-05	5.981473491838529e-09	1.0365276099291583e-06	0.0484943329000021	-0.1039337365000012	-0.1215337296000013	1
1.0408310407076329	-1.5954769709269366e-09	-0.0265146580933332	-0.0143163809757978	0.0708914000000023	0.0047654000000006	2.2709037159205697e-05	0.0050255905939633	0.2033640000000006	-0.0148730000000004	0.0002212061290004	0.0413569164959991	0.235197000000003	-5.299999999975384e-05	2.809000137227055e-09	0.0553176288089998	-0.00269829	0.0002179700000014	4.7510920340127194e-08	7.280768923432463e-06	-0.0002813229999991	-7.096315778528388e-16	-1.1410633475986349e-15	7.914263003189258e-08	0.0010185400000004	4.3999999952507643e-07	1.9095737393630458e-13	1.03742373233657e-06	0.0446071706000016	-0.1091781752000014	-0.1151820518000011	1
