img1	img2	dice	voxinmask	voxoutmask	ratio_inoutmask
sub-04_ses-02_run-2	mni152	0.8560826530694964	95.10196362719451	4.898036372805497	19.41634491634492
sub-22_ses-02_run-1	mni152	0.8008585937114837	88.34965672759525	11.650343272404747	7.583438072323769
sub-04_ses-01_run-2	mni152	0.8693227993708734	94.92834247264828	5.071657527351718	18.71741969182554
sub-11_ses-01_run-2	mni152	0.8387473476926834	89.35026709705745	10.649732902942539	8.389906856008551
sub-18_ses-01_run-2	mni152	0.8082430736286607	93.70812740890895	6.291872591091047	14.893519544816375
sub-14_ses-02_run-2	mni152	0.8072526621053859	87.72839869521498	12.27160130478503	7.148895772958929
sub-16_ses-01_run-1	mni152	0.7991384236008782	87.56703765642119	12.4329623435788	7.043135435992578
sub-10_ses-01_run-1	mni152	0.8564803411435081	90.26823995164948	9.731760048350525	9.27563354451484
sub-13_ses-01_run-1	mni152	0.8567136692443952	91.47696973736835	8.52303026263165	10.732916218594191
sub-02_ses-01_run-1	mni152	0.8639366663576303	94.59639583177018	5.403604168229827	17.506166789185656
sub-18_ses-02_run-2	mni152	0.8263040523492883	95.35372983634272	4.646270163657283	20.522639983828583
sub-14_ses-02_run-1	mni152	0.7979799796415327	84.025618397979	15.97438160202099	5.260023235412665
sub-09_ses-01_run-2	mni152	0.8466063001189426	89.8998129896798	10.1001870103202	8.90080677692618
sub-05_ses-02_run-2	mni152	0.8688190153123554	92.78307423389037	7.2169257661096236	12.856315450769321
sub-09_ses-02_run-2	mni152	0.8543375062436335	92.18348172227363	7.816518277726381	11.793419838210545
sub-19_ses-02_run-2	mni152	0.8246894034518527	91.12315640255594	8.876843597444061	10.265265508203088
sub-04_ses-01_run-1	mni152	0.8671349160487999	95.56115630577705	4.438843694222956	21.528389573651243
sub-03_ses-02_run-1	mni152	0.8647043515076656	91.15137370511404	8.848626294885968	10.30118920919902
sub-23_ses-01_run-2	mni152	0.8249597169891326	94.54647277170442	5.453527228295582	17.33675634388526
sub-01_ses-02_run-1	mni152	0.8353085950085986	90.81501302011893	9.184986979881067	9.887331709782657
sub-14_ses-01_run-2	mni152	0.7996130588998265	84.60131941596102	15.398680584038976	5.494062881182943
sub-22_ses-01_run-2	mni152	0.8030981203917446	84.43754011873246	15.562459881267543	5.425719376174554
sub-05_ses-01_run-1	mni152	0.8638148419333296	94.40470275807792	5.595297241922081	16.872151500864373
sub-22_ses-01_run-1	mni152	0.8187288498191295	90.83012207804538	9.16987792195463	9.905270588235295
sub-12_ses-02_run-1	mni152	0.8574237212738408	93.12629685390253	6.873703146097468	13.548198820133047
sub-16_ses-02_run-1	mni152	0.6503126465222753	90.18583582407615	9.814164175923851	9.189354712989255
sub-23_ses-02_run-1	mni152	0.8678683422721779	92.6775983939808	7.322401606019198	12.656721575855316
sub-07_ses-02_run-2	mni152	0.8418230458299975	91.4258932509925	8.574106749007498	10.663022508038585
sub-19_ses-02_run-1	mni152	0.8189929941319036	90.99441534265551	9.005584657344473	10.104220748005
sub-06_ses-01_run-1	mni152	0.8524354190878137	95.69908717188088	4.3009128281191344	22.25087812666312
sub-03_ses-01_run-2	mni152	0.8800221913116191	94.43246134732192	5.567538652678079	16.961258329459167
sub-19_ses-01_run-2	mni152	0.8383967132856229	91.21786960817991	8.782130391820083	10.386758740583348
sub-20_ses-02_run-1	mni152	0.8065245196360571	84.93552213676196	15.064477863238052	5.638132493395652
sub-11_ses-02_run-1	mni152	0.8295277434413076	89.75911872094908	10.24088127905093	8.764784619128744
sub-13_ses-02_run-1	mni152	0.8497144074195985	90.73901770317714	9.260982296822856	9.797990622906898
sub-18_ses-01_run-1	mni152	0.8331710981152611	89.65047999208261	10.349520007917395	8.662283847318513
sub-10_ses-01_run-2	mni152	0.8599293242596794	90.50983449463203	9.490165505367962	9.537224028752352
sub-19_ses-01_run-1	mni152	0.8193082574013936	92.07384048471106	7.926159515288949	11.616450603486813
sub-03_ses-01_run-1	mni152	0.8640486906233239	91.19765686531898	8.802343134681019	10.360611426973621
sub-09_ses-02_run-1	mni152	0.8504875363058951	93.50472188471846	6.495278115281537	14.395799567801188
sub-10_ses-02_run-2	mni152	0.8633462159850477	92.88690450831196	7.11309549168804	13.058576904647818
sub-02_ses-01_run-2	mni152	0.8723457477497105	94.73478973334385	5.265210266656151	17.992593825413998
sub-08_ses-01_run-1	mni152	0.7890269778720824	84.12021790649719	15.879782093502817	5.297315631359628
sub-01_ses-01_run-1	mni152	0.8455295210848367	90.31468920271321	9.685310797286778	9.32491389207807
sub-13_ses-01_run-2	mni152	0.8516739691073595	91.42768588983779	8.572314110162216	10.665461474568819
sub-12_ses-01_run-1	mni152	0.8482975004229062	94.42210356901089	5.577896430989111	16.92790548143385
sub-06_ses-02_run-1	mni152	0.858362184751484	92.35212353903395	7.647876460966038	12.075525018008534
sub-11_ses-02_run-2	mni152	0.825041122326099	88.79762206540138	11.202377934598621	7.926676156064091
sub-08_ses-02_run-1	mni152	0.792924869716271	84.40563831713415	15.594361682865848	5.412574110671937
sub-06_ses-01_run-2	mni152	0.8651754166318893	93.24837217272103	6.751627827278958	13.811242941437724
sub-16_ses-01_run-2	mni152	0.8080336679191075	84.45105850044513	15.548941499554871	5.431305951139038
sub-16_ses-02_run-2	mni152	0.6989862424223388	90.42283566549001	9.577164334509995	9.441504030547305
sub-10_ses-02_run-1	mni152	0.866897849995046	92.99181634605165	7.008183653948347	13.26903245374583
sub-18_ses-02_run-1	mni152	0.8627908169505301	92.54091978537214	7.459080214627871	12.406478697452773
sub-20_ses-01_run-2	mni152	0.7984347687605932	88.30384587965429	11.696154120345714	7.549818938008677
sub-07_ses-01_run-1	mni152	0.8357217492183185	92.98846662216583	7.011533377834166	13.262215497131328
sub-23_ses-02_run-2	mni152	0.8542994174710444	94.27561179038526	5.7243882096147365	16.469115709524914
sub-07_ses-01_run-2	mni152	0.8438435114654692	92.568839165691	7.431160834309007	12.456847756316742
sub-08_ses-02_run-2	mni152	0.7914493579348731	85.09263113254222	14.907368867457768	5.708091876514592
sub-12_ses-02_run-2	mni152	0.8548918648875137	94.49231605057022	5.507683949429771	17.15645213454075
sub-07_ses-02_run-1	mni152	0.8426063470627954	93.01539419396421	6.984605806035788	13.317200251098555
sub-01_ses-01_run-2	mni152	0.846182673371446	89.60703959570108	10.392960404298915	8.621897525813365
sub-20_ses-02_run-2	mni152	0.8081283526919205	87.63131845973987	12.368681540260132	7.0849361085495985
sub-02_ses-02_run-1	mni152	0.8651792578519648	94.46224296518962	5.537757034810391	17.057852551384812
sub-08_ses-01_run-2	mni152	0.7786291825558391	83.42101019099476	16.578989809005247	5.031730591069112
sub-05_ses-01_run-2	mni152	0.8648401108512352	92.22227811171751	7.777721888282488	11.857235246564269
sub-02_ses-02_run-2	mni152	0.868593638097384	94.44318062506562	5.556819374934379	16.995906156510785
sub-11_ses-01_run-1	mni152	0.8293356422436993	91.18431547440372	8.815684525596275	10.343418620488373
sub-12_ses-01_run-2	mni152	0.8501345435559661	94.1510063382631	5.848993661736906	16.096958174904945
sub-14_ses-01_run-1	mni152	0.8282879259610084	90.74754589224042	9.252454107759574	9.807943366737153
sub-04_ses-02_run-1	mni152	0.8535453288564092	92.58307089144546	7.416929108554535	12.482668977469668
sub-09_ses-01_run-1	mni152	0.8428046908201278	89.67305404832902	10.326945951670986	8.683404993885842
sub-13_ses-02_run-2	mni152	0.8387617049262472	91.61578326235312	8.384216737646879	10.927172582619336
sub-20_ses-01_run-1	mni152	0.7004940547132681	79.29538742710128	20.704612572898732	3.8298416426731325
sub-23_ses-01_run-1	mni152	0.8704580278540778	94.4110270223114	5.5889729776886	16.89237493170998
sub-03_ses-02_run-2	mni152	0.8616174674146376	92.720520041862	7.2794799581379905	12.73724504704576
sub-05_ses-02_run-1	mni152	0.8654646379306261	92.62520545398465	7.374794546015355	12.559699782284863
sub-22_ses-02_run-2	mni152	0.7620718528032243	82.35706863696143	17.64293136303857	4.6679923501543
sub-01_ses-02_run-2	mni152	0.8414776821340854	90.69175142375202	9.308248576247975	9.743159594509734
sub-06_ses-02_run-2	mni152	0.8587459430975772	93.62025294419735	6.379747055802658	14.674602633194626
