trial_type.Alegría	trial_type.Enojo	trial_type.SinRostro	trial_type.Tristeza	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	intercept
0.4598166604891869	-8.084043711056646e-08	0.0522928299946915	-1.0539148679637197e-12	0.0591677477293619	-0.0073414697261009	5.389717773801562e-05	0.0035008223713655	0.0017109771719662	-0.0782583279163765	0.0061243658882718	2.927442883169133e-06	0.0930770587756202	0.0102592971350788	0.0001052531777064	0.0086633388703189	0.0008031949383502	0.0007524197976839	5.661355503205803e-07	6.451221092965915e-07	0.0008508445682866	-1.1396763953744547e-06	1.2984467751984956e-12	7.2393647883125e-07	-0.001632842020404	-0.0009868205753952	9.738148476367166e-07	2.6661730640049485e-06	0.0934683946000015	0.0904223624000015	0.0854189592000007	0.0785664935000014	0.0700133004000006	0.0599445308000005	1
0.4525889176974723	1.61320936992505e-07	-0.0240668371331571	3.1619192827060945e-12	0.0561891950015938	-0.0029785527277678	8.871776350868028e-06	0.0031572256349267	0.0816280643452816	0.0799170871733171	0.0063867408222726	0.0066631408887574	0.0643467788527227	-0.0287302799228973	0.0008254289844479	0.0041405079487204	0.0003232883847797	-0.0004799065535722	2.303102987657408e-07	1.0451537930926817e-07	0.0009699035938885	0.0001190590256014	1.4175051084316691e-08	9.407129810446296e-07	-0.0005951563604402	0.0010376856599636	1.0767915283246823e-06	3.5421109158186725e-07	0.0932647562000013	0.0896175028000015	0.0836440307000007	0.075499394300001	0.0653950055000006	0.0535931460000005	1
0.2490988785703355	-2.797978519392281e-07	0.1181145729653632	-9.18461127434898e-12	0.0552007407166298	-0.0009884542849648	9.770418736026109e-07	0.0030471217756636	0.099509386455411	0.017881322110128	0.0003197416804054	0.0099021179927341	0.0153524488392933	-0.0489943300134299	0.0024004443734655	0.0002356976853629	-0.0016739516578436	-0.0019972400426237	3.988967789481171e-06	2.802114151940636e-06	0.0015041179117622	0.0005342143178745	2.8538493910428813e-07	2.262370694707836e-06	-0.0007302416896119	-0.0001350853291722	1.824804590111593e-08	5.332529250806783e-07	0.0930427729000008	0.0887421369000014	0.081721049100001	0.0721947460000006	0.0604552629000005	0.0468624819000007	1
0.0859305093280445	3.3974632905469374e-07	0.4098493450715097	2.5955708119526914e-11	0.0558191350374114	0.0006183943207812	3.824115348720469e-07	0.0031157758363246	0.0598022748501856	-0.0397071116052263	0.0015766547120306	0.003576312077257	0.0316641201377184	0.0163116712984256	0.0002660706205472	0.0010026165040956	-0.0017491667124829	-7.521505463890612e-05	5.657304156755985e-09	3.0595841885908984e-06	0.0009046483111053	-0.000599469600658	3.593638051630827e-07	8.183885672365436e-07	-0.0007402105520037	-9.968862390432854e-06	9.937784852446691e-11	5.479116607101287e-07	0.0928024885000007	0.0877969533000008	0.0796534184000009	0.0686629464000006	0.0552183539000003	0.0398001714000005	1
-0.0027727011084273	1.743351455216834e-07	0.4106301036452816	-7.174615664460624e-11	0.0511670791298974	-0.0046520559075137	2.1641624166301823e-05	0.0026180699866847	0.0564361512102354	-0.0033661236399497	1.133078835857137e-05	0.0031850391634242	0.0111231162389044	-0.0205410038988136	0.0004219328411702	0.0001237237148645	-0.0017491947673	-2.8054817903428887e-08	8.328331323712439e-16	3.059682334368059e-06	0.0009045944704183	-5.384068718583685e-08	1.874709634369551e-15	8.182911566607184e-07	-0.0006787104909529	6.150006105055288e-05	3.782257166876765e-09	4.606479301226339e-07	0.0925439501000003	0.0867826957000008	0.0774447983000009	0.0649151078000006	0.0497100202000005	0.0324561947000005	1
-0.0389389760947762	-3.282091898030127e-06	0.2211763152755623	1.9433507606183857e-10	0.0481050699757761	-0.0030620091541209	9.375900059702858e-06	0.0023140977573735	0.0595980371820564	0.0031618859718208	9.997522897883051e-06	0.0035519260359534	0.0030844241569223	-0.0080386920819819	6.462057038796633e-05	9.513672380100055e-06	-0.0014961482906249	0.0002530464766751	6.403251955234169e-08	2.238459707550437e-06	0.0009040848789022	-5.095915161310476e-07	2.5868815254889564e-13	8.173694692163865e-07	-0.0007808243224274	-0.0001021138314747	1.0427234293038182e-08	6.09686622590218e-07	0.0922672086000002	0.0857001621000011	0.0750990980000008	0.0609630222000007	0.0439573380000006	0.0248825250000005	1
-0.046131969328599	1.5955278357310945e-05	0.0703439548440431	-5.163350238963178e-10	0.0519179275468389	0.0038128575710631	1.4537882857065176e-05	0.0026954712007584	0.0303268935422094	-0.0292711436398474	0.0008567998499845	0.0009197204719197	-0.0016990508142261	-0.0047834749711485	2.2881632798848786e-05	2.886773669353795e-06	-0.0011886552451551	0.0003074930454699	9.455197317691995e-08	1.4129012921942957e-06	0.0004269632189084	-0.0004771216599945	2.276450806360873e-07	1.8229758977683057e-07	-0.0016202481602654	-0.0008394238378376	7.046323798824718e-07	2.6252041025419547e-06	0.0919723186000003	0.0845502041000009	0.0726204696000007	0.0568191244000005	0.0379885845000007	0.0171327615000007	1
-0.0349428660512913	-6.07989008749567e-05	-0.0102348880362589	1.3458925105397387e-09	0.0421849743204622	-0.0097329532263761	9.473037850678825e-05	0.001779572058417	-0.000343572604409	-0.030670466146618	0.0009406774936506	1.1804213425945637e-07	-0.0152929316612805	-0.0135938808470548	0.0001847935964833	0.0002338737587968	-0.0006679800881949	0.0005206751569602	2.7110261898581533e-07	4.461973985937537e-07	0.0005546280363493	0.0001276648174407	1.6298305460029552e-08	3.07612260004312e-07	-0.0018783162230763	-0.0002580680628097	6.659912380337099e-08	3.528071836497608e-06	0.0916593379000001	0.0833337265000012	0.0700133004000006	0.0524964526000009	0.0318330990000008	0.0092617492000003	1
-0.0204524696172582	0.0002103126766818	-0.0423776315406664	-3.4398394786920514e-09	0.0421327524245207	-5.222189594092112e-05	2.7271252246514732e-09	0.0017751688268649	0.0521171301299856	0.0524607027343956	0.0027521253313882	0.0027161952529846	-0.0010514512833473	0.0142414803779339	0.000202819763354	1.105549801339398e-06	-0.0008191294939131	-0.0001511494057193	2.284614265922169e-08	6.709731282944653e-07	0.0009038355554666	0.0003492075191178	1.219458922802857e-07	8.169187136157309e-07	-0.0008196300217506	0.001058686201326	1.120816473273018e-06	6.717933730974533e-07	0.0913283281000002	0.0820516863000014	0.0672822051000006	0.0480086075000006	0.0255211385000005	0.0013251914000002	1
0.1664014567912921	-0.0006539266423493	-0.0466217134262737	8.607784976240672e-09	0.0420476357170114	-8.511670750960716e-05	7.244853834647514e-09	0.0017680036693898	0.0519195173779964	-0.0001976127519895	3.905079870965449e-08	0.0026956362847633	-0.0217101359239697	-0.020658684640623	0.0004267812510799	0.0004713300018375	-0.0008437089475192	-2.4579453606063877e-05	6.041502386454008e-10	7.118447878321626e-07	0.0006139012313304	-0.0002899343241365	8.406191220603862e-08	3.768747227231034e-07	-0.0009507417845254	-0.0001311117627754	1.71902938415872e-08	9.03909941409046e-07	0.0909793543000001	0.0807050921000012	0.0644320178000005	0.0433697096000005	0.0190837295000003	-0.0066207447999998	1
