trial_type.decision	trial_type.loss	trial_type.win	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	intercept
0.0840909474775882	-0.0155424955908532	0.1233354883965631	0.0120359417345957	3.3396040038176764e-05	1.1152954414616675e-09	0.000144863893436	0.0962372014030564	0.0829717058752953	0.0068843039758562	0.0092615989338923	0.2129208535788229	0.051713504258445	0.0026742865226891	0.0453352898887343	-0.0014369590374451	-0.0010420081624045	1.0857810111776591e-06	2.064851277615729e-06	0.0007400826006029	-0.000235937408029	5.566645934302757e-08	5.477222561314413e-07	-0.000113968290709	-1.3661040763086003e-05	1.866228922405233e-10	1.2988770183166497e-08	0.0822645653000015	0.0803600826000022	0.0772185365000026	0.0728882882000007	0.0674359975000017	0.0609455968000011	1
0.0954680300348522	-0.0098353616166726	0.0558752009886338	-0.0086028540006431	-0.0206387957352398	0.0004259598894026	7.40090969563599e-05	0.0134097733144355	-0.0828274280886219	0.0068603828437754	0.0001798220203442	0.190853348643359	-0.0220675049354643	0.0004869747740767	0.0364250006883829	-0.0006839999211651	0.0007529591162793	5.669474301527631e-07	4.678558909773468e-07	2.0515158763268216e-09	-0.0007400805490868	5.477192207091616e-07	8.59482757962437e-17	-6.00000090762277e-06	0.0001079682898013	1.1657150378552085e-08	3.599842936790956e-11	0.0821489419000015	0.0799014711000019	0.0762011215000024	0.0711151780000006	0.0647361201000015	0.0571799408000006	1
0.3511785394851458	-0.0056447745855399	0.0134861096093542	-0.0134896761265263	-0.0048868221258833	2.388103049021586e-05	0.0001819713619992	0.1764396972686219	0.1630299239541849	0.0265787561045092	0.0311309667722442	0.236169787977801	0.0453164393344432	0.0020535796739524	0.0557761687534793	-0.0019919726420381	-0.0013079727208731	1.7107926390673392e-06	3.967955010805992e-06	0.0001359204518456	0.0001359184003301	1.8473810760885623e-08	1.847436909691625e-08	-0.00042186531117	-0.0004158653102629	1.7294395970693576e-07	1.779703427236561e-07	0.0820237440000014	0.0794056109000012	0.0751037820000023	0.0692094723000001	0.0618476630000012	0.0531744522000009	1
0.5303950415297118	0.0751631396486298	-0.0085314175352664	-0.0169155089454038	-0.0034258328188773	1.1736330502884078e-05	0.0002861344428831	-0.0097514115273749	-0.1861911087959981	0.0346671289946859	9.509002677556038e-05	0.205462293634043	-0.0307074943437586	0.0009429502088715	0.0422147541053609	-0.0011129995752571	0.0008789730667809	7.725936510529715e-07	1.2387680537022434e-06	2.3476750722383482e-07	-0.000135685684338	1.841060435139141e-08	5.432517924653716e-14	-0.0004220001201615	-1.3480899145511408e-07	1.757729191357474e-14	1.780841035053133e-07	0.081888986400001	0.0788727331000015	0.0739276690000019	0.0671747244000004	0.0587790405000008	0.0489459315000009	1
0.4289208407836719	0.1958687475980796	-0.0174842748694186	-0.0168829271276123	3.2581817791221127e-05	1.061574808659933e-09	0.0002850332283971	0.1461337651349774	0.1558851766623533	0.0243001883030546	0.0213550773125251	0.2339852277314246	0.0285229340973813	0.0008135577695236	0.054749086796526	-0.0019838971891052	-0.0008708976138474	7.584626533699689e-07	3.935848060029131e-06	0.0004954181197044	0.0004951833521972	2.4520655300041976e-07	2.454391121883705e-07	-0.0004210083457694	9.91774392478448e-07	9.82598822584824e-13	1.772480291095825e-07	0.081744684600001	0.0783030862000015	0.0726740162000021	0.0650147281000004	0.0555391915000006	0.044512114500001	1
0.2313273093665042	0.1962013664392649	-0.0183249591743288	-0.0193259114698935	-0.0024429843422812	5.968172496623455e-06	0.0003734908541431	0.0234527209750866	-0.1226810441598918	0.0150506385961616	0.0005500301211342	0.2617125830176277	0.0277273552862031	0.0007688062311677	0.0684934761097589	-0.0015980016697768	0.0003858955193278	1.4891535071322144e-07	2.5536093377571038e-06	8.372043048872895e-07	-0.0004945809153998	2.446102827108128e-07	7.00394940474743e-13	-0.0004219994497086	-9.911039397876031e-07	9.813757464581717e-13	1.7808353786726378e-07	0.0815908556000013	0.0776969356000012	0.0713441383000021	0.0627335108000002	0.0521375539000007	0.0398915982000007	1
0.0797215487538884	0.1222591319863731	-0.0149831471634921	-0.0331593203495285	-0.0138334088796355	0.0001913632012312	0.0010995405260458	0.1145191891345413	0.0910664681594546	0.0082931016230366	0.0131146446800328	0.2412553868863239	-0.0204571961313046	0.0004184968735543	0.0582041617016695	-0.001029978947513	0.0005680227222632	3.226498124963498e-07	1.060856630508056e-06	9.771744609292108e-05	9.688024178911216e-05	9.385780245556516e-09	9.548698638496102e-09	-0.0004219499587909	4.9490917631194155e-08	1.4527665668674666e-15	1.7804177048419954e-07	0.081427517200001	0.0770545640000011	0.069939430200002	0.0603353257999998	0.0485840369000007	0.0351037628000003	1
0.0983923596390036	0.0554465751552795	-0.0104325267504821	-0.0331463346693142	1.2985680214883314e-05	1.6862743036884952e-10	0.0010986795020131	0.0339726440937365	-0.0805465450408049	0.0064877459180099	0.0011541405467189	0.2690887105525391	0.0278333236662157	0.0007746939063084	0.0724087341468288	-0.0008299996653926	0.0001999792821189	3.9991712533059856e-08	6.888994415354572e-07	1.3819083924074648e-07	-9.757925525329174e-05	9.521710242120796e-09	1.793315617875155e-14	-0.0003330000974595	8.894986133096214e-05	7.912076760154465e-09	1.108890670045725e-07	0.0812546885000008	0.076376270800001	0.068461365400002	0.0578246444999996	0.0448889920000007	0.0301686899000001	1
0.3578585773009924	0.0142099200453046	-0.0064220480989785	-0.0330992131995799	4.712146973449772e-05	2.220432264618621e-09	0.0010955579144345	0.0832624503356811	0.0492898062419444	0.0024294849993677	0.0069326356359015	0.2264412822476499	-0.04264742830489	0.0018188031410201	0.0512756543059593	-0.0011600860840793	-0.0003300864186869	1.089570433544102e-07	1.34579972172236e-06	-0.0004072546715225	-0.0004073928623614	1.6596894473044599e-07	1.658563681959771e-07	-0.0004227367788152	-8.973668135559091e-05	8.052670282817575e-09	1.7870638732993989e-07	0.0810723896000003	0.0756623723000012	0.0669114940000018	0.0552061482999994	0.0410631831000004	0.0251070791000002	1
0.5287482604257352	0.0718437758557738	-0.0035789762729861	-0.0330998159597757	-6.027601954218471e-07	3.6339917935554857e-13	0.0010955978165739	0.079312373589815	-0.0039500767458665	1.5603106297168854e-05	0.0062904526044497	0.2773158169472381	0.0508745346995894	0.0025882182809002	0.0769040623291149	-0.001627930665433	-0.000467844581353	2.188785523613499e-07	2.6501582523554945e-06	-0.0008711320995132	-0.0004638774279899	2.151822677611425e-07	7.588711370888758e-07	0.0001612908611306	0.0005840276399482	3.410882906000478e-07	2.6014739731561612e-08	0.0808806418000004	0.074913201300001	0.0652914417000019	0.0524847192999995	0.0371177551000001	0.0199401604000004	1
0.4441572083650729	0.1786039023813065	-0.0018135490104953	-0.0184581629496726	0.0146416530101037	0.0002143780028683	0.0003407037794781	0.0660372681986698	-0.013275105391145	0.0001762284231449	0.0043609207911423	0.2768699082989929	-0.000445908648246	1.9883452228759646e-07	0.076656946121493	-0.0004514479295332	0.0011764827359012	1.3841116302704077e-06	2.0380523030388946e-07	-0.0005640408105058	0.0003070912890075	9.430505878007937e-08	3.181420376382019e-07	0.0001828727248356	2.1581863704399748e-05	4.65776177169341e-10	3.344243181882656e-08	0.0806794674000007	0.0741291069000011	0.063602907700002	0.0496654315999996	0.0330642010000001	0.0146896058000004	1
0.4454548974365792	0.1715174077469812	-0.0009116847490599	-0.0158255899431075	0.0026325730065652	6.930440633895527e-06	0.000250449297049	0.0875566837870003	0.0215194155883295	0.000463085247262	0.0076661728757764	0.2467727561753618	-0.0300971521236318	0.0009058385659526	0.0608967931903842	-0.0005669793466298	-0.0001155314170976	1.3347508129642596e-08	3.214655781124508e-07	-0.0004130281358308	0.0001510126746757	2.2804827037158693e-08	1.7059224164728841e-07	9.888292230012814e-05	-8.398980253571385e-05	7.054286296560522e-09	9.777831305125367e-09	0.0804688899000009	0.0733104548000011	0.0618476630000016	0.0467535419999997	0.0289143292000002	0.0093774379000002	1
0.5955487915335517	0.1243180995537925	-0.0002513327258161	-0.0146236935002712	0.0012018964428365	1.4445550589834784e-06	0.0002138524115912	0.087553280985731	-3.4028012696752963e-06	1.1577941535640207e-11	0.0076655770113658	0.269994870712567	0.0232221145372055	0.000539266603579	0.0728972302110961	-0.0011419791220666	-0.0005749997754366	3.3062474195775055e-07	1.3041163160035669e-06	-0.0004130563866449	-2.825081373001372e-08	-2.3400212906134074e-16	1.7061557890161766e-07	9.87641483232267e-05	-1.1877397683741865e-07	1.2942414911549164e-14	9.754355758266996e-09	0.0802489338000008	0.0724576266000009	0.0600275487000017	0.0437544795999995	0.0246802284	0.0040259377000002	1
0.5566360379174612	0.1813943422505666	-0.0005506732294323	-0.0159656568067726	-0.0013419633065014	1.800865515238932e-06	0.0002549021972733	0.0708917937181047	-0.0166614872676267	0.0002776051579681	0.0050256464165697	0.2554506281799164	-0.0145442425326514	0.0002115349908482	0.0652550234375137	-0.0006339793484097	0.0005079997736572	2.580637702844564e-07	4.019298127905376e-07	-0.0004130314523112	2.4934334082231607e-08	-2.6673182851341013e-16	1.7059498110830257e-07	9.886908689200148e-05	1.0493856848148825e-07	1.0304100700696199e-14	9.775095354250322e-09	0.0800196247000007	0.071571019800001	0.0581444738000016	0.0406738361999996	0.0203742328999998	-0.0013424485999999	1
0.4102742483946581	0.216648661297293	0.000950987550534	-0.0168438053093521	-0.0008781485025793	7.711447917543072e-07	0.0002837137773012	0.1268558627816263	0.0559640690635206	0.0031319770261455	0.0160924099220707	0.2788163942750413	0.0233657660951249	0.0005459590252121	0.0777385817165358	-0.0016300064751045	-0.0009960271266955	9.920700384848098e-07	2.6569211114919978e-06	9.391930344615716e-05	0.0005069507557579	2.569990694620611e-07	8.820834172059141e-09	9.90769464452081e-05	2.0785955293719277e-07	4.2279279658534944e-14	9.816239980304577e-09	0.0797809894000008	0.0706510477000006	0.0562004133000015	0.0375173557999995	0.0160088860999997	-0.0067052042	1
0.4810099956227385	0.1510226149028563	-0.0010051833525223	-0.000912534071249	0.015931271238104	0.0002538054032621	8.327184317620212e-07	0.0139583371158377	-0.112897525665788	0.0127458513014576	0.0001948351750385	0.2430462976275025	-0.0357700966475401	0.0012794998141738	0.0590715027904361	-0.0006259967946169	0.0010040096804886	1.0080354392147697e-06	3.918719863168847e-07	-6.303098443273952e-05	-0.0001569502878799	2.4633391305177205e-08	3.972904444610159e-09	9.898027052392451e-05	-9.667592195289547e-08	8.99042277197061e-15	9.797092626314911e-09	0.0795330557000007	0.0696981394000012	0.0541974064000016	0.0342909235999994	0.0115969045999999	-0.0120398359	1
0.5805459400181864	0.0684819325082008	0.0615637401634254	0.0053483568271402	0.0062608908983896	3.9198754841490827e-05	2.860492075036044e-05	0.1112515383533858	0.0972932012375492	0.0094659670070504	0.0123769047859947	0.261617691040145	0.0185713934126425	0.0003448966532868	0.068443816265177	-0.0010699999861232	-0.0004440031915053	1.971388335607744e-07	1.144899972089123e-06	7.947035579942335e-06	7.09780200131378e-05	5.037878117570623e-09	6.315435311325278e-11	9.900428435047e-05	2.4013827491028653e-08	-1.2108120465663135e-16	9.801847242004451e-09	0.0792758524000006	0.0687127389000012	0.0521375539000018	0.0310005553999993	0.0071511406999998	-0.0173239683	1
0.4575260855043304	0.0130958920698064	0.1858033479199206	0.0088483325659451	0.0034999757388052	1.224983017178481e-05	7.829298919731397e-05	0.0623332849260978	-0.0489182534272895	0.0023929955183759	0.0038854384096773	0.2815925752557021	0.0199748842155573	0.0003989959994247	0.0792943784391393	-0.0009809798417451	8.902014437834703e-05	7.924585834316658e-09	9.623214518067954e-07	-0.0004130484195956	-0.000420995455175	1.772371733952462e-07	1.7060899789974913e-07	9.879739349138724e-05	-2.0689085882865181e-07	4.1844573950909796e-14	9.76092444138788e-09	0.0790094097000008	0.0676953056000011	0.0500230163000017	0.0276523861999991	0.0026845452000002	-0.0225354380000003	1
0.391176379483978	-0.0144523730599797	0.2013985949624115	0.0124587223704523	0.0036103898045072	1.3034914539394609e-05	0.0001552197631037	0.0410547912434529	-0.0212784936826439	0.0004527742934017	0.001685495884043	0.2398979472284154	-0.0416946280272882	0.0017384420063334	0.0575510250844075	-0.000322949423968	0.0006580304177771	4.330040315911746e-07	1.0429633033046743e-07	-0.0004130393443205	9.075276494118804e-09	-1.0581325421999637e-15	1.7060150079539165e-07	0.0002449334556435	0.0001461360621526	2.1355748599222254e-08	5.999239674899032e-08	0.0787337584000005	0.0666463140000016	0.0478560114000016	0.0242526586999992	-0.0017898705999998	-0.0276523862000005	1
0.5309391547993312	-0.0247296425466867	0.14243682853394	0.0255262042162191	0.0130674818457676	0.0001707590817896	0.0006515871016866	0.1271460838578523	0.0860912926143987	0.007411710664018	0.0161661266403881	0.2878417539108838	0.0479438066824693	0.002298608599206	0.0828528752944949	-0.0013600344582728	-0.0010370850343039	1.0755453695116933e-06	1.849693731898868e-06	0.0006789320801377	0.0010919714244584	1.1924015985937808e-06	4.6094876895091597e-07	9.99617755030988e-05	-0.0001449716801405	2.1016787428188364e-08	9.992356179401809e-09	0.078448930800001	0.0655662529000009	0.0456388122000017	0.0208077116999988	-0.0062590723999998	-0.0326533507000005	1
0.5452465577164729	-0.0249332501304355	0.1778503046920795	0.0254169477307886	-0.0001092564854304	1.19369789763568e-08	0.0006460212319485	0.0280899985245494	-0.0990560853333036	0.0098121080415591	0.0007890480171083	0.2673622946825005	-0.0204794592283838	0.0004194082502864	0.0714825966178931	-0.0006480329946145	0.0007120014636592	5.069460843678642e-07	4.1994676292292636e-07	0.0006789673479849	3.5267845720760586e-08	3.265622156980227e-16	4.609966592018962e-07	9.922031185558252e-05	-7.414636479052976e-07	5.496383935709843e-13	9.844669541547956e-09	0.0781549600000009	0.0644556259000011	0.0433737442000017	0.0173239682999988	-0.0107100411999999	-0.0375173558000006	1
0.3499527767437814	-0.0208580351494154	0.2259063922443322	0.0051941290734426	-0.020222818657347	0.0004089623944495	2.6978976832354694e-05	0.0986011411646784	0.0705111426401293	0.0049718212364165	0.0097221850389766	0.267379227698443	1.6933015941498073e-05	2.8672669756172843e-10	0.0714916514046165	-0.0008519922013458	-0.0002039592067319	4.1599357227090756e-08	7.258907131734921e-07	-0.0001610419457426	-0.000840009293727	7.056156165396304e-07	2.5934508434172117e-08	9.893138454836314e-05	-2.889273074128776e-07	8.165533143592638e-14	9.787418821087122e-09	0.0778518803000003	0.0633149507000011	0.0410631831000014	0.0138079241999987	-0.0151298110000001	-0.042223999900001	1
0.1662615734882827	-0.0139657862307085	0.1698643574455001	0.0142852935477132	0.0090911644742714	8.264927149736071e-05	0.0002040696117443	0.0587895978755883	-0.0398115432890912	0.0015849589790585	0.0034562168183727	0.2675436120901807	0.0001643843917373	2.702222782565602e-08	0.071579584370262	-0.0009830191953855	-0.0001310269940403	1.7168072984340173e-08	9.663267409470648e-07	0.0001058239877263	0.0002668659334697	7.121742520200034e-08	1.1198715241538688e-08	0.0003580520795638	0.0002591206950157	6.71435358607986e-08	1.2820128970373738e-07	0.0775397270000005	0.0621447592000009	0.0387095524000012	0.0102661348999986	-0.0195055069000001	-0.0467535420000012	1
0.2441703614071865	-0.0107480350432093	0.0833222286491658	0.0180684473247777	0.0037831537770646	1.4312252499350363e-05	0.0003264687887284	0.0253295181710762	-0.0334600797045116	0.0011195769338315	0.0006415844907786	0.1944171440686672	-0.0731264680215153	0.0053474803253017	0.037798025907816	-0.0001329617647279	0.0008500574306578	7.2259763628931e-07	1.7678830931365752e-08	-0.0001610318812325	-0.0002668558689589	7.121205395539833e-08	2.5931266735369346e-08	0.000474989347528	0.0001169372679636	1.3674324350046424e-08	2.2561487813967227e-07	0.0772185365000003	0.0609455968000012	0.036315320800001	0.0067052041999989	-0.0238243823000005	-0.0510869834000012	1
0.4741895346259289	0.0199168879183098	0.0213490480429072	0.0052011115239993	-0.0128673358007787	0.0001655683306096	2.70515610866326e-05	0.1233083271052939	0.0979788089342153	0.0095998470001676	0.0152049435335064	0.1700518409487303	-0.0243653031199365	0.0005936679961259	0.0289176286100514	-0.0006919917862997	-0.0005590300215725	3.125145640798706e-07	4.788526346573889e-07	-0.0001610340401324	-2.158899051280781e-09	-9.642004682643156e-16	2.5931962526346672e-08	9.89441834921609e-05	-0.000376045164037	1.414099686279383e-07	9.789951786013656e-09	0.0768883463000002	0.0597180226000009	0.0338829994000003	0.0031317715999992	-0.0280738560000009	-0.0552061483000012	1
0.4858425128574613	0.1424436823302582	-0.0106609017874748	0.0051287449837332	-7.236654026602668e-05	5.236915113978311e-09	2.6304025109545327e-05	0.0024458550181522	-0.1208624720871416	0.0146077371590156	5.982206769525086e-06	0.1815989446845669	0.0115471037358364	0.0001333356046862	0.0329781767105477	-0.0003910127098791	0.0003009790764202	9.058840338956301e-08	1.5289093929368856e-07	0.0002669806423879	0.000428014682521	1.8319656912545185e-07	7.127866189658951e-08	9.90524834471198e-05	1.0829995437210717e-07	1.1589117856385798e-14	9.811394872392995e-09	0.0765491947999998	0.0584626089000011	0.0314151394000004	-0.0004475003000006	-0.0322415490000014	-0.059093759400001	1
0.2999277345382455	0.2081039275612241	-0.0240140113451047	0.0053265295638	0.0001977845800666	3.9118739125026147e-08	2.837191719546939e-05	0.0976821838769418	0.0952363288587899	0.0090699583344995	0.0095418090469685	0.1815655778837035	-3.336680086436243e-05	1.1133435153852727e-09	0.0329660590722422	-0.0007579422503718	-0.0003669295404923	1.3463728715250966e-07	5.744764571835263e-07	-0.0004111068660078	-0.0006780875083967	4.598026708797155e-07	1.6900885578581065e-07	0.000281844179652	0.0001827916962053	3.34128036416437e-08	7.9436140746665e-08	0.0762011214999998	0.0571799408000011	0.0289143292000004	-0.0040259377000006	-0.0363153208000014	-0.0627335108000012	1
0.1719328469655492	0.1577787648116743	-0.0244507388173639	0.0540925217608639	0.0487659921970667	0.0023781219949719	0.002926000910448	0.0540190344480635	-0.0436631494288815	0.0019064706180476	0.0029180560827008	0.090867113094219	-0.0906984647894855	0.0082262115151695	0.0082568322420759	0.0005089735114518	0.0012669157618248	1.6050755479220062e-06	2.59054038054605e-07	0.0005310255048688	0.0009421323708761	8.876134039245736e-07	2.819880875125107e-07	9.88647799867891e-05	-0.0001829793996657	3.3481461026893764e-08	9.774244887931407e-09	0.0758441670000012	0.0558706164000009	0.0263831918999999	-0.0075968688000001	-0.0402833041000009	-0.0661101360000012	1
