trial_type.gas	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
-0.0090905095690709	4.406320075977227e-05	2.478860038461272e-16	-6.511917198011806e-16	1.9415654402305103e-09	3.2751277416371246e-05	-1.2140942014410503e-16	-3.036003079897103e-16	1.0726451915439234e-09	0.1040967955248525	-5.59300656339729e-16	-8.044629495195865e-16	0.0108361428385417	-0.001358094411033	-2.1809653156416042e-16	-1.8140019692814279e-16	1.8444204298873729e-06	-0.000344121511392	3.49766435011352e-17	-4.501916973120845e-16	1.1841961444001185e-07	-0.0005577339584297	2.6568077759250885e-17	-3.622935882375771e-16	3.110671673876887e-07	0.1290883846000026	0.1290552057000012	0.1289999139000017	0.128922518600001	1
0.1113877255355622	0.0083349127837374	0.0082908495829769	6.873818680687018e-05	6.947077111176594e-05	-0.0226652327804977	-0.0226979840579137	0.0005151984802936	0.0005137127769942	0.1426992044512176	0.0386024089263656	0.001490145974918	0.0203630629510092	-0.0017241206292761	-0.0003660262182429	1.3397519216142324e-07	2.9725919459601093e-06	-0.0003659213691112	-2.179985771951691e-05	4.752328670628964e-10	1.338984478644183e-07	-0.0006713159155236	-0.000113581957094	1.2900860720053417e-08	4.506650579875363e-07	0.1289999139000022	0.1287014744000012	0.1282045865000019	0.1275100165000008	1
0.6609336974490088	-5.89879753368379e-05	-0.0083939007590743	7.045756995295248e-05	3.479581538776143e-09	0.0002300908872712	0.0228953236677686	0.0005241958458519	5.294181544529941e-08	0.0952216772629414	-0.0474775271882787	0.0022541155879134	0.009067167820767	-0.0012109593173839	0.000513161311892	2.6333453202903104e-07	1.466422467528804e-06	9.606723520758462e-05	0.0004619886043194	2.134334715684447e-07	9.228913311554871e-09	-0.0009369418292667	-0.0002656259137422	7.055712613461534e-08	8.778599927449027e-07	0.1288230331000007	0.1279949812000012	0.1266188352000015	0.1247004880000007	1
1.064441190449614	0.0001587718680573	0.0002177598433943	4.7419348731363386e-08	2.5208506487145323e-08	-0.0133841243683991	-0.0136142152556713	0.0001853468570272	0.0001791347851086	0.1606667486108026	0.0654450713478606	0.0042830573637272	0.0258138041091659	-0.0019331606955225	-0.0007222013781381	5.215748302397019e-07	3.737110276976369e-06	-0.0003150148151465	-0.0004110820503534	1.6898845257635865e-07	9.923433397174886e-08	-0.0010198052751139	-8.286344584633694e-05	6.866349957688926e-09	1.0400028000902e-06	0.1285578633999995	0.1269376627000014	0.1242524367000013	0.1205247148000005	1
1.1430363843713784	0.0058617148690128	0.0057029430009555	3.2523558871836626e-05	3.435970120561439e-05	-0.0178911880447	-0.0045070636763004	2.03136229819102e-05	0.0003200946096511	0.1226503603430958	-0.0380163882677078	0.0014452457769206	0.0150431108922907	-0.0013050259708136	0.0006281347247095	3.945532323190492e-07	1.7030927837992792e-06	-6.602755214951686e-05	0.0002489872629976	6.199465713848493e-08	4.359637611343402e-09	-0.0007240429351745	0.0002957623399399	8.747536171517834e-08	5.24238172069288e-07	0.1282045864999992	0.1255324169000015	0.1211199807000014	0.1150284477000005	1
1.1088466860107489	0.000208772775863	-0.0056529420931502	3.195575430832027e-05	4.3586072478544214e-08	-0.021336963608405	-0.0034457755637046	1.1873369235130413e-05	0.0004552660160267	0.1544342831737797	0.0317839228306841	0.0010102177505066	0.0238499478193985	-0.0018551456082822	-0.0005501196374689	3.02631615526983e-07	3.441565229649427e-06	-0.0002669981252354	-0.0002009705730859	4.0389171163815686e-08	7.12879992339232e-08	-0.001080751868661	-0.0003567089334861	1.272412635345694e-07	1.1680246030943178e-06	0.1277634446999993	0.1237830955000012	0.1172407796000014	0.1082719048000004	1
1.0543698534087158	0.0118980278921303	0.011689255116267	0.000136638685173	0.0001415630677217	-0.0394614379409586	-0.0181244743325529	0.0003284965698312	0.0015572050843697	0.1014845420827878	-0.0529497410909927	0.0028036750816028	0.0102991122817529	-0.0012400579849164	0.0006150876233663	3.78332784769894e-07	1.5377438044574626e-06	-0.000132955794687	0.0001340423305475	1.7967345984129398e-08	1.7677242807586025e-08	-0.0008780826407621	0.0002026692278986	4.1074815825842465e-08	7.71029125411782e-07	0.1272347400999988	0.1216944932000013	0.1126387502000014	0.1003291122000004	1
1.020731587741526	-0.0050536476073263	-0.0169516754994567	0.0002873593022397	2.5539354140083107e-05	-0.0035150057949242	0.0359464321460346	0.0012921459840301	1.2355265737796676e-05	0.0413352078728981	-0.0601493342098899	0.003617942405893	0.001708599409896	-0.000749450835541	0.0004906071493741	2.406953736929453e-07	5.616765532664706e-07	0.0001527410107673	0.0002856968054535	8.162266457234395e-08	2.3329816800431066e-08	-0.0006419429821757	0.0002361396585866	5.576193798423054e-08	4.120907925024313e-07	0.1266188351999991	0.1192723348000011	0.1073422654000013	0.0912870929000003	1
1.0061098124887558	0.0019773586056708	0.0070310062129977	4.943504836691787e-05	3.90994705557412e-06	-0.0211321378948239	-0.0176171320999001	0.0003103633434249	0.0004465672520061	0.1075582870592352	0.0662230791863378	0.0043854962169206	0.0115687851151164	-0.0013000642074165	-0.0005506133718753	3.031750850867852e-07	1.690166942869762e-06	-0.0001689822098834	-0.0003217232206509	1.0350583089424183e-07	2.8554986649765306e-08	-0.0007976100107756	-0.0001556670286008	2.423222315769516e-08	6.361817301534228e-07	0.1259161520999993	0.1165232592000012	0.1013839798000013	0.0812449131000002	1
1.0014424502721555	0.0152338296072693	0.0132564710015977	0.0001757340234164	0.0002320695645027	-0.02621851758903	-0.0050863796942049	2.5871258393469948e-05	0.0006874106645671	0.1023776937159801	-0.0051805933432549	2.683854738745288e-05	0.0104811921706026	-0.0012010003662354	9.906384118117236e-05	9.813644381133033e-09	1.4424018798922678e-06	-2.1963940925210728e-05	0.0001470182689575	2.1614371320173395e-08	4.824145549500463e-10	-6.0013159461016185e-05	0.0007375968513149	5.4404911768859e-07	3.6015777442743782e-09	0.1251271723999993	0.1134548014000012	0.0948006283000013	0.0703125971000001	1
