trial_type.Alegría	trial_type.Enojo	trial_type.Sin_Rostro	trial_type.Tristeza	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	intercept
-1.532934844475755e-07	0.0149448361419796	-3.3041542796953207e-16	-0.0006479065095422	0.0403633767570595	0.0002462927336336	6.066011194163891e-08	0.0016292021832336	0.0583593241225489	-0.009377396235834	8.79355601633592e-05	0.0034058107120393	-0.0165672413751312	0.0001524470942519	2.324011700316101e-08	0.0002744734867789	-0.0010613215199109	-0.0001994293393224	3.977206062624848e-08	1.1264033683915586e-06	0.0004259455336822	0.0001096509242067	1.2023325946961024e-08	1.8142959683684687e-07	-0.0008382746045302	-0.0001544110516676	2.3842772799970563e-08	7.027043125000089e-07	0.1049895425000019	0.0754505123000007	0.0322151180000002	1
5.6462424679749084e-08	0.0829060377495263	-1.8700932224846783e-16	-0.0002693212164823	0.0408190960552612	0.0004557192982005	2.076800800662952e-07	0.0016661986027694	0.0136115134671246	-0.0447478106554235	0.0020023665584532	0.0001852732988657	0.0230500845068749	0.0396173258820071	0.0015695325100409	0.0005313063957707	0.001224040067778	0.0022853615876907	5.2228775880054015e-06	1.4982740864744487e-06	4.291185525439327e-05	-0.0003830336784294	1.467147990425248e-07	1.84142701823282e-09	-0.0017780279705699	-0.0009397533660398	8.831363897295155e-07	3.161383464702725e-06	0.1039598570000017	0.0717239676000012	0.0251890118000003	1
-2.0380355030951962e-08	0.0893748292658133	-1.261369735724984e-16	-8.626373061214787e-05	0.0265515601260536	-0.0142675359292085	0.0002035625814928	0.0007049853451277	0.0003292283156622	-0.0132822851514614	0.0001764190988447	1.0839128451477253e-07	0.0230112507759064	-3.883373096811523e-05	1.5080587740435862e-09	0.0005295176622688	0.0010559210656224	-0.0001681190021572	2.826399821089014e-08	1.1149692956994976e-06	-9.83578996960701e-05	-0.0001412697549504	1.9957143673237173e-08	9.674276807340586e-09	-0.0016249501602099	0.0001530778103596	2.3432816467166943e-08	2.640463023383997e-06	0.1028845713000018	0.0678715947000012	0.0180634961000001	1
7.145952206613141e-09	0.0485187388812865	-2.368196925855113e-16	-6.143209185204595e-05	0.0268534922075807	0.0003019320815256	9.116298340304547e-08	0.0007211100437432	0.0002798489846878	-4.937933097369419e-05	2.4383184608934912e-09	7.831545464803149e-08	0.0228980263195924	-0.0001132244563131	1.2819777740831056e-08	0.0005243196093299	0.0005769113424908	-0.0004790097231325	2.2945031439304558e-07	3.3282669632868095e-07	-9.802496759788216e-05	3.329320983546315e-07	1.1063225831672661e-13	9.608894612313877e-09	-0.0018199724973622	-0.0001950223371516	3.803371193878172e-08	3.3122998918410107e-06	0.101764157100002	0.0639001520000011	0.0108666920000001	1
-2.2973444555290903e-09	0.0160745669874977	-4.1810139509570493e-16	0.0001193311140982	0.0169099832519084	-0.0099435089556737	9.8873370353043e-05	0.0002859475335802	-0.0075035009806773	-0.0077833499653645	6.058053668334541e-05	5.630252696762854e-05	0.0228856149213897	-1.2411398201956652e-05	1.5404306437877384e-10	0.0005237513703272	0.0006109091079173	3.3997765426151016e-05	1.1558477637959923e-09	3.73209937210724e-07	-9.806991287115696e-05	-4.494527324963923e-08	1.7170577350372632e-15	9.617707779591141e-09	-0.0018659707462985	-4.599824893552588e-05	2.115839125193615e-09	3.481846826991596e-06	0.1005991057000022	0.059816606700001	0.003627002	1
4.1496518855157877e-10	-0.0013812162247819	-1.450207848437368e-16	-0.0003083003036142	0.0166124439315657	-0.0002975393203441	8.85296483099911e-08	0.00027597329338	-0.0059456444135597	0.0015578565671181	2.426917084095869e-06	3.5350687493264844e-05	0.057902511724135	0.0350168968027458	0.0012261830616941	0.0033527008639603	0.0004669091451456	-0.0001439999627716	2.0735988942548224e-08	2.1800414997707655e-07	-9.74370623988844e-05	6.328504727050702e-07	3.998700941481675e-13	9.49398110904531e-09	-0.00187198396563	-6.013219331451984e-06	3.6158800867682186e-11	3.504323968650916e-06	0.0993899282000026	0.0556281227000012	-0.0036270019999999	1
5.070600106278646e-10	-0.0084597985215715	-1.257186331034919e-15	0.0007667646324427	0.016692660351085	8.021641951775406e-05	6.434675367793371e-09	0.0002786449095973	-0.0184727279990846	-0.0125270835855243	0.0001569278231587	0.000341241679729	0.061150686348396	0.0032481746242614	1.0550638390049474e-05	0.0037394064408768	0.0007619272953182	0.0002950181501725	8.703570886010674e-08	5.805332029025596e-07	-9.806915880719135e-05	-6.32096408287774e-07	3.9838178525236523e-13	9.6175595734262e-09	-0.0014939588480444	0.0003780251175857	1.429029899502011e-07	2.231913039448402e-06	0.0981371550000026	0.0513420481000012	-0.0108666919999999	1
-1.0184628702912563e-09	-0.0096099097812996	1.9950243694486338e-15	-0.0018038272906158	0.0167940833974591	0.0001014230463724	1.0286635598165697e-08	0.0002820412371614	0.0005702387898177	0.019042966788903	0.0003626345841237	3.2517227788101654e-07	0.0613170052984323	0.0001663189500366	2.7661993680818244e-08	0.003759775138765	0.0008367420213785	7.481472605996263e-05	5.597242865690062e-09	7.001372106350322e-07	-0.0002658151348224	-0.0001677459760154	2.8138712291733558e-08	7.065768633389567e-08	-0.0019478902212838	-0.0004539313732395	2.0605369167713901e-07	3.794276315783421e-06	0.0968413356000026	0.0469659021000011	-0.0180634961000001	1
2.9304968186428003e-10	-0.0077099503659852	-7.688423835991919e-15	0.0257677261859325	0.0077896916115228	-0.0090043917859375	8.107907143578555e-05	6.067929540313816e-05	0.0261257815386233	0.0255555427488059	0.0006530857651864	0.0006825564610038	0.0615527381944905	0.0002357328960587	5.55699988575577e-08	0.0037887395792365	0.0011410872066168	0.0003043451852382	9.262599160659705e-08	1.3020800140748164e-06	-0.0004435774639914	-0.0001777623291696	3.159944518780201e-08	1.9676096781629921e-07	-0.0018872491388103	6.064108247393509e-05	3.677341242610121e-09	3.561709314093336e-06	0.0955030384000026	0.0425073619000008	-0.0251890118000002	1
6.0879486080289325e-09	-0.005009885780929	2.1809906573649488e-14	0.0947117914933924	0.004132396589741	-0.003657295021783	1.3375806877519672e-05	1.7076701575516754e-05	0.0116336531378478	-0.0144921284007748	0.0002100217855843	0.0001353418853318	0.0615315213405666	-2.1216853923068986e-05	4.5015526093904066e-10	0.0037861281184817	0.0015159030336035	0.0003748158269872	1.4048690409454608e-07	2.2979620079851457e-06	-9.943705964208778e-05	0.0003441404043488	1.1843261745879784e-07	9.88772850411256e-09	-0.0018954274399641	-8.178301153269741e-06	6.688449241664538e-11	3.592645182176572e-06	0.0941228505000024	0.0379742494000007	-0.0322151180000001	1
