trial_type.negative_nonmusic	trial_type.positive_nonmusic	trial_type.response	trial_type.tones	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	intercept
2.112464845529903e-09	1.0162420744182517	-0.0114353959011444	-0.0048066833779202	-0.0032595100000017	-0.0225647100000027	0.000509166137386	1.0624405441427854e-05	0.0173777000000009	0.0245497900000024	0.0006026921890435	0.0003019844572908	0.0009403719999972	0.001998922	3.995689161071084e-06	8.842994959458314e-07	-0.0002712799999991	-0.0004763010000009	2.2686264099066681e-07	7.35928404169462e-08	0.0003319470000019	4.018068508484342e-16	-1.4790365170382745e-15	1.101888103619124e-07	-5.675669999918216e-05	5.742230000160098e-05	3.2973210987910043e-09	3.221321738129524e-09	0.1091420490000021	-0.0258885658000004	1
-5.0944010334284005e-09	1.0051441993840882	-0.0043880825448689	-0.0007561107611531	0.0037184199999983	0.0069779300000017	4.869150708343996e-05	1.3826647297040314e-05	-0.0037485099999997	-0.0211262100000017	0.0004463167489633	1.405132721887928e-05	-0.0108587000000025	-0.0117990719999997	0.000139218100059	0.0001179113656884	-3.392769999966848e-05	0.0002373522999999	5.633611417843247e-08	1.151088321826552e-09	-6.461559998559304e-06	-0.0003384085600024	1.145203546774512e-07	4.1752791313473335e-11	-9.648279999956256e-05	-3.972610000121464e-05	1.5781635837250423e-09	9.308931344642505e-09	0.1033953371000023	-0.0404431208000006	1
1.1977442188516532e-08	0.9999400794463164	0.0007646112564669	-0.0007047029991776	0.0037131899999985	-5.229999998904823e-06	2.7350818518086254e-11	1.3787779976579872e-05	0.0081198700000002	0.0118683800000004	0.0001408584438233	6.593228881745681e-05	0.0146787999999993	0.0255375000000029	0.0006521639062519	0.0002154671694404	-0.0002345770000002	-0.0002006493000007	4.0260141021081624e-08	5.502636982360336e-08	-0.0001966100000014	-0.0001901484399996	3.615642951966981e-08	3.8655492371375874e-08	0.0001030620000018	0.0001995448000012	3.981812891820962e-08	1.06217744733173e-08	0.0974462240000015	-0.0546811535000011	1
-2.7233783465540277e-08	1.003028171579358	-0.0042556376629357	0.0012274934588851	0.0081058599999994	0.0043926700000011	1.929554972846328e-05	6.570496633986242e-05	0.0001426449999997	-0.0079772250000007	6.363611870048554e-05	2.0347594778845506e-08	0.0180117000000007	0.0033329000000006	1.1108222408325244e-05	0.0003244213368913	4.354490000063663e-05	0.0002781219000003	7.73517906755404e-08	1.896157499725637e-09	-1.8180000001131096e-05	0.0001784300000028	3.1837264806459216e-08	3.305117890269938e-10	3.637340000059757e-05	-6.66886000021988e-05	4.447367192156719e-09	1.323024688785335e-09	0.0913063554000008	-0.0684912320000015	1
5.9147092991975766e-08	0.94626648232854	0.0570588360855628	-0.003325377573119	0.0036730299999992	-0.0044328299999999	1.9649981807373938e-05	1.349114938257261e-05	0.0081435400000001	0.0080008950000005	6.401432080121352e-05	6.63172437304632e-05	0.0222993000000013	0.0042876000000001	1.838351375971759e-05	0.0004972587804917	0.0001213410000022	7.77960999997135e-05	6.052233182115627e-09	1.4723636147794317e-08	-0.0001966100000008	-0.0001784299999999	3.1837262885927635e-08	3.8655490710528064e-08	0.0001402460000008	0.0001038726000005	1.0789516438716365e-08	1.9668938973111726e-08	0.0849877502000004	-0.0817652738000016	1
-1.1954353413300122e-07	0.450695207040158	0.4921630569810845	0.0571418555201832	0.003625559999998	-4.746999999985554e-05	2.2534001455141347e-09	1.3144685316415402e-05	-0.0272035000000018	-0.0353470400000026	0.0012494132367652	0.0007400304122501	0.0104555000000022	-0.0118438000000003	0.0001402755984401	0.0001093174802502	-0.0003466570000001	-0.0004679980000019	2.1902212779048238e-07	1.2017107563594316e-07	-0.0007007790000032	-0.0005041690000012	2.541863812555952e-07	4.910912071148432e-07	0.0004200720000033	0.000279826000001	7.830259080912227e-08	1.7646048405202658e-07	0.0785027776000004	-0.0943993914000012	1
2.131677615512808e-07	-0.0232385542978024	0.4654440651987495	0.5577942759548441	0.0036406399999976	1.5080000000059903e-05	2.274060542606781e-10	1.3254259610947818e-05	-0.0271694000000027	3.41000000016698e-05	1.162808821097127e-09	0.0007381762963608	-0.0108467999999991	-0.021302300000002	0.0004537879852921	0.0001176530702385	0.000121402000001	0.0004680590000011	2.1907922616410297e-07	1.4738444683919957e-08	-0.0001966100000009	0.000504169000003	2.5418638327649573e-07	3.865549039683076e-08	2.6819300001287167e-05	-0.000393252700004	1.5464768910050489e-07	7.192766759223904e-10	0.0718641321000007	-0.1062947059000007	1
-2.7760900367284585e-07	-0.141396864932718	0.1145413407975351	1.0268558017407856	0.0170939999999997	0.013453360000002	0.0001809928952921	0.000292204835998	-0.0271640000000028	5.4000000012572095e-06	2.915916209382534e-11	0.0007378828960011	-0.0194143	-0.0085675000000002	7.34020562488484e-05	0.0003769150444891	0.0002649139999998	0.0001435119999992	2.059569306587779e-08	7.017942649316514e-08	-0.0001966100000003	-9.061069375569297e-16	4.582283974916591e-16	3.8655490431793245e-08	0.0002109600000016	0.0001841407000007	3.390779597537175e-08	4.4504120867249656e-08	0.0650848091000006	-0.1173581201000011	1
-4.755289571812071e-08	-0.1178489358929204	-0.0237983257197946	1.141647309216141	0.0083607099999996	-0.0087332900000015	7.627035422368706e-05	6.990147170365204e-05	-0.0173690000000019	0.0097950000000017	9.594202499878491e-05	0.0003016821609989	-0.026119000000001	-0.0067047000000003	4.495300208909165e-05	0.0006822021609988	0.0001746110000005	-9.03029999998703e-05	8.154629505106633e-09	3.048900201066572e-08	-0.0003279830000006	-0.0001313730000008	1.725886496367332e-08	1.0757284766536277e-07	8.099250000103419e-05	-0.0001299675000006	1.6891550084320415e-08	6.559784798679822e-09	0.0581780796000004	-0.1275030479000012	1
2.225887584457075e-06	-0.0620584903740291	-0.0550898238222329	1.1171460883141862	0.0213652000000012	0.0130044900000015	0.0001691167601622	0.0004564717710382	-0.0207616000000017	-0.0033925999999998	1.1509734759092447e-05	0.0004310440345596	-0.0260547000000006	6.430000000083912e-05	4.134488146958022e-09	0.0006788473920896	0.0009049140000019	0.0007303030000014	5.333424720849854e-07	8.188693471067797e-07	-0.0002997110000012	2.827200000004756e-05	7.993067227358413e-10	8.982668412874917e-08	0.0002932590000014	0.0002122665000006	4.50570673294809e-08	8.600084020595089e-08	0.0511574638000002	-0.1366500915000017	1
-1.1541567738667212e-05	-0.0244725654819423	-0.0368424523684712	1.0613265593887844	0.0059361999999997	-0.0154290000000022	0.0002380540410022	3.523847043971048e-05	-0.00156455	0.0191970500000013	0.0003685267287029	2.4478167021406997e-06	-0.0108522999999997	0.0152024000000014	0.0002311129657603	0.0001177724152896	-0.0005213090000014	-0.0014262230000037	2.0341120527491407e-06	2.717630748946153e-07	-0.0006063740000028	-0.0003066630000002	9.404219627480979e-08	3.676894278912218e-07	-4.352690000163124e-05	-0.0003367859000025	1.1342474438387993e-07	1.8945924015451847e-09	0.0440367047999995	-0.1447276628000018	1
4.514217714457007e-05	-0.0074479357820385	-0.0168913822361575	1.0242941758784971	0.0101942000000001	0.0042580000000001	1.8130563999562515e-05	0.0001039217136401	-0.0147330000000002	-0.0131684500000006	0.0001734080754011	0.0002170612889994	-0.0341380000000005	-0.0232857000000015	0.0005422238244911	0.0011654030439997	-0.0002960360000039	0.0002252730000014	5.0747922493900055e-08	8.763731635919594e-08	-0.0006063740000031	6.714457292944389e-16	1.9532693988855702e-16	3.676894282510695e-07	0.0001148929999983	0.0001584199000025	2.5096864074967947e-08	1.3200402172016538e-08	0.0368297419999998	-0.1516725440000019	1
-0.0001582511835159	-0.0018048282644054	-0.0048038993989305	1.0067669788497395	0.0037242999999992	-0.0064699000000008	4.185960600797775e-05	1.387041049010592e-05	0.0091438800000018	0.0238768800000017	0.0005701053985361	8.361054145452275e-05	-0.0280075000000008	0.0061305000000007	3.758303024913817e-05	0.000784420056249	0.0004784460000001	0.0007744820000042	5.998223698229683e-07	2.2891057384486813e-07	-0.0002641549999998	0.0003422190000018	1.1711384616893225e-07	6.977786368760567e-08	0.0001431579999995	2.8264999999906536e-05	7.989090500773663e-10	2.0494214204557904e-08	0.0295506830999995	-0.1574303819000017	1
0.0005219916278415	-0.0002753366149776	-0.0036627083978262	1.0034160534129846	0.0131451000000002	0.0094208000000012	8.875147264088394e-05	0.0001727936540096	-0.010602099999999	-0.0197459800000025	0.0003899037261609	0.0001124045244087	-0.0280088999999997	-1.3999999987559358e-06	1.9584192811161266e-12	0.00078449847921	0.0005912840000017	0.0001128379999994	1.2732413005058389e-08	3.4961676764908855e-07	-0.0006063740000005	-0.0003422190000018	1.1711384550929377e-07	3.6768943011512525e-07	0.0001733329999981	3.0174999999205976e-05	9.105293793934836e-10	3.0044329569252334e-08	0.0222137773999993	-0.1619561135000021	1
-0.0015902795114616	5.722630611250772e-06	0.0055540989948531	0.9960304579315582	-0.0003404740000011	-0.0134855740000017	0.0001818607061088	1.159225464845216e-07	0.0137401000000024	0.0243422000000014	0.0005925427008415	0.0001887903480109	-0.0219153999999996	0.0060935000000003	3.713074225003515e-05	0.0004802847571593	-3.8887900000136885e-05	-0.0006301719000011	3.9711662427966003e-07	1.5122688667031796e-09	-0.0004831040000001	0.0001232700000011	1.5195491045898594e-08	2.3338947470410355e-07	0.0003104819999998	0.0001371490000018	1.8809847525470106e-08	9.639907168432097e-08	0.0148333871999988	-0.1652143190000019	1
0.0040918147874163	-3.0859651899115557e-06	-0.0054401358163447	1.0013514069985805	0.0081193799999997	0.0084598540000009	7.156912970105483e-05	6.59243315851013e-05	-0.0033802299999978	-0.0171203300000017	0.0002931056993081	1.1425954851695263e-05	-0.0471073000000007	-0.0251919000000013	0.0006346318256118	0.0022190977132902	0.0001440939999991	0.0001829819	3.348237543174734e-08	2.0763079997114037e-08	-0.0004136319999994	6.947199999959649e-05	4.826356219261499e-09	1.7109143344854512e-07	0.00031857	8.087999999739066e-06	6.541378432481366e-11	1.0148684466195117e-07	0.0074239599999992	-0.1671794985000021	1
-0.000193920944846	1.2278413592173746e-06	0.3384863817312122	0.661706311396999	0.0132740000000011	0.0051546199999999	2.65701073435474e-05	0.0001761990759992	-0.0105538999999984	-0.0071736700000011	5.1461541266658495e-05	0.0001113848052105	-0.0448592000000008	0.0022481000000011	5.053953609207137e-06	0.002012347824639	6.390719999852798e-05	-8.018680000013547e-05	6.429921660975333e-09	4.084131107536941e-09	-0.0002353579999993	0.0001782740000009	3.178161977363316e-08	5.5393388873923685e-08	0.0001802979999979	-0.0001382720000017	1.9119144549371346e-08	3.2507369233014254e-08	-5.07797273693708e-16	-0.1678362717000021	1
0.3462531707523762	-4.512526235770062e-07	0.5596164036642401	0.094130876843323	0.0247560000000023	0.0114820000000006	0.000131836324	0.0006128595359988	-0.0127861999999982	-0.0022323000000002	4.983163287599298e-06	0.0001634869104407	-0.0454186000000006	-0.0005593999999995	3.129283592859815e-07	0.0020628492259583	0.000399318999998	0.000335411800001	1.1250107602820599e-07	1.5945566258518845e-07	-6.030269999986908e-05	0.0001750552999999	3.0644357636437195e-08	3.6364155732579444e-09	0.0004556389999994	0.0002753410000018	7.581266887878565e-08	2.0760689737991845e-07	-0.0074239600000001	-0.1671794985000017	1
0.9115012520768928	1.5536118122595372e-07	0.2149835313834	-0.1264849387901202	0.0362365000000034	0.0114805000000001	0.0001318018802499	0.0013130839322515	-0.0430530000000012	-0.0302668000000016	0.0009160791822414	0.0018535608090024	-0.0697261000000019	-0.0243075000000011	0.0005908545562508	0.0048617290212106	0.001913960000003	0.0015146410000037	2.294137362959608e-06	3.663242886963222e-06	4.7220299999257375e-05	0.0001075230000006	1.1561194180845406e-08	2.2297561245098702e-09	0.0005347040000002	7.906499999963003e-05	6.251273029741222e-09	2.859083665733411e-07	-0.0148333871999992	-0.1652143190000009	1
1.127434809171918	-5.253325729256957e-08	0.0059975450432845	-0.1334323016840587	0.0276406000000018	-0.0085959000000015	7.38894968089578e-05	0.000764002768359	-0.0337402000000017	0.009312800000001	8.672824383834039e-05	0.0011384010960415	-0.0502046000000012	0.0195215000000018	0.0003810889622499	0.0025205018611595	0.0011006700000026	-0.0008132900000036	6.614406240605725e-07	1.2114744485535591e-06	-3.942570000018281e-05	-8.664599999928894e-05	7.507528923648614e-09	1.5543861461685675e-09	0.000355519999999	-0.0001791840000007	3.2106906467580776e-08	1.263944693080213e-07	-0.0222137773999994	-0.1619561135000003	1
1.1329554920804932	1.7237448253230745e-08	-0.0524934092249577	-0.0804621000776045	0.0368459000000022	0.0092053000000015	8.473754809013815e-05	0.0013576203468105	-0.0106514999999993	0.0230887000000019	0.0005330880676929	0.0001134544522486	-0.0370242999999998	0.0131803000000005	0.0001737203080874	0.0013707987904897	0.0008035829999983	-0.000297087000001	8.826068414572346e-08	6.457456371910922e-07	0.0001161679999995	0.0001555937	2.4209398553456145e-08	1.349500019183833e-08	0.0004640099999994	0.0001084899999998	1.177008134253888e-08	2.1530527910033573e-07	-0.0295506831000002	-0.1574303819000004	1
1.0796106360833673	-5.108623090484668e-09	-0.0449419471089932	-0.0346686838384649	0.0162146999999993	-0.0206312000000027	0.0004256464134424	0.0002629164960894	-0.0081296999999984	0.0025217999999985	6.359475239261728e-06	6.609202208826992e-05	-0.0141976999999977	0.0228266000000018	0.0005210536675613	0.0002015746852895	0.0006064619999987	-0.000197120999998	3.885668838056579e-08	3.6779615701832633e-07	-0.0003878490000012	-0.0005040170000008	2.540331382757161e-07	1.5042684728622585e-07	0.0007251510000024	0.0002611410000023	6.819462380084823e-08	5.258439733730292e-07	-0.0368297420000015	-0.1516725440000004	1
1.034431346614172	4.170896203010094e-10	-0.0229877092336625	-0.0114436377364284	0.0261567000000004	0.0099420000000015	9.884336400066056e-05	0.0006841729548891	-0.0107043999999982	-0.0025746999999994	6.629080089682603e-06	0.0001145841793581	-0.0502054999999994	-0.036007800000004	0.0012965616608443	0.0025205922302503	0.0005564689999983	-4.999300000103237e-05	2.499299087428962e-09	3.096577463409168e-07	-8.391530000300688e-06	0.000379457470001	1.439879707289946e-07	7.041779770476939e-11	0.0005023990000007	-0.0002227520000024	4.9618453054267644e-08	2.5240475507635573e-07	-0.0440367048000008	-0.1447276628000005	1
1.0106689453578404	3.093937895182592e-09	-0.0074028489778613	-0.0032660994837406	0.0130311999999989	-0.0131255000000019	0.0001722787502494	0.0001698121734401	-0.0333586000000002	-0.0226542000000022	0.0005132127776401	0.0011127961939608	-0.0584064000000003	-0.0082009	6.725476080785456e-05	0.0034113075609597	0.0003096329999962	-0.0002468359999989	6.092801075928556e-08	9.58725936345676e-08	-0.0003062500000001	-0.0002978584700001	8.871966758028656e-08	9.378906282660289e-08	0.0005191780000007	1.6779000000395866e-05	2.815336461009693e-10	2.695457960128452e-07	-0.0511574638000004	-0.1366500915000001	1
1.004707139826519	-9.682599955194713e-09	-0.0048116710053731	0.0001045408799576	0.0085216299999973	-0.0045095699999998	2.033622158263141e-05	7.261817785830488e-05	-0.0278740000000004	0.0054846000000011	3.008083715980558e-05	0.0007769598759985	-0.0708915000000011	-0.0124851000000011	0.0001558777220087	0.0050256047722509	0.0009465220000003	0.0006368890000023	4.056276003410861e-07	8.959038952395894e-07	1.877150000280404e-05	0.0003250215000013	1.056389749506936e-07	3.5236997227858787e-10	0.0005191780000011	5.088103810526036e-16	-3.3610105441891203e-16	2.6954579685268575e-07	-0.0581780796000001	-0.1275030478999997	1
0.9962310473281866	2.646080754723869e-08	0.0055850744814377	-0.0018161482616974	0.0236953999999986	0.0151737700000032	0.0002302432960153	0.0005614719811591	-0.0270423000000001	0.0008316999999995	6.917248906875097e-07	0.0007312859892901	-0.0496773999999995	0.0212141000000024	0.0004500380388094	0.00246784407076	0.0012740600000013	0.0003275379999998	1.072811400428261e-07	1.623228885673435e-06	-2.1255699997217728e-05	-4.00272000010849e-05	1.602175968728643e-09	4.5180449306779165e-10	0.0005191779999996	-1.867590130879934e-15	3.2127520499295936e-16	2.695457964937875e-07	-0.0650848091000007	-0.1173581200999999	1
1.0105698055523034	-7.06297822731029e-08	-0.0150104895510757	0.0044407546438599	0.0159557999999989	-0.0077396000000008	5.990140815910453e-05	0.0002545875536398	-0.0325424000000007	-0.0055000999999998	3.025110000929705e-05	0.0010590077977593	-0.0684286000000005	-0.0187512000000019	0.0003516075014403	0.0046824732979605	0.0010579300000018	-0.0002161300000015	4.6712175192217525e-08	1.1192158853187547e-06	-0.0005924150000009	-0.0005711593000032	3.262229505648671e-07	3.5095553453113605e-07	0.0003949259999983	-0.0001242519999996	1.5438559382337826e-08	1.5596654520957654e-07	-0.0718641321000005	-0.1062947058999996	1
0.8389304499810734	1.8617960677495448e-07	0.171777289244655	-0.0107079253822545	0.0128298999999979	-0.0031258999999997	9.771250808557023e-06	0.00016460633401	-0.0325216000000006	2.079999999988527e-05	4.3263915011766696e-10	0.0010576544665614	-0.0583757999999998	0.0100528000000011	0.0001010587878391	0.0034077340256395	0.0007590629999998	-0.000298867000001	8.932148403946298e-08	5.761766368272161e-07	-0.0004800650000007	0.000112350000002	1.2622521406700985e-08	2.3046240538625603e-07	0.0005191779999988	0.0001242520000018	1.5438558787034055e-08	2.6954579680111706e-07	-0.0785027776000008	-0.0943993913999996	1
0.2632139711840822	-4.837987219290868e-07	0.5697084772471541	0.1670780354014963	0.0175135999999999	0.0046837000000003	2.1937045689594483e-05	0.0003067261849597	-0.0295470000000003	0.0029746000000005	8.848245159209306e-06	0.0008730252090017	-0.0583695999999991	6.199999999918246e-06	3.8440145583430046e-11	0.0034070102041588	0.0007960740000014	3.7010999999219085e-05	1.3698135273844136e-09	6.337338124487458e-07	-0.000480065	-6.415047473377376e-16	-1.6658055952353077e-15	2.3046240458712978e-07	0.0005191779999981	-6.938223491593645e-17	-2.6517796628133308e-15	2.695457961028496e-07	-0.0849877502000014	-0.0817652738000005	1
-0.088630877991244	1.2417289993448908e-06	0.3442323237871456	0.744397312472622	0.0173568000000009	-0.0001568000000005	2.4586239169587616e-08	0.0003012585062389	-0.0067836099999986	0.0227633900000021	0.0005181719242943	4.6017364631226976e-05	-0.0583796999999994	-1.0100000000543324e-05	1.0201001273972966e-10	0.003408189372089	0.0007918590000024	-4.2150000002091454e-06	1.776473271464067e-11	6.270406761048917e-07	-0.0004800649999997	-1.7016926873797334e-15	-1.87759204904916e-15	2.3046240344829118e-07	0.0005191779999982	-1.799531292389896e-16	-5.834738104631083e-16	2.695457955612367e-07	-0.0913063554000023	-0.0684912320000009	1
-0.1421744794909106	-3.137709138118887e-06	0.0514823956355329	1.0906952215812644	0.0235104000000016	0.0061536000000002	3.78667929595786e-05	0.0005527389081597	-0.0132788999999987	-0.0064952900000012	4.218879218310764e-05	0.0001763291852095	-0.0583700999999992	9.600000000440414e-06	9.215911544209104e-11	0.0034070685740096	0.0007035810000002	-8.82780000005945e-05	7.793005516536431e-09	4.950262240216288e-07	-0.0003440949999989	0.0001359700000003	1.8487840044271767e-08	1.184013701298126e-07	0.0008290190000013	0.0003098410000021	9.600144913369532e-08	6.872725033880029e-07	-0.0974462240000027	-0.0546811535000011	1
-0.1003693175917481	7.8021744774868e-06	-0.0416535501932548	1.1420150656199162	0.0138931000000003	-0.009617300000002	9.249245928987456e-05	0.0001930182276106	-0.0193673999999997	-0.0060885000000008	3.7069832248825655e-05	0.0003750961827586	-0.0683619999999999	-0.0099919000000006	9.983806560979731e-05	0.0046733630440001	0.0007035810000018	2.0556433081367498e-16	-1.1751896450933948e-15	4.95026224622218e-07	4.534510000420959e-05	0.0003894401000019	1.5166359276741156e-07	2.0561776513361075e-09	0.0005191779999995	-0.0003098410000021	9.600144845801657e-08	2.695457934665312e-07	-0.1033953371000025	-0.0404431208000006	1
-0.0476024329852093	-1.9035020900893185e-05	-0.0519140422283419	1.0995355102184503	0.0200319000000002	0.0061388000000004	3.76848654396479e-05	0.0004012770176101	-0.0401867000000018	-0.0208193000000016	0.0004334432524907	0.0016149708568928	-0.0753342999999998	-0.0069722999999998	4.861296728871442e-05	0.0056752567564909	0.0007035809999997	-8.14120212471911e-16	6.470629278255659e-16	4.950262220466201e-07	-0.0002176199999963	-0.0002629651000023	6.915064453442793e-08	4.735846358919362e-08	0.0007437450000008	0.0002245670000017	5.0430339287460206e-08	5.531566254664799e-07	-0.1091420490000021	-0.0258885658000004	1
