trial_type.correctrejection	trial_type.falsealarm	trial_type.hit	trial_type.miss	trial_type.missed	rt_reg.rt	liking_demean	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	intercept
0.0006069559439032	3.344536098044925e-17	-1.5415287738583837e-06	3.342137913515496e-05	-1.964120523655299e-16	0.0002983445252516	5.549987725631368e-05	4.7994906224347294e-05	1.8683355520547822e-16	-1.148642615621108e-16	2.303512128328932e-09	0.0104533132765563	2.6969510179177036e-16	-9.272033885693024e-17	0.0001092717584568	0.0516246626158815	-5.056215665704025e-16	-1.0951052976377748e-15	0.0026651057902067	-0.000164020518914	1.2395512183101741e-17	-3.1684602927604853e-16	2.6902730040979665e-08	-0.0001559782914465	3.133369675327448e-16	-9.19241128200279e-16	2.432922705415675e-08	-0.000263012510241	-1.2726438459795588e-16	-6.346911405815992e-16	6.917558409136891e-08	0.1154637225000005	0.1154447293000005	0.115413076300001	1
-0.0014843186177308	-1.0273244273144436e-16	4.577667394522109e-06	-9.12046730201726e-05	-2.737067368051421e-16	-0.0006818596213696	-0.0001514795060473	0.0036848974371252	0.0036369025309007	1.3227060019309234e-05	1.357846912093965e-05	0.0030624392356193	-0.0073908740409364	5.462501908814189e-05	9.37853407109092e-06	0.034715468831388	-0.0169091937844938	0.0002859208344414	0.0012051637761836	5.698011713497717e-05	0.0002210006360491	4.8841281308632674e-08	3.2467337193147194e-09	-0.0002800041471258	-0.0001240258556796	1.5382412683079762e-08	7.840232396904915e-08	-0.0001419921033602	0.0001210204068803	1.4645939128302193e-08	2.016175747271796e-08	0.1154130763000007	0.1152422001000008	0.114957593700001	1
0.0233447951047832	7.370349979199081e-17	-1.3227748730989168e-05	0.0002448403373921	-1.9215599980892234e-16	0.0221515869199434	0.0004067205471946	0.002247983690509	-0.0014369137466155	2.0647211142839013e-06	5.05343067219326e-06	0.0189278067210954	0.0158653674854758	0.0002517098854491	0.0003582618672711	0.0103317884315145	-0.0243836803998731	0.0005945638698437	0.0001067458521919	0.0002179719503	0.0001609918331626	2.591837009653892e-08	4.7511770761063426e-08	-0.0001630374510579	0.0001169666960675	1.3681206788667918e-08	2.6581210236491376e-08	-0.0003429823951265	-0.0002009902917661	4.039709959252721e-08	1.1763692624255825e-07	0.1153118061000011	0.114837496800001	0.1140484259000011	1
0.1842189076276322	7.312333863617558e-17	3.736232804652971e-05	-0.0006345252464981	6.5025220466520744e-18	0.2292716713414021	-0.0010538440443645	0.0181852414224754	0.0159372577319644	0.0002539961840178	0.0003307030055907	-1.4570586345236115e-05	-0.0189423773074403	0.0003588136580575	2.1230103713492983e-10	0.0155182626262159	0.0051864741947015	2.689951457156218e-05	0.0002408164749359	-0.0005139998508997	-0.000731971801199	5.357827203388165e-07	2.641958481886101e-07	-0.0002439999499143	-8.096249885833154e-05	6.554925827362235e-09	5.9535974817179797e-08	-6.25242591677066e-08	0.0003429198708672	1.1759403935812273e-07	2.5792025852564158e-15	0.1151599564000011	0.114231329500001	0.1126891610000008	1
0.259999314266421	-1.7391671163353976e-16	-0.0001035003244597	0.0015513135730528	1.4687498878074447e-16	0.3792931394826944	0.0025736470410645	0.0028371522702618	-0.0153480891522149	0.0002355638406267	8.049433003806076e-06	0.0221168284322604	0.0221313990186059	0.0004897988225224	0.0004891540999022	-0.006828499063041	-0.0223467616892567	0.0004993777579967	4.662839945231507e-05	-0.0003710417874704	0.0001429580634297	2.043700631054775e-08	1.376720071491714e-07	-0.0004309637856377	-0.0001869638357217	3.495547670127478e-08	1.857297862903098e-07	-0.0001930800164513	-0.0001930174921931	3.725575174444476e-08	3.727989376533138e-08	0.1149575937000014	0.1134247617000011	0.1108851636000009	1
0.1685994293671201	-2.449256491067505e-16	0.0002817816489571	-0.0035043316206887	4.0548215384007106e-17	0.2669524496483779	-0.0057982659343287	0.0070510927769623	0.0042139405067022	1.7757294593764296e-05	4.971790934803295e-05	0.0384956077624591	0.0163787793301966	0.0002682644123465	0.0014819118170047	0.0244305370751619	0.0312590361382036	0.0009771273402905	0.000596851141782	0.000163981778405	0.0005350235658758	2.862502182228418e-07	2.689002323964265e-08	-0.00018601601511	0.000244947770528	5.999941039646347e-08	3.4601956240227875e-08	-0.0001969845197122	-3.90450326018148e-06	1.5244067273309236e-11	3.88029020277142e-08	0.1147048067000014	0.1124192083000011	0.1086435530000009	1
0.0701718134818771	-5.2844918814133776e-17	-0.0007418260837591	0.0562491862372868	1.0432496349683052e-16	0.1794724043566066	0.095006529727466	0.0011521551487868	-0.0058989376281752	3.4797465141705086e-05	1.327461488114044e-06	0.0308402002445859	-0.0076554075178751	5.860526426461904e-05	0.0009511179511276	0.0168118096416733	-0.0076187274334886	5.804500770538118e-05	0.0002826369434279	2.0963833523496212e-05	-0.0001430179448831	2.0454132749486828e-08	4.3948221946881127e-10	-0.0004310014230377	-0.0002449854079274	6.00178501956503e-08	1.8576222972206158e-07	-0.000167995809174	2.8988710538595203e-05	8.403433026228083e-10	2.8222592357572004e-08	0.1144017065000012	0.1112164334000011	0.105973176000001	1
0.0114426086937999	-2.5834535743691638e-17	0.0018494369892624	0.2261630569161305	3.7337125015957725e-16	0.3233687005744882	0.3839850515543696	0.0062271011127702	0.0050749459639835	2.5755076537287054e-05	3.8776788267709525e-05	0.0223774609373362	-0.0084627393072489	7.161795658250459e-05	0.0005007507580021	0.0297375852450666	0.0129257756033928	0.0001670756749489	0.0008843239762092	-0.0002189998747094	-0.0002399637082328	5.7582580534640055e-08	4.7960945244910194e-08	-0.000159999753449	0.0002710016695903	7.344190582500583e-08	2.5599919607293743e-08	-1.7640361305297952e-08	0.0001679781688132	2.8216664605387476e-08	-1.309174895367835e-15	0.1140484259000006	0.1098185471000009	0.1028845713000009	1
-0.0154133045445128	-3.3733266852143713e-16	-0.0042228386664124	0.2442876456710622	3.749772051223475e-16	0.3420762561835862	0.4132987603089837	0.0011212480817442	-0.0051058530310263	2.6069735173735183e-05	1.257197261978008e-06	0.0204959747072316	-0.0018814862301046	3.5399904339577943e-06	0.0004200849791997	0.0112221067386433	-0.0185154785064236	0.0003428229443222	0.0001259356796529	-1.202200466339678e-05	0.0002069778700452	4.2839838682643526e-08	1.445288162162114e-10	-0.0002529988004043	-9.299904695593606e-05	8.648821506402146e-09	6.40083937483686e-08	-0.0001740013918404	-0.0001739837514799	3.027034706936738e-08	3.0276485368694435e-08	0.1136451198000008	0.108228001800001	0.0993899282000011	1
-0.0234587773878887	-2.478341904610885e-16	0.06064447953448	0.1382059738850408	1.951159141110801e-16	0.2512424268596638	0.311222477304487	0.0045863324922233	0.0034650844104788	1.2006809971387184e-05	2.1034445728656847e-05	0.0082385353985753	-0.0122574393086559	0.0001502448184053	6.787346551242894e-05	0.0261233840332844	0.0149012772946416	0.0002220480650116	0.0006824311933513	9.000000678611391e-06	2.1022005343056567e-05	4.4192413027450325e-10	8.100026642567764e-11	-3.9000035021440506e-05	0.0002139987653816	4.579547219720904e-08	1.5210020563488334e-09	1.9778912358802622e-10	0.0001740015896298	3.0276553223532114e-08	-1.3479458007609545e-15	0.1131919653000008	0.1064475877000009	0.0955030384000009	1
-0.0207597734366114	-7.608822696851111e-17	0.2249757152259984	0.050202281328653	1.5017297329960183e-16	0.2887595353137221	0.4514845201464723	0.0011018363452132	-0.0034844961470104	1.2141713398038209e-05	1.2140433318364318e-06	0.008223174895746	-1.536050282850809e-05	2.359444995576319e-10	6.762060536595362e-05	0.0112861868723046	-0.0148371971609795	0.000220142419594	0.000127378014116	8.980896644616225e-06	-1.9104034255420083e-08	2.39501149856766e-16	8.065672607881632e-11	-0.0002250007965792	-0.0001860007615585	3.459628446587128e-08	5.0625359383558174e-08	-0.0001699989751633	-0.0001699991729527	2.8899719935896574e-08	2.889965233114732e-08	0.1126891610000011	0.1044804285000011	0.0912392418000007	1
-0.0150347950903389	5.565333375698364e-16	0.3037055351357519	0.0015365076828428	1.354047681833919e-16	0.2877674871677294	-0.0565550199043699	0.001173031652285	7.119530707197273e-05	5.0687722072078e-09	1.376003257357143e-06	0.0082398316952629	1.665679951680211e-05	2.774483743644665e-10	6.78948263661543e-05	0.0154308867162742	0.0041446998439699	1.7178536796409996e-05	0.0002381122648506	-0.0001429996809801	-0.0001519805776233	2.3098095452817653e-08	2.0448908299373678e-08	-0.0004309998441312	-0.0002059990475501	4.243560855396413e-08	1.8576086954220317e-07	-3.0819667466477214e-08	0.0001699681554961	2.888917429718043e-08	-1.3728268374853341e-15	0.1121369276000012	0.1023299750000009	0.0866153656000001	1
-0.0077085704069609	-1.4109263880494141e-15	0.3661918227120601	-0.0190727273538461	7.376984499137554e-18	0.2612978056356141	-1.4227429693837172	0.0038356004253624	0.0026625687730764	7.089272472196216e-06	1.4711830621897987e-05	0.0144977483957696	0.0062579167005056	3.916152143022632e-05	0.0002101847085469	0.0082537883016727	-0.0071770984146023	5.151074165237784e-05	6.812502132875823e-05	8.963584293320179e-06	0.0001519632652737	2.3092833974221257e-08	8.034555180269504e-11	-0.0004310005082466	-6.64113440268716e-10	-1.0709102713377557e-15	1.8576144095607814e-07	-0.0001689976302375	-0.0001689668105714	2.8549785101979963e-08	2.8560199184898957e-08	0.1115355072000016	0.1000000000000006	0.0816496580999994	1
-0.0066244706164354	5.342476204699459e-15	0.290912760113411	-0.0234440405593321	-1.1974200120354902e-16	0.1576990502743301	-1.641246443510393	0.0033395701263157	-0.0004960302990477	2.4604605746682066e-07	1.1152728628521822e-05	-0.0040485469097295	-0.0185462953054992	0.0003439650695593	1.6390732079827583e-05	0.0121176711162365	0.0038638828145633	1.4929590403884482e-05	0.000146837953281	8.989566733379725e-06	2.5982440353348352e-08	3.038078551478774e-16	8.081315778167044e-11	-0.0002130002824869	0.0002180002257586	4.7524099453021627e-08	4.536912077078439e-08	-9.799900373026994e-05	7.099862650723636e-05	5.040804584083596e-09	9.603804686360765e-09	0.1108851636000015	0.0974945910000005	0.0763617166999993	1
0.0290506621991348	-1.5750447138168023e-14	0.135057602273539	-0.0193609645526103	-1.694828705336358e-16	0.0765788185019995	-0.9648689137399932	-0.0013249100522332	-0.0046644801785482	2.175737533631736e-05	1.755386648436953e-06	0.0081984639902538	0.0122470108999844	0.0001499892759843	6.721481179925813e-05	0.016355838334342	0.0042381672181051	1.7962061367751936e-05	0.0002675134476189	9.000180888290102e-06	1.0614153805688148e-08	-7.178148358186207e-16	8.100310260283956e-11	2.9993039732585138e-06	0.0002159995864596	4.6655822290223995e-08	8.994830473740552e-12	-0.000138000258551	-4.000125482087621e-05	1.6000996807126536e-09	1.904407152402318e-08	0.110186182100001	0.0948181434000005	0.0707724104999998	1
0.196194087326897	4.7193334788799284e-14	0.0305108255493499	-0.0128502051039831	1.3164530451983457e-18	0.1518542012162305	-0.3848888769189789	0.0010657451706057	0.0023906552228397	5.715232394097705e-06	1.1358127691201527e-06	-0.0089750100543584	-0.0171734740446118	0.000294928210761	8.055080547684698e-05	0.0186994799836746	0.0023436416493325	5.492656179865298e-06	0.0003496705516598	-0.0004439981189378	-0.0004529982998254	2.052074598461632e-07	1.9713433073654134e-07	-5.3015956698075205e-05	-5.601526067219932e-05	3.1377089068514166e-09	2.8106909431033236e-09	7.198817689109088e-05	0.0002099884354417	4.409514343761909e-08	5.182295237579841e-09	0.1094388693000008	0.0919753525000007	0.0649037979000002	1
0.2565841545843118	-1.3360820132258329e-13	-0.0265078191860423	-0.0072627015659099	5.22057013066706e-17	0.1601552651161894	-0.0484544269312394	0.0010865209948599	2.0775824254445364e-05	4.3163433024959135e-10	1.1805278724051776e-06	0.0133805403285827	0.0223555503829419	0.0004997706329262	0.0001790388594844	0.0160876683071657	-0.0026118116765093	6.821560232427453e-06	0.0002588130715612	0.0001180004453468	0.0005619985642848	3.158423872072583e-07	1.3924104074094589e-08	5.993313053049935e-06	5.900926975056456e-05	3.482093535962955e-09	3.59197371353948e-11	-0.0001130003732272	-0.0001849885501186	3.422076491043316e-08	1.2769084378766392e-08	0.1086435530000009	0.0889712056000007	0.0587790397000003	1
0.159898405517477	3.7718080387964643e-13	0.0281106723360245	-0.0036112275865416	1.26187745853084e-17	0.1470805825759357	0.0539462139831242	0.0011297467359828	4.322574112251208e-05	1.86846385113815e-09	1.2763276887266533e-06	0.0040099115749674	-0.0093706287536155	8.780868323782134e-05	1.6079390838254426e-05	0.040944940055953	0.0248572717487871	0.0006178839587935	0.0016764881161884	-0.0003709983206769	-0.0004889987660237	2.391197936521373e-07	1.376397542125028e-07	-4.2014453770132615e-05	-4.800776682339827e-05	2.304745042383412e-09	1.765214010520926e-09	7.79921915498417e-05	0.000190992564777	3.6478159733764563e-08	6.082780961332302e-09	0.1078005821000006	0.0858109730000005	0.0524223074000003	1
0.0643468451615523	-1.0366023864185957e-12	0.1983871250788885	-0.0016165287972463	1.0306114111895579e-16	0.2383132348420237	-0.0196453926129435	0.0011380076482791	8.2609122958563e-06	6.824284570780379e-11	1.2950614084211976e-06	0.018271890382067	0.0142619788071001	0.0002034040394952	0.0003338619781344	0.0408784213952727	-6.651866068164565e-05	4.424731135375675e-09	0.0016710453357726	-0.0001510000821578	0.0002199982385195	4.839922402533672e-08	2.2801023726597492e-08	-4.199999467771768e-05	1.4459093591153236e-08	4.032503463919455e-16	1.7639979666972123e-09	-3.16230431753668e-09	-7.79953538549325e-05	6.083274376488021e-09	-5.69672684746737e-16	0.1069103263000006	0.0825001988000003	0.0458586883	1
0.0083946310033626	2.80239505247074e-12	0.2123156067904174	-0.0006554979685854	-4.5918677162664255e-17	0.2064279236857029	-0.042166355540045	0.0061465430008532	0.0050085353525738	2.5085426376847672e-05	3.777999086035782e-05	-0.0075833792095362	-0.0258552695916035	0.0006684949656559	5.750764023521699e-05	0.0067068697155726	-0.0341715516797001	0.0011676949442007	4.498210138102404e-05	-0.0003359995819	-0.0001849994997416	3.422481382384675e-08	1.1289571868414093e-07	-4.1999998289510514e-05	-3.6123678254113154e-12	5.719804337561152e-16	1.7639984088521286e-09	-7.043565916081997e-09	-3.8812621363291316e-09	-1.5922147313847061e-15	-1.141133375533999e-15	0.1059731760000011	0.0790446912000006	0.0391140858999998	1
-0.0163750586548266	-7.444334276917236e-12	0.1143048495725287	-0.0002603660722159	-1.452204107487606e-16	0.0941672238712882	-0.0069623565972572	0.0011468734805648	-0.0049996695202887	2.4996695312114284e-05	1.3153187806440613e-06	0.0081672910172717	0.0157506702268093	0.0002480836125938	6.670464256035601e-05	0.0067203125633885	1.3442847816368872e-05	1.807093868922952e-10	4.516260094880844e-05	-5.400000225432583e-05	0.0002819995796458	7.952376246469653e-08	2.9159992757155373e-09	-4.199996603483474e-05	3.225431872181726e-11	-4.755458997644659e-16	1.763996290970807e-09	-1.1275757995560078e-09	5.915990188605173e-09	-6.4424858967751625e-16	-1.1067748525135301e-15	0.1049895425000009	0.0754505123000006	0.0322151179999999	1
-0.0239636433993902	1.9434456942382103e-11	0.0496865561084389	-3.247824717350485e-05	-2.6515680561484395e-16	0.0293484768815939	-0.0066306780653633	0.0011469514980568	7.801749294923139e-08	5.6106012603180165e-15	1.315497739369777e-06	-0.0114039402971727	-0.0195712313144449	0.000383033095163	0.0001300498543022	-0.011131618896727	-0.0178519314601152	0.000318691456857	0.0001239129392596	-0.0001200001161761	-6.600011392122783e-05	4.3560146809882305e-09	1.4400027282497884e-08	-4.199999438205267e-05	-2.8347385973768863e-11	-9.532148751735479e-16	1.763999028537498e-09	-2.5451509590736406e-09	-1.4175760299010784e-09	-7.917694511422788e-16	-1.8120830879880957e-15	0.1039598570000011	0.0717239676000008	0.0251890118	1
-0.0193804016774953	-4.983818468470162e-11	0.1564944597802271	-3.2578066604565666e-05	-1.2554450565624063e-16	0.1095570200774818	-0.2583780900349901	0.0011474914888932	5.399908361932832e-07	2.918205951957148e-13	1.3167367171326957e-06	0.0082115253759403	0.019615465673114	0.0003847664935736	6.742914899923121e-05	-0.0030821546449503	0.0080494642517767	6.479387473989032e-05	9.499677254153456e-06	0.0003800001145732	0.000500000230749	2.500002319716024e-07	1.4440008729359898e-07	-4.199998239018816e-05	1.1990398242832528e-11	-5.065969894253646e-16	1.7639984484915983e-09	7.969393125523051e-09	1.0514544705918852e-08	-7.075687592229369e-16	-1.048108003235452e-15	0.1028845713000011	0.0678715947000006	0.0180634960999996	1
-0.0168804268025476	1.253580724407248e-10	0.2411526411116424	8.098162940290985e-05	-6.649063233350946e-17	0.1563429183252929	-0.4355328667243682	0.0011085442326641	-3.894725622860143e-05	1.516888845604975e-09	1.2288703159926256e-06	0.008237304280556	2.5778904614375693e-05	6.645510179467279e-10	6.785318181025004e-05	-0.0141658082273259	-0.0110836535823755	0.000122847376734	0.000200670122732	0.000282997048919	-9.70030656561222e-05	9.409595048407453e-09	8.008733118604875e-08	-4.201840551131614e-05	-1.842312157181085e-08	-2.732825504496798e-16	1.7655458296390114e-09	-0.0001299940146542	-0.0001300019840471	1.6900516187717862e-08	1.689844505487829e-08	0.1017641571000013	0.0639001520000006	0.0108666919999994	1
0.0301341319381309	-3.083730473345665e-10	0.1591473063064539	-0.0001597912538071	-9.067644484435191e-17	0.1336564499388487	-0.3004834081012374	0.0051758926692575	0.0040673484365924	1.6543323304156515e-05	2.678986492256536e-05	0.0110033717458719	0.0027660674653164	7.651129221225129e-06	0.0001210741897772	0.0178691753735416	0.0320349836008674	0.0010262401743094	0.0003193074285313	-6.400001815488754e-05	-0.0003469970670732	1.204069649107851e-07	4.096002292050306e-09	8.699996022794171e-05	0.0001290183657387	1.6645738864241995e-08	7.568992095230567e-09	2.787603334327021e-09	0.0001299968022583	1.6899168652614883e-08	8.330948959024633e-16	0.1005991057000011	0.0598166067000003	0.0036270019999995	1
0.2028575789456015	7.39599954023285e-10	0.0614138394249157	0.0002661460595453	4.300162527958423e-17	0.2185196022011308	-0.1258454556469366	0.0034459600815359	-0.0017299325877218	2.9926667562343247e-06	1.1874640883350389e-05	0.0036914039241508	-0.0073119678217214	5.346487342489129e-05	1.3626462930873409e-05	-0.0117545883699746	-0.029623763743517	0.0008775673783336	0.0001381703477463	2.100003015560113e-05	8.500004831035606e-05	7.2250076803719315e-09	4.4100278007185677e-10	2.699999324195693e-05	-5.999996698693782e-05	3.599996399624805e-09	7.289993055715903e-10	-2.817490791757982e-10	-3.06935271374578e-09	-4.583618573260778e-16	-2.949137904347209e-16	0.099389928200001	0.0556281227000005	-0.0036270020000003	1
0.2517366654621185	-1.7213975465450522e-09	0.00445169536964	-0.0006254533522726	1.1681808978803321e-16	0.2161092211998203	-0.0219822620775925	0.0011471677087792	-0.0022987923727562	5.284446372818011e-06	1.3159937527820297e-06	0.0173414428351609	0.0136500389110102	0.0001863235622721	0.0003007256396052	0.008092682257932	0.0198472706279072	0.0003939141513773	6.549150612829258e-05	0.0002740002319686	0.0002530002018127	6.400910200011533e-08	7.507612777865952e-08	-4.200002492763272e-05	-6.900001816971994e-05	4.7610025838610466e-09	1.76400224120682e-09	5.7427050819748634e-09	6.0244546197666215e-09	-6.61510220131417e-16	6.0322748132520655e-16	0.0981371550000009	0.0513420481000004	-0.0108666920000004	1
0.151603054443304	3.8523464170081394e-09	-0.0202121887023498	0.0156058277391948	-7.132530600393223e-17	0.1257999663306699	0.0574986938162535	0.0011258758882481	-2.1291820530096085e-05	4.5334148469806197e-10	1.2675965162927138e-06	0.010444490126745	-0.0068969527084169	4.756795666164784e-05	0.0001090873740069	-0.0117387502148816	-0.0198314324728139	0.0003932857139244	0.0001377982566062	3.4995498060609966e-05	-0.0002390047339084	5.712326281296025e-08	1.2246847185363224e-09	-0.0001450009578733	-0.0001030009329435	1.0609191814087969e-08	2.1025277784181664e-08	-6.199723214245982e-05	-6.200297484750869e-05	3.8443681271602275e-09	3.843657305111692e-09	0.0968413356000009	0.0469659021000004	-0.0180634961000003	1
