trial_type.control_cond	trial_type.end_fixation	trial_type.fixation	trial_type.irrelevant_cond	trial_type.semantic_cond	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	intercept
-6.730146619158023e-08	1.2491765300770709e-05	-0.0094494544601318	8.640271936079505e-15	-3.3559338003999957e-15	0.0171618976722516	-3.8565323202960917e-16	-5.981253203968734e-16	0.0002945307317119	-0.0834388740826609	1.6484650670766322e-16	-1.5767930065787737e-15	0.0069620457081806	-0.2643228120631183	5.327883607434901e-16	-9.609814635178337e-16	0.0698665489769537	0.0007702014181491	3.455417013145647e-16	-6.916154393725864e-16	5.932102255003991e-07	-0.0003690803331094	1.8450735338601802e-17	-3.2930214484435627e-16	1.362202928850695e-07	0.0010901427024664	2.5413574183624258e-17	4.2109518415248436e-17	1.188411111801203e-06	0.0907199468999994	0.0907142606999988	0.0907047839000019	0.0906915170000005	0.0906744606000015	0.0906536152000007	0.0906289818000019	0.0906005615	0.0905683553000019	0.0905323647000013	1
-7.750666131404463e-07	-3.325462177046239e-05	0.1141767851877606	-3.83888108401388e-14	-2.4463146125870903e-15	0.0180186767184687	0.0008567790462163	7.340703335387599e-07	0.0003246727106834	-0.057388231550292	0.0260506425323687	0.000678635976348	0.0032934091204688	-0.2611388244256754	0.0031839876374424	1.0137777274467532e-05	0.0681934856224236	0.0002271899647479	-0.0005430114534007	2.948614384135571e-07	5.161527879581132e-08	-0.0003818865009687	-1.2806167859349664e-05	1.6399742101409235e-10	1.4583729957130446e-07	0.0009950436266974	-9.509907576917634e-05	9.04383456813108e-09	9.901118187607658e-07	0.0907047838999995	0.0906536151999992	0.0905683553000017	0.0904490364000006	0.0902957033000013	0.0901084137000009	0.0898872380000018	0.0896322593000002	0.0893435737000019	0.0890212896000014	1
4.53302645874117e-06	8.680995726675332e-05	0.6615204745078974	1.1410716976107965e-13	6.966917165674683e-16	0.0053167225730695	-0.0127019541454007	0.0001613396391126	2.8267538920852333e-05	-0.0921299657229201	-0.0347417341726275	0.0012069880933206	0.0084879305841046	-0.2692149303660656	-0.0080761059403898	6.522348716014502e-05	0.072476678732006	0.0002881694913	6.097952655119268e-05	3.718503758488894e-09	8.30416538617413e-08	-0.0003768705786798	5.015922288683994e-06	2.515899957056769e-11	1.4203143321587957e-07	0.0009010542462161	-9.398938048076876e-05	8.834003644899947e-09	8.118987539350858e-07	0.0906744605999985	0.0905323646999992	0.0902957033000012	0.0899647235000011	0.089539770900001	0.0890212896000011	0.0884098210000013	0.0877060039000007	0.0869105735000016	0.0860243606000019	1
-1.832795985312548e-05	-0.0002222132803284	1.063423669275427	-3.413333060099865e-13	1.6218042808199139e-15	0.0052201466057511	-9.657596731865792e-05	9.326917127217417e-09	2.7249930585906544e-05	0.0215935471080984	0.1137235128310172	0.0129330373706284	0.0004662812767115	-0.2615739685718563	0.0076409617942093	5.838429714024424e-05	0.0684209410344305	-0.000349336963786	-0.0006375064550851	4.0641448193106004e-07	1.220363096020085e-07	-0.0003446657175404	3.2204861139883684e-05	1.0371532557784996e-09	1.1879445669196293e-07	0.000948940212022	4.788596580638098e-05	2.293065974603915e-09	9.004875266405906e-07	0.0906289817999991	0.0903505903999999	0.0898872380000008	0.0892398731000018	0.0884098210000009	0.0873987810000019	0.086208822700001	0.0848423822000012	0.0833022569000013	0.0815915995000022	1
6.431493711802941e-05	0.0005567250225592	1.142407805821532	1.0006437681969718e-12	3.2000358584140746e-15	0.0120839140738845	0.0068637674681327	4.711130385616969e-05	0.0001460209793438	-0.1030075110572999	-0.1246010581653985	0.0155254236959388	0.0106105473342189	-0.1592492339399042	0.102324734631951	0.0104703513175005	0.0253603185104458	-0.0001208648100607	0.0002284721537269	5.2199522855379925e-08	1.4608301182120606e-08	-0.0003940416582417	-4.937594070084392e-05	2.4379837090142212e-09	1.5526882876893277e-07	0.0006869759847018	-0.0002619642273206	6.86252568704887e-08	4.719360037005681e-07	0.0905683553000005	0.0901084137000017	0.0893435737000015	0.0882764233000019	0.0869105735000014	0.085250645800002	0.0833022569000011	0.0810719995000017	0.0785674201000013	0.0757969935000022	1
-0.0002090617941296	-0.0013321213662113	1.1114996562380417	-2.83389348480854e-12	3.1747600282150317e-15	0.0134155599761106	0.0013316459022261	1.7732808089449064e-06	0.0001799772494723	-0.0858171661414402	0.0171903449158613	0.000295507958326	0.0073645860045469	-0.1852416847007011	-0.0259924507607969	0.0006756074965524	0.0343144817507541	0.0001066605771441	0.0002275253872028	5.176780237157767e-08	1.1376477601813511e-08	-0.0004109583790462	-1.6916720805383156e-05	2.8617560147755533e-10	1.688867896582195e-07	0.0007820219530904	9.50459683889583e-05	9.03373539567002e-09	6.115583348770623e-07	0.0904925912000008	0.0898059965000011	0.0886655282000013	0.0870769501000016	0.0850482909000013	0.0825898032000017	0.0797139121000013	0.0764351521000014	0.0727700938000012	0.0687372603000019	1
0.0006484187243001	0.0029951382880051	1.051903922487589	7.87378560740344e-12	2.4793715637195312e-15	0.0141045028652234	0.0006889428891125	4.746423045549595e-07	0.0001989370010743	-0.0801183072458836	0.0056988588955567	3.247699271110558e-05	0.0064189431559452	-0.1813858206233495	0.0038558640773515	1.4867687783034534e-05	0.032900815923206	-0.0003917852334108	-0.0004984458105548	2.4844822712218657e-07	1.5349566629445924e-07	-0.0005451540734628	-0.0001341956944171	1.800848441878467e-08	2.971929646418687e-07	0.0007868934007952	4.871447704652231e-06	2.373054787219089e-11	6.192012236682422e-07	0.0904017021000006	0.0894435410000011	0.0878541213000013	0.0856446605000017	0.0828307522000012	0.0794322558000017	0.0754731567000011	0.0709813966000012	0.065988676800001	0.0605302339000018	1
-0.0018846026080588	-0.0071435101871725	1.0306563853875756	-2.139129076138706e-11	2.7327657758583903e-15	0.0207215672338078	0.0066170643685837	4.378554085846369e-05	0.0004293833486246	-0.0913160812993837	-0.0111977740534993	0.000125390143753	0.008338626703874	-0.2257425219003462	-0.044356701276997	0.0019675169481768	0.0509596861939296	4.770603592291351e-05	0.0004394912693334	1.9315257643716893e-07	2.275863218144831e-09	-0.0004209770363842	0.0001241770370778	1.5419936503132073e-08	1.7722166437529285e-07	0.0009790097830267	0.0001921163822316	3.6908704104131896e-08	9.584601555124638e-07	0.0902957032999997	0.0890212896	0.0869105735000007	0.0839833840000013	0.0802672203000008	0.0757969935000013	0.0706146988000008	0.0647690208000007	0.0583148762000009	0.0513128978000014	1
0.0048775753155626	0.1168941530169212	0.8822176329978574	5.698311732477722e-11	1.8162311126850424e-15	-0.0001953430743107	-0.0209169103081185	0.0004375171368392	3.815891754576936e-08	-0.0494727583427736	0.0418433229566103	0.0017508636760504	0.0024475538180433	-0.1395416957495869	0.0862008261507602	0.0074305824290743	0.0194718848526701	0.0001979999148879	0.0001502938789661	2.258824833865692e-08	3.9203966529265666e-08	9.693552489560365e-08	0.0004210739719107	1.7730329087426953e-07	7.969382503347484e-15	0.0009789997420961	-1.004093155642288e-08	-6.428102873208459e-16	9.58440494659491e-07	0.0901746124000004	0.0885395244000022	0.0858363039000019	0.0820975622000019	0.0773684033000014	0.0717058791000018	0.065178302000001	0.0578644199000013	0.0498524669000008	0.0412390983000015	1
-0.0073647669267614	0.6812060705467023	0.3235490649942777	-1.4869566984272622e-10	-6.684047635709584e-16	-0.0001375120888568	5.783098545464195e-05	3.344422165606244e-09	1.890957500895949e-08	-0.0785336931437827	-0.0290609348010093	0.0008445379315075	0.006167540958803	-0.059142212994063	0.0803994827555256	0.0064640768273571	0.0034978013578358	0.0001850750972034	-1.292481768482754e-05	1.6704892027651374e-10	3.4252793490836144e-08	-0.0002379412307906	-0.0002380381663141	5.6662169583543284e-08	5.6616030065269055e-08	0.0006330218822934	-0.0003459778598039	1.1970068047575016e-07	4.007167020317948e-07	0.0900384497000012	0.0879985677000059	0.0846329284000027	0.0799922374000031	0.0741464099000017	0.0671835172000033	0.0592084599000011	0.0503413875000032	0.0407158884999999	0.0304769774000022	1
