bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-01_task-arithm_run-01_bold	0.0007781428571428571	0.03665613761904762	0	45.07744864842105	1.0249045636842107	1.0014294982296648	0.6428987514860511	196.09571838378906	0.1149950449656051	10	4.761904761904762	1.6160894935487538	1.5186966666666668	1.7624565265992065	1.567115287380388	0.00459039	0.004870234057307243	0.020093785598874092	210	64	64	24	6.969337226721892	2.0999999046325684	3.0	3.000000238418579	3.299999713897705	55.16672547540482	4.581948041238073	43.211036682128906	37.68095397949219	47007.0	31.71428680419922	68.24666748046869	21.63204002380371	2.367322898718924	67.11240914620068	534.8662109375	526.01904296875	27239.0	439.7762145996094	668.9609680175779	75.47480773925781	30.658073792699724
sub-01_task-arithm_run-02_bold	0.0002721904761904762	0.03987415285714286	0	45.321671171148324	1.000673570478469	0.9835943121531099	0.6417731954479394	195.6537628173828	0.11217004705246778	12	5.714285714285714	1.6441010105144205	1.5091233333333334	1.7785431919874197	1.6446365062225086	0.005624	0.0033767009153962135	0.021308617666363716	210	64	64	24	7.037245710170702	2.0999999046325684	3.0	3.000000238418579	3.299999713897705	54.60669576691532	4.405445622586024	43.306243896484375	37.728572845458984	47359.0	32.13809585571289	67.81571426391599	21.58313751220703	2.3627170131798865	67.52192552436517	534.9021606445312	526.2333374023438	26842.0	440.59572143554686	667.9447753906248	74.77691650390625	29.788183031370863
sub-01_task-rest_bold	0.0003966500000000001	0.009602423300000001	0	32.05407734969851	1.1417697229648247	0.990656389949748	0.48374465648651455	680.334228515625	0.07709550294313397	1	0.5	1.517422198720545	1.4297377391304347	1.6176055652173913	1.5049232918138096	0.00723376	-0.011693820357322693	0.03192811459302902	200	64	64	36	5.758945786062975	3.559999942779541	3.59375	3.59375	3.7799999713897705	281.4871188762493	2.7798791596980035	30.492525100708008	21.829999923706055	97852.0	19.020000457763672	57.802249717712385	46.501258850097656	2.8236185172447605	87.37715812799333	586.828369140625	573.0750122070312	19916.0	461.7675018310547	761.2887420654297	99.50790405273438	54.33199852454709
sub-02_task-arithm_run-01_bold	0.001157904761904762	0.033214072857142854	0	46.89904785138757	1.0183750288038271	0.9969440234449758	0.6372614883656414	210.18124389648438	0.3161009707773041	113	53.80952380952381	1.9554922888917596	1.9005433333333333	2.1835033333333334	1.7824302000086119	0.00436086	0.002131498884409666	0.028661131858825684	210	64	64	24	5.436976350605602	2.0999999046325684	3.0	3.0	3.3000001907348633	39.59884510270723	5.6762483321163435	46.658817291259766	40.13809585571289	47161.0	32.27143096923828	84.8809585571289	21.96915054321289	0.17874227047496083	110.77863696825577	605.19482421875	584.7285766601562	26889.0	468.9476318359375	787.4323974609375	107.54464721679688	28.381337823229842
sub-02_task-arithm_run-02_bold	0.002147857142857143	0.039677250000000004	0	48.01088407933017	1.0046141765071772	0.9902236187559801	0.6383690945722493	210.23797607421875	0.36661630124182465	128	60.95238095238095	1.966266227889167	1.9011733333333334	2.1946133333333333	1.803012017000833	0.0105398	-0.001243215287104249	0.029676178470253944	210	64	64	24	5.5141967495326565	2.0999999046325684	3.0	3.0	3.3000001907348633	44.11344497069254	5.746848168441438	46.86088562011719	40.17142868041992	46503.0	31.309524536132812	87.24905395507817	23.234283447265625	0.06437193534614627	109.02069369137871	605.1465454101562	585.2976684570312	26848.0	469.7826416015625	785.8776489257813	106.14179992675781	26.754472388885915
sub-02_task-rest_bold	0.006138049999999999	0.014888899799999999	0	39.886193318542716	1.2045952187939697	1.0221903231658291	0.5007121362728202	679.03515625	0.24294715486778612	74	37.0	2.04835049260538	1.9556840441679553	2.1813092173913042	2.00805821625688	0.00949668	-0.008591105230152607	0.01706787385046482	200	64	64	36	3.681782005049489	3.559999942779541	3.593750238418579	3.59375	3.7799999713897705	104.00082293362036	4.344024952675704	34.7142219543457	24.354999542236328	93026.0	20.225000381469727	84.19249725341797	35.077335357666016	0.16275716630870063	137.08880870466902	681.404541015625	637.7799682617188	23554.0	481.1214965820312	1027.5202697753907	173.2222137451172	37.247571659390815
sub-03_task-arithm_run-01_bold	0.0005623809523809524	0.019487962857142854	0	42.58623977397129	1.023182958947368	1.015546433349282	0.673843041764864	175.0465850830078	0.08057124915149996	0	0.0	1.6889154105411566	1.5118533333333335	1.8401201462396102	1.7147727520505263	0.00777386	-0.013983686454594135	0.055965032428503036	210	64	64	24	6.4259963505700535	2.0999999046325684	3.0	2.999999761581421	3.299999952316284	16.460457720209373	7.088250714296851	54.651023864746094	40.28571701049805	45153.0	34.78571701049805	119.80667114257817	32.41427993774414	1.2311312003287123	84.91069405519683	542.72509765625	536.009521484375	29131.0	431.7166748046875	686.9643249511719	83.41123962402344	32.741073900833726
sub-03_task-arithm_run-02_bold	0.00036976190476190475	0.01860685857142857	0	43.47066324401914	1.0312878101913872	1.0136864592344497	0.67301931383687	179.38473510742188	0.07402164642759887	3	1.4285714285714286	1.680506318797983	1.5103066666666667	1.8069001435995216	1.7243121461277606	0.00538753	-0.013032408431172371	0.05595588684082031	210	64	64	24	6.423599420812159	2.0999999046325684	3.0	2.999999761581421	3.299999952316284	16.689485486901994	6.311646859042189	54.3099479675293	39.9476203918457	45256.0	35.13809585571289	118.40119361877441	31.7075138092041	1.2360562599306446	85.51085204858572	543.7257080078125	537.183349609375	29006.0	432.1976318359375	688.4131164550781	83.62509155273438	33.31376864085905
sub-03_task-rest_bold	0.00054245	0.006967347299999999	0	31.357284459447254	1.1553852342211062	0.9999659856281403	0.5160260645950134	530.9708862304688	0.05851600825061339	0	0.0	1.5868326778315334	1.51456	1.6693481739130436	1.5765898595815564	0.015508	-0.017393948510289192	0.03556947410106659	200	64	64	36	5.523122318921839	3.559999942779541	3.59375	3.59375	3.7800002098083496	192.05933496251333	2.9207253524338825	38.6147575378418	25.724998474121094	94857.0	23.350000381469727	86.22499999999992	51.972984313964844	1.6373077141944172	107.7110873707752	604.045166015625	594.60498046875	22503.0	460.4209838867188	788.2989929199217	107.6550064086914	56.21163497143425
sub-04_task-arithm_run-01_bold	0.0003423333333333334	0.01892508523809524	0	39.174101049330154	1.0131850458851677	1.004989537655503	0.6312348832396312	225.92254638671875	0.06495127588667803	1	0.47619047619047616	1.6283948959789383	1.4932501186728573	1.74418	1.647754569263958	0.00916061	0.00412667915225029	0.024019425734877586	210	64	64	24	6.788983062796775	2.0999999046325684	2.999999761581421	3.0	3.299999952316284	45.57978031055298	3.7418026365872374	44.74082565307617	37.27619171142578	48640.0	32.91904830932617	74.89071807861326	26.73546028137207	1.1247545830383343	84.51538474174824	563.5882568359375	557.1524047851562	25757.0	452.9666748046875	706.5609985351562	82.06554412841797	34.844249279703945
