trial_type.cue_LargeGain	trial_type.cue_LargeLoss	trial_type.cue_NoMoneyStake	trial_type.cue_SmallGain	trial_type.cue_SmallLoss	trial_type.fb_hit_LargeGain	trial_type.fb_hit_LargeLoss	trial_type.fb_hit_NoMoneyStake	trial_type.fb_hit_SmallGain	trial_type.fb_hit_SmallLoss	trial_type.fb_miss_LargeGain	trial_type.fb_miss_LargeLoss	trial_type.fb_miss_NoMoneyStake	trial_type.fb_miss_SmallGain	trial_type.fb_miss_SmallLoss	trial_type.fix_LargeGain	trial_type.fix_LargeLoss	trial_type.fix_NoMoneyStake	trial_type.fix_SmallGain	trial_type.fix_SmallLoss	trial_type.probe	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
0.0384556327886843	-0.0184884357950819	-1.7285051752425901e-15	1.1192030972186304e-09	0.2520579961761564	1.560923646508253e-06	6.893800229846319e-10	8.652729763513434e-14	-2.1270648948207281e-07	0.2221761678234036	-0.0281660450635668	0.0922301646167994	-3.5203019474023176e-29	6.489337341647832e-25	6.916939220431492e-52	-0.0544365444909738	0.0162269507795626	-1.0205953530277549e-13	3.520893871782987e-08	0.3932120348018704	0.0748531259849731	0.0157909792234676	-0.004740113371227	2.2468674772085005e-05	0.0002493550248359	-0.1241385538880734	-0.0023617657362251	5.577937392806938e-06	0.0154103805614221	-0.0235896298310791	-0.0251813758950873	0.0006341016919696	0.0005564706355673	-0.0005769992900708	2.0005557499979364e-08	4.0022233088498055e-16	3.329281807422072e-07	0.0003859997742701	1.5030081890199994e-05	2.2590336162611783e-10	1.4899582573656817e-07	-8.886383223969969e-07	-0.0001054956775328	1.1129337978124989e-08	7.89678068032549e-13	0.0448749	-0.0126461067	-0.0610658576	-0.065537222	1
0.133514614340671	-0.0285167897651466	6.622167480800316e-16	-3.2462479060521263e-09	0.1858361385437502	-5.870564661124727e-06	-2.5294894840436003e-10	-8.637748626942064e-14	1.0292544380717897e-07	0.2943972364778887	-0.0295197349096614	0.0560418296644167	1.125631343620427e-28	2.4568639132333062e-24	-1.8902946935973886e-51	-0.0443495350105561	-0.0007629421529741	3.686545711860858e-14	-1.197054482578763e-08	0.3490529804796933	0.0722739121004391	0.0205600914264039	0.0047691122029363	2.2744431204195947e-05	0.000422717359462	-0.1427248386482347	-0.0185862847601613	0.0003454499811858	0.0203703795671646	0.001628777814858	0.025218407645937	0.0006359680841966	2.6529171701736014e-06	-0.0007550116524099	-0.000178012362339	3.1688401145547026e-08	5.700425952747276e-07	0.0006159853701206	0.0002299855958504	5.28933742987095e-08	3.7943797620261254e-07	3.773251700380973e-05	3.8621155326206726e-05	1.491593638730986e-09	1.4237428394427902e-09	0.0444578739	-0.0137089915	-0.0618465453	-0.0647380081	1
0.2517374950464042	-0.0343119372885386	-2.492302971777656e-16	9.184858055031989e-09	0.1276351741198531	8.536885574869859e-06	9.085387864878375e-11	5.3228109565004133e-14	-4.8346815019252106e-08	0.32265101964844	-0.0289577905710354	0.0280747667341248	-3.419240146617261e-28	-5.8233916641539144e-24	5.065244996599177e-51	-0.0116627353668803	-0.0127983303309751	-1.3004558288787006e-14	3.9359929816327174e-09	0.2850943502581263	0.0626391033405781	0.0025230732401269	-0.018037018186277	0.000325334025052	6.365898575044453e-06	-0.1186631484722511	0.0240616901759836	0.000578964934125	0.0140809428053475	-0.0267239356274018	-0.0283527134422598	0.0008038763595388	0.0007141687354175	-0.0008269764792163	-7.196482680640003e-05	5.178936297275152e-09	6.838900971769874e-07	0.0004200464153947	-0.0001959389547258	3.8392073979078274e-08	1.764389910859369e-07	-0.0001128263950776	-0.0001505589120814	2.2667986007137666e-08	1.272979542620668e-08	0.044038199	-0.0147686092	-0.0625940703	-0.0638770841	1
0.3496191284922251	-0.0367391770500736	9.205775921936735e-17	-2.3200017053657583e-08	0.0799791582310271	0.0011338478986445	-3.183651430738081e-11	-2.787160566670868e-14	2.1422878765655746e-08	0.3093290464573593	-0.0270400756298137	0.0071414908880456	1.0007457217383918e-27	1.2986776228732914e-23	-1.3324762241695297e-50	0.0606960140344014	-0.020800174844926	4.458684831446549e-15	-1.0258616952639699e-09	0.2169369050422746	0.0528989697794582	0.0187342537460324	0.0162111805059054	0.000262802373395	0.0003509722634207	-0.1454395785963385	-0.0267764301240873	0.0007169772101901	0.0211526710222805	-0.0439265825083339	-0.0172026468809321	0.00029593105971	0.0019295446508614	-0.0001460108115078	0.0006809656677085	4.637142405976832e-07	2.13191570771663e-08	0.0002349937082479	-0.0001850527071468	3.4244504422359335e-08	5.5222042916099143e-08	9.25171595578327e-05	0.0002053435546354	4.2165975430314936e-08	8.559424812649473e-09	0.0436159003	-0.0158247072	-0.0633080317	-0.0629552708	1
0.3979185456507288	-0.0365820044655644	-3.321136772547979e-17	5.5745235518099315e-08	0.0427195906810202	0.0157699698350367	1.0783874513599023e-11	1.3400828702833296e-14	-9.178966222703932e-09	0.2682503239088399	-0.0242642665735697	-0.0079989900242909	-2.8363239348901075e-27	-2.891797353107954e-23	3.435949176699554e-50	0.1573880190048137	-0.0255278075570122	-1.4680538086305572e-15	-9.457601635813227e-10	0.1542459544242287	0.0524760275175505	0.0268589652664985	0.0081247115204661	6.601093729079458e-05	0.0007214040151869	-0.1454138303241023	2.574827223619791e-05	6.6297352314936e-10	0.0211451820495268	-0.0199988566900657	0.0239277258182682	0.0005725360628342	0.0003999542689097	-0.0003840747197722	-0.0002380639082644	5.6674424418120667e-08	1.4751339036809396e-07	0.0003204103354057	8.54166271578e-05	7.296000195014617e-09	1.0266278303479317e-07	0.0004670614353032	0.0003745442757453	1.4028341449362177e-07	2.181463843474853e-07	0.0431910029	-0.0168770338	-0.0639880469	-0.0619734468	1
0.3942642075429244	-0.0345595267579902	1.1697514195631519e-17	-1.2966808992897605e-07	0.0145708420445969	0.0669929842767859	-3.509407379655606e-12	-6.097102092054796e-15	3.779860669998819e-09	0.2148151573082336	-0.0210507838532503	-0.0184208556083712	7.850718073722984e-27	6.246458073738508e-23	-8.704758916919026e-50	0.2418922512299419	-0.0276387311968053	4.592403643324269e-16	5.387598983257707e-09	0.1013828526128799	0.0607279664196376	0.0204236594237556	-0.0064353058427428	4.141316128964089e-05	0.0004171258642575	-0.1130266195320928	0.0323872107920095	0.001048931422886	0.0127750167228524	-0.0612855877350284	-0.0412867310449627	0.001704594160379	0.0037559232640278	0.0003739845805801	0.0007580593003523	5.746539028506187e-07	1.3986446651167334e-07	0.0001120514261119	-0.0002083589092938	4.341343508210197e-08	1.2555522093710583e-08	0.000274979049342	-0.0001920823859612	3.689564299654741e-08	7.561347757703009e-08	0.0427635321	-0.0179253383	-0.0646337511	-0.060932548	1
0.3646934310566307	-0.0313152361516441	-4.003151230514623e-18	2.915633692762892e-07	-0.0059909526833675	0.1559396743414707	1.0792135820913144e-12	2.667202590811568e-15	-1.180299138923083e-09	0.1605585550392822	-0.0177310088210144	-0.025004671642794	-2.1285410614810535e-26	-1.2740734689112945e-22	2.164913354568458e-49	0.2883097880437532	-0.0277275927461462	-1.327789919474135e-16	-1.948233028738329e-08	0.0592478150512627	0.0694757589482699	0.0356496327612916	0.015225973337536	0.0002318302640753	0.0012708963160149	-0.1451629267644421	-0.0321363072323492	0.0010327422425319	0.0210722753068187	-0.0480049383785257	0.0132806493565027	0.0001763756473303	0.002304474108726	0.0008448682816739	0.0004708837010937	2.2173145995579522e-07	7.138024133786083e-07	0.0003523167251775	0.0002402652990656	5.7727413935082215e-08	1.2412707483979808e-07	0.0007498510483891	0.000474871999047	2.255034154789889e-07	5.622765947702324e-07	0.0423335134	-0.0189693708	-0.0652447981	-0.0598335667	1
0.3521532904952341	-0.0273995951990645	1.3207247216285693e-18	-6.284984233892495e-07	-0.0203189346101935	0.2502772340740173	-3.031951298070389e-13	-1.1319169747418263e-15	-1.0864115647867855e-09	0.1120296176182478	-0.0145453554137397	-0.0284923820077501	5.663303241225838e-26	2.355450729006456e-22	-5.277304696616668e-49	0.2921235783229701	-0.0263417819891586	3.3223831253344475e-17	6.343214109598142e-08	0.0269299238108759	0.0722108441468517	0.0203830092616925	-0.015266623499599	0.0002330697930785	0.0004154670665622	-0.1557479221146565	-0.0105849953502143	0.000112042126564	0.0242574152430331	-0.0479266989954396	7.823938308609835e-05	6.121401065693252e-09	0.0022969684765994	0.0009108977810566	6.602949938270002e-05	4.359894788729982e-09	8.297347675338375e-07	0.0004856916741438	0.0001333749489662	1.7788877011763122e-08	2.358964023326072e-07	0.0004217788776242	-0.0003280721707648	1.0763134923039366e-07	1.778974216099299e-07	0.0419009724	-0.0200088825	-0.0658208602	-0.0586775504	1
0.3810306720247303	-0.0232548380888108	-4.144249142830432e-19	1.262906740721407e-06	-0.0295990052549367	0.3145843394970341	7.132589598390892e-14	4.685375430044993e-16	6.023321781551116e-09	0.0718683637473675	-0.0116497155628094	-0.0295423381746246	-1.4801535175036317e-25	-3.5501755525371897e-22	1.257573328573238e-48	0.2688623704992955	-0.0239754025562699	-5.6593308909556044e-18	-1.948949247094678e-07	0.0029304072659956	0.0673372806450643	0.0161683251516393	-0.0042146841100532	1.7763562147534955e-05	0.0002614147382091	-0.1403144607663051	0.0154334613483513	0.000238191729191	0.0196881479001389	-0.0479407473811903	-1.404838575069789e-05	1.9735714220041143e-10	0.0022983152594671	0.0004229623989995	-0.0004879353820571	2.380809370632081e-07	1.7889719096741228e-07	0.000399539246588	-8.61524275558e-05	7.422240773757366e-09	1.5963160956410665e-07	0.000187915411038	-0.0002338634665862	5.4692121003714696e-08	3.531220170558049e-08	0.0414659349	-0.0210436257	-0.0663616286	-0.057465601	1
0.4331951516782459	-0.0192095258446078	1.2053453150188718e-19	-1.8472347078280703e-06	-0.0348320855076046	0.3337905436223611	-9.454683949848246e-15	-1.898054022150441e-16	-2.0636761088184942e-08	0.0402464488383014	-0.0091282803929954	-0.0287583718106479	3.801306676464039e-25	2.4300727576904257e-22	-2.917355184586407e-48	0.2536685310808493	-0.0210547398010971	-6.114055986045302e-19	5.753255520637097e-07	-0.0142075808849073	0.0568979118098749	0.0261086131530277	0.0099402880013884	9.880932555054625e-05	0.0006816596807744	-0.1621366005396396	-0.0218221397733344	0.0004762057842869	0.0262882772345506	-0.0392389506199037	0.0087017967612866	7.572126687473798e-05	0.0015396952457512	0.0006614025283379	0.0002384401293384	5.6853695278912914e-08	4.374533044917666e-07	0.0003821690587388	-1.7370187849200013e-05	3.017234259164958e-10	1.4605318945730034e-07	0.0005108733060439	0.0003229578950059	1.0430180194664193e-07	2.609915348282243e-07	0.0410284268	-0.0220733538	-0.0668668134	-0.0561988739	1
0.469806810385694	-0.0154840899758572	-3.060716075818277e-20	1.569289157370814e-06	-0.0368540058460802	0.3148614930137708	-3.3715147653429906e-15	7.540667889371771e-17	6.437343026294186e-08	0.0162040670710965	-0.0070095780699076	-0.026692517878642	-9.589922550996996e-25	1.1337147564310958e-21	6.5440800103721e-48	0.2736700289498822	-0.0179254101181848	1.3078272435029696e-18	-1.6541091975931384e-06	-0.0257483222321991	0.0483907945013574	0.019321277866581	-0.0067873352864467	4.606792029064453e-05	0.0003733117783976	-0.1401406120351396	0.0219959885044999	0.00048382351029	0.0196393911415835	-0.0345226497934874	0.0047163008264162	2.224349348525504e-05	0.0011918133487637	4.495890874787336e-05	-0.00061644361959	3.800027361332534e-07	2.021303475799604e-09	0.0002180084800949	-0.0001641605786438	2.6948695580700067e-08	4.7527697393288415e-08	0.0003769950900364	-0.0001338782160074	1.7923376721350816e-08	1.4212529791155338e-07	0.0405884742	-0.0230978213	-0.0673361435	-0.0548785765	1
0.4660699668502546	-0.0122050923774849	5.161666246961895e-21	-6.14046289703063e-08	-0.0363943128041133	0.287360968190831	3.980150721850062e-15	-2.941412086568312e-17	-1.916091917602969e-07	-0.0014956892250146	-0.0052828616471486	-0.0238325563732008	2.3742552161123945e-24	-7.45206174461031e-21	-1.4032196136220692e-47	0.3171786170684063	-0.01484684257834	-9.08697912582656e-19	4.708714473197396e-06	-0.0328083789292478	0.0501301675697481	0.0195768297517986	0.0002555518852176	6.530676603826956e-08	0.0003832522631309	-0.1401313315501937	9.280484945917156e-06	8.612740083139496e-11	0.0196367900820303	-0.0479929595595791	-0.0134703097660916	0.0001814492451944	0.0023033241672873	0.000463952212714	0.0004189933039661	1.7555538876845104e-07	2.1525165568221682e-07	0.0001891159959461	-2.88924841488e-05	8.34775640288659e-10	3.5764859922685325e-08	0.0004999556191973	0.0001229605291609	1.5119291731528545e-08	2.499556211669557e-07	0.0401461033	-0.0241167841	-0.0677693674	-0.0535059673	1
0.4208195647894241	-0.0094244562827054	2.779678072327787e-21	0.0017584044950693	-0.0341650693530524	0.2886883844785986	-2.539963258494235e-15	1.127045808112052e-17	5.519624984001686e-07	-0.0139767457782057	-0.0039127958425537	-0.0205866345004596	-5.7581728935704175e-24	3.0662190275400933e-20	2.8152037655260544e-47	0.3515713336252548	-0.0119954007663363	5.009636633818035e-19	-1.1880950106409044e-05	-0.0362590682206813	0.0596362083772112	0.022571254211229	0.0029944244594303	8.966577843235036e-06	0.0005094615166679	-0.1571092731405627	-0.016977941590369	0.0002882505006459	0.0246833237067559	-0.0316302575812272	0.0163627019783519	0.0002677380160323	0.0010004731946547	0.0005649470728649	0.0001009948601508	1.0199961776899845e-08	3.191651951386186e-07	0.0002281305082969	3.90145123508e-05	1.5221321739707252e-09	5.2043528815801963e-08	0.0004619358141319	-3.801980506540006e-05	1.44550557721102e-09	2.133846963777013e-07	0.0397013405	-0.0251299993	-0.0681662528	-0.0520823548	1
0.3478953456952856	-0.0071399752988117	-1.1942575072412062e-20	0.0196028164506739	-0.0307965186485506	0.3256094029114771	1.3492883574736098e-15	-4.241096149270201e-18	-1.5562519848714636e-06	-0.022251673843813	-0.0028513382567859	-0.0172733495394855	1.363973192210721e-23	-1.0746322641075858e-19	-5.041751054109776e-47	0.3547810774070395	-0.0094745590521736	-2.5035863364891473e-19	2.2012546745713267e-05	-0.0368714578817807	0.0684260321326021	0.0195129568800211	-0.0030582973312078	9.35318256607336e-06	0.0003807554862015	-0.1389754926374138	0.0181337805031489	0.0003288339953363	0.0193141875538118	-0.0479551722970512	-0.016324914715824	0.0002665028404789	0.0022996985500398	0.0005189675089006	-4.597956396429999e-05	2.114120302347153e-09	2.693272752944944e-07	0.0001920872062233	-3.60433020736e-05	1.299119624368778e-09	3.68974947946726e-08	0.0003379501820865	-0.0001239856320453	1.5372436953697312e-08	1.1421032557229853e-07	0.0392542122	-0.0261372256	-0.0685265868	-0.050609096	1
0.2645806174811375	-0.005314276545919	4.059557465370272e-20	0.0774783404291258	-0.0268251804753505	0.3690639261079719	-6.535578125670549e-16	1.5659563465935382e-18	4.365745123871016e-06	-0.0271458515060731	-0.0020464606936612	-0.0141207496104668	-3.1408661741841613e-23	3.4614139988352044e-19	7.000933773039252e-47	0.3243719011367088	-0.0073292708245416	1.2351901391322525e-19	0.0002289955917756	-0.0353903148888005	0.0705815973306211	0.0217673456715061	0.002254388791485	5.082268823173208e-06	0.0004738173375828	-0.1651843637672385	-0.0262088711298247	0.0006869049258997	0.0272858740331873	-0.0304322055925467	0.0175229667045045	0.0003070543621271	0.000926119137227	0.0008679441748103	0.0003489766659096	1.2178471334945034e-07	7.533270905871325e-07	0.0002541893457406	6.210213951729997e-05	3.856675732626191e-09	6.461222348803427e-08	0.0004363894682374	9.843928615089998e-05	9.690293057898769e-09	1.9043576798852085e-07	0.0388047451	-0.0271382228	-0.0688501762	-0.0490875952	1
