trial_type.Alternate	trial_type.Happy	trial_type.Movement	trial_type.Neutral	trial_type.Sad	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
0.4308271099841291	0.6935082895353083	-0.1105257843519483	0.0003237577955325	-0.0139260668426005	0.004103450793565	-0.0091273146467772	8.330787266173478e-05	1.6838308414109305e-05	-0.0682673030990622	-0.0308954686040442	0.0009545299802613	0.0046604246724182	0.0211897751871048	-0.0170232167180952	0.0002897899074307	0.0004490065724794	-0.0006531231643642	7.964131655710112e-05	6.342739840532173e-09	4.2656986930286827e-07	0.0001429382424264	-0.0001188230613317	1.4118917933407531e-08	2.04313381184701e-08	0.0017200481874971	-0.0002970450111836	8.823573698701413e-08	2.9585657648266345e-06	0.1066654069000012	0.091723669800002	0.0683515007000011	0.0386970634000012	1
0.1016099515826494	0.9874073615040514	-0.0820352885375702	-0.0008332186486257	-0.0061446716218465	0.0130602473996941	0.0089567966061296	8.022420544362103e-05	0.0001705700621422	-0.17072744248148	-0.1024601393824155	0.0104980801622618	0.0291478596162674	0.0270079034286415	0.0058181282415353	3.3850616235038336e-05	0.0007294268476113	-0.0001859721519431	0.0004671510124213	2.1823006868206634e-07	3.4585639623026115e-08	0.0010834207973171	0.0009404825548903	8.845074409941612e-07	1.1738006262560778e-06	0.0008706009438745	-0.0008494472436236	7.215606190086522e-07	7.579460015085e-07	0.1059870468000013	0.089143159100001	0.0630242761000015	0.0303479649000011	1
-0.0629571239616967	1.087445508205707	-0.0513257802075039	0.0292429409653408	-0.0024049458036897	0.0129338317907767	-0.0001264156089179	1.5980905121603834e-08	0.0001672840047937	-0.1407752969336851	0.0299521455477973	0.0008971310229138	0.0198176842267674	0.021242486742283	-0.0057654166863601	3.324002956704638e-05	0.0004512432429962	2.5053404675710973e-05	0.0002110255566171	4.453178455065488e-08	6.276697051072974e-10	0.0009880122589554	-9.540853836461212e-05	9.10278760759083e-09	9.761682255273971e-07	0.0009039880726926	3.338712881958636e-05	1.1146990949346582e-09	8.17194435371071e-07	0.1052678267000012	0.0864251961000008	0.0574784342000017	0.021811761100001	1
-0.1157613939690196	0.8535382022302777	-0.0280428070865825	0.2910976820414637	-0.0008319136238933	0.0129845768335038	5.074504272682143e-05	2.57505796351704e-09	0.0001685992355468	0.0843234665647572	0.2250987634984382	0.0506694533285281	0.0071104470134992	-0.0024281713900433	-0.0236706581323248	0.0005603000564167	5.896016297344796e-06	5.4961965172848576e-05	2.9908560497680037e-05	8.9452018376405e-10	3.0208157682507383e-09	-0.0005944573447298	-0.0015824696036868	2.504210055960336e-06	3.533795331763368e-07	0.001553012922315	0.0006490248496223	4.212332530326899e-07	2.4118491353956258e-06	0.1045080238000016	0.0835739716000018	0.0517332122000004	0.0131410805000003	1
-0.1100123191774261	0.4210631305160036	-0.0136750295483223	0.7028029331873765	-0.0001786805928992	0.014162730079278	0.0011781532457755	1.3880450697863386e-06	0.0002005829232986	-0.2783986525850689	-0.3627221191498243	0.1315673357205449	0.077505809761184	-0.0016752040611349	0.0007529673289052	5.669597976617851e-07	2.80630864596048e-06	0.0002720359508831	0.0002170739857104	4.712111450206733e-08	7.400355737153533e-08	0.0002349582361122	0.0008294155808423	6.879302042830658e-07	5.520537162457952e-08	-0.0003070319220532	-0.0018600448443702	3.4597668273360344e-06	9.426860064396855e-08	0.1037079311000003	0.0805938822000006	0.0458085392000004	0.0043893808000005	1
-0.0812729548718876	0.0959747479412792	-0.0060177401778103	0.9913661413251807	-5.018197713704346e-05	0.0112880208025972	-0.0028747092766826	8.263953424543998e-06	0.0001274194136421	-0.0414811096411131	0.2369175429439597	0.0561299221546052	0.001720682457056	0.0041856629615973	0.005860867022733	3.4349762258559284e-05	1.751977442765614e-05	-0.0004207947981314	-0.0006928307490137	4.800144467556641e-07	1.770682630193669e-07	-0.0003791737140849	-0.0006141319501974	3.7715805191656556e-07	1.437727052927372e-07	-0.0015520796712634	-0.0012450477492095	1.5501438984172298e-06	2.4089513061704365e-06	0.1028678571000013	0.0774895228000003	0.0397249664000003	-0.0043893807999999	1
-0.0506674747164695	-0.0652391266821548	-0.0023521128506589	1.1181495369143344	0.0001091636397068	0.0114896033742326	0.0002015825716335	4.06355313079169e-08	0.0001320109856994	-0.0009809182107406	0.0405001914303676	0.0016402655058945	9.622005354725063e-07	0.003566422113515	-0.0006192408480797	3.834592269012494e-07	1.2719366690934598e-05	-0.0006423086942881	-0.000221513896158	4.906840256004358e-08	4.1256046065730885e-07	-0.0009294422548663	-0.0005502685407783	3.0279546730702134e-07	8.638629086563652e-07	-0.0017383011150663	-0.0001862214438006	3.4678425204656224e-08	3.021690765366358e-06	0.1019881255000015	0.0742656803000017	0.0335035964999997	-0.0131410805000001	1
-0.0276122590430843	-0.1161209677297434	-0.0008013617496721	1.144770034349574	-0.0002354373986713	0.0110170724852326	-0.0004725308889981	2.2328544067646255e-07	0.0001213758861458	-0.2413775001314652	-0.2403965819207211	0.0577905165991666	0.0582630975697175	-0.0278635741523626	-0.0314299962658815	0.0009878446652731	0.0007763787645429	0.0002693354357633	0.0009116441300549	8.310950217557903e-07	7.254157595789509e-08	-0.00044410008434	0.0004853421705268	2.355570204899097e-07	1.9722488433650933e-07	-0.0007414407472349	0.000996860367834	9.937305917933616e-07	5.497343814924176e-07	0.1010690755000012	0.0709273254000004	0.0271660100000002	-0.0218117611	1
-0.0134058936354402	-0.1094879161717132	-0.000189753446023	1.1226218709579332	0.0004616879027978	-0.0075073866644001	-0.0185244591496336	0.00034315558679	5.63608545272026e-05	-0.1077067313354996	0.1336707687959685	0.0178678744305045	0.0116007399749766	-0.0180185297119026	0.0098450444404609	9.692490003467252e-05	0.0003246674129775	0.0003863285612844	0.0001169931255203	1.3687388938340429e-08	1.4924975449022582e-07	-0.0007948272788983	-0.0003507271945579	1.230095643233002e-07	6.317504033751171e-07	-0.0016908441092635	-0.0009494033620305	9.013667426145744e-07	2.85895380163043e-06	0.100111061500003	0.0674796057000002	0.0207341905000002	-0.0303479649000004	1
-0.0059442381521039	-0.0805091260180186	-1.627040891298268e-06	1.0875955626242353	-0.0011405693553988	-0.005496606888357	0.0020107797760439	4.043235307327829e-06	3.021268728426631e-05	-0.0456835181232115	0.0620232132122853	0.0038468789771752	0.0020869838281126	-0.0222327330309334	-0.0042142033190294	1.7759509613434945e-05	0.0004942944180227	-0.0005747814640074	-0.0009611100252936	9.23732483119514e-07	3.3037373283451586e-07	-0.0002653918342829	0.0005294354446168	2.80301891595651e-07	7.04328255439286e-08	-0.002118077606879	-0.0004272334976148	1.8252845974591802e-07	4.486252748476197e-06	0.0991144528000033	0.0639278374000011	0.0142304487999999	-0.0386970634000007	1
-0.0021747224598178	-0.0500123722392914	-9.57374663098846e-07	1.017279414747671	0.0349086363775927	-0.0056935318567637	-0.0001969249684059	3.8779442816960447e-08	3.2416305001901904e-05	-0.1730847890773227	-0.1274012709541104	0.0162310838407211	0.0299583442099416	0.0051234075737633	0.0273561406046968	0.0007483584287853	2.6249305167266408e-05	0.0002336840259851	0.0008084654899924	6.536164484918762e-07	5.460822258994897e-08	-0.0004441662236021	-0.0001787743893208	3.196028008251591e-08	1.972836337226081e-07	-0.0014239515280421	0.0006941260788388	4.818110133871194e-07	2.0276379532859285e-06	0.0980796336000018	0.0602774970000005	0.0076773447	-0.0468075816000006	1
-0.001045853737287	-0.0271760755321122	2.043217315566614e-07	0.718111859094325	0.3101098662273264	-0.0135751389090346	-0.0078816070522699	6.211972972644846e-05	0.0001842843963975	-0.0109628604736254	0.1621219286036977	0.0262835197341836	0.0001201843097635	-0.0035445272581988	-0.0086679348319621	7.51330942507907e-05	1.2563673483309198e-05	-0.0008249589245485	-0.0010586429505336	1.1207249004618253e-06	6.805572306418947e-07	3.987238980421861e-05	0.000484038613407	2.3429338019761257e-07	1.5898075603052735e-09	-0.0021149853142653	-0.0006910337862242	4.775276926845695e-07	4.473162877977514e-06	0.0970070028000019	0.0565342130000008	0.0010976096999997	-0.0546295156000008	1
0.0003595677433183	-0.013160266862951	4.054968129721151e-07	0.2928041549570293	0.7199961384767462	-0.0055808454286256	0.00799429348041	6.39087282514791e-05	3.11458356973156e-05	-0.1737010743316895	-0.1627382138580641	0.0264837262497127	0.0301720632239831	0.0081446937103358	0.011689220968535	0.0001366378868503	6.633603563595337e-05	0.0003071693035326	0.0011321282280823	1.2817143290738682e-06	9.435297948125463e-08	-0.0004442285979355	-0.0004841009877416	2.3435376552243362e-07	1.973390462166437e-07	-0.0014879337427228	0.0006270515715451	3.931936733766169e-07	2.2139468207843416e-06	0.0958969739000014	0.0527037574000006	-0.0054859328000001	-0.0621146404000013	1
-0.0013092838509231	-0.0058265041925087	-1.3429516591232843e-06	0.005178881023119	1.001958250019042	-0.0119734520723409	-0.0063926066437155	4.0865419700444655e-05	0.0001433635545277	-0.0410753264963121	0.1326257478353781	0.017589588988894	0.0016871824467782	0.0246329094162703	0.016488215705935	0.000271861257166	0.0006067802263116	-0.0004777609797424	-0.0007849302832762	6.161155508738173e-07	2.282555536333798e-07	-0.0002289572439145	0.0002152713540214	4.634175522401724e-08	5.2421418578813073e-08	-0.002275058949945	-0.0007871252072236	6.195660920592127e-07	5.175893225097185e-06	0.094749975000001	0.0487920364000006	-0.0120504457000003	-0.0692168078000014	1
0.0381114063962226	-0.0021099171183503	3.5833462050877533e-06	-0.1190491801899787	1.0830441075175266	-0.005476013031711	0.0064974390406304	4.22167140862886e-05	2.998671872430269e-05	-0.1183390003432554	-0.0772636738469435	0.0059696752963259	0.0140041190022404	0.0081421875164133	-0.0164907218998579	0.0002719439087774	6.629521755314899e-05	-0.0003348094841416	0.0001429514956014	2.0435127326924706e-08	1.1209739095627137e-07	0.0001988216159609	0.0004277788598748	1.8299475476216224e-07	3.953003526116865e-08	-0.001919964574055	0.0003550943758924	1.2609201605327498e-07	3.686263964278632e-06	0.093566448100001	0.0448050816000007	-0.0185731583000002	-0.0758922305000016	1
0.3196749159362793	-0.0010554692655187	-9.280594239506817e-06	-0.1434994643960746	0.8248892983028892	-0.0170313669916039	-0.0115553539598934	0.0001335262051386	0.0002900674616013	-0.1003831450349686	0.0179558553082876	0.0003224127398512	0.0100767758071116	0.0213519708085541	0.0132097832921409	0.000174498374625	0.0004559066574109	0.0003687253741196	0.0007035348582597	4.949612965769487e-07	1.3595839793674066e-07	0.0001970802995976	-1.7413163659166609e-06	3.0321901968684238e-12	3.884064273908687e-08	-0.0022780363993868	-0.0003580718253315	1.2821543201232117e-07	5.189449837831213e-06	0.0923468496000011	0.0407490407000005	-0.0250314447000003	-0.0820997524000015	1
0.7286402758849825	0.000447804902568	2.359604015598517e-05	-0.1213456480807807	0.3922339712252939	-0.0052029059020814	0.0118284610895237	0.0001399124917474	2.707022982683853e-05	-0.0258179597713023	0.0745651852636659	0.0055599668534045	0.0006665670467523	-0.0311413789842242	-0.052493349792779	0.0027555517724708	0.0009697854850374	-0.0005707644284845	-0.0009394898026031	8.826410912770431e-07	3.257720341849353e-07	-0.000222324654597	-0.0004194049541953	1.759005160811867e-07	4.9428250666164385e-08	-0.0023680647323786	-9.00283329916028e-05	8.105100441247931e-09	5.607730577761453e-06	0.0910916496000027	0.0366301676000009	-0.0314029026000004	-0.0878011021000015	1
1.0066412027045444	-0.0014751547514186	-5.885108046802959e-05	-0.084630354541802	0.0795231576464375	-0.0056221227198982	-0.0004192168178175	1.757427400655475e-07	3.160826387751068e-05	-0.1831023439249588	-0.1572843841536562	0.0247383774985945	0.0335264683508146	-0.0061478952035899	0.0249934837806355	0.0006246742314927	3.7796615434995645e-05	-5.21357287242933e-05	0.0005186286997603	2.689757264091516e-07	2.71813516182439e-09	-0.0007094536269636	-0.0004871289723674	2.3729463507933258e-07	5.033244496620034e-07	-0.0017910198966874	0.0005770448356917	3.329807436958255e-07	3.2077522703018168e-06	0.0898013320000024	0.0324548136000003	-0.0376654307000005	-0.0929611287000017	1
1.0812758701033751	0.041327592631163	0.0001434235314052	-0.0509139357577658	-0.0718329505278515	-0.0049682508474113	0.0006538718724871	4.275484253417336e-07	2.4683516483512853e-05	-0.0957723809472403	0.0873299629777209	0.0076265224336895	0.0091723489523031	-0.0148866768321838	-0.0087387816285946	7.636630435064372e-05	0.000221613147106	0.0002101590428254	0.0002622947715501	6.879854494122758e-08	4.416682208394726e-08	-0.0007102505327422	-7.969057774905222e-07	6.345650960022979e-13	5.044558186612868e-07	-0.002367927992456	-0.0005769080957694	3.328229504424563e-07	5.607082979644199e-06	0.0884763943000024	0.0282294165	-0.0437973057000004	-0.0975480191000015	1
0.8151734336051129	0.3292505873705663	-0.0003285153608252	-0.0270485208529449	-0.1170469847825522	-0.0052553546098284	-0.0002871037624176	8.242856947779122e-08	2.761875207632359e-05	-0.0581373375698174	0.0376350433774207	0.0014163964900194	0.0033799500197063	-0.0150365950844889	-0.0001499182523036	2.2475480788849392e-08	0.0002260991917344	-0.0004780439216268	-0.0006882029644536	4.7362332071013707e-07	2.2852599271389685e-07	-0.0004584346195403	0.0002518159132018	6.341125425139308e-08	2.1016230054112885e-07	-0.0023686110188344	-6.830263781103502e-07	4.669690265368576e-13	5.610318159645979e-06	0.0871173473000027	0.0239604917000006	-0.0497772575000007	-0.1015334935000016	1
0.382780272726371	0.7372352968420199	0.0006994262297131	-0.0128697084123988	-0.1078452874065895	-0.0218331533755826	-0.0165777987657545	0.0002748234119202	0.0004766865863204	-0.0669567788981302	-0.0088194413283137	7.778254534267379e-05	0.0044832102404125	-0.0151308986655534	-9.430358106406487e-05	8.893164011306254e-09	0.0002289440944262	-0.0003758984011548	0.0001021455204724	1.0433704843903671e-08	1.4129961031809e-07	-0.0007090249287377	-0.0002505903091971	6.279550282641629e-08	5.027163506116638e-07	-0.0025321360354414	-0.0001635250166073	2.6740432034545642e-08	6.411712901093584e-06	0.0857247149000027	0.0196546216000009	-0.0555845430000006	-0.1048929802000015	1
0.0742474010510093	1.0111290830139796	-0.0016277064391607	-0.0055335919697215	-0.0782151856794848	-0.0183597371927261	0.0034734161828575	1.206461997895157e-05	0.0003370799497853	-0.0917697010663826	-0.0248129221682518	0.0006156811065267	0.0084216780338123	-0.0145232196569646	0.0006076790085889	3.692737763807098e-07	0.0002109239092036	0.0004293161241806	0.0008052145253361	6.483704328018609e-07	1.8431233289380338e-07	-0.0001560088822748	0.0005530160464631	3.058267486961823e-07	2.433876929061069e-08	-0.0023679670747575	0.000164168960684	2.695144694832772e-08	5.607268066403584e-06	0.0842990340000027	0.0153184455000005	-0.0611990179000005	-0.1076057667000014	1
-0.0738776330523714	1.0792616312600305	0.0448398147584476	-0.0021348776942088	-0.0480889352900473	-0.0184426729830431	-8.293579031722851e-05	6.878344160804934e-09	0.0003401321867576	-0.0845242153738463	0.0072454856925363	5.249706291994118e-05	0.0071443429845639	0.0212370704161864	0.035760290073152	0.0012787983461192	0.0004510131598634	-0.0002590442046576	-0.0006883603288417	4.738399429682754e-07	6.710389964846118e-08	-0.0004591935144387	-0.0003031846321654	9.192091980331608e-08	2.108586828711577e-07	-0.0023680600636861	-9.29889295903486e-08	9.072890103369304e-15	5.607708464863968e-06	0.0828408542000011	0.0109586494000003	-0.0666012069000008	-0.1096551279000015	1
-0.1172792817326766	0.8049178223883868	0.3389811240065897	-0.0007250456075296	-0.0258946190740353	0.0096956418773595	0.0281383148604025	0.0007917647631901	9.40054714171798e-05	0.0462680536052629	0.1307922689791077	0.0171066176247037	0.0021407327844205	0.030552455203494	0.0093153847873087	8.677639373475956e-05	0.0009334525189638	-0.0006312107063996	-0.0003721665017409	1.3850790529286496e-07	3.984269570965966e-07	-0.0005992530697477	-0.0001400595553082	1.961667874845827e-08	3.591042425567172e-07	-0.0023686926156348	-6.325519483923148e-07	3.9986694043237485e-13	5.610704707168293e-06	0.0813507376999989	0.0065819559000004	-0.0717723711000016	-0.1110284288000016	1
-0.1072730387363144	0.3742156702073445	0.7456616597556165	-0.0001317454255388	-0.0124725458239103	-0.0106059018021077	-0.0203015436794691	0.0004121526757721	0.0001124851530364	-0.0949578168674341	-0.1412258704726967	0.0199447464907707	0.0090169869842278	-0.0046113380390174	-0.0351637932425129	0.0012364923552032	2.126443851013321e-05	-0.0003197543492039	0.0003114563571968	9.700506170708441e-08	1.0224284586834197e-07	-0.0006366222920592	-3.736922231067492e-05	1.3964589387263102e-09	4.052879433188295e-07	-0.0023686060082246	8.660741194759754e-08	6.497552562351319e-15	5.610294421214444e-06	0.079829258899999	0.0021951135000009	-0.0766945727000017	-0.1117172025000014	1
