trial_type.nbacknontarget	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
2.932951703236569e-08	0.0047488999999969	9.56641997149695e-16	-9.87889366805578e-16	2.255205121023696e-05	0.0968058000000017	-4.7225101707690056e-18	-1.1348515160039405e-15	0.0093713629136401	0.0405719000000009	-1.292352912067585e-16	-1.57284617921066e-16	0.0016460790696096	-0.0014007400000092	1.8871455837731907e-15	-1.4541267361919848e-15	1.962072549442878e-06	-0.0005584990000036	6.232340904063219e-16	-4.633187795549997e-16	3.1192113390156364e-07	0.0004420310000044	-8.200663209449473e-16	-7.72579570113157e-16	1.953914065129693e-07	-1.3961819574996809e-15	1.5964830766340657e-15	-1.3715504535439897e-15	4.199308425468158e-15	1
-1.2594235078018897e-07	0.0095479900000019	0.0047990900000005	2.303126482682017e-05	9.116411303817036e-05	0.0833167000000003	-0.0134890999999994	0.0001819558188092	0.0069416724988897	0.0009906239999992	-0.0395812760000013	0.0015666774097899	9.81335909670121e-07	-0.000638527000001	0.0007622130000016	5.809686583755288e-07	4.077167288127439e-07	-0.0007091330000014	-0.0001506340000013	2.2690603020860334e-08	5.0286961423664e-07	0.0003150650000005	-0.0001269660000015	1.6120365842479955e-08	9.926595510532065e-08	0.121259723900001	0.1212354592000037	0.1211950217000002	0.1211384167000067	1
4.563028792825877e-07	0.0130282000000028	0.0034802099999998	1.211186164358452e-05	0.0001697339952376	0.0934698000000003	0.0101531000000009	0.0001030854396094	0.00873660351204	-0.0013931800000017	-0.0023838039999993	5.682521509803068e-06	1.9409505134437856e-06	-0.0006768220000004	-3.8295000000278726e-05	1.466506913685911e-09	4.580880198997093e-07	-0.0008350960000026	-0.0001259630000006	1.5866678844253527e-08	6.973853330581604e-07	0.0003219080000005	6.843000000018808e-06	4.6826856096885587e-11	1.0362476088718965e-07	0.1211950217000011	0.1209767367000035	0.1206132194000003	0.1201049064000062	1
-1.5148833099810753e-06	0.0030079400000015	-0.010020260000002	0.0001004056104685	9.047703042174514e-06	0.1035030000000011	0.0100332000000002	0.0001006651022393	0.0107128710090001	0.0257303999999995	0.0271235800000017	0.0007356885920166	0.0006620534841598	-0.000676822	2.2064859723788322e-16	-8.201154743597463e-16	4.580880197075052e-07	-0.0005543090000012	0.0002807870000028	7.884133954433877e-08	3.072584668312905e-07	0.0003280150000007	6.106999999979514e-06	3.729475636361805e-11	1.0759384259838052e-07	0.1210656518000009	0.1204598436000033	0.1194524079000002	0.1180467035000062	1
4.760470426643517e-06	-0.00696939	-0.0099773300000008	9.954711392919118e-05	4.85723969729982e-05	0.0546744999999995	-0.0488284999999995	0.0023842224122493	0.00298930095025	0.0032960999999992	-0.0224343000000002	0.00050329781649	1.0864275210808937e-05	-0.000426822	0.0002499999999994	6.249999928446481e-08	1.8217701888917865e-07	-0.0006668310000005	-0.0001125219999997	1.2661199216763608e-08	4.4466358332831573e-07	0.0002000880000006	-0.000127927000001	1.6365317878657375e-08	4.003520851732457e-08	0.1208716832000006	0.1196858832000032	0.1177181596	0.1149813676000063	1
-1.4388644946613978e-05	-0.0016650799999999	0.0053043100000003	2.813570457529664e-05	2.7724914058811194e-06	0.1205830000000006	0.0659085000000013	0.0043439303722498	0.014540259889	0.0205433999999995	0.0172473000000009	0.00029746935729	0.0004220312835598	-0.000866699	-0.000439877	1.9349177554768907e-07	7.51167157638101e-07	-0.0005711380000005	9.569299999963856e-05	9.157150132663821e-09	3.261986154224016e-07	7.146439999881503e-05	-0.000128623600001	1.654403135500392e-08	5.10715798931967e-09	0.1206132194000006	0.1186565071000032	0.1154187998000001	0.1109350513000062	1
4.2163230913429575e-05	-0.0069857600000007	-0.0053206800000004	2.830963566209365e-05	4.8800842778013786e-05	0.1053280000000023	-0.015255000000001	0.0002327150249993	0.011093987584	0.0339873000000004	0.0134439000000006	0.0001807384472097	0.0011551365612898	-0.0007351179999996	0.000131581	1.7313560155524124e-08	5.40398474211425e-07	-0.0004443149999997	0.000126823000001	1.6084072902321372e-08	1.974158181713076e-07	7.146439999866164e-05	8.048501017789812e-16	-1.8373124066552965e-17	5.107159499186124e-09	0.1202903984000006	0.1173739120000031	0.1125653668000001	0.1059422763000058	1
-0.0001204049554556	-0.0069737500000007	1.2010000000786669e-05	1.442387232398692e-10	4.8633189063440095e-05	0.0653275000000001	-0.0400004999999997	0.0016000400002493	0.0042676822562497	0.0115243999999998	-0.0224629000000004	0.0005045818764104	0.0001328117953599	-0.0006662760000003	6.884199999891846e-05	4.7392209290730654e-09	4.4392370828455174e-07	-0.0004716369999994	-2.732200000082013e-05	7.464907439355975e-10	2.224414591289165e-07	7.14643999991221e-05	9.288300427533432e-16	-7.623335871529871e-17	5.107159523296411e-09	0.1199033924000006	0.1158408351000033	0.1091715587	0.1000456391000059	1
0.0003370845890387	-0.007015340000001	-4.1590000000356655e-05	1.7297269693538581e-09	4.9214995315946415e-05	0.1361990000000017	0.0708715000000007	0.0050227695122498	0.0185501676010009	0.0377297000000004	0.0262053000000008	0.0006867177480902	0.0014235302620897	-0.0006398189999992	2.645700000149228e-05	6.999723731543492e-10	4.0936835292367897e-07	-0.0004583809999999	1.3255999999891053e-05	1.7572085238862074e-10	2.101131399033125e-07	7.146439999878067e-05	-2.9524159499888623e-16	-5.724408023839889e-16	5.107159335159921e-09	0.1194524079000005	0.1140605480000031	0.1052536674000001	0.0932954478000058	1
-0.0009149769640054	-0.0221339000000028	-0.0151185600000005	0.0002285708564745	0.0004899095292151	0.0301254999999997	-0.1060735000000005	0.0112515874022506	0.0009075457502499	0.0542103000000019	0.0164806000000012	0.0002716101763598	0.0029387566260904	-0.0007613600000003	-0.0001215410000017	1.4772214320275013e-08	5.796690510684732e-07	-0.000644472	-0.0001860909999995	3.4629857276225826e-08	4.153441590107038e-07	-5.026120000151898e-05	-0.0001217255999999	1.4817122139062174e-08	2.526188320142077e-09	0.1189376855000002	0.1120368499000033	0.1008305010999998	0.0857492926000056	1
