trial_type.Familiar	trial_type.Literal	trial_type.Novedoso	trial_type.Pregunta	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	intercept
1.9924374233001672e-11	-0.1016072386787017	-7.958890614244835e-17	0.0378425986654801	0.0055819384056703	-6.748177864401764e-05	4.55378967266455e-09	3.115803636499012e-05	0.0428186107627494	-0.0002103352284157	4.424090675179261e-08	0.0018334334276528	-0.0274356075220783	-0.0682686438646006	0.0046606077351122	0.0007527125601041	-0.0002546062511874	-0.0010045393905074	1.0090993886867177e-06	6.482434342114985e-08	-0.0003324185561292	-0.0001616240066961	2.6122318349459304e-08	1.1050209477635949e-07	-0.0006400424490766	0.0001448936558315	2.0994169959014227e-08	4.096543358627738e-07	0.0930718080000005	0.0900922435000026	0.085196757600001	0.0784894586000016	0.0701129855000007	0.0602454742000004	1
-5.3177809042740066e-11	-0.1043494504660868	1.9469814035037275e-16	0.2775801210129771	-0.0268833576298425	-0.0324652960355133	0.0010539954466751	0.0007227149174522	0.0676745804071429	0.0248559696443935	0.0006178192269636	0.004579848833282	0.003577863347048	0.0310134708691266	0.000961835375349	1.280110612896706e-05	0.0009670196820457	0.0012216259332351	1.492369919999107e-06	9.35127066453968e-07	-0.0008479788945347	-0.0005155603384058	2.658024615086629e-07	7.19068206735266e-07	4.490996840733349e-05	0.0006849524174835	4.691598131617456e-07	2.0169036509751833e-09	0.0928726310000013	0.089304850600001	0.0834597267000015	0.0754863146000012	0.0655879426000013	0.0540170268000018	1
1.3917218335234502e-10	0.0574716219169569	3.259981952937721e-16	0.4130830851849233	-0.0268402102249053	4.314740493817024e-05	1.8616968604969113e-09	0.0007203968849168	0.0589497369589934	-0.0087248434481506	7.612289319382752e-05	0.003475071487534	0.048550165390852	0.0449723020438036	0.0020225079511188	0.0023571185594788	0.0003780414192887	-0.0005889782627577	3.4689539395119125e-07	1.4291531512034738e-07	-0.0005109693285983	0.0003370095659355	1.1357544837639293e-07	2.610896533363348e-07	0.0001620965953824	0.0001171866269739	1.3732704188144132e-08	2.6275306976034103e-08	0.092655508200001	0.0884484352000002	0.0815775718000019	0.0722498468000012	0.0607461822000018	0.0474130325000028	1
-3.567161079960847e-10	0.4664807295962874	6.946303795364648e-16	0.2826494940416517	0.0094773950245195	0.0363176052494251	0.0013189684510559	8.982101645104934e-05	0.0585904226423537	-0.0003593143166394	1.2910677767219826e-07	0.003432837625409	0.0449726291056458	-0.0035775362852065	1.2798765871184565e-05	0.0020225373686742	0.0005869550980487	0.0002089136787599	4.3644923849947095e-08	3.445162881768372e-07	-0.0001007636151221	0.0004102057134756	1.6826872531463072e-07	1.015330534195602e-08	-0.0008979705729861	-0.0010600671683664	1.1237424053987316e-06	8.063511499329566e-07	0.0924204815000004	0.0875236594000005	0.0795535656000017	0.0687900588000013	0.0556110847000015	0.040479404600002	1
8.956128681679884e-10	0.8539891094682267	9.889745546370807e-16	0.1226308531706081	-0.0154703740885934	-0.0249477691131144	0.0006223911837218	0.0002393324744391	0.0585729316701553	-1.7490972197903342e-05	3.0593249153925245e-10	0.0034307883244362	0.0144668373323371	-0.0305057917733091	0.0009306033317156	0.0002092893823996	0.0007650522549153	0.0001780971568661	3.1718596552115515e-08	5.853049548514173e-07	-0.0005099212902884	-0.000409157675167	1.674100023634275e-07	2.6001972130567414e-07	0.0002046952023881	0.001102665775375	1.2158718166462365e-06	4.190012634420652e-08	0.0921675964000006	0.0865312379000008	0.0773912276000017	0.0651176447000014	0.0502074469000009	0.033264348500001	1
-2.1976056245621692e-09	1.024182516841572	1.1010574653504894e-15	0.0242808698344258	-0.0218858650033845	-0.0064154909147903	4.115852367583952e-05	0.0004789910869455	0.0702029951802961	0.0116300635101403	0.0001352583772493	0.0049284605322834	0.0609705114181933	0.0465036740858556	0.0021625917034834	0.0037174032625971	0.000858993527478	9.394127256245492e-05	8.824961468097534e-09	7.378698818022575e-07	-0.0005690102427532	-5.90889524646132e-05	3.4915044289411e-09	3.237726563091208e-07	-2.375558061680028e-05	-0.000228450783007	5.2189759479015553e-08	5.643256322606985e-10	0.0918969016000007	0.0854719376000008	0.0750943177000017	0.0612439557000014	0.0445613625000006	0.0258180260000001	1
5.2502387745874895e-09	0.8192561298157903	7.667354930582111e-16	-0.0227953234422841	0.0114078859324293	0.033293750935814	0.0011084738513782	0.0001301398614481	0.0513292275554134	-0.0188737676248833	0.0003562191043586	0.0026346896014352	0.0644885133015721	0.0035180018833785	1.2376337250804252e-05	0.0041587683478484	-3.498414774557077e-05	-0.0008939776752245	7.991960840545336e-07	1.223889996615061e-09	4.001386173158126e-05	0.0006090241044847	3.709103598444746e-07	1.6011070366223034e-09	-0.0007909994409748	-0.0007672438603549	5.886631416788674e-07	6.256801154500131e-07	0.0916084496000002	0.0843465774000013	0.0726668300000013	0.0571809651000013	0.0387000958000004	0.0181922066999996	1
-1.2137842675668185e-08	0.4106158718319065	4.172825427042449e-16	-0.0360717259315775	0.013112961896512	0.0017050759640813	2.9072840422572147e-06	0.0001719497697005	0.0377855208485853	-0.013543706706827	0.0001834319913595	0.0014277455858002	-0.0375441409807842	-0.1020326542823561	0.0104106625399055	0.0014095625219833	-0.0004995364296556	-0.0004645522819108	2.158088223324566e-07	2.49536644695382e-07	-0.000102821800425	-0.000142835662157	2.040202591348111e-08	1.057232068648859e-08	-0.0007130257957988	7.797364517495615e-05	6.079888655916937e-09	5.084057859631943e-07	0.091302296000001	0.0831560270000023	0.0701129855000009	0.0529412314000013	0.0326519503	0.0104399081999991	1
2.6873637894963653e-08	0.1015926246323904	1.0162045879420057e-16	-0.0362596299418817	0.0156880016445367	0.0025750397480236	6.63082970229136e-06	0.0002461133956012	0.0425525437408519	0.0047670228922673	2.2724507253596364e-05	0.001810718978818	0.0054555918701034	0.0429997328508887	0.0018489770252469	2.9763482652828263e-05	-0.0004995306316774	5.797977625645718e-09	-5.95350068604292e-16	2.4953085116155385e-07	-0.0001128655014742	-1.0043701050115534e-05	1.0087519052928508e-10	1.2738619970969615e-08	-0.0005380279158488	0.000174997879949	3.0624257579250214e-08	2.894740386157639e-07	0.0909785000000016	0.0819012065000023	0.0674372249000008	0.0485378595000009	0.0264461318999997	0.0026150274999987	1
-5.5904508105334925e-08	-0.0522281094684767	1.0121787969950204e-17	0.0194984557515242	0.0095375192470634	-0.0061504823974738	3.782843372030269e-05	9.096427338899828e-05	0.0428721928347912	0.0003196490939387	1.02175541461611e-07	0.0018380249184647	0.0699337924266841	0.06447820055658	0.0041574383470145	0.0048907353231798	0.0002680201294993	0.0007675507611776	5.891341697532359e-07	7.18347899970921e-08	7.34279072308949e-05	0.000186293408704	3.4705233800191354e-08	5.391656723363145e-09	-0.0005380097245166	1.819133323026656e-08	-1.717114081093852e-16	2.8945446292958973e-07	0.0906371242000003	0.0805830858000019	0.0646442011000008	0.0439844598000011	0.0201126078	-0.0052280339000008	1
1.0493386019882637e-07	-0.1051903545664794	3.6754691135837546e-17	0.27844208428213	0.006903898740704	-0.0026336205063592	6.935956970520902e-06	4.766381782208272e-05	0.06076497141298	0.0178927785781881	0.0003201515252478	0.0036923817508194	0.0258654313119869	-0.0440683611146981	0.0019420204513346	0.0006690205369542	0.0003460248944682	7.800476496925537e-05	6.084742862502051e-09	1.1973322729652356e-07	7.888945430398206e-05	5.461547072887725e-06	2.982818887316097e-11	6.223545420354193e-09	-0.0006390133872058	-0.0001010036626874	1.0201738108653972e-08	4.083381071744413e-07	0.0902782345000005	0.079202683700001	0.0617387706000008	0.0392951066000007	0.0136819619000007	-0.0130347478999992	1
-1.5873923174754188e-07	0.0388541629287349	3.1076192130662024e-16	0.4158687625892577	0.024802952960914	0.0178990542202092	0.0003203761419775	0.0006151864755856	0.0617365142415747	0.0009715428285938	9.438954661769584e-07	0.0038113971906992	-0.0398378370133515	-0.0657032683253374	0.0043169194686314	0.0015870532578999	-0.0005000109222198	-0.0008460358166891	7.157766043447833e-07	2.500109215651533e-07	-5.0892751010736645e-05	-0.0001297822053144	1.6843420410372513e-08	2.5900710845202436e-09	-0.0004290122219144	0.0002100011652909	4.4100488973275315e-08	1.840514869712209e-07	0.0899019003000026	0.0777610670000002	0.0587259855000018	0.0344842945000004	0.0071852473000007	-0.0207508394999984	1
9.763952321337401e-08	0.4467548869824114	6.174136455660316e-16	0.2823107911653046	0.0095283899165279	-0.0152745630443876	0.0002333122761959	9.079021440129796e-05	0.0592120639479531	-0.0025244502936215	6.37284928341374e-06	0.0035060685169757	0.0576675004065396	0.0975053374198917	0.0095072908253685	0.0033255406031389	0.0004650040876213	0.000965015009842	9.312539675851898e-07	2.162288018740745e-07	1.7893283233591223e-05	6.878603424393019e-05	4.731518660796772e-09	3.2016895143745763e-10	-0.0004590036606581	-2.999143874346183e-05	8.994860799061524e-10	2.106843590328259e-07	0.089508194300002	0.0762593499000001	0.0556110847000017	0.0295668935000005	0.0006538358000004	-0.0283226632999991	1
5.989397064235424e-07	0.8383238213282341	9.44680815026171e-16	0.1213203613330083	0.0096919692965979	0.0001635793800704	2.675821246806955e-08	9.393426884613065e-05	0.0413859764233978	-0.0178260875245553	0.0003177693964328	0.0017127990445186	-0.0580010744716052	-0.115668574878145	0.0133792192143449	0.0033641246398582	-0.0006694474958426	-0.0011344515834666	1.286980396532658e-06	4.4815995000580825e-07	0.000160719597792	0.0001428263145582	2.0399356339011345e-08	2.5830787371047345e-08	-0.0006549458275809	-0.0001959421669239	3.839333260145664e-08	4.2895403625104533e-07	0.0890971926000023	0.0746986931000008	0.0523994845000015	0.0245581028000004	-0.0058807329000002	-0.0356975771000001	1
-3.81196132611208e-06	1.0119399157738116	1.1724153882399216e-15	0.0222769212981464	-0.042916018152172	-0.0526079874487703	0.002767600343416	0.0018417846140372	0.0590948117288964	0.0177088353054991	0.0003136028478771	0.0034921967732729	-0.0789125148112094	-0.020911440339603	0.0004372883370755	0.0062271849938265	-0.0013799825761479	-0.0007105350803059	5.048600998768545e-07	1.90435191003237e-06	-0.0008700301009209	-0.0010307496987141	1.0624449452838912e-06	7.569523764376972e-07	4.239965967541299e-05	0.0006973454872552	4.862907260199115e-07	1.7977294098249111e-09	0.0886689746000039	0.0730803028000008	0.0490967694000018	0.0194734045000002	-0.012386904300001	-0.0428243078000013	1
1.5722346877852047e-05	0.8080038033196864	8.791747000013259e-16	-0.0236511058764914	0.0002332478894395	0.0431492660416139	0.0018618591599341	5.4404574470875336e-08	0.050772813386572	-0.0083219983423258	6.925565640901883e-05	0.0025778785791866	-0.0489024621230541	0.0300100526881569	0.0009006032623454	0.002391450801695	-0.00100704434575	0.0003729382303978	1.3908292272269948e-07	1.0141383141294946e-06	-0.0001762468265532	0.0006937832743682	4.81335231280258e-07	3.106294125214132e-08	-0.0005020890570972	-0.0005444887167728	2.964679598406353e-07	2.52093420071443e-07	0.0882236230000044	0.0714054299000012	0.0457086823000015	0.0143285150000001	-0.0188332605000012	-0.0496533075000019	1
-5.585053552146996e-05	0.402238048551724	3.943019182831007e-16	-0.0387761798892611	0.0102855615363079	0.0100523136468673	0.0001010490096534	0.0001057927761167	0.0592079923605417	0.0084351789739685	7.115224432151469e-05	0.0035055863593645	-0.0504128142922022	-0.0015103521691478	2.2811636735242424e-06	0.0025414518448581	-0.000659425254412	0.0003476190913385	1.2083903272359425e-07	4.348416650091481e-07	0.0002651864701891	0.0004414332967422	1.9486335688161067e-07	7.032386263690688e-08	-0.0005644123211596	-6.232326406236217e-05	3.884187835083415e-09	3.185612676369235e-07	0.0877612240000037	0.0696753687000018	0.0422411146000009	0.0091393369000001	-0.0251886728000012	-0.0561370985000023	1
0.0001850912459151	0.0979131802909208	-4.829795600184163e-17	-0.0335415854577445	0.0276459176078306	0.0173603560715226	0.0003013819629285	0.000764296760383	0.0912329587676805	0.0320249664071366	0.0010255984733797	0.0083234527655038	0.0176933694499308	0.0681061837421326	0.0046384522639172	0.0003130553224915	0.0015190913116401	0.0021785165660546	4.745934430587955e-06	2.307638414008411e-06	0.0003060523106122	4.086584042318822e-05	1.6700169008281472e-09	9.366801786970865e-08	-0.0005892324712649	-2.482015010390104e-05	6.160394806672508e-10	3.471949064798186e-07	0.0872818667000031	0.0678914565000018	0.0387000958000007	0.0039219095999999	-0.0314224516000011	-0.0622306030000029	1
-0.0005550351887915	-0.0554558476101962	-1.203148733909244e-16	-0.0276736386198862	0.0118006846440173	-0.0158452329638148	0.0002510714076765	0.0001392561580669	0.0384076968644112	-0.0528252619032705	0.0027905082951551	0.0014751511784297	0.0030748867209387	-0.0146184827289915	0.0002137000372961	9.454928345495864e-06	0.0035375283768542	0.0020184370652127	4.074088184951519e-06	1.2514107022385815e-05	0.0001378997916872	-0.0001681525189252	2.82752688255626e-08	1.9016353481524572e-08	-0.0003392452298243	0.00024998724144	6.249361990473313e-08	1.1508732275750749e-07	0.086785644000002	0.066055072100002	0.0350917834000004	-0.0013076400999999	-0.0375044946000012	-0.0678914565000027	1
0.0013384847685381	-0.106174864659389	-3.3483714118285027e-17	0.0456401556379397	-0.0092631555206991	-0.0210638401647156	0.0004436853624848	8.580605019871592e-05	0.0691495336187571	0.0307418367543466	0.0009450605270315	0.0047816579996904	0.0498236984432358	0.0467488117222961	0.0021854513974458	0.0024824009265624	0.0024830783608057	-0.0010544500160519	1.1118648362044708e-06	6.165678152175348e-06	-0.0003830071762213	-0.0005209069679086	2.713440706890287e-07	1.4669449785756745e-07	0.0003969761001749	0.0007362213299977	5.420218473474941e-07	1.5759002657323366e-07	0.0862726516000012	0.0641676346000016	0.0314224516000003	-0.0065331479	-0.0434054322000009	-0.0730803028000024	1
0.0026224917979109	-0.1021114229215222	1.4376116179807823e-16	0.3175560955511875	-0.0093344489720977	-7.129345139771604e-05	5.082754898964211e-09	8.713193761123745e-05	0.0891361595314962	0.0199866259127366	0.0003994652153754	0.0079452549360231	0.1049213900968661	0.0550976916536289	0.0030357556255581	0.0110084980998602	0.0017010144158347	-0.0007820639449699	6.116240139751538e-07	2.893450046246908e-06	-0.0002788926179808	0.0001041145582422	1.0839842401993916e-08	7.77810940606886e-08	0.0001262369179195	-0.0002707391822542	7.329970456345542e-08	1.5935758550030364e-08	0.0857429887000011	0.062230603	0.0276984808000008	-0.0117384622000001	-0.0490967694	-0.0777610670000004	1
0.1609534117269427	-0.0758907784480979	4.2365680554295615e-16	0.4287188363796034	-0.0070282337044602	0.002306215267637	5.318628859759908e-06	4.9396069002662985e-05	0.0525376828911863	-0.0365984766403108	0.001339448492394	0.0027602081235742	0.0566407163110673	-0.0482806737857984	0.0023310234612101	0.0032081707442299	0.0003750573432344	-0.0013259570726005	1.7581621599343172e-06	1.4066800990742693e-07	-0.0003054294885584	-2.6536870577034905e-05	7.042053802713501e-10	9.328717118964125e-08	0.0003760571836553	0.0002498202657357	6.241016422267223e-08	1.4141900897838476e-07	0.0851967576000012	0.0602454741999996	0.0239263465000009	-0.0169074935000004	-0.0545510232999997	-0.0819012064999992	1
0.5509374652820009	-0.0474736967045789	1.011019554505571e-15	0.2780948984267302	-0.0594566424385222	-0.0524284087340626	0.0027487380423906	0.0035350923300686	0.0610401727873868	0.0085024898962016	7.229233443402902e-05	0.0037259026939138	0.1042789933163729	0.0476382770053053	0.0022694054360334	0.0108741084470772	-0.0005289081813436	-0.0009039655245783	8.171536682441501e-07	2.797438651318751e-07	-0.0006410753806325	-0.0003356458920736	1.1265816149628817e-07	4.10977643389413e-07	0.0002858305016363	-9.022668201992976e-05	8.140850792322161e-09	8.16990770626807e-08	0.0846340639000007	0.0582137825999999	0.0201126078000004	-0.0220242648000008	-0.0597418557999996	-0.0854719375999997	1
0.9046917495521244	-0.0259052628281528	1.627904786141343e-15	0.1151203592709831	-0.04601214671462	0.0134444957239042	0.0001807544652673	0.0021171176452906	0.0327346509088343	-0.0283055218785524	0.0008012025688183	0.0010715573701254	0.1101904134115042	0.0059114200951313	3.494488754028482e-05	0.0121419272077996	-0.0005969726990114	-6.80645176675137e-05	4.632777623824844e-09	3.563764028225284e-07	-0.0002660599949698	0.0003750153856606	1.4063654082395682e-07	7.078791930814973e-08	0.0002009205987719	-8.490990286319403e-05	7.20969167293093e-09	4.0369087721058436e-08	0.0840550163000005	0.0561370985000004	0.0162638962999999	-0.0270729603000007	-0.0646442010999998	-0.0884484352000003	1
1.035815446069161	-0.0126464837223573	1.631225346661347e-15	0.0181486110397768	-0.0290560782045923	0.0169560685100283	0.0002875082593153	0.0008442556806296	0.0523202775019059	0.0195856265930723	0.000383596769043	0.0027374114378755	0.0670285153692034	-0.0431618980423008	0.0018629494426137	0.0044928218725994	-0.0002679596691381	0.0003290130298744	1.0824957373365557e-07	7.180238559939485e-08	-0.0006410162929399	-0.0003749562979694	1.4059222547797414e-07	4.109018884870712e-07	0.0001259141303156	-7.500646845639254e-05	5.625969136418274e-09	1.5854366653968157e-08	0.0834597267000006	0.0540170268000012	0.0123869042999996	-0.0320379748000009	-0.0692343860999999	-0.0908100055000008	1
0.794923813998478	-0.00554487308978	1.1173881778146054e-15	-0.0275374320443227	-0.0290756450449993	-1.9566840407250263e-05	3.8285890770236436e-10	0.0008453931347817	0.0441454258690183	-0.0081748516328878	6.68281992182765e-05	0.0019488186251571	0.0672449117100638	0.0002163963408604	4.682737526350855e-08	0.0045218781508945	-0.0013729734014693	-0.0011050137323314	1.221055351008204e-06	1.8850559609312425e-06	-0.0007030431845373	-6.202689159516419e-05	3.8473349744472905e-09	4.942697206453478e-07	6.351733858593234e-05	-6.239679172977926e-05	3.893359771790859e-09	4.034450479045916e-09	0.0828483101000011	0.0518552062000014	0.0084883732999996	-0.0369039618000008	-0.0734902453000006	-0.0925402301000017	1
0.3822087221712663	-0.0022312854515014	5.180065430070248e-16	-0.0376164624682315	0.011690299141521	0.0407659441865209	0.0016618622054226	0.0001366630940181	0.0227475102791433	-0.0213979155898735	0.0004578707915916	0.0005174492239035	0.055879589409544	-0.0113653223005198	0.0001291705509936	0.0031225285125795	-0.0020889818590252	-0.0007160084575566	5.126681115258474e-07	4.363845207171671e-06	9.992391812476648e-05	0.0008029671026614	6.447561680874548e-07	9.984787845824376e-09	-0.0004058961411808	-0.0004694134797656	2.203490132112876e-07	1.647516773158485e-07	0.0822208847000009	0.0496533075000016	0.0045750821999996	-0.0416558808000006	-0.0773912276000013	-0.0936270796000023	1
0.0854112753019137	-0.0007946849626635	1.563454905203883e-16	-0.036342695176221	0.004612553329921	-0.0070777458116009	5.009448577249474e-05	2.1275648221286668e-05	0.0228306653673054	8.315508816361249e-05	6.914766808711615e-09	0.000521239281118	0.0237146194632355	-0.0321649699463087	0.0010345852916456	0.0005623831762853	-0.0017380201578858	0.0003509617011395	1.2317411519205578e-07	3.020714069107805e-06	-7.10288765512767e-05	-0.0001709527946767	2.9224857605484283e-08	5.045102257046258e-09	-0.0005420619161997	-0.0001361657750193	1.8541119312908822e-08	2.938311200132185e-07	0.0815775718000005	0.0474130325000017	0.0006538357999995	-0.0462790438000005	-0.0809184955000019	-0.0940629980000027	1
-0.0607691496424359	-7.889708539859374e-05	-6.200284754764689e-18	0.1146057893038259	-0.032411700793178	-0.0370242541230985	0.0013707953933744	0.0010505183483053	0.0517194305683253	0.0288887652010194	0.0008345607548414	0.0026748994983118	0.0996707795074375	0.0759561600442007	0.0057693382486607	0.0099342642876216	-0.0005639735822517	0.0011740465756358	1.3783853600469314e-06	3.180662008258218e-07	-0.0002545583711044	-0.0001835294945537	3.368307301273973e-08	6.479996389869302e-08	0.0002069285932272	0.0007489905094289	5.609867831361945e-07	4.2819443579612926e-08	0.0809184955000001	0.0451361126000005	-0.0032685475000001	-0.0507591610000007	-0.0840550163000015	-0.093844954600002	1
