trial_type.break	trial_type.food	trial_type.nonfood	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	intercept
-3.6870169254861947e-17	1.0910061057338216	5.215398176486861e-10	-0.0779728000000031	-5.189999999980331e-05	2.6936098684693e-09	0.0060797575398406	0.0107594000000002	-0.013215500000001	0.0001746494402499	0.000115764688359	-0.280516000000002	0.012766	0.0001629707559988	0.0786892262559991	-0.0009268839999992	-5.868600000022082e-05	3.4440463969903542e-09	8.591139494897303e-07	0.0018059600000009	-0.0001795100000004	3.2223840291285584e-08	3.261491523180048e-06	0.0004354060000007	-1.0692000000199082e-05	1.1431843328400704e-10	1.8957838581803154e-07	0.0732294699000009	0.0723558124000006	0.0709074292000008	0.068895824800001	0.0663369775000006	0.0632512124000007	0.0596630399000008	0.0556009609000006	1
-2.1052959880865768e-17	1.0625767654647778	-1.3806585194350039e-09	-0.0700038000000029	0.0079690000000007	6.350496099933983e-05	0.0049005320144391	0.0231750000000002	0.0124155999999997	0.0001541471233598	0.0005370806249993	-0.3153780000000024	-0.0348620000000003	0.0012153590439994	0.0994632828840003	-0.0009570239999995	-3.014000000125964e-05	9.084192212694391e-10	9.158949360070494e-07	0.0020422300000016	0.0002362700000009	5.5823513519870446e-08	4.170703376380422e-06	0.0003529070000004	-8.249900000044348e-05	6.806084776200406e-09	1.2454335111828173e-07	0.0731712502000011	0.0721239506000003	0.0703895408000007	0.067984544100001	0.0649318725000004	0.0612606082000008	0.0570057266000007	0.0522077629000007	1
3.3148073725115413e-18	1.0396088259784526	3.5813177163026453e-09	-0.0780103000000034	-0.0080065000000001	6.410404225034039e-05	0.0060856069060895	0.0301888000000004	0.0070137999999991	4.919339043972799e-05	0.00091136364544	-0.3544930000000021	-0.0391150000000001	0.0015299832249994	0.1256652870490017	-0.0008289799999996	0.0001280439999992	1.6395266015633155e-08	6.872078387458552e-07	0.0017426100000002	-0.0002996200000009	8.97721448577632e-08	3.036689612818432e-06	0.0004062890000006	5.338200000037853e-05	2.8496376087811767e-09	1.6507075254865337e-07	0.0731077553000013	0.0718712905999997	0.069825983100001	0.0669948510000008	0.0634097559000003	0.0591110446000004	0.0541470951000005	0.0485737717000005	1
-4.141543186075924e-17	1.023228275448162	-9.096901970945545e-09	-0.0779986000000033	1.1700000000375608e-05	1.3689014146028274e-10	0.0060837816019595	0.0303831000000006	0.0001942999999999	3.775248997993002e-08	0.00092313276561	-0.3310210000000025	0.0234720000000008	0.0005509347839989	0.1095749024410007	-0.0006510119999994	0.0001779680000003	3.167260943243263e-08	4.238166226088143e-07	0.0017853699999999	4.276000000057997e-05	1.828417813560847e-09	3.1875460378098825e-06	0.0002124920000002	-0.0001937970000011	3.7557277563924456e-08	4.5152849470950433e-08	0.0730389899000011	0.0715979051999997	0.0692171219000008	0.0659278870000005	0.0617733706000001	0.0568080994000003	0.0510972408000004	0.0447157479000003	1
4.011498957217566e-18	1.012925941415171	2.2590909585726543e-08	-0.0822741000000036	-0.0042754999999996	1.827990025015117e-05	0.0067690275308097	0.0445805000000009	0.0141973999999994	0.00020156616676	0.001987420980251	-0.3754630000000025	-0.0444419999999999	0.0019750913639992	0.1409724643690022	-0.000227750999999	0.0004232609999998	1.7914987494735106e-07	5.1870514298102663e-08	0.0017458899999998	-3.947999999989697e-05	1.558670495230569e-09	3.048131893101223e-06	0.0005274430000014	0.0003149510000013	9.919413281766445e-08	2.781961213648115e-07	0.072964958800001	0.0713038733999992	0.068563352200001	0.0647848828000007	0.0600256656	0.0543577481000002	0.0478669344000002	0.0406514857000002	1
-1.347169195604174e-17	1.0062487004701826	-5.4691214308304745e-08	-0.0994424000000046	-0.0171683000000008	0.0002947505248917	0.0098887909177628	0.0305329000000009	-0.0140476000000002	0.0001973350657598	0.0009322579824101	-0.3039850000000023	0.0714780000000014	0.0051091044839992	0.0924068802249998	-0.0002686879999989	-4.093699999962396e-05	1.6758385520507603e-09	7.21932393289191e-08	0.0015988499999987	-0.00014704	2.1620761830142186e-08	2.5563213214034474e-06	0.0004408320000015	-8.661100000092564e-05	7.501464683655048e-09	1.9433285362599975e-07	0.0728856675000002	0.0709892797999994	0.0678650981000004	0.0635671566000004	0.0581697901999998	0.0517663491	0.0444675838000001	0.0363997301	1
1.468266800073352e-17	0.9968946205654472	1.2846122781890405e-07	-0.0858786000000043	0.0135638000000017	0.0001839766704397	0.0073751339379605	0.0446586000000008	0.0141256999999993	0.0001995354004901	0.0019943905539607	-0.3518600000000027	-0.0478750000000002	0.0022920156249992	0.1238054596000013	-0.0005393990000004	-0.0002707110000014	7.32844465332662e-08	2.90951279729132e-07	0.0012012499999976	-0.0003976000000004	1.5808576126166233e-07	1.4430015596066232e-06	0.0003253320000015	-0.0001155000000006	1.334024947030733e-08	1.0584091070864521e-07	0.0728011216999999	0.0706542152999993	0.0671228127000006	0.0622761129000004	0.0562090888999998	0.0490406264	0.0409111940000003	0.0319800911999999	1
4.2490526222353385e-18	0.8793443773357462	-2.904275213296041e-07	-0.0904341000000044	-0.0045555000000008	2.0752580250054382e-05	0.0081783264428128	0.0014639500000005	-0.0431946499999989	0.0018657777886206	2.1431496012997697e-06	-0.105551000000001	0.2463090000000036	0.0606681234810106	0.0111410136009975	-0.0006938349999992	-0.0001544359999984	2.3850474551110576e-08	4.81407007861276e-07	0.0012994099999999	9.815999999989278e-05	9.635386049140648e-09	1.6884663459383183e-06	0.0006299110000015	0.0003045790000006	9.276836802476062e-08	3.96787870772667e-07	0.0727113272999991	0.0702987765000006	0.0663369775000002	0.0609132409000005	0.0541470951000002	0.0461876528000003	0.0372103246000002	0.0274129534	1
2.6861118194602118e-17	0.5882021603471417	6.231700274979192e-07	-0.0250816000000016	0.0653525000000034	0.0042709492562539	0.000629086658559	-0.0616213000000015	-0.0630852500000002	0.0039797487675631	0.0037971846136921	0.0754637000000015	0.1810147000000013	0.032766321616095	0.0056947700176903	-0.0025766300000026	-0.0018827950000014	3.544917013437137e-06	6.6390221632262725e-06	0.0010239500000036	-0.0002754600000008	7.587821081739056e-08	1.0484736028063738e-06	0.0007772880000002	0.0001473769999989	2.171997692751779e-08	6.041766356440609e-07	0.0726162909999983	0.0699230657000012	0.0655081025000013	0.059480112400001	0.0519875245000013	0.0432148312000009	0.0333780454000009	0.0227193813000003	1
-9.999265643307625e-17	0.2651956836520018	-1.2344694721434264e-06	-0.0145268000000012	0.0105548000000006	0.0001114038030383	0.0002110279182404	-0.0249724000000018	0.0366489	0.0013431418712084	0.0006236207617581	-0.0462994999999994	-0.1217632000000025	0.0148262768742421	0.0021436437002479	-0.0003987600000014	0.0021778700000033	4.743117744695882e-06	1.5900953854336918e-07	0.0006140710000027	-0.0004098790000018	1.6800079484109444e-07	3.77083194174149e-07	5.468869999879487e-05	-0.0007225993000015	5.221497520754771e-07	2.990851754981163e-09	0.0725160195999997	0.069527191500002	0.064636725400001	0.0579783804000012	0.0497342689000013	0.0401298755000009	0.0294278901000009	0.0179210225000005	1
-1.0050319057125383e-16	0.0332537532040648	2.1143975786854177e-06	-0.0008980500000004	0.0136287500000004	0.0001857428265613	8.064938019149745e-07	-0.0070374200000003	0.0179349800000013	0.0003216635075986	4.95252802548606e-05	-0.0201892999999994	0.0261102000000002	0.0006817425440391	0.0004076078344884	6.447169999994679e-05	0.0004632317000003	2.1458360721092257e-07	4.156600890133037e-09	6.105090000060869e-05	-0.0005530201000025	3.058312323088456e-07	3.727211776322571e-09	0.0006991790000016	0.0006444903000024	4.153677498956752e-07	4.88851278988599e-07	0.0724105202000002	0.0691112679000023	0.0637234115000012	0.0564097770000013	0.0473913888000012	0.036940790600001	0.0253738089000009	0.0130400082000004	1
-1.0929451693026328e-16	-0.0916245042701638	-2.467309601140364e-06	0.0073722199999992	0.0082702699999993	6.839736587235414e-05	5.434962772791445e-05	-0.0684286000000021	-0.061391180000002	0.0037688769817935	0.0046824732979617	0.0480253000000015	0.0682145999999995	0.0046532316531598	0.0023064294400898	-0.0007780780000004	-0.0008425497	7.098899960437139e-07	6.054053768237504e-07	-0.0006219390000005	-0.0006829899000011	4.664752043627684e-07	3.868081169144268e-07	0.0006253700000014	-7.380900000064952e-05	5.4477668888622764e-09	3.910876391009509e-07	0.0722998006000007	0.0686754148000014	0.0627687535000014	0.0547761113000011	0.0449631062000013	0.0336558515000008	0.0212301191000008	0.0080988506000003	1
-5.0335508518681365e-17	-0.1394340832706891	-1.917878918287457e-06	0.0073767299999992	4.509999999219671e-06	2.0339762574488244e-11	5.4416145493022566e-05	-0.0684219000000033	6.7000000007942495e-06	4.488628766366004e-11	0.0046815563996119	0.0497959000000015	0.001770599999999	3.1350243588923434e-06	0.0024796316568098	-0.0005850520000008	0.0001930260000001	3.7259036628342415e-08	3.422858450131256e-07	-0.0004355060000015	0.0001864330000017	3.475726210079855e-08	1.8966547388911878e-07	0.0005629330000011	-6.243700000032106e-05	3.898378031702107e-09	3.168935640115653e-07	0.0721838686000011	0.0682197581000008	0.0617733706000011	0.0530792677000007	0.0424537970000014	0.0302835821000005	0.0170114542000008	0.0031203392999999	1
-1.0124406806295841e-16	-0.1418127709563518	2.986800688659076e-05	0.0207419999999998	0.0133652700000003	0.0001786304421721	0.0004302305639991	-0.055186000000003	0.0132359000000013	0.0001751890488067	0.0030454945960008	0.0433328000000012	-0.0064631000000006	4.177166160904264e-05	0.0018777315558396	-9.718990000036373e-05	0.0004878621000003	2.380094285276323e-07	9.445878044367629e-09	-0.0008316770000019	-0.0003961710000004	1.5695146066364818e-07	6.91686629577937e-07	0.0002124920000001	-0.0003504410000013	1.2280889489997193e-07	4.5152849029466955e-08	0.0720627327000014	0.067744428900001	0.0607379088000012	0.0513212032000008	0.0398679832000014	0.0268327326000005	0.0127327125000007	-0.0018725636	1
-9.958892554607262e-17	-0.1209978590446176	-0.0001305549164524	0.0210509999999998	0.0003089999999994	9.54809995226058e-08	0.0004431446009997	0.0132220999999999	0.0684081000000038	0.0046796681456122	0.0001748239284087	0.0470897000000015	0.0037569000000005	1.4114297608353096e-05	0.00221743984609	0.0013951000000007	0.0014922899000011	2.226929147785317e-06	1.9463040082066845e-06	-0.0004756359999998	0.0003560410000003	1.2676519264357004e-07	2.2622960531213117e-07	0.0004624920000006	0.0002500000000013	6.249999780348325e-08	2.1389885295018573e-07	0.0719364015000001	0.0672495646000026	0.0596630399000015	0.0495039456000015	0.0372103246000015	0.0233122573000009	0.0084090048000006	-0.0068568297999996	1
-8.973892733286985e-17	-0.0917369733136163	0.0002747233440248	0.0269655999999995	0.0059145999999991	3.4982493159714025e-05	0.0007271435833596	-0.0796249000000023	-0.0928470000000041	0.0086205654090064	0.0063401247000127	0.0950074000000021	0.0479176999999984	0.0022961059732891	0.0090264060547611	-3.518249999954883e-05	-0.001430282500001	2.045708029378427e-06	1.2378096570935574e-09	-0.0013028999999997	-0.0008272640000014	6.843657268130884e-07	1.6975484075398452e-06	0.0002124919999986	-0.0002500000000003	6.249999783807388e-08	4.5152847841094275e-08	0.0718048842000005	0.0667353076000013	0.0585494611000016	0.0476295908000011	0.0344856105000013	0.0197312913000006	0.0040556003000004	-0.0118094709	1
-8.00320962102577e-17	-0.0632113585509487	0.0071445022951785	0.012624599999999	-0.0143410000000014	0.0002056642810002	0.0001593805251606	-0.0122333000000018	0.0673916000000033	0.0045416277505614	0.0001496536288888	0.0460537000000017	-0.0489537000000004	0.0023964647436888	0.0021209432836897	0.0010350800000002	0.0010702624999995	1.1454618189164848e-06	1.0713906056229435e-06	-0.0005703320000009	0.0007325680000022	5.366558768602548e-07	3.2527859007611e-07	0.0006897200000012	0.0004772280000024	2.2774656321688298e-07	4.757136828484417e-07	0.0716681903000004	0.0662018064000014	0.057397895100001	0.0457003007000009	0.0316987510000012	0.0160991264000004	-0.0003121266999995	-0.0167076442000002	1
-4.2840334188940375e-17	-0.0400803952324346	0.1274992547720884	0.0197416999999989	0.0071170999999998	5.065311240944303e-05	0.0003897347188898	-0.0599029000000027	-0.0476696000000021	0.0022723907641598	0.003588357428411	0.0508489000000013	0.0047951999999984	2.299394303897421e-05	0.0025856106312098	0.0003459500000004	-0.0006891300000009	4.7490015681246964e-07	1.1968140341259036e-07	-0.0008203320000007	-0.0002499999999992	6.249999833530343e-08	6.729445886205246e-07	0.0002247340000009	-0.0004649860000023	2.1621198107732375e-07	5.050537057594066e-08	0.0715263296000007	0.0656492147000007	0.056209088900001	0.0437183006000007	0.028854768300001	0.0124251874000001	-0.0046787514999996	-0.0215287583000004	1
1.8278388641400448e-17	-0.0235890577913497	0.4209048135508114	0.0246948999999993	0.0049531999999997	2.4534190239855294e-05	0.0006098380860095	0.0183535999999993	0.0782565000000051	0.0061240797922537	0.0003368546329592	0.0813101000000019	0.030461200000001	0.000927884705438	0.0066113323620108	0.0019293100000012	0.0015833600000014	2.507028891331093e-06	3.722237073609405e-06	-0.0006335939999996	0.0001867379999993	3.487107880826331e-08	4.0144135783904005e-07	0.0004268920000008	0.0002021580000011	4.086785431526181e-08	1.822367824117948e-07	0.0713793123999999	0.0650776920000017	0.0549838139000013	0.041685876400001	0.0259587872000011	0.0087190075000004	-0.0090288529999996	-0.0262505772000004	1
-3.8818563929828135e-17	-0.0129700970858478	0.7422215845061877	0.0075314799999981	-0.0171634200000019	0.0002945829860981	5.672319099260779e-05	0.00737537	-0.0109782300000008	0.0001205215339298	5.439608263607104e-05	0.0874155000000024	0.006105399999999	3.7275909158464826e-05	0.0076414696402509	0.00150954	-0.000419770000002	1.762068533147892e-07	2.278711010903932e-06	-0.0014565200000027	-0.0008229260000016	6.772072048083291e-07	2.121450508840913e-06	-0.0001861959999994	-0.0006130880000026	3.7587689813564637e-07	3.4668948362267145e-08	0.0712271491999984	0.0644874030000022	0.0537228650000015	0.0396053723000013	0.0230160267000011	0.0049902034000005	-0.0133470687999999	-0.0308513229000002	1
1.2399584380110005e-17	-0.0066890232259157	0.9711519047616782	0.0174100999999982	0.0098786199999999	9.758713310418657e-05	0.0003031115820106	-0.0662185000000033	-0.0735938700000031	0.0054160577015799	0.0043848897422521	0.1089670000000023	0.0215514999999983	0.0004644671522485	0.0118738070890014	0.0007810890000003	-0.0007284509999996	5.306408582748129e-07	6.10100026281899e-07	-0.0011447500000013	0.0003117700000031	9.720053153287564e-08	1.310452561065225e-06	0.0006783120000012	0.0008645080000035	7.473740870620706e-07	4.6010717287351725e-07	0.0710698509999996	0.0638785179	0.0524270604000011	0.0374791880000005	0.0200317898000008	0.0012484506999999	-0.0176181487999999	-0.035309775700001	1
2.676542593668155e-17	-0.0032347862771814	1.0936266683087417	0.0074345399999981	-0.0099755600000003	9.951179731406508e-05	5.527238501245363e-05	0.0312734999999983	0.0974920000000041	0.0095046900640076	0.0009780318022478	0.0139459000000008	-0.0950211000000006	0.0090290094452097	0.0001944881268092	0.0020075199999999	0.0012264309999991	1.5041329951886568e-06	4.030136549228567e-06	-0.0009441740000009	0.0002005759999994	4.0230729301617243e-08	8.914645412707034e-07	-0.0002054340000006	-0.0008837460000024	7.810069975133291e-07	4.2203125180397935e-08	0.0709074291999994	0.0632512124000009	0.0510972408000005	0.0353097757000004	0.0170114542000004	-0.0024965414000001	-0.0218270095000001	-0.0396053723000009	1
2.695831986846669e-17	-0.0014510351952171	1.1399330988108831	0.0249885999999988	0.0175540600000004	0.000308145022484	0.0006244301299597	0.0105448999999997	-0.0207285999999992	0.000429674857957	0.0001111949160099	0.1263410000000024	0.1123951000000011	0.012632658504011	0.0159620482810024	0.0023991500000017	0.0003916300000014	1.5337405602968834e-07	5.755920719702124e-06	-0.0011635200000009	-0.0002193459999996	4.811266742756601e-08	1.3537787900613851e-06	-0.0005359380000015	-0.0003305040000015	1.092328940595511e-07	2.872295371802656e-07	0.0707398953999988	0.0626056673000012	0.0497342689000015	0.033099637600001	0.013960462800001	-0.0062350555999997	-0.0259587872	-0.0437183006000008	1
-3.62893963889509e-17	-0.0005814720803929	1.1414882931369033	0.0268336999999984	0.0018450999999999	3.4043940097045744e-06	0.0007200474556911	0.0521937000000005	0.0416488000000007	0.0017346225414391	0.0027241823196893	0.0570878000000019	-0.0692532000000012	0.0047960057102395	0.0032590169088402	0.0031096900000014	0.0007105399999991	5.048670912197376e-07	9.670171893973824e-06	-0.0011932000000002	-2.968000000012732e-05	8.80901412612574e-10	1.4237262401436355e-06	-0.0005597970000018	-2.385899999880056e-05	5.692499359029969e-10	3.133726788027868e-07	0.0705672617999982	0.0619420688000023	0.0483390291000013	0.0308513229000012	0.0108843137000007	-0.0099573908999998	-0.0299988904000001	-0.0476295908000005	1
-4.018880577338834e-17	-0.0001740403013594	1.1203095310349211	0.0567253999999995	0.0298917000000018	0.0008935137288893	0.0032177710051587	0.0425923000000005	-0.0096014000000013	9.218688195859508e-05	0.0018141040192885	0.0295690000000008	-0.0275188000000011	0.0007572843534392	0.0008743257609995	0.0032136800000024	0.0001039899999995	1.0813919962935628e-08	1.0327739140429377e-05	-0.0013858700000009	-0.0001926699999996	3.712172859529757e-08	1.9206356571543408e-06	-0.00045368	0.0001061170000001	1.1260815948167713e-08	2.058255419744677e-07	0.0703895407999995	0.0612606082000024	0.0469124266000013	0.0285674247000011	0.0077885503000005	-0.0136538887999998	-0.0339330511000001	-0.0513212032000007	1
-6.797136698646526e-17	-9.7183031236938e-06	1.090975054558174	0.0568263999999996	0.0001010000000002	1.0200998491516648e-08	0.003229239736958	0.0742096000000008	0.0316172999999995	0.0009996536592893	0.0055070647321588	-0.0737594000000005	-0.1033284000000015	0.0106767582465615	0.0054404490883582	0.0028926100000013	-0.0003210700000035	1.0308594472983437e-07	8.367192611142362e-06	-0.0010041100000004	0.0003817600000015	1.457406978817485e-07	1.0082368921006006e-06	-0.0005116579999998	-5.797799999980651e-05	3.361447430045584e-09	2.617939085480758e-07	0.0702067451000005	0.0605614821000023	0.045455387000001	0.0262505772000008	0.0046787515000001	-0.0173149575000002	-0.0377473759000003	-0.0547761113000009	1
-5.681832239513843e-17	6.782031381119814e-07	1.0625520218715718	0.0667415	0.0099151000000009	9.830920800869575e-05	0.0044544278222468	0.0905361000000018	0.0163264999999997	0.0002665546022497	0.0081967854032103	-0.0998121000000011	-0.0260526999999998	0.0006787431772893	0.0099624553064082	0.0029635700000006	7.095999999962625e-05	5.035321884031115e-09	8.782747144068526e-06	-0.001060150000001	-5.60399999999114e-05	3.140480977551081e-09	1.1239180215433731e-06	-0.0008211680000004	-0.0003095100000011	9.579644080077285e-08	6.743168833068296e-07	0.0700188881000009	0.0598448920000021	0.0439688556000011	0.0239034527000007	0.0015605211999998	-0.0209310972000004	-0.0414283941000004	-0.0579783804000008	1
-4.456225652481936e-17	-2.401173473182383e-07	1.0395845463275406	0.0754701000000002	0.0087286000000005	7.61884579590414e-05	0.0056957359940071	0.0864840000000021	-0.0040520999999997	1.6419514409194908e-05	0.0074794822560006	-0.0390140000000005	0.0607981000000012	0.0036964089636098	0.0015220921959987	0.0030519000000006	8.833000000088486e-05	7.802189004513443e-09	9.314093609277408e-06	-0.0012324200000009	-0.0001722700000003	2.9676952539395613e-08	1.5188590554186384e-06	-0.0008211670000009	1.0000000897760095e-09	-1.2622961517437847e-16	6.743152408292312e-07	0.0698259831000008	0.0591110446000024	0.0424537970000013	0.0215287583000008	-0.0015605212	-0.0244929248000002	-0.0449631062000004	-0.0609132409000008	1
