trial_type.nbacknontarget	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
1.9738155588966924e-08	-0.0140519000000003	1.6027454818316258e-16	-9.09130600158941e-17	0.0001974558936099	0.0683835000000007	-2.103724819938093e-16	-3.373642057831674e-17	0.0046763030722497	-0.0891592000000021	3.7313810975277847e-16	-5.564745690328431e-16	0.0079493629446429	9.27531000005804e-05	1.1863426881934852e-17	1.4644881528236794e-16	8.603138106721893e-09	-0.0005980200000001	3.2627645335556407e-16	4.175827651701242e-17	3.57627920965598e-07	-3.884899999991013e-05	-2.429623996124544e-16	-1.2459740133149692e-16	1.5092447340506394e-09	0.1208164769000004	0.1207926525000018	0.1207529488000003	0.1206973709000038	1
-7.724016418721888e-08	-0.0157370000000003	-0.0016850999999996	2.839562009859949e-06	0.0002476531689996	0.0275025999999992	-0.0408809000000008	0.0016712479848094	0.0007563930067602	-0.0989982000000027	-0.0098390000000001	9.680592099984196e-05	0.0098006436032448	-0.0002474260000003	-0.000340179100001	1.1572181917823859e-07	6.121962439929006e-08	-0.00059802	2.445948130352126e-16	2.1723906865342982e-16	3.576279205182363e-07	-3.577109999995069e-05	3.077899999982628e-06	9.473351638287184e-12	1.279572153012123e-09	0.1207529488000001	0.1205386237000015	0.1201816970000002	0.1196825909000039	1
2.675257252276058e-07	-0.0132837000000002	0.0024533	6.018680889950103e-06	0.0001764566856894	0.0641685999999998	0.0366660000000011	0.0013443955559999	0.0041176092259599	-0.0875796000000024	0.0114186000000012	0.0001303844259601	0.0076701863361626	-0.0001106790000003	0.0001367470000009	1.8699741774601508e-08	1.2249840986844713e-08	-0.0005425930000001	5.542700000018597e-05	3.072152467138581e-09	2.9440716392870506e-07	-4.134059999954514e-05	-5.569500000426394e-06	3.101948731326965e-11	1.7090454973479252e-09	0.1206259260000001	0.1200311003000017	0.1190418958000003	0.1176615628000038	1
-8.641901029042776e-07	-0.0001036909999989	0.0131800090000011	0.0001737126372397	1.075182385616352e-08	0.0641981000000006	2.9499999999791497e-05	8.702497573472206e-10	0.0041213960436092	-0.0621912000000013	0.0253884000000014	0.0006445708545608	0.0038677453574394	-0.0004721330000003	-0.0003614539999999	1.306489941624724e-07	2.229095698179393e-07	-0.0008055980000015	-0.0002630050000013	6.917162884508639e-08	6.489881380854949e-07	-4.134059999934569e-05	-4.6499799834704e-16	-2.2502218491640915e-16	1.709044878641672e-09	0.1204354754000005	0.1192711496000018	0.1173389375000003	0.1146512788000037	1
2.6647504322837413e-06	-0.0035305599999987	-0.0034268690000008	1.1743431142678151e-05	1.2464853914003436e-05	0.0813890000000013	0.0171909000000001	0.0002955270428103	0.0066241693210001	-0.0428403000000001	0.019350900000001	0.0003744573308095	0.001835291304088	-0.0011013400000014	-0.0006292070000001	3.959014491428111e-07	1.212949796370718e-06	-0.0005665570000016	0.0002390410000016	5.7140599823275575e-08	3.209868340409113e-07	-4.134059999945889e-05	-4.2362146222382363e-17	-3.947592414566732e-16	1.709045039327084e-09	0.1201816970000005	0.118260369800002	0.1150808781000002	0.1106770482000036	1
-7.939736889823246e-06	-0.0175760999999999	-0.0140455400000008	0.0001972771938921	0.0003089192912098	0.0171319999999996	-0.0642570000000015	0.0041289620490007	0.0002935054239994	-0.0312989999999996	0.0115413000000001	0.0001332016056883	0.0009796274009977	-0.0002142020000009	0.0008871380000007	7.870138309736629e-07	4.5882495714069344e-08	-0.0008033860000008	-0.0002368289999995	5.6087974657676784e-08	6.454290663865574e-07	-4.134059999965809e-05	2.569671656303933e-16	-7.820617703663946e-16	1.709044954509813e-09	0.1198647243000005	0.1170008867000022	0.1122784001000002	0.1057722848000035	1
2.300043084044657e-05	-0.0199397000000005	-0.0023636	5.58660495971604e-06	0.0003975916360904	0.0324351999999987	0.0153032000000008	0.0002341879302386	0.0010520421990402	-0.0390337999999998	-0.0077348000000006	5.982713104046171e-05	0.0015236375424384	0.0015278700000032	0.0017420720000018	3.034814855999631e-06	2.334386741900701e-06	-0.0008033860000005	1.9449761586022478e-16	3.411645477419523e-16	6.45429066104775e-07	-0.0001795480000015	-0.0001382074000013	1.9101285915004795e-08	3.2237485636195824e-08	0.1194847240000003	0.1154953489000021	0.1089447612000002	0.0999782263000035	1
-6.507268500889137e-05	-0.0126717	0.0072680000000008	5.2823823999663206e-05	0.0001605719808898	0.0318438999999987	-0.0005912999999995	3.4963568863632617e-07	0.0010140339672107	-0.0316116999999997	0.0074221000000002	5.508756841013917e-05	0.000999299576888	-0.0003063789999988	-0.0018342490000034	3.36446939584226e-06	9.386808985574953e-08	-0.0010533900000011	-0.000250004000001	6.250199946162296e-08	1.1096304941413395e-06	-4.134060000062987e-05	0.0001382074000018	1.910128563034621e-08	1.7090441556495495e-09	0.1190418958000004	0.1137469225000022	0.1050957322000001	0.0933435868000033	1
0.0001807406191759	-0.0155936	-0.0029219000000003	8.537499609922189e-06	0.0002431603609595	0.0441636999999993	0.0123198000000005	0.0001517774720391	0.0019504323976901	-0.0464616000000001	-0.014849900000001	0.0002205195300102	0.0021586802745588	-3.405969999964819e-05	0.0002723193000004	7.415780016950566e-08	1.1600624985333554e-09	-0.0006536330000009	0.0003997570000016	1.5980566026846257e-07	4.272360989624685e-07	-4.134059999988263e-05	-7.208201934315753e-17	9.275344728635782e-17	1.7090457054827922e-09	0.1185364727000004	0.1117592846000019	0.1007495216000002	0.0859241482000034	1
-0.0004822181877463	-0.0156084000000004	-1.4800000000038214e-05	2.1903991459260632e-10	0.0002436221505598	0.0646882000000004	0.0205245000000004	0.00042125510025	0.0041845632192397	-0.0526274000000005	-0.0061658000000002	3.801708963965821e-05	0.002769643230759	-3.40596999994347e-05	9.42870801753681e-17	-7.145432761256109e-16	1.160063059197481e-09	-5.001939999843463e-05	0.0006036136000018	3.6434938016999017e-07	2.5019395849190863e-09	-4.134060000027559e-05	9.275061951513821e-17	2.939023237668765e-17	1.709045359104764e-09	0.1179687204000005	0.1095366152000018	0.0959266905000002	0.0777822902000033	1
