trial_type.neutral_cue	trial_type.neutral_prep	trial_type.neutral_resp	trial_type.reward_cue	trial_type.reward_prep	trial_type.reward_resp	trial_type.vgs_prep	trial_type.vgs_resp	incorrect	drop	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
-2.8239597978387504e-06	-2.179783266351735e-07	-1.35502461874781e-06	-2.288600606168573e-15	5.939429170888557e-15	2.4922772798374347e-15	0.0002231017038662	3.415619933264065e-05	-2.1569028649644084e-15	-3.363100080173883e-16	0.0078241800000026	-0.0412203200000019	0.0016991147809039	6.121779267010103e-05	-0.0131068000000014	0.0163876000000006	0.0002685534337588	0.000171788206239	-0.0121967000000001	0.0490246000000012	0.0024034114051608	0.0001487594908871	-0.0020400000000024	-0.0005887100000003	3.4657946307143525e-07	4.161600005506423e-06	0.0005371110000004	-0.0003466840000012	1.201897952144281e-07	2.884882245344477e-07	5.517187192837393e-16	1.2834641145845829e-15	-5.836430815266804e-16	1.789299000992067e-16	0.0955207987000011	0.0927553505000014	0.0882054230000008	0.0819585503000022	1
3.226955766400951e-05	-4.850000092303456e-06	2.4000055639001727e-06	-1.5108955281304182e-15	3.921508114030798e-15	-6.835891840730014e-16	0.0057802461864149	-0.000145387686086	-1.1794687664830881e-15	-2.402074192010656e-16	0.0473401000000024	0.0395159200000016	0.0015615079334447	0.0022410850680085	-0.0387977000000012	-0.0256909000000003	0.0006600223428077	0.0015052615252901	-0.0847040000000014	-0.0725073000000021	0.0052573085532922	0.0071747676160016	-0.0008529690000012	0.001187031000002	1.409042599235848e-06	7.275561146416103e-07	0.000693051	0.0001559400000001	2.431728293503877e-08	4.80319688079792e-07	0.0001557520000005	0.000155751999999	2.425868542875957e-08	2.4258685940026638e-08	0.0953156031000017	0.091943336300001	0.0864109908000003	0.0788485412000018	1
-0.0001411139157147	2.913441169941305e-05	-3.121497286740471e-06	4.5570527448400436e-14	-2.2995276246553377e-15	5.616888556054362e-15	0.1053405956424502	0.0003528716982755	-1.445693485092503e-15	-3.9882574856196316e-16	0.0068842200000021	-0.0404558800000019	0.0016366782265756	4.739248500572156e-05	-0.0294966000000024	0.0093011000000006	8.651046120853086e-05	0.0008700494115602	-0.0383053000000012	0.0463987000000013	0.0021528393616904	0.001467296008088	-0.0018754500000016	-0.0010224810000022	1.0454673985560336e-06	3.5173127065500423e-06	0.0007609519999999	6.790099999999481e-05	4.610545107065547e-09	5.790479453809451e-07	4.1710863354950813e-16	-0.0001557519999993	2.4258684643152336e-08	7.287180985238585e-16	0.0950900567000009	0.0910528036000013	0.0844505370000006	0.0754692467000018	1
0.0003428753364366	-0.0001083490838152	-4.7601379552215234e-07	-2.0538873932651092e-13	4.502205889454043e-14	-3.139632188334802e-15	0.3606413436555791	0.0056734142875475	-1.039355256595296e-15	-5.159076319656629e-16	-0.0071009599999986	-0.0139851800000004	0.0001955852596321	5.042363291897179e-05	-0.029545600000002	-4.899999999937557e-05	2.4009979396250984e-09	0.0008729424793613	-0.0852661000000024	-0.0469608000000015	0.0022053167366395	0.007270307809212	-0.0007705400000012	0.0011049100000029	1.220826111547951e-06	5.937318912419488e-07	0.0011883300000011	0.0004273780000004	1.8265195563347398e-07	1.4121281891337203e-06	4.754294324450475e-16	-1.0249551856942446e-15	-8.842019280694024e-16	-3.252270343477446e-16	0.094844207800002	0.090084512800002	0.082327828	0.0718322079000019	1
0.0058015531613196	0.0002003242881395	2.664010715495946e-05	7.811504951244207e-13	-1.576095040816796e-13	3.245265319191377e-15	0.5697495070782317	0.1011333275697959	-1.1008441796849625e-15	-5.629269472259674e-16	-0.0152318999999983	-0.0081309399999996	6.611218528305106e-05	0.0002320107776075	-0.0295384000000022	7.200000000795734e-06	5.183843915879504e-11	0.0008725170745602	-0.0512806000000022	0.0339855000000009	0.0011550142102494	0.0026296999363602	-0.0009523640000008	-0.0001818240000005	3.30599653499604e-08	9.06997188248212e-07	0.0014003600000031	0.0002120299999997	4.4956721058257554e-08	1.9610081293688893e-06	-0.0003137690000003	-0.0003137690000018	9.84509851948304e-08	9.845098526777223e-08	0.0945781089000018	0.0890392910000018	0.0800469425000001	0.067949845900002	1
0.1018020522891725	0.0062525498407794	-0.0001283691919579	-2.626581125927795e-12	5.747261812585032e-13	3.750930560989197e-14	0.5495571235133377	0.2612847241303571	-6.317505061543956e-16	-9.000118890224623e-17	-0.0461705999999987	-0.0309387000000017	0.00095720315769	0.0021317243043568	-0.0829139000000038	-0.0533755000000008	0.0028489440002501	0.0068747148132148	-0.0039835600000011	0.0472970400000011	0.0022370099927618	1.5868750271922505e-05	-0.0010725700000008	-0.0001202059999991	1.4449481308632064e-08	1.1504064064855171e-06	0.0016021100000007	0.0002017499999985	4.0703060607558565e-08	2.566756450889505e-06	-0.0009758790000013	-0.0006621100000011	4.38389654543543e-07	9.523398213621526e-07	0.0942918168000011	0.087918030600002	0.0776122624999999	0.0638354201000024	1
0.2618140172260073	0.1085631527847826	0.0003117840225901	8.300638930847924e-12	-1.8367067169057843e-12	-1.824270977719994e-13	0.3832483046050098	0.3088148993866638	-7.341769646542402e-16	1.7480911387843396e-16	-0.0183664999999978	0.0278041000000014	0.000773067976809	0.0003373283222471	-0.0228670000000015	0.0600469000000024	0.003605630199611	0.0005228996889994	-0.0607157000000022	-0.0567321400000017	0.0032185357089804	0.0036863962264909	-0.0011038300000008	-3.126000000079053e-05	9.771862296643423e-10	1.2184406706504891e-06	0.0009633060000005	-0.0006388039999996	4.080705496908475e-07	9.279584497113244e-07	-0.000573272000001	0.0004026070000009	1.6209239668777837e-07	3.286407851644527e-07	0.0939853925000021	0.0867216892000012	0.0750284657999991	0.0595029819000022	1
0.3086874829955739	0.3655087099149645	0.0062336350454152	-2.504281051908314e-11	5.6605256646324464e-12	7.253477795066169e-13	0.2080958596885399	0.2397976272368977	-1.0572917761906285e-15	1.787505371302287e-16	-0.0183055999999976	6.089999999931124e-05	3.7088096841188205e-09	0.0003350949913576	-0.039407900000002	-0.0165409000000005	0.0002736013728092	0.0015529825824105	-0.0243102000000015	0.0364055000000009	0.0013253604302496	0.0005909858240391	-0.0008836960000005	0.0002201340000009	4.8458977349062344e-08	7.809186210804504e-07	0.0014642000000021	0.0005008940000015	2.5089479830160184e-07	2.1438816396538323e-06	-0.0005732720000003	7.332691968747779e-17	-8.111505231899605e-16	3.286407848062186e-07	0.0936589016000018	0.0854512886000011	0.0723005167999988	0.0549673278000022	1
0.2393839349556821	0.5714046221735883	0.1038736881249299	7.316258930721591e-11	-1.6734749110270635e-11	-2.4881520892507973e-12	0.0812321731004361	0.1422487468517826	1.0914444245569232e-16	-4.3221493604617197e-16	-0.0183049999999983	5.999999994092318e-07	3.594884158863224e-13	0.0003350730249976	-0.0238048000000022	0.0156031000000007	0.0002434567296092	0.0005666685030406	-0.0596011000000024	-0.0352909000000012	0.0012454476228091	0.0035522911212107	-0.0002368669999993	0.000646829000001	4.18387755650055e-07	5.610597454757388e-08	0.0004640749999995	-0.0010001250000035	1.0002500182457826e-06	2.1536560673747394e-07	-0.0005732720000008	-8.043224897606517e-16	-2.6517453480858158e-15	3.2864078372328725e-07	0.0933124137000022	0.0841079135000016	0.0694336565999984	0.0502439480000019	1
0.1418508451833825	0.5474030189517096	0.2633573714871123	-2.0812284064690837e-10	4.8152246282203026e-11	7.985833340430905e-12	0.0041043445568277	0.0649182158349353	-8.98482589488776e-16	-9.183381485990893e-16	-0.0183091999999979	-4.19999999979228e-06	1.7639565851357765e-11	0.0003352268046381	-0.0122781000000018	0.0115267000000008	0.0001328648128894	0.0001507517396089	0.0059134699999988	0.0655145700000018	0.004292158882287	3.4969127439464834e-05	-0.0007370100000002	-0.0005001430000014	2.501430205542064e-07	5.431837414417604e-07	0.0009880860000014	0.0005240110000029	2.7458752715054137e-07	9.763139432191195e-07	-0.000573272000001	1.1033104863086447e-16	-2.917040288558684e-17	3.2864078487359425e-07	0.092946002800002	0.0826927113000014	0.0664333932999984	0.045348973800002	1
0.0646554875530823	0.380008280906432	0.3083101403298363	5.78796469755831e-10	-1.3517266758657634e-10	-2.4393158954473918e-11	-0.0366663837049846	0.0157270769276706	-3.8612061456554924e-16	-8.699518335053215e-16	0.0073913800000028	0.0257005800000014	0.0006605198123356	5.463249830363107e-05	-0.0056527400000007	0.0066253600000005	4.389539512862196e-05	3.195346950598966e-05	0.0177510999999995	0.0118376299999998	0.0001401294840162	0.0003151015512085	-0.0002368670000008	0.0005001430000007	2.501430204664186e-07	5.610597576666036e-08	-0.0004270370000026	-0.0014151230000039	2.002573109838939e-06	1.823606015481446e-07	1.5285700000217093e-05	0.000588557700002	3.464001676419354e-07	2.3365328656333317e-10	0.0925597472000025	0.0812068905000013	0.0633054913999985	0.040299122800002	1
0.0155794255646713	0.2054533617425273	0.2381334232840372	-1.5771915642758487e-09	3.715568365131301e-10	7.195957656616747e-11	-0.0527969866188257	-0.0119481363674685	-2.0889227240649138e-15	-7.118009800710099e-16	-0.0102391999999976	-0.0176305800000012	0.0003108373511359	0.0001048412166384	-0.0440565000000022	-0.0384037600000006	0.0014748487821375	0.0019409751922515	0.0177404999999995	-1.0600000000345197e-05	1.12359040396369e-10	0.0003147253402476	-2.6602299999902345e-05	0.0002102647000005	4.421124380234604e-08	7.076819280038377e-10	0.0012757200000003	0.001702757000005	2.8993814096132022e-06	1.6274615181379233e-06	-4.666069999895617e-05	-6.194639999924134e-05	3.837355436611928e-09	2.1772219321209773e-09	0.0921537292000018	0.0796517199000012	0.060055960399999	0.0351116412000017	1
-0.0121237622084205	0.0795387330864774	0.1406723708278066	4.216681452893578e-09	-1.0015101504195446e-09	-2.0635638815370978e-10	-0.0531656755727204	-0.024863958044132	-6.349735306477365e-18	-6.638172212668167e-16	-0.026743599999998	-0.0165044000000004	0.00027239521936	0.0007152201409578	-0.0010063300000014	0.0430501700000019	0.0018533171370292	1.0127000684098863e-06	-0.0069804600000009	-0.0247209600000009	0.0006111258633208	4.872682180984335e-05	0.0004236620000016	0.000450264300001	2.027379394396264e-07	1.7948948767539638e-07	0.0008797800000029	-0.0003959400000013	1.5676848281413018e-07	7.740128479134051e-07	4.485630000135256e-05	9.151699999975208e-05	8.375360506967473e-09	2.012089176523534e-09	0.0917280357000017	0.0780285277000014	0.0566910437999995	0.0298042455000011	1
-0.0246670289298551	0.0030547165814824	0.0638535232829445	-1.1066223989046812e-08	2.6495848402924993e-09	5.779102479233493e-10	-0.0449440569080459	-0.0279604377232664	1.1300741179153162e-16	-4.2705263318841557e-16	-0.0102123999999977	0.0165312000000009	0.0002732805734388	0.0001042931137581	-0.0251789000000014	-0.0241725700000003	0.000584313140404	0.0006339770052095	0.0178546999999996	0.0248351600000008	0.0006167851722254	0.0003187903120877	0.0008353990000022	0.0004117370000002	1.6952735720678478e-07	6.978914847953945e-07	0.0007610070000016	-0.0001187730000011	1.4107024022006397e-08	5.79131653114436e-07	0.0001486200000011	0.0001037636999997	1.0766905093084084e-08	2.208790718336837e-08	0.0912827574000016	0.0763387001000012	0.0532172064999997	0.0243950616000009	1
-0.0206240750144894	-0.036989814711402	0.0150948140106521	2.850220023892045e-08	-6.88046916924987e-09	-1.584768754902042e-09	-0.0336826691118859	-0.0251636275245059	7.745669898805291e-17	-3.1868372724884474e-16	-0.0545551999999981	-0.0443428000000017	0.0019662839118419	0.0029762698470379	0.0302788999999999	0.0554578000000016	0.003075567580841	0.0009168117852088	0.0239406	0.0060858999999997	3.703817880881688e-05	0.0005731523283574	0.0004677430000016	-0.0003676560000003	1.3517093332532744e-07	2.1878351200935282e-07	0.0003527750000001	-0.0004082320000004	1.666533647698158e-07	1.2445020128476482e-07	8.970440000118453e-05	-5.891559999961224e-05	3.471046798944882e-09	8.046881004268445e-09	0.0908179896000022	0.0745836801000015	0.0496411228999997	0.018902563200001	1
0.0835844280418755	-0.0452184222430947	-0.0123573794245305	-7.197622227729689e-08	1.7526985868567434e-08	4.262115816836867e-09	-0.0229582977687667	-0.0197093854383775	-7.140845939571056e-16	2.2267649337976185e-17	-0.0545190999999983	3.609999999961894e-05	1.3032092464254247e-09	0.0029723322648079	-0.0161756000000004	-0.0464545000000016	0.0021580205702497	0.0002616500353601	-0.0003929180000009	-0.0243335180000008	0.0005921200982555	1.5438455409580958e-07	0.0001969230000004	-0.0002708200000015	7.33434714525059e-08	3.8778666510823765e-08	0.0010214699999995	0.0006686950000011	4.471530030889461e-07	1.0434009615424882e-06	-0.000627778000001	-0.0007174824000032	5.147809981525253e-07	3.9410521514841773e-07	0.0903338313000028	0.0727649665000015	0.0459696635999991	0.0133455082000009	1
0.2472737876609471	0.0639921073056805	-0.0247968652170747	1.77877341576428e-07	-4.3733356807752925e-08	-1.1249878210348965e-08	-0.0144561907104353	-0.0139001476437392	-1.8433848469077067e-16	2.4686919690076114e-16	-0.0545111999999978	7.899999999898125e-06	6.241010437884129e-11	0.0029714709254381	0.0288954000000005	0.045071000000001	0.0020313950410006	0.0008349441411583	0.0228836999999995	0.0232766180000007	0.0005418009455169	0.0005236637256885	-0.0003464260000005	-0.0005433490000011	2.952281367916836e-07	1.2001097456754634e-07	0.0001447979999982	-0.0008766720000006	7.685537960126944e-07	2.0966461636815035e-08	-0.0002926670000005	0.0003351110000009	1.1229938205401987e-07	8.565397257131975e-08	0.0898303859000028	0.0708841125000011	0.0422098826999984	0.0077428754000012	1
0.2935554542459639	0.3328248119188056	-0.0201463573357076	-4.288657115955166e-07	1.0662032370141339e-07	2.9142532908474826e-08	-0.0085026254585956	-0.0089973797177314	-6.685512205138366e-16	2.4290906523074656e-16	-0.0105505999999973	0.0439606000000009	0.0019325343523594	0.000111315160359	-0.0067136399999999	-0.0356090400000016	0.0012680037297211	4.507296204825714e-05	-0.0300117000000014	-0.0528954000000015	0.0027979233411599	0.0009007021368901	0.0002354179999996	0.0005818440000001	3.385424407942383e-07	5.5421633987417737e-08	0.0007610069999999	0.000616209000002	3.79713531663255e-07	5.791316545284628e-07	-0.0001158409999998	0.0001768259999995	3.1267434435086875e-08	1.341913819050299e-08	0.0893077610000028	0.0689427242000008	0.0383690037999978	0.002113798900001	1
0.2262321123963819	0.5418073610232208	0.0857242555209828	1.003702540191351e-06	-2.529350101737349e-07	-7.403489640152176e-08	-0.0047116271639478	-0.0054147640127886	6.210575452954153e-16	-3.9369747423960936e-16	-0.0462005999999974	-0.0356500000000021	0.0012709225000013	0.0021344954403591	0.0419295000000001	0.0486431400000009	0.0023661550690612	0.0017580829702479	0.0406773999999997	0.0706891000000018	0.0049969488588116	0.0016546508707574	0.0007518580000012	0.0005164400000026	2.667102735920895e-07	5.652904510749508e-07	-0.0001944180000012	-0.0009554250000016	9.128369318484232e-07	3.779836062582419e-08	-0.0001206039999993	-4.763000000383343e-06	2.268483767843844e-11	1.4545325670929196e-08	0.0887660682000026	0.0669424597000011	0.0344544064999978	-0.0035224966999988	1
0.1325294560527744	0.5191851632786371	0.2488939213508349	-2.2613200962838525e-06	5.799866680149237e-07	1.8415229988109587e-07	-0.0024763359655933	-0.0030590140032705	1.5209515156748152e-16	-7.496055857764783e-16	-0.0319136999999977	0.0142868999999999	0.0002041155116086	0.0010184842476896	-0.0022938800000001	-0.0442233800000015	0.001955707338625	5.26188545365136e-06	-0.0017970500000014	-0.0424744500000016	0.0018040789028021	3.229388702365815e-06	0.0011673700000009	0.0004155119999992	1.7265022205011257e-07	1.3627527148075156e-06	0.0004784049999985	0.0006728230000012	4.526907885401579e-07	2.2887134461699266e-07	-3.405779999920825e-05	8.654620000009337e-05	7.490245061234531e-09	1.1599358846184398e-09	0.0882054230000032	0.0648850272000011	0.0304736117999973	-0.009146762199999	1
0.0589169554296314	0.3575849316649785	0.2932495442157365	4.834345846675749e-06	-1.2709378658777756e-06	-4.472555500510818e-07	-0.0012426228862263	-0.0016352093943112	3.717203275807652e-16	-9.910822045043906e-16	-0.0452164999999976	-0.0133027999999998	0.0001769644878397	0.0020445318722493	0.0436774000000006	0.0459712800000013	0.0021133585848392	0.001907715270758	0.037898899999999	0.039695950000001	0.0015757684464024	0.0014363266212087	0.0005382440000005	-0.0006291260000016	3.957995252249073e-07	2.897066029743263e-07	0.0004784050000008	1.1848087844423677e-15	-2.172455797272441e-15	2.288713441033559e-07	-0.0002196149999999	-0.0001855572000011	3.4431474664204814e-08	4.823074970430438e-08	0.087625945300003	0.0627721835000008	0.0264342680999975	-0.0147397893999992	1
0.012345524404182	0.1904310539160849	0.2250350161024643	-9.542667121135389e-06	2.6076655170287705e-06	1.05570156374745e-06	-0.0005916861195143	-0.0008313099110413	5.365578544616612e-16	-7.417806081845759e-16	-0.0743512999999981	-0.0291348000000014	0.0008488365710409	0.0055281158116889	0.0136426000000003	-0.0300348000000014	0.0009020892110391	0.0001861205347599	0.0031181799999981	-0.0347807200000013	0.0012096984837177	9.723046512526378e-06	0.0009730570000002	0.0004348130000005	1.8906234436819038e-07	9.468399239700652e-07	0.0004784039999979	-1.000001919873427e-09	-1.5199903833115164e-15	2.288703876787433e-07	-0.0003509170000003	-0.0001313019999998	1.724021450521055e-08	1.2314274035558752e-07	0.0870277586000034	0.0606057332000011	0.0223441361999977	-0.0202824769999995	1
-0.0136850475247035	0.070603634454131	0.1313990815597249	1.621277634790488e-05	-4.8063093496129935e-06	-2.4050732470605604e-06	-0.0002068228425844	-0.0004062589059398	-5.44918564065373e-16	-6.629243039235285e-16	-0.0501511999999981	0.0242001000000014	0.0005856448400089	0.0025151428614383	-0.0077835500000008	-0.0214261500000001	0.0004590799038214	6.058365060165084e-05	0.0247507999999985	0.0216326200000008	0.0004679702480639	0.0006126021006389	0.0006104200000007	-0.0003626370000022	1.3150559367893181e-07	3.726125750800227e-07	0.0011193900000013	0.0006409860000022	4.1086305243342593e-07	1.2530339723116877e-06	-0.0002151000000003	0.0001358170000006	1.84462572944477e-08	4.626801155508743e-08	0.0864109908000021	0.0583875263000008	0.0182110743999982	-0.0257558953	1
-0.0256074224612836	-0.0017135540422821	0.0581547392398979	-1.5332632038130232e-05	6.9097917314677545e-06	5.2307458672942925e-06	-2.0036956980366576e-05	-0.0001825393059827	-8.012173830618061e-17	-4.852165776548226e-16	-0.0827391999999983	-0.032588000000001	0.0010619777440012	0.0068457752166383	0.0338416000000002	0.0416251500000012	0.0017326531125228	0.001145253890559	0.0404045999999992	0.0156538000000004	0.0002450414544387	0.0016325317011581	0.0007655250000006	0.000155105000001	2.405755923941235e-08	5.86028525209656e-07	0.0004512829999999	-0.0006681070000017	4.4636696405882934e-07	2.036563465716394e-07	-0.0003509170000003	-0.0001358170000002	1.844625625749005e-08	1.2314274045580258e-07	0.0857757736000024	0.0561194571000011	0.0140430235999985	-0.0311413515000001	1
-0.0281151430417927	-0.0394727071440597	0.0118991372087458	-2.8083804062211674e-05	3.392201739004819e-07	-1.0627388291297297e-05	1.8044530284245468e-06	-2.2648329148929724e-05	-3.384382416178465e-16	-2.917870492056274e-16	-0.091087899999999	-0.0083487000000005	6.970079168895624e-05	0.0082970055264083	-0.0255383000000011	-0.0593799000000018	0.0035259725240112	0.0006522047668909	0.039789299999999	-0.0006152999999998	3.785940888048419e-07	0.0015831883944886	0.0008481430000005	8.261799999946274e-05	6.825732569181116e-09	7.19346548228786e-07	0.0008034719999976	0.0003521889999998	1.2403708998682225e-07	6.455672547918792e-07	-0.0003509170000001	1.3501176446042446e-15	-4.146632894840267e-16	1.231427408857441e-07	0.085122242400002	0.0538034626000013	0.0098479918999985	-0.0364204530000003	1
-0.0249647526691645	-0.0537728463232864	-0.0139143658991619	7.873005422589694e-05	-4.240568962963507e-05	1.9101266192654005e-05	-6.075144275135697e-07	2.9005101506983988e-06	-9.13157880485746e-17	-4.219393694784332e-16	-0.0980128999999988	-0.0069249999999993	4.795562499880976e-05	0.0096065285664082	0.0595253000000006	0.0850636000000027	0.0072358160449643	0.0035432613400893	-0.0055648700000019	-0.0453541700000012	0.0020570007363882	3.096777811631287e-05	0.0014200900000016	0.0005719470000014	3.271233703651528e-07	2.01665560752602e-06	0.0006551660000001	-0.0001483059999975	2.199466749358357e-08	4.292424885146546e-07	-0.0002942180000001	5.6698999999426186e-05	3.2147766047588467e-09	8.656423159735418e-08	0.0844505370000028	0.0514415205000012	0.0056340392999984	-0.0415751706000008	1
-0.0194244953066044	-0.0530500828745968	-0.0256894971865128	0.0093905285251426	4.9134627126491695e-05	-2.273238413652116e-05	2.3024929470817727e-07	-1.1123916231789998e-06	4.767476632737043e-16	-2.338560325099558e-16	-0.1184319999999994	-0.0204191000000009	0.0004169396448089	0.0140261386239983	-0.0197087000000008	-0.0792340000000027	0.0062780267560027	0.0003884328556905	0.0436194999999986	0.0491843700000018	0.0024191022522973	0.0019026607802486	0.0017675600000024	0.0003474700000003	1.20735400777907e-07	3.124268351484985e-06	0.0014402500000004	0.0007850840000004	6.16356887410472e-07	2.074320062197368e-06	-0.0006559200000004	-0.0003617020000004	1.308283366595371e-07	4.3023104572753866e-07	0.0837608006000023	0.0490356480000013	0.0014092618999983	-0.0465878996000005	1
-0.0136416308752821	-0.0443217479669238	-0.0281018360517611	0.1171767590438476	0.0096316759957617	-1.0252060464221972e-05	-1.6001466138849252e-09	5.10719133827358e-07	8.146549518077462e-16	-4.290461774920453e-16	-0.1648239999999996	-0.046392000000002	0.0021522176640028	0.0271669509759984	0.008121159999999	0.0278298600000006	0.000774501107619	6.595323974628333e-05	0.0442495999999988	0.0006300999999999	3.970260082731396e-07	0.0019580271001585	0.0019911200000024	0.0002235600000009	4.997907299232707e-08	3.964558851022581e-06	0.0013422500000013	-9.800000000074585e-05	9.603998786217258e-09	1.801635062177276e-06	-8.348749999751608e-05	0.0005724325000039	3.2767896903131174e-07	6.970164152455963e-09	0.0830531806000024	0.0465878996000018	-0.0028182230000011	-0.0514415205000006	1
-0.0087962138693118	-0.03299139439653	-0.0249019281399355	0.2728280863158994	0.1276593923917476	3.853169789699024e-05	-2.411587039821222e-07	-2.83685820891198e-07	4.078518374808085e-16	-4.480156688408605e-16	-0.1588229999999994	0.0060010000000002	3.6012000999598394e-05	0.0252247453289986	-0.0183249000000009	-0.026446060000001	0.0006993940895231	0.0003358019600106	0.0722623999999994	0.0280128000000008	0.0007847169638393	0.0052218544537591	0.0017212400000011	-0.0002698800000004	7.283521496206195e-08	2.962667133946249e-06	0.0012955400000003	-4.671000000066028e-05	2.181823019955733e-09	1.6784238918523685e-06	-0.0006073779999986	-0.0005238905000029	2.744612568973987e-07	3.689080331337444e-07	0.0823278280000026	0.0441003657000017	-0.0070402933000005	-0.0561194571000004	1
-0.0052774240640782	-0.0223727436798219	-0.0193476443383748	0.305647847518824	0.3919050782246247	0.009958177487163	6.701613067719334e-07	2.860200733239951e-07	1.4391874220750261e-16	-4.3572863261586245e-16	-0.1574779999999991	0.0013450000000001	1.809024999834353e-06	0.0247993204839992	0.0292440000000002	0.0475689000000011	0.0022628002472109	0.0008552115359995	0.1098730000000006	0.0376106000000006	0.0014145572323595	0.0120720761289997	0.0012624600000004	-0.0004587800000003	2.104790887736625e-07	1.593805250722668e-06	0.0006298149999993	-0.0006657249999999	4.431897749935549e-07	3.9666693374830793e-07	-0.0004443529999985	0.000163025	2.6577149763126083e-08	1.974495876884744e-07	0.0815848978000031	0.041575170600002	-0.0112488371000005	-0.0606057332000001	1
-0.0029729895889567	-0.0140250084715394	-0.0135711374556235	0.2301555907267901	0.579262765851952	0.1193177755877174	-1.572850739824123e-06	-5.368810288704395e-07	-6.022630716698355e-16	-3.745261320249638e-16	-0.1328789999999989	0.0245990000000005	0.0006051108009994	0.0176568286409992	-0.0097861900000005	-0.0390301900000014	0.001523355731436	9.576951471691933e-05	0.0970266000000004	-0.0128464000000008	0.0001650299929591	0.0094141611075599	0.0009770219999995	-0.0002854380000014	8.14748508856042e-08	9.545719883860346e-07	0.0010156399999997	0.0003858250000008	1.4886092897789838e-07	1.031524608427406e-06	-0.0003441759999983	0.0001001770000002	1.0035431466831742e-08	1.1845711920405153e-07	0.0808245485000028	0.039014470800002	-0.0154357684000006	-0.0648850272000002	1
-0.0015855418415802	-0.0082178060163839	-0.0087418975143017	0.1332952905960263	0.5350630003364731	0.2742467518224228	3.4564650318762617e-06	1.2347629005769752e-06	-6.895177296851973e-17	-6.487831833950703e-16	-0.1350289999999985	-0.0021499999999992	4.6224999999572284e-06	0.0182328308409992	0.0447281000000009	0.0545142900000013	0.0029718078142046	0.0020006029296088	0.1647350000000015	0.0677084000000013	0.0045844274305628	0.0271376202250016	0.0013091099999995	0.0003320880000021	1.1028243873199773e-07	1.7137689913001498e-06	-0.0002478490000032	-0.0012634890000014	1.5964044567984126e-06	6.14291279970631e-08	-0.0003441759999992	-1.770629041817396e-15	-1.1085336095535913e-15	1.1845711815732624e-07	0.0800469425000031	0.0364204530000019	-0.0195930430000003	-0.0689427242000003	1
-0.0008040574600673	-0.0045384833335957	-0.0052401683885785	0.0588429776429918	0.362220468860181	0.3051710125580411	-7.092710171797926e-06	-2.886290519162689e-06	-7.178750839201753e-16	-4.764689216366946e-16	-0.1165359999999983	0.0184930000000005	0.0003419910489988	0.0135806392959993	-0.0205013000000003	-0.0652294000000019	0.0042548746243615	0.0004203033016902	0.1044620000000006	-0.0602730000000025	0.0036328345290019	0.0109123094439994	0.0016469699999993	0.0003378599999993	1.1414937883470607e-07	2.7125101802531984e-06	0.0008300099999973	0.0010778590000028	1.1617800260003888e-06	6.889165992909398e-07	-0.0003441759999993	3.7655749986278317e-16	8.23164703245156e-16	1.1845711997284473e-07	0.0792522457000026	0.0337953327000014	-0.0237126734000006	-0.0727649665000006	1
-0.000392741772073	-0.002378108938155	-0.0029496780299618	0.0121359510154557	0.1911076989660202	0.2288879469168154	1.2921904384384803e-05	6.560775083895244e-06	6.038567990851591e-17	-6.002776616335801e-16	-0.1364829999999985	-0.0199469999999998	0.0003978828090003	0.0186276092889989	0.0325140000000003	0.0530153000000016	0.0028106220340908	0.0010571601959988	0.1434640000000008	0.0390020000000006	0.0015211560040005	0.020581919296	0.0010366299999994	-0.000610340000001	3.725149160655369e-07	1.0746017571893809e-06	0.0002408379999977	-0.0005891719999997	3.4712364521414977e-07	5.8002942838042084e-08	-0.0003441759999993	-2.3418153708333448e-17	-2.77116913267702e-16	1.1845711933885453e-07	0.0784406280000025	0.0311413515000014	-0.0277867445000013	-0.0763387001000007	1
-0.0001734154449159	-0.0011906174510332	-0.0015720206687221	-0.0138019332893032	0.0703057483441491	0.132139340828138	-1.4698144096807588e-05	-1.4243822283820669e-05	2.244598960334053e-16	-2.6816622064132963e-16	-0.1365359999999987	-5.299999999989174e-05	2.8089990856242712e-09	0.0186420792959992	-0.0192762000000004	-0.0517902000000018	0.0026822248160403	0.0003715718864407	0.1434760000000008	1.1999999999483666e-05	1.4399916707613542e-10	0.0205853625760006	0.0021491800000005	0.0011125500000028	1.2377675068435302e-06	4.618974671437161e-06	0.0007707239999972	0.000529886000001	2.807791722253595e-07	5.940154837823737e-07	-0.0003441759999988	-1.6608207721389487e-16	1.0612302563039636e-16	1.1845711923931329e-07	0.0776122625000028	0.0284607760000016	-0.031807429000002	-0.0796517199000004	1
