trial_type.cue_largeloss	trial_type.cue_largewin	trial_type.cue_neutral	trial_type.cue_smallloss	trial_type.cue_smallwin	trial_type.fix_largeloss	trial_type.fix_largewin	trial_type.fix_neutral	trial_type.fix_smallloss	trial_type.fix_smallwin	trial_type.probe	trial_type.fb_largelosshit	trial_type.fb_largelossmiss	trial_type.fb_largewinhit	trial_type.fb_largewinmiss	trial_type.fb_neutralhit	trial_type.fb_neutralmiss	trial_type.fb_smalllosshit	trial_type.fb_smalllossmiss	trial_type.fb_smallwinhit	trial_type.fb_smallwinmiss	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	intercept
-0.0150647661070734	2.8849426458879374e-08	0.0266416206881368	0.028637312105306	-1.23610023141898e-33	-0.0248579276132595	1.2713303511236152e-06	1.5932430182536424e-06	0.1302344603897139	-5.23647288529125e-35	0.0484049557154403	1.2762146843312962e-12	-0.0362742750971689	-0.0006275833661334	1.806815349169275e-108	5.922015283110721e-10	1.5373179464011848e-30	0.4083991875270416	4.398804672925193e-48	-3.6833301000409613e-118	-3.718759646450336e-38	-0.5559431747365409	0.0727722088567475	0.00529579438189	0.309072813536144	-0.0296528710636607	0.0040246141064698	1.6197518705996498e-05	0.000879292762318	-0.1762504573978205	0.0718995322253875	0.0051695427342295	0.0310642237329409	-0.0005941058742443	0.0004778278145391	2.2831942034721255e-07	3.529617898115841e-07	-0.003476090611195	0.0012186691815166	1.4851545739783405e-06	1.2083205937238028e-05	0.0019539745457745	-0.0012750336008598	1.6257106833215075e-06	3.818016525534664e-06	-0.0204259694	-0.0089398853	0.031262975	-0.0289573611	0.0038393865	0.0243032239	-0.0332999629	0.0160632767	0.0138279211	-0.0328256012	0.0259635542	0.0013523582	1
-0.0129899746392366	-1.0578051233166503e-08	0.0626173744851756	0.0123996581805654	2.458862075155065e-33	-0.0222594729665176	-4.978540811334869e-07	6.374004887269941e-05	0.0986809167599571	1.2058492145772871e-34	0.0385532993271517	5.166194371970426e-13	-0.0370137238281382	-0.0004914411832991	-3.9719402745573575e-108	-2.0601003539023933e-09	-4.8442245577917955e-30	0.396312014318001	-1.7778057704322578e-48	-6.957408768181401e-117	9.69260578370926e-38	-0.5833779021880474	-0.0274347274515065	0.0007526642703384	0.340329776761327	-0.0161961987182763	0.0134566723453843	0.000181082030611	0.0002623168529218	-0.2079495534976132	-0.0316990960997927	0.0010048326935438	0.0432430167998567	-0.0002883727003078	0.0003057331739365	9.34727736452862e-08	8.315881428281224e-08	-0.0038071680034028	-0.0003310773922078	1.096122396311175e-07	1.4494528206134062e-05	0.0011179594005719	-0.0008360151452026	6.989213230081244e-07	1.249833221327082e-06	-0.0204737562	-0.0088238946	0.0311951813	-0.0290796404	0.0041378773	0.0240519351	-0.03336205	0.016484442	0.0133327186	-0.032684289	0.0263801487	0.0006312331	1
-0.0111093100056854	3.7924299175075985e-09	0.1176214861442273	-0.0009053798407381	-4.4754462482468015e-33	-0.0197281775517099	1.9986030751036265e-07	0.0013829299482217	0.0713929052374736	-2.713560974577982e-34	0.0296701698065923	-6.128548200103489e-13	-0.0368138905694405	-0.0003825552104499	8.423016333895806e-108	6.535898231118351e-09	1.4460036591209068e-29	0.3696482813321318	7.087300330521728e-49	3.695808087451245e-116	-2.4892875039754626e-37	-0.5978694631268553	-0.0144915609388078	0.0002100053384431	0.3574478949395941	-0.0065017014458561	0.0096944972724202	9.398327736496271e-05	4.22721216910473e-05	-0.2286161329516431	-0.0206665794540298	0.0004271075063297	0.0522653362457633	-0.0003180430468746	-2.967034656680003e-05	8.80329465394022e-10	1.0115137966527905e-07	-0.0040077075782312	-0.0002005395748284	4.021612107235552e-08	1.606172003261179e-05	0.001226873125576	0.000108913725004	1.18621994942687e-08	1.5052176662606237e-06	-0.0205214778	-0.0087077917	0.031126494	-0.0292004389	0.004436039	0.0237978906	-0.0334189345	0.0169022497	0.0128340791	-0.032532575	0.0267865847	-9.01813e-05	1
-0.009426959849042	-1.3217849251976532e-09	0.1866253994723669	-0.0116277290133244	6.832448126373849e-33	-0.0173161857762133	-7.729077790290239e-08	0.0081351708810905	0.0481490571291876	5.933784059758174e-34	0.0218933028204915	4.035695512419954e-13	-0.0358503352091225	-0.0002980123926676	-1.698005936120366e-107	-1.9593186120335e-08	-4.155875288663972e-29	0.3331895254514773	-2.786830419330309e-49	-1.403043953177997e-115	6.303855306462827e-37	-0.5599675187855979	0.0379019443412573	0.0014365573848477	0.3135636220948989	-0.0074227842144409	-0.0009210827685848	8.483934665838404e-07	5.5097725494153005e-05	-0.2148724031738069	0.0137437297778361	0.0001888901082061	0.046170149645687	-0.0005717903485598	-0.0002537473016852	6.43876931125199e-08	3.269442027061377e-07	-0.0029589323147243	0.0010487752635069	1.0999295533439674e-06	8.755280443119704e-06	0.0014951584775839	0.0002682853520079	7.197703010200287e-08	2.2354988730910057e-06	-0.0205691341	-0.0085915779	0.0310569152	-0.0293197505	0.0047338476	0.0235411195	-0.0334706074	0.0173166147	0.0123321312	-0.0323705075	0.0271827057	-0.0008115544	1
-0.0079399939168391	4.4379486281829556e-10	0.2594065555311957	-0.0200790356498076	-5.89582392189026e-33	-0.0150608192065098	2.894452798970708e-08	0.0266874947549357	0.0286046373728024	-1.2493394462930647e-33	0.0152295963749714	-2.2232247185257658e-13	-0.0342875881916284	-0.0002112177581527	3.161638812113132e-107	5.6515279273718994e-08	1.1606354780362067e-28	0.2913945781227502	1.0804180397308868e-49	4.663670725436616e-115	-1.574552757478598e-36	-0.5481047355781214	0.0118627832074764	0.0001407256254275	0.3004188011631624	0.0051989530229548	0.0126217372373957	0.0001593082508898	2.702911253489085e-05	-0.2551410420459064	-0.0402686388720994	0.0016215632766115	0.0650969513362709	-0.0011002553867041	-0.0005284650381443	2.792752965408565e-07	1.2105619159713887e-06	-0.0033665739866595	-0.0004076416719352	1.6617173269812526e-07	1.133382040765244e-05	0.0019301554646465	0.0004349969870625	1.892223787535397e-07	3.725500117704746e-06	-0.0206167249	-0.0084752547	0.0309864469	-0.0294375691	0.0050312797	0.0232816513	-0.0335170608	0.0177274526	0.0118270042	-0.0321981381	0.0275683592	-0.0015325555	1
-0.0066401541028945	-1.4128498992223644e-10	0.3246742686686604	-0.0265347033215595	-1.3580289037025698e-32	-0.0129863684260484	-1.0624635580235794e-08	0.0626977848628989	0.0123726734068213	2.4918924959444517e-33	0.0096637684058113	1.119700489537955e-13	-0.0322773417232135	-0.0001279187614626	-5.07201552846602e-107	-1.5935458372361986e-07	-3.167509296931258e-28	0.2479300898922547	-4.126236661521388e-50	-1.4404823859938415e-114	3.878679167104483e-36	-0.5834676827147689	-0.0353629471366474	0.0012505380301893	0.3404345367725422	0.002250850534665	-0.0029481024882897	8.691308281460506e-06	5.066328129401717e-06	-0.2946526558998954	-0.039511613853989	0.0015611676293467	0.0868201876288621	-0.0012198792372876	-0.0001196238505835	1.4309865628423541e-08	1.4881053535653767e-06	-0.0034547908443796	-8.821685772010014e-05	7.782213986008392e-09	1.1935579778409112e-05	0.002098896353167	0.0001687408885204	2.8473487458687786e-08	4.405365901337732e-06	-0.0206642502	-0.0083588236	0.030915091	-0.0295538887	0.0053283114	0.0230195157	-0.0335582874	0.0181346798	0.0113188284	-0.0320155215	0.0279433966	-0.0022528543	1
-0.00551544083183	4.1316079269220636e-11	0.3736444132057002	-0.0312403964238409	1.0467284939654827e-31	-0.0111060607468467	3.814188918250745e-09	0.1177344491032162	-0.0009273434033536	-4.556694534369137e-33	0.0062422556527916	-5.3356362630360427e-14	-0.0299565466952137	-6.626434070505979e-05	5.386420130851396e-107	4.4918110081827493e-07	8.478285727272604e-28	0.2055026155848289	1.5502150079774588e-50	4.241849188651967e-114	-9.418239041420794e-36	-0.574511522697577	0.0089561600171919	8.021280225354692e-05	0.3300634897122885	0.0056831946902491	0.0034323441555841	1.1780986402372329e-05	3.229870188727556e-05	-0.2949899944253502	-0.0003373385254547	1.1379728075598881e-07	0.0870190968110681	-0.0013332761749335	-0.0001133969376458	1.2858865467468116e-08	1.7776253586453049e-06	-0.0035549117961248	-0.0001001209517452	1.0024204978364666e-08	1.2637397878227252e-05	0.0020981390335513	-7.573196156998932e-07	5.735330003238339e-13	4.402187404111583e-06	-0.0207117096	-0.0082422862	0.0308428496	-0.0296687034	0.0056249192	0.0227547426	-0.0335942807	0.0185382132	0.0108077348	-0.031822716	0.0283076735	-0.0029721207	1
-0.0045514670378957	-1.0249311597428196e-11	0.4017136653716014	-0.0344194552078977	-4.358603645214682e-31	-0.0094240689881482	-1.3316112667732915e-09	0.1867567305852683	-0.0116452748580743	7.02938710521323e-33	0.0078307264600592	2.446964047331117e-14	-0.0274458279486281	-1.634768668615708e-05	5.053643655667517e-107	-1.071071641955174e-06	-2.231057436724469e-27	0.1658944001435438	-5.717165344967334e-51	-1.2069143881873824e-113	2.252166624137477e-35	-0.6009382701262638	-0.0264267474286867	0.0006983729796596	0.3611268045023463	0.00681269760274	0.0011295029124908	1.2757768293254252e-06	4.641284862637934e-05	-0.3136324431401149	-0.0186424487147647	0.0003475408940826	0.0983653093900374	-0.0012571817304046	7.609444452889988e-05	5.790364488161821e-09	1.5805059032631046e-06	-0.0042502981304171	-0.0006953863342923	4.835621539204825e-07	1.8065034197427097e-05	0.002035339486471	-6.27995470803e-05	3.943783113490816e-09	4.142606825188033e-06	-0.0207591032	-0.0081256437	0.0307697247	-0.0297820073	0.0059210794	0.0224873625	-0.0336250352	0.0189379707	0.0102938552	-0.0316197829	0.0286610496	-0.003690025	1
-0.0037325721679432	1.5441875151579269e-12	0.4083919186209169	-0.0362791457300148	1.5125019960912944e-30	-0.0079374514829277	4.481178055070701e-10	0.2595356280698672	-0.0200926975907836	-6.365748158994887e-33	0.0165180950661491	-1.0914026377709031e-14	-0.0248484765282527	1.2785274099010213e-06	-5.901446823704437e-106	1.5924102308092564e-06	5.781151250173769e-27	0.130111397756659	2.063134764300022e-51	3.343917875369528e-113	-5.29555585520692e-35	-0.6384828935860867	-0.0375446234598229	0.0014095987507398	0.407660405402062	-0.0057584842158604	-0.0125711818186004	0.0001580346123163	3.3160140464313366e-05	-0.3356070745171706	-0.0219746313770556	0.0004828844241574	0.1126321084659737	-0.0014701354276044	-0.0002129536971997	4.534927715106408e-08	2.1612981754975724e-06	-0.0045379285526561	-0.0002876304222389	8.273125979738513e-08	2.059279554901149e-05	0.0025891852596943	0.0005538457732232	3.0674514051731496e-07	6.703880309018239e-06	-0.0208064307	-0.0080088979	0.0306957185	-0.0298937947	0.0062167685	0.022217406	-0.033650546	0.0193338709	0.0097773219	-0.0314067868	0.0290033889	-0.0044062383	1
-0.0030427032040271	4.0843689079244505e-13	0.3962425933580862	-0.0370148208170913	-4.792178652941641e-30	-0.0066379417981174	-1.431463373487377e-10	0.3247817885006815	-0.0265449539876275	-1.2478245033942935e-32	0.0315430844094958	4.791642062914289e-15	-0.0222501346472808	-4.99119920046093e-07	2.620958019006728e-105	6.452929686775135e-05	-1.476558879610639e-26	0.0985734376280134	-7.249303018354677e-52	-9.065847957832631e-113	1.221496889609043e-34	-0.6214478411021958	0.0170350524838909	0.0002901930131289	0.3861974192105799	-0.0049501693133322	0.0008083149025281	6.533729816491731e-07	2.450417623065579e-05	-0.3235467063612773	0.0120603681558932	0.0001454524800556	0.1046824711972305	-0.0013807460931717	8.938933443270011e-05	7.990453110321106e-09	1.9064597738089128e-06	-0.0043288587915299	0.0002090697611261	4.371016501736612e-08	1.8739018437005708e-05	0.0026630296725223	7.384441282800008e-05	5.452997305912102e-09	7.091727036734228e-06	-0.0208536919	-0.0078920501	0.0306208331	-0.0300040598	0.006511963	0.021944904	-0.0336708091	0.0197258331	0.0092582682	-0.0311837954	0.0293345596	-0.0051204323	1
-0.0024660830291252	-5.697903904380094e-13	0.3695335676864653	-0.0368118695260346	1.4356835537856328e-29	-0.0055135347222671	4.2102869432555416e-11	0.3737175320527389	-0.031247660560818	1.0213905003729815e-31	0.0498789294010273	-2.156228394434252e-15	-0.0197191732794744	2.0048857676418186e-07	-9.342008977770665e-105	0.0013928030136424	3.719213297410911e-26	0.0713006225001457	2.460750380055852e-52	2.412762231824788e-112	-2.75433302530469e-34	-0.604093869504112	0.0173539715980837	0.000301160330227	0.3649294031724511	-0.0038284289621799	0.0011217403511523	1.2583014154032862e-06	1.4656868318457869e-05	-0.3229385049157685	0.0006082014455088	3.6990899831902657e-07	0.1042892779572318	-0.0016059049966215	-0.0002251589034498	5.0696531802716375e-08	2.5789308581739e-06	-0.0042161573580614	0.0001127014334685	1.2701613105854832e-08	1.7775982867935282e-05	0.0026596313111087	-3.398361413599945e-06	1.1548860297445016e-11	7.073638711029782e-06	-0.0209008868	-0.0077751018	0.0305450705	-0.0301127971	0.0068066394	0.0216698877	-0.0336858215	0.0201137775	0.0087368279	-0.0309508797	0.0296544341	-0.0058322797	1
-0.0019876887874799	3.86667358790511e-13	0.3330467046888143	-0.0358458148413593	-4.137193282393032e-29	-0.00454983981247	-1.057646285370242e-11	0.4017474669737521	-0.0344241226086904	-4.3017027921942615e-31	0.0678240689674578	1.191994776012993e-15	-0.0173076799911	-7.765097627153023e-08	3.004613414286803e-104	0.0081740772848619	-9.240015461103536e-26	0.0480709168085547	-7.960952490940821e-53	-6.316673023586507e-112	6.038434110894134e-34	-0.6037806159756371	0.0003132535284748	9.812777310196765e-08	0.3645510322279198	-0.0070751099508896	-0.0032466809887097	1.0540937442448995e-05	5.005718081717704e-05	-0.3284158023730299	-0.0054772974572614	3.000078743532267e-05	0.107856939248321	-0.0013732500528243	0.0002326549437972	5.412832287327829e-08	1.885815707581943e-06	-0.0044051335603809	-0.0001889762023195	3.5712005043100644e-08	1.9405201684794104e-05	0.0030689959800734	0.0004093646689647	1.675794321965786e-07	9.41873632570669e-06	-0.0209480152	-0.0076580545	0.0304684331	-0.0302200011	0.0071007742	0.0213923886	-0.0336955807	0.0204976251	0.0082131353	-0.030708114	0.0299628891	-0.0065414544	1
-0.001593573147614	-2.1578467539547946e-13	0.2912387263347564	-0.0342811447236639	1.1578174472669582e-28	-0.0037311949672491	1.6781739297400932e-12	0.4083882841678545	-0.0362815810464376	1.500094012693312e-30	0.0823295776970895	-1.222423139768813e-15	-0.0150529254053818	2.9134731051352944e-08	-9.090173484361068e-104	0.0267792428885294	2.263632788936339e-25	0.0285392879077984	2.3915537244580795e-53	1.6290226431757446e-111	-1.2758178760631429e-33	-0.6464062930639756	-0.0426256770883384	0.0018169483472392	0.4178410957127103	-0.0059451216289971	0.0011299883218924	1.2768736076134277e-06	3.534447118356914e-05	-0.3520246042658854	-0.0236088018928554	0.000557375526816	0.1239213220085532	-0.0015438980302816	-0.0001706479774573	2.9120732210267208e-08	2.3836211279074044e-06	-0.0049658987514327	-0.0005607651910517	3.144575994953615e-07	2.4660150409480848e-05	0.0030671924321907	-1.80354788270002e-06	3.252784965191725e-12	9.407669416087905e-06	-0.0209950769	-0.0075409098	0.030390923	-0.0303256661	0.007394344	0.0211124385	-0.0337000853	0.0208772977	0.0076873256	-0.0304555753	0.0302598061	-0.0072476312	1
