trial_type.Happy_INCREMENTAR	trial_type.Happy_OBSERVAR	trial_type.Happy_SUPRIMIR	trial_type.Negativo_OBSERVAR	trial_type.Negativo_REDUCIR	trial_type.Negativo_SUPRIMIR	trial_type.Neutral_OBSERVAR	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	cosine12	cosine13	cosine14	cosine15	cosine16	cosine17	cosine18	cosine19	cosine20	cosine21	cosine22	cosine23	cosine24	intercept
6.364359185819524e-16	-3.6136192826170113e-16	1.9438957193833823e-16	-5.732438630372823e-16	-1.4403771457005186e-16	-1.5639596502377449e-15	2.975728221859284e-07	-0.0035854245288526	-0.0038493254072074	1.481730608971193e-05	1.2855269051111685e-05	0.0009512281990409	-0.1174801839051226	0.0138015936103817	9.048350810260484e-07	-0.0493930537189131	0.0710967382197774	0.0050547461854934	0.002439673755677	0.0016492000768386	-0.0003300128019151	1.0890844486524285e-07	2.7198608930700173e-06	0.0006697444625937	2.435137988960566e-05	5.929879892380573e-10	4.4855764581981314e-07	0.0009019489496739	8.707084156242681e-08	7.059297526626952e-15	8.135119077513986e-07	0.0489319113000059	0.0488170731000126	0.0486258757000015	0.0483586182000043	0.0480157186000079	0.0475977133000063	0.0471052560000045	0.0465391172000091	0.045900182400006	0.0451894509000046	0.0444080345000055	0.0435571555000068	0.0426381448000041	0.041652439900005	0.040601582700005	0.0394872168000042	0.0383110855000061	0.0370750283000045	0.0357809787000039	0.0344309608000047	0.0330270864000046	0.0315715513000035	0.0300666323000031	0.0285146833000039	0.0269181320000027	1
9.238937187111997e-16	-4.892981843037025e-16	4.2825365002381356e-17	-7.529312202668307e-16	-4.2644869120012077e-17	-1.2564322298050957e-15	-6.782776835946619e-07	-0.0147827449873481	-0.0111973204584989	0.0001253799854507	0.0002185295493589	0.0308975966863425	0.0299463684873035	0.0008967849855762	0.0009546614809992	-0.0493830831906686	9.970528247335e-06	9.941131061702111e-11	0.0024386889054119	0.0017321348724547	8.293479561295563e-05	6.878181629857306e-09	3.000291217520437e-06	0.0008157819115987	0.0001460374490078	2.1326934885545608e-08	6.65500128018912e-07	0.0009012949579233	-6.539917515175497e-07	4.266810524045402e-13	8.123326018562102e-07	0.0489242700000111	0.0487865342000096	0.0485572616000036	0.048236882500004	0.0478259980000061	0.0473253789000045	0.0467359647000052	0.0460588611000062	0.0452953387000051	0.0444468300000056	0.0435149270000047	0.0425013783000061	0.0414080854000045	0.0402370998000045	0.0389906186000045	0.037670980400004	0.0362806612000052	0.0348222698000039	0.0332985423000039	0.0317123377000037	0.0300666323000036	0.0283645137000035	0.0266091756000018	0.0248039116000028	0.0229521086000028	1
1.2298575620439024e-15	-6.723513700392687e-16	4.076774748282145e-17	-8.754635701126619e-16	1.3092413558953248e-16	-9.478392996593245e-16	1.4695536802206048e-06	-0.0101230947077571	0.0046596502795959	2.1712340726254897e-05	0.0001024770464615	0.1109338808213282	0.0800362841349822	0.0064058067781375	0.0123063259140746	-0.0492312143507004	0.0001518688399649	2.306414433060421e-08	0.0024237124664441	0.001922829079901	0.000190694207445	3.636427863696713e-08	3.697271675275956e-06	0.0005421021647121	-0.0002736797468839	7.490060277480604e-08	2.938747572875365e-07	0.0006259794278881	-0.0002753155300362	7.579864073943796e-08	3.918502449691698e-07	0.0489159345000025	0.0487532262000002	0.0484824465000102	0.0481041957000053	0.0476193122000053	0.0470288708000021	0.0463341804000063	0.0455367808000038	0.0446384398000044	0.0436411487000058	0.0425471181000043	0.0413587732000058	0.0400787482000055	0.0387098805000041	0.0372552045000042	0.0357179449000037	0.0341015091000047	0.0324094805000031	0.0306456097000035	0.0288138067000025	0.0269181320000027	0.0249627879000033	0.0229521086000009	0.0208905514000014	0.0187826860000028	1
1.0969317953252461e-15	-8.516124754020626e-16	4.311216765216217e-17	-7.05212782434009e-16	-3.629135428263604e-17	-9.619316661264051e-16	-2.9510662615380437e-06	-0.0100088742688979	0.0001142204388597	1.3046307939582042e-08	0.0001001775641293	0.1022621158695853	-0.008671764951743	7.519950737808092e-05	0.0104575403421238	-0.0236177452811055	0.0256134690695918	0.0006560497977789	0.0005577978921618	0.0018659706647164	-5.685841518619954e-05	3.232879110129665e-09	3.4818465262163613e-06	0.0001518742899904	-0.0003902278747211	1.522777947469425e-07	2.3065800608341556e-08	0.0004008588818302	-0.0002251205460602	5.067925976346807e-08	1.6068784473218256e-07	0.0489069048999987	0.0487171511000034	0.0484014400000135	0.0479605879000075	0.0473957345000064	0.0467083402000028	0.0459001824000062	0.0449733504000052	0.0439302406000053	0.0427735500000056	0.0415062691000048	0.040131674500007	0.0386533201000056	0.0370750283000043	0.0354008796000046	0.033635202600004	0.0317825624000049	0.0298477488000032	0.0278357645000032	0.0257518113000025	0.0236012772000025	0.0213897225000026	0.0191228650000006	0.016806565600001	0.014446813200002	1
8.031454183921237e-16	-8.245051272229577e-16	9.6567206811993e-17	-7.747568679096434e-16	-1.0889082131548483e-16	-1.2023199210803389e-15	5.182304428946051e-06	-0.0148538274052411	-0.0048449531363442	2.3473570892837917e-05	0.0002206361885817	0.0448356007881796	-0.0574265150814073	0.0032978046343947	0.002010231098037	-0.0161229361188967	0.0074948091622096	5.6172164377139386e-05	0.0002599490690907	0.0009948419126103	-0.0008711287521077	7.588653038129538e-07	9.897104263823178e-07	0.0007936991312564	0.0006418248412682	4.119391281020188e-07	6.299583103813034e-07	0.0004001053248511	-7.5355698015607e-07	5.660473448363616e-13	1.6008427080906e-07	0.0488971813000027	0.0486783110000096	0.0483142525000101	0.0478060917000058	0.0471553442000065	0.046363951000003	0.0454342724000055	0.0443690814000063	0.0431715550000048	0.0418452649000052	0.0403941669000049	0.0388225891000073	0.0371352188000045	0.035337088900004	0.0334335625000044	0.0314303169000035	0.0293333271000049	0.027148847600003	0.0248833938000028	0.0225437227000023	0.0201368126000026	0.017669842400002	0.0151501700000002	0.0125853106000008	0.0099829142000012	1
1.0078188125642966e-15	-9.359360171401066e-16	1.2194001400837244e-16	-8.751068042185997e-16	1.1449690466297395e-16	-9.863247737236784e-16	-6.53962615248021e-06	-2.950471487168448e-07	0.0148535323580968	0.0002206274235151	8.614048499305513e-14	0.095457550463856	0.0506219496756763	0.0025625817889678	0.0091121439405581	-0.0051892951358663	0.0109336409830274	0.0001195445051453	2.6928784010303856e-05	0.0019103892038301	0.0009155472912194	8.382268420915996e-07	3.649586917507408e-06	0.0005578825031135	-0.0002358166281436	5.560947852057965e-08	3.112328857472457e-07	0.000399967861183	-1.3746366464217993e-07	1.5635968578751186e-14	1.5997429116868028e-07	0.0488867639000015	0.0486367079000028	0.0482208950000144	0.0476407421000095	0.0468982266000069	0.0459958790000033	0.0449367745000064	0.0437245227000053	0.0423632548000055	0.0408576104000056	0.0392127206000046	0.0374341914000068	0.0355280840000059	0.0335008948000041	0.0313595323000041	0.0291112946000037	0.0267638437000044	0.0243251800000028	0.0218036145000021	0.0192077409000019	0.0165464061000014	0.0138286801000021	0.0110638250999996	0.0082612637999997	0.0054305477000007	1
9.21402090305467e-16	-1.014147989522521e-15	6.14136684060618e-17	-7.566771549246296e-16	-2.3517146755899805e-17	-9.535513607405756e-16	-2.082787356488271e-06	-0.0050174683948598	-0.0050171733477126	2.5172028400709043e-05	2.517498909168114e-05	0.0900590739666354	-0.005398476497221	2.91435484911068e-05	0.0081106368037274	-0.0106348217881925	-0.0054455266523247	2.96537605203112e-05	0.0001130994344658	0.0015049334198325	-0.0004054557840014	1.643943932239794e-07	2.264824601762336e-06	0.0004827081475786	-7.51743555360811e-05	5.651181476616758e-09	2.330071543955289e-07	0.0002766373743423	-0.0001233304868418	1.5210407895799538e-08	7.65282379047693e-08	0.0488756527999964	0.0485923444000032	0.0481213794000128	0.0474645768000077	0.0466244730000061	0.0456043123000025	0.044408034500006	0.0430402594000047	0.041506269100005	0.0398119877000053	0.037963958300004	0.0359693177000063	0.0338357689000052	0.0315715513000035	0.0291854090000036	0.0266865570000029	0.0240846454000039	0.0213897225000021	0.0186121956000018	0.0157627911000011	0.012852513100001	0.0098926005000015	0.0068944841999989	0.0038697423999991	0.0008300562	1
8.292570049970169e-16	-9.07385206864848e-16	1.6898990701043887e-16	-8.346320660745709e-16	4.559633378285202e-17	-1.0007170344468686e-15	6.079958948424493e-05	0.0001154326620796	0.0051329010569416	2.634667325932236e-05	1.3324697574995971e-08	0.0795163274717716	-0.0105427464948645	0.000111149503655	0.0063228463345967	-0.0165467238077432	-0.0059119020195495	3.4950585487940474e-05	0.0002737940687687	0.001165908871452	-0.000339024548381	1.1493764461163057e-07	1.3593434972312031e-06	0.0006431704805131	0.0001604623329352	2.574815803290984e-08	4.136682655143885e-07	0.0002921252632215	1.5487888880954775e-05	2.3987308691294777e-10	8.533716910901664e-08	0.0488638481999968	0.0485452228000019	0.0480157186000104	0.0472776357000059	0.0463341804000057	0.0451894509000021	0.0438484199000056	0.0423169129000044	0.0406015827000043	0.0387098805000049	0.0366500239000033	0.0344309608000055	0.0320623308000044	0.0295544231000029	0.026918132000003	0.0241649094000022	0.0213067153000034	0.0183559655000016	0.0153254780000013	0.0122284171000006	0.0090782364000005	0.0058886202000009	0.0026734238999983	-0.0005533855000014	-0.0037777911000005	1
6.980881701899683e-16	-1.1031046500997705e-15	1.3726716250377566e-16	-8.435977745386301e-16	-5.52767164788355e-17	-1.0367861755483782e-15	-0.0002809108719724	0.0024860331736771	0.002370600511597	5.619746784639177e-06	6.18036093852094e-06	0.0741206378374454	-0.0053956896343267	2.911346662985533e-05	0.0054938689534283	0.0105062471298845	0.0270529709376266	0.0007318632365518	0.0001103812287513	0.0012959574215731	0.00013004855012	1.6912626436833387e-08	1.6795056403238572e-06	-0.0004866254199647	-0.0011297959004808	1.2764387895772377e-06	2.3680430078571534e-07	-0.000193685371082	-0.0004858106343059	2.3601197645106442e-07	3.751402591377177e-08	0.0488513502999981	0.0484953459000034	0.0479039260000133	0.0470799613000084	0.0460274517000072	0.0447515066000033	0.0432583199000057	0.0415551402000056	0.0396502352000054	0.0375528523000049	0.0352731729000038	0.0328222635000064	0.0302120217000049	0.0274551188000032	0.0245649379000034	0.0215555090000024	0.0184414410000036	0.0152378510000016	0.0119602904000008	0.0086246698000007	0.0052471816000001	0.0018442215000003	-0.0015676912000019	-0.004971993600002	-0.0083521601000014	1
5.034293724813849e-16	-9.259306673606547e-16	3.05837606046161e-16	-7.68693695069094e-16	2.2975627774298133e-17	-1.2046203115779419e-15	0.0006653127486617	0.0089141529897715	0.0064281198160947	4.1320724369665166e-05	7.946212352315983e-05	0.0211522782612864	-0.0529683595761595	0.0028056471161892	0.0004474188756414	0.0152646615705205	0.004758414440636	2.264250798758512e-05	0.0002330098928597	0.0009768452701	-0.0003191121514755	1.0183256633386535e-07	9.542266789403916e-07	-0.0004963055161891	-9.680096220547742e-06	9.370372644483296e-11	2.463191659178508e-07	-0.0006247574403473	-0.0004310720692659	1.8582313251480258e-07	3.903218635213074e-07	0.0488381591000012	0.0484427166000078	0.0477860158000092	0.0468715983000072	0.0457043959000077	0.0442907033000046	0.0426381448000051	0.0407556328000067	0.0386533201000055	0.0363425447000044	0.0338357689000036	0.031146512100006	0.0282892778000039	0.025279475600003	0.022133337600003	0.0188678315000019	0.0155005685000034	0.0120497088000014	0.0085338634000002	0.0049719936000005	0.0013833092999999	-0.0022128355000001	-0.0057970462000021	-0.0093499925000021	-0.0128525131000023	1
6.504831317322619e-16	-8.004022451373016e-16	6.112591618286359e-17	-6.807384924869176e-16	3.156750932665423e-17	-1.0873289093998554e-15	0.0100383907492919	-0.008554504980289	-0.0174686579700645	0.0003051540112789	7.317955545235417e-05	0.0162952954927128	-0.0048569827685742	2.3590281613548923e-05	0.0002655366551932	-0.0221877519678262	-0.0374524135383433	0.0014026832798467	0.0004922963373875	0.0004899950898339	-0.0004868501802666	2.3702309731946922e-07	2.400951827924264e-07	0.0005720046564464	0.0010683101726385	1.1412866298414886e-06	3.271893292682399e-07	1.7859865925447716e-05	0.0006426173062793	4.129570085780847e-07	3.189735548601722e-10	0.048824275000002	0.0483873377000044	0.0476620031000025	0.0466525943000002	0.0453651274000042	0.0438072762000009	0.0419883256000039	0.0399191169000038	0.0376119830000027	0.0350806749000039	0.032340279500002	0.029407130200004	0.0262987090000018	0.0230335427000011	0.0196310923000014	0.0161116370000001	0.012496153400002	0.0088061904999999	0.0050637409999997	0.001291110799999	-0.0024892147000007	-0.0062547041000009	-0.0099829142000038	-0.013651624400003	-0.0172389684000026	1
8.110052875448721e-16	-4.775145524159941e-16	2.729438765849134e-16	-7.949928742486018e-16	2.754191201933295e-16	-7.804938735109516e-16	0.2083480492925968	0.0150193602812127	0.0235738652615089	0.0005557271233759	0.0002255811832556	0.0545208623091234	0.0382255668164108	0.0014611939584364	0.0029725244269293	-0.0028961475889081	0.0192916043789158	0.0003721659995124	8.387670856689728e-06	0.0008310000148703	0.0003410049250372	1.1628435830906297e-07	6.905610239931973e-07	-0.0006649999015474	-0.0012370045579959	1.5301802852120635e-06	4.422248717423004e-07	2.7630778934286924e-07	-1.7583558135320493e-05	3.0917938333166145e-10	7.551062655761182e-14	0.0488096981000016	0.0483292124999981	0.0475319038000065	0.0464229987000034	0.0450097667000049	0.0433014723000029	0.0413093142000044	0.0390463521000037	0.0365274207000034	0.0337690332000034	0.0307892720000029	0.0276076712000033	0.0242450877000026	0.020723565000002	0.0170661886000018	0.013296934500001	0.0094405120000012	0.0055222020000004	0.0015676911999999	-0.0023970967000006	-0.0063461704000012	-0.0102536416000016	-0.0140938949000023	-0.0178417553000029	-0.0214726538000031	1
6.652868485486554e-16	-1.309194107441986e-16	3.5238573790430953e-16	-6.151703442107789e-16	1.3619795915848827e-16	-3.717761582311864e-16	0.6109673402426901	0.0114978813854365	-0.003521478895782	1.2400813614041751e-05	0.0001322012763519	0.0266897178072056	-0.027831144501918	0.0007745726042856	0.0007123410366267	0.0561276502036416	0.0590237977925463	0.0034838087058565	0.0031503131173755	-2.0116879934410857e-05	-0.0008511168948079	7.243999682691504e-07	4.0468278444717575e-10	-0.0007589970363057	-9.399713475658836e-05	8.835459428702507e-09	5.760764988333442e-07	-0.0003080074298031	-0.0003082837375991	9.503886349031033e-08	9.486857785183163e-08	0.0487944286000016	0.0482683442000064	0.0473957345000119	0.0461828639000094	0.0446384398000062	0.0427735500000077	0.0406015827000039	0.0381381307000069	0.0354008796000055	0.0324094805000025	0.0291854090000064	0.0257518113000044	0.0221333376000033	0.0183559655000034	0.0144468132000036	0.0104339452000034	0.0063461704000006	0.0022128355000023	-0.001936385599999	-0.0060717051999992	-0.0101634351000003	-0.0141822002000028	-0.0180991492999992	-0.0218861620000021	-0.025516050800004	1
