img1	img2	dice	voxinmask	voxoutmask	ratio_inoutmask
sub-10_run-01	mni152	0.9296012679381082	92.17484461822562	7.825155381774375	11.779298955891752
sub-11_run-01	mni152	0.935032884589282	90.7837671621287	9.216232837871296	9.850420313718693
sub-09_run-01	mni152	0.939122848923553	92.04535738278943	7.9546426172105615	11.571275016635102
sub-08_run-01	mni152	0.941478925929005	92.32879504320887	7.67120495679113	12.035761730166321
sub-02_run-01	mni152	0.9348799146941762	91.18420097877178	8.815799021228221	10.343271297270109
sub-06_run-01	mni152	0.9261044726294815	90.61712565277197	9.382874347228027	9.657714928213112
sub-15_run-02	mni152	0.9237221049057165	92.46935350230513	7.530646497694874	12.279072391807256
sub-07_run-01	mni152	0.9197037085755156	89.24326307896038	10.756736921039616	8.29649955502818
sub-01_run-02	mni152	0.8228544807396049	70.47131401488933	29.52868598511067	2.3865374182387686
sub-15_run-01	mni152	0.9302067543181233	90.55634750135523	9.443652498644768	9.58912322476401
sub-07_run-02	mni152	0.9204866977111709	89.41945955886762	10.580540441132376	8.451313054978272
sub-16_run-02	mni152	0.9288545620272777	92.23289200295986	7.767107997040146	11.87480488723828
sub-16_run-01	mni152	0.92399823717577	91.90390899290685	8.09609100709315	11.351639811408736
sub-02_run-02	mni152	0.9373176350675364	92.36228024318862	7.63771975681138	12.092912961465913
sub-05_run-02	mni152	0.9219454192880974	89.68419111308901	10.31580888691099	8.693859308200546
sub-14_run-01	mni152	0.9341187901833317	92.67183281379754	7.328167186202464	12.645976880587668
sub-17_run-02	mni152	0.927371819555108	92.54647107012254	7.453528929877456	12.416463656450059
sub-06_run-02	mni152	0.9279192675821889	91.10107860761562	8.898921392384377	10.237316927597446
sub-03_run-01	mni152	0.9130359527752551	92.0322226290736	7.967777370926401	11.550551470588236
sub-11_run-02	mni152	0.9339425801946851	90.5563520509757	9.443647949024294	9.589128326234553
sub-01_run-01	mni152	0.8352773230873072	72.71201938031993	27.287980619680074	2.664617085218833
sub-04_run-01	mni152	0.9305609595612875	89.551501464413	10.448498535587	8.570753123944613
sub-04_run-02	mni152	0.9301960241667497	89.42753512612539	10.572464873874614	8.45853225269235
sub-03_run-02	mni152	0.9186453214983885	91.57519961236227	8.424800387637728	10.869717429357339
sub-09_run-02	mni152	0.9343080274928677	91.73548653364443	8.264513466355563	11.099925834363413
sub-12_run-01	mni152	0.9299823900835588	91.23436091360412	8.765639086395883	10.408181310498883
sub-14_run-02	mni152	0.9339826748362561	93.07967657710773	6.920323422892277	13.450191687458164
sub-13_run-01	mni152	0.9404791007198002	92.70652688814286	7.293473111857146	12.710888964192929
sub-05_run-01	mni152	0.9202064591020273	90.01662746370346	9.983372536296537	9.01665515700532
sub-17_run-01	mni152	0.9295239526708251	91.54810270243597	8.451897297564024	10.831662936654666
sub-12_run-02	mni152	0.931064261917099	91.41919586120657	8.580804138793424	10.653919420897228
sub-13_run-02	mni152	0.940415889096241	92.41550956248362	7.584490437516374	12.184801381692573
sub-10_run-02	mni152	0.9272977087582852	92.74117617120899	7.258823828791002	12.776336546888693
sub-08_run-02	mni152	0.9402767891451285	93.13455930983707	6.865440690162932	13.565707361405636
