trial_type.friendGroupBlock	trial_type.friendRoleBlock	trial_type.friendTraitBlock	trial_type.selfGroupBlock	trial_type.selfRoleBlock	trial_type.selfTraitBlock	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	intercept
1.9994642735787734e-17	-1.0022010513633978e-16	-1.5533103103719966e-16	0.5343113165269043	-2.9831865581124595e-16	-3.0360752736033124e-14	-0.0230903736374612	0.0052897393567281	2.7981342462056467e-05	0.0005331653547205	-0.0395769124733085	-0.0526617331136542	0.0027732581345341	0.0015663320009237	-0.1160403391875514	0.0237242805887105	0.0005628414894516	0.0134653603187612	0.0011430060823714	-0.0001989911447126	3.9597474859555376e-08	1.3064629042109068e-06	3.936228166067747e-05	4.669374315397008e-05	2.1803049879296568e-09	1.5493893429990284e-09	-0.0002410224999505	0.0002529726041712	6.399513922049386e-08	5.8091842457988337e-08	0.0747348601999996	0.073766247	0.0721611801000002	0.0699335079000008	0.0671024509000006	0.0636924352000009	0.0597328825000008	1
2.1500595593247176e-16	-1.218245269021555e-16	4.34344562183285e-17	0.7302056299958415	-3.468033896103281e-16	7.401401289684602e-14	-0.0207271862954331	0.0023631873420279	5.584654412794778e-06	0.0004296162517257	-0.0004219604604562	0.0391549520128515	0.0015331102671288	1.7805062563430856e-07	-0.1398200423479247	-0.0237797031603731	0.0005654742823948	0.0195496442421786	0.0005099918708981	-0.0006330142114703	4.007069996182035e-07	2.600917100057483e-07	-5.0081091925533466e-05	-8.944337358583163e-05	8.000117511306821e-09	2.508113954270691e-09	-0.0003179873596684	-7.696485971937003e-05	5.923591209886829e-09	1.0111595976608481e-07	0.0746703022999988	0.073509240699999	0.0715874923999996	0.0689249439999997	0.0655491480999998	0.0614950380000003	0.0568045664000005	1
3.393777324341265e-16	-3.460692328674158e-16	-1.0325483322148631e-16	0.7959086338829481	-5.059879658775242e-16	-1.648673862496634e-13	-0.0193618579950958	0.0013653283003383	1.864121366384564e-06	0.0003748815450234	-0.0054723826951311	-0.0050504222346753	2.5506764747224903e-05	2.994697236174052e-05	-0.1003535881271368	0.0394664542207881	0.0015576010087613	0.0100708426499908	0.0007420093998404	0.0002320175289405	5.38321339849109e-08	5.50577948215799e-07	4.584894066460663e-05	9.5930032589761e-05	9.202570793807382e-09	2.1021246441102656e-09	-0.000407017172038	-8.902981236792662e-05	7.926307287790824e-09	1.656629777757363e-07	0.0745998967999984	0.0732292075999988	0.0709633504999995	0.0678300237000001	0.0638675297999998	0.0591243069000004	0.0536583372000004	1
1.823939617779977e-16	-2.1323041921794382e-16	-2.128451661861178e-16	0.6399859402261244	-3.7903132594446764e-16	3.582717743939086e-13	-0.0268098043080472	-0.0074479463129517	5.547190428081599e-05	0.0007187656070416	-0.0320328595910851	-0.0265604768959528	0.0007054589329392	0.001026104093584	-0.1209994164258341	-0.0206458282986979	0.0004262502261387	0.0146408587753934	0.0005479852478028	-0.000194024152033	3.764537171251674e-08	3.002878350880033e-07	-7.910053331737179e-05	-0.0001249494739805	1.5612371049839376e-08	6.256893743748577e-09	-0.0003669781627549	4.003900928154528e-05	1.603121564396913e-09	1.34672970877147e-07	0.0745236488999993	0.0729262353999997	0.0702891943000001	0.0666501190000001	0.0620608878000003	0.0565869242000003	0.0503062643000005	1
1.2466013816556494e-16	-1.812685160034589e-16	-3.1444299835101835e-16	0.3853645276382322	-5.140683961686032e-16	-7.143603415833404e-13	-0.0235701533170984	0.00323965099095	1.0495338542773036e-05	0.0005555521273963	0.022673522510347	0.0547063821014303	0.002992788242629	0.0005140886230219	-0.0916323018212237	0.029367114604612	0.0008624274202	0.0083964787370546	0.0006890124185487	0.000141027170743	1.988866197166389e-08	4.7473811203302926e-07	7.138305618250658e-05	0.0001504835895	2.2645311201971885e-08	5.095541135547052e-09	-0.0003390246292969	2.7953533459027435e-05	7.81400641240531e-10	1.1493769800163317e-07	0.0744415649000005	0.0726004190000008	0.0695654989000013	0.0653867081000014	0.0601327587000011	0.0538900418000014	0.0467612069000009	1
-5.613724167620948e-17	-1.950593973719577e-16	-5.692034457992332e-16	0.1700990702661697	-4.534309526593179e-16	1.248443350066533e-12	-0.0134542196722138	0.0101159336448857	0.0001023321135094	0.0001810160269885	-0.0302326796366416	-0.0529062021469872	0.0027990662256183	0.0009140149180153	-0.0727231720359512	0.0189091297852722	0.000357555189236	0.0052886597509672	0.0005460039733192	-0.0001430084452291	2.045141430972096e-08	2.981203393670299e-07	0.0001879870242737	0.0001166039680904	1.3596483765209052e-08	3.5339123586750654e-08	-4.605126532099215e-05	0.0002929733639744	8.583339295138144e-08	2.1207174474162092e-09	0.0743536510000021	0.0722518605000022	0.0687927745000021	0.0640413740000023	0.058086916900002	0.0510412615000019	0.0430367647000013	1
-3.7758590451666105e-17	-1.2645325456463136e-16	-5.689180592836978e-16	0.1260404674548478	-4.587736027168332e-16	-1.553906438449255e-12	-0.0152389921128851	-0.0017847724406723	3.185412664475531e-06	0.0002322268806172	-0.0139942895781658	0.0162383900584769	0.0002636853116903	0.0001958401407959	-0.0971014250876886	-0.0243782530517372	0.0005942992218542	0.009428686754059	0.0005530031784748	6.9992051608863945e-06	4.8987619841586376e-11	3.0581251465242493e-07	0.0001289874452879	-5.899957898567993e-05	3.480950170944894e-09	1.663776147220087e-08	-4.6035687519732825e-05	1.5577798578895427e-08	7.061787466203016e-16	2.1192829915286327e-09	0.0742599141000022	0.0718806691000024	0.067971565500002	0.0626158021000019	0.0559273673000018	0.0480486130000016	0.0391472252000011	1
1.1870124158731284e-16	-2.398502890977267e-16	-4.887719782185086e-16	0.3067988192170386	-4.96629823105597e-16	-5.517867427261772e-13	-0.0135368822781468	0.001702109834739	2.8971778886483074e-06	0.0001832471818122	0.0057211367091415	0.0197154262873059	0.0003886980336893	3.2731405242125286e-05	-0.0807468124808418	0.0163546126068475	0.0002674733535188	0.0065200477258147	0.0004249991744386	-0.000128004004038	1.6385024191130435e-08	1.8062429735523477e-07	0.0001290012605774	1.3815288943232884e-08	-1.7077875024751092e-16	1.664132588956441e-08	6.972638011541642e-06	5.300832553046927e-05	2.809883146520444e-09	4.8616931626033935e-11	0.0741603617000011	0.0714869610000013	0.0671024509000013	0.0611117787000014	0.0536583372000012	0.0449205314000012	0.0351075094000007	1
1.3224685694900494e-16	-1.8407563329183935e-16	-1.7415364945789187e-16	0.583024520866884	-4.544712871562553e-16	1.3648941167601044e-11	-0.0116008280476919	0.0019360542304559	3.7483059816788e-06	0.0001345792113922	-0.0083452067612364	-0.0140663434703753	0.0001978620186254	6.964247589051678e-05	-0.0417102694398743	0.0390365430409658	0.0015238516925893	0.0017397465767437	0.0003150050781602	-0.0001099940962808	1.2098700760666732e-08	9.92281994237126e-08	0.0002249928612753	9.599160069616007e-05	9.214386617268848e-09	5.062179013888706e-08	-4.603544232352086e-05	-5.300808033466444e-05	2.8098551729510403e-09	2.119261865970609e-09	0.0740550015000002	0.0710708596000007	0.0661860430000007	0.0595311882000008	0.0512842683000005	0.0416658340000006	0.0309331146000004	1
3.6508675668482237e-16	-3.781514830697293e-16	-7.566511480772691e-17	0.7649137597502205	-8.032414805959336e-16	-6.731889463996003e-11	-3.4080020597911545e-05	0.0115667480270953	0.0001337896599246	1.1614447758161503e-09	0.0603308367324909	0.0686760434937261	0.0047163989499549	0.0036398098608402	-0.0082029564214694	0.0335073130184048	0.0011227400257135	6.728849405024478e-05	0.0001729981263212	-0.0001420069518445	2.016597315985297e-08	2.9928350682261515e-08	-9.700401728834816e-05	-0.000321996878566	1.0368198992465329e-07	9.409778705428624e-09	-4.5991630804667006e-05	4.3811521554492713e-08	1.522530095416644e-15	2.115230314155826e-09	0.0739438417000008	0.0706324953000005	0.0652229879000007	0.0578760108000003	0.0488098082000003	0.0382936945000004	0.0266400544000003	1
9.699961779567088e-17	-1.978972584294117e-16	3.565151566286426e-17	0.7082612190868017	-6.611036611263126e-16	2.563275402207353e-10	1.4803488980538374e-05	4.88835095776472e-05	2.389596494783286e-09	2.191404818445392e-10	0.0009612442485427	-0.0593695924839488	0.0035247485117113	9.239905085070368e-07	-0.0154459006851071	-0.0072429442636382	5.246024160542253e-05	0.0002385758479721	3.0000213443431496e-05	-0.0001429979128762	2.0448402773401397e-08	9.0001402447193e-10	-1.2999561466705376e-05	8.400445582253887e-05	7.0567480010486705e-09	1.6898888114815748e-10	3.100018488379399e-05	7.699181568793048e-05	5.9277393811334155e-09	9.610108812958491e-10	0.0738268910000011	0.0701720052000007	0.0642139643000006	0.0561483203000003	0.0462398005000004	0.0348136179000002	0.0222447978000002	1
1.4596992943156712e-16	-3.417208716659626e-16	-3.068410842195761e-16	0.4895639287566856	-7.248708878386893e-16	-8.695670545837613e-10	0.0080218673387423	0.0080070638497614	6.411307149451648e-05	6.435035559764697e-05	0.0358347677518364	0.0348735235032946	0.0012161626415348	0.0012841305798263	-0.0154652869204591	-1.9386235351654893e-05	3.7582488839555465e-10	0.00023917509953	-0.0001909899745305	-0.0002209901879714	4.883666357368258e-08	3.647717141833782e-08	-0.0001670117247743	-0.0001540121633072	2.371974626338852e-08	2.7892915282011652e-08	0.0001224840407767	9.14838558934466e-05	8.36929629251092e-09	1.500234112889977e-08	0.0737041587000019	0.0696895338000017	0.0631596832000012	0.054350281400001	0.043579276200001	0.0312354134000006	0.0177642060000005	1
7.03618670013061e-17	-3.476116313811956e-16	-3.7286257961620372e-16	0.3564873380114386	-8.385962404419235e-16	2.756173677150695e-09	0.0129831765893179	0.0049613092505755	2.461458947954166e-05	0.0001685628743489	0.0360137590123482	0.0001789912605118	3.203787075525411e-08	0.0012969908382	0.038175218034782	0.0536405049552415	0.0028773037718547	0.0014573472719984	3.8022016529485466e-05	0.0002290119910577	5.2446492137646536e-08	1.4456708321372575e-09	-0.0003189971510174	-0.0001519854262432	2.3099569620870607e-08	1.0175918231931783e-07	0.000138005902954	1.5521862178814243e-05	2.4092765879486333e-10	1.904562940706604e-08	0.0735756543000035	0.0691852321000029	0.0620608878000021	0.0524841468000018	0.0408334435000015	0.0275691667000012	0.0132154672000006	1
1.0427038267366604e-16	-3.535438317403605e-16	-2.8825237412910024e-16	0.4463146560352064	-8.48363012570716e-16	-8.339907166952094e-09	0.0116509390625362	-0.0013322375267831	1.774856827444731e-06	0.0001357443810368	0.0247304672965068	-0.0112832917158416	0.0001273126719439	0.0006115960127035	-0.0027426851912498	-0.0409179032260332	0.0016742748044154	7.522322056788108e-06	3.8045634510867736e-05	2.361798392940861e-08	-5.146880854126661e-16	1.4474685722860083e-09	-0.0003369951950971	-1.7998044079065755e-05	3.239294838560532e-10	1.135657606733976e-07	0.000271006209608	0.0001330003066529	1.7689082926713462e-08	7.344436658016784e-08	0.073441387800003	0.0686592581000022	0.0609183525000015	0.0505522547000011	0.0380076774000011	0.0238252117000005	0.0086160315000004	1
4.136634123058874e-16	-4.179334498995141e-16	-1.228635230935059e-16	0.654034358420424	-8.871857682037456e-16	2.4369210937690472e-08	0.0206937501946276	0.0090428111320913	8.177243317136461e-05	0.0004282312971181	0.0587411344829294	0.034010667186423	0.0011567254824659	0.0034505208803414	0.03750509506928	0.0402477802605298	0.0016198838159	0.0014066321561527	-0.0001319509705129	-0.000169996605026	2.8898845730510248e-08	1.74110571880822e-08	-0.0005090127410178	-0.0001720175459204	2.9590036072524427e-08	2.590939705065608e-07	0.0001929665188833	-7.803969072343663e-05	6.090193528937347e-09	3.723607792370411e-08	0.0733013699000019	0.0681117765000012	0.0597328825000006	0.0485570254000006	0.0351075094000004	0.0200141014	0.0039835428999999	1
2.2037990247849204e-16	-4.542878864832826e-16	-1.141244576649467e-16	0.7887836054250933	-8.10795309642992e-16	-6.922041052909026e-08	0.0118655887018547	-0.0088281614927753	7.793643534362287e-05	0.0001407921952387	0.0273641712507109	-0.0313769632322205	0.0009845138216761	0.0007487978682385	-0.013901113749426	-0.0514062088187068	0.0026425983051136	0.0001932409634749	-0.0002019777371222	-7.002676660580455e-05	4.903747514016113e-09	4.079500764156156e-08	-0.0003890109818239	0.0001200017591953	1.4400421656093402e-08	1.513295422239266e-07	0.0001129606625922	-8.000585629348019e-05	6.400938003777807e-09	1.2760110837706641e-08	0.0731556115000008	0.0675429589000001	0.0585053132999998	0.0465009588999996	0.0321386168999997	0.0161465780999993	-0.0006642272000006	1
2.2226983869509147e-16	-3.473905899637873e-16	-9.071474973705483e-17	0.70130088382105	-7.837240319922487e-16	1.9167198513552225e-07	0.0127566380032129	0.0008910493013579	7.939688560435618e-07	0.0001627318131438	0.0604056557207434	0.0330414844700336	0.0010917396959838	0.0036488432430529	0.0378145772081256	0.0517156909575518	0.002674512691218	0.0014299422494264	-2.8000872803296725e-05	0.000173976864316	3.0267949509117065e-08	7.840472555332203e-10	-3.8999354625636775e-05	0.000350011627198	1.225081403218529e-07	1.5209488909455202e-09	-4.600052327123828e-05	-0.0001589611858612	2.5268658898207574e-08	2.116047441782739e-09	0.073004123900001	0.0669529835000005	0.0572365102000003	0.0443866312000001	0.0291068114999999	0.0122335429999996	-0.0053094493000005	1
1.5236967911857663e-16	-4.213538053198809e-16	-3.0301558744085456e-16	0.4627100888673115	-8.89864045657774e-16	-5.191385046583755e-07	0.0115423798036308	-0.0012142581995826	1.4744229747163774e-06	0.0001332265315295	0.0465017442251411	-0.0139039114956045	0.0001933187548763	0.0021624122159798	0.0242037887314417	-0.0136107884766837	0.0001852535629556	0.0005858233889544	-0.0001260038889361	-9.800301613402037e-05	9.60459031585044e-09	1.5876979887202135e-08	-0.0001819975168113	-0.0001429981621861	2.0448474587476897e-08	3.312309574417213e-08	-4.601143539832776e-05	-1.0912126433935718e-08	6.936473545263693e-16	2.117051401699752e-09	0.0728469190000028	0.0663420349000016	0.055927367300001	0.0422166913000008	0.0260180282000006	0.0082860256000002	-0.0099343033000002	1
-5.3135721590123e-17	-3.5069693504762784e-16	-5.432721291682877e-16	0.2241810626096926	-8.304580148930269e-16	1.3777527621114714e-06	0.0123138027424143	0.0007714229387822	5.950933497069594e-07	0.0001516297379778	0.0464747923390424	-2.695188609955534e-05	7.264031584218248e-10	0.0021599063229551	0.0089524200146363	-0.0152513687168044	0.0002326042477345	8.014582411664747e-05	-0.0002860039318707	-0.0001600000429314	2.5600013603610374e-08	8.179825037525404e-08	-0.0001909935050726	-8.995988259144543e-06	8.092789920801086e-11	3.647851822659353e-08	-4.60273203348134e-05	-1.588493773051931e-08	9.909532995816918e-16	2.1185132047521763e-09	0.0726840093000031	0.0657103047000021	0.0545788073000015	0.0399938579000014	0.0228783133000012	0.0043151527000005	-0.0145210474000002	1
-5.890563256756985e-17	-4.860884188061018e-16	-7.651989121040583e-16	0.1133132569876651	-9.404788341437308e-16	-3.583990676486951e-06	0.0091947780828023	-0.0031190246596125	9.728314826868392e-06	8.45439439921538e-05	0.0561795585977062	0.0097047662586644	9.418248813471668e-05	0.0031561428042319	0.0566621494531181	0.0477097294384821	0.0022762182830938	0.0032105991806432	-7.899062657320071e-05	0.0002070133052962	4.285450836671012e-08	6.239517219107704e-09	-0.0003970018268514	-0.0002060083217785	4.243942887344517e-08	1.5761045096448578e-07	4.698431931673921e-05	9.30116396529732e-05	8.65116491416593e-09	2.207525865996583e-09	0.0725154073000041	0.0650579908000031	0.0531917807000023	0.0377209161000019	0.0196938131000015	0.000332116900001	-0.019052086	1
2.3195810984098786e-17	-4.1325258539166884e-16	-6.066001035395479e-16	0.2319014650550179	-7.912179859654609e-16	9.13592962602652e-06	0.0101585597618927	0.0009637816790895	9.288751245168136e-07	0.0001031963364345	0.0281399627855594	-0.0280395958121469	0.0007862189333083	0.0007918575055723	0.0103606963424308	-0.0463014531106884	0.0021438245601622	0.0001073440286986	-0.0001919662853943	-0.000112975658817	1.2763498818024462e-08	3.685105571726539e-08	-0.0005090126244286	-0.0001120107975755	1.2546418864648893e-08	2.5909385177417733e-07	0.0001329511320661	8.596681274702651e-05	7.3902938092935385e-09	1.7676003297939293e-08	0.0723411263000032	0.0643852974000022	0.0517672650000015	0.035400713600001	0.0164707613000008	-0.0036518550999998	-0.0235100371000004	1
1.864812699643528e-16	-4.663424104254999e-16	-5.351309855314765e-16	0.4975724847322023	-7.846221577670778e-16	-2.2814685955749093e-05	-0.0031084936530876	-0.0132670534149814	0.0001760147063188	9.66273279172348e-06	0.0605709807361171	0.0324310179505581	0.0010517709253092	0.003668843707334	0.0393678286581016	0.0290071323156703	0.0008414137251779	0.001549825933251	-0.0003639913411981	-0.0001720250558054	2.9592619883831913e-08	1.3248969937209756e-07	-0.0005090059788473	6.645582548314386e-09	-1.1981024235251317e-15	2.59087086877974e-07	3.440730694516248e-05	-9.854382512040552e-05	9.710884995352735e-09	1.1838638349530855e-09	0.0721611801000013	0.0636924352000009	0.0503062643000006	0.0330361574	0.0132154671999998	-0.0076255338000004	-0.0278777993000008	1
3.035102369137373e-16	-5.350462853350441e-16	-2.23188594926427e-16	0.7305098186123877	-8.572470834941549e-16	5.5651651095432e-05	0.0073207671685226	0.010429260821612	0.0001087694812865	5.359363193398749e-05	0.0293941974958593	-0.0311767832402557	0.0009719918132091	0.0008640188464288	0.0581652544633068	0.0187974258052039	0.0003533432169011	0.0033831968267787	4.005848512803832e-06	0.0003679971897104	1.3542193375177284e-07	1.6047439794246246e-11	0.0002540002193685	0.0007630061982144	5.821784640222845e-07	6.451611291642824e-08	-4.600051380187084e-05	-8.040782074668598e-05	6.465416833953128e-09	2.1160482855531283e-09	0.0719755825000007	0.0629796214000002	0.0488098081999998	0.030630210099999	0.0099343032999991	-0.0115777186000013	-0.0321386169000016	1
2.5625896245800527e-16	-3.499397870605955e-16	-1.4171752120723323e-16	0.7513917456004447	-6.392230244360055e-16	-0.0001259493290373	0.0122476526875509	0.0049268855190269	2.4274200916908004e-05	0.0001500049963522	0.0401765908529358	0.0107823933570766	0.000116260006506	0.0016141584525647	0.0139220837379251	-0.0442431707253824	0.0019574581558357	0.000193824415606	-0.0001439965874061	-0.0001480024359166	2.1904720931126967e-08	2.073501938324317e-08	0.0001340033836101	-0.0001199968357618	1.4399239859239325e-08	1.7956907277792042e-08	-4.599038447348214e-05	1.012932753981914e-08	-4.492015697453792e-16	2.115116256670492e-09	0.0717843483	0.0622470791999996	0.0472789512999991	0.0281858860999985	0.0066336923999985	-0.0154972697000018	-0.0362761446000019	1
1.0833339042556971e-16	-3.760980277261329e-16	-3.090659443360274e-16	0.5608587877498632	-7.105629114682545e-16	0.0002572801246369	0.0118650144909957	-0.0003826381965559	1.4641198785933558e-07	0.0001407785688704	0.0655093071081729	0.0253327162552356	0.000641746512868	0.0042914693177927	0.0498557129604228	0.0359336292224993	0.0012912257090994	0.0024855921147902	-0.0001889934815352	-4.499689413107495e-05	2.0247201094454787e-09	3.57185370658757e-08	7.501653529381176e-05	-5.898684831629791e-05	3.479447675057914e-09	5.6274810606735995e-09	-0.0001749929437844	-0.0001290025593099	1.6641659743274887e-08	3.062253039516301e-08	0.0715874924000007	0.0614950380000001	0.0457147727999996	0.0257062478999995	0.0033200957999993	-0.0193731392000009	-0.0402745101000016	1
