trial_type.successfulgo	trial_type.successfulstop	trial_type.unsuccessfulstop	rt_reg.rt	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
0.5364140931532793	1.7980142272925125e-07	-0.0211458667178727	0.1346050745183128	0.0020308699999999	0.007657630000001	5.863929721764322e-05	4.1244329562461295e-06	0.0238071000000001	9.400000000090829e-06	8.836072198340436e-11	0.0005667780104102	0.0005179730000016	-0.0225409270000017	0.0005080933900187	2.6829602818609984e-07	-0.0006148269999995	-0.0005384503000017	2.89928724496284e-07	3.7801223999801843e-07	-0.0005121580000009	0.0003972440000033	1.5780279676736084e-07	2.623058153053628e-07	-0.0004049380000036	0.0001877430000029	3.52474336681806e-08	1.639747844510292e-07	0.1025862884000022	0.0976270918000019	0.0895385782000017	0.0785800149000015	1
0.3807856612876176	-3.359904619685531e-07	0.0984749789150914	0.1509887723383931	-3.885200000036485e-05	-0.0020697220000007	4.283749157194284e-06	1.5094774767621595e-09	0.0238061000000004	-1.0000000002913109e-06	1.0007429139893125e-12	0.0005667303972099	-0.0095527699999997	-0.0100707430000007	0.0001014198645707	9.125541467147236e-05	-0.0005750670000011	3.9760000000731605e-05	1.5808560199055967e-09	3.30702054546112e-07	-0.0005437380000004	-3.158000000029793e-05	9.972956278662171e-10	2.956510123024137e-07	-0.0003377170000025	6.722100000129012e-05	4.518661795600325e-09	1.1405277433048437e-07	0.102253934000002	0.0963210997000018	0.0866866995000014	0.0737209781000014	1
0.1482253525593902	5.036895969307182e-07	0.2848645350922724	0.1703651591048617	-7.408120000060245e-05	-3.522919999952409e-05	1.2410965520085388e-09	5.488023923342583e-09	0.023863	5.68999999999056e-05	3.237609437130547e-09	0.0005694427689999	0.0352374000000021	0.0447901700000016	0.0020061593286297	0.0012416743587624	0.0003567700000017	0.0009318370000014	8.683201946034849e-07	1.2728483164609986e-07	-0.0001035469999983	0.0004401910000016	1.9376811580291154e-07	1.0721977480749277e-08	-0.0001070089999999	0.0002307080000035	5.322618142227296e-08	1.1450924146249084e-08	0.101891771600002	0.0949028015000017	0.0836074347000015	0.0685182200000012	1
-2.914701145475421e-05	-2.899776094137621e-07	0.3622640897643336	0.148731668735788	-5.174870000103924e-05	2.2332500000191436e-05	4.98740352213042e-10	2.6779278819341238e-09	0.0238208000000002	-4.22000000002072e-05	1.78084097412516e-09	0.0005674305126392	-0.0005637699999994	-0.0358011700000023	0.0012817237733685	3.178366110593083e-07	-0.0005185619999997	-0.0008753320000022	7.662061111597963e-07	2.689065468974739e-07	-0.0005296949999996	-0.0004261480000019	1.816021196826757e-07	2.805767937362056e-07	-0.0001232609999994	-1.6252000000916496e-05	2.6412655809319584e-10	1.519327396410147e-08	0.1014999067000016	0.0933738509000017	0.0803088607000015	0.062995998400001	1
-0.0667738518088875	-2.003572561885689e-06	0.4262408342590184	0.1191203668509162	-0.0001191650000008	-6.74162999992758e-05	4.544957192192546e-09	1.4200297183769269e-08	0.037775300000001	0.0139545000000002	0.0001947280702498	0.0014269732900898	0.044800300000002	0.0453640700000017	0.0020578988469653	0.0020070668800945	-0.0002827589999998	0.0002358029999999	5.5603052275011e-08	7.995265173073886e-08	-0.0001508929999979	0.000378802000001	1.434909542783919e-07	2.2768694393098338e-08	-0.0003137580000009	-0.0001904970000008	3.6289107388533946e-08	9.84440839126791e-08	0.1010784536000018	0.0917360305000015	0.0767996302000012	0.0571800603000008	1
-0.0324869723897662	1.2533270954705448e-05	0.3188808521455961	0.0838132865085747	-3.654190000064952e-05	8.262309999940963e-05	6.826576251451465e-09	1.3353106081349495e-09	0.0123169999999995	-0.0254583000000013	0.0006481250388908	0.0001517084889987	0.039518900000003	-0.0052814000000012	2.7893185957879987e-05	0.0015617434572125	0.0003264270000026	0.0006091859999996	3.7110758118599124e-07	1.0655458535002253e-07	-0.0001254929999978	2.5399999999687425e-05	6.451589912769125e-10	1.5748490371934252e-08	-0.000592681000005	-0.000278923000002	7.779804297636638e-08	3.512707720910365e-07	0.1006275350000017	0.0899912501000014	0.0730889481000014	0.0510975224000005	1
0.2149039367359173	-5.1850092640270014e-05	0.140930056736464	0.1145857584207436	-0.0062560000000021	-0.0062194581000011	3.868165905747089e-05	3.913753600106264e-05	0.0280978000000009	0.0157808000000003	0.0002490336486409	0.0007894863648391	-0.0305755000000003	-0.0700944000000039	0.0049132249113645	0.000934861200248	-0.0010982900000008	-0.0014247170000018	2.02981853492782e-06	1.2062409259828736e-06	-0.0004346449999984	-0.0003091520000015	9.55749591957342e-08	1.889162765162233e-07	-0.0003195280000025	0.0002731530000036	7.46125636607164e-08	1.0209814461984596e-07	0.1001472826000009	0.0881415439000019	0.0691865477000012	0.0447767442000005	1
0.5149429811483505	0.0001863742713913	0.0238652323906127	0.171422496710011	-0.0091981000000027	-0.0029421000000007	8.6559524088415e-06	8.460504361174695e-05	-0.0045669000000001	-0.0326647000000021	0.0010669826260898	2.0856575608290668e-05	-0.0559290000000024	-0.0253535000000007	0.0006427999622496	0.0031280530409999	0.0002063959999994	0.0013046860000039	1.7022055632843525e-06	4.259930684354286e-08	-0.0001102109999996	0.0003244340000005	1.052574193630084e-07	1.2146462084548926e-08	-0.0002243920000012	9.513600000085724e-05	9.050858157263129e-09	5.035177077540406e-08	0.0996378361000005	0.0861890685000024	0.0651026654000009	0.0382471962000004	1
0.6660591547928786	-0.0005961053645391	-0.0306940316991415	0.1885761656554537	-2.695070000129052e-05	0.0091711493000025	8.410997948381348e-05	7.26340316930914e-10	0.0185397000000001	0.0231066000000012	0.0005339149635594	0.0003437204760891	-0.0499421000000022	0.0059869000000008	3.5842971608802894e-05	0.0024942133524115	-0.0003919379999996	-0.0005983340000007	3.5800357620855026e-07	1.536153944936977e-07	-0.0007116960000025	-0.000601485000003	3.6178420983022164e-07	5.065111991464714e-07	-5.491460000049504e-05	0.0001694774000014	2.87225896731412e-08	3.0156119688833686e-09	0.0990993443000012	0.0841361006000021	0.060848013600001	0.0315393222000007	1
0.6270433098544201	0.001564525926497	-0.0458702510211915	0.1664809087669054	-0.0078827300000024	-0.0078557793000011	6.171326841007459e-05	6.213743225462695e-05	0.0265001000000015	0.0079603999999996	6.336796816063767e-05	0.0007022553000094	-0.0350533000000017	0.0148888000000011	0.0002216763654393	0.0012287338408901	-0.0006242160000005	-0.0002322780000007	5.3953068475535614e-08	3.8964561442207474e-07	-0.0003333190000014	0.000378377000002	1.4316915485578865e-07	1.111015544008923e-07	1.277300000175478e-05	6.768760000027528e-05	4.5816102269384245e-09	1.6314771859385996e-10	0.098531964000001	0.081985033800002	0.0564337526000008	0.0246843972000004	1
0.5556906846017146	0.0007324192665223	-0.0414117410541055	0.1425990097760296	-5.77120000016288e-05	0.0078250180000017	6.12309067006709e-05	3.330675116644161e-09	0.0111237000000006	-0.0153764000000011	0.0002364336769601	0.0001237367016892	-0.0268074000000011	0.0082459000000007	6.799486680936022e-05	0.000718636694759	-0.0001297509999998	0.000494465000001	2.444956362007311e-07	1.683532102149863e-08	-0.000362768000001	-2.944900000064604e-05	8.672432862027644e-10	1.3160062103482048e-07	-8.952109999988263e-05	-0.0001022941000023	1.046408289390504e-08	8.014028358221123e-09	0.0979358606000011	0.0797383760000019	0.0518714612000008	0.0177143822000002	1
0.3650354512399359	0.1316969877533172	-0.0296052954688024	0.0824430104516491	-0.0024261600000017	-0.0023684480000002	5.609545927690325e-06	5.886252346238723e-06	0.0278112000000013	0.0166875000000002	0.0002784726562509	0.0007734628454392	-0.0358836000000012	-0.0090762000000002	8.237740643892841e-05	0.0012876327489603	-0.0007586510000001	-0.0006289000000014	3.95515210370479e-07	5.75551340253479e-07	-0.0002407829999999	0.0001219850000006	1.4880339419679653e-08	5.797645232653597e-08	-7.242810000007535e-05	1.7093000000097684e-05	2.9217001387160007e-10	5.245829731096883e-09	0.0973112080000013	0.0773987469000017	0.0471731068000007	0.0106617745000001	1
0.2382913936431829	0.3031464328402216	-0.0179390234160492	0.0743319636216745	1.3008199998485346e-05	0.0024391682000001	5.949541506602199e-06	1.692135547628498e-10	-0.0046170900000005	-0.032428290000002	0.0010515939923245	2.1317520067099824e-05	-0.040049500000001	-0.0041658999999998	1.7354722809336256e-05	0.0016039624502487	-0.0003782530000009	0.0003803979999997	1.4470263744289582e-07	1.4307533083118542e-07	0.0002323660000022	0.0004731490000017	2.2386997730712057e-07	5.3993955126994944e-08	0.0001218340000008	0.0001942621000011	3.773776437285824e-08	1.4843522791784014e-08	0.0966581881000011	0.074968874300002	0.0423510136000008	0.0035594568000002	1
0.3520691791908706	0.2543327117515715	-0.0095833384093653	0.1251421778109374	-4.1962900001389904e-05	-5.497109999984861e-05	3.0218207376427427e-09	1.760885186539591e-09	-0.0012010900000009	0.0034160000000003	1.1669055996632484e-05	1.4426171863507195e-06	-0.0798777000000026	-0.0398282000000012	0.0015862855152403	0.0063804469572952	-0.0004845700000005	-0.0001063169999984	1.1303302976648906e-08	2.348080849641774e-07	-0.0002793899999987	-0.0005117560000036	2.618942049981719e-07	7.805877322154019e-08	1.1230199999944322e-05	-0.000110603800001	1.2233202203549797e-08	1.2611712261916842e-10	0.0959769915000009	0.0724515914000021	0.0374178302000008	-0.0035594567999998	1
0.5455375665115616	0.1260380835364129	-0.0044445293725506	0.1676782715624908	-0.0075969500000026	-0.0075549871000006	5.707783008099111e-05	5.771364930478965e-05	0.0222787000000002	0.0234797900000008	0.0005513005384446	0.0004963404736902	-0.0235918000000012	0.0562859000000032	0.0031681025388134	0.000556573027239	-0.0009273440000021	-0.000442774000001	1.960488147958434e-07	8.599668953613604e-07	2.598920000091937e-05	0.0003053792000007	9.325645542946681e-08	6.754358339180077e-10	0.0001071070000013	9.58768000007076e-05	9.192360284543953e-09	1.1471908844933132e-08	0.0952678165000008	0.069849833100002	0.0323864968000006	-0.0106617745	1
0.6224467899244357	0.0369380577004314	-0.0021328799152405	0.1552990613892633	0.0091251199999998	0.0167220700000026	0.0002796276250893	8.32678150135631e-05	-0.0072639300000015	-0.0295426300000009	0.0008727669873164	5.276467904533472e-05	-0.0315011000000008	-0.0079092999999999	6.255702648960193e-05	0.0009923193012085	-0.0007044890000023	0.0002228550000008	4.9664350627340136e-08	4.963047524318245e-07	0.0001239230000016	9.793379999999434e-05	9.59102911652174e-09	1.5356907881708405e-08	0.0001803560000002	7.324899999935795e-05	5.365415450072961e-09	3.2528287356012766e-08	0.0945308701000015	0.0671666331000015	0.0272702111000006	-0.0177143822000002	1
0.4777875853127706	-0.0086039449206264	-0.000449394684729	0.1112629647289804	0.0088925000000005	-0.0002326200000003	5.4112064258823625e-08	7.907655624917559e-05	0.0207120999999991	0.0279760300000018	0.0007826582545616	0.0004289910864107	-0.0018650499999994	0.0296360500000012	0.0008782954596021	3.478411501885316e-06	-0.0010833300000018	-0.0003788410000002	1.43520502721347e-07	1.173603892203259e-06	0.0002323660000032	0.0001084429999999	1.1759884025998022e-08	5.3993956501797485e-08	0.0002262850000007	4.592900000033863e-05	2.109472650834526e-09	5.120490179133444e-08	0.0937663669000021	0.0644051198000009	0.0220823934000006	-0.0246843972000005	1
0.4564715242465588	-0.0258335489362035	-0.0008812295675339	0.1297851986506434	0.0098549100000003	0.0009624099999995	9.2623300837442e-07	9.711925110702526e-05	0.0136219999999995	-0.0070901000000002	5.0269518009865785e-05	0.0001855588840006	0.0117795000000017	0.0136445500000001	0.0001861737447017	0.0001387566202502	0.0002926870000022	0.0013760170000036	1.8934227895868589e-06	8.566567835457637e-08	0.0003798890000036	0.0001475229999994	2.176303429072932e-08	1.4431565084815173e-07	0.0002679350000013	4.165000000037468e-05	1.734721701829591e-09	7.178916446845658e-08	0.0929745299000021	0.061568513000001	0.0168366517000005	-0.0315393222000006	1
0.5441105339912363	-0.0270685074534135	0.018056637264555	0.172608864577314	0.0158691000000011	0.0060141900000003	3.617048135649187e-05	0.000251828334808	0.0096007499999993	-0.0040212499999998	1.6170451561765786e-05	9.21744005618736e-05	-0.0380353000000005	-0.0498148000000025	0.002481514299042	0.0014466840460895	-0.0007923059999988	-0.0010849930000028	1.1772098129118534e-06	6.277487984029379e-07	0.0002323660000032	-0.0001475230000005	2.1763035797086398e-08	5.3993957021730925e-08	0.0002595900000006	-8.345000000764189e-06	6.963849552672337e-11	6.738696832139202e-08	0.0921555899000022	0.058660120000001	0.0115467462000005	-0.0382471962000008	1
0.4470803626663411	-0.0205598602465984	0.1948432938315044	0.2462603321160685	0.0143858000000006	-0.0014832999999999	2.200178890248076e-06	0.0002069512416383	0.0285898000000006	0.0189890500000009	0.0003605840199028	0.0008173766640399	-0.0217638000000011	0.0162715000000011	0.000264761712249	0.0004736629904394	-0.0007798150000012	1.2491000001337104e-05	1.5602362811858368e-10	6.081114349701331e-07	-3.790069999867453e-05	-0.0002702667000024	7.304408925091135e-08	1.4364629539428622e-09	0.0005566840000031	0.0002970940000027	8.826484776073685e-08	3.0989707491440893e-07	0.0913097856000023	0.055683332000001	0.0062265527000002	-0.0447767442000006	1
0.3815847258312934	-0.0132142855044625	0.3109111398464508	0.2949002794294518	0.017643900000001	0.0032581000000002	1.0615215610225004e-05	0.0003113072072082	-0.0027790700000013	-0.0313688700000012	0.000984006005077	7.72323006430297e-06	-0.0240844000000009	-0.0023205999999996	5.385184358798209e-06	0.0005800583233573	-0.0003069430000004	0.000472872	2.236079282654609e-07	9.421400410242154e-08	0.0002323660000012	0.000270266700001	7.30440893135438e-08	5.39939554739832e-08	0.0004194670000018	-0.0001372170000028	1.882850557556933e-08	1.7595256374759138e-07	0.0904373636000022	0.052641619700001	0.0008900264000002	-0.0510975224000006	1
0.4440223957792135	-0.0066972045559142	0.2163222681448861	0.2638652797154203	0.0134789000000005	-0.0041650000000005	1.7347225000326362e-05	0.0001816807452089	0.0246115999999996	0.0273906700000018	0.0007502488030497	0.0006057308545596	-0.0288864000000009	-0.004802	2.30592039983926e-05	0.0008344241049592	-0.0011198300000015	-0.000812887000001	6.607852766284863e-07	1.2540192318293888e-06	3.248090000140024e-05	-0.0001998851000013	3.9954052976641527e-08	1.0550085755240227e-09	0.0004074110000014	-1.205600000033513e-05	1.4534699955189558e-10	1.6598372240421768e-07	0.0895385782000021	0.0495385296000008	-0.0044488345999998	-0.0571800603000009	1
0.5742016290741333	-0.0042321583169878	0.0951194947546229	0.2344839301819019	0.0165314000000007	0.0030525000000002	9.317756250083109e-06	0.0002732871859583	0.0135508999999999	-0.0110607000000005	0.0001223390844898	0.0001836268908097	-0.0211887000000006	0.0076977000000005	5.925458528934168e-05	0.0004489610076892	-0.000634740000001	0.0004850900000015	2.353123078856249e-07	4.028948680893985e-07	0.0002323660000017	0.0001998851000002	3.9954052840815095e-08	5.399395650459911e-08	0.0004637100000018	5.6298999999938645e-05	3.1695767648015967e-09	2.150269639538625e-07	0.0886136913000022	0.0463776798000008	-0.0097760258	-0.062995998400001	1
0.5827263494159467	0.0185529809494101	0.0198498559717703	0.1742714001991803	0.0194623000000015	0.0029308999999996	8.590174810144849e-06	0.0003787811212876	0.0135528999999999	2.0000000001866864e-06	3.998912682327151e-12	0.0001836810984093	-0.0479978000000016	-0.0268091000000009	0.0007187278428098	0.0023037888048414	-0.0004605359999987	0.0001742040000011	3.034703214682775e-08	2.120934071132305e-07	0.000232366000002	-4.663692611773856e-16	-9.925413921647152e-17	5.3993957470218975e-08	0.0004074110000011	-5.629900000084812e-05	3.1695773893679607e-09	1.6598372311995306e-07	0.0876629727000024	0.0431627558000006	-0.0150775738000001	-0.0685182200000011	1
0.3533157083729867	0.1986692582156398	-0.0158433118627688	0.0807525178802838	0.0105914000000002	-0.0088709000000024	7.869286681045738e-05	0.000112177753959	0.0135630000000003	1.009999999955596e-05	1.0200952563936421e-10	0.0001839549689992	-0.0478064000000019	0.0001914000000005	3.6633959049463216e-08	0.0022854518809613	-0.0006763509999987	-0.0002158150000009	4.657611368820597e-08	4.5745067534473116e-07	2.536730000076379e-05	-0.0002069987000013	4.2848462117376184e-08	6.435013633917943e-10	0.0004793430000021	7.193200000033457e-05	5.1742125962404505e-09	2.297697107020939e-07	0.0866866995000017	0.0398975058000008	-0.0203395721000001	-0.0737209781000012	1
0.2445779134372586	0.3103546895497884	-0.0274419390858189	0.0695719984431066	0.0175411000000008	0.0069497000000008	4.829833009040634e-05	0.0003076901892084	-0.0017936800000011	-0.0153566800000006	0.0002358276206213	3.21728794284675e-06	-0.0313476000000005	0.016458800000001	0.0002708920974397	0.0009826720257592	-0.0001816199999981	0.0004947309999998	2.447587624982877e-07	3.2985822949635515e-08	0.000232366000001	0.0002069987000007	4.284846153236027e-08	5.39939572486996e-08	0.0004682630000013	-1.1080000000950204e-05	1.2276621438538666e-10	2.1927023689689827e-07	0.0856851562000018	0.0365857372000009	-0.0255482180000002	-0.0785800149000012	1
0.3892125272569832	0.2135141305493416	-0.0256140925170973	0.1307142823972672	0.0120211000000002	-0.0055200000000014	3.0470399999957783e-05	0.0001445068452093	0.0105643999999991	0.0123580800000009	0.0001527221412858	0.0001116065473598	-0.0413434000000007	-0.0099958000000002	9.991601763903216e-05	0.0017092767235603	-0.0006609359999984	-0.0004793160000014	2.2974382792656638e-07	4.3683639539918893e-07	-1.9880599999689868e-05	-0.0002522466000011	6.362834774196344e-08	3.9523929029029796e-10	0.0004637960000011	-4.46700000019992e-06	1.995417357346557e-11	2.151067280675162e-07	0.0846586349000017	0.0332313112000007	-0.0306898489000002	-0.0830726755000013	1
0.5674235800801696	0.0930141372092212	-0.0183863280857673	0.1950754374695095	0.0125221999999996	0.0005011000000001	2.511012091082626e-07	0.0001568054928394	0.0122229999999997	0.0016586	2.750953959450702e-06	0.0001494017289997	-0.0313325000000007	0.0100109000000008	0.0001002181188093	0.00098172555625	-0.0010047700000011	-0.0003438340000011	1.1822181950121849e-07	1.0095627555036491e-06	0.0002323660000009	0.0002522466000012	6.362834728062803e-08	5.399395690167557e-08	0.0004074110000006	-5.638500000099285e-05	3.1792683771951572e-09	1.659837224710152e-07	0.0836074347000015	0.0298381391000007	-0.0357509779000004	-0.0871780128000015	1
0.7009493860082687	0.0188448138452109	-0.0110459908869504	0.2402211641552908	0.0108839999999997	-0.0016382000000009	2.68369923962024e-06	0.0001184614559999	-0.0059041500000019	-0.0181271500000003	0.0003285935671211	3.485898722383521e-05	-0.0313513000000003	-1.8799999999825646e-05	3.534393901500344e-10	0.0009829040116886	-0.0001948209999993	0.0008099490000022	6.560173840885819e-07	3.795521971424003e-08	6.393749999975477e-05	-0.0001684285000013	2.836815972667041e-08	4.08800391294794e-09	0.0004842830000004	7.68720000006173e-05	5.909304321388908e-09	2.3453002273290746e-07	0.0825318620000012	0.0264101769000006	-0.0407183291000004	-0.0908768861000015	1
0.6750348937397553	-0.0165075384865267	-0.0057709137400144	0.2039690101702036	0.0171430000000002	0.0062590000000014	3.917508100026603e-05	0.0002938824489988	0.0266053000000005	0.0325094500000019	0.001056864339303	0.0007078419880889	-0.0469267000000016	-0.0155754000000003	0.000242593085159	0.0022021151728919	-0.0008398749999991	-0.0006450540000005	4.1609466341724694e-07	7.053900164888839e-07	3.323359999979774e-05	-3.070389999985576e-05	9.42729534220452e-10	1.1044723582505155e-09	0.0004074110000003	-7.687200000087773e-05	5.9093045698156505e-09	1.6598372202678888e-07	0.0814322305000016	0.0229514217000004	-0.0455788729000006	-0.0941520493000017	1
0.4418072941941671	-0.0270588755081885	-0.0027018893449005	0.1218873432189004	0.0143815999999999	-0.0027614000000008	7.625329959092316e-06	0.000206830418559	0.0128656000000006	-0.0137397000000012	0.0001887793560899	0.0001655236633597	-0.0040728100000002	0.0428538900000023	0.0018364558881336	1.6587781295424372e-05	-0.000550118999999	0.000289755999999	8.395853846286737e-08	3.026309135564676e-07	0.0002323660000007	0.0001991324000007	3.965371328464537e-08	5.399395771862577e-08	0.0005348220000017	0.0001274110000005	1.6233562382041172e-08	2.860345712240273e-07	0.0803088607000014	0.0194659062000002	-0.0503198596000008	-0.096988232300002	1
