img1	img2	dice	voxinmask	voxoutmask	ratio_inoutmask
sub-10_ses-mri_run-3	mni152	0.8740879253588889	91.49570401543048	8.504295984569525	10.758762886597937
sub-07_ses-mri_run-1	mni152	0.8758633549058759	91.26270966906289	8.737290330937116	10.445195960344668
sub-15_ses-mri_run-7	mni152	0.8675596797126394	88.06611871591133	11.933881284088663	7.379503500954806
sub-12_ses-mri_run-1	mni152	0.880183977356633	90.44051401204419	9.559485987955807	9.460813492063492
sub-02_ses-mri_run-4	mni152	0.8765810465249418	89.77107053935421	10.228929460645787	8.776194115399312
sub-04_ses-mri_run-6	mni152	0.8750151259060905	91.67999280184208	8.320007198157926	11.019220370643465
sub-15_ses-mri_run-2	mni152	0.8683201947861636	88.4089352732114	11.591064726788604	7.627335137632848
sub-06_ses-mri_run-2	mni152	0.8827454311993513	91.20587103600859	8.794128963991406	10.371222824848457
sub-13_ses-mri_run-4	mni152	0.8884618713073031	92.475464807301	7.524535192699014	12.289857438241377
sub-02_ses-mri_run-2	mni152	0.8703135954523923	89.12060662271188	10.879393377288126	8.191688960228285
sub-16_ses-mri_run-7	mni152	0.8775830360168604	89.58773866533988	10.412261334660116	8.604061671706425
sub-03_ses-mri_run-5	mni152	0.8854949986870061	93.49125600191557	6.5087439980844275	14.363947334452048
sub-01_ses-mri_run-9	mni152	0.8857512731129463	91.67877437685652	8.321225623143484	11.01746047143273
sub-01_ses-mri_run-7	mni152	0.8890729252933731	91.86728021312666	8.132719786873336	11.296009529481832
sub-03_ses-mri_run-3	mni152	0.877602129273979	92.33944859252519	7.660551407474818	12.053890598844431
sub-09_ses-mri_run-8	mni152	0.8790533743885864	90.29032029087239	9.70967970912762	9.29900089350987
sub-14_ses-mri_run-2	mni152	0.8872090429964903	91.99199970790008	8.008000292099915	11.48751203201783
sub-10_ses-mri_run-6	mni152	0.8750594843390412	91.61592524982746	8.384074750172541	10.927374573794447
sub-09_ses-mri_run-9	mni152	0.8804418908819133	91.48350981645217	8.516490183547837	10.741926291793312
sub-08_ses-mri_run-6	mni152	0.8980093781791677	91.75109518120271	8.248904818797293	11.122821416501713
sub-06_ses-mri_run-7	mni152	0.8840722915843234	91.12291562656016	8.87708437343984	10.264959956807342
sub-08_ses-mri_run-4	mni152	0.9033611795926699	92.41306469296043	7.58693530703956	12.180552614863435
sub-15_ses-mri_run-4	mni152	0.8699864694175103	88.23048677578514	11.76951322421487	7.496528114200822
sub-09_ses-mri_run-7	mni152	0.87766094560956	90.45306031816523	9.546939681834763	9.47456078415085
sub-06_ses-mri_run-6	mni152	0.8828139534883721	91.13337547914182	8.866624520858174	10.278249097472923
sub-12_ses-mri_run-4	mni152	0.8754370277126421	90.22018138168069	9.779818618319313	9.225138512557123
sub-11_ses-mri_run-3	mni152	0.8904490204825972	92.0342671315434	7.965732868456604	11.553772722656646
sub-02_ses-mri_run-9	mni152	0.8781954482753321	90.3492959528158	9.650704047184206	9.361938311555319
sub-09_ses-mri_run-1	mni152	0.8714995187680462	90.44677603663068	9.55322396336932	9.4676704307821
sub-16_ses-mri_run-9	mni152	0.8748272993046173	89.75140079329343	10.24859920670658	8.757431038435088
sub-07_ses-mri_run-4	mni152	0.8857592982072071	91.90317229182976	8.096827708170244	11.35051598036269
sub-10_ses-mri_run-2	mni152	0.8723689549239716	90.77406202628859	9.225937973711403	9.839006319459578
sub-12_ses-mri_run-8	mni152	0.8807919333867732	90.22185379728684	9.778146202713161	9.226887379967055
sub-14_ses-mri_run-7	mni152	0.8871633336733012	92.21764180601598	7.782358193984024	11.849575605155612
sub-12_ses-mri_run-6	mni152	0.8772847557486164	90.30334897585622	9.69665102414378	9.312838912219187
sub-09_ses-mri_run-5	mni152	0.8762437451608057	90.54296643328252	9.457033566717483	9.574140325771287
sub-16_ses-mri_run-1	mni152	0.8726790450928382	88.90796544662243	11.092034553377578	8.015478586798084
sub-01_ses-mri_run-6	mni152	0.8850776692204962	91.79998541931617	8.200014580683835	11.195100266719352
sub-04_ses-mri_run-4	mni152	0.8780267366650687	92.2993671618116	7.700632838188397	11.985945713979188
sub-03_ses-mri_run-9	mni152	0.884895083254978	93.2220462173108	6.777953782689197	13.753715237096873
sub-02_ses-mri_run-1	mni152	0.8708205299826585	89.41334499562664	10.58665500437336	8.4458542342874
sub-13_ses-mri_run-5	mni152	0.885963666208943	92.73571345966396	7.2642865403360375	12.765976802365248
sub-04_ses-mri_run-8	mni152	0.8804616006181871	92.1584969802474	7.841503019752589	11.752657207183622
sub-16_ses-mri_run-5	mni152	0.8771393504102553	89.16327481506869	10.836725184931323	8.22788003695544
sub-02_ses-mri_run-3	mni152	0.8782594349033872	90.22890412200861	9.771095877991383	9.234266580603517
sub-07_ses-mri_run-7	mni152	0.8826883354768308	91.6073111442774	8.3926888557226	10.915132530120482
sub-09_ses-mri_run-2	mni152	0.8723087802365891	90.30839808857641	9.69160191142358	9.318211675835453
sub-07_ses-mri_run-8	mni152	0.8878671505243749	92.04293656913275	7.957063430867254	11.567450400367216
sub-06_ses-mri_run-5	mni152	0.8821604245687731	91.26825055730725	8.731749442692747	10.45245871475229
sub-15_ses-mri_run-1	mni152	0.8685091780269785	88.61200253655912	11.38799746344088	7.78117512065067
sub-13_ses-mri_run-7	mni152	0.8929845187558193	92.77455107369319	7.225448926306815	12.839970501474927
sub-05_ses-mri_run-2	mni152	0.8772786623272855	91.56848545995997	8.431514540040032	10.860265379975875
sub-11_ses-mri_run-4	mni152	0.8914403540141559	92.02560788432021	7.97439211567978	11.540140809400798
