trial_type.famous_delayed	trial_type.famous_immediate	trial_type.famous_initial	trial_type.scrambled_delayed	trial_type.scrambled_immediate	trial_type.scrambled_initial	trial_type.unfamiliar_delayed	trial_type.unfamiliar_immediate	trial_type.unfamiliar_initial	rt_reg.rt	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	intercept
-3.6505791140984997e-10	-2.8437304147148293e-08	-0.0045070980289643	1.4116183012901649e-06	-0.0004590642811246	-0.0006106404173278	1.0615216168920567e-16	-0.0015108950786629	-0.0004281319670526	-0.0058664433589278	2.466729999818138e-05	8.481600000471543e-06	7.193676362481545e-11	6.084743138022637e-10	-0.0147203000000032	-0.0403245	0.0016260653002476	0.0002166872320917	0.062768799999999	0.0279877000000015	0.0007833113512888	0.0039399222534381	0.0005715640000016	0.0005205344000013	2.709560631302497e-07	3.266854099314764e-07	-0.0001356240000009	-0.0004038540000021	1.6309805354831897e-07	1.839386769406841e-08	5.2389200000275086e-05	-0.0002025528000019	4.102763754964175e-08	2.744628342879097e-09	0.0914206801000004	0.0724070650000013	0.0435912223000006	0.0088741449000001	-0.0270442847000003	1
1.0448816804229375e-09	1.0904654503556514e-08	-0.002209173588198	-5.397755890347028e-06	0.001147327488876	0.0110294204439743	-8.707902624135093e-18	-0.0006366459771109	-0.0001598293765489	0.009687985664599	3.986159999801375e-05	1.5194300000747054e-05	2.3086625652059117e-10	1.5889455175382103e-09	0.0585928999999992	0.0733132000000021	0.0053748252942404	0.0034331279304073	0.077697499999999	0.0149287000000008	0.0002228660836887	0.0060369015062482	-5.768249999851431e-05	-0.0006292465000002	3.959511585214337e-07	3.327274636969772e-09	-0.0001921910000012	-5.65669999994972e-05	3.199823079546079e-09	3.6937379374181496e-08	5.238919999941756e-05	1.2144935339878309e-17	4.7314347005851204e-17	2.744628317457839e-09	0.0908746423000008	0.0703768369000014	0.0395678606000006	0.0029616505	-0.0340784819000006	1
-2.921633903112481e-09	-4.005524195675581e-09	-0.0009761539484644	1.840653991683364e-05	-0.0025508580306652	0.1183099419560341	-4.394972085965208e-16	-0.0002504927440972	-1.845589076983299e-05	0.1396016095008576	-0.0039898200000024	-0.0040296816000003	1.6238333797378016e-05	1.5918663631514527e-05	-0.0489382000000043	-0.1075311000000014	0.0115629374672119	0.002394947419245	0.0764003999999999	-0.0012970999999998	1.6824684092077702e-06	0.0058370211201575	-5.768250000015809e-05	-1.0215832141924748e-15	-1.634214538007857e-15	3.3272727457040597e-09	-4.597329999994149e-05	0.0001462177000016	2.137961454218848e-08	2.1135433925265993e-09	0.0004086160000017	0.0003562268000028	1.2689753505472072e-07	1.669670404935999e-07	0.0903078742000006	0.0682823948000014	0.0354632750000003	-0.0029616505000001	-0.0409184175000004	1
8.000522368113496e-09	1.1743665650473543e-09	-0.0003944682806701	-5.876919419598191e-05	0.0434029333196899	0.1805213981537366	1.5234881162273784e-15	-7.720550067681404e-05	2.8665993489038197e-06	0.2788792233007167	0.0068352599999992	0.0108250800000026	0.0001171823570073	4.672077926630597e-05	0.0679372999999999	0.1168755000000029	0.0136598825002543	0.0046154767312866	0.0483027999999977	-0.0280976000000009	0.0007894751257593	0.0023331604878396	-0.0006796010000005	-0.0006219184999996	3.867826200048033e-07	4.618575195665343e-07	-0.0004421910000001	-0.0003962177000011	1.569884656581007e-07	1.9553287939746282e-07	0.0003403840000022	-6.8232000001651e-05	4.655604375032455e-09	1.1586127287758263e-07	0.0897205050000001	0.0661256498000015	0.0312858913000002	-0.0088741449	-0.0475251010000008	1
-2.148593129528822e-08	4.095109501496371e-10	-0.0001493674977977	0.0001799789825504	0.1542408520160962	0.1239267853897205	-8.523535828713304e-15	3.106935652594702e-06	-1.092251677560647e-06	0.3279830954407712	0.0073302000000007	0.0004949399999998	2.449656023459846e-07	5.373183204016095e-05	-0.0449644000000017	-0.1129017000000027	0.0127467938628931	0.0020217972673642	0.0276974999999969	-0.0206053	0.0004245783880903	0.0007671515062498	-0.0005780160000015	0.0001015849999987	1.0319509824775404e-08	3.341024943871638e-07	-0.0001921909999996	0.0002500000000011	6.249999955596652e-08	3.693738093143476e-08	5.23891999990934e-05	-0.0002879948000019	8.294100562418402e-08	2.7446282549993404e-09	0.0891126686999994	0.0639085696000012	0.0270442847000005	-0.0147542583999997	-0.0538608716000009	1
5.662090275293645e-08	-2.3604945301952602e-09	-2.3319312059025716e-05	-0.0005201017036929	0.1511082516980642	0.1564148101257237	2.7010357035274416e-14	-1.3112578859205106e-06	4.7101543870354966e-07	0.331150866352284	0.009404930000001	0.0020747300000004	4.304504571514966e-06	8.845270830560571e-05	0.0274484999999991	0.0724129000000019	0.0052436280864103	0.0007534201522476	0.0061067899999961	-0.0215907100000004	0.0004661587583034	3.729288410591442e-05	-0.0008113190000002	-0.0002333029999995	5.44302895281099e-08	6.582385180679455e-07	-0.0001921909999992	6.105233982265055e-16	-1.8148300871181163e-15	3.693738141058416e-08	5.238919999838803e-05	7.431184183912999e-16	-9.206001892140801e-16	2.744628063544686e-09	0.0884845039999993	0.0616331773000011	0.0227471623000004	-0.0205805353	-0.059889612700001	1
-1.4638822115684505e-07	6.578461691669031e-09	6.815108834855466e-06	0.0013481460710522	0.1097698394775619	0.2064654840447552	-8.871482862748139e-14	4.4778281484532506e-07	-1.308229448263058e-07	0.3130431685468212	1.9552299999321848e-05	-0.0093853777000016	8.808531457218179e-05	3.8229234077374315e-10	0.0054858299999993	-0.0219626700000007	0.0004823588735268	3.0094330788611536e-05	0.036274099999997	0.0301673100000016	0.0009100665926353	0.0013158103308094	-0.001158140000002	-0.0003468209999994	1.2028480645747474e-07	1.3412882564659818e-06	0.000171578000002	0.000363769000001	1.3232788570206156e-07	2.9439012425562697e-08	0.0002161290000004	0.0001637398000019	2.681072217378987e-08	4.6711745466554016e-08	0.0878361539999992	0.0593015490000011	0.0184033451000003	-0.0263317160000002	-0.0655769581000011	1
3.709591373672526e-07	-1.690933921126947e-08	-1.0401275257097535e-05	-0.0021020764305313	0.1854544081881209	0.1367918925566061	2.731900978641446e-13	-1.310305692648626e-07	-3.2098234287146305e-07	0.2812334189075954	-1.130690000093818e-05	-3.085919999957744e-05	9.522888675622511e-10	1.278468069425976e-10	-0.0140648000000025	-0.0195506299999999	0.0003822271333942	0.0001978185990412	0.0276766999999975	-0.0085973999999997	7.39152867591761e-05	0.0007659997228898	-0.0009928390000014	0.0001653010000009	2.7324421222094152e-08	9.857292769228672e-07	-0.0002927149999993	-0.0004642930000022	2.1556799094560186e-07	8.568207118295074e-08	1.576849999972923e-05	-0.0002003605000009	4.014433026614815e-08	2.48644264627383e-10	0.0871677668999997	0.056915812100001	0.0140217500000002	-0.0319868151	-0.0708904874000011	1
-9.1963582589097e-07	4.221281295886158e-08	2.4442761382745247e-05	0.0687164954745273	0.1935264527688947	0.051223741921781	-8.108049248343443e-13	3.1906605094754054e-08	1.622007672056304e-06	0.2504764864893983	0.0055039599999994	0.0055152669000012	3.0418168977492608e-05	3.029357568255952e-05	0.0570689999999991	0.0711338000000018	0.0050600175024405	0.0032568707609976	0.0874913999999989	0.0598147000000027	0.0035777983360902	0.0076547450739572	-0.001173510000001	-0.0001806709999978	3.264201017828661e-08	1.37712571984614e-06	-0.0005427150000013	-0.0002500000000015	6.249999908009302e-08	2.945395702853477e-07	1.5768499998335024e-05	5.284214842692147e-16	-5.900245018773202e-17	2.486451587095661e-10	0.0864794948999998	0.0544781434000012	0.0096113714000002	-0.0375251979	-0.0757999113000011	1
2.222717174241349e-06	-1.0272786245158228e-07	-6.153170120488828e-05	0.1828150722194415	0.1066416574662984	0.0113930646641426	2.336975976201424e-12	-5.219396009530045e-09	-5.84781939859076e-06	0.2300824529196358	-9.406430000475042e-06	-0.0055133664300007	3.0397209391443428e-05	8.848161960795053e-11	0.0113388999999995	-0.0457301000000012	0.0020912420460093	0.0001285706532101	0.0637625999999978	-0.0237288	0.0005630559494389	0.0040656691587581	-0.0009522230000009	0.0002212869999994	4.8967936141180724e-08	9.067286414256716e-07	-0.0002927150000008	0.0002500000000012	6.249999898288638e-08	8.56820703362812e-08	7.417060000045972e-05	5.840210000093298e-05	3.4108051056489262e-09	5.501277859631761e-09	0.0857714951999995	0.0519907672000011	0.0051812628000001	-0.0429266552000003	-0.0802772440000008	1
-5.211651220308872e-06	2.4284301210651894e-07	0.0001538557751076	0.1607305109842111	0.0282820344453374	0.1032671923733997	-6.561444887966836e-12	-6.569601181808462e-10	1.909079925404913e-05	0.2171287115164203	0.0090569500000004	0.0090663564300017	8.219881891623596e-05	8.202834330341164e-05	0.0501890000000001	0.0388501000000007	0.001509330270009	0.0025189357209986	0.0613613999999976	-0.0024011999999997	5.7657614381863625e-06	0.0037652214099588	-0.001208050000001	-0.0002558269999998	6.544745445959613e-08	1.459384801297647e-06	-0.0002927150000005	-1.4986121721522885e-18	-1.6208692755976984e-15	8.568207164825008e-08	1.576850000043773e-05	-5.8402100001234426e-05	3.410805424847649e-09	2.4864445723108067e-10	0.0850439291999994	0.0494559531000008	0.0007405181999998	-0.0481714778000008	-0.084296963000001	1
1.176799682894456e-05	-5.541481128281016e-07	-0.0003704645210178	0.0824090145262075	0.0425773518760665	0.1718798511334364	1.804073981551398e-11	1.2368554964846801e-09	-5.913064148612516e-05	0.2141142647885265	0.0129809	0.0039239500000003	1.5397383601754143e-05	0.0001685037648112	0.0888633999999985	0.0386744000000011	0.0014957092153595	0.0078967038595595	0.2305130000000014	0.1691516000000063	0.0286122637825722	0.0531362431689988	-0.0006078039999984	0.0006002460000021	3.602952578102111e-07	3.694257035347518e-07	-0.0002927150000008	1.1512202403016954e-16	5.734611632724671e-16	8.568207017196047e-08	1.576849999935748e-05	-9.097046896457176e-16	6.8208617312032275e-16	2.4864633649260086e-10	0.0842969630000015	0.0468760137000008	-0.0037017465000004	-0.0532405280000011	-0.0878361540000012	1
-2.523172259119252e-05	1.2055592782915246e-06	0.0008499656820826	0.0276400124149511	0.1612104442321726	0.1142501885753949	-4.8633239921051175e-11	-8.32325807035914e-10	0.0001768956878721	0.2125782165105697	0.0001844699999988	-0.0127964300000017	0.0001637486207468	3.4029177618539033e-08	0.1651100000000027	0.0762466000000006	0.0058135440115614	0.0272613121000035	0.2505850000000013	0.0200719999999999	0.0004028851839996	0.0627928422250006	-0.0019599099999978	-0.001352106	1.8281906369339568e-06	3.841247210041877e-06	-0.0009625700000033	-0.0006698550000013	4.487057240843388e-07	9.265410028522834e-07	1.57685000009739e-05	3.178779401565183e-16	-1.5871958602757982e-15	2.4864722458502056e-10	0.083530766800003	0.0442533033000005	-0.0081364123000002	-0.0581153092000007	-0.0908746423000014	1
4.980411059848892e-05	-2.4418670590772413e-06	-0.0020875775895631	0.0904810551728546	0.1647618632923944	0.0448009404988366	1.2865665669715778e-10	4.4659031747632684e-10	-0.0005024285128526	0.212289728310249	0.0069610099999991	0.0067765400000016	4.592149437174913e-05	4.845566021910406e-05	0.1076790000000039	-0.0574310000000029	0.003298319761001	0.0115947670410004	0.2164269999999999	-0.0341580000000016	0.0011667689640004	0.0468406463289993	-0.002313190000001	-0.0003532800000024	1.2480675697724894e-07	5.350847977120413e-06	-0.0002211950000011	0.0007413750000028	5.496368949670253e-07	4.892722815870711e-08	1.5768500001276617e-05	-3.312678416891032e-16	-8.076365067638956e-16	2.4864567490892884e-10	0.0827455156000022	0.0415902147000005	-0.0125543759000001	-0.0627780340000005	-0.0933951072000015	1
-8.11704149299801e-05	4.365080207197783e-06	0.0267583401673454	0.168714388971499	0.0853362258004479	0.0038585258492707	-3.339837889207314e-10	-2.1553963745717355e-10	0.0012957054788397	0.2199300949697411	0.0070881599999993	0.0001271500000002	1.616712257969497e-08	5.0242012184695626e-05	0.0724176000000006	-0.0352614000000011	0.0012433663299599	0.0052443087897594	0.1926220000000007	-0.023805000000001	0.0005666780249992	0.0371032348839983	-0.0021772600000005	0.0001359299999994	1.8476965025485163e-08	4.74046110774904e-06	-0.0003571180000003	-0.0001359230000012	1.8475060750512627e-08	1.275332645930727e-07	1.5768500000581596e-05	1.6786983958585247e-16	4.907319690268261e-16	2.4864538938153117e-10	0.0819413884000016	0.0388891780000007	-0.0169465682000005	-0.0672116885000009	-0.0953831810000011	1
8.528823721367328e-05	-5.798976635075705e-06	0.1543609306018409	0.122741934642965	0.0246953468092086	-0.0142239788162257	8.50135430988218e-10	9.76201625026032e-11	-0.002290011521929	0.2487172948887834	0.0111265999999999	0.0040384400000011	1.630899763307834e-05	0.0001238012275592	0.1224800000000015	0.0500624000000006	0.0025062438937603	0.0150013504000011	0.197473	0.0048510000000001	2.353220099893077e-05	0.0389955857289989	-0.0025046800000002	-0.0003274199999993	1.0720385676809569e-07	6.273421901610239e-06	-0.000581409000001	-0.0002242910000008	5.030645250471964e-08	3.380364242270235e-07	-7.048769999934362e-05	-8.62562000013701e-05	7.440132306553409e-09	4.968515293730449e-09	0.0811185686000013	0.0361526575000006	-0.0213039730000006	-0.0714000949000009	-0.0968275308000013	1
-0.0001596509005689	-2.572106121990109e-07	0.1900250428835711	0.0519134788916087	-0.0066563362759461	-0.0190705118640898	-2.118407314931238e-09	-4.2319412424515306e-11	0.060738767890096	0.2562454803894649	0.0131471999999999	0.0020206000000003	4.08282435923289e-06	0.0001728488678393	0.0944674000000015	-0.0280126000000011	0.0007847057587599	0.0089240896627599	0.2185110000000001	0.0210380000000009	0.0004425974439994	0.047747057121	-0.00266345	-0.0001587700000005	2.520791274796365e-08	7.09396590176092e-06	-0.0002977580000008	0.0002836510000006	8.045789028012338e-08	8.86598267578021e-08	-8.691339999978481e-05	-1.6425700000540472e-05	2.6980314095503644e-10	7.553938365828546e-09	0.0802772440000015	0.0333831503000005	-0.0256176456000007	-0.075327970000001	-0.0977199233000016	1
0.0089666102124926	4.396355495746078e-05	0.1163215378141414	0.0081938858624769	-0.0185577330509223	-0.0167284106133414	5.153172869110538e-09	1.7748133749048626e-11	0.1693626174489574	0.2401987421418943	0.009408909999999	-0.0037382900000002	1.3974812124068736e-05	8.85275873868717e-05	0.0708676000000003	-0.0235998000000005	0.0005569505600397	0.0050222167297595	0.1906980000000003	-0.027813000000001	0.0007735629689998	0.0363657272039994	-0.0023172199999996	0.0003462299999994	1.19875212900961e-07	5.369508528697744e-06	-0.0003984620000013	-0.0001007040000001	1.014129475471882e-08	1.5877196472968478e-07	-7.93457000001841e-05	7.567700000333411e-06	5.7269114971116274e-11	6.295739443603158e-09	0.0794176065000016	0.0305831832000007	-0.0298787309000009	-0.0789809816000012	-0.0980552714000019	1
0.1244881512119723	-0.0002170301490663	0.0423329418056543	-0.0118756398712552	-0.0196810140502072	-0.0117097152572342	-1.2181804798279383e-08	-7.2478675602703125e-12	0.1523556491255368	0.2427206062007615	0.0097821399999991	0.0003732300000005	1.393006326817511e-07	9.569026297854294e-05	0.1146780000000011	0.0438104000000007	0.0019193511481603	0.0131510436840005	0.2036470000000004	0.0129490000000002	0.0001676766009994	0.0414721006089989	-0.0027216399999998	-0.0004044199999995	1.6355553687343308e-07	7.407324288028887e-06	-0.0005861230000021	-0.0001876610000001	3.5216649946889087e-08	3.435401710305368e-07	-0.0003076450000015	-0.0002282993000021	5.212057187898852e-08	9.46454435748198e-08	0.0785398523000019	0.0277553111000008	-0.0340784819000007	-0.0823458001000012	-0.0978316635000019	1
0.2034367085804362	0.0006137661221133	0.048930373462833	-0.0179991898116019	-0.0154307280452306	-0.0069938310942182	2.7776701970471332e-08	2.8919602848026758e-12	0.0781919046458808	0.2545232796207615	0.0071697099999988	-0.0026124300000003	6.824790505189728e-06	5.140474148282024e-05	0.0894703000000007	-0.0252077000000006	0.0006354281392901	0.0080049345820895	0.2252320000000011	0.0215850000000006	0.0004659122249995	0.0507294538239996	-0.0027216399999995	5.364018492631304e-17	1.729657079320433e-16	7.407324288435634e-06	-0.0003628250000015	0.0002232980000011	4.986199562670332e-08	1.316419808135412e-07	-0.0001952640000007	0.0001123810000008	1.2629489389609715e-08	3.8128027531232814e-08	0.0776441814000024	0.0249021141000007	-0.0382082774000005	-0.0854101477000012	-0.0970503743000016	1
0.1413559497719043	0.0029476185748742	0.1548916722815573	-0.0165311409690301	-0.0100506477974055	-0.0034148534854893	-6.031579181800819e-08	-1.1298228889357153e-12	0.0247195689734267	0.2548448211415524	0.0124066999999997	0.0052369900000011	2.742606425998905e-05	0.00015392620489	0.0841884000000004	-0.0052819000000001	2.789846760961209e-05	0.0070876866945598	0.177962	-0.0472700000000018	0.0022344529000005	0.0316704734439996	-0.0022535099999995	0.0004681299999995	2.191456964496442e-07	5.0783073203562456e-06	-0.000396045000001	-3.321999999956552e-05	1.1035668836152043e-09	1.5685164127979838e-07	-6.568749999901604e-05	0.0001295765000004	1.6790069429485742e-08	4.314846805363222e-09	0.0767307983000016	0.0220261957000003	-0.0422596400000006	-0.0881628430000013	-0.0957158574000015	1
0.0621600160063231	0.0988751213445507	0.1529026047531736	-0.0119124256911848	-0.0054783829438833	-0.0021173621956086	1.2183830283753876e-07	4.328024347053166e-13	-0.0032380333119277	0.2446786052557292	0.0127194000000004	0.0003126999999999	9.778128969483961e-08	0.0001617831363596	0.1075490000000014	0.0233606000000002	0.0005457176323597	0.0115667874010004	0.1952119999999999	0.0172500000000004	0.0002975624999994	0.0381077249439993	-0.0025354399999992	-0.0002819299999998	7.948452501605086e-08	6.428455993098897e-06	-0.0003074820000008	8.856300000039667e-05	7.843404429984906e-09	9.454518036757337e-08	-1.185729999904384e-05	5.383020000020048e-05	2.8976904035466224e-09	1.4059550189324046e-10	0.0757999113000013	0.0191301800000002	-0.0462242531000007	-0.0905938416000015	-0.0938357201000018	1
0.0130916001809363	0.1885158660014722	0.1058112206122289	-0.0072280067291765	-0.0028702243357348	0.0004891676464926	-2.167534361833814e-07	-1.6187080033142831e-13	-0.014258940155795	0.2328050353993228	0.0192643000000013	0.0065449000000004	4.2835716010711136e-05	0.000371113254491	0.0803625000000002	-0.0271865000000006	0.0007391057822499	0.0064581314062498	0.2283500000000005	0.0331380000000009	0.001098127044	0.0521437225000001	-0.0026204299999985	-8.4990000000489e-05	7.223300118317628e-09	6.866653384417019e-06	-0.0002211950000011	8.628699999974956e-05	7.445446283762712e-09	4.892722867824631e-08	-4.922100000017925e-05	-3.736370000007157e-05	1.396045752041677e-09	2.4227065686452966e-09	0.0748517327000018	0.0162167092000001	-0.0500939782000009	-0.0926942731000017	-0.0914206801000017	1
-0.0102089487395216	0.1412047337244076	0.1678715967767678	-0.0037855391464393	-0.0009451965630233	-0.0018816129663381	2.8398301695094977e-07	5.850724791224745e-14	-0.0156139505955542	0.2590000009906096	0.021341800000002	0.0020774999999998	4.31600624975407e-06	0.0004554724272415	0.1031410000000011	0.0227785000000002	0.0005188600622497	0.0106380658810006	0.1976809999999999	-0.0306690000000015	0.0009405875610002	0.0390777777610002	-0.0025727499999985	4.767999999961128e-05	2.273381869001718e-09	6.61904256285506e-06	-0.0002211950000003	4.206568335671995e-16	5.89090879023874e-17	4.8927227605136175e-08	6.247880000069951e-05	0.000111699800001	1.2476845186602113e-08	3.903601662747275e-09	0.0738864790000014	0.0132884418999999	-0.053860871600001	-0.0944564733000018	-0.0884845040000017	1
-0.0178014656308188	0.0652739520628933	0.1694317874943223	-0.0017828096930663	-0.0011299800440884	0.0659832556714814	2.7273507861430563e-08	-1.680354557570687e-14	-0.0121848860247302	0.2833725135355165	0.0203532000000021	-0.0009886000000007	9.773299594696966e-07	0.0004142527502408	0.1059130000000019	0.0027719999999992	7.683983999595189e-06	0.0112175635690007	0.1979599999999994	0.0002789999999998	7.784099963853973e-08	0.0391881616000004	-0.0028748599999995	-0.0003021100000002	9.12704521368834e-08	8.26482001905187e-06	-7.500759999896289e-05	0.0001461874000003	2.1370756615154083e-08	5.6261409965807055e-09	-6.055000000000909e-05	-0.0001230288000009	1.5136086171307442e-08	3.6663019363859755e-09	0.0729043701000011	0.0103480496999999	-0.0575172008000011	-0.0958740120000016	-0.0850439292000016	1
-0.0166880478915105	0.0162347718006042	0.0896741700783876	-0.0007661844732886	0.0123726237451162	0.1665497331849148	-2.12736569515865e-06	-5.940221003110581e-15	-0.0078840701225454	0.2850725107923421	0.0171151000000014	-0.0032381000000012	1.0485291610380664e-05	0.0002929266480102	0.0435022999999986	-0.0624107000000007	0.003895095474491	0.0018924501052896	0.208788000000001	0.010828	0.0001172455839993	0.0435924289440006	-0.0029274999999997	-5.2640000000562766e-05	2.770969029138256e-09	8.570256249860323e-06	-0.0002211949999991	-0.0001461874000008	2.137075637823941e-08	4.892722826843823e-08	3.300339999893484e-05	9.355340000165143e-05	8.752238108106396e-09	1.0892248284299335e-09	0.0719056303000017	0.0073982156999999	-0.0610554601000015	-0.096941716900002	-0.0811185686000012	1
-0.0120722814275551	-0.0077714652972566	0.0200345630211393	-0.0003031833264103	0.1321537532075093	0.1426825636418035	1.0953620510644384e-05	3.7704497640399086e-14	-0.004110512332861	0.2670769248905676	0.0147356000000014	-0.0023795000000005	5.662020249977643e-06	0.0002171379073602	0.108846	0.0653437000000016	0.0042697991296911	0.0118474517159999	0.1925170000000008	-0.0162710000000012	0.0002647454409996	0.0370627952890001	-0.00310305	-0.0001755499999987	3.0817802682735305e-08	9.62891930275747e-06	-0.0003766119999992	-0.0001554169999997	2.4154443497316388e-08	1.418365991009835e-07	-0.0001810260000024	-0.0002140294000006	4.580858544189573e-08	3.277041104347001e-08	0.0708904874000018	0.0044416312999999	-0.0644683864000013	-0.0976556919000016	-0.0767307983000012	1
-0.0069469152250527	-0.016220753851634	0.037822226123778	-0.0001053001062179	0.2005818811153387	0.071314595867081	-4.2616743946876745e-05	-1.1308130408423765e-13	-0.0025405738049092	0.255894683018205	0.0159295000000016	0.0011938999999996	1.425397209206984e-06	0.000253748970251	0.0812698000000008	-0.0275762000000008	0.0007604468064396	0.0066047803920396	0.2012760000000004	0.0087590000000001	7.672008099975237e-05	0.0405120281760002	-0.0026948899999997	0.0004081600000011	1.665945858883894e-07	7.262432113835492e-06	-0.0002211949999995	0.0001554169999998	2.4154443250081986e-08	4.892722823341159e-08	-1.4395700001384543e-05	0.0001666303000024	2.776565761283273e-08	2.0723646139884376e-10	0.0698591728000016	0.0014809941999997	-0.0677489736000011	-0.0980133320000013	-0.071905630300001	1
0.0008966139900252	-0.015876831368984	0.1423500630833065	-2.681127787045471e-06	0.1343099893479818	0.0214455654871194	0.0001479814017044	3.147061175997636e-13	0.0001618617061746	0.2932587861910833	0.0145998000000012	-0.0013297000000004	1.768102089222334e-06	0.0002131541600405	0.0748711999999994	-0.0063985999999997	4.09420819593481e-05	0.0056056965894395	0.1922970000000004	-0.0089790000000003	8.062244099969976e-05	0.0369781362090003	-0.0024230899999982	0.0002718000000001	7.387524041480879e-08	5.871365150491188e-06	-0.0002211949999991	2.3787221582372548e-17	-5.723893538319441e-16	4.892722830092463e-08	-0.0001461530000015	-0.0001317573000002	1.7359986608804567e-08	2.1360698905642163e-08	0.0688119219000014	-0.0014809942000002	-0.0708904874000013	-0.0980133320000014	-0.0666705703000008	1
0.0959768017289891	-0.0117113495576947	0.1403973452806467	3.0764309026259304e-08	0.0574846527616433	-0.0042037519141518	-0.0004641332315954	-8.553044139905195e-13	-0.002979804398791	0.3098466093304646	0.0141361000000013	-0.0004637000000001	2.150176893027447e-07	0.0001998293232101	0.1172180000000013	0.0423468000000007	0.0017932514702403	0.0137400595240009	0.1906959999999998	-0.0016009999999999	2.5632009998568185e-06	0.0363649644159999	-0.0029184199999992	-0.0004953300000002	2.453518090601429e-07	8.51717529627738e-06	-0.0002211949999984	1.4632766093887474e-16	-5.37502958945867e-16	4.8927228103788123e-08	-0.0001654550000008	-1.9302000000169365e-05	3.725673719239544e-10	2.7375356033174743e-08	0.0677489736000011	-0.0044416313	-0.0738864790000011	-0.0976556919000013	-0.0610554601000009	1
0.17172867202575	-0.007178420574161	0.0707720134786692	-6.423328500282077e-08	0.0108128278717214	-0.0140727075885653	0.0012307068726635	2.273741687643146e-12	0.0340843766447175	0.289126066584394	0.019600600000002	0.0054645000000002	2.9860760250048704e-05	0.0003841835203618	0.0568379000000002	-0.0603801000000013	0.0036457564760115	0.0032305468764098	0.1774639999999998	-0.0132320000000002	0.0001750858239998	0.0314934712959996	-0.0023584099999991	0.0005600099999997	3.136111998480036e-07	5.562097728625987e-06	-7.25018999988251e-05	0.0001486930999999	2.21096375313328e-08	5.256525982888458e-09	-3.70792999999333e-05	0.0001283757000005	1.6480320501380446e-08	1.3748746126013975e-09	0.066670570300001	-0.0073982157	-0.0767307983000011	-0.0969417169000014	-0.0550923084000008	1
0.1238199514225387	-0.0038116680982148	0.0192306522494632	7.743239927919223e-08	-0.0109520119728147	-0.014937094324476	-0.0006899588034372	-5.931695835932077e-12	0.1681147016151539	0.2615885517547766	0.0148208000000013	-0.0047798000000009	2.2846488040299266e-05	0.0002196561126407	0.0780219999999999	0.0211841000000005	0.0004487660928097	0.0060874324839997	0.1567639999999997	-0.0207000000000007	0.0004284899999998	0.0245749516959994	-0.0024553699999985	-9.696000000062802e-05	9.40124131999594e-09	6.028841836751796e-06	-0.0003424920000001	-0.0002699901000004	7.289465430207341e-08	1.1730076954226183e-07	-0.0001150900000002	-7.801070000082553e-05	6.085668688841123e-09	1.3245708133949365e-08	0.0655769581000007	-0.0103480496999998	-0.0794176065000014	-0.0958740120000015	-0.0488151074000009	1
0.0558133247179633	-0.0018018978156088	-0.0069846320220702	-5.1541922518670243e-08	-0.0177677948135566	-0.011510629746004	0.0859895991349846	1.515847845207841e-11	0.1954353672663965	0.2469027634257971	0.0087148400000003	-0.0061059600000011	3.728274752195209e-05	7.594843622567559e-05	0.048704599999999	-0.0293174000000001	0.0008595099427593	0.0023721380611597	0.1664890000000002	0.0097250000000004	9.457562499927391e-05	0.0277185871209992	-0.0022758899999993	0.0001794799999999	3.2213070560758106e-08	5.179675293398069e-06	-0.0002211950000002	0.0001212970000007	1.4712961657391387e-08	4.892722819454526e-08	8.13597000004153e-05	0.0001964497000013	3.859248437431262e-08	6.6194026835960114e-09	0.0644683864000011	-0.0132884418999997	-0.0819413884000016	-0.0944564733000014	-0.0422596400000012	1
0.0128414465255841	-0.0007712120058146	-0.0166893134182074	2.72921399831026e-08	-0.0162695713460707	-0.0072845593229019	0.1989910362344319	-3.7956354504159565e-11	0.1145680690889322	0.2209064564595079	0.0058212600000007	-0.0028935799999999	8.372805215762833e-06	3.388706798825496e-05	0.0760422000000008	0.0273376000000004	0.0007473443737589	0.0057824161808395	0.1144109999999987	-0.0520780000000022	0.0027121180840008	0.0130898769209999	-0.0027569900000022	-0.0004811000000015	2.3145720936797845e-07	7.600993858594267e-06	-8.221349999806742e-05	0.0001389815000009	1.931585712897077e-08	6.75906012484267e-09	0.0002183080000021	0.0001369483000002	1.8754835770873884e-08	4.7658386029592326e-08	0.063345108100001	-0.0162167091999998	-0.0842969630000014	-0.0926942731000011	-0.0354632750000015	1
