bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-002_T1w	0.3371986407953269	3.8250256085559906	0.8376122590437315	-1.0	3.7165452080354595	3.4458	4.03307	3.6707656241063784	0.2513907812773443	0.36543638204567747	0.38317283667697816	0.7343098819255829	0.21985768079757695	-1.0	0.0	17.835608552254346	11.112510907661425	14.369836897987138	192	256	160	2.3372740860098546	7.23319871419782	9.408522949248203	18.655096047536933	-1.0	-1.0	-1.0	-1.0	1.0	1.0	1.0000011920928955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9375899436592823	91.98027177326291	218.28091219958645	215.8574933577329	7159.0	78.34907990768554	375.29704551100707	92.34792708750206	0.35774200939176204	80.8692095317448	613.6343845968365	615.3795843143016	14077.0	467.22709601819514	749.4427931305021	85.0740800322386	1.1206121515715832	48.824261907656364	1002.2999683100372	999.9999704863876	176802.0	918.7574400287122	1092.667503322195	53.60450248618239	0.1264237764098758	0.3997167499769426	0.49512544547929693	0.8222321059159139
sub-004_T1w	0.34812850085003383	3.759179603669571	0.8353987428228768	1491.2831316340776	3.7851334078214607	3.49871	4.10758	3.749110223464383	0.25453902427925085	0.3605021051129315	0.3849588706078177	0.7577496767044067	0.22978509068489072	-1.0	0.0	18.12846909909448	11.339944647413722	14.453727954005787	192	256	160	2.4221000390434084	7.535153007071866	9.394383081687458	18.2258961989471	-1.0	-1.0	-1.0	-1.0	1.0	1.0	0.9999999403953552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3607304182402711	86.07909889156556	214.88901474515777	211.08876198530197	7347.0	80.160968542099	363.514432311058	87.1452014577191	0.42080834292765745	79.41683517296539	622.9690935222336	625.821617692709	11397.0	481.84218060970306	755.18446585536	83.0499607587799	0.5829952437031714	50.845336041456136	999.7846702948837	1000.0000342726707	173245.0	908.2495281100273	1090.029100626707	54.86682999105404	0.1140514588389995	0.38164084330241127	0.48283580605988125	0.8583929839375156
sub-005_T1w	0.3824014764296934	3.523073418934909	0.8329409876312842	-1.0	3.752914694060672	3.56682	4.11223	3.579694082182016	0.24934026291069508	0.365950707297987	0.38470902979131794	0.7575372755527496	0.23360683023929596	-1.0	0.0	15.436378022257653	9.496078169960782	12.033941044358837	192	256	160	2.2663959581060373	6.693277626317441	7.907548125794636	14.762970792960427	-1.0	-1.0	-1.0	-1.0	1.0	1.0	0.9999960660934448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47047926346113833	88.65186433278674	209.5185318408548	205.94623269047588	7684.0	72.8263998515904	363.90926483357316	90.86357153952733	0.39627655324156086	87.074662891729	601.0442864046607	602.9343298729509	15407.0	450.2847881024703	747.5942437838762	90.0776564666823	0.482824332957251	64.76383417343315	1000.9601867871354	999.9999962579459	200436.0	890.4057944118977	1112.1484411298297	67.73687462484362	0.1106378264770855	0.37688714199757384	0.4540386092799152	0.8179600541056129
sub-007_T1w	0.3647434873699599	3.5882448335001644	0.8421757054817524	-1.0	3.7147403021884347	3.55446	3.95732	3.632440906565304	0.2498595433114905	0.35883617197303697	0.3913042847154725	0.7077232599258423	0.19255195260047908	-1.0	0.0	18.324521490795046	11.459596259550825	14.396002736891415	192	256	160	2.5000805859021535	6.910499478579483	8.972843079164086	17.50794917301062	-1.0	-1.0	-1.0	-1.0	1.0	1.0	1.0000025033950806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33350852365488937	86.4039666393207	218.70225370936734	215.13389860466123	5431.0	85.82827732060105	361.29357017576694	86.04286309895818	0.2843838402390326	85.73283756318436	616.672039717429	618.8836741568521	13678.0	463.5442825043574	761.9757190860807	89.55373664910792	0.6832644055205987	53.284527114638884	1000.5603843355741	1000.0210199672729	175243.0	907.086881345138	1094.134205205366	57.11795007171915	0.11935554423240823	0.39434800998314773	0.4942467298448183	0.8461511054103646
sub-008_T1w	0.36330292412328646	3.6376494367165177	0.8473589631649914	-1.0	3.90709497382697	3.65779	4.31037	3.7531249214809104	0.22899076042637248	0.3927352751062505	0.378273964467377	0.6894744038581848	0.15937000513076782	-1.0	0.0	22.154150568448344	12.29127550898822	16.348063481294417	192	256	160	2.740871571219363	7.610885723568629	9.38941545428489	17.81648906806668	-1.0	-1.0	-1.0	-1.0	1.0	1.0	0.9999986886978149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5552632347736313	79.71785375241082	216.5069993213535	218.95656272768974	5983.0	86.89939652569592	342.78062257822603	79.87906694965395	0.39218037849252374	79.22336330620224	632.7768226673479	634.4424073165283	18790.0	492.5511968228966	768.0873724478296	83.35764688713842	0.27706338079662274	53.584782898237044	1000.6015436285926	1000.0000105891377	150758.0	908.6939919553697	1094.863669089973	56.12759563287707	0.11673759230697792	0.39345137308263506	0.4465919827807574	0.8648346754738386
sub-009_T1w	0.38494188754380965	3.3151379870043196	0.8260386473127204	-1.0	3.75557400045987	3.42198	4.1139	3.73084200137961	0.27430331515249434	0.3132705217977536	0.41242616304975205	0.762324333190918	0.23755772113800044	-1.0	0.0	16.902626067763325	12.261789184444165	13.290675044057927	192	256	160	2.475542619549106	6.4584188475135935	7.985608733848911	15.022864734484035	-1.0	-1.0	-1.0	-1.0	1.0	1.0	0.999999463558197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35806943404703606	86.0395895053738	216.16335406018175	216.14378973841667	8311.0	79.12247096467763	365.0217564823106	87.30642896784569	0.6770191126520086	86.9003164492521	613.0873616661813	614.8933555595577	9919.0	447.88208595961333	765.2048379337416	95.20323372674939	0.9499994370329476	61.34334719255777	1002.4416557524992	999.9999610986561	204683.0	897.175358645618	1114.2569623477757	66.56503509603868	0.11301605801279037	0.3424094704048144	0.46303349512486575	0.8112366299359086
sub-010_T1w	0.34625717537970213	3.703794261545991	0.834150710201556	3669.808864265928	3.6207807141296353	3.45736	3.81065	3.594332142388905	0.25617714466615754	0.3499162251531023	0.3939066301807402	0.7631178796291351	0.18298332393169403	-1.0	0.0	19.112178692200203	12.291691126521483	15.161326746784884	192	256	160	2.3246144723374456	7.04109076154941	8.829425182597438	17.12257031390546	-1.0	-1.0	-1.0	-1.0	1.0	1.0	0.9999994039535522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9761222340783595	88.46835505577174	218.44012211548232	213.78772919997573	4825.0	69.67584317177534	372.3023786988109	91.95743054468635	0.6306938315197863	80.97368325436501	611.3205481702956	612.1279789172113	8837.0	464.945132207498	753.1267786029726	86.93160822509577	1.0430087214651849	53.33708098667777	1001.6487702051019	1000.0210647247732	169776.0	909.4930193945765	1098.805739596486	58.4035049217614	0.11970840011964357	0.38080499295909703	0.4859793650735525	0.811936725096195
sub-012_T1w	0.36537803754328596	3.5231885487403707	0.8443542193119659	-1.0	3.764109707121919	3.62435	3.98272	3.685259121365757	0.21784465861052504	0.40286050291761827	0.3792948384718567	0.7775187492370605	0.18757012486457814	-1.0	0.0	18.900518013859056	9.966125226766453	13.635113228993617	192	256	160	2.425781760220158	7.200053402503577	8.624966053889436	16.249062998944574	-1.0	-1.0	-1.0	-1.0	1.0	1.0	1.000000238418579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42977978124376026	93.45889699753731	234.28710400576483	226.56150718219578	5367.0	96.75089100934565	396.415303976275	93.38861517138174	0.24656788504943394	84.3950636502007	621.3279575736253	625.0908722076565	12055.0	473.58173863310367	756.1669324059039	86.81393180083364	1.5366980017365002	52.59241762204583	1004.2661795843231	1000.0107283471152	171312.0	912.2098612133414	1113.8900027610362	61.542490771630796	0.11886991108839676	0.41877265563306837	0.48552816087362016	0.7855892478964981
sub-013_T1w	0.3691330078164883	3.52625721748584	0.8322837600119538	-1.0	3.4862436020986878	3.33271	3.74417	3.381850806296064	0.2535809428335304	0.36486244039859667	0.381556616767873	0.7923756539821625	0.19407716393470764	-1.0	0.0	19.14494197156496	11.789061212406072	15.145143636727067	192	256	160	2.453677803420233	6.874450734283425	8.283990629209898	15.523843349926032	-1.0	-1.0	-1.0	-1.0	1.0	1.0	0.9999997615814209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5164647658601416	82.60880296207182	204.73471039339327	203.07976550608873	5687.0	71.88324533179403	342.41105757355683	82.75818027217325	0.5229079296265695	83.91248307040321	612.203513382864	612.3705295696855	10290.0	463.16620232947173	756.686058357358	89.07486530949326	0.7039140774408765	59.174358087919806	1002.2512510464601	1000.000023894012	151214.0	900.808565929532	1113.9897750467062	64.41682608972528	0.11670883669288477	0.3821512077843086	0.47120905026235327	0.8249208286892061
sub-014_T1w	0.3413336808506434	3.8346818928898045	0.8491684986474676	-1.0	3.504450987577026	3.34383	3.697	3.472522962731079	0.22008311185760843	0.4153495092437308	0.36456737889866075	0.74373859167099	0.20772459506988528	-1.0	0.0	21.279982284966007	11.240106852253692	16.183458287965987	192	256	160	2.4305097826042026	7.44252541807111	9.170761899541956	17.63925049795056	-1.0	-1.0	-1.0	-1.0	1.0	1.0	1.0000020265579224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.024164536042615925	94.18628704145979	225.5088400270543	223.27195244375616	4106.0	80.6220296039246	388.34212331520393	91.85100339324983	0.2945717973263511	81.34786673303402	612.8732217018311	615.5277665164322	14571.0	475.2589002912864	744.4660874716938	82.70131573719391	1.815042345687309	49.89292544639797	1001.5993961324724	1000.0218833945692	136590.0	911.8078410904855	1094.0281880197113	56.692784244651676	0.12070638736327267	0.41770668933416505	0.46046969378402214	0.8367346938775511
