trial_type.familiarfaces	trial_type.fourier	trial_type.unfamiliarfaces	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	intercept
5.312684821178599e-05	3.733830025870773e-15	-1.438274659509698e-13	0.0351165062157278	-5.992370616813242e-16	1.535080388222378e-16	0.0012331690087978	-0.0317068311515983	4.933945948825721e-16	-4.3717539601050363e-16	0.0010053231416778	-0.0170827157988842	1.0888141987482348e-17	-1.3365721154077311e-16	0.0002918191790661	0.0014239019168979	9.553120960811528e-19	-4.467004483987864e-16	2.027496669052689e-06	0.0004832768258124	-3.9462917504874793e-17	-2.9249432674967234e-16	2.33556490545905e-07	0.0003891555900212	2.858124992011211e-16	1.1051982064862209e-17	1.514420737143457e-07	0.0783251358000013	0.0783224080000007	0.078317861900001	0.078311497500001	0.0783033150000009	0.0782933145000006	0.078281496200001	0.0782678605000003	0.0782524077000009	1
-7.974066122243381e-05	3.695320319305728e-15	1.7298412426231985e-13	0.0350795454887697	-3.6960726959232135e-05	1.366095505344174e-09	0.0012305745116971	0.0049831446416549	0.0366899757932524	0.0013461543237098	2.4831730519238373e-05	0.0079263044131406	0.0250090202120246	0.0006254510919655	6.282630165084788e-05	0.0012743293141641	-0.0001495726027336	2.237196309663544e-08	1.623915201034755e-06	0.0009032474222157	0.0004199705964036	1.7637530287866079e-07	8.158559070080628e-07	0.0003864249505505	-2.730639470939433e-06	7.456078614263249e-12	1.4932424178626825e-07	0.0783178619000014	0.0782933145000005	0.0782524077000013	0.0781951502000011	0.0781215540000008	0.0780316344000007	0.0779254101000011	0.0778029035000003	0.0776641400000009	1
6.026062457250149e-05	3.581240223520458e-15	1.355801911891637e-13	0.0299370870755658	-0.0051424584132042	2.644487853161343e-05	0.0008962291825687	-0.0008258442736924	-0.0058089889153479	3.374435221882561e-05	6.820187643937995e-07	0.0178140050543348	0.0098877006411937	9.776662396972069e-05	0.0003173387760771	0.0014533265450898	0.0001789972309256	3.204000873439533e-08	2.112158047177555e-06	0.000726848739456	-0.00017639868276	3.111649545987596e-08	5.283090911295296e-07	0.00047897254069	9.254759013953956e-05	8.565055884034819e-09	2.294146933681273e-07	0.0783033150000013	0.0782351381000005	0.0781215540000014	0.0779626285000012	0.0777584539000008	0.0775091487000007	0.077214857600001	0.0768757514000004	0.0764920269000009	1
-0.0001855277014298	3.87835750011368e-15	-1.8671429856181538e-12	0.0239088465269494	-0.0060282405486171	3.633968411200669e-05	0.0005716329422482	-0.0136696218609852	-0.0128437775872922	0.0001649626227118	0.0001868585618229	-0.019297188839089	-0.0371111938934241	0.0013772407121953	0.0003723814970922	0.0014534282917425	1.0174665235435296e-07	1.0214939205538968e-14	2.1124537999099517e-06	0.0003158469781536	-0.0004110017613027	1.689224483407709e-07	9.9759313752068e-08	0.0004767709923842	-2.201548306223954e-06	4.8465058591317764e-12	2.273105781374364e-07	0.0782814962000012	0.0781479006000007	0.077925410100001	0.077614277800001	0.0772148576000009	0.0767276039000007	0.076153070900001	0.0754919122000002	0.0747448799000009	1
0.020019351138414	3.68841514153787e-15	8.856991561471406e-12	0.0199257789295036	-0.0039830675974458	1.5864827485571417e-05	0.0003970366659466	0.0252331775971581	0.0389027994581429	0.001513427805681	0.0006367132516484	0.0407047549400957	0.0600019437791845	0.0036002332572808	0.0016568770747346	0.0009689429342284	-0.0004844853575138	2.3472606174548449e-07	9.388504094970104e-07	0.0004261361392134	0.00011028916106	1.21636989278758e-08	1.8159200924806737e-07	0.0002807935210318	-0.000195977471353	3.8407169404649495e-08	7.884500066771692e-08	0.0782524077000013	0.0780316344000005	0.0776641400000015	0.0771506157000012	0.0764920269000009	0.0756896121000007	0.074744879900001	0.0736596067000003	0.0724358332000009	1
0.255788952351465	4.0302841750949454e-15	-3.322095197251826e-11	0.0177871329749157	-0.0021386459545882	4.573806518835365e-06	0.0003163820994668	0.0051923603083567	-0.0200408172888022	0.0004016343576035	2.696060557145512e-05	0.0075855465233454	-0.0331192084167507	0.001096881966152	5.75405160591994e-05	0.000969000801774	5.7867545190996966e-08	3.445295789875109e-15	9.389625539763202e-07	0.0006470000175043	0.0002208638782909	4.8780852909532985e-08	4.186090231498907e-07	-8.134440065206525e-07	-0.0002816069650382	7.93024839395699e-08	6.623601284632348e-13	0.078216052100001	0.0778863825000008	0.0773379620000014	0.076572331000001	0.0755916397000008	0.0743986425000007	0.072996690000001	0.0713897198999999	0.0695822453000008	1
0.6661774042599529	4.208774632315924e-15	1.1192855841945051e-10	0.0220679187045502	0.004280785729634	1.8325126463025627e-05	0.0004869930359502	0.0126802407882994	0.0074878804799428	5.606835408240491e-05	0.0001607885064487	-0.0047133849683331	-0.0122989314916784	0.0001512637158367	2.2215997860679967e-05	0.0009689272946611	-7.35071126969783e-08	5.379706830549912e-15	9.3882010251822e-07	0.0005936121610583	-5.338785644598531e-05	2.850263065070882e-09	3.523753980180687e-07	0.0002317126119139	0.000232526055921	5.4068367002548675e-08	5.3690733930905725e-08	0.0781724329000009	0.0777121991000009	0.0769471488000011	0.0758802828000011	0.0745157859000009	0.0728590099000007	0.070916453500001	0.0686957360999997	0.0662055682000005	1
0.9709046538731988	4.2378243602096215e-15	-3.5337901623486064e-10	0.015888485697417	-0.0061794330071339	3.818539228945197e-05	0.0002524439777571	0.0246597185101085	0.0119794777218085	0.0001435078864875	0.0006081017169966	0.0547878298922632	0.0595012148605965	0.0035403945698872	0.0030017063043054	0.0005349997301854	-0.0004339275644753	1.882931314057299e-07	2.862247110676631e-07	0.0004709999881422	-0.0001226121729161	1.5033744840670567e-08	2.2184098852557938e-07	-1.259921681875317e-07	-0.0002318386040823	5.3749138888468295e-08	1.63522231879436e-14	0.0781215540000003	0.0775091487000008	0.0764920269000013	0.0750754995000009	0.0732669628000008	0.0710758604000006	0.0685136330000011	0.0655936593999992	0.0623311863000006	1
1.1110198765508013	4.3671138728446886e-15	1.0668338148808703e-09	0.0127546129452159	-0.0031338727522015	9.821158426637346e-06	0.0001626801513825	0.005271921724557	-0.0193877967855514	0.000375886664198	2.779315866961601e-05	0.0196379130261878	-0.0351499168660762	0.0012355166556918	0.0003856476280255	0.0005349267153392	-7.301484672170692e-08	5.3147527714812e-15	2.861465909974156e-07	0.0005930660820851	0.000122066093943	1.4900131181630506e-08	3.517273780453464e-07	0.0002468414578868	0.000246967450055	6.099292181341962e-08	6.093070412213105e-08	0.0780634202000001	0.0772773069000009	0.0759729768000015	0.0741591765000009	0.0718480694000009	0.0690551536000006	0.0657991582000011	0.0621019176999991	0.0579882256000004	1
1.144769708282002	4.541278166961022e-15	-3.112757110450278e-09	0.0249869372447342	0.0122323242995187	0.0001496297577693	0.0006243470328719	0.0155058255872268	0.0102339038626699	0.0001047327882707	0.0002404306271409	-0.0007386530287194	-0.0203765660549075	0.0004152044441897	5.456082978149408e-07	0.0005349997099646	7.299462547595431e-08	5.612525925241022e-15	2.862246896524653e-07	0.0002390001667175	-0.0003540659153677	1.2536267279969957e-07	5.71210789344085e-08	-6.387331414655918e-08	-0.0002469053312014	6.096224353686835e-08	5.1985369609975714e-15	0.0779980369000006	0.077016759700001	0.075390432100001	0.073132675400001	0.0702623992000009	0.0668036435000006	0.0627853769000009	0.0582412541999989	0.0532093345000002	1
1.126527934078194	4.445659984545379e-15	8.833295938404966e-09	0.0143955920198669	-0.010591345224868	0.0001121765936726	0.0002072330696027	0.0146729566255886	-0.0008328689616383	6.93670707302394e-07	0.0002152956561357	0.0550538704087489	0.0557925234374685	0.0031128056715206	0.0030309286469849	0.0005870001483882	5.20004384241711e-05	2.704044846394194e-09	3.445691738096545e-07	0.0006549998472483	0.0004159996805312	1.730557349593399e-07	4.290247999265669e-07	-1.9224052030282925e-07	-1.2836720501383118e-07	1.585841715218943e-14	3.7453143235337336e-14	0.0779254101000001	0.0767276039000007	0.0747448799000014	0.071997521100001	0.0685136330000008	0.0643288553000006	0.0594859981000009	0.0540346033999989	0.0480304386000003	1
1.090612224284418	4.529949678676764e-15	-2.44720205024187e-08	0.0147120818333096	0.0003164898134423	1.0016580142815213e-07	0.0002164453518702	-0.0202740741937227	-0.0349470308193106	0.0012212949630856	0.0004110380844137	-0.0017589272442037	-0.0568127976529534	0.0032276939771555	3.093825051341357e-06	0.000326956110461	-0.0002600440379279	6.76229016805213e-08	1.0690029851681073e-07	0.000455031193264	-0.0001999686539844	3.9987462390384007e-08	2.0705338683179723e-07	0.0001929255330981	0.0001931177736181	3.729447500917685e-08	3.7220261046300964e-08	0.0778455466999999	0.076409947000001	0.0740368595000011	0.0707554003000008	0.0666058299000008	0.0616390604000006	0.0559160299000008	0.0495069552999988	0.0424904707	1
1.0557520062592265	4.085666228321401e-15	6.633676143587598e-08	0.0116200269398234	-0.003092054893486	9.560803464195338e-06	0.0001350250260826	0.0129041219865227	0.0331781961802457	0.0011007927017753	0.0001665163642425	0.0059898636551804	0.007748790899384	6.004376040228984e-05	3.5878466608335924e-05	0.0005220001957429	0.0001950440852823	3.8042195473563955e-08	2.724842045704092e-07	0.0001710001583712	-0.0002840310348931	8.067362881175073e-08	2.9241053407447005e-08	-4.4605795531175784e-08	-0.0001929701388943	3.723747505069011e-08	2.4789925086082774e-15	0.0777584539000001	0.076063906800001	0.0732669628000011	0.0694081582000009	0.0645434186000008	0.0587432490000006	0.0520917114000008	0.0446852067999988	0.0366310779	1
1.0302850717299974	5.083917552419254e-15	-1.7614175020408585e-07	0.0065134755125766	-0.0051065514272468	2.607686747887025e-05	4.242536325366389e-05	0.0195555847889613	0.0066514628024375	4.424195741256275e-05	0.0003824208964375	0.0369038207978675	0.0309139571426869	0.0009556727462196	0.0013618919894822	0.0005180000879889	-4.000107753873085e-06	1.6000814712281398e-11	2.6832409100309884e-07	8.299996519284287e-05	-8.800019317823515e-05	7.744033660019362e-09	6.888993262003419e-09	-2.147099951390744e-08	2.3134796392642923e-08	5.318144312676233e-17	7.669138748240024e-16	0.0776641400000001	0.0756896121000008	0.0724358332000009	0.0679577965000008	0.0623311863000008	0.0556510997000006	0.0480304386000008	0.0395980018999987	0.0304963084	1
0.9965253629716484	2.5431862007048138e-15	4.582366517753991e-07	0.007208801195247	0.0006953256826703	4.834778045540286e-07	5.196681467325261e-05	0.0019631280962218	-0.0175924566927395	0.0003094945324861	3.853871922178304e-06	-0.0012239168353717	-0.0381277376332399	0.001453724377029	1.497972420511499e-06	0.0007050003283828	0.0001870002403937	3.4969089694702104e-08	4.970254630561825e-07	0.00027199972127	0.0001889997560773	3.572090761494008e-08	7.398384797629987e-08	-9.584587942017105e-08	-7.437487998218551e-08	5.288005468812183e-15	9.533720996264627e-15	0.0775626137000001	0.0752872017000012	0.0715441653000009	0.0664064700000007	0.0599742683000007	0.0523729476000005	0.0437506855000007	0.0342755615999988	0.0241322808999998	1
0.7583343611366611	8.567975757971536e-15	-1.167234161500238e-06	0.0105685347339766	0.0033597335387301	1.1287809451108548e-05	0.0001116939264235	0.0175103735370787	0.0155472454408569	0.0002417168407987	0.0003066131814074	0.0050980874846186	0.0063220043199901	3.996773862169633e-05	2.5990496001298542e-05	0.0002839999800083	-0.0004210003483743	1.772412938403826e-07	8.065598871177649e-08	8.299999901016059e-05	-0.0001889997222599	3.5720894886507064e-08	6.888999004167359e-09	-1.1831306632026697e-08	8.401457287661795e-08	6.891319480718041e-15	5.8126166861807445e-16	0.0774538843000006	0.0748568252000012	0.0705927043000007	0.0647564834000006	0.0574781354000007	0.0489197490000006	0.0392719196000006	0.0287495042999988	0.0175868373999997	1
0.3444325765711961	-6.693286029093511e-15	2.9064504602837047e-06	0.0105042613851214	-6.427334885452877e-05	4.131062915086993e-09	0.000110339507247	0.0115056039874019	-0.0060047695496769	3.605725734481748e-05	0.0001323789231144	0.0460128376089779	0.0409147501243586	0.0016740167777384	0.0021171812248311	-0.000241999892873	-0.0005259998728811	2.766758668216776e-07	5.8563948396818714e-08	8.299979774826002e-05	-2.0126185452468227e-10	-2.323890502515672e-16	6.888965528608089e-09	1.0029916402060376e-08	2.1861223257670643e-08	8.60005171903049e-18	5.793299177413199e-16	0.0773379620000005	0.0743986425000008	0.069582245300001	0.0630102883000008	0.0548485818000006	0.0453030458000005	0.0346145140000006	0.0230526580999991	0.0109091836999999	1
0.0344227141719445	2.941433158665405e-14	-7.05416065853982e-06	-0.0106053882267668	-0.0211096496118888	0.0004456173067385	0.0001124742594415	-0.0166263488416413	-0.0281319528290425	0.0007914067699753	0.0002764354758048	-0.0026170176064319	-0.0486298552154105	0.0023648628182718	6.848781152639622e-06	3.1527418664782934e-05	0.0002735273115379	7.481718965214345e-08	9.939782351046367e-10	-0.0002869968066577	-0.0003699966044068	1.3689748705396852e-07	8.236716607901051e-08	0.0001910044966695	0.0001909944667526	3.64788860446932e-08	3.64827161881114e-08	0.0772148576000002	0.073912823700001	0.0685136330000008	0.0611704788000005	0.0520917114000006	0.0415349259000004	0.0297996542000004	0.0172188654999993	0.0041495193999998	1
-0.1092338460426837	-5.4326502829603336e-14	1.66052930516876e-05	-0.0105661665746512	3.922165211638877e-05	1.5383374151951735e-09	0.0001116438760844	-0.0160707250395134	0.0005556238021287	3.087178093227604e-07	0.0002582682032965	-0.0137473750306466	-0.0111303574242143	0.0001238848563902	0.000188990320233	0.0001270294085807	9.550198991636845e-05	9.120630072451132e-09	1.6136470544630043e-08	-0.0003469891555236	-5.999234886587533e-05	3.5990814013964703e-09	1.204014731665536e-07	0.0001680221259014	-2.298237076956045e-05	5.281891712547568e-10	2.8231433166190457e-08	0.0770845824999999	0.0733995493000012	0.0673877603000003	0.0592397885000003	0.0492139234000008	0.0376279837000006	0.0248492421000002	0.0112827827999994	-0.0026413391000002	1
-0.1447291789861209	1.305863838678303e-13	-3.766519118507184e-05	0.0033382494980828	0.0139044160727351	0.0001933327863241	1.114390971171198e-05	0.0118261030403055	0.0278968280798184	0.0007782330169148	0.0001398567131192	0.0460328848447714	0.0597802598754178	0.0035736794707723	0.0021190264871324	-2.8999981996072424e-05	-0.0001560293905768	2.4345170140251565e-08	8.409981286827234e-10	-0.0003470000339659	-1.0878442012551855e-08	-4.229385171381103e-16	1.2040902233292556e-07	-5.0161406090815806e-09	-0.0001680271420423	2.8233120289063275e-08	4.205617280187935e-16	0.0769471488000003	0.0728590099000009	0.0662055682000007	0.0572210856000006	0.0462218981000006	0.0335952773000003	0.0197857959000004	0.0052796736999993	-0.0094123413000002	1
-0.1272179770598005	-2.5331105301182197e-13	8.100307742370403e-05	-0.0073803656962382	-0.0107186151943219	0.0001148887116838	5.446979781103362e-05	-0.0078573498239368	-0.0196834528642425	0.0003874383166586	6.173794625605514e-05	-0.0104063120859187	-0.0564391969306904	0.0031853829501814	0.0001082913312293	0.0002390001417765	0.0002680001237724	7.182406575994387e-08	5.712106775939008e-08	-0.0001090003175191	0.0002379997164464	5.6643864570094497e-08	1.1881068554402805e-08	1.3010055036608152e-08	1.802619607259885e-08	-1.1335223790553204e-16	-5.55257735706269e-17	0.0768025692000005	0.0722914064000009	0.0649680448000005	0.0551173695000007	0.0431225804000005	0.0294502853000004	0.0146323483000001	-0.0007547998000007	-0.0161125855000003	1
-0.0913359245782313	4.643027250893435e-13	-0.0001529694831646	0.0059707911867664	0.0133511568830055	0.0001782533901152	3.56503473960808e-05	-0.0078322348804543	2.5114943483046495e-05	6.307602322439946e-10	6.134390322319961e-05	0.0049357150921314	0.0153420271780508	0.0002353777979313	2.436128347051271e-05	0.0002309996905744	-8.000451201969638e-06	6.400690245165984e-11	5.33608563055687e-08	-0.0002059998724128	-9.699955489346024e-05	9.408913226495077e-09	4.24359465944616e-08	2.3790110325555e-08	1.0780055103588484e-08	-2.21040596863678e-16	1.2191919437189732e-15	0.0766508572000005	0.0716969497000011	0.0636762243000004	0.0529317656000004	0.0399231648000005	0.0252068614000003	0.0094123413000001	-0.0067847893000008	-0.0226917022000005	1
-0.0563906921078168	-6.113306708861018e-13	0.0002420439724956	0.0121813361206032	0.0062105449338367	3.857086837512475e-05	0.0001483849496828	0.0121260476845603	0.0199582825650141	0.0003983330429449	0.0001470410324477	0.030084686901227	0.0251489718090954	0.0006324707830542	0.000905088385945	-1.399996358622392e-05	-0.0002449996541606	6.002483035038018e-08	1.9599865183859338e-10	0.0001009995502782	0.0003069994226913	9.42486457736267e-08	1.0200908816528305e-08	6.790253761126883e-10	-2.311108459745157e-08	1.9931565652443906e-16	7.689110229242633e-16	0.0764920269000009	0.0710758604000008	0.0623311863000007	0.0506675210000006	0.0366310779000004	0.0208791885000002	0.0041495194000001	-0.0127744731000011	-0.0291002326000005	1
-0.030668859216739	1.0856372673159415e-14	-0.000619481393993	0.017804475924491	0.0056231398038879	3.161970125400148e-05	0.0003169993629452	0.0089303014769513	-0.0031957462076093	1.0212793823501216e-05	7.975028446899663e-05	0.0125093987362781	-0.0175752881649491	0.0003088907540805	0.0001564850567431	-0.0002230002775076	-0.0002090003139211	4.36811313571938e-08	4.972912414953638e-08	0.0003899999436175	0.0002890003933391	8.352122775196525e-08	1.5209995635628976e-07	4.3442540367628664e-08	4.2763515177015744e-08	1.647232173048915e-15	2.509053347750916e-15	0.0763260930000014	0.0704283693000009	0.0609340550000007	0.0483279997000006	0.0332539613000005	0.016481731	-0.0011321776999997	-0.0186882691000012	-0.0352900000000005	1
-0.0149154480045126	4.250179994937929e-12	0.0258375892030115	0.017790711179272	-1.3764745219329683e-05	1.8946775484824818e-10	0.0003165094042637	-0.0078137865200469	-0.0167440879969977	0.0002803644828508	6.105525978156219e-05	0.0300790248079046	0.0175696260716271	0.0003086917602961	0.0009047477333945	0.0002679978900595	0.0004909981675678	2.410792010606863e-07	7.182286888063586e-08	3.0018991918280257e-05	-0.0003599809516995	1.2958628583887293e-07	9.011396255522219e-10	0.0001419962529293	0.0001419528103894	2.0150600110643683e-08	2.016293613146731e-08	0.0761530709000009	0.0697547170000007	0.0594859981000006	0.0459166776000005	0.0297996542000003	0.0120291865000001	-0.0064087247999998	-0.0244910458000014	-0.0412144725000006	1
-0.0065506494384793	-2.2233641859746063e-11	0.2778319339880118	0.0177883860975633	-2.325081709282056e-06	5.405880168379809e-12	0.0003164266799555	0.0213391315451334	0.02915291806518	0.0008498926317152	0.0004553585350997	0.0300927247467444	1.369993883977276e-05	1.8768809712816086e-10	0.0009055720826834	4.7000014357172376e-05	-0.0002209978757027	4.8840061162843363e-08	2.209001184359488e-09	0.000251999795657	0.000221980803739	4.9275477315828794e-08	6.350389734958797e-08	-5.927506304068812e-09	-0.0001420021804361	2.016461953723e-08	8.539928545881482e-16	0.0759729768000007	0.0690551536000008	0.0579882256000007	0.0434371372000005	0.0262761749000003	0.0075364368	-0.01165612	-0.0301483313000013	-0.0468291124000005	1
-0.0025954452770529	8.661901110052639e-11	0.6886473359976627	0.0177841260426849	-4.260054879565076e-06	1.814796680845088e-11	0.0003162751391019	-0.0078180327321892	-0.0291571642773226	0.0008501402286947	6.112163580233656e-05	0.0172682036157487	-0.0128245211309942	0.0001644683422389	0.0002981908561148	0.0003570000628529	0.0003100000484961	9.610003028537003e-08	1.2744904451601757e-07	0.0002520001263104	3.306534920483004e-10	-2.2208821827541073e-16	6.35040640890378e-08	-4.4987328658396516e-08	-3.905982169830484e-08	1.355543092955239e-15	2.800474817953508e-15	0.0757858272	0.0683299391000012	0.0564419894000003	0.0408930622000003	0.0226917022000002	0.0030184981000001	-0.0168504939000003	-0.0356265180000009	-0.0520917114000005	1
-0.0009021662113568	-2.976834045788315e-10	0.9831564455773804	0.0177896917352467	5.565692561406024e-06	3.0976949398759516e-11	0.0003164731320351	0.0292269240622863	0.0370449567944753	0.0013723288239048	0.0008542130901417	0.0469867339821223	0.0297185303663739	0.0008831910471371	0.0022077531703072	-0.0001139999534659	-0.000471000016319	2.2184101569171475e-07	1.2995989094582798e-08	0.000251999950576	-1.7573440012395612e-10	-1.7521705758270881e-16	6.35039755988155e-08	1.4357074983478045e-08	5.9344403621583526e-08	3.265676189327296e-15	6.339608148354984e-16	0.0755916396999994	0.0675793428000012	0.0548485818000005	0.0382882325000003	0.0190545566000001	-0.0015095293999998	-0.0219682184000004	-0.0408930622000008	-0.0569627074000002	1
-0.0002297027980608	9.521512860935275e-10	1.115288867949307	0.0177874041530417	-2.287582205362758e-06	5.233011356083729e-12	0.0003163917465037	-0.0078258697950561	-0.0370527938573424	0.0013729095326347	6.124423804995468e-05	0.0263705871382155	-0.0206161468439062	0.0004250255106892	0.0006954078660144	0.000142000111967	0.0002560000654333	6.553603376049347e-08	2.0164031464286556e-08	0.0002520001946056	2.440297235854235e-10	-1.5937929244835522e-16	6.350409872262417e-08	-1.7846283806841886e-08	-3.2203358282653434e-08	8.895301952379895e-16	8.537033610382456e-16	0.0753904320999991	0.0668036435000011	0.0532093345000002	0.0356265180000002	0.0153731807000002	-0.0060325115999999	-0.0269860141000005	-0.0459166776000008	-0.0614054824000004	1
-8.098875973570923e-06	-2.901555189383056e-09	1.144723582331583	0.0204284615067837	0.0026410573537424	6.975183945924001e-06	0.0004173220395341	0.0291513391373436	0.0369772089323996	0.0013673139804306	0.0008498005734995	0.0401092259290136	0.0137386387907979	0.000188750195824	0.0016087500046248	-0.0001780178005647	-0.0003200179125319	1.024114645504566e-07	3.1690337157476765e-08	0.0002519875922179	-1.2602387794390292e-08	4.871764734507181e-17	6.349774741267379e-08	0.0001410226438575	0.0001410404901413	1.989241982531988e-08	1.9887385586493456e-08	0.0751822232999993	0.0660031294000013	0.0515256174000003	0.0329118732000002	0.0116561200000001	-0.0105353313	-0.0318810561000006	-0.0506675210000009	-0.0653866377000002	1
