Subject,num_runs,run_numbers,Session
sub-xp201,3,"01, 02, 03",ses-all
sub-xp202,3,"01, 02, 03",ses-all
sub-xp203,3,"01, 02, 03",ses-all
sub-xp206,3,"01, 02, 03",ses-all
sub-xp211,3,"01, 02, 03",ses-all
sub-xp218,3,"01, 02, 03",ses-all
sub-xp219,3,"01, 02, 03",ses-all
sub-xp220,4,"01, 02, 03, 04",ses-all
sub-xp222,3,"01, 02, 03",ses-all
