Subject,num_runs,run_numbers,Session
sub-xp201,0,None,ses-all
sub-xp202,0,None,ses-all
sub-xp203,0,None,ses-all
sub-xp204,0,None,ses-all
sub-xp205,0,None,ses-all
sub-xp206,0,None,ses-all
sub-xp207,0,None,ses-all
sub-xp210,0,None,ses-all
sub-xp211,0,None,ses-all
sub-xp213,0,None,ses-all
sub-xp216,0,None,ses-all
sub-xp217,0,None,ses-all
sub-xp218,0,None,ses-all
sub-xp219,0,None,ses-all
sub-xp220,0,None,ses-all
sub-xp221,0,None,ses-all
sub-xp222,0,None,ses-all
