trial_type.control_condition	trial_type.main_condition	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	intercept
0.0013549519498763	-1.1944212047855813e-07	0.0174945000000011	-6.367307559611027e-16	-1.8451394883606462e-16	0.0003060575302512	0.100316000000004	-1.4146200232436092e-15	-9.863766422549594e-16	0.0100632998559974	0.2056010000000033	-9.166531091825177e-16	-1.436153798719258e-15	0.0422717712010022	-0.0021769000000031	-1.3312713582725815e-16	-3.7717926721913725e-16	4.73889361050158e-06	0.0004009149999999	1.2305641253549541e-16	7.829041148092042e-16	1.607328375545369e-07	0.0012650099999992	3.7591424801101404e-16	2.5840419758070017e-17	1.6002503010676311e-06	0.0975872772000037	0.0975790871000019	0.097565437500001	0.0975463292000017	0.0975217631000013	1
0.0055366441880136	2.721639524209092e-07	0.0277214000000019	0.0102269000000001	0.00010458948361	0.000768476017963	0.0770110000000021	-0.0233050000000022	0.0005431230249995	0.0059306941209978	0.1791980000000027	-0.026403000000001	0.0006971184089986	0.0321119232040011	-0.0013368300000006	0.0008400700000015	7.057176058190227e-07	1.7871144479226692e-06	0.001092130000002	0.0006912150000021	4.777781773727364e-07	1.192747940841616e-06	0.0015967500000001	0.0003317400000016	1.100514263205894e-07	2.5496105650449984e-06	0.0975654375000029	0.0974917407000018	0.097368953700001	0.0971971386000015	0.0969763818000013	1
0.2011677811331864	-5.908456457502453e-07	0.0129816000000011	-0.014739800000001	0.0002172617040399	0.00016852193856	-6.701900000300151e-05	-0.0770780190000022	0.0059410210129679	4.491551304787763e-09	-0.0557889000000018	-0.2349869000000029	0.0552188431716154	0.0031124013632111	0.0006032369999981	0.0019400670000006	3.76385996398283e-06	3.63894877056952e-07	0.0006770019999998	-0.0004151280000005	1.723312551570653e-07	4.583317084285046e-07	-0.0009233730000033	-0.0025201230000044	6.351019943123124e-06	8.526176962721328e-07	0.0975217631000005	0.0973171258000015	0.0969763818000015	0.0965000075000017	0.0958886693000015	1
0.6250905264870906	1.192603581148417e-06	0.0184770000000015	0.0054953999999999	3.019942115859225e-05	0.0003413995290008	0.0178585999999952	0.0179256190000006	0.0003213278165322	0.0003189295939619	0.1945450000000011	0.2503339000000034	0.0626670614892157	0.0378477570249994	-0.001604599999998	-0.0022078370000009	4.874544221975473e-06	2.57474115870492e-06	0.0014292500000017	0.0007522480000009	5.658770536252127e-07	2.042755566712398e-06	0.0012046199999989	0.0021279930000049	4.528354212963466e-06	1.4511093438908757e-06	0.0974562635999997	0.0970553990000014	0.0963885124000014	0.0954574315000016	0.0942647084000016	1
0.9598783227514236	-2.1168119219236807e-06	0.0288413000000025	0.0103643000000009	0.0001074187144889	0.000831820585693	0.0043720599999941	-0.0134865399999986	0.0001818867611704	1.9114908647936583e-05	0.0395157000000003	-0.1550293000000025	0.0240340838584917	0.0015614905464891	-0.0007081630000005	0.0008964369999993	8.035992944100668e-07	5.01494833333005e-07	2.287909998676423e-06	-0.001426962090003	2.0362208099738622e-06	5.233531538157164e-12	0.001527260000003	0.0003226400000001	1.0409656453135649e-07	2.332523110535086e-06	0.0973689536999998	0.0967067945000013	0.0956065293000012	0.0940731426000012	0.0921135811000015	1
1.1109920655166683	2.752048992961649e-06	-0.045588900000001	-0.0744302000000056	0.0055398546720512	0.0020783478032076	0.0393230999999969	0.0349510400000025	0.001221575197082	0.0015463061936097	0.0554969999999997	0.0159813000000003	0.0002554019496889	0.0030799170089992	-0.0008866720000004	-0.000178509	3.1865462782276454e-08	7.861872348814407e-07	0.0017330000000014	0.0017307120900021	2.9953643421193865e-06	3.0032890038617435e-06	0.000980925000001	-0.0005463350000004	2.984819303003129e-07	9.622138567475957e-07	0.0972598531000007	0.0962716243000013	0.094632007400002	0.0923520963000018	0.0894473172000018	1
1.1446786954371695	3.780957027429238e-07	-0.0205239000000008	0.0250650000000025	0.0006282542249996	0.0004212304712077	0.0572822999999988	0.017959200000001	0.0003225328646399	0.0032812618932887	0.1061590000000003	0.0506620000000005	0.0025666382439996	0.0112697332809993	-0.0013827200000011	-0.0004960480000006	2.460636188452315e-07	1.911914597298345e-06	0.0006663860000009	-0.001066614000003	1.1376654279123347e-06	4.4407030118795403e-07	0.001051120000001	7.019499999822599e-05	4.927337040003211e-09	1.104853255512408e-06	0.0971289860000017	0.0957502779000014	0.093466909200002	0.0903004534000013	0.0862808277000016	1
1.123331366459705	-2.146233368689532e-05	-0.0032477199999995	0.0172761800000015	0.000298466395391	1.0547685197566298e-05	0.0616965999999997	0.0044143	1.94860444894335e-05	0.0038064704515581	0.1079250000000006	0.0017659999999996	3.118755999332489e-06	0.0116478056249994	-0.0008263679999994	0.0005563520000016	3.0952754918147384e-07	6.828840712105713e-07	0.0006886910000006	2.2305000000285607e-05	4.975129701774023e-10	4.742952942039595e-07	0.0015272600000017	0.0004761400000004	2.267092996656817e-07	2.3325231111408355e-06	0.0969763818000019	0.0951432221000015	0.0921135811000017	0.0879255584000015	0.0826318208000015	1
1.084609859790599	0.0001141007617441	-0.0234226000000005	-0.0201748800000013	0.0004070257830125	0.0005486181907573	0.0397388999999984	-0.0219577000000006	0.000482140589289	0.0015791801732105	0.0383865999999996	-0.0695384000000005	0.0048355890745598	0.0014735310595595	-0.0005231749999998	0.0003031929999994	9.192599548391857e-08	2.737120810102605e-07	0.0004810399999994	-0.0002076510000003	4.3118936997417403e-08	2.3139948152068205e-07	0.0012385700000029	-0.0002886900000006	8.334191442250146e-08	1.5340556469574963e-06	0.0968020747000014	0.0944510002000014	0.0905747485000018	0.0852359127000014	0.0785207032000014	1
1.0499755770999546	-0.0004220170895456	-0.0580079000000022	-0.034585300000002	0.0011961429760901	0.0033649164624082	0.1018270000000021	0.0620881000000025	0.0038549321616135	0.0103687379289961	0.1141560000000005	0.0757694000000007	0.00574100197636	0.0130315923359993	-0.0004127059999989	0.0001104690000006	1.2203397808160475e-08	1.7032624171555786e-07	0.0009227120000011	0.0004416719999996	1.9507415518643362e-07	8.513974357694044e-07	0.0003129899999992	-0.0009255800000025	8.566983386215104e-07	9.796273844065803e-08	0.0966061036000031	0.0936742318000017	0.0888535104000022	0.0822411445000014	0.0739704660000013	1
1.0016459730761678	0.0010151724583741	-0.0402563000000024	0.0177516000000018	0.0003151193025587	0.0016205696896872	0.045261099999999	-0.0565659000000035	0.0031997010428123	0.0020485671732111	0.1061590000000008	-0.0079969999999998	6.395200899923414e-05	0.0112697332809995	-0.0009220420000003	-0.0005093360000011	2.594231603933147e-07	8.50161449841523e-07	0.0005358969999999	-0.000386815	1.496258434700203e-07	2.871855936432305e-07	0.0015272600000031	0.0012142700000033	1.474451635460791e-06	2.3325231112654053e-06	0.0963885124000025	0.0928136124000019	0.0869533332000022	0.078951974400001	0.0690065559000014	1
0.7223679698219295	0.0081479832154433	-0.0125058000000005	0.027750500000003	0.0007700902502507	0.0001563950336382	0.0452627999999989	1.700000001257882e-06	2.8888566141621737e-12	0.0020487210638396	-0.0085538000000012	-0.1147128000000015	0.013159026483841	7.316749444037108e-05	0.0003422080000019	0.00126425	1.5983280637216808e-06	1.1710631557398389e-07	0.0007429869999999	0.0002070900000006	4.288626779876413e-08	5.52029683293993e-07	0.0005022930000007	-0.0010249670000037	1.0505573510907989e-06	2.522982563415439e-07	0.0961493498000012	0.0918699121000014	0.0848780435000018	0.0753801767000014	0.0636567332000012	1
0.2856005068588466	0.2174377438894736	-0.0057662099999996	0.0067395900000004	4.542207336681893e-05	3.324917776270173e-05	0.0552462999999997	0.0099835000000006	9.967027224926048e-05	0.0030521536636893	0.0411239999999992	0.0496778000000009	0.0024678838128395	0.001691183375999	2.854340000251841e-05	-0.0003136646000007	9.838547963666725e-08	8.147268130536331e-10	0.000639041000001	-0.0001039460000002	1.0804770136440822e-08	4.083734002815656e-07	0.0006892899999996	0.0001869970000001	3.4967876117534907e-08	4.751207031505717e-07	0.0958886693000012	0.0908439759000015	0.0826318208000016	0.0715385375000014	0.057950916200001	1
-0.0074117676543833	0.6442133486026815	0.0301622000000028	0.0359284100000026	0.0012908506451315	0.000909758308844	0.0452493999999993	-0.0099969000000001	9.993800960919876e-05	0.0020475082003601	0.0341130999999998	-0.0070109000000001	4.915271880904089e-05	0.0011637035916091	0.0003422080000025	0.0003136645999995	9.838547994662979e-08	1.171063165257785e-07	-1.439769999995971e-05	-0.0006534387000008	4.2698213333347124e-07	2.0729184604886446e-10	0.0006892899999992	-8.653003377031346e-16	-2.0775765419590177e-15	4.751207027967274e-07	0.095606529300001	0.0897367220000014	0.0802191885000012	0.0674408090000013	0.0519210142000012	1
-0.1260473185008038	0.9703453145825368	0.0290809000000035	-0.0010813000000005	1.169209689098772e-06	0.0008456987448137	0.0701910000000009	0.0249416000000009	0.0006220834105601	0.0049267764809977	0.0749714000000008	0.0408582999999999	0.0016694006788889	0.0056207108179585	-0.0007807150000002	-0.0011229230000024	1.2609560660517388e-06	6.095159106972774e-07	-0.0002257150000004	-0.0002113173000005	4.4655000709908476e-08	5.094725946187768e-08	0.0003267359999979	-0.0003625540000018	1.314454028602677e-07	1.0675641090232907e-07	0.0953029929000017	0.0885491416000016	0.0776450055000009	0.0631016598000013	0.0456007488000009	1
-0.1428423679284241	1.114526856369644	0.0140804000000024	-0.0150005000000016	0.0002250150002488	0.0001982576641611	0.0452381999999994	-0.0249528000000014	0.0006226422278394	0.0020464947392401	0.0389319000000006	-0.0360395000000004	0.0012988455602488	0.001515692837609	-0.0002363250000012	0.0005443900000014	2.9636047298187705e-07	5.5849506303608314e-08	-0.0002759350000012	-5.02199999993457e-05	2.522047488093614e-09	7.614012193754974e-08	0.0002065469999983	-0.0001201889999989	1.4445394314833346e-08	4.2661660557026825e-08	0.0949781280000015	0.0872822977000018	0.0749144558000011	0.0585366231000011	0.0390254656000009	1
-0.1148968955314374	1.1444967200340248	-0.0235308999999996	-0.0376113000000026	0.0014146098876915	0.0005537032548076	0.0632508000000006	0.0180126000000012	0.0003244537587593	0.0040006637006381	-0.0375039000000011	-0.0764358000000011	0.0058424315216396	0.001406542515211	-0.0001160690000016	0.0001202559999995	1.4461505264647373e-08	1.3472013989015578e-08	5.639889999889159e-05	0.0003323339000002	1.104458200649859e-07	3.180833543166445e-09	0.0002065469999992	2.011850817229525e-15	-5.265719715103673e-16	4.2661661550096544e-08	0.0946320074000019	0.0859373244000016	0.0720330383000016	0.0537620404000015	0.032231936100001	1
-0.0758945003771647	1.1218139170095338	0.0035581100000014	0.0270890100000022	0.0007338144627807	1.2660146772112526e-05	0.0432207999999994	-0.0200300000000009	0.0004012008999998	0.0018680375526405	-0.0304411000000017	0.0070628000000005	4.988314383892096e-05	0.0009266605692105	0.0001857599999986	0.0003018290000017	9.110074483433354e-08	3.450677814134204e-08	0.0002548659999996	0.0001984671000015	3.9389188711605697e-08	6.49566775909606e-08	0.000467656	0.0002611090000006	6.817790827252892e-08	2.1870213259928674e-07	0.0942647084000011	0.0845154255000014	0.0690065559000016	0.0487950036000013	0.025258152500001	1
-0.0429046045764385	1.082675342505274	0.0221965000000029	0.0186383900000012	0.0003473895817917	0.0004926846122527	0.0452130999999988	0.0019923000000001	3.969259289639169e-06	0.0020442244116101	0.0195902999999994	0.0500314000000008	0.0025031409859592	0.000383779854089	-0.0002806330000003	-0.0004663929999999	2.1752242998930817e-07	7.875488096626389e-08	0.0003260770000005	7.121100000064982e-05	5.071004630814961e-09	1.0632621084247945e-07	0.0010168200000011	0.0005491640000004	3.0158109826730977e-07	1.0339229124443787e-06	0.0938763134000007	0.0830178738000014	0.0658411035000011	0.0436532934000011	0.0181431151000006	1
-0.0216361552185095	1.04903193748072	0.0057469200000022	-0.0164495800000014	0.0002705886821753	3.302708948675411e-05	0.045185499999999	-2.759999999949952e-05	7.61758917751808e-10	0.0020417294102496	-0.029034700000001	-0.0486250000000005	0.0023643906249991	0.0008430138040905	0.0007307500000013	0.0010113830000012	1.0228955736858323e-06	5.339955647388918e-07	0.0001277340000005	-0.0001983430000004	3.933994562954539e-08	1.6315973938029045e-08	-0.000305162000002	-0.0013219820000027	1.7476364123429325e-06	9.312384523037504e-08	0.0934669092000009	0.0814460099000014	0.0625430558000011	0.038355315700001	0.0109266140000005	1
-0.0086867016526319	0.9956084123540055	0.0067196800000019	0.0009727599999997	9.46262016238084e-07	4.5154099302699976e-05	0.0288190999999972	-0.0163664000000006	0.0002678590489592	0.0008305405248124	0.0074065499999992	0.0364412500000007	0.0013279647015613	5.485698290175137e-05	0.0001284390000009	-0.0006023110000008	3.627785404240091e-07	1.6496577300891348e-08	-0.0002368700000006	-0.0003646040000003	1.3293607538702749e-07	5.610739453446487e-08	-0.0003700120000029	-6.484999999975838e-05	4.205519384247295e-09	1.3690887865597461e-07	0.0930365874000004	0.0798012408000012	0.0591190548000011	0.0329200359000007	0.0036490069000003	1
0.0074535259928805	0.703276031191902	0.0115861000000022	0.0048664200000004	2.3682043615344658e-05	0.000134237713211	0.0452144999999988	0.0163954000000019	0.00026880914116	0.0020443510102497	-0.0657172000000022	-0.0731237500000008	0.0053470828140619	0.0043187503758421	0.0002699440000001	0.0001415049999996	2.002366273698353e-08	7.2869763952528e-08	-7.069360000059394e-05	0.0001661764000008	2.761459524737825e-08	4.997583790118457e-09	0.0008248870000001	0.0011948990000046	1.427783622763778e-06	6.804385617164927e-07	0.0925854444000003	0.0780850388000012	0.0555759958000009	0.0273669110000008	-0.0036490068999997	1
