trial_type.EyeMovement	trial_type.EyesCenter	trial_type.EyesLeft	trial_type.EyesRight	trial_type.Face	trial_type.Hand	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
3.7581136241795727e-16	1.110331835411723	4.660740265272166e-15	1.956344371197716e-15	1.2612293933052602e-15	1.464558564837418e-07	-0.0187496622152854	-0.0153780984393583	0.0002364859116106	0.0003515498331865	-0.0440961434621298	-0.0646873109382978	0.0041844481964274	0.0019444698682313	0.0098522509487302	0.025934110495868	0.0006725780872112	9.706684875188664e-05	0.0001230525675874	7.105697810503877e-05	5.049094364089064e-09	1.5141934782576952e-08	-0.0002189704529311	-0.0002339855145719	5.474922126372688e-08	4.7948059575115985e-08	0.0004800134995881	-0.0001079860397454	1.1660984420085553e-08	2.3041296081955485e-07	0.0769603099000011	0.0760434475000017	0.0745234261000022	0.0724123020000029	1
3.7983392645836364e-16	1.1369367247755335	4.829264277857823e-15	2.024997114480752e-15	1.3350459098939605e-15	-4.935043389858289e-07	-0.0213826216770208	-0.0026329594617351	6.9324755265692735e-06	0.0004572165097818	-0.0689899962990273	-0.0248938528368969	0.0006197039090644	0.0047596195893381	0.0307152287076404	0.02086297775891	0.0004352638409682	0.0009434252745572	0.0003636029497451	0.0002405503821565	5.786448685486588e-08	1.3220710509919317e-07	-0.000769951211937	-0.0005509807590058	3.035797971289651e-07	5.928248671577264e-07	0.0002681404217787	-0.00021187307781	4.4890199524938016e-08	7.189928664215457e-08	0.0768924577000014	0.0757732340000017	0.0739199131000021	0.0713504500000027	1
4.705855746907133e-16	1.1447187509582688	4.671255300536231e-15	2.1018132324632374e-15	1.27753761353477e-15	1.5549769329068317e-06	-0.0204187016788647	0.0009639199981561	9.29141762562649e-07	0.0004169233782497	0.025955218982714	0.0949452152817412	0.0090145939048959	0.0006736733924391	-0.0073131133947382	-0.0380283421023783	0.0014461548030547	5.3481627518811455e-05	-0.0002739616106284	-0.0006375645603743	4.064885686101842e-07	7.50549635272195e-08	-0.0005880172721329	0.0001819339398037	3.3099958495040285e-08	3.457643113206598e-07	0.0001289196765736	-0.0001392207452052	1.9382415632580296e-08	1.6620283277894364e-08	0.076817843200001	0.075476365800002	0.0732578961000021	0.0701882113000029	1
3.96248279825695e-16	1.1397966393047434	4.676839700143682e-15	2.09274816682392e-15	1.1355084091330542e-15	-4.701266668380075e-06	-0.0192449709073666	0.0011737307714981	1.3776439234507754e-06	0.000370368905225	0.0117218698037486	-0.0142333491789663	0.0002025882288496	0.0001374022316946	-0.0073534597619386	-4.034636719949872e-05	1.627828876178869e-09	5.40733704652544e-05	-0.0002229868000398	5.0974810588698665e-05	2.5984321970296812e-09	4.9723112997714064e-08	-0.0001635178600767	0.0004244994120566	1.8019975073637008e-07	2.673809137638315e-08	0.0001609816047847	3.2061928211185394e-05	1.0279675209501963e-09	2.5915076867599273e-08	0.0767364730000007	0.0751529474000021	0.072537899100002	0.068927221200003	1
3.563458786174613e-16	1.1269057485447835	4.493273166285103e-15	2.02537776863144e-15	1.0982558721028584e-15	1.3981504411666778e-05	-0.0033488974725051	0.015896073434862	0.0002526851506469	1.1215114281770482e-05	-0.0611422521052449	-0.0728641219089935	0.0053091802615679	0.0037383749924997	0.0116578798978018	0.0190113396597414	0.0003614310356577	0.0001359061637062	-0.000120978653831	0.000102008146209	1.0405662037622306e-08	1.4635834553534373e-08	-0.0003260076673065	-0.0001624898072295	2.640293728848808e-08	1.0628099940525785e-07	0.0001309800499607	-3.0001554824178184e-05	9.00091499659235e-10	1.7155773714482682e-08	0.0766483543000012	0.0748030925000015	0.0717604919000022	0.0675692539000026	1
3.374374540235734e-16	1.1097004827003345	4.429473877584089e-15	1.7889416411087424e-15	1.2648652042731288e-15	-3.727818658265885e-05	-0.0168749978690814	-0.0135261003965774	0.0001829553919383	0.0002847655530806	-0.0468772509008237	0.0142650012044215	0.0002034902593616	0.002197476652017	0.0038015440379602	-0.0078563358598412	6.17220131419194e-05	1.4451737067381582e-05	-8.898820745357313e-05	3.1990446377459854e-05	1.0233886481286795e-09	7.91890117613167e-09	-0.0006030015356314	-0.0002769938683246	7.672560359374533e-08	3.636108511097502e-07	3.8973192359258616e-05	-9.200685760184552e-05	8.46526171514442e-09	1.5189092407123144e-09	0.0765534948000013	0.0744269242000014	0.070926289700002	0.0661162199000025	1
4.218318641674811e-16	1.0909517265897142	4.424314084291997e-15	1.8154331227360404e-15	1.1843569215989098e-15	7.387544262268058e-05	-0.020102537681411	-0.0032275398123294	1.0417013239881578e-05	0.0004041120212319	0.0331910522906307	0.080068303191454	0.0064109331759582	0.001101645952158	-0.0082722744092025	-0.0120738184471621	0.0001457770918941	6.843052389615457e-05	-0.0005349966344923	-0.0004460084270394	1.989235170662304e-07	2.862213986095669e-07	-0.0004490038412372	0.0001539976943936	2.3715289813519295e-08	2.016044489492642e-07	1.4380345216707594e-05	-2.459284714197891e-05	6.04808510994671e-10	2.0679383785915283e-10	0.0764519028000009	0.0740245748000019	0.070035953000002	0.0645701635000026	1
4.0905496411251216e-16	1.072651014767206	4.343509370448697e-15	1.840884100374619e-15	1.3037255772458525e-15	0.0006462407417573	-0.0187081840740015	0.0013943536074096	1.944221982061034e-06	0.0003499961513464	-0.0165151472023999	-0.0497061994930316	0.0024707062680404	0.0002727500871155	0.0033413984337808	0.0116136728429838	0.0001348773969033	1.116494348803106e-05	-3.398388752340747e-05	0.0005010127469688	2.5101377321342805e-07	1.1549047972179415e-09	-0.0004080012053788	4.100263585867086e-05	1.681216071094047e-09	1.6646498354432348e-07	7.899299756975772e-05	6.46126523533877e-05	4.174794492938711e-09	6.2398932119077875e-09	0.076343587400001	0.0735961859000018	0.0690901862000019	0.0629332601000026	1
2.8340182878081453e-16	1.0560893826787707	4.131557504554029e-15	1.6239384075488238e-15	1.2624465993066229e-15	0.0202017757607147	-0.0175727505470041	0.0011354335269973	1.2892092938472155e-06	0.0003088015617868	-0.0804428764038113	-0.063927729201411	0.0040867545608484	0.0064710563641171	0.0204465612370844	0.0171051628033044	0.0002925865945269	0.0004180618664163	0.0003480186877332	0.0003820025752563	1.4592596791079885e-07	1.2111700700241744e-07	-0.0006109887511315	-0.0002029875457519	4.12039440268217e-08	3.733072534012403e-07	6.11062668224535e-05	-1.7886730747605853e-05	3.1993421722755247e-10	3.7339754530241816e-09	0.0762285580000016	0.0731419081000013	0.0680897378000019	0.0612078126000022	1
3.7124381920280384e-16	1.0419570132397178	3.97456821343743e-15	1.6009220533269205e-15	1.3652017790138397e-15	0.1020810046578809	-0.003328659041343	0.0142440915056613	0.0002028941428221	1.10799710135944e-05	0.0111185298285763	0.0915614062323881	0.0083834911112519	0.0001236217055472	0.0020193258422178	-0.0184272353948659	0.0003395630042971	4.077676851862593e-06	4.800595894182936e-05	-0.0003000127287913	9.00076368845168e-08	2.3045716409719917e-09	-0.000495999373512	0.0001149893776188	1.3222556811852214e-08	2.460153777263357e-07	2.351192852592066e-05	-3.7594338296343154e-05	1.4133333399963804e-09	5.528108514736031e-10	0.0761068248000012	0.0726619013000014	0.0670353999000019	0.0593962487000024	1
1.3207471001189598e-16	1.030472286087368	4.0260048592643015e-15	1.5821314127044178e-15	1.3053319211198286e-15	0.2610746669834211	-0.0190233042980744	-0.0156946452567323	0.0002463218897348	0.0003618861064164	0.0086096761337704	-0.0025088536948066	6.294346861434226e-06	7.412652312696998e-05	-0.0223460470513942	-0.0243653728936123	0.0005936713962438	0.0004993458188178	8.29909797720885e-05	3.4985020830573734e-05	1.2239518194393295e-09	6.887503093236384e-09	-0.0004200018524535	7.599752105867541e-05	5.7756235536296866e-09	1.7640155610786268e-07	-4.298265023559052e-05	-6.649457876129974e-05	4.421529737564321e-09	1.847507333613705e-09	0.0759783984000009	0.0721563343000018	0.0659280066000017	0.0575011171000023	1
1.5772872220966298e-17	1.0215244916820376	3.905635042396362e-15	1.6550578785840754e-15	1.7677826610768257e-15	0.4656750304382045	-0.0033388593285926	0.0156844449694828	0.0002460018140009	1.1147981616729822e-05	-0.0449301364548834	-0.0535398125886537	0.0028665115320272	0.0020187171618527	0.024220801344347	0.0465668483957423	0.0021684713695116	0.0005866472177563	2.700299027152976e-05	-5.598798950033216e-05	3.134655433395225e-09	7.291615353109308e-10	-0.0001299994976054	0.0002900023548483	8.410136536919292e-08	1.6899870270754307e-08	4.600171399064808e-05	8.898436422659154e-05	7.918216492341583e-09	2.1161578223199997e-09	0.075843290100001	0.0716253850000015	0.0647684346000017	0.055525084200002	1
-2.7778836661489143e-16	1.014808147469509	3.757585916881377e-15	1.5087132635380037e-15	3.691510349917634e-16	0.6706624196639581	-0.0033325633136047	6.296014987424384e-06	3.963974498020271e-11	1.1105978239280345e-05	-0.0965349664614524	-0.0516048300065683	0.0026630584800062	0.0093189997497115	0.0308280157092519	0.0066072143649053	4.365528166318263e-05	0.0009503665525637	0.0005829974348996	0.0005559944446291	3.0912982270062505e-07	3.39886009259113e-07	-0.0003180045911988	-0.0001880050935929	3.5345915469164244e-08	1.0112692055983597e-07	-1.5907323701580984e-05	-6.190903769274009e-05	3.832729008741522e-09	2.530427436589897e-10	0.0757015119000012	0.0710692401000011	0.0635576016000016	0.0534709302000016	1
-2.468998178010993e-16	1.0099323569375698	3.739437119303021e-15	1.579148669425963e-15	4.536739626805233e-15	0.8440315252108035	-0.0034038657436913	-7.130243008691773e-05	5.0840366810021565e-09	1.1586302000853506e-05	0.0165687396276263	0.1131037060890792	0.0127924483310845	0.0002745231328461	0.0013848908702328	-0.0294431248390188	0.0008668976002849	1.917922716345551e-06	0.000161006230809	-0.0004219912040904	1.7807657558324747e-07	2.5923006191443897e-08	-0.0003189965923983	-9.920012006931068e-07	9.841057154272352e-13	1.0175882606331325e-07	3.902540015099291e-05	5.493272385326027e-05	3.017604597865551e-09	1.522982494791649e-09	0.0755530762000008	0.0704880952000015	0.0622964658000015	0.0513415452000018	1
-4.19484593774961e-16	1.0064981826102093	3.578367605173134e-15	1.6602147480174686e-15	-8.045279139466884e-15	0.9733744435734014	-0.0033727039782993	3.1161765392059453e-05	9.71055552753998e-10	1.1375132125369915e-05	0.0115997364982803	-0.0049690031293469	2.469099209868443e-05	0.0001345538868278	0.0092973761570991	0.0079124852868664	6.260742341422475e-05	8.644120340024425e-05	-1.2009656428214883e-05	-0.0001730158872361	2.99344979104585e-08	1.4423218993713674e-10	-0.0002719997947049	4.699679769311048e-05	2.2086986951327903e-09	7.398388858882754e-08	-7.100167220997795e-05	-0.0001100270723609	1.2105957295471183e-08	5.041237793436469e-09	0.0753979960000004	0.0698821548000019	0.0609860255000013	0.0491399251000019	1
-5.480340407252963e-16	1.0041451762627662	3.620557701839294e-15	1.6010958088563316e-15	2.7315841969375348e-14	1.0601303037404743	-0.014373487323823	-0.0110007833455241	0.0001210172342152	0.0002065971378478	-0.0744469309927538	-0.086046667491034	0.007404028986312	0.0055423455342377	0.0427161251621499	0.033418749005051	0.0011168127850616	0.0018246673488613	-8.602922908039533e-05	-7.40195726516047e-05	5.478897416702653e-09	7.40102878242627e-09	-0.0003819934411642	-0.000109993646459	1.2098602681249229e-08	1.459189894934337e-07	-0.0001530164267763	-8.201475456631688e-05	6.726420428723685e-09	2.341402690208937e-08	0.0752362850000008	0.0692516320000015	0.0596273177000012	0.0468691675000014	1
-5.836650759464305e-16	1.0025732618491932	3.560961747164533e-15	1.5038180782962279e-15	-7.262891591507864e-14	1.1119542053304805	-0.0165850252983691	-0.002211537974546	4.890900212604811e-06	0.0002750630641473	-0.0553022545893258	0.0191446764034285	0.0003665186345912	0.0030583393626604	0.0375284518912677	-0.0051876732708814	2.6911953964550184e-05	0.0014083847013483	-2.3013372213063527e-05	6.301585686705139e-05	3.9709984004846575e-09	5.29615711304634e-10	-0.0003819994617927	-6.020628450051721e-09	4.73761318952524e-17	1.4592358912204468e-07	-7.000450111778681e-05	8.301192565889701e-05	6.890980161912384e-09	4.900630663424671e-09	0.0750679574000008	0.0685967487000016	0.0582214178000011	0.0445324673000013	1
-4.432105682859063e-16	1.001547247859355	3.6589895379192106e-15	1.670846792054666e-15	2.0512966391975734e-13	1.137608466950218	-0.0034047185038723	0.0131803067944974	0.0001737204871975	1.1592108091003342e-05	0.027860460199957	0.0831627147892827	0.0069160371311229	0.0007762052425515	0.0073315042473527	-0.0301969476439147	0.0009118556470083	5.3750954522649335e-05	-0.0001970126908811	-0.0001739993186673	3.0275762463440766e-08	3.881400040507125e-08	-0.0002079875616464	0.0001740119001454	3.0280140953000834e-08	4.3258826558560976e-08	-0.0001220203675082	-5.2015866390060825e-05	2.705650293212993e-09	1.4888970905333809e-08	0.0748930281000003	0.0679177352000018	0.0567694385000011	0.0421331120000016	1
-6.860401535650327e-16	1.0008920705211375	3.6144372280314806e-15	1.5889301705898709e-15	-5.493256711908035e-13	1.1447307363177683	-0.003279979546675	0.000124738957197	1.5559807435867924e-08	1.0758265826880754e-05	-0.0193515220461399	-0.0472119822460978	0.002228971267605	0.0003744814055003	0.0056465703050664	-0.0016849339422863	2.8390023891182445e-06	3.1883756203716913e-05	0.0001639291600419	0.0003609418509245	1.302790203059467e-07	2.6872769816921258e-08	-0.0003825303242453	-0.0001745427625989	3.0465175827427325e-08	1.4632944954702653e-07	-0.0003699687763878	-0.0002479484088799	6.14784141027314e-08	1.368768950905144e-07	0.0747115123000005	0.0672148303000017	0.0552725290000011	0.0396744775000013	1
-4.3587659373414416e-16	1.0004813496690317	4.042671822643328e-15	1.5983408016815185e-15	1.4623409827479205e-12	1.1393843551268763	-0.0090768591224157	-0.0057968795757409	3.360381281557756e-05	8.238937152802724e-05	-0.0916134228869134	-0.0722619008407729	0.005221782313121	0.008393019253054	0.0318513249381793	0.0262047546331132	0.0006866891653808	0.0010145069003107	0.0005730007474746	0.000409071587433	1.673395634123332e-07	3.28329857496075e-07	-0.0007350001241583	-0.0003524697999129	1.2423496066530437e-07	5.402251817511647e-07	1.7105545305420104e-06	0.0003716793309188	1.3814552443600448e-07	2.9275588063705818e-12	0.0745234261000008	0.0664882814000013	0.0537318740000011	0.037160022900001	1
-1.462664236195222e-15	1.000230205116873	2.439042870910964e-15	1.4856296843551765e-15	-3.801074317622555e-12	1.1262222415309402	-0.0163755054693699	-0.0072986463469545	5.327023849781922e-05	0.0002681571793767	-0.0282443236671428	0.0633690992197709	0.0040156427359246	0.0007977418194121	0.0067652525499736	-0.0250860723882051	0.0006293110278651	4.576864205852989e-05	0.0001189034999396	-0.0004540972475353	2.0620431019538967e-07	1.4138042220269822e-08	-0.0007785150593093	-4.351493515087679e-05	1.8935498241968406e-09	6.060856965452952e-07	-0.0002479538870212	-0.0002496644415524	6.23323337609526e-08	6.148113081951183e-08	0.0743287859000007	0.0657383439000015	0.052148692800001	0.034593285900001	1
2.0614229547081776e-15	1.0000751898514046	7.291244216717843e-15	1.6129652013677593e-15	9.71111574221702e-12	1.108948627424869	-0.0161061666447616	0.0002693388246086	7.254340219103068e-08	0.0002594086039885	0.023443048845632	0.0516873725127742	0.0026715844772737	0.000549576539177	-0.0198124226051929	-0.0265776751551663	0.0007063728166524	0.0003925320894805	-5.612137399823401e-05	-0.0001750248739378	3.0633706650941545e-08	3.149608741310221e-09	-0.0007609913754737	1.7523683835069677e-05	3.070794975654293e-10	5.791078726611091e-07	-0.0003190214777597	-7.106759073797914e-05	5.0506024531812596e-09	1.0177470386770377e-07	0.0741276090000004	0.0649652817000019	0.0505242385000008	0.0319778779000012	1
-8.438700253073404e-15	1.000001548653243	-7.944299171498654e-15	1.6092418748602517e-15	-2.4307604531858472e-11	1.0900747096539285	-0.0065819803597686	0.0095241862849935	9.071012439122844e-05	4.33224654568644e-05	-0.0602403313420764	-0.0836833801877089	0.0070029081196399	0.0036288975202011	0.0260277122673698	0.0458401348725634	0.0021013179651341	0.0006774418058662	-5.605106623082709e-05	7.030776841416638e-08	5.395511593455283e-15	3.1417222096111042e-09	-0.0004439935065402	0.0003169978689339	1.0048764901926925e-07	1.971302341989329e-07	-0.0002300124446644	8.900903309514285e-05	7.922607557731782e-09	5.2905725744570494e-08	0.0739199131000006	0.0641693668000015	0.0488597968000009	0.029317478500001	1
2.227612628805917e-14	1.0000002277983404	3.791100066407079e-14	1.423704565578766e-15	5.954841543204314e-11	1.0710851738767375	-0.0033718568819682	0.0032101234778	1.0304892742716247e-05	1.1369418832640423e-05	-0.0817526427911212	-0.021512311449044	0.0004627795438799	0.0066834946033302	0.0376806679664609	0.0116529556990916	0.0001357913765241	0.0014198327383917	0.0001639016996521	0.0002199527658837	4.8379219329060296e-08	2.6863767445227503e-08	-0.000763021165788	-0.0003190276592476	1.01778647713823e-07	5.822012986090648e-07	-0.0002579374651644	-2.792502050044563e-05	7.79805969363579e-10	6.65317371695549e-08	0.073705716300001	0.0633508791000011	0.047156684900001	0.0266158309000006	1
-6.524515463380199e-14	0.9999999243335712	-9.54347161361537e-14	1.5049153002998485e-15	-1.4228163076260187e-10	1.0333425329825698	-0.0033076075794998	6.424930246825953e-05	4.127973040650937e-09	1.0940267899898353e-05	0.0428867557263542	0.1246393985174752	0.0155349796627977	0.0018392738167302	0.0216564540571999	-0.0160242139092606	0.0002567754314085	0.0004690020023249	-0.0004400792574221	-0.0006039809570733	3.647929958743694e-07	1.9366975249432426e-07	-0.0003819086364929	0.0003811125292942	1.452467601373487e-07	1.4585420700196984e-07	-0.0004150838498243	-0.0001571463846599	2.4694987484855873e-08	1.722946030472341e-07	0.0734850375000005	0.0625101065000016	0.045416250800001	0.023876736000001	1
1.7870101830222677e-13	1.0000000012415695	2.8179789827432643e-13	1.593556378759144e-15	3.2996348015386594e-10	0.9340746156483156	-0.0069641238794411	-0.0036565162999415	1.3370111451835678e-05	4.849902140832997e-05	-0.0183613777502561	-0.0612481334766115	0.0037513338543681	0.0003371401928857	0.0257955811255559	0.0041391270683559	1.713237288722583e-05	0.0006654120055987	-0.0004400952489711	-1.5991548063658566e-08	6.18691927325595e-16	1.936838287539357e-07	-0.0004454058545929	-6.349721810001678e-05	4.031896870024254e-09	1.9838637607841725e-07	-0.000427097689664	-1.2013839839569454e-05	1.443327438534051e-10	1.8241243677263585e-07	0.0732578961000006	0.0616473448000016	0.0436398720000008	0.0211040478000009	1
-4.859311658223806e-13	1.000000012074121	-7.600449783113711e-13	1.3199896643603737e-15	-7.365102967254828e-10	0.7608455959327487	-0.0264636521596356	-0.0194995282801952	0.0003802316031506	0.0007003248856256	-0.1123524009400021	-0.0939910231897458	0.0088343124402549	0.0126230619969808	0.0513865964646009	0.0255910153390457	0.0006549000660822	0.0026405822962091	-0.0001726875256507	0.00026740772332	7.15068899542288e-08	2.982098196353827e-08	-0.0006829523643287	-0.000237546509735	5.642834508210805e-08	4.664239326560724e-07	-0.0005490589177439	-0.00012196122808	1.4874541431499885e-08	3.0146569489824653e-07	0.0730243121000013	0.0607628975000011	0.0418289544000007	0.0183016672000003	1
1.2898033074137606e-12	0.9999999908022098	2.0580900828628774e-12	1.4095563098578582e-15	1.559290920550402e-09	0.5464357310193556	-0.0070600949756136	0.0194035571840229	0.0003764980313946	4.984494106499351e-05	0.0163843139464712	0.1287367148864738	0.016573141759761	0.0002684457434948	0.0305702142239908	-0.0208163822406092	0.0004333217695861	0.0009345379976946	-0.000708100026694	-0.000535412501044	2.866665448331283e-07	5.014056474115875e-07	-0.0003818149157153	0.0003011374486124	9.068376269284304e-08	1.4578263096927712e-07	-0.000523634879637	2.542403810744585e-05	6.463810566435217e-10	2.74193487531721e-07	0.072784306100001	0.0598570757000013	0.0399849312000009	0.0154735370000007	1
