bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-01_task-abstractconcretejudgment_run-01_bold	0.0020880000000000004	0.00578362535	0	21.09125570572865	1.0726109085427127	1.0077464995979901	0.5022826057097073	3354.829345703125	0.17864137813465947	73	36.5	1.800637133333333	1.8590976000000001	2.1663488	1.3764649999999998	0.0219643	-0.006957200355827808	0.04035618528723717	200	64	64	21	6.303705487449872	2.0	3.125	3.125	6.0	50.49519587856537	19.492511310439532	84.2264404296875	34.67250061035156	48238.0	18.779998779296875	293.89023284912145	156.6768035888672	2.8554698667727445	278.2177627492806	1957.060546875	1922.8499755859375	14175.0	1547.9244750976563	2466.4884521484373	305.02410888671875	67.76683833240531
sub-01_task-abstractconcretejudgment_run-02_bold	0.0003941	0.00612399835	0	21.026175724271365	1.0493849026130653	0.9816712780904521	0.5035575648208743	3399.633544921875	0.16300319632550406	43	21.5	1.790998577777778	1.867376	2.1376064	1.3680133333333335	0.0145984	-0.007737470790743828	0.04166893661022186	200	64	64	21	6.288859839606255	2.0	3.125	3.125	6.0	49.7116173080666	18.228594389639948	85.76136779785156	34.39500045776367	48323.0	20.645000457763672	301.6854827880862	158.7327423095703	3.090838242885079	276.3422492250651	1953.28759765625	1914.7099609375	14231.0	1549.2249755859375	2456.3900146484375	304.44989013671875	68.5516654974781
sub-01_task-abstractconcretejudgment_run-03_bold	0.00130575	0.0072448752	0	21.703018399195972	1.0675350664824117	0.9901664542713564	0.5037734708401594	3350.99072265625	0.16742096918479915	65	32.5	1.7893375111111112	1.8568672000000002	2.141152	1.3699933333333334	0.0135372	-0.008555764332413673	0.04195631295442581	200	64	64	21	6.314725923379137	2.0	3.125	3.125	6.0	52.32611234924961	18.97730726573598	85.16053771972656	34.41999816894531	48384.0	19.645000457763672	298.805986022949	157.15077209472656	2.854820746422771	274.2035882856021	1944.128173828125	1907.594970703125	14210.0	1538.1851867675782	2453.4123901367184	302.07611083984375	64.59107264596969
sub-01_task-abstractconcretejudgment_run-04_bold	0.00049205	0.005825544700000001	0	21.77974305035175	1.0744356269849247	0.9860101454271354	0.5046307576690242	3439.9052734375	0.1565372502826356	50	25.0	1.7807628666666666	1.8402592000000002	2.1258144	1.376215	0.0168188	-0.009350026026368141	0.04336485639214516	200	64	64	21	6.313762609303839	2.0	3.125	3.125	6.0	49.37116467840599	17.691152216567392	88.41072082519531	34.54249954223633	48420.0	21.389999389648438	315.02974395751914	163.8014678955078	2.8246513531045485	279.1963308883748	1980.998779296875	1943.0899658203125	14235.0	1572.8329956054688	2499.4550048828123	307.7438659667969	70.7033461893443
sub-01_task-abstractconcretejudgment_run-05_bold	0.0047663	0.007757936	0	21.72940692221105	1.1250108439698494	1.0448627930150762	0.5060049881260111	3326.015869140625	0.16208168901971462	39	19.5	1.7999323777777778	1.8647008	2.152528	1.3825683333333334	0.00862916	-0.009469482116401196	0.0426924042403698	200	64	64	21	6.319412048321906	2.0	3.125	3.125	6.0	48.89737175488141	17.89871420832994	86.85906219482422	34.05999755859375	48370.0	20.619998931884766	310.83849182128876	159.2090301513672	2.671274816944723	273.428805558866	1936.542236328125	1899.8099365234375	14267.0	1535.7980102539063	2439.901440429687	300.6202697753906	62.311229158658534
sub-01_task-abstractconcretejudgment_run-06_bold	0.0005288	0.00595614105	0	20.893036694070357	1.0679901865829144	0.9896042443216082	0.5056464390732859	3289.102783203125	0.1572172381594194	41	20.5	1.8013930444444444	1.8659552	2.1633856	1.3748383333333332	0.0112967	-0.009046127088367939	0.04287057742476463	200	64	64	21	6.3060288237810935	2.0	3.125	3.125	6.0	47.93799651757448	17.235250790127623	79.50569915771484	31.439998626708984	48405.0	18.369998931884766	287.64999999999986	146.16748046875	2.766509911037258	248.43957412302862	1762.735107421875	1727.2899169921875	14257.0	1395.5479736328125	2225.791943359375	273.9012756347656	71.27016935753636
sub-01_task-abstractconcretejudgment_run-07_bold	0.0023274999999999997	0.00827618825	0	21.411502291859296	1.0610488329648249	0.9859012071859299	0.5064471668770785	3204.350341796875	0.16371952044820948	49	24.5	1.7983260222222224	1.8600224	2.154944	1.3800116666666666	0.00885604	-0.008618303574621677	0.04248426482081413	200	64	64	21	6.312991062036923	2.0	3.125	3.125	6.0	47.56933899710335	17.353858854494497	79.58765411376953	31.684999465942383	48459.0	18.90999984741211	288.3999938964844	144.9496307373047	2.731923713953072	245.2224431371698	1743.2147216796875	1708.114990234375	14233.0	1381.45400390625	2197.32890625	270.5619201660156	62.50848801340908
sub-01_task-abstractconcretejudgment_run-08_bold	0.0010540500000000002	0.00870606445	0	22.749672702864327	1.060747902613065	0.9901810316582914	0.5047820457347941	3155.417236328125	0.23775945780120053	100	50.0	1.8209963111111112	1.8895552	2.1763904	1.3970433333333334	0.0188513	-0.008066313341259956	0.039848633110523224	200	64	64	21	6.255782031553642	2.0	3.125	3.125	6.0	49.03745810254603	20.274587034767695	85.6795883178711	34.68000030517578	48446.0	18.295000076293945	309.9512481689453	156.98309326171875	2.5797286598649523	270.9936965683883	1895.30615234375	1857.04736328125	14158.0	1500.3157470703125	2398.1380249023437	296.84246826171875	56.96119162836112
sub-02_task-abstractconcretejudgment_run-01_bold	0.0016144500000000001	0.005029621200000001	0	22.621271890402014	1.1506471005025123	1.0034496694974875	0.5056962579036605	3660.777099609375	0.1243838498830933	30	15.0	1.6798015333333332	1.71184	1.9860095999999998	1.3415549999999998	0.0324244	-0.012516014277935028	0.041402678936719894	200	64	64	21	6.3637798373072565	2.0	3.125	3.125	6.0	56.648436978757225	11.771860992809831	55.00177001953125	22.69999885559082	47496.0	13.8149995803833	182.07999801635742	108.85212707519531	2.015684046733253	198.66869727975066	1339.0859375	1314.169921875	14886.0	1061.5350036621094	1692.9574890136719	206.50082397460938	76.896065100329
sub-02_task-abstractconcretejudgment_run-02_bold	0.0036176	0.007779319200000001	0	22.40229017623115	1.0878148200000008	1.0002250516080398	0.505670505964136	3660.4365234375	0.15717394345905664	29	14.5	1.6962558888888892	1.7417984000000002	1.9818176	1.3651516666666668	0.0367983	-0.012832315638661385	0.04151614010334015	200	64	64	21	6.382268880600219	2.0	3.125	3.125	6.0	62.603978014408156	12.453859483798851	58.647254943847656	24.375	47616.0	15.214999198913574	195.40624618530273	115.94930267333984	2.096380912460659	209.12102482204352	1432.5648193359375	1405.322509765625	14878.0	1135.3827575683595	1808.4161987304685	220.1842803955078	64.12197168683633
