trial_type.colordots	trial_type.missed	COHERENCE	rt_reg.rt	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	intercept
0.2922353730760952	3.023269619448426e-17	-0.1024582101605455	0.2281600792247084	0.0032738463700789	0.003155889763349	9.959640198689374e-06	1.0718070055582015e-05	0.013474953962003	0.003593807079099	1.2915449321259418e-05	0.0001815743842777	0.0247258712106414	0.006149505075456	3.7816412672897975e-05	0.000611368707125	0.0003949900228597	0.0001100417301	1.2109182420893664e-08	1.560171181864061e-07	-3.71045607109316e-05	0.0001064986513498	1.1341962468494169e-08	1.376748233055545e-09	-0.0005279925349526	0.0001944875542439	3.7825408860874975e-08	2.787761170306349e-07	0.0998464214000016	0.0963669712	0.0906574241000008	0.0828499090000003	0.0731251050000008	1
0.3049274332458801	3.4387074968510893e-16	-0.0566686125245921	0.2922119542586257	0.000180303887007	-0.0030935424830719	9.570005094063378e-06	3.2509491802087934e-08	-0.0142508724799631	-0.0277258264419664	0.0007687214518904	0.0002030873664405	-0.0074432600607116	-0.0321691312713534	0.0010348530067538	5.540212033160832e-05	-0.0002140030280585	-0.0006089930509185	3.708725362596062e-07	4.579729405606496e-08	-9.935752689995422e-06	2.7168808020430223e-05	7.381435663904518e-10	9.871915187087749e-11	-0.0006010005750432	-7.300804009057068e-05	5.330173802311883e-09	3.612016916752223e-07	0.0995880118000007	0.0953466148000012	0.0884109167000002	0.0789769061000008	0.0673111691000006	1
0.2785490201398389	4.3811800062397214e-16	-0.0362239483666807	0.3188056172158281	0.0002010324727593	2.072858575260693e-05	4.29674302833865e-10	4.0414055264562325e-08	0.0097768433357995	0.0240277158157631	0.0005773311273231	9.558666561262332e-05	0.0054043538719093	0.0128476139326213	0.0001650611837616	2.9207040772776472e-05	9.399443161939796e-05	0.0003079974596786	9.486243466069245e-08	8.834952474256633e-09	-2.552236347564336e-05	-1.558661078606439e-05	2.429419455674344e-10	6.513907272777826e-10	-0.0004779988111875	0.0001230017638562	1.5129433742829245e-08	2.2848286367147547e-07	0.0993040172000008	0.0942282833000011	0.0859600226000003	0.0747793702000009	0.0610651352000005	1
0.2736803904662963	2.921469724529284e-16	-0.0047945583825416	0.3200007089482587	0.000130916022542	-7.011645021775081e-05	4.9163166955323595e-09	1.713900512903273e-08	-0.0011798471931714	-0.0109566905289716	0.0001200490673472	1.392039399114626e-06	0.0054374346493939	3.308077748463382e-05	1.0943376373011266e-09	2.9565695566442e-05	-0.0001669872525731	-0.0002609816841924	6.811144002821148e-08	2.7884741414471007e-08	4.904336712421184e-05	7.456573059993324e-05	5.560047798292384e-09	2.405251568800329e-09	-0.0005179959518397	-3.999714065249186e-05	1.599771137022789e-09	2.683198067563113e-07	0.0989945105000012	0.0930131259000007	0.0833104080000004	0.0702745499000003	0.0544270991000005	1
0.2505231800227586	2.8242892440178714e-16	0.0131552232990959	0.2827024821986894	0.0001294844716004	-1.4315509415318996e-06	2.0491898122943527e-12	1.6766228172506316e-08	0.0131297296330503	0.0143095768262219	0.0002047639889451	0.0001723898002366	-0.0141054720794011	-0.0195429067287953	0.0003819252034103	0.000198964342583	3.599155006237384e-05	0.0002029788026351	4.1200394085648615e-08	1.295391211490834e-09	-8.900338755495299e-05	-0.0001380467546794	1.9056906386113798e-08	7.921602930057671e-09	-0.0001889983773196	0.0003289975745206	1.0823940514724001e-07	3.57203859247778e-08	0.098659571300001	0.0917023912000011	0.0804681980000005	0.0654809563000006	0.0474396731000004	1
0.221464027866854	3.121457026084041e-16	0.0638634366642819	0.2349112250324775	0.0035217913731321	0.0033923069015313	1.150774611432784e-05	1.2403014476584715e-05	0.006838491857309	-0.0062912377757421	3.95796727504628e-05	4.676497088215577e-05	0.0054103174405134	0.0195157895199154	0.0003808660405859	2.927153480701096e-05	-8.527495157543871e-09	-3.6000077557426967e-05	1.2960056519692116e-09	4.0449828173565667e-16	4.899998464272821e-05	0.0001380033721975	1.904493055094217e-08	2.400998169496004e-09	0.0003479998883	0.00053699826562	2.883671409783687e-07	1.2110392141815642e-07	0.0982992856000007	0.0902974261000013	0.0774399633000002	0.0604182874000007	0.0401477124000003	1
0.2492540629481455	3.397305592545439e-16	0.1214163642797805	0.2428716045277632	0.0001639967958345	-0.0033577945772981	1.127478442332482e-05	2.6894949081529787e-08	0.0132716920054608	0.0064332001481518	4.138606414577325e-05	0.0001761378086873	0.0014343508015522	-0.0039759666389614	1.5808310713903945e-05	2.057362221868673e-06	1.0024374541167286e-06	1.0109649488511396e-06	1.022225573796553e-12	1.0056613113617562e-12	-2.099990531446122e-05	-6.999988995743387e-05	4.899984096698891e-09	4.4099589784453127e-10	0.0002320002683708	-0.0001159996199306	1.3455911185666564e-08	5.382412341037612e-08	0.0979137460000006	0.0887996743000013	0.0742327045000001	0.0551073469000007	0.0325980270000002	1
0.2815827747030712	4.30391833024735e-16	0.0404684612027911	0.2635360362480868	0.0021716313598579	0.0020076345640232	4.030596542171788e-06	4.715982763912317e-06	-0.0142999492728397	-0.027571641278301	0.0007601954027799	0.000204488549206	0.0011355940254626	-0.0002987567760894	8.925561081969357e-08	1.289573790640492e-06	-6.60036583639072e-05	-6.700609581731577e-05	4.48981576235493e-09	4.356483236122493e-09	4.8995148124988974e-05	6.999505343948246e-05	4.899307323993689e-09	2.4005245697261083e-09	0.0001490017061678	-8.299856220348763e-05	6.888760411164879e-09	2.22015074305158e-08	0.0975030516000006	0.0872106748000014	0.0708538361000001	0.0495699584000007	0.0248390815000001	1
0.2707295587543956	4.614653949151587e-16	-0.0578952684256735	0.2471064338547735	9.462848605351118e-05	-0.0020770028738043	4.313940937487207e-06	8.954550651582631e-09	0.0105086253427939	0.0248085746156342	0.0006154653744598	0.000110431206595	0.0053869864369527	0.0042513924114899	1.80743374363464e-05	2.9019622871821467e-05	-1.300061692734478e-05	5.300304143644028e-05	2.809321364214029e-09	1.6901607635364992e-10	4.899984363639968e-05	4.695510988251146e-09	-5.220459034692853e-16	2.4009843388283462e-09	2.600028588860927e-05	-0.0001230014202796	1.5129348950427517e-08	6.760137671208852e-10	0.0970673078000003	0.0855320604000016	0.0673111690999997	0.0438288763000011	0.0169206837999998	1
0.1493008252604624	6.373195616217498e-17	-0.0623134577806121	0.1335206527809239	0.0001305102566537	3.588177059982237e-05	1.287501228093597e-09	1.7032927359119283e-08	-0.0032222394910094	-0.013730864833804	0.000188536649084	1.0382827337326078e-05	0.0053846087232254	-2.3777137270698053e-06	5.653271162976178e-12	2.8994011102166465e-05	-1.300371622263668e-05	-3.099294913136662e-09	-7.728930694173997e-19	1.6909686665844988e-10	4.8998922125056686e-05	-9.215114588413623e-10	-2.642141114994174e-16	2.400894080838613e-09	0.0001510001326812	0.0001249998467927	1.5624961048786954e-08	2.2801039434456307e-08	0.0966066266000006	0.0837655561000011	0.0636128936000001	0.0379076920000006	0.0088936651999999	1
0.0431222631650093	-1.356509923006573e-16	-0.0369016595300423	0.0333901908282765	9.910639089165374e-05	-3.140386576206842e-05	9.862025324515996e-10	9.822077310557716e-09	0.0061030114036811	0.0093252508946907	8.696030424867262e-05	3.7246748193154095e-05	0.0053875577331294	2.949009903958779e-06	8.696507324039616e-12	2.9025778327640746e-05	-1.2998513919494176e-05	5.202303290112214e-09	4.3348617244343174e-16	1.6896116946481259e-10	4.900037000078325e-05	1.4478752967339995e-09	-4.3146552064833816e-16	2.401035719978563e-09	-5.999966520522579e-05	-0.0002109997978868	4.4520915160496314e-08	3.59995966467132e-09	0.0961211263000006	0.0819129770000013	0.0597675591000001	0.0318307368000006	0.0008095545999998	1
0.1037077399521942	-2.0039900049067426e-17	-0.0161517614547253	0.1366132860046137	-0.0019678401826293	-0.002066946573521	4.272268137686434e-06	3.872394984234005e-06	0.004114531503575	-0.0019884799001062	3.954052312698917e-06	1.6929369493583486e-05	-0.0152681707949476	-0.0206557285280771	0.0004266591210255	0.0002331170394239	-9.799853170127146e-05	-8.500001778214428e-05	7.2250034955301315e-09	9.60371195043902e-09	4.900295403513329e-05	2.584034237436659e-09	-3.8396945955163873e-16	2.4012890979113237e-09	-5.99975907075702e-05	2.074497965734923e-09	-4.457873586553805e-16	3.599710572304787e-09	0.0956109317000007	0.0799762268000009	0.0557840552000002	0.0256229823000003	-0.007279753	1
0.1885084829733083	3.3115556398783397e-16	-0.0045055076357282	0.3167742420026734	7.244477397725586e-05	0.0020402849566065	4.162762704169299e-06	5.248245574920025e-09	-0.0142712736884082	-0.0183858051919836	0.0003380378325574	0.0002036692526897	-0.0054320285018225	0.0098361422931255	9.674969521057756e-05	2.9506933644672176e-05	-0.0001930006945488	-9.50021628470432e-05	9.025411082822356e-09	3.724926777066274e-08	4.899856445197362e-05	-4.3895838477747035e-09	-2.2558955602001314e-16	2.40085905334182e-09	1.500473366536076e-05	7.500232437327548e-05	5.625348120376349e-09	2.2514204529213387e-10	0.0950761739000009	0.0779572956000008	0.0516715908000001	0.0193099375000002	-0.0153223288000001	1
0.2440500286303378	4.294547966928583e-16	0.0034324281383533	0.3524228524742153	8.477544561503055e-05	1.2330671637719138e-05	1.520452837610542e-10	7.1868762363877235e-09	0.0040669173869074	0.0183381910753161	0.0003362892519145	1.6539817031734798e-05	-0.0156180091314302	-0.0101859806296081	0.0001037542013865	0.0002439222092297	3.000259585149919e-06	0.0001960009541334	3.841637389172682e-08	9.001601274630078e-12	-1.7999979149289763e-05	-6.699854360154226e-05	4.488804506202262e-09	3.2399911977550605e-10	2.9000029865291182e-05	1.3995296199465182e-05	1.9586775256358406e-10	8.410011918923554e-10	0.094516990200001	0.0758582581000007	0.0474396731	0.0129175440000001	-0.0232665442000003	1
0.2656813165715019	3.332285794674342e-16	0.0024394291890038	0.2834551452367127	0.0001475213860547	6.274594043935349e-05	3.937052898469065e-09	2.1762559765056218e-08	-0.0143823498679017	-0.0184492672548098	0.0003403754622392	0.0002068519877231	-0.0046764105475534	0.0109415985838773	0.0001197185795705	2.1868815609257823e-05	-0.000184001747251	-0.0001870020068355	3.4969750516927235e-08	3.3856642764913184e-08	4.899298151550555e-05	6.699296066498476e-05	4.4880564093071385e-09	2.4003120614208382e-09	7.60045456733541e-05	4.700451580829261e-05	2.2094238341528246e-09	5.7766905082718284e-09	0.093933524300001	0.0736812710000005	0.0430980853000001	0.0064720695999999	-0.0310614022000002	1
0.1813674420550562	8.197215057694513e-17	0.0395483128498326	0.1587404793365318	0.0001798852169658	3.2363830910902564e-05	1.047417415179914e-09	3.2358691567274194e-08	-0.0143648693244395	1.7480543462482108e-05	3.0556863097135257e-10	0.0002063494707085	0.0053960757056616	0.0100724862532149	0.0001014549793212	2.9117633020979848e-05	-5.0992848024823366e-05	0.000133008899227	1.7691367649309766e-08	2.600269674010045e-09	-0.0002970009770971	-0.0003459939586133	1.1971182100126472e-07	8.820958084393276e-08	4.799231076526125e-05	-2.8012234908250887e-05	7.846847703738481e-10	2.303261634157374e-09	0.093325926100001	0.0714285714000002	0.0386568643000002	-2.7836676660915793e-16	-0.0386568643000002	1
0.2095594267964917	2.8843711487803193e-16	0.3101897487306809	0.1299180077260789	-0.003910447837626	-0.0040903330545921	1.67308244975775e-05	1.5291602290589394e-05	-0.0172081917282732	-0.0028433224038335	8.084482291568601e-06	0.0002961218625574	-0.0038674811337881	-0.0092635568394501	8.581348531754928e-05	1.495741031998758e-05	-0.0004760008590712	-0.0004250080110463	1.806318101052227e-07	2.265768167930189e-07	4.898734548676104e-05	0.0003459883225847	1.1970792049987128e-07	2.3997594410637973e-09	5.301162283730648e-05	5.019312072190643e-06	2.5193130957171428e-11	2.8102318054111623e-09	0.0926943516000006	0.0691024742000012	0.0341262770999998	-0.0064720695999998	-0.0460041721000003	1
0.2155091937993454	2.3305501944797293e-16	0.4468110023085218	0.0994599696523906	-0.0036714524015338	0.0002389954360922	5.7118818069262326e-08	1.3479562736188904e-05	-0.0045494413793821	0.012658750348891	0.0001602439603951	2.0697416864412688e-05	-0.0079637124151331	-0.004096231281345	1.6779110710077068e-05	6.3420715430786e-05	0.0001780348945834	0.000654035753655	4.277627683079061e-07	3.1696424544979864e-08	-0.0002109705421442	-0.0002599578876312	6.757810369504808e-08	4.4508570048729336e-08	0.0003290188205412	0.0002760071977041	7.617997339082159e-08	1.0825338376729713e-07	0.0920389632000008	0.066705369500001	0.0295167975	-0.012917544	-0.0530561602000002	1
0.1163319976484349	-4.493116382460625e-17	0.2896063380230694	0.0350725817846788	-0.0068280539101128	-0.0031566015085791	9.964133083626398e-06	4.6622320199265365e-05	-0.0245023616467398	-0.0199529202673581	0.0003981190271957	0.0006003657262683	-0.0198814479525497	-0.0119177355374163	0.0001420324203393	0.0003952719726899	-5.100714300225568e-05	-0.0002290420375854	5.246025504772337e-08	2.601728488892768e-09	-0.0002379988175487	-2.7028275403797013e-05	7.305271478167664e-10	5.664343755490017e-08	-6.000591569268485e-05	-0.0003890247362343	1.5134024775682653e-07	3.600709431661454e-09	0.0913599293000008	0.0642397205000006	0.0248390815000002	-0.0193099375000003	-0.0597675591000003	1
0.0238851475035644	-7.57042607226314e-17	0.1273546241797113	-0.0126530996906805	-0.0112425093788756	-0.0044144554687622	1.9487417085967683e-05	0.000126394017133	-0.0091501995157731	0.0153521621309671	0.0002356888820954	8.372615117867534e-05	-0.0101798164710588	0.0097016314814913	9.41216534026542e-05	0.0001036286633842	0.000266054041264	0.0003170611842668	1.0052779464976969e-07	7.07847536699793e-08	-0.0003889623667846	-0.0001509635492358	2.2789993184198063e-08	1.5129172343738354e-07	0.0002790516505865	0.0003390575662802	1.1496003435300389e-07	7.786982283650324e-08	0.0906574241000005	0.0617080609000012	0.0201039430999998	-0.0256229822999998	-0.0660952855000007	1
0.0235379053937109	-1.2717690035194294e-16	-0.054985417809769	0.012397748759538	-0.0054571303942629	0.0057853789846129	3.347060999594497e-05	2.9780272139644007e-05	-0.0142407742484497	-0.0050905747326766	2.591395110875769e-05	0.0002027996511957	-0.0154901488300612	-0.0053103323590023	2.819962976294394e-05	0.0002399447107774	-0.00013545943705	-0.0004015134783146	1.6121307405983396e-07	1.8349258519248922e-08	-0.0003690147461472	1.9947620637958965e-05	3.9790716315200413e-10	1.361718834655627e-07	0.0002199749774341	-5.907667315286007e-05	3.490053068628914e-09	4.838898990758292e-08	0.0899316284000006	0.0591129920000008	0.0153223287999998	-0.0318307367999999	-0.0719987191000008	1
0.149934128583654	9.00185430413783e-17	-0.3986146473766286	0.1350636053641772	-0.0066075135432162	-0.001150383148953	1.3233813895479594e-06	4.365923522309327e-05	0.0025153663349894	0.0167561405834397	0.000280768247252	6.327067799326101e-06	-0.0170696967792601	-0.0015795479491986	2.4949717237361155e-06	0.000291374548136	-6.196827737344446e-05	7.349115967632929e-05	5.400950099329481e-09	3.840067487148429e-09	-0.0002870069259357	8.200782021218564e-05	6.7252825980338154e-09	8.237297588559013e-08	0.0002209911362475	1.0161588134578286e-06	1.032290346089363e-12	4.883708097787392e-08	0.0891827284000005	0.0564571806000008	0.0105052925999995	-0.0379076919999998	-0.0774399633000012	1
0.2168478619737888	6.246964200412179e-17	-0.3857778259449876	0.1869175662292381	-0.0036350728155127	0.0029724407277033	8.835403879888757e-06	1.3213754373721033e-05	-0.0143122350851859	-0.0168276014201758	0.0002831681695562	0.0002048400731342	-0.0195085246989782	-0.0024388279197181	5.947881621777096e-06	0.0003805825359309	-1.96432012759746e-06	6.000395724594173e-05	3.600474532286268e-09	3.859018078753749e-12	-0.0002130001286067	7.400679732942547e-05	5.477006307778775e-09	4.536905511551879e-08	0.000334999916011	0.0001140087797635	1.2998001453924762e-08	1.1222494264148525e-07	0.088410916700001	0.0537433556	0.0056639704999997	-0.0438288763000004	-0.0823840887000009	1
0.2817166537913898	2.6509148839045087e-16	0.0848238788639691	0.1960818208421802	0.0001422467044139	0.0037773195199266	1.4268142755618048e-05	2.0234125290096603e-08	-0.0064386949537014	0.0078735401314846	6.199263420158846e-05	4.145679270711599e-05	-0.0108865736135187	0.0086219510854591	7.433804052023386e-05	0.0001185174850423	-0.0001429501701486	-0.0001409858500212	1.9877009745297265e-08	2.0434750362438348e-08	-0.0004780146031817	-0.0002650144745752	7.023267210735537e-08	2.284979623448338e-07	0.0002079657199162	-0.0001270341960953	1.6137686784348044e-08	4.3249739706198566e-08	0.0876163914000011	0.0509743056999999	0.0008095545999998	-0.0495699584000006	-0.0867993568000008	1
0.2441929991147379	1.9689302752247532e-16	0.3096191155608652	0.1410338932373017	-0.0033265025276702	-0.0034687492320845	1.2032221235208766e-05	1.106561906644344e-05	0.0007093870929821	0.0071480820466832	5.109507694575446e-05	5.032300474395757e-07	-0.0194744287065875	-0.008587855093069	7.375125509933767e-05	0.000379253373448	-1.9746876827538533e-06	0.0001409754824658	1.9874086343789177e-08	3.89994090852178e-12	-0.0001670002875728	0.0003110143156101	9.672990533571285e-08	2.7889096297687757e-08	0.0003030002653962	9.503454547997273e-05	9.03156428313934e-09	9.180915993669782e-08	0.086799356800001	0.0481528762000002	-0.0040467329000001	-0.0551073469000007	-0.0906574241000007	1
0.1205044294359032	9.072658020818796e-17	0.2297385859363582	0.0589218484451668	0.0002241043241898	0.0035506068518601	1.2606809016341225e-05	5.0222748826606574e-08	-0.0024304548498859	-0.0031398419428685	9.858607425933872e-06	5.907110777157839e-06	-0.0096976021758835	0.0097768265307043	9.558633701158936e-05	9.40434879614528e-05	-0.0002520132890872	-0.0002500386014044	6.251930260615426e-08	6.351069792795513e-08	5.894508583240019e-05	0.0002259453734045	5.105131177052573e-08	3.4745226822428072e-09	0.0004380071473341	0.0001350068819382	1.82268577442692e-08	1.918502613104988e-07	0.0859600226000005	0.0452819664000008	-0.0088936652000004	-0.0604182874000002	-0.0939335243000008	1
0.0275186569596681	-1.5931249626328202e-16	0.1192446106798638	0.0059213971831037	-0.0055924905129245	-0.0058165948371147	3.383277549956978e-05	3.1275950136821184e-05	-0.0003143842069019	0.0021160706429839	4.477754965816519e-06	9.883742916230446e-08	-0.0194914294291453	-0.0097938272532617	9.591905226668496e-05	0.0003799158211913	-0.0001109744558416	0.0001410388332459	1.9891952822084464e-08	1.2315330043638984e-08	-0.0001920148088377	-0.0002509598946706	6.29808694847028e-08	3.68696868821316e-08	0.0002659894924172	-0.000172017654917	2.959007373933408e-08	7.075041023647512e-08	0.0850986047000007	0.0423645263000006	-0.0137200373000003	-0.0654809563000003	-0.0966066266000008	1
-0.0041950029919961	-2.0875099907418247e-16	0.0366070474189208	-0.0053948998445964	0.0001361255644385	0.0057286160773634	3.281704216207301e-05	1.8530170171269353e-08	-0.0142931148218395	-0.0139787306149378	0.0001954049096049	0.0002042931313104	-0.0174084676948427	0.0020829617343027	4.338729586484732e-06	0.0003030547474822	-0.0002379788948699	-0.0001270044390281	1.613012746595786e-08	5.66339537735054e-08	-0.000159031828458	3.298298037973176e-05	1.087876635577385e-09	2.529112236576625e-08	0.0002659807133204	-8.77909633489267e-09	-3.6865485935305576e-16	7.074574023866372e-08	0.0842153241000006	0.0394035537000005	-0.0185146917000003	-0.0702745499000005	-0.0986595713000009	1
0.1120044760098449	5.68057970814278e-17	-0.0704753998037596	0.1534608396985939	-0.0037747454733645	-0.0039108710378032	1.5294912274448186e-05	1.4248703388474298e-05	0.0040212285678649	0.0183143433897051	0.000335415173796	1.617027919466757e-05	-0.0280356835763702	-0.0106272158815277	0.0001129377173924	0.0007859995535947	-1.9736634799040874e-06	0.0002360052313894	5.5698468940822e-08	3.895706452241954e-12	-0.0001980004015476	-3.896857308969773e-05	1.5185493980448347e-09	3.920415914245038e-08	0.0002659998642975	1.9150977019064008e-08	-4.8016179887438756e-17	7.075592749586443e-08	0.0833104080000008	0.0364020914000004	-0.0232665442000005	-0.0747793702000005	-0.100079179700001	1
