bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-002_T2w	0.7603429257924079	1.3184865665010996	0.5296192167192744	-1.0	2.7142366666666664	2.72391	2.85953	2.55927	0.2645417272757928	0.21934868268371527	0.516109590040492	0.9457650482654572	0.24689409136772156	0.05544433204520989	4.265813698812968e-06	19.149230384415798	29.222690596144822	12.873605426148682	180	240	240	10.684122872487825	1.9840623285944412	7.967026425652531	11.232894075875327	25.723923431172672	51.34358720701206	31.40709680032042	17.153779762776548	1.0	1.0	1.0	123.46597344869618	0.0	7.002525085375538	0.0	937091.0	0.0	29.537978760898113	38.20015217426019	1.4839484765578907	126.13041197206621	1504.0201686623798	1499.92854860425	12338.0	1286.6543290764093	1740.1052153740077	140.38286346559548	-1.4811353844065034	1422.3735571192065	2322.249375963381	2993.7778521850705	62387.0	107.28079453110695	4084.108327269554	1508.9011143145483	-0.12326538428569123	93.41815296123609	998.7540761902864	1000.2146076783538	198796.0	852.667754933238	1138.6783531531692	89.04313396334862	0.10760566440107076	0.12250452633101754	0.45712344577222563	0.2443691114262908
sub-004_T2w	0.46117061412756527	2.8979179315834998	0.46845024454871076	-1.0	2.79795	2.74671	2.99509	2.65205	0.21214112282378322	0.2851691821217696	0.5026896950544472	0.9239853620529175	0.2164931178092956	0.05932187208664257	8.932644245669406e-06	29.54850268236048	17.795581376376262	12.998307826271851	180	240	240	2.230192581483969	10.938729949803559	8.587971003069445	12.594990477920806	94.56801118635674	42.59590087714598	55.4924388714309	29.31340455079	1.0	1.0	1.0	272.66099158582244	0.0	4.281378862060401	0.0	1568456.0	0.0	29.450012482702732	22.354508921281095	-0.9246842778207496	1034.5213723261381	2612.9706086660603	3226.841692406684	62550.0	91.10380484908819	4141.5896775349975	1446.8776934313928	0.8502862215251867	128.26613375365733	1460.5936805854062	1453.453732945025	11159.0	1262.9848210439086	1684.808441396803	132.86630289119142	-0.025306023241829845	80.74755723483997	995.8437579813252	1000.2295148670673	179837.0	859.4814032614231	1117.188135869801	79.41464788584031	0.1397402563099848	0.3359067792415836	0.4515996894589646	0.24063747952667514
sub-005_T2w	0.5363834939511188	1.4637067508694217	0.5114639497644293	-1.0	2.68714	2.69737	2.78681	2.57724	0.3007624580677624	0.19283198515256825	0.5064055567796694	0.9376890063285828	0.23655806779861432	0.07311380519878899	4.97766214854353e-06	15.26215926394898	28.869149292940584	11.621192414626023	180	240	240	9.143225249644152	2.115311465021856	7.1630775921926215	10.23069606191186	47.32351042952695	98.78262655017382	58.797355936068605	30.28593082850504	1.0	1.0	1.0	115.15807395585342	0.0	6.496525514848247	0.0	1327180.0	0.0	40.60796810686588	21.6333681478044	0.5556516721868316	164.45537789817146	1569.383582332505	1562.6775174885988	11139.0	1302.8325797915459	1859.1387137621641	170.90330040258686	-1.3315439772818636	1114.4270314040796	2552.3471529421095	3261.9175591021776	52666.0	135.10401487350464	4267.598069816828	1542.036075976976	0.010857295796174338	98.78703668900542	996.7976872065971	1000.0767646431923	209029.0	831.8876188546419	1149.3820538073778	97.7523294986078	0.11294853970320189	0.11049502509446064	0.46920106019367247	0.2368942631148286
sub-006_T2w	0.3555526087330733	1.6679158329741626	0.48880782770252135	-1.0	2.8674533333333336	2.82905	3.01468	2.75863	0.16649886539322858	0.18484645235557617	0.6486546822511953	0.9109495580196381	0.21498393416404737	0.05898382060743684	7.692568704451926e-06	25.199331539983767	35.70100004831151	10.530994661392956	180	240	240	5.713387054826871	2.438271290189064	5.971330255558648	9.762332421660009	33.057070639543355	61.243613251901	37.83601489032686	19.207360779536216	1.0	1.0	1.0	106.51031732645272	0.0	7.060455589802375	0.0	1461776.0	0.0	30.88267430663109	34.12106146388263	3.3692668907948393	253.18000342574246	1724.0303617444292	1721.6908404231071	1103.0	1264.6126589477062	2195.612125828862	301.20665530113854	-0.36102885269873397	674.5152592336528	2678.9188290540337	3189.713000282645	54034.0	127.47316628694534	3989.5596630871296	1308.174154855074	-0.08661595237466457	103.91312667324188	1002.7211494499358	1000.3650197386742	308235.0	837.3366232216358	1173.4686149656773	102.47176123471823	0.11722390847600475	0.10939916647425753	0.43696982925428274	0.2513206162876009
sub-007_T2w	0.4140583934317134	3.1507791908306193	0.48707196253637963	-1.0	2.689686666666667	2.70584	2.80142	2.5618	0.21015481067151917	0.26841637682115654	0.5214288125073243	0.9409977793693542	0.22357655465602866	0.0370909284817629	1.1577329764662177e-05	28.662728719834494	17.279364988394416	11.928886049483099	180	240	240	2.1281597179028666	9.70434789416846	7.894866469998667	11.852091797924674	121.512909099214	60.87070348329284	73.63367284064346	38.51740593942351	1.0	1.0	1.0	647.7947662257036	0.0	3.179035703424029	0.0	1512482.0	0.0	16.700849533081055	17.011331744420023	-1.207703125059508	1097.3993023090043	2506.7940696302703	3155.215322971344	62311.0	105.84529638290405	4138.734211921692	1482.590793370469	0.6318102373106385	153.01688440904374	1586.079907607892	1580.5742597579956	14273.0	1334.8373737335205	1864.225004196167	162.8670887159829	-0.09432791909619764	87.31410579479856	998.4849139326308	1000.1464891433716	241088.0	857.3835253715515	1131.4825558662415	84.38547658574744	0.12590728169433507	0.32763111356676855	0.45307764875597745	0.23826059643673547
sub-008_T2w	0.2572514024122626	1.8829460517887153	0.47831693973082917	-1.0	3.3761200000000002	3.37685	3.31858	3.43293	0.20613490467886855	0.18019190168910407	0.6136731936320274	0.8638273477554321	0.20352237224578862	0.07028265451540663	6.829511831548539e-06	19.822254740305304	32.9133927690442	10.067235116925307	180	240	240	7.57678092213847	2.6830109417137065	6.615380684310856	9.58635018908039	36.22457075781858	72.44015130118702	43.359304836732086	21.413192451190657	1.0	1.0	1.0	142.7063630457494	0.0	7.136069054024217	0.0	1752181.0	0.0	40.52351640164852	30.601413627812597	1.501012039002573	192.27757013058869	1715.378277214257	1692.049278974533	4918.0	1409.4414950743317	2132.709275161475	223.29763278869322	0.3021629932154819	506.37589975028214	2880.322138051471	3383.678625136614	66523.0	164.19372966885567	4000.622916550934	1261.140288337143	-0.10262123390701428	106.77475427111482	1000.5328705369474	1000.209970459342	324971.0	829.9972038120031	1171.2276083305478	104.33673001801931	0.12050493307113073	0.11948996708942854	0.446691610155794	0.25014440496403
sub-009_T2w	0.413782164828309	1.4966988257494571	0.481348757236068	-1.0	2.5433233333333334	2.54353	2.66763	2.41881	0.29226401156148263	0.19787872811311	0.5098572603254073	0.8391036093235016	0.22590772509574886	0.03538958038013446	1.2840513353244547e-05	17.23683980295036	31.289459660766514	12.73524755128832	180	240	240	9.504685082593626	2.177944282138462	7.539980269262757	10.937311443056183	55.62968047769158	116.56914955167976	69.50061483656391	36.30301448032042	1.0	1.0	1.0	436.96352155524096	0.0	3.385326435404609	0.0	1582651.0	0.0	24.821704365313053	18.04759868917778	0.8738473943928944	151.71223909619073	1535.9762307746746	1532.4780434556305	8818.0	1279.8000850461424	1800.8076596740632	161.22482047529166	-1.4111114357567758	821.2260731944126	2391.965135795329	3211.229341931641	44665.0	106.90812950581312	3821.2000026136634	1474.4148507963657	-0.04937866122604939	93.71224061698422	997.0064796186524	1000.0699648931623	176219.0	842.0501004830003	1139.7007919847965	91.43628509792937	0.10998446571173119	0.11616865826304024	0.45948595092337924	0.26116568435556536
sub-010_T2w	0.9159210335013983	1.119029113080725	0.5155094211672504	-1.0	2.500643333333333	2.4737	2.6843	2.34393	0.2538759931403332	0.20632205918909496	0.5398019476705718	0.8771618008613586	0.20894699692726137	0.04038917221703673	4.099287654191307e-06	20.68840711102515	32.5616219637779	13.093238053384795	180	240	240	9.21858088613386	1.8053685598172222	7.765701726215223	12.273155732694587	26.297449204349327	46.752731544734765	30.25666487409079	17.719813873188286	1.0	1.0	1.0	118.54611757631079	0.0	8.271908915338274	0.0	1165184.0	0.0	34.43614769726992	36.97434759368098	1.144784030501249	141.52285347028322	1496.2200379648496	1484.1657824367285	11167.0	1258.4255701206625	1780.5676824949676	160.9899990117402	-1.6867783873642008	1416.4214110807004	2039.9293388967512	2638.6134965009987	51178.0	72.99175979197025	3649.008689917624	1461.5230243377314	-0.14060766640680322	84.3602174428391	996.4555431624856	1000.0643491074443	208688.0	856.8485946655273	1122.0391152501106	81.48368478411295	0.1150147607457797	0.11094527687132492	0.4686801534460573	0.27362544468317423
sub-011_T2w	0.46794465485264153	1.462853962004474	0.47947257833993817	-1.0	2.909243333333334	2.97995	2.94551	2.80227	0.3017753381557324	0.19659572672386286	0.5016289351204047	0.9406471848487854	0.25856623649597177	0.052712061635002125	5.548623889590158e-06	15.860841539283971	29.457007045968457	12.263877151692128	180	240	240	10.232984910507904	2.104301637337469	7.97792637677809	11.596492582488896	32.05695173783764	69.10239793335414	40.71387430445138	20.982273242162357	1.0	1.0	1.0	127.49783778860089	0.0	5.882459751537588	0.0	1468042.0	0.0	28.640157155692577	31.225675979272808	0.906493395372979	141.6513171732509	1530.0564270851462	1527.9260744005442	11362.0	1292.5656228139997	1768.2478130534291	149.30724982526917	-1.3924846386694667	983.7578101402719	2490.9995829653817	3293.6180729046464	58058.0	86.44666858017445	4100.8908910635855	1565.1699592152881	-0.13131494620260709	89.4933184029272	996.4643591055625	1000.0751989483833	188537.0	850.1841927319765	1129.970714867115	86.23922618259945	0.11020866720130285	0.11770637184977659	0.46121153602034654	0.24609237712953885
sub-012_T2w	0.4947709453232011	2.687821133420795	0.5188481133042897	-1.0	2.8015666666666665	2.70745	2.93642	2.76083	0.18279691169865778	0.2860547861492133	0.5311483021521289	0.9321911334991455	0.25432631671428685	6.89468370638497e-06	1.076191464701504e-05	32.09296646347147	16.33065397508165	11.595798379190681	180	240	240	2.188122203273724	9.695993799462164	7.359243847661472	10.193615540248528	74.40292196860169	38.36334549711701	46.13543610297586	25.64004084320889	1.0	1.0	1.0	120.33237081078491	0.0	8.400015549490563	0.0	1529258.0	0.0	43.92347013950348	25.554743232853678	-1.0690412692619806	1176.6232273873027	2441.138884191226	2902.2163425534964	41990.0	167.8119081556797	3980.769951613247	1326.3344156843423	0.5965872399760683	147.87069208835803	1505.1947562520525	1496.42951259017	5302.0	1264.5546842977406	1768.094828057289	154.32027057149463	0.09498519888651069	97.68155140993863	998.1902009923443	1000.1347203850746	169940.0	834.0743616521358	1154.4731714427471	98.1135470354502	0.13618525666933287	0.3087734590075715	0.42214261076580717	0.2562659647840012
