trial_type.Rest	trial_type.Task-NF	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
0.9693699844228828	-4.865907458809211e-10	-0.0014711499999974	-0.0014792143599986	2.188075120413647e-06	2.164282324499195e-06	-0.0208491000000012	0.039632799999999	0.0015707588358388	0.0004346849708096	0.073187900000005	0.134567800000005	0.0181084927968467	0.0053564687064148	-0.0002063979999976	-0.0002894268999962	8.376792349115123e-08	4.260012999995691e-08	0.0001877839999955	-0.0004164310000019	1.7341477843980657e-07	3.5262830209770523e-08	-6.912640000032675e-05	-6.912639999960213e-05	4.778458415046843e-09	4.778458320095951e-09	0.0772322623999989	0.076087667500002	0.0741925580000018	0.0715656269000022	1
1.057588943826084	8.961449144566657e-10	-0.0125647000000007	-0.011093550000004	0.0001230668516048	0.0001578716860896	-0.028558099999999	-0.0077089999999991	5.942868099973882e-05	0.0008155650756087	0.0145325000000049	-0.0586554000000047	0.0034404559491592	0.0002111935562523	-0.0007594849999997	-0.0005530870000033	3.0590522724496485e-07	5.768174651369968e-07	0.0011022599999993	0.0009144760000051	8.362663623658011e-07	1.2149771068676457e-06	-8.05793000015872e-05	-1.1452899999722771e-05	1.31167402772737e-10	6.493022436183493e-09	0.0771559533	0.0757840867000019	0.0735156822000019	0.0703775753000025	1
1.1105493296435154	-1.318504760083758e-09	-0.0012609400000001	0.0113037600000015	0.0001277749901381	1.589969682300443e-06	-0.0808979000000021	-0.0523398000000014	0.0027394546640416	0.0065444702244156	-0.0623291999999979	-0.076861700000003	0.0059077209268914	0.0038849291726387	0.0004716310000011	0.0012311159999996	1.5156466054449935e-06	2.224358009322992e-07	0.0010910800000019	-1.117999999984438e-05	1.2499118480700982e-10	1.1904555675335176e-06	0.000105061	0.0001856403000015	3.4462322160029635e-08	1.1037813901717668e-08	0.0770727355999996	0.075453363500002	0.0727795661000015	0.0690887084000027	1
1.1370272410608904	7.09848037733208e-10	-0.0067028699999999	-0.0054419300000005	2.961460212379698e-05	4.492846623671795e-05	-0.0472667000000029	0.0336312000000008	0.0011310576134408	0.0022341409288906	-0.0039050699999972	0.0584241300000016	0.0034133789662556	1.524957170547084e-05	-0.0001866769999983	-0.0006583080000001	4.333694218503886e-07	3.4848299381504825e-08	0.0013557200000029	0.0002646400000008	7.003432871759901e-08	1.837976720842629e-06	-5.251510000128536e-05	-0.0001575761000008	2.4830228031784896e-08	2.757834965645415e-09	0.0769826167999992	0.0750956163000022	0.0719848029000018	0.0677008727000025	1
1.1447205521558217	5.324173849291308e-09	-0.0092045500000001	-0.00250168	6.258402821628932e-06	8.472374070305294e-05	-0.031830300000001	0.015436400000001	0.0002382824449602	0.0010131679980893	0.0139388000000032	0.0178438699999995	0.0003184036965732	0.000194290145442	-0.0012931600000021	-0.0011064830000024	1.2243046303165148e-06	1.6722627892615069e-06	0.0008634290000004	-0.0004922910000031	2.423504311558725e-07	7.455096379410867e-07	0.0001018560000003	0.000154371100002	2.3830436687762946e-08	1.0374646635303533e-08	0.0768856050000005	0.0747109733000022	0.0711320331000023	0.0662160561000021	1
1.13973987932516	-3.240997972236235e-08	0.0035419800000022	0.0127465300000019	0.0001624740270434	1.2545622323494064e-05	-0.0619137000000008	-0.0300833999999992	0.0009050109555587	0.0038333062476913	-0.0758234999999995	-0.0897623000000041	0.0080572705012938	0.0057492031522487	0.0004769250000001	0.001770085000002	3.1332009111619065e-06	2.2745745580940995e-07	0.0006134289999984	-0.00025	6.250000028375374e-08	3.7629513983261147e-07	0.0001165600000017	1.4703999998666492e-05	2.1620640768083039e-10	1.358623473188906e-08	0.076781708700001	0.0742995722000023	0.070221943800002	0.0646363856000021	1
1.1268137424847062	1.3144828445227861e-07	-0.0047061699999988	-0.0082481500000029	6.803197842370619e-05	2.2148036068606576e-05	-0.0569578000000024	0.0049558999999989	2.4560944808517076e-05	0.0032441909808417	-0.0451245999999988	0.0306989000000014	0.0009424224612079	0.0020362295251588	0.0001974340000026	-0.0002794910000002	7.81152184128119e-08	3.898018323148575e-08	0.0008634289999991	0.0002500000000009	6.250000005068854e-08	7.455096383017493e-07	0.0001335770000012	1.701700000019886e-05	2.8957749081101836e-10	1.7842816384273272e-08	0.0766709373999997	0.0738615603000022	0.0692552684000016	0.0629641241000025	1
1.1095922881707594	-4.591699968850706e-07	-0.013170100000001	-0.0084639300000007	7.163811104596135e-05	0.0001734515340093	-0.0219292000000011	0.0350286000000007	0.0012270028179609	0.0004808898126385	0.0282648000000033	0.073389400000002	0.0053860040323593	0.0007988989190424	-0.0011196800000004	-0.0013171140000012	1.734789290336691e-06	1.253683302970643e-06	0.0006966409999982	-0.000166788000001	2.78182358859647e-08	4.853086816948064e-07	-0.0001251190000012	-0.0002586960000023	6.692362374946172e-08	1.5654763704591557e-08	0.0765533009000005	0.073397094600002	0.0682327859000021	0.0612016671000019	1
1.090838585739646	1.4797975682434602e-06	-0.0021978799999999	0.0109722200000018	0.000120389611729	4.83067649416381e-06	-0.0626934000000007	-0.0407642000000004	0.0016617200016402	0.0039304624035619	-0.0570785999999981	-0.0853434000000039	0.0072834959235628	0.0032579665779588	0.0006772470000018	0.0017969270000019	3.2289466479697443e-06	4.5866349958992885e-07	0.0008634289999997	0.0001667880000017	2.7818236214010663e-08	7.455096374107299e-07	-7.8527400002654e-05	4.659160000055313e-05	2.1707763806652896e-09	6.166550858609887e-09	0.0764288097000005	0.072906341400002	0.0671553201000016	0.0593515394000023	1
1.072550507563176	-4.5473529975220445e-06	0.001219960000002	0.0034178400000006	1.1681630264259018e-05	1.488302404321702e-06	-0.0537403000000015	0.0089531000000004	8.015799960907134e-05	0.0028880198440907	-0.0611432999999991	-0.0040647000000004	1.652178608797564e-05	0.0037385031348886	0.0005184710000031	-0.0001587760000018	2.5209817327785118e-08	2.6881217873639493e-07	0.0008634290000009	3.738484791939458e-16	-1.1881661721374721e-15	7.455096376789375e-07	0.0001061429999995	0.0001846704000025	3.410315782554526e-08	1.1266337105166686e-08	0.0762974751000002	0.0723894764000021	0.0660237395000014	0.0574163911000024	1
1.055983081302598	1.371794379700216e-05	-0.0049277899999981	-0.006147750000001	3.779483006239664e-05	2.4283114286050185e-05	-0.0209918000000001	0.0327485000000011	0.0010724642522509	0.0004406556672374	-0.019803999999999	0.0413393000000009	0.0017089377244881	0.0003921984159997	-0.0009867850000007	-0.0015052560000031	2.265795630705704e-06	9.737446367292615e-07	0.0008634290000007	-2.450019226519956e-16	-1.7167997004430172e-15	7.455096376975522e-07	-7.852740000152426e-05	-0.0001846704000013	3.4103157551660255e-08	6.166552511944e-09	0.0761593087000015	0.0718466848000023	0.0648389557000021	0.0553989944000015	1
1.041916561236013	-3.693722912903082e-05	-0.0052333399999995	-0.0003055500000015	9.336080074971025e-08	2.7387847555125916e-05	-0.0495551000000002	-0.0285633000000001	0.0008158621068891	0.0024557079360096	-0.0836419000000007	-0.0638379000000024	0.0040752774764112	0.0069959674356085	-3.461660000033645e-05	0.000952168400001	9.066246618525178e-07	1.1983081157907102e-09	0.0006134289999994	-0.0002500000000017	6.24999999773814e-08	3.762951384475461e-07	-7.852740000268529e-05	7.581241613862151e-17	-1.255376859858346e-16	6.166550803018564e-09	0.0760143230000023	0.0712781610000022	0.063601923500002	0.0533022391000015	1
1.030337553842172	7.288792164164261e-05	-0.0037891499999996	0.0014441900000001	2.085684754893098e-06	1.435765772266364e-05	-0.049567200000001	-1.2099999999685582e-05	1.4640858449938662e-10	0.00245690731584	-0.1012730000000015	-0.0176311000000002	0.0003108556872087	0.0102562205289984	0.0001607240000007	0.0001953405999997	3.81579494491145e-08	2.583220336879971e-08	0.0006134289999992	3.945742084247909e-16	-5.100967357602756e-16	3.7629513796264346e-07	-7.85274000031305e-05	7.181207234003328e-16	-3.489035400884431e-16	6.166550872445234e-09	0.0758625309000024	0.070684108600002	0.0623136397000016	0.0511291289000015	1
1.0207657151498584	0.000711261698206	-0.013118100000001	-0.0093289500000011	8.702930810411471e-05	0.000172084547609	-0.0147405999999999	0.0348266000000008	0.0012128920675606	0.0002172852883564	-0.046014300000001	0.0552587000000022	0.0030535239256898	0.0021173158044886	-0.0007814150000002	-0.0009421390000006	8.876258961801624e-07	6.106094024009274e-07	0.000613428999999	-5.526934651916406e-17	-1.1825779771232954e-15	3.762951379252247e-07	-2.334280000182202e-05	5.518460000198447e-05	3.045339238551426e-09	5.448857336651252e-10	0.0757039460000032	0.0700647403000022	0.0609751425000021	0.0488827768000012	1
0.9938303696018064	0.0209425300733699	-0.0131231000000015	-4.999999999053705e-06	2.4998835838700082e-11	0.0001722157536096	-0.0194028999999988	-0.0046623000000005	2.173704128908165e-05	0.0003764725284073	-0.0460143000000004	2.504051078821182e-16	-2.219634349084101e-15	0.0021173158044888	-0.000982004000002	-0.0002005889999998	4.023594515391748e-08	9.643318580761942e-07	0.0007111189999998	9.769000000075843e-05	9.54333541543389e-09	5.056902319604033e-07	-3.1189900001655615e-05	-7.847099999613195e-06	6.157664344578134e-11	9.72809213008752e-10	0.0755385826000036	0.0694202780000021	0.0595875104000023	0.046566400500001	1
0.9057573520671772	0.1041496706965114	-0.0065515900000011	0.0065715100000009	4.318474367972098e-05	4.292333152588167e-05	-0.067543200000002	-0.0481403000000023	0.0023174884840915	0.0045620838662434	-0.0837085000000008	-0.0376941999999999	0.0014208527136386	0.0070071129722483	-0.0002521520000018	0.0007298520000007	5.326839414236759e-07	6.358063015677984e-08	0.0005216529999984	-0.0001894660000006	3.5897365840862485e-08	2.7212185326502176e-07	0.0001076770000003	0.000138866900001	1.9284016486163104e-08	1.1594336959472184e-08	0.0753664553000019	0.0687509526000019	0.0581518617000017	0.0441833183000013	1
0.7422032137105181	0.2642772758610016	-0.0025787099999995	0.0039728800000015	1.57837754939512e-05	6.649745265030698e-06	-0.0498576000000023	0.0176856000000019	0.0003127804473595	0.0024857802777601	-0.0883457000000017	-0.0046371999999998	2.1503623838764725e-05	0.0078049627084888	-0.0004826360000028	-0.0002304840000002	5.31228734484254e-08	2.329375077967067e-07	0.0005146199999978	-7.032999998630777e-06	4.9462675661916326e-11	2.6483374515066466e-07	-7.580720000114896e-05	-0.0001834842000021	3.3666453347581916e-08	5.746730349334759e-09	0.0751875798000023	0.0680570036000021	0.0566693531000018	0.041736943900001	1
0.5348679461763002	0.4692651941072306	-0.0130975000000008	-0.0105187900000018	0.0001106449430664	0.0001715445062491	-0.0202079000000008	0.0296497000000007	0.0008791047100904	0.0004083592224073	-0.0344456000000006	0.0539001000000024	0.0029052207800096	0.0011864993593591	-0.0007475500000016	-0.0002649139999974	7.017942551969696e-08	5.588310029839162e-07	0.0009811360000003	0.0004665160000025	2.1763717960589314e-07	9.626278503086416e-07	0.0001123920000006	0.000188199200003	3.5418939813538636e-08	1.2631962744886782e-08	0.075001971800003	0.0673386797000021	0.0551411794000023	0.0392307818000008	1
0.3286231773598718	0.6739420923188397	-0.0068765899999999	0.0062209100000023	3.869972122819787e-05	4.728749002866638e-05	-0.0290973999999998	-0.0088895000000004	7.902321024944739e-05	0.0008466586867584	-0.0381094999999998	-0.0036638999999995	1.3424163207947612e-05	0.0014523339902491	-0.0005458530000015	0.000201697000001	4.0681677826718556e-08	2.979554968610308e-07	0.0006432039999997	-0.0003379320000017	1.1419803744116713e-07	4.137113858860477e-07	-5.069329999674221e-06	-0.000117461330002	1.379716495283708e-08	2.5697950260842903e-11	0.0748096482000031	0.0665962382000022	0.0535685719000022	0.0366684219000008	1
0.1549152451537045	0.8466268125464439	-0.0130783000000024	-0.0062017100000028	3.846120692404761e-05	0.0001710419308864	-0.0597290000000021	-0.0306316000000008	0.0009382949185599	0.0035675534410019	-0.0859481000000007	-0.0478386000000012	0.0022885316499606	0.0073870758936086	-0.000187496000001	0.0003583569999994	1.2841973841860698e-07	3.5154749955628383e-08	0.0007954619999987	0.0001522580000002	2.3182497432889484e-08	6.32759793525107e-07	0.0001963980000029	0.0002014673300014	4.058908691675483e-08	3.857217681129323e-08	0.0746106260000027	0.0658299449000019	0.0519527978000017	0.034053534900001	1
0.025678583549919	0.9752101864972886	-0.0059373700000007	0.0071409300000032	5.099288126501651e-05	3.5252362516918035e-05	-0.0380818000000015	0.0216472000000019	0.0004686012678404	0.0014502234912387	-0.0810351000000015	0.0049130000000005	2.4137568999095304e-05	0.0065666874320087	-5.498200000090167e-05	0.0001325140000008	1.7559958939923593e-08	3.023019230021322e-09	0.0009115470000006	0.0001160850000015	1.3475726104423876e-08	8.309179335741955e-07	2.229430000135952e-05	-0.0001741037000027	3.031210011504636e-08	4.970356599756749e-10	0.0744049231000035	0.0650400743000021	0.050295159300002	0.0313898665000008	1
-0.0608192329902988	1.061298519724341	-0.0130868000000008	-0.0071494300000006	5.111434932501643e-05	0.000171264334239	-0.020921900000001	0.0171598999999989	0.0002944621680088	0.0004377258996085	-0.0031581699999991	0.0778769300000039	0.0060648162262264	9.9740377488881e-06	-0.0009734910000013	-0.0009185089999997	8.436587830140739e-07	9.47684728121387e-07	0.0009695220000004	5.797499999933896e-05	3.361099003290592e-09	9.399729078860692e-07	6.691620000169429e-05	4.462190000126195e-05	1.991113176596731e-09	4.477778676975578e-09	0.0741925580000027	0.064226909300002	0.0485969921000019	0.0286812325000007	1
-0.1123730174968744	1.1126019688963036	-0.0130721000000024	1.4699999999647246e-05	2.1608853935203601e-10	0.0001708797984074	-0.0427980000000009	-0.0218761	0.00047856375121	0.0018316688039998	-0.0509471999999993	-0.0477890300000017	0.0022837913883412	0.0025956171878392	0.0001935240000003	0.0011670150000023	1.3619240117662817e-06	3.745153747974124e-08	0.0007593649999993	-0.0002101570000015	4.416596407102976e-08	5.766352027630858e-07	6.0271000001811146e-05	-6.645200001456568e-06	4.415891144056084e-11	3.6325934673284363e-09	0.0739735496000029	0.0633907411000018	0.0468596645000018	0.0259315128000008	1
-0.1378021353277841	1.1378765382282	-0.0048804700000002	0.0081916300000031	6.710280205725638e-05	2.3818987421318103e-05	-0.0422778000000012	0.0005201999999995	2.706080396190851e-07	0.0017874123728402	-0.0389313999999988	0.0120158000000008	0.0001443794496383	0.0015156539059591	0.0002303200000013	3.6795999999831134e-05	1.353944448414949e-09	5.3047301085413166e-08	0.0010353000000009	0.0002759350000021	7.61401236426919e-08	1.071846089623434e-06	1.7879500000716475e-05	-4.239150000064771e-05	1.7970389387174956e-09	3.196764072695841e-10	0.0737479176000018	0.0625318692000019	0.0450845766000013	0.0231446465000011	1
-0.1447360814400407	1.144737450250115	-0.0130819000000008	-0.0082014300000009	6.726345404565883e-05	0.000171136107609	-0.0177368000000009	0.0245409999999994	0.0006022606810001	0.0003145940742395	0.0356764000000038	0.0746078000000025	0.0055663238208402	0.0012728055169629	-0.0006111439999992	-0.0008414639999997	7.080616623441477e-07	3.734969863706258e-07	0.0009950930000002	-4.02070000012478e-05	1.616600294379741e-09	9.902100768707196e-07	2.3193500001507398e-05	5.314000000348549e-06	2.823795005380821e-11	5.379391699329233e-10	0.073515682200001	0.0616506013000018	0.0432731587000014	0.0203246258000008	1
-0.1392125661620506	1.139212826443038	-0.0130627000000025	1.9199999999375475e-05	3.6863748925643765e-10	0.0001706341312876	-0.0437983000000006	-0.0260614999999998	0.0006792017822502	0.0019182910828902	-0.0322932999999975	-0.0679697000000034	0.0046198801180918	0.0010428572248898	0.0002378940000013	0.0008490379999999	7.208655242850135e-07	5.6593554724323794e-08	0.0014005800000029	0.0004054870000012	1.6441970630432955e-07	1.9616243388901287e-06	5.028200000176101e-05	2.708849999943816e-05	7.33786463614304e-10	2.5282792222357957e-09	0.0732768641000018	0.0607472529000016	0.0414268705000013	0.017475490200001	1
-0.1259660046045512	1.1259659167880185	-0.0014152799999993	0.0116474200000036	0.000135662392659	2.003017479769088e-06	-0.0418668000000008	0.001931500000001	3.730692249556157e-06	0.0017528289422396	-0.0615219999999994	-0.0292287000000013	0.0008543169036896	0.0037849564839991	0.0005414160000021	0.0003035219999986	9.21256023205204e-08	2.9313128627189666e-07	0.0009115470000019	-0.0004890330000027	2.3915327662175945e-07	8.309179332771015e-07	4.20047000071931e-06	-4.608153000139484e-05	2.1235073931087834e-09	1.7643602624146393e-11	0.0730314847000021	0.0598221476000019	0.0395471998000013	0.0146013211000007	1
-0.108594855247294	1.1085948613038958	-0.0123844000000004	-0.0109691200000021	0.0001203215935763	0.000153373363359	-0.0177331000000002	0.0241336999999992	0.0005824354756902	0.0003144628356086	0.0005164510000025	0.0620384510000021	0.0038487694024794	2.667216359960814e-07	0.0003079040000042	-0.0002335119999985	5.4527851989860026e-08	9.480487168552089e-08	0.001539880000004	0.0006283330000019	3.948023611473406e-07	2.371230417672085e-06	-8.612319999857775e-06	-1.2812789999417924e-05	1.6416655883583414e-10	7.417135388765871e-11	0.0727795661000015	0.0588756167000017	0.037635661300001	0.0117062358000009	1
-0.0898197765510449	1.0898197868298527	-0.0124062000000011	-2.1799999999112036e-05	4.752389076087427e-10	0.0001539137984393	-0.0177145999999995	1.849999999939598e-05	3.4225009808161147e-10	0.0003138070531591	0.0122543000000034	0.0117378489999998	0.0001377770991441	0.0001501678684918	-0.0007943789999997	-0.0011022830000036	1.215027814134355e-06	6.310379947146251e-07	0.0009115480000016	-0.0006283320000048	3.948011057825854e-07	8.309197553052718e-07	-3.813329999986949e-05	-2.952098000054764e-05	8.714876920899162e-10	1.454148689645905e-09	0.0725211307000019	0.0579079993000016	0.0356937952000013	0.0087943814000005	1
-0.0715973363566958	1.0715973278331492	-0.0042079800000003	0.0081982200000007	6.721081116797462e-05	1.7707095679014057e-05	-0.0659549000000021	-0.0482403000000015	0.0023271265440921	0.0043500488340137	-0.0518290999999983	-0.064083400000002	0.004106682155561	0.0026862556068092	0.0002542699999997	0.0010486490000004	1.0996647251181953e-06	6.465323227184548e-08	0.0009115479999999	1.8598851038161027e-16	-1.6138366019484025e-15	8.30919755585946e-07	-3.813330000025308e-05	-6.4795886024191385e-16	-1.9689066385421995e-16	1.4541473833678583e-09	0.0722562017000009	0.0569196418000016	0.0337231665000009	0.0058699291000006	1
-0.0551502531454655	1.0551502580850596	-0.000515967999999	0.0036920120000002	1.3630952607078733e-05	2.6622297769969856e-07	-0.0629441000000032	0.0030108000000016	9.064916639185652e-06	0.0039619597248129	-0.0887711000000002	-0.0369420000000015	0.0013647113640004	0.0078803081952092	-1.6507800001421204e-05	-0.0002707778000026	7.33206164917491e-08	2.725068552299672e-10	0.000911548	4.3406076069395725e-16	-1.634106052125346e-15	8.309197561546126e-07	-3.8133300000362194e-05	1.1562119642194594e-16	-5.597933634547848e-16	1.4541473662013483e-09	0.0719848029000011	0.0559108983000017	0.0317253630000009	0.0029370682000004	1
-0.0412229871738974	1.0412229846777823	-0.0058261099999988	-0.0053101420000006	2.819760806002777e-05	3.394355773240514e-05	-0.0395890000000037	0.0233551000000001	0.0005454606960091	0.0015672889210006	-0.0064598999999992	0.0823112000000042	0.0067751336454421	4.173030801018574e-05	-0.0014380500000047	-0.0014215422000008	2.0207822296924448e-06	2.0679878076069985e-06	0.0006672019999978	-0.0002443460000016	5.970496803956554e-08	4.451585077446112e-07	-3.813329999977452e-05	1.3540631082305688e-15	-1.464316028057377e-15	1.4541482907687883e-09	0.071706958500001	0.0548821300000018	0.0297019947000013	-1.9836223751016228e-16	1
-0.0297931065211706	1.0297931076899594	-0.0124145000000011	-0.0065883900000021	4.340688279324834e-05	0.0001541198102489	-0.0364280000000023	0.0031610000000017	9.99192099996742e-06	0.0013269991839998	-0.0285443999999992	-0.0220845000000011	0.0004877251402488	0.0008147827713606	-0.0013021800000063	0.000135870000002	1.84606540564448e-08	1.6956727577844117e-06	0.0006598369999971	-7.364999999628912e-06	5.4242229821218494e-11	4.353848658804287e-07	-3.8133299999817925e-05	-2.616522193467751e-16	-1.0369928429207432e-16	1.4541479131353675e-09	0.0714226934000022	0.0538337054000017	0.0276546920000016	-0.0029370682000005	1
-0.020107733970077	1.0201077334493656	-0.0043505900000005	0.0080639100000014	6.502664448836475e-05	1.8927633346753644e-05	-0.058080000000002	-0.0216519999999992	0.0004688091039991	0.003373286400002	-0.0910121000000004	-0.0624677000000022	0.0039022135432921	0.008283202346409	0.0008875030000004	0.0021896830000052	4.794711651765054e-06	7.876615763440378e-07	0.0007149129999984	5.507600000131527e-05	3.033365965015617e-09	5.111005963500351e-07	-3.81333000003836e-05	-8.558439738615887e-16	-8.861692908016673e-16	1.454147277797008e-09	0.0711320331000021	0.0527660001000016	0.0255851046000009	-0.0058699290999998	1
