trial_type.fb_a_neg	trial_type.fb_a_pos	trial_type.fb_v_neg	trial_type.fb_v_pos	trial_type.feel	trial_type.finish	trial_type.rest	reg_error	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	intercept
2.577483674855266e-16	1.4169484334800914e-15	1.2996923151388324e-15	0.4213017561328876	0.6902268966504889	3.40713374656986e-17	-0.1115286522524322	-2.4828073676895595e-05	-0.0265409863722264	-0.0078845630577867	6.216633461140984e-05	0.0007044239576094	0.0888854868002905	0.0764426561343206	0.0058434796768704	0.0079006297637203	0.0176335695469786	-0.009152371443407	8.376590303786208e-05	0.0003109427749675	0.0002818951471235	0.0005639390236633	3.180272227266757e-07	7.946487331012337e-08	0.000405573053483	6.039756363953177e-07	3.642954593240597e-13	1.644895009916113e-07	0.0005189423319455	0.0002998853334774	8.993121423153404e-08	2.693011418075105e-07	0.0774428080000013	0.0690118367000023	0.0556334322000012	0.0382666875000017	0.0181566180000003	-0.0032550927999989	-0.0244334471000004	-0.0438601767000003	1
4.649662139243115e-16	-1.9187393436308688e-16	1.1208357983778289e-15	0.1608339714545235	0.9839150749613172	6.314631236239364e-16	-0.1447490466627373	2.261836970417257e-05	-0.01668653625498	0.0098544501172467	9.711018711336904e-05	0.0002784404921853	0.0102828556623338	-0.078602631137956	0.00617837362181	0.0001057371205692	-0.0506643077352429	-0.0682978772822213	0.0046646000412582	0.0025668720782926	0.0001228815515121	-0.0001590135956115	2.5285321683524094e-08	1.509987153825336e-08	0.0004055360195203	-3.703396166874721e-08	1.0282284039749625e-15	1.644594642154284e-07	0.0005854754298643	6.653309791743086e-05	4.426652140380243e-09	3.427814764460478e-07	0.0772228500999997	0.0681647470999992	0.0538466064000004	0.0353733095000003	0.0141703766000004	-0.0081260351999997	-0.0297953889000005	-0.0491655357000007	1
2.2084829408286372e-16	4.950178899259264e-15	1.0420532401831702e-15	0.0104911938739407	1.1158670444622296	7.030489168323099e-16	-0.1263582382717405	-8.129049618688082e-05	-0.0205855701420462	-0.0038990338870663	1.5202465251770096e-05	0.0004237656980707	0.0720594892164531	0.0617766335541188	0.0038163524532795	0.0051925699861322	-0.0116545861977954	0.0390097215374475	0.0015217583744298	0.000135829379442	-0.0005470765385517	-0.0006699580900661	4.4884384198066393e-07	2.992927373582492e-07	0.000404896723461	-6.392960596778947e-07	4.083439492794897e-13	1.6394135537106427e-07	0.0003781106570006	-0.0002073647728637	4.3000149237941156e-08	1.4296766997785642e-07	0.0769949613000004	0.0672896560000012	0.052010013400001	0.0324218133	0.0101477601000011	-0.0129669428	-0.0350074522000009	-0.0541479120000009	1
-1.9215569274688863e-16	-7.426124661193371e-15	9.71140288124626e-16	-0.0319223584196009	1.122216547692942	5.762031501516859e-16	-0.0902941893324238	0.007050912280839	-0.0262177687839808	-0.0056321986419335	3.172166154188338e-05	0.0006873714000084	0.0717321214981111	-0.0003273677183418	1.071696221496786e-07	0.0051454972546167	0.0382661704079073	0.049920756605702	0.0024920819400867	0.0014642997976859	0.000486887174939	0.0010339637134909	1.069080960835786e-06	2.3705911833454245e-07	0.000405635119299	7.383958389213972e-07	5.447596200936139e-13	1.6453984959027248e-07	0.0005569015305951	0.0001787908735954	3.196617627865134e-08	3.101393129369782e-07	0.0767591652000012	0.0663869229000016	0.0501253506000015	0.0294170481000002	0.0060990945000013	-0.0177599232000002	-0.040043419000001	-0.0587745750000013	1
-2.775810528005227e-16	2.122383742555329e-14	8.664264215485339e-16	0.1975018264456714	0.8580304168149089	3.5857817067007727e-16	-0.0555322432736131	0.0837069818503703	-0.0317520998449953	-0.0055343310610145	3.0628820292117345e-05	0.0010081958445649	0.0418822022195919	-0.0298499192785192	0.0008910176809338	0.0017541188627605	0.0279695006857414	-0.0102966697221663	0.000106021407367	0.0007822929686088	-0.0005430049096817	-0.0010298920846216	1.0606777061569682e-06	2.948543306056193e-07	2.1877526757820764e-05	-0.0003837575925399	1.472698914418283e-07	4.786253761359555e-10	0.0004510059968177	-0.0001058955337774	1.1213863839374092e-08	2.034064085484764e-07	0.0765154857999999	0.0654569186000006	0.0481943598000011	0.0263639508000005	0.0020347726000006	-0.0224872609	-0.0448779570000009	-0.0630151307000013	1
-1.7538631874240302e-16	-4.5537754906742764e-14	7.750642097912423e-16	0.5955900299706407	0.4345083270267635	-3.562042470098361e-16	-0.0300983570268839	0.2052485984758183	-0.0305774715943567	0.001174628250638	1.3797515261386642e-06	0.0009349817691031	0.0874848065019871	0.0456026042823948	0.0020795975173367	0.0076535913686866	0.0403059015253065	0.0123364008395653	0.000152186785674	0.0016245656977672	-0.0006571054270438	-0.0001141005173618	1.3018928154599106e-08	4.317875432299866e-07	0.000404828889059	0.0003829513623026	1.4665174704089794e-07	1.6388642781148742e-07	0.0005201327482567	6.912675144047892e-05	4.778507451716315e-09	2.705380749910996e-07	0.0762639482000012	0.0645000252000012	0.0462188259000007	0.0232675376000014	-0.0020347726000001	-0.0271314831999993	-0.0494867473000009	-0.0668417218000011	1
1.649392207051529e-17	9.630768845852069e-14	1.0034847656232317e-15	0.6693155272636526	0.3452764664399897	-3.4956195285207463e-16	-0.014591993726199	0.2225357884630143	-0.0262893986030975	0.0042880729912579	1.838756997717629e-05	0.0006911324789104	0.0063000852666956	-0.0811847212352904	0.0065909589620529	3.9691074365179775e-05	-0.0166918449210438	-0.0569977464463502	0.0032487430999622	0.0002786176868693	-0.0005711360731131	8.596935393093084e-05	7.390728459656074e-09	3.2619641222986373e-07	0.0004048077587365	-2.1130321916247657e-08	3.0057249362660363e-16	1.6386932155979579e-07	0.0006731153903082	0.0001529826420508	2.340368893765335e-08	4.5308432594767094e-07	0.0760045782999994	0.063516635699998	0.0442005744999997	0.0201328959000006	-0.006099094500001	-0.0316754244999995	-0.0538466064000008	-0.0702292102000012	1
-2.136401650178004e-16	-1.8482456998890282e-13	9.673914286623343e-16	0.4110879745630674	0.5953014734569597	-2.411978664745657e-16	-0.0063894480442797	0.1361044434889302	-0.0296187039113963	-0.003329305308299	1.1084273834616712e-05	0.0008772676213902	0.1141084486318648	0.1078083633651685	0.0116226432114774	0.0130207380491663	0.0186585680638248	0.0353504129848691	0.0012496516982005	0.0003481421621927	-0.0025501081785936	-0.001978972105483	3.91633059550711e-06	6.503051727067822e-06	0.0004038478600162	-9.598987211972698e-07	9.205295804807255e-13	1.6309309093584784e-07	0.0005120154696142	-0.0001610999206936	2.5953184425771345e-08	2.621598407730818e-07	0.075737402700001	0.0625071541000016	0.0421414712000003	0.0169651759000005	-0.0101477601000001	-0.0361022899999999	-0.0579356033000011	-0.0731553426000012	1
-1.8501574050418603e-16	2.980057262236733e-13	7.578867599706893e-16	0.1554279965195054	0.8470953082292928	2.37625780948951e-16	-0.0025233047728469	0.0525331104414437	-0.0261523665945593	0.0034663373168376	1.2015494393399286e-05	0.0006839462784942	0.0817911876794669	-0.0323172609523974	0.0010444053554647	0.0066897983820147	0.0264063583703569	0.0077477903065316	6.002825463402302e-05	0.0006972957623835	-0.001225102398441	0.0013250057801543	1.7556403184973474e-06	1.5008758873344122e-06	0.0004046923408065	8.444807917217339e-07	7.128539833389853e-13	1.6377588876880568e-07	0.0005022478278163	-9.767641797176171e-06	9.540676339320374e-11	2.522528816185962e-07	0.0754624488000016	0.0614719951000006	0.0400434190000008	0.0137695821	-0.0141703765999999	-0.0403957173000007	-0.0617331690000015	-0.0756008963000016	1
-3.665835492436701e-16	-2.639850509612045e-13	6.800809614408586e-16	0.0061728389441402	0.9946999280519015	3.4182103499167733e-16	-0.0008727670168181	0.0032259980674758	-0.0262953805944909	-0.0001430139999307	2.045300363772632e-08	0.0006914470406082	0.1382880324821485	0.0564968448026813	0.0031918934726577	0.0191235799277799	0.0799932565308475	0.0535868981604902	0.0028715556544634	0.0063989210904084	-0.0011831370119556	4.196538648441012e-05	1.7610935005358472e-09	1.399813190987392e-06	0.0004046020302073	-9.031059927201238e-08	7.157505040612128e-15	1.6370280056607464e-07	0.0006732393526777	0.000170991524862	2.9238101412398074e-08	4.532512242393049e-07	0.0751797449000023	0.0604115839000028	0.0379083570000016	0.010551365	-0.0181566179999996	-0.0445398376000011	-0.0652202009000017	-0.0775498058000018	1
-6.360328186744784e-16	-6.837686514111887e-13	5.038208692271944e-16	-0.0274681626726463	1.027686500997526	1.8765583154602236e-16	-0.0002183383479708	0.0068062498780505	-0.0434297706904115	-0.01713439009592	0.0002935873239607	0.0018861449822224	0.1264390837461737	-0.0118489487359743	0.0001403975861471	0.0159868418985685	0.1156025156463735	0.0356092591155252	0.0012680193347567	0.0133639416237673	0.0003482023417922	0.0015313393537492	2.3450002172766e-06	1.2124486820956492e-07	0.0008861172403353	0.0004815152101295	2.318568985624416e-07	7.852037625678275e-07	0.000672345926683	-8.934259958428776e-07	7.969640124767881e-13	4.520490436827733e-07	0.0748893200000024	0.0593263561000029	0.0357382585000018	0.0073158120000003	-0.0220962514999995	-0.0485193336000012	-0.0683791584000017	-0.078989268100002	1
