trial_type.decision	trial_type.loss	trial_type.win	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	intercept
0.5311585585078152	-0.0079173983888627	0.067560164646353	0.1154984084893181	-0.0019507876941706	3.8055726276424617e-06	0.0133398823635658	-0.1976401670948631	-0.0845628131560978	0.0071508693688729	0.0390616356492846	-0.1788676724594257	-0.0016142096055062	2.605672650329637e-06	0.0319936442510464	0.0012050215095784	0.0012795918755417	1.637355368963607e-06	1.452076838418269e-06	0.0001573355629235	0.0005643226719057	3.184600783007075e-07	2.475447944120286e-08	-0.0002730951208762	7.292011733367244e-05	5.317343786084764e-09	7.458094478564736e-08	0.0820961977000008	0.0805336979000001	0.0779515227000008	0.0743823661000002	0.0698714189000006	0.0644757965000006	0.0582638153000002	1
0.4465610165209951	-0.0174949072251414	0.1883324299031378	0.1203707639580096	0.0048723554686914	2.373984781301017e-05	0.0144891208158357	-0.0529165879705731	0.1447235791242893	0.0209449143545449	0.0028001652824464	-0.1951873019826925	-0.0163196295232669	0.0002663303077764	0.0380980828552767	-9.197219091133434e-05	-0.0012969937004904	1.6821926591095304e-06	8.458884363359202e-09	0.0002190118397072	6.167627678328016e-05	3.803962311434941e-09	4.796618595911264e-08	-0.0002539899552386	1.910516563815304e-05	3.650073773659061e-10	6.451089689652215e-08	0.0819919590000009	0.0801196458	0.0770307297000007	0.0727721151000001	0.0674084686000008	0.0610212361000004	0.0537074065999999	1
0.2483575829815957	-0.0184656107593668	0.1972112823154235	0.1093265653254766	-0.0110441986325329	0.0001219743234345	0.0119522978858664	-0.2040443866488914	-0.1511277986783181	0.0228396115333544	0.0416341117229216	-0.1286411991839952	0.0665461027986974	0.0044283837976945	0.016548558127491	6.90138743922861e-05	0.0001609860653039	2.591651263597481e-08	4.762914632764051e-09	4.497860167294132e-05	-0.0001740332380344	3.0287567792187065e-08	2.02307450513276e-09	-0.0006190009941194	-0.0003650110388809	1.3323305966736698e-07	3.831622301391514e-07	0.0818782943000011	0.0796687514	0.0760302412000006	0.0710280251000003	0.0647518248000006	0.0573142124000004	0.0488485916000002	1
0.0890870649673445	-0.0156946675703163	0.1264114855942566	0.0062389905180993	-0.1030875748073788	0.010627048079672	3.892500268287721e-05	0.0157932764366231	0.2198376630855146	0.0483285981109017	0.0002494275806033	-0.0431353677859992	0.0855058313979959	0.0073112472030629	0.0018606599540294	-0.000696165349233	-0.0007651792236264	5.854992447318779e-07	4.846461937271147e-07	-0.0009418778598251	-0.0009868564614976	9.73885674852703e-07	8.871339029955174e-07	-0.0003513280693705	0.0002676729247488	7.164879421758936e-08	1.234314126903083e-07	0.0817552165000014	0.0791812221000003	0.0749510924000007	0.0691533037000008	0.0619091212000008	0.0533700625000003	0.0437147285000005	1
0.0855110568003369	-0.0098119238362056	0.0580987132289581	0.0438793144342784	0.0376403239161808	0.001416793984515	0.001925394235221	-0.2297831874296208	-0.2455764638662444	0.0603077996050506	0.0528003132253158	-0.0769971305139793	-0.0338617627279803	0.0011466189750455	0.0059285581073821	0.0010119952443585	0.0017081605935915	2.917812614081694e-06	1.0241343742616013e-06	-0.0005290179324637	0.0004128599273624	1.7045331891230005e-07	2.798599725532063e-07	-3.5231931194797746e-05	0.0003160961381754	9.99167687416635e-08	1.2412884542262859e-09	0.0816227398000017	0.0786572819000004	0.0737943996000009	0.0671513987000007	0.0588885262000007	0.0492051046000005	0.0383347241000005	1
0.3323002267271003	-0.0068417473313016	0.0147279406584169	0.0491364754284412	0.0052571609941626	2.763774171794517e-05	0.0024143932175284	-0.1066016702979939	0.1231815171316281	0.0151736861628498	0.0113639161103212	-0.0940282784584445	-0.0170311479444653	0.000290060000306	0.008841317149854	0.0002379394736151	-0.000774055770743	5.991623359806854e-07	5.6615192845748286e-08	-0.0005110279340749	1.798999838817042e-05	3.236401344010344e-10	2.6114954897491865e-07	-0.0002369391029479	-0.0002017071717532	4.0685783253573664e-08	5.61401379937808e-08	0.0814808795000011	0.0780971719000003	0.0725613598000007	0.065025992100001	0.0556987191000004	0.0448365703000005	0.0327388711000003	1
0.5278774747949491	0.0670219352717337	-0.0079418667713085	0.0468507119101257	-0.0022857635183159	5.224714861056543e-06	0.0021949892064844	-0.1710446318436314	-0.0644429615456377	0.0041528952927722	0.0292562660825227	-0.0438085129983312	0.0502197654601138	0.0025220248428684	0.0019191858111202	0.0003880034371528	0.0001500639635383	2.2519193010581023e-08	1.505466669456255e-07	3.5962710285041936e-05	0.0005469906443599	2.9919876592616345e-07	1.2933162609859004e-09	-0.0001920070720621	4.493203088612792e-05	2.0188873716293443e-09	3.686671520020523e-08	0.0813296518000013	0.0775011496	0.0712532484000008	0.0627809927000008	0.0523488658000003	0.0402825336000005	0.0269586778000002	1
0.4405792040166635	0.1911807742589505	-0.0173114621089766	0.0468356429507551	-1.50689593708782e-05	2.2707304553606292e-10	0.0021935774506095	-0.114583940033245	0.0564606918103865	0.0031878097197068	0.0131294793135414	-0.0427882597328367	0.001020253265494	1.0409167254527002e-06	0.0018308351709599	0.0005169879723222	0.0001289845351695	1.663701047321821e-08	2.6727656364862095e-07	-0.0003710160287091	-0.0004069787389943	1.6563169450906695e-07	1.3765289328240494e-07	-6.190384716854256e-05	0.0001301032248934	1.6926848762610832e-08	3.8320858181794885e-09	0.0811690742000014	0.076869489	0.0698714189000008	0.0604205294000007	0.0488485916000002	0.0355618358000004	0.0210266903000002	1
0.243261873982447	0.1996126067561217	-0.018394889249114	0.0468902728595011	5.462990874619211e-05	2.984426393824217e-09	0.0021986976888377	-0.0911639590612217	0.0234199809720223	0.0005484955087287	0.0083108674317155	-0.0170544129422782	0.0257338467905583	0.0006622308706395	0.0002908530008014	-0.0001869743818976	-0.00070396235422	4.955629959796346e-07	3.4959419635594585e-08	-0.0004620101727854	-9.099414407591998e-05	8.279934239908064e-09	2.1345339971443507e-07	0.000110956746087	0.0001728605932558	2.9880784477449085e-08	1.2311399499823745e-08	0.0809991651000016	0.0762024807999998	0.0684173009000008	0.0579489435000008	0.0452079546000002	0.0306940080000003	0.0149763093000002	1
0.0859753225973725	0.1270778797534915	-0.0151553605044452	0.0229926612717583	-0.0238976115877426	0.000571095839598	0.0005286624723563	-0.1439188074631399	-0.0527548484019181	0.0027830740299084	0.0207126231416117	-0.0395965174046523	-0.0225421044623748	0.0005081464735926	0.0015678841905726	0.0008750936977511	0.0010620680796489	1.127988606147674e-06	7.657889795657339e-07	-0.0010009183838323	-0.0005389082110464	2.904220605682825e-07	1.0018376114619293e-06	0.0001864378656569	7.548111956969753e-05	5.697398737135648e-09	3.475907765949006e-08	0.0808199441000015	0.0755004314000001	0.0668923989000008	0.0553707806000007	0.0414374156000002	0.0256991899000003	0.0088416023000002	1
0.0834111206566417	0.059172681650242	-0.0106114042251902	0.0064239598587223	-0.0165687014130356	0.0002745218665132	4.126726026494844e-05	0.0099996639468418	0.1539184714099806	0.0236908958411854	9.999327904952836e-05	-0.0167954205944258	0.0228010968102267	0.0005198900157493	0.0002820861529397	-7.904336692862471e-05	-0.0009541370646801	9.103775382552434e-07	6.2478536837166945e-09	-0.0004849930150149	0.0005159253688182	2.661789868619985e-07	2.3521822465876121e-07	-0.0001790192295928	-0.0003654570952491	1.335588890613005e-07	3.204788374270778e-08	0.0806314317000018	0.0747636638999999	0.0652982905000006	0.0526907823000007	0.0375478092000003	0.0205980464000002	0.0026571116000001	1
0.3304428020011227	0.0144204755241333	-0.0065600649334017	-0.0003688356926969	-0.0067927955514193	4.614207140243536e-05	1.3603976657687686e-07	-0.1614094687230099	-0.171409132669852	0.0293810907626314	0.0260530165934437	-0.0168135340525514	-1.8113458125223657e-05	3.2809713482692925e-10	0.0002826949273319	0.0006710126265184	0.0007500559934471	5.625839931698245e-07	4.502579447917285e-07	-0.0003129725853045	0.0001720204297104	2.9591028205688553e-08	9.795183884411813e-08	8.210500362339317e-05	0.0002611242332167	6.818586543764718e-08	6.741230576540763e-09	0.0804336496000018	0.0739925169999999	0.0636366248000008	0.0499138777000008	0.0335503118000002	0.0154116826000001	-0.0035423402999999	1
0.5260956613961998	0.0612118842645086	-0.0036716913550728	0.0026445392828839	0.0030133749755804	9.080428742631122e-06	6.993588017130192e-06	-0.071148994453497	0.0902604742695136	0.0081469532153574	0.005062179411743	-0.0394362437970479	-0.0226227097444967	0.0005117869961836	0.0015552173248155	0.0006090365997849	-6.197602673300275e-05	3.841027772240809e-09	3.709255799597032e-07	-0.0004434499120669	-0.0001304773267625	1.7024332676263913e-08	1.966478243317756e-07	0.0001641351544614	8.203015083813196e-05	6.728945262525178e-09	2.694034791854268e-08	0.0802266206000016	0.0731873452	0.0619091212000008	0.0470451738000006	0.0294564099000002	0.0101615560000003	-0.0097218466	1
0.4535846848624228	0.1722318367571354	-0.0018616509422554	-0.0799933334290873	-0.0826378727119732	0.0068290180063633	0.006398933393096	-0.0646182254096622	0.0065307690438341	4.265094430304994e-05	0.0041755150550934	0.0677565859507262	0.107192829747775	0.0114903027493362	0.0045909549396945	-3.5974578280228775e-05	-0.0006450111780657	4.160394193585517e-07	1.294170340183062e-09	-0.0006190008631887	-0.0001755509511218	3.0818134791400056e-08	3.831620689522259e-07	8.198874426869563e-05	-8.214641019332471e-05	6.748032486404472e-09	6.7221533593171985e-09	0.080010368400002	0.0723485189000002	0.0601175669000009	0.0440899465000009	0.0252778672000001	0.0048693880000002	-0.0158466128999999	1
0.4305143277213377	0.1769096501283948	-0.0009476247928774	-0.0847266824098944	-0.0047333489808063	2.2404592573613657e-05	0.0071786107121862	-0.174579109540293	-0.1099608841306295	0.0120913960387895	0.0304778654878809	0.080913114318088	0.0131565283673608	0.0001730942386808	0.0065469320686479	0.0010120554532515	0.001048030031532	1.0983669474713584e-06	1.024256240145701e-06	-0.0004078617225334	0.0002111391406558	4.4579737401416926e-08	1.6635118417253046e-07	0.0002737065391734	0.0001917177949052	3.6755712718063415e-08	7.491526817195113e-08	0.0797849180000021	0.0714764238000003	0.0582638153000012	0.0410536312000011	0.0210266902999999	-0.0004429261999994	-0.0218821527999998	1
0.5818046736999024	0.1239216245543433	-0.0002489625086372	-0.0801528689597295	0.004573813450165	2.0919769476522706e-05	0.0064244824024745	-0.1524167175302477	0.0221623920100462	0.0004911716196065	0.0232308557826944	0.0399050246561161	-0.0410080896619725	0.0016816634177244	0.0015924109928008	0.0009860219501217	-2.603350313015623e-05	6.777428973350717e-10	9.72239285935823e-07	-0.0002704204287663	0.0001374412937667	1.889010998275254e-08	7.312720781791304e-08	0.0001611333513772	-0.0001125731877962	1.2672722159100878e-08	2.5963955113668945e-08	0.0795502952000019	0.0705714608000004	0.056349784400001	0.0379418119000009	0.0167150946999999	-0.0057534077999994	-0.0277944824	1
0.5720720920586949	0.1708465271507775	-0.0005785822310856	-0.0979152655216927	-0.0177623965619632	0.000315502731624	0.0095873992221831	-0.072219742629048	0.0801969749011993	0.0064315547833033	0.0052156912254052	0.0847283257846468	0.0448233011285313	0.0020091283240588	0.0071788891902653	0.000497086125017	-0.0004889358251046	2.390582407517107e-07	2.470946157471187e-07	-0.0005049155135394	-0.0002344950847733	5.4987945379512994e-08	2.549396752459676e-07	0.0003401251373257	0.0001789917859486	3.203805919940706e-08	1.156851074900608e-07	0.0793065270000022	0.0696340462000002	0.054377454300001	0.0347602118000009	0.0123554693999999	-0.0110400858999995	-0.0335503118	1
0.4198939732146245	0.2162614399199886	0.0009820210226632	-0.1218933681799835	-0.0239781026582907	0.0005749494070911	0.0148579932062614	-0.0027308073954103	0.069488935233636	0.0048287121199037	7.457309030742292e-06	0.1153166236548143	0.0305882978701675	0.0009356439665941	0.0132979236911427	0.001188011801038	0.0006909256760209	4.77378290530594e-07	1.411372039691632e-06	-1.6000821179764767e-05	0.0004889146923602	2.390375768908241e-07	2.560263514208793e-10	0.0008410095878716	0.0005008844505462	2.508852340905949e-07	7.072971267289389e-07	0.0790536414000027	0.068664611	0.052348865800001	0.0315146823000009	0.0079603415999999	-0.0162810876999996	-0.0391172318	1
0.4681539381944497	0.1583526106525976	-0.0017367914816814	-0.0913294556302879	0.0305639125496967	0.0009341527503456	0.0083410694657243	-0.1388347784325699	-0.1361039710371595	0.0185242909320838	0.0192750957024201	0.0482717637418315	-0.0670448599129835	0.0044950132407517	0.002330163174743	0.0011020102269958	-8.600157404312942e-05	7.396269549574187e-09	1.214426540546616e-06	-1.5298442475663885e-05	7.023787036249837e-07	4.927841526587705e-13	2.3404242333600987e-10	0.0012730078065309	0.0004319982186586	1.8662246143407643e-07	1.6205488772117866e-06	0.0787916676000025	0.0676636010000001	0.0502661174000011	0.0282111925000007	0.0035423403	-0.0214547297999996	-0.0444638974000002	1
0.5833729995094304	0.0752011222755687	0.0506659431048053	-0.0791382422921178	0.0121912133381705	0.0001486256826562	0.0062628613930853	-0.0262634822597526	0.1125712961728172	0.0126722967220282	0.0006897705004079	0.0438883071344742	-0.0043834566073573	1.921469182839227e-05	0.0019261835031258	0.0005920104108538	-0.0005099998161415	2.600998125437018e-07	3.50476326278095e-07	-1.6122838464390345e-05	-8.243959892235192e-07	6.794972750289299e-13	2.5994586023287004e-10	0.0012730063168252	-1.4897064842670292e-09	-2.228054065618236e-16	1.6205450842888256e-06	0.0785206355000022	0.0666314764999999	0.0481313641000009	0.0248558180000006	-0.0008858397000001	-0.0265396072999997	-0.0495602034000004	1
0.4759001828042041	0.0171416883075538	0.1779002708153506	-0.0972009042312301	-0.0180626619391125	0.000326259756326	0.0094480157833684	-0.0262767683465919	-1.328608684110512e-05	1.7651930795537559e-10	0.0006904685547401	0.0389833073329631	-0.0049049998015107	2.4059023052922504e-05	0.0015196982506123	0.0010490101807765	0.0004569997699227	2.088487902406164e-07	1.100422359357399e-06	-1.533267266216856e-05	7.901658023113766e-07	6.242174193086027e-13	2.3509120896437977e-10	0.00127300749748	1.1806548824974846e-09	-2.2034939480414204e-16	1.6205480899249634e-06	0.0782405765000025	0.0655687120999997	0.0459468144000008	0.0214547298000005	-0.0053114742	-0.0315146822999999	-0.0543774543000004	1
0.3820064937638008	-0.0124985839599496	0.2080656305402822	-0.0970459102826319	0.0001549939485986	2.4023123562504087e-08	0.0094179087025843	-0.1106344949124484	-0.0843577265658561	0.0071162260313593	0.0122399914645319	0.0241280704979595	-0.014855236835004	0.0002206780614239	0.0005821637859505	0.0021810112409751	0.0011320010601984	1.281426401013692e-06	4.7568100336130445e-06	-1.4216965973854078e-05	1.1157066882022633e-06	1.2448246364489257e-12	2.0212229041634868e-10	0.001177014479665	-9.599301781553796e-05	9.214659294740924e-09	1.3853630860744671e-06	0.0779515227000023	0.0644757965	0.0437147285000009	0.0180141832000004	-0.0097218466	-0.0363593715999999	-0.0588885262000005	1
0.5116973958259269	-0.0240053211029858	0.1465244172872814	-0.0797184071973621	0.0173275030852702	0.0003002423631697	0.006355024446084	-0.0198921236469702	0.0907423712654776	0.0082341779428817	0.0003956965831858	0.0225844289951956	-0.0015436415027637	2.38282908881786e-06	0.0005100564330349	0.000926932632359	-0.0012540786086163	1.5727131566359065e-06	8.592041051664181e-07	0.0001110601740036	0.0001252771399771	1.5694361596089127e-08	1.2334362285289788e-08	0.0012079506491873	3.093616952213922e-05	9.570462631806803e-10	1.4591447719147708e-06	0.0776535072000023	0.0633532321999998	0.0414374156000007	0.0145405056000004	-0.0141042840000001	-0.0410536312	-0.0630680188000007	1
0.5561634597687483	-0.0249978590077722	0.1674919226690472	-0.0798949379738191	-0.0001765307764571	3.1163114491213295e-08	0.0063832011138398	-0.149366437631971	-0.1294743139850009	0.0167635979818868	0.0223103326908647	-0.0045549425288905	-0.0271393715240862	0.0007365454867222	2.074750143701e-05	0.0012133102326246	0.0002863776002654	8.201212940739619e-08	1.4721217204052372e-06	0.0002598921054655	0.0001488319314617	2.2150943501701062e-08	6.754390662579059e-08	0.001469843759996	0.0002618931108084	6.858800181713928e-08	2.160440681103067e-06	0.077346564500002	0.0622015355999999	0.0391172318000007	0.0110400859000002	-0.0184461937000001	-0.0455780395	-0.0668923989000008	1
0.3774928499871973	-0.021127441788957	0.2234301819700185	-0.0798798435856727	1.509438814680964e-05	2.2784004079296264e-10	0.006380789411271	-0.0587095661619111	0.0906568714700601	0.0082186683447389	0.0034468131589191	-0.0049157217014856	-0.0003607791725955	1.301616112769577e-07	2.41643198422536e-05	0.0010343712206926	-0.0001789390119319	3.201917022015311e-08	1.0699238219811126e-06	0.0002270908105016	-3.2801294963974124e-05	1.0759248200032288e-09	5.1570236299604587e-08	0.0011403860745232	-0.0003294576854731	1.0854236711913941e-07	1.300480399471861e-06	0.0770307297000018	0.0610212361000001	0.0367565777000006	0.0075193617000002	-0.0227350996000001	-0.0499138777000001	-0.0703401329000007	1
0.1768819327446412	-0.0147428183066825	0.1776364988674866	-0.0617755738097118	0.0181042697759619	0.0003277645841207	0.0038162215195187	-0.1271867857738749	-0.0684772196119644	0.0046891296057847	0.0161764784754889	0.0035628846955487	0.0084786063970341	7.188676643543877e-05	1.269414734986074e-05	0.0008828378756136	-0.0001515333450791	2.2962354859183315e-08	7.794027144536588e-07	0.0003828767717234	0.0001557859612217	2.4269265719909216e-08	1.4659462249926933e-07	0.0008523318107798	-0.0002880542637436	8.297525911449327e-08	7.264695152057246e-07	0.0767060391000018	0.0598128764999999	0.0343578954000006	0.0039848083000002	-0.0269586778000002	-0.0540432071000003	-0.0733918080000006	1
0.2142620789905384	-0.0104692344891892	0.091243321365959	-0.0721057011742091	-0.0103301273644975	0.0001067115313664	0.005199232141824	-0.151644401834591	-0.0244576160607152	0.0005981749833729	0.0229960246077701	0.0055271617625948	0.0019642770670457	3.858384396129592e-06	3.054951714586232e-05	0.0020062644321282	0.0011234265565151	1.2620872285540714e-06	4.025096971588741e-06	0.0004251196673214	4.224289559776076e-05	1.7844621475082314e-09	1.807267316002565e-07	0.0011150753398572	0.0002627435290775	6.903416244803936e-08	1.2433930143057462e-06	0.0763725302000014	0.0585770125	0.0319236667000006	0.0004429262000002	-0.0311047922000003	-0.0579489435000003	-0.0760302412000006	1
0.4502331525333163	0.0100559332514462	0.0262748868587621	-0.0751477416519604	-0.0030420404777515	9.254010267934806e-06	0.0056471830753896	-0.0477515954249006	0.1038928064096898	0.0107937152236816	0.0022802148656227	0.0170473366893525	0.0115201749267582	0.000132714430343	0.0002906116881959	0.0006211529962612	-0.0013851114358675	1.9185336897241747e-06	3.858310446400786e-07	0.0007173007815761	0.0002921811142544	8.536980377140561e-08	5.145204115484684e-07	0.0009682776193069	-0.0001467977205503	2.1549570868536205e-08	9.375615479525724e-07	0.0760302412000018	0.0573142123999998	0.0294564099000004	-0.0030997704999997	-0.0351615291000004	-0.0616149276000004	-0.0782405765000007	1
0.502580326666265	0.124542538451265	-0.0082913360434488	-0.067600850673173	0.0075468909787872	5.695556344544406e-05	0.0045698750117362	-0.1665267590851041	-0.1187751636602039	0.0141075395025082	0.0277311614913876	-0.0174830278119267	-0.0345303645012793	0.0011923460725912	0.000305656261468	0.0020810698722769	0.001459916876016	2.1313572855674346e-06	4.330851813426831e-06	0.0008470658170404	0.000129765035464	1.683896405768489e-08	7.175204991233884e-07	0.0010236217640582	5.53441447509075e-05	3.0629741931551407e-09	1.0478015157747237e-06	0.0756792115000015	0.0560250568999999	0.0269586778000005	-0.0066367663	-0.0391172318000005	-0.0650259921000004	-0.0800103684000008	1
0.3306390709265646	0.2075965439593267	-0.0230796021861076	-0.0772292946054163	-0.0096284439322435	9.270693255625e-05	0.00596436394525	-0.0969530917834499	0.0695736673016543	0.0048404951818008	0.0093999020063692	-0.0218978939073427	-0.0044148660954167	1.94910426404567e-05	0.0004795177575729	0.0016072558373627	-0.0004738140349141	2.2449973957708965e-07	2.583271326974089e-06	0.0004923043938738	-0.0003547614231668	1.2585566782191797e-07	2.423636163117737e-07	0.0010001070122719	-2.3514751786237967e-05	5.529431699262419e-10	1.0002140361669964e-06	0.0753194814000011	0.0547101387000002	0.0244330544000004	-0.010161556	-0.0429605340000007	-0.0681680245000004	-0.0813296518000007	1
