bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-01_task-balloonanalogrisktask_bold	0.0005540816326530611	0.002949579306122449	0	21.357097743237702	1.1255372580327867	1.0021779639344257	0.5036264077708641	2203.379638671875	0.09203416027381064	6	2.4489795918367347	2.347453055555556	2.33883	2.485786666666667	2.2177425	0.0246043	0.007088192272931337	0.028568299487233162	245	64	64	34	4.789578305503846	2.0	3.0	3.0	4.0	23.782725086066144	6.14220838299769	35.91617965698242	16.281631469726562	83570.0	11.163265228271484	137.7450927734375	59.96495819091797	0.6649702809970868	144.9137794285292	810.0265502929688	784.3428344726562	24089.0	584.2081298828125	1123.0546142578123	163.7569122314453	75.59132497524843
sub-01_task-discounting_bold	0.0026063481228668943	0.005288922969283276	0	22.02168748801368	1.1418095583904107	1.0277975470547949	0.5045904866021407	2142.281005859375	0.13672579720099295	45	15.358361774744028	2.3780913888888886	2.3611033333333333	2.5231833333333333	2.2499875	0.029979	0.0071340035647153854	0.02979191206395626	293	64	64	34	4.8181926398522625	2.0	3.0	3.0	4.0	23.69003644775448	6.760260943568567	36.33790969848633	16.49488067626953	83551.0	10.877132415771484	138.6467514038086	60.58099365234375	0.669555338854877	143.1773955985857	809.7637939453125	784.5836181640625	24104.0	584.7921417236328	1120.5544311523436	162.83436584472656	60.94511569244787
sub-01_task-emotionalregulation_run-01_bold	0.00250255	0.00462373675	0	23.5848723082412	1.153104841306533	1.0208955132663313	0.5027537435417281	2229.537841796875	0.15877654110259506	42	21.0	2.435088055555555	2.4241366666666666	2.5776	2.3035275	0.0425905	0.009879116900265217	0.034373678267002106	200	64	64	34	4.591122499111508	2.0	3.0	3.0	4.0	26.281614992615513	6.367776641595133	34.92795944213867	16.06999969482422	83543.0	10.835000038146973	128.46399688720697	59.1412239074707	0.5529443802482916	150.73618746345335	808.7937622070312	779.5874633789062	24196.0	578.7049713134766	1136.114990234375	169.7997283935547	61.01729351095855
sub-01_task-emotionalregulation_run-02_bold	0.0016782999999999998	0.00489755375	0	23.663627557688457	1.1224325772864314	1.0030940013567842	0.5024253690343408	2216.66845703125	0.1615034633173779	41	20.5	2.438743333333333	2.4476999999999998	2.58446	2.28407	0.0389827	0.010842944495379925	0.035673271864652634	200	64	64	34	4.559028103700146	2.0	3.0	3.0	4.0	26.931803050713807	6.345535685386815	34.7502555847168	16.07499885559082	83586.0	10.889999389648438	126.6412467956543	58.52021408081055	0.5512497832150101	150.22468788825174	807.6904296875	778.2649536132812	24241.0	575.0650024414062	1135.179931640625	170.7050018310547	58.895143639761955
sub-01_task-stopsignal_run-01_bold	0.0067477717391304344	0.006390325000000001	0	21.5503948815847	1.131384073114754	1.0334236667213117	0.5034354037260288	2119.694580078125	0.11925282637143785	13	7.065217391304348	2.3372155555555554	2.3091733333333333	2.493323333333333	2.20915	0.0280903	0.005426662974059582	0.02588574029505253	184	64	64	34	4.891437830727744	2.0	3.0	3.0	4.0	23.017340769639524	6.5991914579752455	36.42499923706055	16.67934799194336	83736.0	11.27717399597168	139.25407791137695	59.36504364013672	0.6784988559814109	143.79630782230817	816.2418823242188	792.2880859375	23979.0	593.4668579101562	1122.0141357421874	161.97109985351562	57.048132434953004
sub-01_task-stopsignal_run-02_bold	0.0015249999999999999	0.0038871390217391304	0	20.467301885081966	1.1007451773224046	1.001281307923497	0.5037696331867859	2138.3505859375	0.09616685806990176	7	3.8043478260869565	2.330118888888889	2.3134366666666666	2.4723200000000003	2.2046	0.0410155	0.006174514535814524	0.026128089055418968	184	64	64	34	4.881332791487802	2.0	3.0	3.0	4.0	22.21755250613213	6.937611714014958	36.90338897705078	16.6358699798584	83739.0	10.717391967773438	142.87011108398434	60.725975036621094	0.6653326057364164	143.51031146539975	815.6468505859375	791.4891357421875	23974.0	591.715234375	1122.4443237304683	162.14273071289062	68.4401912643807
sub-02_task-balloonanalogrisktask_bold	0.0017284265734265737	0.006808282832167832	0	21.426415132175453	1.0960910303859654	0.9945740563157898	0.5173963743299296	1771.5157470703125	0.15358221657221277	61	21.32867132867133	1.847916111111111	1.8422333333333334	1.97069	1.730825	0.0136252	-0.004282644018530846	0.02535889483988285	286	64	64	34	6.207829880760283	2.0	3.0	3.0	4.0	16.593147262625052	8.963004963656438	48.835533142089844	18.636363983154297	85458.0	11.52447509765625	222.1645057678217	83.78627014160156	1.139541222848103	122.26283176504201	806.7630004882812	799.1398315429688	22867.0	621.6331970214844	1028.415368652344	128.72813415527344	66.26127730612643
sub-02_task-discounting_bold	0.0004041638225255973	0.005541369317406144	0	23.869260324315075	1.137860037979452	0.9846495015410963	0.5160193003444502	1759.5406494140625	0.16564547523410197	84	28.668941979522184	1.8458230555555553	1.8342233333333333	1.9574133333333332	1.7458325	0.0223498	-0.003718864405527711	0.02375553734600544	293	64	64	34	6.1613923901937255	2.0	3.0	3.0	4.0	15.918997875081818	8.31370477866065	47.59915542602539	18.477815628051758	85446.0	12.03412914276123	216.98207092285156	82.60585021972656	1.2870235767765212	122.41331806200093	807.0181274414062	798.5255737304688	22881.0	622.7269287109375	1031.119384765625	129.59864807128906	70.0147004390601
sub-02_task-emotionalregulation_run-01_bold	0.0007040000000000001	0.0063481049	0	24.197079136281392	1.1243600979396986	0.9779743809547734	0.5161463417854916	1771.2689208984375	0.17438995042486477	71	35.5	1.8757000000000001	1.8622233333333333	2.0149766666666666	1.7499	0.0193858	-0.006879059597849846	0.021867211908102036	200	64	64	34	6.129319720341613	2.0	3.0	3.0	4.0	20.8873449611823	8.2655070853848	47.37615203857422	18.454999923706055	85344.0	12.054999351501465	215.3962448120115	82.47116088867188	1.0399217963700487	122.5555696908761	809.2504272460938	800.2324829101562	22976.0	622.7525024414062	1036.3499450683594	130.55528259277344	67.14772947272286
sub-02_task-emotionalregulation_run-02_bold	0.0009323999999999999	0.0047371617	0	24.352541573768853	1.169985938391959	1.0099886062814074	0.5168513113124529	1781.061279296875	0.170924043701161	73	36.5	1.8618075	1.8588466666666665	1.9748733333333333	1.7517025	0.0471699	-0.007172088138759136	0.021279754117131233	200	64	64	34	6.141188697319545	2.0	3.0	3.0	4.0	19.47531408712915	8.221030828646793	48.032569885253906	18.395000457763672	85392.0	12.050000190734863	220.9979927062987	83.36788940429688	1.121823738053414	122.12935774939896	807.9777221679688	799.4400024414062	22975.0	620.8859680175781	1034.3814697265625	130.17391967773438	73.22121951542795
