Subject,num_runs,run_numbers,Session
sub-01,3,"1, 4, 8",ses-all
sub-02,3,"1, 4, 8",ses-all
sub-03,3,"1, 4, 8",ses-all
sub-04,3,"1, 4, 8",ses-all
sub-05,3,"1, 4, 8",ses-all
sub-06,3,"1, 4, 8",ses-all
sub-07,3,"1, 4, 8",ses-all
sub-08,3,"1, 4, 8",ses-all
sub-09,3,"1, 4, 8",ses-all
sub-10,3,"1, 4, 8",ses-all
sub-11,3,"1, 4, 8",ses-all
sub-12,3,"1, 4, 8",ses-all
