trial_type.Absurdo	trial_type.Literal	trial_type.Metafora	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	intercept
-0.058099774047409	0.6587478954197796	4.297090687219835e-05	-0.0179109329839806	-0.0297251023577022	0.0008835817101765	0.0003208015203575	0.019304399247346	0.0001548043752277	2.3964394391019623e-08	0.0003726598303006	-0.0084352335462369	0.0183653226337273	0.0003372850754407	7.115316497940873e-05	0.0010899997024692	0.0002410000320574	5.80810149967052e-08	1.1880993512919748e-06	0.00042799997324	0.0004282134967589	1.833667987738882e-07	1.831839775353898e-07	-2.332599483744712e-07	0.0005027669408547	2.5277459684768935e-07	5.4144268737903234e-14	0.0886652500000002	0.0863463587000002	0.0825263587000006	0.0772716595000002	0.0706736128000005	0.0628469238999998	1
-0.0421727813814065	0.5527415270136367	-5.45446581287625e-05	-0.004378333326628	0.0135325996573531	0.0001831312534861	1.916980271905252e-05	0.0034750763775119	-0.015829322869834	0.0002505674625172	1.2076155829602612e-05	0.0042900960538079	0.0127253296000447	0.0001619340134296	1.8404924150807697e-05	0.0009899997197434	-9.999998272582872e-05	9.99999630453608e-09	9.800994452148994e-07	-7.375502184814936e-08	-0.0004280737282619	1.8324711683595105e-07	5.408836204031073e-15	-0.0001490000738964	-0.0001487668139484	2.2131564613572683e-08	2.2201021703018038e-08	0.0885103788000002	0.0857327951000001	0.0811678745000002	0.0749107851999998	0.0670919737000003	0.0578744445999997	1
-0.0256260012778923	0.27896993409638	-5.5798129313662045e-06	0.0087621347382336	0.0131404680648617	0.0001726719009639	7.677500517063812e-05	-0.0039677210388904	-0.0074427974164023	5.539523338140756e-05	1.5742810242634202e-05	-0.0215680816803002	-0.025858177734108	0.0006686453557287	0.0004651821473678	0.0003273621184583	-0.000662637601285	4.390885905995629e-07	1.0716595661260585e-07	-0.0004136092313333	-0.0004135354763112	1.7101159031212433e-07	1.710725959350911e-07	-0.0006669322289907	-0.0005179321550941	2.682537172179745e-07	4.447985982111021e-07	0.0883415307999999	0.0850650808000003	0.0796940463000004	0.0723606798000002	0.0632455532000004	0.0525731111999998	1
-0.0135496642695465	0.0810578862552324	-2.9633401639007804e-05	-0.0040185286126332	-0.0127806633508669	0.000163345355688	1.614857221084813e-05	0.0174392637414511	0.0214069847803417	0.0004582589973857	0.0003041279198436	0.0051270478601993	0.0266951295404996	0.0007126299411841	2.6286619760795705e-05	0.0001008362014483	-0.00022652591701	5.131399100605893e-08	1.0167939428312473e-08	-0.0004135397937565	6.943757682314561e-08	4.935198396213585e-15	1.710151606392737e-07	-0.0007939793252148	-0.0001270470962239	1.6140964599652274e-08	6.304031693188393e-07	0.0881587327000001	0.0843436376000003	0.0781069684000004	0.0696277850000001	0.0591495314000003	0.0469730468999997	1
-0.0063926597842688	-0.0207196759393464	0.0230056389542252	0.0028908100790087	0.0069093386916422	4.773896115573529e-05	8.356782912868427e-06	0.0079516027799399	-0.0094876609615114	9.001571052041331e-05	6.322798676998649e-05	0.029420915045009	0.0242938671848095	0.0005901919827931	0.000865590242086	0.0006774469775569	0.0005766107761085	3.3247998711315294e-07	4.589344074205747e-07	-0.0001322720388794	0.000281267754877	7.911155004440722e-08	1.7495892310926934e-08	-0.0008019554883301	-7.976163115358373e-06	6.361916875054156e-11	6.431326055037417e-07	0.0879620132	0.0835689211000003	0.0764088964000003	0.0667190043	0.0548200734000003	0.0411060723999997	1
-0.0027255573315585	-0.058623376611213	0.2739484998513419	0.0184775645723221	0.0155867544933133	0.0002429469156352	0.0003414203925241	-0.0060396122011356	-0.0139912149810754	0.0001957540966464	3.647691554035793e-05	0.0024745403550954	-0.0269463746899137	0.0007261071089292	6.123349968952944e-06	-0.0003727065124311	-0.001050153489988	1.1028223526674031e-06	1.3891014429353414e-07	-0.0004128137857604	-0.000280541746881	7.870367174269463e-08	1.704152216157758e-07	-0.0010005765625005	-0.0001986210741701	3.945033113110585e-08	1.0011534581063253e-06	0.0877514035999999	0.0827414208000003	0.0746022430000003	0.0636416857000002	0.0502742657000002	0.0350055248999998	1
-0.0011216489192786	-0.0605258299905289	0.6234765552527881	0.0183286584804566	-0.0001489060918657	2.217302405341833e-08	0.0003359397216931	0.0370188780554486	0.0430584902565843	0.0018540335831768	0.0013703973324837	0.0148603426587074	0.012385802303612	0.0001534080987038	0.0002208297839343	3.2916527960108664e-05	0.0004056230403909	1.6453005086702806e-07	1.083497594830279e-09	-0.0004130066440701	-1.9285830978723727e-07	3.725152133387973e-14	1.705744877132973e-07	-0.0004039926944639	0.0005965838680366	3.559123117372024e-07	1.632100970049387e-07	0.0875269369000002	0.0818616591000003	0.0726895759000004	0.0604036027000002	0.0455300484000004	0.0287060690999999	1
-0.0001796955430598	-0.0461409670664051	0.6056069537141265	0.0078765335203174	-0.0104521249601392	0.0001092469161823	6.203978029658674e-05	0.0108041429975002	-0.0262147350579484	0.0006872123341584	0.0001167295059103	0.0246466091865191	0.0097862665278115	9.577101255314872e-05	0.0006074553443932	0.000214835647115	0.000181919119155	3.309456583374535e-08	4.6154355116059854e-08	-0.0004135853596139	-5.787155436561096e-07	3.3491723728633564e-13	1.7105284953442892e-07	-0.0007969557223094	-0.0003929630278456	1.544199412100864e-07	6.351384235366531e-07	0.0872886488000001	0.0809301919000003	0.0706736128000003	0.0570129349000001	0.0406061447000004	0.0222434996999999	1
-0.0005093139672153	-0.0290672068302186	0.3380786663200447	0.0171488766460471	0.00927234312573	8.597634704144287e-05	0.0002940839702212	0.0071536496633937	-0.0036504933341064	1.3326101582154624e-05	5.117470350662153e-05	-0.0196959764877675	-0.0443425856742866	0.0019662649042819	0.0003879314898064	-0.0004310034450548	-0.0006458390921698	4.1710813299623897e-07	1.8576396941776397e-07	-9.83816943475464e-06	0.0004037471901791	1.6301179374581004e-07	9.678970006998835e-11	-0.0007510022650903	4.5953457219469525e-05	2.111720175281316e-09	5.640044024222647e-07	0.0870365768	0.0799476074000003	0.0685572187000004	0.0534782474	0.0355219872000003	0.0156545382999997	1
0.0011120968579659	-0.0158212755826556	0.11652621500722	-0.003211044179082	-0.0203599208251293	0.0004145263760058	1.0310804720101554e-05	0.0459809114838663	0.0388272618204725	0.0015075562604759	0.0021142442208866	-0.0145811835597698	0.0051147929279978	2.6161106696226557e-05	0.0002126109140034	0.0019748845263431	0.0024058879713976	5.788296931081159e-06	3.90016889290506e-06	0.0004220474843126	0.000431885653747	1.865252176721481e-07	1.7812407949885297e-07	0.0005540833354483	0.0013050856005384	1.7032484253379353e-06	3.07008342423753e-07	0.0867707607000004	0.0789145263000003	0.0663434010000004	0.0498084693000001	0.0302976406000003	0.0089766246999997	1
0.0065698670237206	-0.0076453630654885	-0.0044759147996495	0.00707804213863	0.0102890863177124	0.0001058652972533	5.0098680516176735e-05	0.0141461744352256	-0.031834737048641	0.0010134504829561	0.0002001142511518	-0.0101376687785546	0.0044435147812152	1.974482361080553e-05	0.0001027723282634	-0.0004990582336016	-0.0024739427599446	6.120392780158386e-06	2.4905912025089626e-07	-0.0001848435585708	-0.0006068910428834	3.683167380764611e-07	3.4167141135393074e-08	-0.0006270459102716	-0.0011811292457203	1.3950662954226917e-06	3.931865737653458e-07	0.0864912424000001	0.0778316011000003	0.0640353057000003	0.0460128707	0.0249537231000002	0.0022477040999997	1
0.1918385922790553	-0.0033398405527726	-0.0540196352371554	0.0172162763358869	0.0101382341972568	0.0001027837926384	0.0002964001708735	0.0405732075687982	0.0264270331335726	0.000698388080243	0.0016461851724204	-0.0060831735756892	0.0040544952028652	1.6438931349915563e-05	3.7005000751908046e-05	0.0001289471067531	0.0006280053403549	3.9439070753453173e-07	1.6627356315442863e-08	-0.0002280299284977	-4.318636992682958e-05	1.8650625867640222e-09	5.1997648089262265e-08	-0.0004639847750393	0.0001630611352326	2.65889337918852e-08	2.152818715112378e-07	0.0861980662000001	0.0766995158000003	0.0616362128000004	0.0421010396	0.0195113247000001	-0.0044939884000002	1
0.5653759066417229	-0.0013443095683051	-0.0621390368907123	0.0212253156979045	0.0040090393620174	1.607239660605431e-05	0.0004505140264758	0.0257519812849127	-0.0148212262838854	0.000219668748558	0.0006631645400982	0.0051288517957602	0.0112120253714493	0.0001257095129298	2.630512074285909e-05	0.0002980034847873	0.000169056378034	2.8580059055815872e-08	8.880607685778977e-08	1.4930864164237111e-05	0.0002429607926619	5.902994678954799e-08	2.2293082834361275e-10	-0.0004640017040019	-1.69289624375064e-08	3.4470628099859315e-16	2.152975812660763e-07	0.0858912783999999	0.0755189855000002	0.0591495314000003	0.0380828576000001	0.0139919239000001	-0.0112101452000002	1
0.6456024157518823	-0.0004558365282461	-0.0500030344193597	0.0047117518759305	-0.0165135638219742	0.0002726977901026	2.220060574033384e-05	0.0568672338726801	0.0311152525877674	0.0009681589436007	0.0032338822883296	-0.0110813023714938	-0.0162101541672542	0.000262769098126	0.0001227952622483	6.740413974203448e-05	-0.0002305993450454	5.3176057861678287e-08	4.543317987244866e-09	-0.000413015522085	-0.0004279463862492	1.8313810966012965e-07	1.7058182103375077e-07	-0.0004639859758412	1.5728160745266033e-08	1.9100927389258383e-16	2.152829857369285e-07	0.0855709273000001	0.0742907557000002	0.0565787953000003	0.0339684750000001	0.0084173034	-0.0178626037000002	1
0.4002376872482142	-6.49887030771768e-05	-0.0327242045363563	0.0047848155622031	7.30636862726595e-05	5.3383020459482145e-09	2.289445996439078e-05	0.0400578900651284	-0.0168093438075519	0.0002825540392403	0.0016046345564696	0.0175038546168766	0.0285851569883705	0.0008171112000499	0.0003063849264488	0.0001289435493293	6.15394095874621e-05	3.787098926254849e-09	1.6626438780935357e-08	-0.0001950373435758	0.0002179781785093	4.7514486407065665e-08	3.803956529011755e-08	-0.0005789873829515	-0.0001150014071102	1.3225323582165662e-08	3.352263895748821e-07	0.0852370636000002	0.0730156023000004	0.0539276576000003	0.0297682849999999	0.0028094637000001	-0.0244135633000003	1
0.1587068148238289	8.397977558636366e-06	-0.0183595329754022	0.0090709709234884	0.0042861553612851	1.837112778099849e-05	8.228251349476287e-05	0.0139161221351571	-0.0261417679299714	0.0006833920305044	0.0001936584552806	0.0101796869016795	-0.0073241677151971	5.364343272025496e-05	0.0001036260254161	0.0005820409386316	0.000453097389302	2.0529724419452882e-07	3.387716542651171e-07	0.0001142917838718	0.0003093291274474	9.568450904291301e-08	1.3062612245033506e-08	-0.0007140332802699	-0.0001350458973183	1.8237394380290767e-08	5.09843525671938e-07	0.0848897399	0.0716943307000003	0.0511998858000003	0.0254928977999999	-0.0028094636999999	-0.0308258002000004	1
0.0149458151779622	-1.2135031656563248e-05	-0.0090962064092894	0.0147342600260885	0.0056632891025999	3.207284345955966e-05	0.0002170984185163	0.0358413234235826	0.0219252012884254	0.0004807144515378	0.0012846004647535	-0.045854094263888	-0.0560337811655674	0.0031397846317116	0.0021025979607613	0.0005280039281836	-5.403701044801527e-05	2.919998341548527e-09	2.7878814819384765e-07	2.9427135860246757e-05	-8.486464801171328e-05	7.202008288248765e-09	8.659563629068931e-10	-0.0002760081499895	0.0004380251302806	1.918660148038068e-07	7.61804986662942e-08	0.0845290112000001	0.0703277754000001	0.0483993562000004	0.0211531133999998	-0.0084173033999998	-0.0370628787000004	1
0.075379282135797	2.8592551622240924e-05	-0.0040599527711985	0.0107776442873159	-0.0039566157387726	1.5654808104161474e-05	0.0001161576163838	0.0135763184350849	-0.0222650049884976	0.0004957304471377	0.0001843164222508	-0.0335948363931213	0.0122592578707669	0.0001502894035419	0.0011286130322803	0.0013050026704714	0.0007769987422878	6.037270454931897e-07	1.703031970406596e-06	2.288386574809322e-05	-6.543270111994326e-06	4.281423139375855e-11	5.236713832846469e-10	-0.0001780150906005	9.799305938892888e-05	9.602639607645582e-09	3.168937238237331e-08	0.0841549343000001	0.0689167995000002	0.0455300484000003	0.0167598942999998	-0.0139919238999997	-0.0430893585000004	1
0.4266033402931202	-7.313072964929429e-05	-0.0016623715248828	0.0047525254199169	-0.0060251188673988	3.6302057366185165e-05	2.258649786699157e-05	0.0145984176560314	0.0010220992209468	1.0446868172672675e-06	0.0002131137980599	-0.0335622038557521	3.263253736920701e-05	1.0648824518017951e-09	0.0011264215276548	0.0004179603057204	-0.0008870423647511	7.868441570392743e-07	1.7469081718666918e-07	-0.0001705969773588	-0.0001934808431069	3.743483664517492e-08	2.9103328656494915e-08	-0.0004639642314687	-0.0002859491408682	8.176691120405659e-08	2.1526280823131546e-07	0.0837675683999999	0.0674622944000001	0.0425960399	0.0123243382999999	-0.0195113247	-0.0488709961000005	1
0.6133195635630172	0.0001868391844715	-0.0006037657950534	0.0165600018970477	0.0118074764771309	0.000139416500758	0.0002742336628301	0.0221319427220121	0.0075335250659806	5.675399991963303e-05	0.0004898228886504	0.0001629069248989	0.0337251107806511	0.0011373830971674	2.6538665957750327e-08	0.0005949834883355	0.000177023182615	3.1337207273281265e-08	3.540053514222764e-07	-8.111929558989705e-05	8.947768176904107e-05	8.006255493910382e-09	6.5803401065027605e-09	-0.0004009760830086	6.29881484603522e-05	3.9675068917655886e-09	1.607818190426556e-07	0.0833669746999997	0.0659651786000001	0.0396015001000002	0.0078576499	-0.0249537231	-0.0543749388000005	1
0.428623698360132	-0.0004524052343263	-0.0001179036166216	0.0273363562603635	0.0107763543633155	0.0001161298133636	0.0007472763735939	0.0040749493913378	-0.0180569933306741	0.0003260550081439	1.6605212542234156e-05	0.0238264317390532	0.023663524814154	0.00055996240663	0.0005676988494158	0.0005948551791428	-1.283091927724751e-07	1.6527400245672807e-14	3.53852684350753e-07	-0.0004137081561728	-0.0003325888605829	1.1061535017380957e-07	1.7115443835817249e-07	-0.0006998774940178	-0.0002989014110089	8.934205371145918e-08	4.898285069282436e-07	0.0829532162999996	0.0644263978000001	0.0365506844000002	0.0033711123999999	-0.0302976406	-0.0595699124000006	1
0.1824977832422043	0.000992814976838	4.684725558765894e-06	0.0105804378875262	-0.0167559183728376	0.0002807608005174	0.0001119456658916	0.0235752228687712	0.0195002734774335	0.0003802606656946	0.000555791133312	0.0044261401348819	-0.0194002916041713	0.0003763713143268	1.9590716493421885e-05	0.0010050220106315	0.0004101668314882	1.6823682963079524e-07	1.0100692420445398e-06	9.426678784400668e-05	0.0005079749440168	2.5803854380608775e-07	8.886227391944542e-09	-0.0004640472005704	0.0002358302934472	5.561592733942944e-08	2.1533980438768094e-07	0.0825263586999999	0.0628469239000002	0.0334479282000003	-0.0011239408	-0.0355219871999998	-0.0644263978000006	1
0.0285506724252038	-0.0017374048737738	-2.0585532455078867e-06	0.0105296815361271	-5.0756351399095416e-05	2.576207016712257e-09	0.0001108741932522	0.0441802876418649	0.0206050647730934	0.0004245686943033	0.0019518978161176	0.0061793983728789	0.001753258237997	3.0739144490633675e-06	3.818496425070909e-05	9.43722490692005e-06	-0.0009955847857244	9.911890657017424e-07	8.906118487531168e-11	-0.0004130013460899	-0.0005072681339339	2.573209598326878e-07	1.705701116363657e-07	-0.0003039979526133	0.0001600492479567	2.5615761662664857e-08	9.241475512649497e-08	0.0820864692000001	0.0612277545000002	0.0302976406000004	-0.0056161548000002	-0.0406061447	-0.0689167995000005	1
-0.043204620937831	0.0700257880893695	8.487083672999677e-07	0.0132244355664568	0.0026947540303296	7.261699283871047e-06	0.0001748856960513	0.0068656761756639	-0.037314611466201	0.0013923802288737	4.713750934927512e-05	0.0055934601988098	-0.0005859381740691	3.433235437749112e-07	3.128679699542979e-05	0.0004770047993122	0.0004675675744054	2.186194365890861e-07	2.275335785328619e-07	2.288933660104475e-05	0.0004358906826911	1.900006873693304e-07	5.239218922622923e-10	-0.0004640054638702	-0.0001600075112567	2.5602403537736563e-08	2.1530107061514219e-07	0.0816336173	0.0595699124000002	0.0271042985000003	-0.0100941819000002	-0.0455300483999999	-0.0730156023000006	1
-0.0641445645990932	0.401825801589261	-4.005142161013101e-07	-0.0033633768139084	-0.0165878123803653	0.0002751555195662	1.131230359241627e-05	0.0192999141049905	0.0124342379293268	0.0001546102728829	0.00037248668446	-0.0018369309193389	-0.0074303911181487	5.521071216861448e-05	3.3743152022386785e-06	-0.0014039488710022	-0.0018809536703145	3.5379867100453604e-06	1.971072432099103e-06	-0.0001440032787693	-0.0001668926153705	2.7853144886264904e-08	2.0736944208200613e-08	0.0007163990115179	0.001180404475388	1.3933547259445189e-06	5.13227543606371e-07	0.0811678745	0.0578744446000001	0.0238724397000004	-0.0145467103000002	-0.0502742656999998	-0.0766995158000006	1
-0.0576628486932568	0.6663259297682628	3.5192447611703573e-07	0.010485166727463	0.0138485435413717	0.0001917821582174	0.0001099387213023	0.0363509973542192	0.0170510832492286	0.0002907394399719	0.0013213950086462	0.0045339019103207	0.0063708328296598	4.058751094329156e-05	2.0556266532250305e-05	-0.0002419968612633	0.0011619520097392	1.350132472871804e-06	5.8562480710617536e-08	2.802710437341856e-05	0.0001720303831428	2.9594452747456557e-08	7.85518847217224e-10	-0.0002239966114088	-0.0009403956229269	8.843439276102043e-07	5.0174481858007167e-08	0.0806893143	0.0561424221000001	0.0206066568000004	-0.0189624924000002	-0.0548200733999999	-0.0799476074000007	1
-0.040691676085135	0.5277048800174747	-5.931946560523963e-07	0.0105572906772123	7.212394974939935e-05	5.20186402082422e-09	0.0001114563864429	-0.0240292401846751	-0.0603802375388941	0.0036457730852542	0.0005774043838534	0.0163367872263079	0.0118028853159871	0.0001393081017822	0.0002668906168772	-0.000130011026441	0.0001119858348223	1.2540826999817147e-08	1.6902866676666583e-08	-0.0002079931046508	-0.0002360202090241	5.570553900431784e-08	4.3261131501124264e-08	-0.0001060135214103	0.000117983089999	1.392000932958686e-08	1.1238866532095072e-08	0.0801980123999997	0.0543749388000001	0.0173115907000003	-0.0233303736000003	-0.0591495313999999	-0.0827414208000007	1
-0.0242557821562212	0.2558583327366708	1.181694925743209e-06	0.0105980650188682	4.077434165599293e-05	1.662546740978466e-09	0.000112318982144	0.0030463679292573	0.0270756081139329	0.0007330885547392	9.280357560687812e-06	0.0290911799915961	0.0127543927652881	0.0001626745348111	0.0008462967533035	6.998085693325454e-05	0.0001999918833738	3.9996753428599076e-08	4.897320262752188e-09	-7.001914675974976e-05	0.0001379739578908	1.9036813010039826e-08	4.902681194110741e-09	-0.0005469975000682	-0.0004409839786581	1.9446686942909325e-07	2.992062653540905e-07	0.0796940462999996	0.0525731112000001	0.0139919239000003	-0.0276393202000003	-0.0632455531999999	-0.0850650808000006	1
-0.0126755625749936	0.067052433978265	-2.2209937424591943e-06	0.010483080383878	-0.0001149846349902	1.322146611341197e-08	0.0001098949743348	0.0335254488863794	0.0304790809571219	0.0009289743759909	0.0011239557230331	0.0164061481026891	-0.0126850318889071	0.0001609100340224	0.0002691616955673	-0.0002090457739681	-0.0002790266309013	7.78558607024365e-08	4.3700135562762616e-08	-0.0004129765701086	-0.0003429574233488	1.1761979425650286e-07	1.7054964726879473e-07	-0.000224043176845	0.0003229543232231	1.0429949485270185e-07	5.0195344986715395e-08	0.0791774954999999	0.0507380773000001	0.0106523738000004	-0.0318784476000003	-0.0670919737	-0.0869053842000005	1
-0.0059185490027636	0.0071277202435267	3.429523133677118e-06	0.0078127840000803	-0.0026702963837976	7.130482777118382e-06	6.103959383197492e-05	0.0493946955379983	0.0158692466516185	0.0002518329892898	0.0024398359472913	0.0162996145695188	-0.0001065335331702	1.1349393634995725e-08	0.0002656774351148	0.0001600015461641	0.0003690473201323	1.36195924432231e-07	2.5600494642119233e-08	2.899143982848439e-05	0.0004419680099371	1.953357219468389e-07	8.405037734450382e-10	-0.0001070023194767	0.000117040857368	1.3698562089270442e-08	1.1449496211478332e-08	0.0786484417000002	0.0488709961000002	0.0072976862000003	-0.0360370472000002	-0.0706736128	-0.0882518737000004	1
