trial_type.cue_Largegain	trial_type.cue_Largeloss	trial_type.cue_Neutral	trial_type.cue_Smallgain	trial_type.cue_Smallloss	trial_type.feedback_Hit_Largegain	trial_type.feedback_Hit_Largeloss	trial_type.feedback_Hit_Neutral	trial_type.feedback_Hit_Smallgain	trial_type.feedback_Hit_Smallloss	trial_type.feedback_Miss_Largegain	trial_type.feedback_Miss_Largeloss	trial_type.feedback_Miss_Neutral	trial_type.feedback_Miss_Smallgain	trial_type.feedback_Miss_Smallloss	trial_type.fix_Largegain	trial_type.fix_Largeloss	trial_type.fix_Neutral	trial_type.fix_Smallgain	trial_type.fix_Smallloss	trial_type.probe	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	intercept
-5.908599152959253e-15	2.596006987925517e-07	-3.2274118245958396e-08	-0.0190179041919705	-0.0052018863172683	-2.495687439910513e-14	-1.0715001710279253e-15	-2.568591266158683e-10	1.1730422719101449e-08	-0.0119280390158928	-1.9599027800879494e-15	4.432029010938142e-06	-7.286440431583249e-09	0.0132576735302461	1.2261324717077157e-06	2.639584941012773e-15	-4.339998230242494e-07	-4.4683845399860695e-08	-0.0252356553366251	-0.0071054588451103	-0.0102977196954696	0.1443193003008932	0.0018922932538314	3.5807737526944147e-06	0.0208280604393407	0.3942824689876585	0.1468445860107123	0.0215633324406567	0.1554586653510008	-0.9466229446268508	-0.0475145272918465	0.0022576303037612	0.8960949992939843	0.024248815065447	-0.0003008748437838	9.052567114144733e-08	0.0005880050320836	-0.0025637309560026	0.0001271169255827	1.6158702679798518e-08	6.572716420262588e-06	0.0003426281534446	0.000215584745597	4.6476778721121786e-08	1.1739405666981633e-07	-0.0217459231000023	-0.057546388000008	0.0570522429000029	0.022543240100007	-0.0708831517000135	0.0209455575000017	0.0580324659000107	-0.0565500997000125	-0.0233373968000007	1
-3.0935064132175947e-15	-1.2226494223338838e-07	1.5132155879461756e-07	-0.0038228817839333	-0.0027844469640097	6.305186090201808e-15	-1.3080518770046917e-15	1.1504664171817028e-10	-4.4599732460541695e-09	-0.0076284147843053	-3.2228901992081976e-15	-1.6204177502694122e-06	1.5642701122465718e-08	-0.0075685360583612	-2.6681004614338755e-06	-5.214432547982853e-15	2.45950849996923e-07	9.107084222313469e-08	-0.0383656235316279	-0.0040143898891047	-0.0204248219208378	0.1302162506707085	-0.0141030496301866	0.0001988960088859	0.0169562719387297	0.2993479549575686	-0.0949345140300954	0.0090125619541279	0.0896091981372778	-0.8898984988239812	0.0567244458028822	0.0032176627516487	0.7919193382091474	0.0244503627365187	0.0002015476710623	4.062146059444517e-08	0.0005978202379455	-0.0025401498844508	2.358107155700558e-05	5.560506869301322e-10	6.45236143530931e-06	0.0003050983207143	-3.752983273284307e-05	1.4084833459287094e-09	9.308499126016589e-08	-0.0222778134000051	-0.0568857470000111	0.0580324659000021	0.0204103422000077	-0.0708610694000115	0.0241282820000003	0.0556956126000087	-0.0591348939000131	-0.0185272937999995	1
-1.0032755735435526e-15	5.4079592890471875e-08	-5.711884102287999e-07	0.1096370551729308	-0.0014349739711413	-4.607026969237252e-15	-1.6437056824780297e-15	-4.9491272515735356e-11	1.6691850530273015e-09	-0.0043831425020276	-1.3247986011242861e-15	6.482700454307168e-07	-3.09559312473177e-08	-0.0193633224373765	5.399697165543935e-06	-1.5322724309698476e-15	-1.255796600737152e-07	-1.643228345080045e-07	0.0158700156671045	-0.002116127973413	-0.0147826840745929	0.1384705005809324	0.0082542499102328	6.813264158136398e-05	0.0191740795311364	0.3310040303670245	0.0316560754094605	0.0010021071103293	0.1095636681192101	-0.9091411474852992	-0.0192426486613199	0.000370279527501	0.8265376260508592	0.0245906071343055	0.000140244397782	1.966849181074156e-08	0.0006046979592335	-0.0032322076452509	-0.0006920577608019	4.789439454845934e-07	1.0447166275540467e-05	0.0003487926151277	4.36942944129994e-05	1.9091886299497136e-09	1.216562906613706e-07	-0.0228083157000095	-0.0562109289000087	0.0589801482000036	0.0182570989000066	-0.0707286237000121	0.0272568960000027	0.053188762800009	-0.0614839592000136	-0.0136237258999992	1
1.744097872744295e-15	-2.2952687860984797e-08	1.9072909214256363e-06	0.1992774036960978	-0.000507686263003	-3.949149787668439e-15	7.939130842225187e-16	2.055177362625913e-11	-6.074135199684971e-10	-0.0023025127566371	-4.181013955789914e-15	-2.520941202780148e-07	5.317639302115327e-08	0.0175183579803352	-9.690917156970862e-06	-3.8345061428478186e-15	5.827099883900808e-08	2.2811491586401398e-07	0.1487508157069174	-0.0009509655151199	0.086105115712701	0.141379024811198	0.0029085242302675	8.459513196095572e-06	0.0199880286565703	0.3899702514341516	0.0589662210671269	0.0034770152269369	0.1520767970036069	-0.945058715937476	-0.0359175684521806	0.0012900717235139	0.8931359765693646	0.0243986159202025	-0.0001919912140883	3.6860635735306537e-08	0.0005952924588263	-0.0025938705978469	0.0006383370474214	4.07474190329324e-07	6.728164679498325e-06	0.0001241571604058	-0.0002246354547223	5.04610908515677e-08	1.5414998526018586e-08	-0.0233373968000032	-0.0555221018000054	0.0598947584000057	0.0160856565000041	-0.0704860209000121	0.0303243832000056	0.0505195679000091	-0.0635879313000129	-0.0086514304000008	1
4.699936767015446e-16	9.47812213495803e-09	-6.037394450506084e-06	0.1654373537150644	-0.0006755401043152	-5.0128150994923634e-15	-1.4075152415641746e-14	-8.345940963034691e-12	2.174504565090076e-10	-0.0011205019658405	-4.196617797897808e-15	9.552509031911409e-08	-6.109021345869385e-08	0.1449322348892751	1.2761567765946784e-05	-3.4294973710745105e-15	-2.5666793179913362e-08	-3.7123256147915745e-08	0.1863557722071143	-0.0005632936007264	0.1917580239206371	0.137634635075202	-0.0037443897360042	1.4020454492129203e-05	0.0189432927722805	0.3008992987421365	-0.0890709526920202	0.0079336346134656	0.0905403879835118	-0.9892216416060772	-0.0441629256686029	0.0019503640036072	0.9785594562217956	0.0254154354119015	0.0010168194916976	1.033921884683771e-06	0.0006459443571802	-0.0025398130551825	5.405754266197165e-05	2.9222193782919332e-09	6.450650350413495e-06	0.0001252900371853	1.1328767817955064e-06	1.2808590792724865e-12	1.5697587882341234e-08	-0.0238650240000043	-0.0548194375000026	0.0607757836000057	0.0138981795000031	-0.0701336389000112	0.0333238645000048	0.0476961750000089	-0.065438423300014	-0.0036354908999994	1
-1.489563172445082e-15	-3.802257521407252e-09	1.8109171689770103e-05	0.0922403937268329	0.0008829060265635	2.356724602037324e-16	3.0283912287264526e-14	3.292695348448937e-12	-7.530030039787322e-11	-0.0005082961820773	-1.1416585957464302e-16	-3.5236703739680284e-08	-4.608945257923894e-08	0.1972589136013399	2.365786943557774e-06	-2.349615023822499e-15	1.087167991795616e-08	-1.3521279127385634e-06	0.1278951499048879	-9.535205007381218e-06	0.1719548973019007	0.1466922199924755	0.0090575849172745	8.203984452559008e-05	0.0215186074063204	0.426031004865782	0.1251317061236465	0.0156579438774116	0.1815024171069389	-0.9762635445845796	0.0129580970215002	0.000167912278419	0.9530905084848246	0.0253453995985332	-7.003581336557562e-05	4.905009756122031e-09	0.0006423892808139	-0.0029769024881291	-0.0004370894329531	1.9104717434857825e-07	8.861948427552374e-06	8.573482527219726e-05	-3.95552119079837e-05	1.564615591524289e-09	7.350452022072379e-09	-0.0243911640999999	-0.0541031110000022	0.0616227299000081	0.0116968486000016	-0.0696720265000115	0.0362486132000061	0.0447272017000088	-0.0670280586000134	0.0013987886000004	1
-3.410607644623799e-15	1.495225906495455e-09	-5.288653729859775e-05	0.0354329019214225	-0.0010470064167676	1.3805521387793625e-15	-7.944420567067377e-14	-1.2752728794977652e-12	2.5426900407431317e-11	-0.0002225190598053	-7.735926418388e-16	1.2779417576981204e-08	6.760069551191754e-07	0.1426426636299845	-9.397192934809124e-05	-1.869204763109979e-15	-4.479294031932839e-09	7.394100988006032e-06	0.0614352072627304	-0.0004872176094634	0.1015284315874462	0.1514744349933112	0.0047822150008318	2.2869580307552856e-05	0.0229445044565445	0.2754542255076703	-0.150576779358118	0.0226733664818622	0.0758750303500315	-0.9514327890970676	0.0248307554875212	0.0006165664180795	0.905224352168998	0.0254227291990717	7.732960053201758e-05	5.979862121953158e-09	0.0006463151599325	-0.0017905635845124	0.0011863389036181	1.4074000162003092e-06	3.206117948694761e-06	-2.125058018268031e-05	-0.0001069854054498	1.1445882002299894e-08	4.5157666680426485e-10	-0.0249157846000067	-0.0533733009000016	0.0624351223000048	0.0094838579000012	-0.0691019026000117	0.0390920701000047	0.041621710100008	-0.0683505003000146	0.0064260116000037	1
-2.5874442873541867e-15	-5.727981778670526e-10	0.0001500117988586	0.0025678665273993	0.0613342905771926	-2.232653356727584e-16	2.119057812829165e-13	4.84782466177698e-13	-8.205436725175666e-12	-6.849934265635667e-05	3.736909434957495e-16	-4.5070962474133114e-09	-3.1793988218663884e-06	0.0720990452851699	0.0002668195096616	-2.0760286408438964e-15	1.795273142715424e-09	-2.912017630003966e-05	0.0170488192659907	0.0115094435994451	0.0391737174332048	0.1412662325389703	-0.0102082024543474	0.0001042073973464	0.0199561484557501	0.4036138748390279	0.1281596493313608	0.0164248957167373	0.1629041599625683	-0.9981416888192998	-0.0467088997222409	0.0021817213132563	0.9962868309590192	0.0274848712517689	0.0020621420526937	4.2524298494808304e-06	0.000755418147731	-0.0023499089271589	-0.0005593453426397	3.128672159800921e-07	5.522071959883323e-06	-0.0001062327644877	-8.498218430291174e-05	7.221966353671107e-09	1.1285392676496476e-08	-0.0254388526000017	-0.0526301890000041	0.0632125054000051	0.0072614136000029	-0.0684241552000124	0.0418478586000048	0.0383891790000076	-0.0694004770000145	0.0114208172000048	1
-7.956039205492831e-16	2.1176737883543862e-10	-0.0004066726288616	-0.013437066555277	0.1839962123450819	-1.6008629729190066e-15	-5.461722952358049e-13	-1.7875609168826444e-13	2.512004310015902e-12	3.915019580503324e-06	-7.796716156293235e-16	1.5497671767425396e-09	1.193716023125965e-05	0.0230679040214816	0.0051366304282793	-1.5544375501938684e-15	-7.036601095954064e-10	0.0001035869724525	-0.0067425179666941	0.1184226632142471	0.0504601473123078	0.1553548434432111	0.0140886109042493	0.0001984889572016	0.0241351273812669	0.3802866782142942	-0.0233271966247379	0.0005441581023705	0.144617957627258	-1.0034034803518614	-0.0052617915325606	2.768645013054656e-05	1.0068185443822033	0.0290943147176239	0.0016094434658649	2.590308278481879e-06	0.0008464791488883	-0.0015738934839464	0.0007760154432198	6.021999768005054e-07	2.477140690896024e-06	-0.0004161973566145	-0.0003099645921281	9.607805219696586e-08	1.732202295072451e-07	-0.0259603356999988	-0.0518739606000034	0.0639544431000047	0.0050317309000016	-0.0676398398000117	0.0445097983000048	0.0350394747000073	-0.0701738029000131	0.016358008200005	1
-2.0730663302086958e-15	-6.675106310986874e-11	0.0010074727438717	-0.0186449956245159	0.1997338967991379	-6.028193428661005e-15	1.3732011462153598e-12	6.167062585937978e-14	-7.105304555553431e-13	-4.3208061580247435e-09	-5.280522387605077e-15	-5.144071318328786e-10	-4.0213755459427575e-05	-0.0037996461732791	0.0978810679264446	-2.7847501536805407e-15	2.6659144980848267e-10	-0.0003208918727669	-0.0170774578978479	0.2096512478982044	0.1579590958067875	0.1602175158571518	0.0048626724139371	2.3645583000792118e-05	0.0256696523874382	0.3317307824605977	-0.0485558957536992	0.0023576750124463	0.110045312031922	-1.032553777490204	-0.0291502971383454	0.0008497398232499	1.066167303409265	0.0298815806278266	0.000787265910188	6.197876143935431e-07	0.0008929088608169	-0.0018879868694456	-0.000314093385504	9.865465671188961e-08	3.5644944215319603e-06	-0.0004053869130155	1.0810443598310325e-05	1.168598148661374e-10	1.6433853335791165e-07	-0.0264802013000023	-0.0511048041000017	0.0646605194000016	0.0027970325000013	-0.0667501780000113	0.0470719197000052	0.0315828214000083	-0.0706673955000128	0.0212126778000054	1
1.3302187000023104e-15	-6.334070018750647e-12	-0.0017766693780925	-0.017391461604518	0.1306127680223556	-4.410746124763889e-15	-3.4038327815261017e-12	-2.6130025431658115e-14	1.637792500090111e-13	-3.538450817258432e-06	-3.6181796945681476e-15	1.6312032105553267e-10	0.000127681708609	-0.015997516486345	0.2027271608240383	-4.958711484026212e-15	-8.857617428101305e-11	0.0007146350036299	-0.0188108097986907	0.1759727381355295	0.1865753905689943	0.1546608779121999	-0.0055566379449553	3.087622525404565e-05	0.0239199871565734	0.4165746838120931	0.0848439013514942	0.0071984875965424	0.1735344671931413	-1.0282478449637822	0.0043059325264229	1.8541054921396272e-05	1.0572936306726397	0.0288699555598481	-0.0010116250679896	1.023385277728755e-06	0.0008334743340313	-0.0017301436499648	0.0001578432194865	2.49144750413481e-08	2.99339704797868e-06	-8.90459758597344e-05	0.0003163409371595	1.000715897495711e-07	7.929183288428445e-09	-0.0269984169000006	-0.0503229112000055	0.0653303385000019	0.0005595459000013	-0.0657565553000108	0.049528476800006	0.0280297696000077	-0.0708792871000116	0.0259603357000045	1
-9.798777369049772e-15	8.217852572640003e-11	0.0487466183939934	-0.0133056420529552	0.0612065716367346	-3.362210620014299e-16	8.179370918460542e-12	8.412920649329006e-15	-2.6197512823114982e-14	9.356487295007024e-06	-1.7300046756636948e-15	-4.8701321907225876e-11	-0.0003769565045659	-0.0188542976223541	0.183924369071824	1.5233505669789373e-15	-3.5524092819031928e-12	0.005242632718704	-0.0158289343456121	0.0994504885925091	0.1246863841333433	0.1556536711664695	0.0009927932542709	9.856384476810428e-07	0.0242280653476023	0.3431056774348932	-0.0734690063772034	0.0053976948980517	0.1177215058880548	-0.980696079776675	0.0475517651871185	0.0022611703724129	0.9617648008893136	0.0288754893716878	5.5338118297096805e-06	3.061875600744455e-11	0.0008337938864566	-0.0015680856689181	0.0001620579810406	2.6262781058164185e-08	2.4588926620667696e-06	-5.287461041743992e-05	3.6171365435861696e-05	1.3083664113686187e-09	2.795725740442032e-09	-0.0275149504000051	-0.0495284768000058	0.0659635248000024	-0.0016784983999995	-0.064660519400011	0.0518739606000057	0.0243911641000055	-0.0708086331000126	0.0305770313000061	1
