trial_type.cashout	trial_type.explode	trial_type.pumps	rt_reg.rt	demeaned_pumps	demeaned_explode	demeaned_cashout	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	intercept
0.2301148601106194	0.0018036964493565	0.7384314622954474	0.2592036029768058	-0.0075651827596985	0.0111457578057317	0.538917684561861	-0.005903890000001	0.0006415899999998	4.116377278030101e-07	3.485591713222844e-05	-0.0185682000000003	-0.0137904800000005	0.0001901773386304	0.0003447780512397	0.0813227000000026	0.0092442999999998	8.545708248904244e-05	0.0066133815352916	-0.0004917769999986	0.0007883930000006	6.215635235020659e-07	2.4184461409430495e-07	0.0002359510000005	0.0002433087400001	5.9199143909323395e-08	5.5672874960113074e-08	-0.0003331230000003	-0.0003003832000031	9.023007010326525e-08	1.1097093357657121e-07	0.0857573496000004	0.0833984678000012	0.0795149427000016	0.0741777708000012	0.0674845231000011	0.0595575618000014	0.0505418031000008	1
0.4077611610169179	-0.0301963777595423	0.4167903553330649	0.2236111596145683	-1.1847431569072608	-0.0042591945583092	-0.2019526171515221	-0.0048837700000014	0.0010201200000001	1.0406448147313875e-06	2.3851209412898395e-05	-0.0081412399999995	0.0104269599999997	0.0001087214948422	6.627978873805746e-05	0.0243545000000007	-0.0569682000000021	0.0032453758112423	0.0005931416702475	-0.0013684900000005	-0.0008767130000009	7.686256859795219e-07	1.8727648799673447e-06	0.0001527510000006	-8.320000000103828e-05	6.922239993992246e-09	2.333286865613393e-08	-0.0003571600000007	-2.4036999999878173e-05	5.777762987432633e-10	1.275632675408887e-07	0.0856140413000011	0.082830948900002	0.0782592828000016	0.0719977591000012	0.0641815835000009	0.0549795309000014	0.0445903020000007	1
0.3067301476561844	-0.0368416863275014	0.2644710682466351	0.1933328892545488	-0.3686477558360985	0.0012317179561162	0.0506965385774697	-0.0054153400000009	-0.0005315700000003	2.825666646290343e-07	2.9325907315357755e-05	-0.0229492000000003	-0.0148079600000002	0.0002192756793609	0.0005266657806399	0.0807545000000023	0.0564000000000021	0.0031809600000009	0.0065212892702519	-0.0004942199999997	0.0008742700000003	7.643480340954951e-07	2.442534049999349e-07	0.0002665180000013	0.0001137669999993	1.2942930935904668e-08	7.103184507952724e-08	-0.0004727130000017	-0.000115553000001	1.3352494997210631e-08	2.2345758312390518e-07	0.085458880300001	0.0822175621000011	0.0769061215000014	0.0696582933000008	0.060656567400001	0.0501275948000015	0.0383364799000006	1
0.1416271375617852	-0.0304031716602449	0.4734721800784254	0.2199227586953774	0.6037214181289053	-0.0001215734157036	-0.0442592684388874	-0.0018880700000012	0.0035272700000002	1.244163365301348e-05	3.56480832468174e-06	-0.0014142699999993	0.0215349300000005	0.0004637532101055	2.000159633262388e-06	0.0271533000000006	-0.053601200000002	0.0028730886414419	0.0007373017008878	-0.0011677800000005	-0.0006735599999996	4.536830737638264e-07	1.363710127953141e-06	-7.546809999977202e-05	-0.0003419861000018	1.16954492722996e-07	5.695433995612713e-09	-4.468169999964292e-05	0.0004280313000044	1.8321079913644493e-07	1.996454552576811e-09	0.0852918881000012	0.0815586469000013	0.0754571448000012	0.0671645545000009	0.0569216720000008	0.0450259254000011	0.0318227377000005	1
0.0371028926937127	-0.0202126243922315	0.7408556127729718	0.2134886270762858	1.1586036165767513	-0.0001623256459696	0.2438452867187827	0.0044614599999995	0.0063495300000006	4.0316531221180514e-05	1.9904625330447303e-05	-0.0169722999999992	-0.0155580300000008	0.0002420522974812	0.0002880589672897	0.0477507000000005	0.0205974000000008	0.0004242528867594	0.0022801293504894	-0.001093340000001	7.443999999969325e-05	5.541313496010863e-09	1.195392355498866e-06	1.7890400000030128e-05	9.335850000087864e-05	8.715809566541223e-09	3.2006634376709776e-10	-0.0002608740000012	-0.0002161923000026	4.6739112687527844e-08	6.805524453832969e-08	0.085113087800002	0.0808545682000015	0.0739141579000014	0.0645220656000012	0.052989820500001	0.039699939200001	0.0250932382000004	1
-0.0208058788455272	-0.0114619215567672	0.967094207105028	0.2815529662696365	-0.5582345215693743	0.0001633361574823	-0.9976717656135384	0.010744900000001	0.0062834400000008	3.94816182334926e-05	0.0001154528760081	-0.0357456000000011	-0.0187733000000004	0.0003524367928903	0.00127774791936	0.0522962000000006	0.0045454999999998	2.0661570248948435e-05	0.0027348925344399	0.0001433120000025	0.0012366520000023	1.5293081719889866e-06	2.053832593854716e-08	-8.53018999995877e-05	-0.0001031923000012	1.064865180743927e-08	7.276414534193366e-09	-0.0001267570000011	0.0001341170000002	1.7987368621179125e-08	1.6067338767390882e-08	0.0849225041000012	0.0801057160000016	0.0722790832000015	0.0617366790000015	0.0488746174000009	0.0341761698999999	0.0181936073000002	1
0.0407568538096555	-0.0057244672975749	0.9450677045372866	0.3971108110462403	0.6431578717263503	-0.000105908979316	-0.0394006478562342	0.0115526000000008	0.0008076999999994	6.523792903216493e-07	0.0001334625667587	-0.022932900000001	0.0128127000000008	0.0001641652812899	0.0005259179024099	0.0176250000000001	-0.0346712000000012	0.00120209210944	0.0003106406249982	-0.0009358129999983	-0.0010791250000021	1.1645107682077396e-06	8.757459720151196e-07	-0.0005658760000014	-0.0004805741000009	2.309514663131764e-07	3.2021564723266897e-07	-0.0001342920000013	-7.535000000355952e-06	5.6775004645032806e-11	1.803434219151981e-08	0.0847201635000015	0.0793125049000014	0.0705539577000012	0.058814563500001	0.0445903020000007	0.0284821367000006	0.0111706243000002	1
0.2964487188738859	-0.0025724823452257	0.5705525335689324	0.4206994499101967	-1.1445688276322217	5.482341262690509e-05	0.1140667019988166	0.014584600000001	0.0030320000000002	9.19302399937383e-06	0.000212710557158	-0.0260144000000007	-0.0030815	9.495642250138471e-06	0.0006767490073598	0.0223154000000001	0.0046904000000004	2.1999852158994503e-05	0.0004979770771591	-0.0004803699999989	0.0004554430000003	2.0742832610195157e-07	2.3075533685550842e-07	-0.0002171160000011	0.0003487600000016	1.216335387547911e-07	4.7139357456987855e-08	-0.0001342920000015	-1.684383675231644e-16	-9.843608061497316e-16	1.8034341964440473e-08	0.0845060940000021	0.0784753741000014	0.0687409308000012	0.0557621907000008	0.0401516985000007	0.0226462068000008	0.0040719049000001	1
0.367110974528129	-0.0010553267345441	0.2076380729013852	0.2934190599565733	-1.3801756924455928	-2.409574195120975e-05	-0.0843858758673482	0.0108119000000004	-0.0037727000000009	1.4233265290230336e-05	0.0001168971816087	-0.0346567000000009	-0.0086423000000005	7.468934929008896e-05	0.0012010868548901	-0.0086895300000009	-0.0310049300000007	0.0009613056843049	7.550793161815052e-05	-0.000172028999998	0.000308341000001	9.507417133074841e-08	2.9593975268929244e-08	-0.0004002010000019	-0.0001830850000007	3.3520117656178676e-08	1.6016083987641461e-07	0.0001226399999996	0.0002569320000022	6.601405313503507e-08	1.5040569333229452e-08	0.0842803251000021	0.0775947873000018	0.0668422612000011	0.0525863208000005	0.0355741650000006	0.016697454700001	-0.0030544219999999	1
0.2219331171626502	-0.0004044043543592	0.1977305615312088	0.3439545682125619	0.5463034783660257	8.566439136044223e-06	0.0461799960472808	0.0019351099999992	-0.008876790000002	7.879740070499991e-05	3.7446507120240585e-06	-0.0048644799999992	0.029792220000001	0.000887576372528	2.3663165670465008e-05	-0.0186774000000017	-0.0099878699999993	9.9757547135653e-05	0.0003488452707575	-0.0006132349999995	-0.0004412060000007	1.946627348159684e-07	3.760571649317408e-07	-0.0003863050000026	1.3896000000684091e-05	1.9309795011439296e-10	1.4923155199819096e-07	9.466909999941242e-05	-2.797090000018864e-05	7.823707439103254e-10	8.962237348878151e-09	0.0840428882000023	0.0766712320000017	0.0648603145000006	0.0492939875000003	0.0308735405000004	0.010665516700001	-0.01016004	1
0.0842669790592186	-8.384698391537942e-05	0.2962749731121792	0.6465393403471543	-0.0750701636905725	-2.1767185991968798e-06	-0.0192982059381943	-0.0067550200000007	-0.008690130000002	7.551835941726498e-05	4.563029520167492e-05	-0.0048511599999989	1.3320000000152762e-05	1.7742101350238618e-10	2.35337533460713e-05	0.0364906	0.0551680000000023	0.003043508224001	0.0013315638883599	0.0002853739999999	0.0008986090000011	8.074981356727729e-07	8.143831739355557e-08	-0.000188144000001	0.0001981609999997	3.926778039177165e-08	3.539816329597964e-08	4.585229999957619e-05	-4.881680000075384e-05	2.383078573480395e-09	2.102433103942882e-09	0.0837938161000007	0.0757052197000003	0.0627975599999999	0.0458924821	0.0260660896000003	0.0045804437000002	-0.0171967732000003	1
0.0052732521559884	7.502132026164752e-06	0.1914489158972024	0.9172300520696804	-0.0815741149051519	-3.590107858014349e-08	0.0011164418930414	-0.0067583500000002	-3.330000000487995e-06	1.1087438462034294e-11	4.567529472428737e-05	-0.0048585600000002	-7.399999999398343e-06	5.475970659969209e-11	2.3605605273637938e-05	0.0409330000000013	0.0044423999999999	1.973491775898818e-05	0.0016755104890009	0.0005284370000011	0.0002430629999995	5.907962041903833e-08	2.79245661621139e-07	3.466500000046083e-05	0.0002228090000007	4.9643851188877124e-08	1.201662412136066e-09	-0.0001342920000016	-0.0001801443000019	3.2451969297081446e-08	1.8034343110109493e-08	0.0835331431999987	0.0746972851999993	0.0606565673999991	0.0423893382999992	0.0211684466999999	-0.0015274488999998	-0.0241169128000004	1
-0.0292463610871787	-2.803597518630274e-06	0.0538284062447069	0.9405226847934708	-1.308293341800492	5.054041277781794e-07	0.0144997503515945	-0.0067515900000002	6.759999999699616e-06	4.569611792842351e-11	4.558396752997181e-05	-0.0048579199999998	6.399999997088456e-07	4.0998072931466874e-13	2.3599386726385696e-05	0.0034835299999996	-0.0374494700000013	0.0014024628032813	1.2134981259987018e-05	-0.000613235000002	-0.0011416720000014	1.3034149567640302e-06	3.760571660684318e-07	-0.0004425830000001	-0.0004772480000008	2.2776565355502995e-07	1.958797115426736e-07	0.0001043309999996	0.0002386230000019	5.694093662714632e-08	1.088495762793298e-08	0.0832609057999991	0.0736479868999996	0.058440004399999	0.0387923141999992	0.0161975582999997	-0.0076277317999998	-0.0308735405000005	1
-0.037730878325857	1.0884865729702238e-06	0.1494064706910816	0.6601180016283312	0.0331237086380571	-4.2576622153208697e-07	-0.0320687792432743	0.0138308000000011	0.0205823900000034	0.0004236347781167	0.0001912910286387	-0.0274940000000009	-0.0226360800000003	0.0005123921177674	0.0007559200359992	0.0389553000000008	0.0354717700000012	0.0012582464669326	0.001517515398091	0.0003499289999992	0.0009631640000017	9.276848914058948e-07	1.2245030440783528e-07	3.0987400001067005e-05	0.0004735704000018	2.2426892315457459e-07	9.602191397192507e-10	0.0003682580000007	0.0002639270000012	6.965746164486086e-08	1.3561395345925544e-07	0.0829771415000004	0.0725579055999997	0.0561506323999996	0.0351093764999994	0.0111706242999999	-0.0136900137999997	-0.0374208465000007	1
-0.0316391254599065	-4.059740089989433e-07	0.516239128138245	0.35150801020717	0.240865632005512	2.520158619300753e-07	0.0534092133536068	0.0145934000000006	0.0007625999999995	5.815587590428643e-07	0.0002129673235589	-0.0183657000000004	0.0091283000000007	8.332586088987285e-05	0.0003372989364896	0.0335660000000012	-0.0053893000000003	2.904455448921026e-05	0.0011266763560005	0.0003906690000014	4.073999999973199e-05	1.6597464806878216e-09	1.5262226669758588e-07	3.957060000066238e-05	8.583200000189066e-06	7.36712844958842e-11	1.565832654747916e-09	0.0005580680000018	0.0001898100000014	3.602783634496804e-08	3.114398904171974e-07	0.0826818895000013	0.0714276451000002	0.0537913037000006	0.0313486816000001	0.0061050386000001	-0.0196840927000002	-0.0437144402000006	1
-0.0224760837664486	1.4574191189989204e-07	0.8295791037860746	0.1632094634049422	1.128354942707781	-1.2626145295386608e-07	-0.0627999979559656	0.0133034999999996	-0.0012899000000007	1.6638420093436223e-06	0.0001769831122488	-0.0086157699999988	0.0097499300000004	9.506113500450262e-05	7.423149269289453e-05	0.0513670000000018	0.0178010000000004	0.0003168756009996	0.0026385686890013	0.0008906690000021	0.0004999999999997	2.500000004998018e-07	7.932912656412481e-07	0.0002711	0.0002315294000003	5.3605863431973895e-08	7.349521035872874e-08	0.0003985170000009	-0.0001595510000018	2.545652234691758e-08	1.5881579813105613e-07	0.0823751908000017	0.0702578312000004	0.051364957700001	0.0275185584000005	0.0010183286	-0.0255801066000007	-0.0497116514000009	1
-0.0104200660613018	-5.1092605153336246e-08	0.975770845235352	0.1071959974473992	1.8798182539532944	5.7775515564617e-08	-0.0173922311979705	0.0219796999999998	0.0086762000000011	7.527644644047345e-05	0.0004831072120885	-0.0378717000000003	-0.0292559300000012	0.0008559094401665	0.0014342656608899	0.0456574000000021	-0.0057096000000007	3.259953215998945e-05	0.0020845981747604	0.0005213100000018	-0.000369359000002	1.3642607066706073e-07	2.717641141339994e-07	3.746729999991936e-05	-0.0002336326999997	5.45842394132995e-08	1.4037983743662216e-09	0.0005458090000016	0.0001472920000004	2.1694932577086027e-08	2.979074632507787e-07	0.0820570877000016	0.0690491117000006	0.0488746174000013	0.0236274896000006	-0.0040719049000001	-0.0313486816000006	-0.055371819100001	1
-0.008441091268384	1.7429624482314904e-08	1.044620701574403	0.1440155465554831	-0.4104761119185485	-2.8118835166979842e-08	0.715595458888398	0.0220730000000005	9.329999999982108e-05	8.70488929876762e-09	0.0004872173289984	-0.0175976999999996	0.0202740000000005	0.0004110350760005	0.0003096790452896	0.0236504000000013	-0.0220070000000009	0.0004843080489998	0.00055934142016	0.0003906690000012	-0.0001306410000001	1.7067070675487e-08	1.5262226656046398e-07	0.0003001000000012	0.0002626327000006	6.897593542935005e-08	9.006001091126525e-08	0.0005464490000015	6.399999999366793e-07	4.090009944301452e-13	2.986065076737565e-07	0.0817276244000021	0.0678021560000011	0.0463233854000014	0.0196840927000007	-0.0091480490999999	-0.0369610790000007	-0.060656567400001	1
0.1220857888793859	-5.7295352838373844e-09	0.9523363994552032	0.260780522839836	0.0688879748567748	1.552634864008079e-08	-0.1442015747384707	0.0157438999999997	-0.0063291000000013	4.005750681009151e-05	0.0002478703872092	-0.0119556999999987	0.0056420000000001	3.1832163999618894e-05	0.0001429387624901	0.0386892000000016	0.0150388000000004	0.0002261655054399	0.0014968541966409	0.0010206700000012	0.0006300010000005	3.969012601605829e-07	1.0417672476208542e-06	0.0004506550000016	0.000150554999999	2.266680799306347e-08	2.030899303476423e-07	0.0005464490000014	-1.7058208876732644e-16	-6.630672189898793e-16	2.986065081365466e-07	0.0813868465000017	0.0665176545000005	0.0437144402000009	0.0156971013000005	-0.0141925398000002	-0.0423893383000012	-0.0655300661000012	1
0.3714132941006083	1.796611253022966e-09	0.5809313894776651	0.3601330679680642	0.0137182886941259	-5.772231539385054e-10	0.0093437817355685	0.014567999999999	-0.0011759000000003	1.3827408095292535e-06	0.0002122266239998	-0.0281177999999999	-0.0161621000000008	0.000261213476411	0.0007906106768399	0.0137133000000015	-0.0249759000000011	0.0006237955808109	0.0001880545968895	0.0006953860000006	-0.000325284000001	1.0580967979221903e-07	4.83561687716637e-07	0.0003021160000012	-0.0001485390000013	2.206383493394277e-08	9.127407835492989e-08	0.0005464500000018	9.999997114541591e-10	-8.921545826808646e-16	2.986076012686723e-07	0.081034801100001	0.0651963186000006	0.0410510323000005	0.0116753452999997	-0.0191879226000005	-0.0476064159000006	-0.0699592729000012	1
0.3673620365179505	-5.232854023313178e-10	0.1940375595705565	0.2588431231941953	-0.0257769281070992	-6.544729508871042e-08	0.0213078489844378	0.0102956999999987	-0.0042723000000008	1.82525472900838e-05	0.0001060014384905	-0.0504473000000017	-0.0223295000000003	0.0004986065702503	0.0025449300772909	0.0171866000000017	0.0034732999999998	1.2063812889648876e-05	0.0002953792195594	0.0016209300000034	0.0009255440000014	8.566316965366066e-07	2.6274140643951763e-06	3.8667599999897565e-05	-0.0002634484000023	6.940505994014707e-08	1.4951829408517879e-09	0.0005464500000017	-7.217617715129065e-16	-7.108063961070458e-16	2.986076016667977e-07	0.0806715369000002	0.0638388799000008	0.0383364799000005	0.0076277317999993	-0.0241169128000007	-0.0525863208000002	-0.0739141579000014	1
0.2012015773870444	1.2763382854239498e-10	-0.0287528373224663	0.102278740217935	0.0596009380228843	2.651570751784342e-07	-0.0200351001058756	0.0184032999999993	0.0081076000000016	6.573317776050281e-05	0.0003386814508892	-0.0280972000000001	0.0223501000000004	0.0004995269700105	0.0007894526478391	-0.0616546000000016	-0.0788412000000025	0.006215934817444	0.0038012897011581	0.0004920730000004	-0.0011288570000011	1.2743181295703291e-06	2.421358355136552e-07	0.0002272360000003	0.0001885684000004	3.555803989462577e-08	5.1636200369217755e-08	0.0005464500000014	1.876192082858321e-16	-1.5648831968796225e-15	2.9860760229510615e-07	0.080297104300002	0.0624460902000015	0.0355741650000003	0.0035632250999995	-0.0289624554000005	-0.0573042433	-0.0773679072000012	1
0.0695666702826585	-6.202746928491507e-13	-0.1156439169235618	0.0038464415332541	-0.1943777617247232	-7.433488669124856e-07	0.0129974755328666	0.0177434999999999	-0.0006598000000004	4.3533603948421693e-07	0.0003148317922489	-0.0499014000000005	-0.0218042000000007	0.0004754231376396	0.0024901497219608	0.0130695999999996	0.074724200000003	0.0055837060656429	0.0001708144441593	0.0010017900000001	0.000509717	2.598114198534349e-07	1.0035832028955343e-06	7.396000000073839e-05	-0.0001532760000009	2.349353114380148e-08	5.47008120048393e-09	0.000546450000001	-8.738275845050042e-16	-6.066653770556638e-16	2.986076019438853e-07	0.0799115551000023	0.0610187207000008	0.0327675292000004	-0.0005091731000005	-0.0337077843000003	-0.0617366790000003	-0.0802971043000014	1
-0.0019233666503962	-7.24601837858702e-11	-0.1235133553158402	-0.0380590614512233	0.633942784973329	1.7028879154433408e-06	-0.0075852169939108	0.0234184000000001	0.0056749000000006	3.220449001008466e-05	0.0005484214585588	-0.0510986000000024	-0.0011971999999989	1.4332878396548678e-06	0.0026110669219606	0.0235408000000016	0.0104712	0.0001096460294389	0.0005541692646406	0.001248750000003	0.0002469599999992	6.098924108342019e-08	1.5593765632005226e-06	0.0002884470000013	0.0002144870000013	4.6004673897132166e-08	8.320167335303167e-08	0.0005464500000009	-2.868892584538168e-16	-9.573653624125693e-17	2.98607601914767e-07	0.0795149427000011	0.0595575618000002	0.0299200691000005	-0.004580443700001	-0.0383364799000006	-0.0658615456000003	-0.0826818895000015	1
