trial_type.1	parametric loss	parametric gain	distance from indifference	rt_reg.1	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	intercept
0.000866813108232	0.0001841609290341	6.939123225526179e-05	-7.073889063873174e-05	-0.0014192333159307	0.0098777500000014	-3.266642240369266e-16	-1.730330604429706e-15	9.756994506119837e-05	-0.0502566000000053	1.7213299070167972e-15	-4.1410903920110923e-16	0.0025257258435616	-0.0535635000000001	4.0839541429265917e-16	-4.850040656275489e-16	0.0028690485322498	0.0014245900000086	-1.832866721370667e-15	1.0700529076494408e-15	2.0294566705833566e-06	0.0001527210000011	-9.346162701574717e-16	-3.762826404804674e-16	2.3323704870294738e-08	-0.0003005640000023	6.836407741488372e-17	-9.915966092947867e-17	9.03387198293351e-08	-2.2821239599408573e-15	5.470593921513184e-16	-3.2240478554167315e-17	2.9963160310690773e-16	-3.4606031223704524e-16	8.578245061660274e-17	1
0.0175081757047958	0.0039119650883159	0.0015254942638096	-0.001319988538742	0.0240422528382989	0.0043303500000011	-0.0055474000000013	3.077364675952397e-05	1.875193112242714e-05	-0.0270268000000017	0.023229800000001	0.00053962360804	0.0007304479182399	-0.0179139000000018	0.0356496000000023	0.0012708939801617	0.0003209078132097	0.0009710130000008	-0.0004535770000004	2.057320945274393e-07	9.428662456173176e-07	0.0001983460000013	4.5624999999760565e-05	2.0816401638536634e-09	3.9341137142762e-08	-0.0001856820000014	0.0001148820000011	1.3197873826094621e-08	3.4477805278901903e-08	0.0914758950000016	0.0914699679000014	0.0914600897000015	0.0914462607000014	0.0914284817000016	0.0914067533000015	1
0.255703199739234	0.0555725649304255	0.0211954165890342	-0.020296077714578	0.1880542535310096	0.0048191800000011	0.0004888300000002	2.389547679414804e-07	2.3224495870727956e-05	0.0120523000000015	0.0390791000000007	0.0015271760568114	0.0001452579352888	0.0163081000000013	0.0342220000000011	0.0011711452839998	0.0002659541256121	0.0008930640000021	-7.794899999985878e-05	6.0760446276958e-09	7.975633082806783e-07	4.872576506472045e-16	-0.0001983460000007	3.934113599889845e-08	-1.2456048870038736e-15	-0.0001902930000022	-4.610999999964447e-06	2.1260367048713408e-11	3.621142807158836e-08	0.0914600897000016	0.091406753300001	0.0913178824000008	0.0911935115000011	0.0910336890000016	0.0908384769000014	1
0.5816207024468488	0.1176214510177401	0.04207003626982	-0.0520199024544754	0.2975654087686464	1.6681150389984222e-16	-0.0048191800000013	2.32244958726842e-05	-3.320599327122705e-16	-0.0203579999999988	-0.0324103000000016	0.0010504275460909	0.000414448164	0.0014292300000014	-0.0148788700000007	0.0002213807724752	2.0426983931536216e-06	0.0013058800000025	0.0004128159999996	1.7041704931318548e-07	1.7053225773155395e-06	2.0222134141437915e-16	1.7942757500987132e-16	-5.7290435948391e-16	-4.944768844805471e-16	-6.985362412764866e-16	0.0001902930000021	3.621142749972288e-08	-2.299652795162684e-15	0.0914284817000011	0.0912803678000012	0.091033689000001	0.0906887116000011	0.0902458083000014	0.0897054572000012	1
0.7691785252177943	0.0387971037790735	-0.0261146057035448	-0.1466389058840067	0.3638984390085656	0.0034566300000003	0.0034566300000007	1.1948290956655316e-05	1.19482909559188e-05	-0.0033446299999989	0.0170133700000005	0.0002894547587566	1.1186549836046706e-05	-0.0360521000000002	-0.0374813300000019	0.0014048500985705	0.0012997539144078	1.760969999973318e-05	-0.0012882703000037	1.6596403693775986e-06	3.1009945440913656e-10	-8.29310999997446e-05	-8.29311000001221e-05	6.877567115392661e-09	6.8775674640286315e-09	-8.634844445437157e-17	-2.99774480857181e-16	-7.095115102702967e-16	-1.3344117966922778e-16	0.0913810765000018	0.0910908987000011	0.0906079513000013	0.0899332563000011	0.0890682417000013	0.0880147380000013	1
0.8531904230308486	-0.0950696443474121	-0.1263011153732732	-0.2553413290745887	0.3617853935558267	-0.0025195500000008	-0.0059761800000013	3.571472739309472e-05	6.34813220423937e-06	-0.0033540699999991	-9.44000000052664e-06	8.911298035894189e-11	1.1249785563755242e-05	-0.0227711000000002	0.0132810000000006	0.0001763849609992	0.0005185229952086	0.0006608339999997	0.0006432243000018	4.137375008075511e-07	4.367015760999581e-07	-7.232829999146227e-06	7.569826999970709e-05	5.7302276624645775e-09	5.231412246787076e-11	3.639863238409347e-16	-1.447752711254909e-16	-7.291824424588638e-16	-6.93194561228693e-16	0.0913178824000015	0.0908384769000011	0.0900413312000012	0.0889292336000011	0.0875060741000012	0.0857768306000012	1
0.856047450864567	-0.0546099838525318	-0.1066197834515063	-0.2371115186280552	0.3557500576924481	-3.013740000452113e-06	0.0025165362600009	6.332954748059946e-06	9.082488201260469e-12	-0.0362727000000006	-0.0329186300000012	0.0010836362010773	0.0013157087652908	-0.0172307	0.0055404000000006	3.069603215902764e-05	0.0002968970224891	0.0007886549999999	0.0001278209999999	1.6338207395433e-08	6.219767094264417e-07	2.726580000076436e-05	3.449862999950523e-05	1.190154800049925e-09	7.434235519730011e-10	-0.0002554100000014	-0.000255410000002	6.523426943995825e-08	6.523427224732485e-08	0.0912389102000002	0.0905232770000016	0.0893347099000011	0.087679418600001	0.0855660509000011	0.0830056482000011	1
0.8227232952904088	0.0738573533931795	-0.0250862788237281	-0.1540421893161524	0.2830104303726514	-1.4203699999969143e-05	-1.1189959999887396e-05	1.252153697980321e-10	2.017444177738328e-10	-0.0096638400000003	0.0266088600000007	0.0007080314304997	9.338980354488612e-05	0.0069787300000012	0.0242094300000006	0.0005860965009238	4.87026724138332e-05	0.0001217759999994	-0.0006668790000007	4.44727600068928e-07	1.48293926967591e-08	-0.0004967620000026	-0.0005240278000018	2.746051384451812e-07	2.467724824295451e-07	-5.365988760781453e-16	0.0002554100000018	6.523427069482854e-08	-6.752083678992421e-16	0.0911441736000006	0.0901455167000012	0.088489186000001	0.086187265500001	0.083256549300001	0.0797184191000009	1
0.5638393662965367	0.0997110002828394	0.0111317272726392	-0.0727566524939011	0.1579358542351046	-9.661740000217967e-06	4.541960000084586e-06	2.062977597901836e-11	9.334876599602384e-11	-0.0215009999999998	-0.0118371600000004	0.0001401183568652	0.0004622930010001	-0.0063790699999993	-0.0133578000000008	0.0001784308208386	4.0692534064783496e-05	0.0005210089999998	0.000399233000001	1.5938698730454008e-07	2.714503776728377e-07	5.800849999890216e-05	0.000554770500003	3.077703113460466e-07	3.3649861037502156e-09	-0.0001864820000016	-0.0001864820000009	3.4775536172621024e-08	3.477553942113665e-08	0.0910336890000011	0.0897054572000014	0.0875060741000011	0.084456898600001	0.0805875418000011	0.075935580000001	1
0.4667221636049767	0.041214855324713	-0.036588052250561	-0.033089179158303	0.1646756755429241	-2.147310000055729e-05	-1.1811359999818703e-05	1.395080161314042e-10	4.61094412769402e-10	-0.0152499999999998	0.0062510000000003	3.907500099953181e-05	0.0002325624999996	-0.0233953000000004	-0.0170162300000008	0.0002895520834123	0.0005473400620889	0.0004849179999999	-3.60910000000246e-05	1.3025587255551766e-09	2.351454659571316e-07	-0.0001214810000002	-0.0001794895000005	3.2216480377702926e-08	1.4757632494974852e-08	-1.8060981302840526e-16	0.0001864820000016	3.4775537386344004e-08	-1.221814385195088e-15	0.0909074754000015	0.0892034024000014	0.0863869029000012	0.0824931004000012	0.0775705533000012	0.0716806490000012	1
0.5815076960803001	-0.011387095316804	-0.0981005073662403	-0.0365442637430017	0.1781851982883689	-3.74869000004522e-05	-1.6013799999617808e-05	2.5644140279139597e-10	1.4052677702337375e-09	-0.0015856499999992	0.0136643500000001	0.0001867144609219	2.5142859216069257e-06	-0.0087015499999998	0.0146937500000004	0.0002159062890614	7.571697240240857e-05	0.0010918400000017	0.0006069220000016	3.6835431418462403e-07	1.1921145881621587e-06	-8.364740000054567e-05	3.783360000035017e-05	1.4313804206867906e-09	6.996886699826099e-09	1.072934294710983e-15	-5.069135973177931e-16	-6.484047147981586e-16	-8.465552542829939e-16	0.0907655546000014	0.0886396995000013	0.0851334125000012	0.0803012987000012	0.0742186113000009	0.066980078900001	1
0.681250431383328	0.0635054689531555	0.00455478645341	-0.1252725163647272	0.2694966488549388	-6.750070000341278e-06	3.073683000010285e-05	9.447524048928891e-10	4.5563260769871895e-11	-0.0293236000000002	-0.027737950000001	0.0007693938702026	0.0008598735169604	-0.0187295999999997	-0.01002805	0.0001005617868014	0.0003507979161589	0.0006790650000007	-0.0004127750000017	1.703831999444923e-07	4.611292744436525e-07	-3.7109800000037285e-05	4.653760000020178e-05	2.165747480689449e-09	1.3771369483281281e-09	6.966226343932419e-16	-2.268541194822299e-16	-1.0948603549771058e-15	-9.926617716028266e-16	0.0906079513000011	0.0880147380000013	0.083747551900001	0.077887551500001	0.070546189600001	0.0618630933000008	1
0.7477806946211288	0.1868218480447463	0.1631367316054943	-0.2345257148837414	0.3224677591957317	3.996499999487516e-06	1.0746569999980868e-05	1.1548846138382132e-10	1.5972182371973273e-11	-0.0113446999999998	0.0179789000000007	0.0003232408452097	0.0001287022180892	-0.0410636000000009	-0.0223340000000009	0.0004988075559999	0.0016862192449576	-0.0001479010000019	-0.0008269660000014	6.838727660648788e-07	2.1874703371648104e-08	1.209200000071634e-05	4.920180000005084e-05	2.420816535107693e-09	1.46217062724065e-10	-2.7060935247068597e-16	-2.6953107443414827e-16	-6.261736769160675e-16	-2.3163188139855137e-16	0.0904346925000014	0.0873289498000013	0.0822314759000012	0.075258530100001	0.066569146100001	0.0563615044000006	1
0.7693303281016721	0.2157581252241124	0.1320407809740598	-0.2193898268355823	0.3571969745618332	-1.781279999977764e-05	-2.180929999954179e-05	4.756446008813092e-10	3.1729571806373515e-10	0.0028309100000008	0.0141756099999993	0.0002009479188714	8.01405142712026e-06	0.0323356000000024	0.0733992000000032	0.0053874425606461	0.0010455910273629	0.0007945320000004	0.0009424330000031	8.881799599086389e-07	6.312811008156977e-07	-0.0002062540000006	-0.0002183460000006	4.767497614487879e-08	4.254070980150368e-08	7.0536624018517775e-16	-1.5992816789204043e-16	-5.603324337899768e-16	-3.1777583249008113e-16	0.0902458083000005	0.086582808700001	0.0805875418000009	0.0724215010000007	0.0623046536000009	0.0505095157000002	1
0.758897165452224	0.1853570824456063	0.008316116098312	-0.1419964009261881	0.301801743209499	-3.923040000002339e-05	-2.141760000025181e-05	4.587135265134747e-10	1.5390239551676326e-09	-0.0350801	-0.0379110100000012	0.0014372446792213	0.0012306134160112	-0.0092526299999983	-0.0415882300000022	0.001729580874534	8.561116191628885e-05	0.0008705570000012	7.602499999866373e-05	5.779798714474586e-09	7.57869491681821e-07	0.0001789730000001	0.0003852270000019	1.4839984307601358e-07	3.2031336457983315e-08	2.5154467591595797e-16	3.733522277592159e-16	-1.2577943537756278e-15	-1.479138760031637e-15	0.0900413312000005	0.0857768306000013	0.0788183057000007	0.0693843053000008	0.0577711266000006	0.0443435089000003	1
0.5213920507463552	0.1110258541944629	-0.0342612771117871	-0.0580686229981297	0.1779861362382269	-0.0043163100000007	-0.0042770796000006	1.829340990546051e-05	1.8630532017627096e-05	-0.00413822	0.0309418800000007	0.000957399937935	1.7124864768020404e-05	0.0403585000000033	0.0496111300000012	0.0024612642198777	0.001628808522255	-0.0001637590000004	-0.0010343160000017	1.0698095891682257e-06	2.681700941719212e-08	0.0001789730000005	-2.5636077361492216e-16	-1.2976780372672653e-15	3.2031335695866724e-08	1.4891937923238321e-15	-4.965315338470145e-16	-7.817292215548159e-16	-7.452403043555667e-16	0.0898212967000002	0.0849115724000014	0.0769265184000007	0.0661553376000007	0.0529881410000005	0.0379018183000003	1
0.4505879465299384	0.0175499257481875	0.0547783290516664	0.061720316151862	0.2107595509921263	-0.0063571100000019	-0.0020408	4.164864640742817e-06	4.041284755521069e-05	-0.0351184000000001	-0.0309801800000009	0.0009597715528332	0.0012333020185614	0.0133802000000028	-0.0269783000000016	0.0007278286708885	0.0001790297520418	0.0002881529999996	0.0004519120000005	2.0422445558228745e-07	8.303215109359047e-08	0.0001789730000008	-1.5158938290613634e-16	-1.0217742359881024e-15	3.2031335479333935e-08	-0.0001688790000009	-0.000168879000001	2.85201170845142e-08	2.8520118680327028e-08	0.0895857427000001	0.0839876321000015	0.0749151215000004	0.0627435226000009	0.0479763500000006	0.0312244919000002	1
