img1	img2	dice	voxinmask	voxoutmask	ratio_inoutmask
sub-02_run-2	mni152	0.9366382538905418	92.450250708344	7.5497492916559965	12.245472947097763
sub-16_run-1	mni152	0.9171197723461558	91.5925161552255	8.407483844774504	10.894164989939638
sub-06_run-2	mni152	0.9277218289297093	89.7622965444777	10.237703455522293	8.767815646785438
sub-05_run-2	mni152	0.9226125091882159	89.91532381396996	10.08467618603004	8.916034799265704
sub-10_run-2	mni152	0.9282570220917401	91.19461604549359	8.805383954506404	10.356688194024995
sub-13_run-1	mni152	0.9378941443754699	90.96161355359519	9.038386446404807	10.063921706929992
sub-05_run-1	mni152	0.9210008469087829	90.21397898435212	9.786021015647874	9.218657801786827
sub-08_run-2	mni152	0.939535530407085	93.36116088623918	6.638839113760822	14.062874440310274
sub-06_run-1	mni152	0.9245722108145106	90.49575703439035	9.504242965609647	9.521616541353383
sub-17_run-2	mni152	0.9286094720464334	91.85590189912801	8.14409810087199	11.278830480847596
sub-11_run-2	mni152	0.9361957861763368	90.9617376628259	9.038262337174098	10.064073631576617
sub-15_run-1	mni152	0.9254877542548775	92.45400382525685	7.545996174743149	12.252060786182918
sub-14_run-2	mni152	0.9339670450445565	91.8974156929858	8.102584307014196	11.341741376690473
sub-01_run-1	mni152	0.8349522971002987	72.66788935507374	27.33211064492626	2.658700248184576
sub-14_run-1	mni152	0.9265775166068346	92.78361911726566	7.2163808827343425	12.857361692099216
sub-10_run-1	mni152	0.9275209057975631	92.90162581567283	7.09837418432717	13.087732965781749
sub-12_run-2	mni152	0.9312572878224927	91.80998607322681	8.190013926773192	11.209991447401519
sub-04_run-1	mni152	0.9251484690070302	90.25898334617293	9.741016653827073	9.265868908119746
sub-01_run-2	mni152	0.8342615160961356	72.72581112946547	27.274188870534534	2.666470173491915
sub-03_run-1	mni152	0.9212345467140773	90.95635427385926	9.043645726140735	10.057487547411233
sub-13_run-2	mni152	0.9379699637923097	91.79106900778478	8.208930992215215	11.181854140914707
sub-03_run-2	mni152	0.9225265932410807	91.04234191457297	8.957658085427033	10.163632173311822
sub-11_run-1	mni152	0.9354679843389614	90.63717771309506	9.362822286904933	9.6805402191455
sub-17_run-1	mni152	0.9047862288451796	89.71689893654717	10.283101063452824	8.724692909555277
sub-07_run-1	mni152	0.9207315323734225	89.10011819674601	10.89988180325398	8.174411411520687
sub-02_run-1	mni152	0.9351148607229316	91.69094724831395	8.309052751686057	11.035066208925945
sub-09_run-1	mni152	0.937113715214997	91.3965102359158	8.603489764084209	10.623190442726635
sub-08_run-1	mni152	0.9402494416421993	92.76247379800947	7.2375262019905255	12.816875712656785
sub-12_run-1	mni152	0.9316355900387936	91.67597077415647	8.324029225843526	11.01341289018196
sub-09_run-2	mni152	0.9368298840221626	91.34712228766648	8.652877712333513	10.55684886860974
sub-15_run-2	mni152	0.9239855372119902	92.42305326347497	7.5769467365250405	12.197928331466967
sub-07_run-2	mni152	0.9218562813043034	89.0067506217678	10.993249378232207	8.096491543074658
sub-04_run-2	mni152	0.9310812762832107	89.4955041633911	10.5044958366089	8.519733412763422
sub-16_run-2	mni152	0.9299454288837422	91.86684429586846	8.133155704131534	11.295350493437786
