bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-01_ses-1_acq-mprage_run-1_T1w	0.6584375661375661	1.406310642392604	0.5763	-1.0	3.7684633333333335	3.79959	3.63837	3.86743	0.26161866719953536	0.38040993241229554	0.35797140038816905	0.4709939956665039	0.16701768636703485	0.0	0.00025150712827971843	6.522629432836483	6.4025469392311285	6.49460228729832	176	256	256	2.6237139052702267	7.188702936243337	6.999137366309577	11.184995257415167	53.458786137468536	77.0134237076175	75.61380031576807	96.36919110221818	1.0	1.0	1.0	8.8707	0.0	3.8549	0.0	3337935.0	0.0	16.0	6.3971	4.5027	130.9778	526.1944	522.0	454541.50487865694	202.0	829.0	198.9544	-0.4522	64.3938	758.1431	752.0	660931.8249358472	589.0	953.0	104.6085	0.1813	60.0509	923.0588	941.0	621946.6706168113	762.0	1034.0	84.1305	0.22398535119923293	0.5374613551511007	0.5563542445432286	0.5185515446712528
sub-02_ses-1_acq-mprage_run-1_T1w	0.7829639751552795	1.2210703973409387	0.5162	-1.0	3.7293	3.65096	3.71278	3.82416	0.26062456888781504	0.3797397335805836	0.35963569753160135	0.5167691707611084	0.1973527073860168	0.0	0.0024751235370578306	7.793493031901311	7.651591222770254	7.7313961965877525	176	256	256	2.5283441252945202	7.610450899883821	6.884866911633637	10.51580570972257	51.18092542277162	77.38802578985347	74.16780692121858	93.93446955103063	1.0	1.0	1.0	12.8457	0.0	3.4808	0.0	4136738.0	0.0	16.0	6.3746	4.3355	140.6557	504.9331	498.0	380727.9284870522	195.0	812.0	196.9666	-0.3396	61.4889	756.8782	753.0	554734.815475488	597.0	936.0	98.9428	0.5969	64.5683	899.246	914.0	525366.2565870405	744.0	1020.0	86.9167	0.22454603540753737	0.5532931871354424	0.5704560051943268	0.3987704108967571
sub-03_ses-1_acq-mprage_run-1_T1w	0.6639368131868132	1.532749768513412	0.5446	-1.0	4.112293333333334	4.08227	4.04403	4.21058	0.2524431418683993	0.38902421489845873	0.358532643233142	0.4362609088420868	0.14408806264400487	0.0	0.0006981631351441617	7.626549231401465	7.519331440388695	7.586536123759574	176	256	256	1.9653642865519771	8.472222814851895	7.552204096759174	12.219025188873648	47.823146025533504	77.5345473860777	73.80366365358928	96.05329754915662	1.0	1.0	1.0	9.5266	0.0	3.7975	0.0	3426442.0	0.0	17.0	6.4386	1.0169	182.1848	463.1033	470.0	377441.6261033695	82.0	826.0	239.1411	-0.5076	63.0426	765.7298	762.0	581651.5005244495	620.0	932.0	89.9409	-0.295	57.7939	929.4543	944.0	536061.8746521642	781.0	1034.0	77.2565	0.21003286333669433	0.5610548852620398	0.579983335298093	0.45779742328283957
sub-04_ses-1_acq-mprage_run-1_T1w	0.6246200000000001	1.5266987782092716	0.5789	-1.0	3.68628	3.60874	3.64164	3.80846	0.26033632501941045	0.38344760072986744	0.3562160742507221	0.4467366337776184	0.14523616433143616	0.0	0.00019997032397696935	6.4931539416907835	6.3889288529452575	6.482816885660906	176	256	256	2.668142912276701	7.566812684734498	7.333891901012227	11.766720106025483	39.00537908343126	54.91546792009401	54.37779978736501	69.21255235856974	1.0	1.0	1.0	4196.9921	0.0	4.5134	0.0	3268445.0	0.0	19.0	8.9355	3.6562	129.0234	531.5586	532.0	454229.87364235567	195.0	830.0	199.3894	-0.2976	64.061	753.8446	749.0	669032.0884532956	595.0	940.0	98.9848	-0.1042	57.7399	927.7639	944.0	621519.0384369816	771.0	1034.0	80.2262	0.24087832341263635	0.5414425946450743	0.5657458277322379	0.48568949653885113
sub-05_ses-1_acq-mprage_run-1_T1w	0.6960329787234042	1.233649982332119	0.5351	20172.876	3.6581466666666667	3.56743	3.61582	3.79119	0.26978379454983253	0.373484857350235	0.35673134809993245	0.44120725989341736	0.12326598763465862	0.0	0.0008864496148412863	6.521455263119224	6.382052594416204	6.471648657748948	176	256	256	2.3590177181364265	6.277045099659644	6.4321553963555305	10.66040337127052	49.2250657449846	75.90505137876625	73.18126440754376	94.41367609888046	1.0	1.0	1.0	10.5563	0.0	4.2913	0.0	3845136.0	0.0	17.0	6.6545	9.069	151.8101	512.7168	500.0	469044.75649098866	185.0	840.0	211.9524	1.5638	67.1922	779.6097	771.0	649338.9058494929	583.0	997.0	122.8284	1.2541	63.662	939.2054	959.0	620211.338421694	770.0	1056.0	89.959	0.21884301276000617	0.5304222413259969	0.5382209945394388	0.4541927300791708
sub-06_ses-1_acq-mprage_run-1_T1w	0.7467206060606061	1.2901036151215441	0.5494	14885.9366	3.6599333333333335	3.66289	3.50912	3.80779	0.26443803752114226	0.3770030848150151	0.35855887766384265	0.48647306859493256	0.17175406068563465	0.0	0.0018035410868322073	8.344254784132122	8.216773166862994	8.302737059746367	176	256	256	2.6488071366926205	7.57962901114301	7.250778829514492	11.523900340707849	42.881836591275224	62.74377253180774	60.69386561465375	76.4559877208783	1.0	1.0	1.0	70.984	0.0	4.6593	0.0	3354729.0	0.0	20.0	7.8833	4.0991	126.6158	518.195	516.0	360828.87561331084	194.0	818.0	194.8044	-0.5644	63.0949	757.4281	755.0	514425.2334941619	593.0	935.0	99.609	-0.0092	60.114	907.2262	920.0	489257.891494793	762.0	1020.0	79.834	0.22935367881107319	0.5574265971400801	0.581176578744562	0.4014551851752741
sub-07_ses-1_acq-mprage_run-1_T1w	0.64571269035533	1.5116459035168561	0.518	-1.0	3.7902666666666662	3.7602	3.79728	3.81332	0.26435615030605897	0.3818877261743017	0.3537561235196393	0.4370390474796295	0.12371129542589188	0.0	0.0030737879975996445	8.045682317382777	7.937249417409838	8.017555994354641	176	256	256	2.2060538072019464	7.356910462465278	7.1002028376316675	11.737644243227777	49.54847879496005	77.68456696245302	75.09852944705845	98.06254258376227	1.0	1.0	1.0	421.5226	0.0	3.2412	0.0	4573947.0	0.0	15.0	6.3334	2.1863	149.7733	484.1417	479.0	374295.5288044568	108.0	818.0	217.1295	-0.4085	67.0985	755.626	751.0	540705.6663779301	592.0	948.0	102.0808	-0.2904	60.1069	930.3736	948.0	500874.8053234279	774.0	1036.0	80.7657	0.20633260485455784	0.5343240266780941	0.5553517342142479	0.44628944939703363
sub-08_ses-1_acq-mprage_run-1_T1w	0.6560377049180328	1.4752281833026115	0.5298	-1.0	3.8173166666666667	3.77757	3.70139	3.97299	0.25782750311874464	0.38068804010703633	0.36148445677421903	0.3935289680957794	0.12336750030517579	0.0	0.0018427461473882357	8.452589419005857	8.343566444516648	8.426346293444391	176	256	256	2.437843234538522	7.594791252442135	7.738415151104444	13.182610966332675	58.51461082206035	87.03338231009364	84.45798196323274	107.82595275754421	1.0	1.0	1.0	9.7419	0.0	3.1586	0.0	3532313.0	0.0	15.0	5.766	2.4185	142.8995	515.1458	515.0	347495.52582775615	154.0	839.0	211.252	-0.2469	65.7682	771.3926	766.0	513084.86904287495	609.0	957.0	100.8585	-0.2732	54.2867	935.2354	949.0	487202.60587352986	796.0	1033.0	71.9887	0.22107623091643053	0.543583476777004	0.5618711165756376	0.4415812655412129
sub-09_ses-1_acq-mprage_run-1_T1w	0.6404565445026178	1.5249302409557883	0.5307	-1.0	3.6724366666666666	3.65198	3.6315	3.73383	0.2539834588927567	0.38659429272538504	0.3594222483818582	0.4505741596221924	0.12710601091384888	0.0	0.0023744305448234657	7.941492499255884	7.835777362636369	7.92027961584131	176	256	256	2.398784528022482	7.718102333115151	7.273066808157573	11.702313563335085	47.769017651530085	68.5181083302835	67.47296894794628	86.13178086202528	1.0	1.0	1.0	10.9027	0.0	3.6217	0.0	4370156.0	0.0	18.0	7.1042	1.8383	140.728	512.001	518.0	363797.01727154106	128.0	839.0	215.9424	-0.3604	64.5727	749.2901	743.0	553744.1343653859	597.0	930.0	96.2671	-0.2188	57.7545	919.0114	934.0	514823.84905058885	764.0	1027.0	79.8132	0.2267291284915063	0.5436341683601664	0.5614549147795279	0.4167226435881227
sub-10_ses-1_acq-mprage_run-1_T1w	0.7696864197530864	1.211262678770437	0.5195	14869.8584	3.80942	3.80814	3.69345	3.92667	0.2624965075231722	0.38002645209469266	0.35747704038213524	0.47118352353572845	0.167586649954319	0.0	0.0020986533515318507	8.112775146201745	7.96862721106786	8.041716105452663	176	256	256	2.194321808726089	7.521711296478325	6.706602531481498	10.403774489240082	47.19573374181023	75.01637678961416	71.10823883766075	91.11260598155786	1.0	1.0	1.0	10.8044	0.0	3.9886	0.0	4202048.0	0.0	17.0	6.5936	4.7696	150.4058	480.7244	475.0	368863.76745328633	112.0	814.0	216.4675	-0.3717	60.4313	758.6493	755.0	534018.4910428942	595.0	941.0	100.376	-0.1729	64.2579	900.2106	917.0	502331.74200142385	743.0	1022.0	88.141	0.21287290477451737	0.5520116228850285	0.5667473422048493	0.44920566275784657
