bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-02_ses-1_T1w	0.6303032258064516	1.5538897398929363	0.5063	2276.6531	3.641766666666667	3.54414	3.80296	3.5782	0.2714669602646573	0.3779936918370531	0.35053934789828955	0.993677020072937	0.5462541699409484	0.0	0.004071957421973138	10.360326491699885	10.252192092903126	10.369231548649555	208	256	256	1.7266407457032587	4.0470654014602	4.329673422612718	7.215314120674695	17.974906140674992	31.72648189872721	32.46470631520192	47.692730906203565	1.0	1.0	1.0	7.3377	0.0	7.6833	0.0	4233280.0	0.0	34.0	12.7201	-0.8661	152.3252	356.1713	349.0	352780.81625832565	55.0	684.0	202.1263	-0.7236	103.9385	624.2793	616.0	491216.0323921913	384.0	908.0	152.2089	-0.1253	91.4555	898.9142	926.0	455538.1515365932	654.0	1074.0	128.338	0.21031799152595496	0.5523687032598287	0.5466918264789801	0.2747707112057779
sub-02_ses-2_T1w	0.6661391304347826	1.4411619558530653	0.483	2184.8353	3.5993833333333334	3.50926	3.72658	3.56231	0.272427714397135	0.37485929181772987	0.3527129937851352	1.0034074783325195	0.48972564935684193	0.0	0.0013169717810544812	10.305325495459451	10.186288833404738	10.302766371400027	208	256	256	1.6864889358132937	3.819672480871042	4.159040890750077	6.970961255565896	16.735916064137946	30.533084962251667	30.89835297158801	45.42605788837442	1.0	1.0	1.0	4.6353	0.0	8.6314	0.0	4748758.0	0.0	37.0	13.1529	-0.8979	152.5934	344.8621	336.0	355917.273928543	52.0	673.0	199.2302	-0.6672	104.126	621.0211	613.0	489740.54473788786	364.0	916.0	160.4848	-0.0641	95.0496	885.5839	912.0	460807.1814755889	641.0	1066.0	130.8283	0.20814830722204247	0.5520905246668134	0.5474632766490131	0.2620988490501534
sub-09_ses-1_T1w	0.7160003533568905	1.1285830794302676	0.5372	3731.0617	3.7450533333333333	3.67287	3.86766	3.69463	0.2659232645278538	0.3706966752386785	0.3633800602334677	1.0251749753952026	0.7767545223236083	0.0	0.0008833385655568054	7.534958737929422	7.396905260660514	7.529484592965367	208	256	256	1.9224040204248185	3.263809519725925	3.8809323936985685	6.456583640944961	23.591107789414703	35.79154339675503	36.81724373542523	51.06908002010596	1.0	1.0	1.0	3.3829	0.0	8.7252	0.0	3918227.0	0.0	34.0	12.1357	-0.8256	190.7925	423.2675	437.0	471149.27800191496	67.0	789.0	227.3193	0.682	107.5167	678.9384	663.0	656781.463654602	356.0	1020.0	203.1367	0.95	95.1114	935.9653	946.0	643818.2583357911	672.0	1171.0	146.517	0.22282861828869335	0.5299345848373337	0.5281853787204839	0.27296361545503134
sub-09_ses-2_T1w	0.7381161290322581	1.1232977717976609	0.5409	4090.9071	3.7621266666666666	3.69041	3.86794	3.72803	0.2648324827421532	0.36939355065361507	0.36577396660423184	1.0313136577606201	0.7605103254318233	0.0	0.0010154236591341426	7.640220405496744	7.500831885892906	7.63072076624556	208	256	256	1.851034291893291	3.2336772290819744	3.904345056203877	6.628323647636365	23.521300621796705	37.44091089314983	38.08481123223283	53.29222218175195	1.0	1.0	1.0	3.2589	0.0	8.1862	0.0	3582937.0	0.0	32.0	11.5311	-0.9219	177.7879	404.0944	414.0	463267.2247652759	62.0	764.0	223.6585	0.3346	109.138	674.0192	659.0	646174.227895245	348.0	1016.0	203.7926	0.7031	96.7964	929.1739	938.0	639842.5474306735	676.0	1156.0	141.5138	0.2253142677366463	0.5330202542127302	0.5348979966363844	0.3109196192723101
sub-100_ses-1_T1w	0.7784821705426357	1.1234178562564037	0.4926	1887.3202	3.5279899999999995	3.44	3.67868	3.46529	0.26494089494950873	0.374709432224029	0.3603496728264623	1.008270502090454	0.7373472213745116	0.0	0.0012956248105953421	8.634337420708794	8.484646368076675	8.603198942552922	208	256	256	1.7224721037036845	3.535009524504895	3.6685054443875997	5.74803470495422	18.64313943872337	31.415234965804572	31.586902916437385	44.70233434478421	1.0	1.0	1.0	4.5494	0.0	9.617	0.0	3838044.0	0.0	33.0	12.721	-0.7905	168.2752	360.1842	362.0	411584.885503019	47.0	701.0	210.1628	-0.2574	104.7119	623.5827	610.0	582109.978862341	355.0	923.0	172.5595	0.6329	96.1365	851.8138	868.0	559802.1357163263	582.0	1088.0	151.008	0.22038470964264895	0.5383145072050041	0.535100432464447	0.19546379247957243
sub-100_ses-2_T1w	0.7751246153846154	1.1124035980925948	0.4762	1946.6276	3.5204366666666664	3.45139	3.67732	3.4326	0.2660947421450978	0.3731613333988459	0.36074392445605635	1.039446771144867	0.7303319990634918	0.0	0.0011371737997522618	8.640737315477947	8.48984727727377	8.606447288449687	208	256	256	1.7009357876974405	3.5349713479143747	3.7217785307956675	5.929428456775186	17.55198887241445	30.343301310941147	30.247126029448467	42.8460879049898	1.0	1.0	1.0	4.8036	0.0	10.4891	0.0	4561923.0	0.0	34.0	13.6238	-0.816	168.7526	366.3072	365.0	413216.3963327169	49.0	716.0	214.5875	0.0386	106.0706	644.3239	631.0	579479.249363377	364.0	951.0	178.502	0.7931	95.4618	874.3799	891.0	560196.3543547592	607.0	1111.0	150.2673	0.21884869228981604	0.5396336790784257	0.5367118090685656	0.18964545998577542
sub-103_ses-1_T1w	0.6821757475083057	1.3467055758681286	0.471	1315.8334	3.6495833333333336	3.49036	3.92484	3.53355	0.27175028153418523	0.37528779199252305	0.3529619264732917	0.9821367561817169	0.5329738616943359	0.0	0.0016217585283637395	8.658957427533593	8.526747209404274	8.63939048656125	208	256	256	1.4665656144341248	3.5779185337109776	3.8266998591565016	6.435615429324402	16.841416124689815	32.67340983181147	32.72653732747295	48.664786025917564	1.0	1.0	1.0	3.7401	0.0	8.2129	0.0	4212598.0	0.0	35.0	12.3314	-0.9977	181.467	325.4478	317.0	421683.6078832907	23.0	680.0	216.151	-0.4197	107.7484	627.2097	615.0	582346.0760685666	360.0	944.0	171.8875	0.1966	97.5865	886.1666	916.0	547702.3161132258	622.0	1087.0	142.3328	0.2110082987990249	0.53402797110271	0.5329010196468462	0.1908280555095179
sub-103_ses-2_T1w	0.7052898245614035	1.3051327655220795	0.494	1707.9294	3.7881933333333335	3.63468	3.99358	3.73632	0.2665639274604035	0.37606682943737635	0.3573692431022202	0.9929129779338837	0.6123356819152832	0.0	0.0014407049824608168	8.614816343371933	8.479782683995843	8.588674923424238	208	256	256	1.4563014636900518	3.7107594317207684	3.870251513940788	6.443693646411543	10.02023107615139	19.20025644094847	19.096527340781268	28.069094505243957	1.0	1.0	1.0	1650.7169	0.0	8.2195	0.0	3418846.0	0.0	33.0	21.0528	-0.9783	185.9866	330.9476	322.0	415777.3508733305	24.0	691.0	221.1078	-0.4174	106.2359	630.5633	617.0	586576.2542759328	378.0	934.0	166.2731	0.4091	94.7717	877.1126	902.0	557412.3948287036	619.0	1080.0	139.9817	0.2161041077894907	0.5416586843697258	0.5394527062679517	0.22604093834619468
sub-105_ses-1_T1w	0.6960886597938144	1.3218948359495197	0.5241	3324.2101	3.6432300000000004	3.55976	3.75907	3.61086	0.272418662055281	0.37246446779291403	0.35511687015180493	0.958647757768631	0.6505621999502181	0.0	0.0076150655905347885	10.005460866353829	9.87691509774547	9.99388171582993	208	256	256	1.576776558865812	3.5423273182799657	3.9284616742003373	6.666281145455233	18.61449027877055	35.8826494996426	35.804601322373124	52.916664188706214	1.0	1.0	1.0	6.5973	0.0	6.653	0.0	4371369.0	0.0	29.0	11.192	-0.9291	162.5778	333.3317	318.0	366412.3627050429	50.0	669.0	201.677	-0.4073	105.4085	621.3745	613.0	500977.3729818241	339.0	929.0	173.0499	0.2594	97.1533	881.98	904.0	477644.264335819	633.0	1079.0	135.6077	0.20790853141411686	0.5431265510585326	0.5485830809076907	0.3531298938907943
sub-105_ses-2_T1w	0.7189539007092198	1.2172250664767914	0.4903	3455.8477	3.4513399999999996	3.41537	3.51455	3.4241	0.27252987624350905	0.3700779647489165	0.35739215900757443	1.018028438091278	0.5719187349081039	0.0	0.004934672523336852	9.874189044599417	9.734594111111692	9.84981481861212	208	256	256	1.4635587707909958	3.3512031118393546	3.744311172070345	6.418171633580684	15.804005289478743	32.39558559338334	31.80052891581714	47.201995864589335	1.0	1.0	1.0	13.3354	0.0	7.5143	0.0	5417678.0	0.0	31.0	12.4776	-0.8792	171.3529	324.8331	301.0	371390.0888406215	46.0	671.0	205.6628	1.0438	103.3543	625.7951	617.0	504323.7464477073	318.0	945.0	184.1128	0.3004	99.3907	876.4742	899.0	487036.16467416915	622.0	1085.0	140.0709	0.205374430083814	0.5380954270796823	0.5444977254531501	0.3132100048385453
