trial_type.a_pha	trial_type.b_psa	trial_type.c_ia	trial_type.d_pa	trial_type.e_na	trial_type.f_phi	trial_type.g_psi	trial_type.h_ii	trial_type.i_pi	trial_type.j_ni	rt_reg.rt	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
-1.14597369282795e-15	1.1938732824004432e-15	1.0851784197426688	2.1233940205494577e-13	-3.542565529089196e-15	-0.0022447796210385	3.5057841229003e-15	-3.0659199654577385e-15	-3.187407798838208e-15	-1.3858812099780876e-06	-0.0285729035770376	0.0132506000000003	-0.0098273000000005	9.657582528971867e-05	0.0001755784003597	-0.0037332199999988	-0.019353420000001	0.0003745548656961	1.3936931568348806e-05	0.2222429999999965	0.0135470000000005	0.0001835212089996	0.0493919510489988	-0.0029007300000002	-0.0007858300000006	6.175287888533953e-07	8.414234532598635e-06	-0.0004453529999993	0.0003846870000013	1.4798408807939876e-07	1.9833929487437765e-07	0.0006816559999998	5.058100000081235e-05	2.558437150952092e-09	4.646549022669391e-07	0.0919805552000016	0.0443919749999999	-0.0175811376000001	-0.0738573546999985	1
-1.1877298357918877e-15	1.3008992096910429e-15	1.0517677406688752	-4.898916843266382e-13	-3.646456332275303e-15	-0.0007578134606376	3.3303389872461337e-15	-2.6044727575373358e-15	-3.1573047955766776e-15	3.66903719271104e-06	-0.0251848837173357	0.0122041999999999	-0.0010463999999999	1.094952959757535e-06	0.0001489424976398	-0.0206232999999999	-0.0168900800000006	0.0002852748024063	0.0004253205028895	0.1868469999999964	-0.0353960000000001	0.0012528768159999	0.0349118014089986	-0.0035360700000019	-0.0006353400000004	4.0365691535454293e-07	1.2503791045988211e-05	-0.0007351529999993	-0.0002898000000012	8.398404001204443e-08	5.404499333523692e-07	0.0006310749999999	-5.0580999999629686e-05	2.558437136102185e-09	3.982556551765725e-07	0.0908305662000014	0.0405613880000001	-0.0237009953000002	-0.0797868120999987	1
-1.1898196793641232e-15	1.0674902210939364e-15	1.026760809671814	1.1216518567482148e-12	-3.481581932639184e-15	-0.00017357287677	3.4851241850614106e-15	-3.0462286081955616e-15	-3.0724023759915453e-15	-9.540837517412954e-06	-0.0174704780541051	-0.012484000000002	-0.0246882000000004	0.0006095072192398	0.0001558502560016	-0.0081872099999999	0.0124360900000002	0.0001546563344878	6.703040758369555e-05	0.2397409999999966	0.0528940000000013	0.0027977752359994	0.0574757470809991	-0.0028341300000014	0.0007019400000011	4.927197626740371e-07	8.032292855977365e-06	-0.0005862509999994	0.0001489019999999	2.2171805024947872e-08	3.436902349571643e-07	0.000631075	7.928010453138241e-16	2.731978643691063e-16	3.9825565508367006e-07	0.0896480458000017	0.0366726970999998	-0.0297444737000004	-0.0852592577999989	1
-1.2527857277521773e-15	1.2467545215442597e-15	1.0145920216979094	-2.412815258714237e-12	-3.671948937626117e-15	4.352344597644872e-07	3.162899849314636e-15	-2.8087450194301437e-15	-3.1633587987527778e-15	2.4353646094981412e-05	-0.0101731985441351	0.0173369999999991	0.0298210000000016	0.0008892920410003	0.0003005715689998	0.002817850000001	0.0110050599999998	0.000121111345603	7.940278622703733e-06	0.2597579999999967	0.0200170000000004	0.0004006802889996	0.0674742185639994	-0.0032360800000013	-0.0004019499999997	1.615638029302965e-07	1.0472213767440394e-05	-0.000508413999999	7.783700000002496e-05	6.058597634553253e-09	2.584847958804667e-07	0.0006310749999999	2.0056728807943726e-16	-5.582877906523949e-16	3.9825565478136267e-07	0.0884334176000017	0.0327314729999996	-0.0356920968000005	-0.0902433461999988	1
-1.1798256045999729e-15	1.2440627066620826e-15	0.9643454634882704	4.8366143303672995e-12	-3.651382525209652e-15	-1.354806371106461e-06	3.3870810623008146e-15	-2.5459324364640938e-15	-3.190281186417475e-15	-6.09717273120853e-05	-0.0053129154680855	0.0201711000000009	0.0028340999999995	8.032122810034859e-06	0.0004068732752096	-0.0696750000000017	-0.0724928500000011	0.0052552133011234	0.0048546056250006	0.2397599999999969	-0.0199980000000001	0.0003999200039997	0.0574848575999991	-0.0029117300000004	0.000324350000001	1.0520292230482327e-07	8.478171593353282e-06	-0.0007348249999998	-0.0002264110000008	5.126194074267775e-08	5.39967780579446e-07	0.0003581969999993	-0.0002728780000008	7.446240374351566e-08	1.2830509017045894e-07	0.0871871165000018	0.0287433613999997	-0.0415246978000007	-0.0947105288999991	1
-1.4309188397610773e-15	1.3671776337401506e-15	0.6739199246145788	-8.429204151620206e-12	-3.1144471928035912e-15	5.101827184841715e-07	3.4373406803638213e-15	-2.751807148824532e-15	-3.134111470267866e-15	0.0001491551737748	-0.0021517510264331	0.0118448000000001	-0.0083263000000005	6.932727169027741e-05	0.0001402992870395	0.0194871	0.0891621000000018	0.0079498800764112	0.0003797470664093	0.2335649999999971	-0.0061949999999999	3.837802499971055e-05	0.0545526092249986	-0.0028239800000004	8.77499999998766e-05	7.700062326422023e-09	7.974863040713471e-06	-0.0009348840000014	-0.0002000590000006	4.002360295945419e-08	8.740080939882827e-07	0.0002016069999993	-0.00015659	2.4520428360476104e-08	4.0645381241712495e-08	0.0859095889000025	0.0247140751999996	-0.047223480300001	-0.0986352182999996	1
-1.5641791471171958e-15	1.6634704278594842e-15	0.2634558598542362	1.0443315505617986e-11	-3.2502747112329105e-15	-1.4948598583455021e-07	3.3122192710357493e-15	-2.4706904223552e-15	-2.7987788719712458e-15	-0.0003435741383255	-0.0015904489390375	-0.0185494000000026	-0.0303942000000003	0.0009238073936398	0.000344080240362	0.0144012000000022	-0.0050859000000006	2.58663788089832e-05	0.0002073945614405	0.3326709999999978	0.0991060000000011	0.0098219992359998	0.1106699942410001	-0.0036153400000012	-0.0007913600000013	6.262506493753622e-07	1.3070683313713807e-05	-0.0003491700000006	0.0005857140000017	3.430608921197953e-07	1.219196884946867e-07	-0.0004499150000015	-0.0006515220000006	4.2448091906072326e-07	2.0242350912165278e-07	0.0846012925000035	0.0206493862999994	-0.0527700795000013	-0.1019949341000004	1
-1.5871171125566808e-15	1.6103737388441773e-15	-0.008962614900611	4.262315803189471e-12	-3.035013891215492e-15	3.438243981908219e-08	3.395287486064453e-15	-2.30150962872819e-15	-2.7383562174247656e-15	0.0007376585396779	0.0010118593935539	0.0139815999999988	0.0325310000000019	0.0010582659610006	0.0001954851385596	-0.0501468000000004	-0.064548000000001	0.0041664443040001	0.0025147015502394	0.3419829999999983	0.0093119999999989	8.67133439998062e-05	0.1169523722890005	-0.0037231300000015	-0.0001077899999999	1.1618685378113417e-08	1.3861696998650892e-05	-0.0003364860000003	1.2684000000166777e-05	1.6088283590860926e-10	1.1322282908462461e-07	-0.0004499150000013	6.265578756773528e-16	-1.640944370709388e-16	2.0242350854556733e-07	0.083262695700004	0.0165551173999996	-0.0581466206000015	-0.1047704321000009	1
-1.659262286388808e-15	1.687026013748173e-15	-0.1239784455388691	-9.547670637207092e-11	-2.7703370317692558e-15	-4.680520187569894e-09	3.610432994923676e-15	-2.3414894097692525e-15	-3.013853680286517e-15	-0.0017146687484132	-0.0033570377821371	0.0256127000000009	0.0116311	0.00013528248721	0.0006560104012897	-0.0558398000000022	-0.0056929999999989	3.241024899975443e-05	0.0031180832640401	0.3697589999999988	0.0277759999999993	0.0007715061759997	0.1367217180810014	-0.0035339400000001	0.0001891900000006	3.5792856811279126e-08	1.248873192394263e-05	-0.0003212570000002	1.5229000000203557e-05	2.3192105661923439e-10	1.0320605982350057e-07	-0.0002666180000006	0.0001832970000011	3.3597790253478355e-08	7.108515807315591e-08	0.0818942779000044	0.0124371333999996	-0.0633357770000018	-0.1069458146000009	1
-1.7408272329424293e-15	1.7871853876955178e-15	-0.1439089979076942	4.712186676308534e-10	-2.6397941078296018e-15	-1.3672471605137292e-09	3.4300033755430687e-15	-2.320291176477101e-15	-3.097502826355343e-15	0.045516239935839	0.0503157336895042	0.0326147000000017	0.0070019999999996	4.902800400027876e-05	0.0010637186560897	0.0275927000000009	0.0834325000000017	0.0069609820562505	0.0007613570932901	0.3720849999999988	0.0023259999999987	5.410275999932878e-06	0.1384472472250014	-0.0031421099999993	0.0003918300000006	1.535307492964296e-07	9.87285525118929e-06	-0.0003734949999999	-5.22380000005864e-05	2.7288084006854715e-09	1.394985141662486e-07	-0.0001387370000002	0.0001278810000005	1.6353550367810006e-08	1.9247954438983252e-08	0.0804965294000043	0.0083013332999993	-0.0683208262000019	-0.1085086211000007	1
-1.7517117088158617e-15	1.6073959158064034e-15	-0.119996021136048	-1.8040416220155363e-09	-2.94648376178338e-15	1.690523758739608e-09	4.709290327077658e-15	-2.6660084722242016e-15	-3.052878666500952e-15	0.3399337181258644	0.2477034957251269	0.0085458	-0.0240689000000009	0.0005793119472101	7.30306976390553e-05	0.0166495000000024	-0.010943200000001	0.0001197536262386	0.0002772058502509	0.3684539999999981	-0.003631000000001	1.318416099991645e-05	0.135758350116001	-0.0031421099999994	-3.9026883210741775e-17	1.2686972039226844e-16	9.872855251666769e-06	-0.0003305649999992	4.292999999974405e-05	1.8429841863022262e-09	1.0927321882654547e-07	-0.0001786530000008	-3.991599999961065e-05	1.5932867923301971e-09	3.1916893673487566e-08	0.0790699506000034	0.0041536416999994	-0.0730857032000015	-0.1094499000999999	1
-1.7112425707989409e-15	1.1952477200087882e-15	-0.082974574508891	6.1661800338266635e-09	-3.1147375034988417e-15	-1.070907428365915e-09	2.0322311875235586e-15	-2.926414071258534e-15	-3.1199137249243387e-15	0.7475520524844703	0.2969519652184741	0.0313101000000008	0.0227643000000008	0.0005182133544902	0.0009803223620099	-0.0668159000000012	-0.0834654000000016	0.0069664729971602	0.0044643644928103	0.277963999999997	-0.0904900000000023	0.0081884401000009	0.0772639852959991	-0.0033637300000004	-0.0002216200000003	4.911542481632328e-08	1.1314679512886982e-05	-0.0007728339999993	-0.0004422690000007	1.9560187025994362e-07	5.972723907788353e-07	-0.0001818630000005	-3.2100000002335018e-06	1.0303042160698842e-11	3.307415048027117e-08	0.0776150526000023	4.719417358055397e-17	-0.0776150526000007	-0.1097642599999994	1
-1.7808029255885793e-15	1.3092720906915948e-15	-0.0496317675718341	-1.9719432934112565e-08	-2.8644902224305626e-15	5.608113202082422e-10	9.919690414268756e-15	-3.099894541195168e-15	-3.4104777254645525e-15	1.0143299594398998	0.1781329807629473	0.0121305999999998	-0.019179500000001	0.0003678532202504	0.0001471514563596	-0.0105463000000013	0.0562696000000016	0.0031662678841599	0.0001112244436887	0.3068439999999965	0.0288800000000002	0.0008340543999996	0.0941532403360002	-0.003353209999999	1.0520000000036762e-05	1.1067037090171844e-10	1.1244017303577233e-05	-0.0010609900000015	-0.0002881560000008	8.3033879784114e-08	1.1256997802437076e-06	-0.000221350000001	-3.948699999991831e-05	1.5592227822380222e-09	4.8995821787406926e-08	0.0761323563000018	-0.0041536417000001	-0.0818942779000002	-0.1094499000999987	1
-1.791155112420313e-15	1.3960891429324937e-15	-0.0262333598882776	6.027764496345249e-08	-2.946302813194284e-15	-2.672107008154036e-10	-1.1375102124074835e-14	-3.1474542563105144e-15	-3.2616884204543687e-15	1.125605799261719	0.0689733028497149	0.0159835999999995	0.0038530000000004	1.4845608999810682e-05	0.0002554754689597	-0.0179832	-0.0074369000000004	5.5307481609016655e-05	0.0003233954822395	0.2576709999999964	-0.0491730000000009	0.0024179839290002	0.0663943442409994	-0.0031068099999989	0.0002463999999995	6.071296084542092e-08	9.652268375057088e-06	-0.0009783480000013	8.264200000096109e-05	6.82969977886865e-09	9.571648092807356e-07	-4.314240000000109e-05	0.0001782076000009	3.175794795772033e-08	1.8612654707381766e-09	0.0746223930000014	-0.0083013333000002	-0.0859095889	-0.1085086210999986	1
-1.7079514746668398e-15	1.0012246566266033e-15	-0.0124269189365456	-1.777801499565704e-07	-2.8035664950438675e-15	1.2010039464643618e-10	4.496236343361393e-14	-3.2047653799222336e-15	-3.3134763071645265e-15	1.1436287526514592	0.00658361353637	0.0171762999999999	0.0011926999999999	1.4225332900469743e-06	0.0002950252816899	-0.0739814000000024	-0.0559982000000007	0.0031357984032397	0.0054732475459613	0.192771999999996	-0.0648990000000009	0.0042118802010002	0.0371610439839987	-0.0034511999999996	-0.0003443900000011	1.1860447297881157e-07	1.1910781439966956e-05	-0.0009246780000005	5.36700000011934e-05	2.88046726242788e-09	8.55029403700987e-07	4.993000000094932e-05	9.307240000055483e-05	8.662470801009406e-09	2.493004916679429e-09	0.0730857032000012	-0.0124371334	-0.0896480458000001	-0.1069458145999989	1
-1.785740790758212e-15	1.3165098134259937e-15	-0.0053189842193575	5.098440004026131e-07	-2.7389359701855403e-15	-5.176338188938045e-11	-1.0155077002140907e-13	-3.1309205391135344e-15	-3.338749326810105e-15	1.1190812586967518	-0.0208158962856188	0.0099673199999991	-0.00720898	5.1969392640945897e-05	9.93474679824556e-05	0.0313623000000003	0.1053437000000019	0.0110972951296911	0.0009835938612898	0.190683999999996	-0.0020879999999996	4.359743999659152e-06	0.0363603878559985	-0.0036932700000002	-0.0002420700000007	5.859788537220827e-08	1.364024329304568e-05	-0.0011436500000012	-0.000218972000001	4.79487357208714e-08	1.3079353239260492e-06	-0.0002809540000001	-0.000330884000001	1.0948422241836864e-07	7.893515111419144e-08	0.0715228375000012	-0.0165551174000005	-0.0930976009000001	-0.1047704320999989	1
-1.6702499088169446e-15	1.2294978276499545e-15	-0.0020462354096322	-1.4297157796109295e-06	-3.087186236793508e-15	2.162710808753724e-11	2.712851079714319e-13	-3.16975211880334e-15	-3.0195320342964106e-15	1.0817412604570469	-0.027727135497888	0.0311424000000002	0.0211750800000007	0.0004483840130062	0.0009698490777606	-0.019726899999999	-0.0510892000000018	0.0026101063566396	0.0003891505836094	0.2185269999999961	0.0278430000000005	0.0007752326489996	0.0477540497289988	-0.0040024300000005	-0.0003091599999996	9.557990588831097e-08	1.601944590617907e-05	-0.0009783480000002	0.0001653020000006	2.732475133972657e-08	9.571648090599503e-07	0.0001532770000004	0.000434231000001	1.885565614859533e-07	2.3493837505632132e-08	0.0699343555000012	-0.0206493863000005	-0.0962471375000003	-0.1019949340999988	1
-1.721554275178153e-15	1.1710121172579097e-15	-0.0006784129491714	3.929934874268799e-06	-2.955405777676944e-15	-8.793389959089369e-12	-6.602943623155864e-13	-3.093468736492807e-15	-3.2335782734083302e-15	1.0492378569344123	-0.0236827622515474	-0.0009304350000008	-0.0320728350000011	0.0010286667449377	8.657092894855877e-07	-0.061085300000002	-0.0413584000000003	0.0017105172505597	0.0037314138760904	0.2396029999999964	0.0210760000000005	0.0004441977759995	0.0574095976089993	-0.00391348	8.89499999999472e-05	7.912101575204008e-09	1.5315325711816928e-05	-0.0009783490000007	-1.0000002476990682e-09	-1.613756583257607e-15	9.571667656885444e-07	-9.206049999944012e-05	-0.0002453375000006	6.01904895531893e-08	8.475135829532515e-09	0.0683208262000014	-0.0247140752000006	-0.0990865060000005	-0.0986352182999987	1
-1.7521119293496736e-15	1.138477444177596e-15	-0.0001440067585698	-1.0603639815286918e-05	-2.8441230908007072e-15	3.5109462495084378e-12	1.6147586596522685e-12	-3.009427760909789e-15	-3.2143685581307385e-15	1.0247751663558982	-0.01609886928434	0.0399466000000006	0.0408770350000014	0.001670931990392	0.0015957308515609	-0.0426902000000021	0.018395100000001	0.0003383797040095	0.0018224531760397	0.2551029999999966	0.0155000000000001	0.0002402499999997	0.0650775406089996	-0.0034584599999996	0.0004550200000014	2.0704319975280317e-07	1.1960945570642087e-05	-0.0005229539999988	0.0004553950000016	2.0738460754082747e-07	2.734808851430888e-07	-0.0001564119999995	-6.435150000084618e-05	4.1411155361561e-09	2.446471358996098e-08	0.0666828275000013	-0.0287433614000007	-0.1016065561000006	-0.0947105288999985	1
-1.825945307547957e-15	1.293073959208646e-15	3.355360938536973e-06	2.810598164021544e-05	-2.5450240081558816e-15	-1.3616439028848985e-12	-3.794798097706863e-12	-3.019678759481918e-15	-3.3137517066894604e-15	1.0142179656864774	-0.0092279313099589	0.0268720000000014	-0.0130746000000008	0.0001709451651599	0.0007221043839992	0.0138455000000006	0.0565357000000003	0.0031962853744896	0.0001916978702499	0.1332359999999959	-0.1218670000000019	0.0148515656890016	0.0177518316959984	-0.0042332200000008	-0.0007747600000016	6.002530561379447e-07	1.7920151568650593e-05	-0.0009783479999994	-0.0004553940000018	2.073836961789028e-07	9.571648085523472e-07	-0.0005075050000007	-0.0003510930000008	1.2326629451748728e-07	2.575613271068474e-07	0.065020946100001	-0.0327314730000008	-0.1037991666000007	-0.0902433461999987	1
-1.7382346045347152e-15	1.2401963662124382e-15	-1.8459419791357136e-06	-7.324283168113947e-05	-2.8623662748188447e-15	5.311230999027363e-13	8.645975017801756e-12	-2.956731718292865e-15	-3.071189414354563e-15	0.9496623403768472	-0.0047684898505633	0.0267883000000005	-8.370000000040541e-05	7.005689406091934e-09	0.0007176130168904	0.0013018500000014	-0.0125436500000009	0.0001573431553215	1.6948134229086671e-06	0.2268929999999963	0.0936570000000017	0.0087716336489998	0.0514804334489987	-0.0035476300000004	0.0006855900000023	4.700336475147152e-07	1.2585678616405632e-05	-0.0003198969999975	0.0006584510000014	4.335577224197898e-07	1.0233409089668777e-07	-0.0002267270000005	0.0002807780000006	7.883628620885978e-08	5.1405132884704544e-08	0.0633357770000012	-0.0366726971000011	-0.1056572717000009	-0.0852592577999986	1
-1.6835455948507794e-15	1.0613099500939132e-15	6.985214355413118e-07	0.000187495569599	-2.7884924499019517e-15	-1.909078618260166e-13	-1.8715879834079958e-11	-2.769542061305192e-15	-3.1281291984694217e-15	0.636125585936271	-0.0018669278375646	0.0267483000000011	-4.00000000005786e-05	1.5999997864617254e-09	0.0007154715528901	-0.0665927000000014	-0.0678945500000009	0.0046096699197028	0.0044345876932905	0.2727849999999971	0.0458920000000003	0.0021060756639995	0.0744116562249994	-0.0037452099999998	-0.0001975799999993	3.9037856661621454e-08	1.4026597944635946e-05	-0.0003867759999979	-6.687900000096836e-05	4.472799193184509e-09	1.495956742976238e-07	-0.0001262079999996	0.0001005189999999	1.0104069565239506e-08	1.5928459611195492e-08	0.061627924000002	-0.0405613880000013	-0.1071748832000016	-0.0797868120999989	1
-1.943717107921404e-15	1.3346156805132096e-15	-2.3308629881507947e-07	-0.0004563256289477	-2.4214089919136147e-15	7.925086979756444e-14	3.7632700453283645e-11	-2.5053437540892284e-15	-3.084251733862706e-15	0.2309176033724594	-0.001538516560418	0.00483054	-0.0219177600000006	0.0004803882034172	2.333411669074983e-05	-0.0242548000000011	0.0423379000000011	0.0017924977764099	0.0005882953230388	0.156852999999997	-0.1159320000000023	0.0134402286240012	0.0246028636089979	-0.0025298000000001	0.0012154099999999	1.4772214678835954e-06	6.399888039451343e-06	-0.0008476110000002	-0.0004608350000015	2.123688982561923e-07	7.184444073870021e-07	-0.0001339529999993	-7.744999999701802e-06	5.998473871395526e-11	1.7943405742293383e-08	0.0598979987000025	-0.0443919750000014	-0.1083471106000024	-0.0738573546999998	1
-1.9625106082966946e-15	1.467367656669645e-15	7.02793416552861e-08	0.001032609408213	-2.3748257205625524e-15	-2.0723880601310327e-14	-6.639812802362101e-11	-2.300866429590128e-15	-2.5804588507738958e-15	-0.0251838954426387	0.001301199013949	0.0180838999999998	0.0132533600000007	0.0001756515512889	0.0003270274392093	-0.0007076779999989	0.0235471220000001	0.0005544669544821	5.008081516008709e-07	0.0995128999999966	-0.0573401000000011	0.0032878870680101	0.0099028172664071	-0.0020398700000002	0.0004899299999999	2.400314058686745e-07	4.161069615906649e-06	-0.0008476110000011	3.916855568230346e-16	-5.585705702869682e-16	7.184444077862334e-07	-0.0005075050000008	-0.000373552000001	1.395410977184705e-07	2.575613271094767e-07	0.0581466206000026	-0.0481589709000017	-0.1091701761000028	-0.0675048491000004	1
-1.9457724115545005e-15	1.559038690561895e-15	-1.950606816521523e-08	-0.0021958038206877	-2.4874586603425848e-15	1.5193756844256828e-14	8.495539020087642e-11	-2.23131752240601e-15	-2.551704128300673e-15	-0.1288364349195119	-0.0036558550792317	0.0433508000000019	0.0252669000000003	0.0006384162356092	0.0018792918606412	-0.0074983299999986	-0.0067906520000004	4.61129545846435e-05	5.622495278901186e-05	0.1494859999999971	0.0499731000000004	0.0024973107236095	0.0223460641959968	-0.001714679999999	0.000325190000001	1.0574853647793285e-07	2.940127501217709e-06	-0.0008476110000006	2.1657601247725666e-16	7.939310519494348e-16	7.184444068609515e-07	-0.0001287430000002	0.0003787620000005	1.4346065219228034e-07	1.6574759210549574e-08	0.0563744170000029	-0.0518569796000018	-0.1096414274000032	-0.0607656818000003	1
-1.947683290513921e-15	1.1743476758622657e-15	4.6066918795779295e-09	0.0604900146168124	-2.6770280829178955e-15	2.6306709969373225e-15	1.9325064375294875e-11	-2.124087551340612e-15	-2.645645138664888e-15	-0.142948214587739	0.0619022331465782	-0.0222564000000014	-0.0656072000000022	0.0043043046918414	0.0004953473409612	-0.0506957000000006	-0.0431973700000005	0.001866012774917	0.0025700539984899	0.156160999999997	0.0066749999999998	4.455562499930195e-05	0.0243862579209969	-0.0015424699999987	0.0001722099999981	2.9656281100675472e-08	2.379213701434954e-06	-0.0008476110000017	1.517239624853087e-16	-4.431929734574751e-16	7.184444064226259e-07	-9.524269999941524e-05	3.350030000068694e-05	1.1222682574544261e-09	9.071171334177543e-09	0.054582022600003	-0.0554807037000019	-0.109759345800003	-0.0536784542000002	1
-1.9592338182127668e-15	2.071980181602751e-15	-6.681335476583146e-10	0.3778004691466907	-2.807948105284002e-15	7.192847184027543e-15	-6.966483815818121e-10	-2.2804772548288918e-15	-2.614170908223745e-15	-0.1168108961102931	0.2308270275374294	0.0301538999999995	0.0524103000000025	0.0027468395460909	0.0009092576852096	-0.0439707000000012	0.0067250000000008	4.522562499940704e-05	0.0019334224584902	0.160680999999997	0.0045199999999993	2.0430399999643884e-05	0.0258183837609972	-0.000845464999999	0.000697005000001	4.858159701093652e-07	7.148110688113623e-07	-0.0004626149999997	0.0003849960000022	1.4822192124086384e-07	2.1401263891912917e-07	-0.0003296120000008	-0.0002343693000015	5.4928968696118144e-08	1.0864407092534525e-07	0.0527700795000025	-0.0590249522000012	-0.1095235513000023	-0.0462837612999997	1
-2.29999529720097e-15	-7.539929954357824e-16	-1.5679269342570202e-10	0.779525579435327	-3.028486901196955e-15	5.683295207158153e-15	3.521190801814307e-09	-2.25276354809108e-15	-3.1913984299199078e-15	-0.079605605824965	0.2412889581089202	0.0456109000000024	0.0154569999999999	0.0002389188489991	0.0020803541988116	-0.0178946000000001	0.0260761000000008	0.0006799629912098	0.0003202167091596	0.1606599999999971	-2.1000000000706096e-05	4.409998025355225e-10	0.0258116355999976	-0.001318059999998	-0.0004725949999999	2.2334603402821785e-07	1.7372821622651717e-06	-0.0004912209999982	-2.86059999996708e-05	8.183041098713795e-10	2.412980702710512e-07	0.0002176709999999	0.0005472830000012	2.9951868174705225e-07	4.7380662963411744e-08	0.0509392365000023	-0.0624846480000006	-0.1089348037000013	-0.0386239591999995	1
-2.452825883670472e-15	7.147217344850293e-15	2.1269225766544436e-10	1.0300771768953083	-3.3675050604350547e-15	6.089003505428643e-15	-1.359995661875164e-08	-2.199217123277649e-15	-3.2417379331682986e-15	-0.0470476465630228	0.1343237569561832	-0.012229600000001	-0.0578405000000017	0.0033455234402512	0.0001495631161597	0.0047728900000014	0.0226674899999999	0.0005138151028995	2.2780478952363262e-05	0.1201619999999969	-0.0404980000000008	0.0016400880039999	0.0144389062439981	-0.0014856599999985	-0.0001676000000014	2.8089757377943696e-08	2.207185636571194e-06	-0.0007205519999997	-0.0002293310000013	5.2592708067860554e-08	5.191951838844529e-07	5.892590000003724e-05	-0.0001587451000003	2.5200005490618648e-08	3.4722609232805207e-09	0.0490901493000021	-0.0658548351000005	-0.1079950004000006	-0.0307429225999995	1
-2.3344230660564425e-15	-1.4840767376861606e-14	-1.3691410747352148e-10	1.1302053782253432	-3.483788707574612e-15	6.172056631842818e-15	4.670511003097865e-08	-2.310742331447392e-15	-2.9060687765728764e-15	-0.0246069910595676	0.0478238955170273	0.0150765999999986	0.0273062000000021	0.0007456285584399	0.0002273038675595	-0.0232939999999989	-0.0280668900000008	0.0007877503142715	0.0005426104359997	0.0989447999999966	-0.0212172000000008	0.00045016957584	0.0097900734470386	-0.0021313399999998	-0.0006456800000006	4.16902664361026e-07	4.542610195010584e-06	-0.0008411260000005	-0.0001205740000002	1.4538089281331762e-08	7.074929489593643e-07	-0.0004752000000019	-0.0005341259000018	2.852904782679724e-07	2.2581504227285275e-07	0.0472234803000018	-0.0691306859000003	-0.1067071700000002	-0.0226857932999994	1
-2.438441602923179e-15	4.547456545046526e-14	7.219403814696717e-11	1.1425587156043624	-3.3567843699441807e-15	5.9362703753748285e-15	-1.498202992476896e-07	-2.3280428911415667e-15	-3.086732883141001e-15	-0.0115457767184017	0.0004170243918582	0.0317904000000008	0.0167138000000008	0.0002793511104396	0.0010106295321599	-0.0369404000000002	-0.0136464000000002	0.0001862242329597	0.00136459315216	0.0410126999999961	-0.0579321000000013	0.0033561282104104	0.0016820415612891	-0.0020732699999995	5.807000000022068e-05	3.372125107862848e-09	4.298448491709031e-06	-0.0009387660000004	-9.763999999962776e-05	9.533570042855389e-09	8.812816026194078e-07	-3.087990000148273e-05	0.0004443201000016	1.974203504938504e-07	9.53567478313101e-10	0.0453398980000015	-0.0723075076000002	-0.1050754626000001	-0.0144987217999993	1
-2.346866369512151e-15	-1.1754873479452417e-13	-3.4543614500589147e-11	1.1158787656314817	-3.261215027104048e-15	6.118175353710424e-15	4.5860149891704294e-07	-2.432251702841957e-15	-3.155674281847483e-15	-0.0048956986033291	-0.0194468089226029	0.027402500000001	-0.0043879000000003	1.925366640955746e-05	0.00075089700625	-0.0398567000000007	-0.0029162999999996	8.504805690054632e-06	0.00158855653489	0.0742800999999964	0.0332674000000003	0.0011067199027596	0.0055175332560087	-0.0027638999999998	-0.00069063	4.769697975158827e-07	7.639143209810776e-06	-0.0010559300000005	-0.0001171640000002	1.3727401970235458e-08	1.11498816557076e-06	0.0002099149999995	0.0002407949000006	5.798218323879655e-08	4.406430676376407e-08	0.0434400770000016	-0.0753807495000005	-0.1031051368000001	-0.0062286028999991	1
-2.3804043702308718e-15	3.1387781509753294e-13	1.5560078788188035e-11	1.0783526721050671	-3.1869486494199325e-15	6.2592635547204695e-15	-1.3530231014449914e-06	-2.3254317128624387e-15	-3.053441973228346e-15	-0.0018629866384258	-0.023406891212389	0.0309163000000011	0.0035138000000001	1.2346790439534434e-05	0.00095581760569	-0.0234828	0.0163739000000004	0.0002681046012099	0.0005514418958396	0.0334155999999958	-0.0408645000000009	0.0016699073602502	0.0011166023233591	-0.0029870400000005	-0.0002231399999997	4.9791459201013667e-08	8.922407961352443e-06	-0.0009740839999998	8.184600000057718e-05	6.698767613020202e-09	9.488396385579958e-07	0.0005171650000006	0.0003072500000008	9.440256245740105e-08	2.674596369340861e-07	0.0415246978000015	-0.0783460092000005	-0.1008025420000001	0.0020771928000011	1
