trial_type.mental	trial_type.motor	trial_type.pseudo	trial_type.symbol	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
0.3578247159918345	-6.275446493297835e-11	-3.712297704025476e-15	2.674855305614146e-15	0.0052714466121126	0.0111527053865087	0.0001243828374382	2.7788149382616613e-05	0.0171758200991409	0.0147324442041861	0.0002170449122285	0.0002950087960768	-0.0450210582445936	-0.0547409073451375	0.0029965669369704	0.0020268956854593	-0.0008210003420337	-0.0019319999331891	3.732623745422639e-06	6.740415611839873e-07	-8.345580800502785e-07	-1.863392597258253e-06	3.470723559281485e-12	6.971171869483607e-13	0.0008150003234297	-0.0001369998127048	1.8768947006827437e-08	6.642255256987151e-07	0.1052904227000052	0.0995967585999985	0.0903342803000019	0.0778348866999992	1
0.3815993291743368	9.115601656260136e-11	-3.788253281753183e-15	2.5668570807305927e-15	0.0119471190351136	0.0066756724230008	4.456460229837613e-05	0.0001427336532389	0.0267760933180209	0.0096002732188798	9.216524587671348e-05	0.0007169591733745	-0.0456107986518581	-0.0005897404072639	3.477937476587032e-07	0.0020803449536569	-0.0010659997972707	-0.0002449994552355	6.002473251446759e-08	1.1363555667333205e-06	8.272616691127215e-07	1.6618197498641422e-06	2.7613235276746584e-12	6.847640440722866e-13	-0.0006140002143685	-0.0014290005377995	2.042042545594468e-06	3.769962614950955e-07	0.1049085052000061	0.0980991797999986	0.0870757871000017	0.0723118612999989	1
0.3804464989426844	-3.877165397471535e-11	-3.741106059227494e-15	2.605744287972668e-15	0.0181576988928221	0.0062105798577083	3.857130216870591e-05	0.0003297020290816	0.0325391459948336	0.0057630526768123	3.3212776155518044e-05	0.0010587960220725	-0.0359834219785644	0.009627376673294	9.26863816094524e-05	0.0012948066572843	-0.0009769997662372	8.900003103392987e-05	7.921005137496738e-09	9.545285427324268e-07	9.259715445341512e-07	9.870987621923452e-08	1.002415082160231e-14	8.570256752869341e-13	-0.0008719996834629	-0.0002579994690916	6.65637252787124e-08	7.603834476910413e-07	0.1044923897000058	0.0964736983999986	0.0835618857000018	0.0664118352999989	1
0.3691789187120291	-4.3487392041812326e-10	-3.694288708166048e-15	2.5627596357487863e-15	0.0252306670622614	0.0070729681694392	5.002687872553021e-05	0.0006365865604055	0.0254764445541877	-0.0070627014406462	4.988175163967579e-05	0.0006490492271222	-0.0457084256730062	-0.009725003694442	9.457569685680572e-05	0.0020892601775014	-0.0009769997692365	-2.99900586004264e-12	-4.13710978126093e-16	9.54528549295974e-07	9.23040536941902e-07	-2.931007064260203e-09	2.764685676505766e-17	8.51430486879418e-13	-0.0008659996944353	5.999989029431668e-06	3.599885274534865e-11	7.499554695434116e-07	0.1040422119000062	0.0947224337999986	0.0798028828000019	0.0601655686999989	1
0.3568466762955748	2.553190410440898e-09	-3.693447721795905e-15	2.5526664528422666e-15	0.0245077750017244	-0.0007228920605374	5.22572930378258e-07	0.000600631035534	0.0366500126825443	0.0111735681283567	0.0001248486247193	0.0013432234296301	-0.0456624968002834	4.592887272317664e-05	2.1094611866620967e-09	0.0020850636140323	-0.0006119466316115	0.0003650531376247	1.332637933780076e-07	3.744786804500989e-07	0.0001182739288942	0.0001173508883572	1.3771231010215363e-08	1.3988722628799136e-08	-0.0008949641174717	-2.8964423035381677e-05	8.389368380844702e-10	8.009607717133473e-07	0.1035581186000061	0.0928476690999986	0.0758098044000018	0.0536056266999988	1
0.3466132843986114	-1.03497071348306e-08	-3.736704383683015e-15	2.500572586331887e-15	0.0116530006625061	-0.0128547743392187	0.0001652452233117	0.0001357924244401	0.0390060167461019	0.0023560040635571	5.55075514763199e-06	0.0015214693423966	-0.024395355018676	0.0212671417816079	0.0004522913195592	0.000595133346484	-0.0002229999917612	0.0003889466398506	1.512794886923421e-07	4.972899716403864e-08	1.1361846244526878e-07	-0.000118160310432	1.39618593298695e-08	1.2656572636530774e-14	-0.0010189996066478	-0.0001240354891755	1.5384801739774503e-08	1.0383602009320832e-06	0.1030402675000054	0.0908518487999985	0.0715943627000016	0.0467662098999987	1
0.3397153737648027	3.6417111723756646e-08	-3.702852611619037e-15	2.512044243365648e-15	0.0166076960136372	0.0049546953511311	2.4549006022496136e-05	0.0002758155668806	0.0318679436100537	-0.0071380731360484	5.095208809578613e-05	0.001015565829933	-0.0021876117351727	0.0222077432835031	0.0004931838617463	4.785645101711366e-06	-0.0004299576694784	-0.0002069576777176	4.2831480044556384e-08	1.84863597240636e-07	8.122183157695972e-05	8.110821311499281e-05	6.578542291081932e-09	6.596986138099924e-09	-0.0010319872280265	-1.298762137742489e-05	1.686776566968575e-10	1.0649976410269354e-06	0.1024888275000048	0.0887375749999983	0.0671689224000017	0.0396829755999986	1
0.336535645827809	-1.1856537374878405e-07	-3.776183080104988e-15	2.224553791308108e-15	0.0207426976460861	0.0041350016324488	1.7098238500510087e-05	0.0004302595056357	0.0327760620557039	0.0009081184456504	8.246791114023013e-07	0.0010742702438787	0.0079105395573664	0.0100981512925387	0.0001019726595268	6.257663608686638e-05	-0.0006749992674457	-0.0002450415979674	6.004538424536928e-08	4.55624009098235e-07	2.315245083206377e-07	-8.09903070687822e-05	6.559430103334817e-09	5.2581850388631343e-14	-0.0006859992352691	0.0003459879927582	1.1970769087018433e-07	4.705949481522176e-07	0.1019039783000043	0.0865076042999985	0.0625464641000016	0.0323928526999985	1
0.3344647788604915	3.669357106023526e-07	-3.766096892945258e-15	2.9308341862726338e-15	0.0223617395135998	0.0016190418675138	2.621296567748412e-06	0.0005000473940728	0.0237373100226966	-0.0090387520330077	8.169903831443277e-05	0.0005634598871129	-0.0149867541600121	-0.0228972937173791	0.00052428605958	0.00022460280025	-0.0004590002029059	0.0002159990645402	4.665559486509082e-08	2.106811858916845e-07	1.872720145086403e-07	-4.425249368393861e-08	2.7987922180762324e-15	3.434861900574352e-14	-0.0008159996414007	-0.0001300004061309	1.6900104812186312e-08	6.658554134053728e-07	0.1012859105000047	0.0841648442999984	0.0577405462000014	0.0249338483999983	1
0.3339859243486228	-1.0915179904229755e-06	-3.7911258571001336e-15	7.300529293369496e-16	0.0116042347225408	-0.0107575047910597	0.0001157239093296	0.0001346582634953	0.0176561070632456	-0.0060812029594502	3.698102943419508e-05	0.0003117381166287	-0.0022785503790089	0.0127082037810032	0.0001614984433395	5.191791827628557e-06	-0.0009259996837515	-0.0004669994808464	2.180885147128397e-07	8.57475413703206e-07	9.65777479848369e-07	7.785054653514563e-07	6.063254790488925e-13	9.32620193671095e-13	-0.0010060001937619	-0.0001900005523595	3.610020972362887e-08	1.0120363915808357e-06	0.1006348256000048	0.081712349299998	0.0527652654000014	0.0173448505999981	1
0.332541053973354	3.1536061998750807e-06	-3.851174415569588e-15	7.000454585612215e-15	0.0017180167803582	-0.0098862179421821	9.773730520030904e-05	2.951581658022209e-06	0.0342883320062561	0.0166322249430107	0.0002766309065548	0.0011756897117701	0.0022517985611271	0.0045303489401361	2.0524061519114115e-05	5.070596757719682e-06	-0.0013090007140812	-0.0003830010303294	1.4668978822397533e-07	1.713482867958505e-06	1.1329005400941134e-06	1.6712305982714057e-07	2.8063533727932e-14	1.2836288260136622e-12	-0.0009669995242688	3.900066949353524e-05	1.5210513358735276e-09	9.350880824567378e-07	0.0999509360000041	0.079153316999998	0.0476352150000014	0.0096654247999981	1
0.3361245839123573	-8.897744988808268e-06	-3.844061936012713e-15	-1.0863410648438598e-14	0.0014064614104817	-0.0003115553698759	9.706674731719945e-08	1.9781336997089307e-06	0.048447751808455	0.0141594198021984	0.0002004891691349	0.0023471846552931	0.0132920048454199	0.0110402062842924	0.0001218861547996	0.0001766773928086	0.0003130343095455	0.0016220350236288	2.6309976239405423e-06	9.79904785323759e-08	8.58738537095134e-05	8.474095316912797e-05	7.181028361175516e-09	7.374319089261275e-09	-0.0008060131109771	0.0001609864132908	2.5916626044648053e-08	6.496571354590511e-07	0.0992344644000035	0.076491083899998	0.0423654422000013	0.001935607999998	1
0.3006058592988512	2.458899570808096e-05	-3.941681515074404e-15	3.8744355603952117e-14	-0.0224485332217081	-0.0238549946321896	0.0005690607689022	0.0005039366438094	0.0565213157195243	0.0080735639110686	6.518243422524054e-05	0.0031946591306656	0.0231803883502359	0.0098883835048156	9.778012833758908e-05	0.0005373304040654	0.000449999961894	0.0001369656523482	1.8759587435705183e-08	2.0249996604239493e-07	-9.449997778496761e-09	-8.588330370862001e-05	7.375941257349312e-09	6.128309780412688e-16	-4.19999996401644e-05	0.0007640131113357	5.837160350103335e-07	1.7639985804905621e-09	0.0984856445000029	0.0737291209999979	0.0369714044000014	-0.0058043003000018	1
0.1629116154713035	-6.670404563403651e-05	-4.057949877588155e-15	-9.71991218361762e-14	0.0100709218783373	0.0325194551000468	0.0010575149600058	0.0001014234674793	0.040953819589193	-0.0155674961303319	0.000242346935767	0.0016772153389429	0.0232273312770082	4.694292677202005e-05	2.2036375743419262e-09	0.0005395089182501	0.0004499999618943	1.84956130028499e-16	-7.453244038772127e-16	2.0249996659836705e-07	-2.2050004615078762e-07	-2.1105004759291773e-07	4.444290835322356e-14	4.8169602524651604e-14	-0.0009800001943996	-0.0009380001947599	8.798443670540233e-07	9.604003836693716e-07	0.0977047204000035	0.0708710293999983	0.0314689230000011	-0.0135139475000019	1
0.0365581608634613	0.0001777265773938	-4.227659245984234e-15	2.679713037814404e-13	-0.0262730456114208	-0.0363439674897589	0.0013208839728988	0.0006902729257036	0.0506777154297442	0.009723895840552	9.455415031629636e-05	0.0025682308411755	0.0234900458986491	0.0002627146216414	6.901897109632856e-08	0.0005517822563176	0.000840999665309	0.0003909997034148	1.5288076713767724e-07	7.07280439574689e-07	-7.569001186455217e-09	2.129310443491401e-07	4.3374168859380277e-14	5.902256056356603e-16	-1.8000009754607438e-05	0.0009620001846471	9.254443572793908e-07	3.2399959869972496e-10	0.0968919466000034	0.0679205354999985	0.0258741378000011	-0.0211531394000015	1
-0.0280267852663093	-0.000457202038046	-4.3746787998865e-15	-6.96721425087332e-13	-0.0361941095268354	-0.0099210639154137	9.84275092128676e-05	0.0013100135644445	-0.0150894247139508	-0.0657671401436957	0.0043253167226861	0.0002276907382	-0.0096756576834088	-0.0331657035820581	0.0010999638940928	9.361835160298148e-05	-0.0009328521025236	-0.0017738517678316	3.146550096215141e-06	8.702130442039451e-07	-0.0004328207109566	-0.0004328131419566	1.873272159149513e-07	1.8733376865380888e-07	0.0006862988218938	0.0007042988316478	4.960368416762967e-07	4.710060719416501e-07	0.0960475880000047	0.0648814861999979	0.0202034594000011	-0.0286820485000017	1
-0.0486811358862428	0.0011265612300566	-4.436716979439574e-15	1.804576295815269e-12	0.0069772960315492	0.0431714055583863	0.0018637702578891	4.8682659910421805e-05	0.0605335774452284	0.0756230021591819	0.0057188384555754	0.0036643139983166	-0.0239253046124404	-0.0142496469290307	0.0002030524376009	0.0005724202007943	-0.0003080819708995	0.000624770131622	3.903377159704887e-07	9.491450094868157e-08	-0.0002128810620752	0.0002199396488824	4.8373448870733064e-08	4.5318346686366315e-08	-0.000773032961047	-0.0014593317829419	2.129649252829532e-06	5.975799594242842e-07	0.0951719200000052	0.0617578437999986	0.014473520700001	-0.0360614227000018	1
-0.0463957936834172	-0.0028387588846399	-4.436983038014384e-15	-4.558190751646795e-12	0.0158259984252428	0.0088487023936927	7.829953405207779e-05	0.000250462226155	0.0358658841255147	-0.0246676933197155	0.0006084950937155	0.0012863616441033	-0.0100698650832595	0.0138554395291818	0.0001919732045463	0.0001014021827917	-0.0005991610082565	-0.0002910790373538	8.472700594301748e-08	3.589939129436112e-07	-0.000431776774763	-0.0002188957126857	4.79153330630851e-08	1.8643118215224373e-07	-0.0007451290785731	2.7903882474240435e-05	7.786250999252188e-10	5.552173419369733e-07	0.0942652280000056	0.0585536808999988	0.0087011287000007	-0.0432527894000018	1
-0.03500181483176	0.0356722554362568	-4.3300251563992286e-15	1.1282900676558607e-11	-0.0179126979271887	-0.0337386963524321	0.0011382996315623	0.0003208647470325	0.0765277701333415	0.0406618860078281	0.0016533889737148	0.0058564996015847	0.0086630529201066	0.0187329180033671	0.0003509222169201	7.504848589302206e-05	0.0006090026001079	0.0012081636083651	1.4596593058870329e-06	3.7088416635153145e-07	-0.0001079820342903	0.000323794740472	1.0484303412512649e-07	1.1660119259876352e-08	5.903283712647836e-05	0.0008041619156991	6.466763871072646e-07	3.4848738531639044e-09	0.093327807400004	0.0552731752999987	0.002903214800001	-0.0502186561000018	1
-0.0224025204550226	0.175491657824004	-4.083530924308553e-15	-2.7226041025827172e-11	0.0263467204146084	0.0442594183417992	0.0019588961119582	0.0006941496766046	0.0638409871707382	-0.0126867829626052	0.0001609544619388	0.0040756716429359	0.0056819995898189	-0.002981053330288	8.886678957114798e-06	3.228511933598754e-05	0.0007340064933959	0.0001250038932873	1.5625972366071458e-08	5.387655338134757e-07	1.568916724981729e-05	0.0001236712015392	1.5294565511289147e-08	2.4614820705726833e-10	-0.0008470060871109	-0.0009060389242393	8.209065329921631e-07	7.174193120206254e-07	0.0923599640000044	0.0519206038999991	-0.0029032147999993	-0.056922705900002	1
-0.0125312774491279	0.2999634446864622	-3.803142851247543e-15	6.38362349774881e-11	0.0269384219977279	0.0005917015831186	3.501107624120728e-07	0.0007256785797268	0.0507284804791812	-0.013112506691557	0.0001719378317358	0.0025733787317261	-0.0298394601407567	-0.0355214597305757	0.0012617741013912	0.0008903933814875	-8.667127324685357e-05	-0.0008206777666441	6.735119965949352e-07	7.511910247556479e-09	-0.0004319662066267	-0.0004476553738786	2.003953364306483e-07	1.8659480120556066e-07	-0.0007925187732204	5.448731389229658e-05	2.968866606063586e-09	6.280860049083803e-07	0.0913620132000054	0.0485003379999992	-0.0087011286999996	-0.063329987100002	1
-0.0062333505323934	0.3623831264194846	-3.781586056990317e-15	-1.44154656558178e-10	0.0069965624512633	-0.0199418595464653	0.0003976777621708	4.8951886135115385e-05	0.0507241197059058	-4.360773274823937e-06	1.901575862185805e-11	0.0025729363199379	-0.0297965932409672	4.286689979044887e-05	1.8375706772745441e-09	0.0008878369687633	-9.464865178397524e-05	-7.977378536849232e-06	6.363760029464916e-11	8.9583685226151e-09	-0.0003749625082759	5.700369835188774e-05	3.249420731388453e-09	1.405968818499781e-07	-0.0007925178330771	9.401434145598523e-10	-9.461904155274176e-16	6.280845159517015e-07	0.0903342803000057	0.045016836899999	-0.0144735206999996	-0.0694070951000021	1
-0.0027922328024419	0.3822780878731061	-3.747197732878837e-15	3.0909654808859636e-10	0.0142520123677343	0.0072554499164714	5.264155349031494e-05	0.00020311985653	0.048633644283542	-0.0020904754223638	4.370087490748031e-06	0.0023652313562968	-0.0298105563978272	-1.3963156859652632e-05	1.94969412670311e-10	0.000888669272744	-0.0002870921319709	-0.0001924434801867	3.703449225269065e-08	8.242189287594487e-08	-0.0002674012571061	0.0001075612511695	1.1569421837138174e-08	7.150343077288077e-08	-0.0006890384412091	0.0001034793918679	1.070798388044078e-08	4.747739720564576e-07	0.0892771003000057	0.0414746423999989	-0.0202034593999997	-0.0751223466000023	1
-0.0011281194279647	0.3795921695774292	-3.607075981049095e-15	-6.115247293476576e-10	0.0080312117824233	-0.0062208005853116	3.8698359921577433e-05	6.450036269445883e-05	0.0625012835691491	0.0138676392856081	0.0001923114193558	0.0039064104477927	0.0205314475728157	0.050342003970644	0.0025343173637823	0.0004215403394327	0.0004833286855324	0.0007704208175046	5.935482363029065e-07	2.336066168578572e-07	-0.0004321914607114	-0.0001647902036064	2.7155811502737716e-08	1.867894572240879e-07	-0.0007918956784054	-0.0001028572371968	1.05796117517547e-08	6.27098765847977e-07	0.0881908179000042	0.0378783728999988	-0.0258741377999997	-0.0804459450000022	1
-0.0004043543118244	0.3676902807651002	-3.659525813517731e-15	1.0420889081155756e-09	0.0053648859246487	-0.0026663258577742	7.109293579245469e-06	2.878200098527171e-05	0.0511020350344477	-0.0113992485347019	0.0001299428671557	0.0026114179846608	0.0283061814661586	0.0077747338933423	6.044648711189605e-05	0.0008012399091928	0.0007448293337733	0.0002615006482409	6.838258826256842e-08	5.547707370111099e-07	-0.0004327944319253	-6.029712131329049e-07	3.6322054154093627e-13	1.8731101958427334e-07	-0.0007918389943975	5.6684007476471464e-08	2.673424653595163e-15	6.270089934488147e-07	0.0870757871000034	0.0342327172999986	-0.0314689229999999	-0.0853501355000024	1
-0.0001179815879875	0.3554173921035286	-3.66365283516128e-15	-1.1801297082979924e-09	0.0233226071467247	0.0179577212220763	0.0003224797514911	0.0005439440041199	0.0507977405168567	-0.0003042945175903	9.259515279451813e-08	0.0025804104416174	0.0384039732649441	0.0100977917987851	0.000101965399211	0.001474865162533	4.867529503854382e-05	-0.0006961540387357	4.846304460794897e-07	2.369282426323578e-09	-0.0008200196513382	-0.0003872252194122	1.4994337171449074e-07	6.724322306827252e-07	-0.0007919804181162	-1.4142371795421026e-07	1.9590510735290823e-14	6.272329811881823e-07	0.0859323715000033	0.0305424286999986	-0.0369714043999999	-0.0898093499000025	1
-5.410719107996743e-06	0.3457712721826954	-3.701793098494686e-15	-1.118145957705711e-09	0.0181018422570108	-0.0052207648897141	2.725638603229628e-05	0.0003276766930972	0.0552221943572287	0.004424453840372	1.9575791785584805e-05	0.003049490749627	0.0198735949603395	-0.0185303783046047	0.0003433749201115	0.0003949597766451	0.001091830722274	0.0010431554272362	1.0881732471412708e-06	1.1920943278243143e-06	-0.0004279321242761	0.0003920875270631	1.537326313988879e-07	1.8312590219421214e-07	-0.0007917669986492	2.1341946688742965e-07	4.6011450881931884e-14	6.26894979589636e-07	0.0847609437000034	0.0268123185999987	-0.0423654422000002	-0.0938003399000026	1
8.017515456895132e-07	0.3391730439919362	-3.686401642760996e-15	1.4066322769015431e-08	0.0152029770069929	-0.0028988652500176	8.403419736705473e-06	0.0002311305098747	0.0679397141160667	0.012717519758838	0.0001617353088163	0.004615804754175	0.0099019680321618	-0.0099716269281774	9.943334359442892e-05	9.804897090719932e-05	0.0012473347691345	0.0001555040468591	2.4181507108348173e-08	1.555844029560756e-06	-0.0004479619297482	-2.0029805473318267e-05	4.0119258819590026e-10	2.006698896203656e-07	-0.0007407211334681	5.104586518077565e-05	2.6056800092275302e-09	5.486677977155113e-07	0.0835618857000036	0.0230472503999986	-0.0476352150000001	-0.0973022984000026	1
-3.464416506658287e-07	0.3361635817639316	-3.94660339624544e-15	-6.576189192604126e-08	0.0186214047419358	0.0034184277349426	1.1685648178928356e-05	0.0003467567145627	0.0509413186430133	-0.0169983954730538	0.0002889454486587	0.0025950179450886	0.0221710144638883	0.0122690464317264	0.0001505295003436	0.0004915538823559	0.0001937523678706	-0.0010535824012649	1.1100358776756697e-06	3.7539979913912055e-08	-0.000495596851878	-4.763492212954528e-05	2.269084112155966e-09	2.45616239516768e-07	-0.0009989521661788	-0.0002582310327113	6.66832665105462e-08	9.979054328517738e-07	0.0823355882000036	0.0192521328999984	-0.0527652654000001	-0.1002969677000028	1
1.826359444439538e-07	0.3344091134890292	-3.427640737034274e-15	2.463857430990893e-07	0.0176419823969807	-0.0009794223449546	9.592681284027532e-07	0.0003112395428948	0.0683548504686814	0.0174135318256685	0.0003032310906436	0.004672385582598	0.0022485159986956	-0.0199224984651929	0.0003969059450955	5.055824193423138e-06	0.0009552843895344	0.0007615320216642	5.799310202096643e-07	9.125682670185876e-07	-0.0005079080098547	-1.2311157976529828e-05	1.5156374695728516e-10	2.5797054610315945e-07	-0.0008532579520413	0.0001456942141382	2.1226804503381472e-08	7.28049133706403e-07	0.0810824511000036	0.0154319142999984	-0.0577405462000002	-0.1027687351000028	1
-9.032015922699646e-08	0.3340117519738952	-4.93923190813215e-15	-8.318083926404569e-07	0.0195241738514938	0.001882191454513	3.5426446711775374e-06	0.0003811933645829	0.0507404789076713	-0.0176143715610109	0.0003102660854896	0.0025745961997792	-0.0078692315844709	-0.0101177475831665	0.0001023688161563	6.192480572713406e-05	-0.0001512555269208	-0.0011065399164565	1.2244305880026735e-06	2.287823509610393e-08	-0.0006449398638195	-0.0001370318539644	1.877772692579024e-08	4.159474291960041e-07	-0.0007925490145802	6.070893746048494e-05	3.6855748228793484e-09	6.281339400368206e-07	0.0798028828000043	0.0115915754999982	-0.0625464641000003	-0.1047047140000029	1
