img1	img2	dice	voxinmask	voxoutmask	ratio_inoutmask
sub-142_run-02	mni152	0.8824140411819045	88.59251724521108	11.407482754788912	7.766175864523621
sub-141_run-03	mni152	0.8712797263648012	85.3836541475189	14.616345852481102	5.841655295329862
sub-145_run-01	mni152	0.8880555866667815	90.2431230410954	9.75687695890459	9.24918121046256
sub-127_run-02	mni152	0.9129488346342425	90.3164236575023	9.683576342497698	9.326763218784812
sub-137_run-03	mni152	0.9131973795435334	94.9586141224729	5.041385877527102	18.835815474028333
sub-141_run-05	mni152	0.9251220310579593	89.9102430201243	10.089756979875709	8.911041484889347
sub-124_run-01	mni152	0.9108801919199302	92.37597774619147	7.624022253808523	12.116436005947614
sub-141_run-02	mni152	0.8739360119512048	85.79750879357466	14.202491206425336	6.041018265496907
sub-125_run-07	mni152	0.9224056125220071	89.27119161816805	10.728808381831959	8.320699600650793
sub-126_run-06	mni152	0.9170669201133721	91.7674331714276	8.232566828572399	11.146879834966478
sub-128_run-08	mni152	0.9284327741838108	91.81281458079388	8.187185419206116	11.21420975338026
sub-143_run-05	mni152	0.8768478017280733	85.85970644170283	14.140293558297168	6.07198896456591
sub-141_run-01	mni152	0.9306724048329162	91.64210759954129	8.35789240045871	10.964738861020951
sub-140_run-03	mni152	0.9287512813208885	91.11905315594286	8.880946844057133	10.260060639470783
sub-130_run-03	mni152	0.8629915687443264	85.7391573652073	14.26084263479269	6.012208363903154
sub-124_run-08	mni152	0.917777448134099	91.73692014403728	8.26307985596272	11.10202512176365
sub-133_run-06	mni152	0.9198046088706878	94.15677845672872	5.84322154327128	16.113847089223285
sub-131_run-06	mni152	0.9136455689281351	90.63322721829796	9.366772781702041	9.676035634743876
sub-128_run-01	mni152	0.8567864670321118	85.01306551122465	14.98693448877535	5.672478622956298
sub-146_run-05	mni152	0.9153948356037926	93.15571827424537	6.844281725754622	13.610736963632865
sub-125_run-04	mni152	0.9235843237241436	89.65588822355289	10.344111776447106	8.667335597406607
sub-140_run-08	mni152	0.8957551711544208	87.7145783210872	12.285421678912803	7.139728746278532
sub-145_run-05	mni152	0.8715210391311466	89.81978536234166	10.180214637658334	8.822975601131542
