trial_type.angry	trial_type.fearful	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
-6.089425636340132e-14	-7.956218064887664e-16	0.0337730000000009	-0.0237062000000001	0.000561983918438	0.0011406155289986	-0.1316960000000019	-0.0624393999999995	0.0038986786723584	0.0173438364160034	-0.0360344999999997	0.1826675000000023	0.0333674155562528	0.001298485190248	0.0017742900000003	-0.0002483200000006	6.166282179495311e-08	3.148105004891789e-06	-0.0007758930000012	-0.0001969110000009	3.8773941841055474e-08	6.020099460635825e-07	0.0004184719999997	-0.0013515380000036	1.826654967998568e-06	1.75118814997745e-07	0.1070124473000015	0.100803521200001	0.0907207723000013	0.0771516750000004	1
1.303911589243249e-13	-7.695237140096055e-16	-0.0122961000000003	-0.0460691000000011	0.0021223619748096	0.0001511940752109	-0.0917017000000013	0.0399943000000017	0.0015995440324895	0.0084092017828916	0.0529548000000019	0.0889893000000011	0.0079190955144903	0.0028042108430394	0.0016210400000003	-0.0001532499999999	2.348556195666153e-08	2.6277706820542167e-06	-0.0001895440000017	0.0005863490000004	3.438051507941844e-07	3.592692648980792e-08	0.0004765869999992	5.811500000168759e-05	3.3773534141313195e-09	2.271351664597477e-07	0.1065957114000016	0.0991717909000013	0.0871791912000013	0.0711703914000009	1
-2.779755406010783e-13	-8.48772182394918e-16	-0.0122532000000009	4.289999999984493e-05	1.8404095936419322e-09	0.000150140910241	-0.0513736000000004	0.0403281000000002	0.0016263556496099	0.0026392467769601	0.0069938700000014	-0.0459609300000008	0.0021124070864648	4.89142175759832e-05	0.0019871400000013	0.0003661000000003	1.3402920937725154e-07	3.948725380996124e-06	0.0001739309999986	0.000363475000001	1.321140764773939e-07	3.0251992522207514e-08	0.0004184720000001	-5.811500000037903e-05	3.3773537748984103e-09	1.7511881325591457e-07	0.1061417014000016	0.0974013599000017	0.0833633121000013	0.0647910940000011	1
5.242270599537044e-13	-8.953588643179254e-16	-0.012264400000001	-1.1199999999978153e-05	1.2543957488839315e-10	0.0001504155073612	-0.0673193000000003	-0.0159457000000006	0.0002542653484896	0.0045318881524907	0.0106046000000012	0.0036107299999996	1.3037371132743425e-05	0.000112457541159	0.0013388100000008	-0.0006483300000005	4.203317888683333e-07	1.7924122163441688e-06	0.0002324549999993	5.852400000021517e-05	3.425058864534227e-09	5.4035326761700736e-08	0.0004184720000002	-1.997946249596752e-16	4.543128974381403e-16	1.7511881347779154e-07	0.1056505759000014	0.0954947043000013	0.0792851412000011	0.0580494586000008	1
-8.243399793381038e-13	-7.825201462820712e-16	-0.0122829000000015	-1.8499999999943973e-05	3.4224986636935067e-10	0.0001508696324114	-0.0918384000000012	-0.0245191000000011	0.0006011862648091	0.0084342917145613	-0.0632619999999999	-0.0738666000000015	0.00545627459556	0.0040020806439989	0.0022540600000013	0.0009152500000004	8.376825615795926e-07	5.080786485075937e-06	0.0006793380000003	0.0004468830000007	1.997044159051185e-07	4.615001201111866e-07	0.0005102350000009	9.176299999975136e-05	8.420449382643479e-09	2.6033975408713504e-07	0.1051225066000013	0.0934544907000009	0.0749575099000009	0.0509831871	1
6.290019494648224e-13	-8.16211394824053e-16	-0.0122612000000021	2.1700000000268183e-05	4.70890419744051e-10	0.0001503370254417	0.00644505	0.0982834500000012	0.0096596365439039	4.153866950127359e-05	-0.1299860000000008	-0.066724	0.0044520921759996	0.0168963601959992	0.0014571500000004	-0.0007969100000006	6.350655473877558e-07	2.123286123104236e-06	0.0007893870000002	0.0001100490000005	1.2110781888491716e-08	6.231318380183331e-07	0.0004184720000008	-9.176300000016104e-05	8.420447445033318e-09	1.7511881417074242e-07	0.1045576784000011	0.0912835726000008	0.0703940345000004	0.0436317968999997	1
2.4628612634528125e-12	-7.967697876659175e-16	-0.0091139500000018	0.0031472500000006	9.90518256212756e-06	8.306408460409503e-05	-0.0287990999999996	-0.0352441500000005	0.001242150109222	0.0008293881608094	-0.0351483999999999	0.0948376000000015	0.0089941703737608	0.0012354100225587	0.0007432669999998	-0.0007138830000002	5.09628938030489e-07	5.524458332704386e-07	0.0010297700000013	0.0002403830000006	5.7783985919643015e-08	1.0604262566166404e-06	0.0001377070000002	-0.0002807650000014	7.882898496329758e-08	1.896321795912112e-08	0.1039562886000012	0.088984986100001	0.0656090735000005	0.0360363999999998	1
-1.7373434626382586e-11	-8.764247814275523e-16	-0.0122279000000016	-0.0031139499999998	9.696684602362555e-06	0.0001495215384116	-0.0359562	-0.0071571000000003	5.122408040962079e-05	0.0012928483184397	-0.0081153299999993	0.0270330700000003	0.0007307868736248	6.585858100792148e-05	0.0005977759999998	-0.0001454909999998	2.1167631187276992e-08	3.573361459073253e-07	0.0006566990000009	-0.0003730710000008	1.3918197073328109e-07	4.312535781164018e-07	0.0002593810000001	0.0001216740000003	1.480456254070012e-08	6.727850222267462e-08	0.1033185475000013	0.0865619461000011	0.0606176821000006	0.028239473	1
7.373528951805479e-11	-7.294688992793689e-16	0.0402333999999998	0.0524613000000013	0.0027521879976902	0.0016187264755585	0.0091849100000004	0.04514111	0.0020377198120321	8.436257170747985e-05	-0.0721213999999998	-0.0640060700000006	0.004096776996845	0.0052014963379587	-5.3685500000291216e-05	-0.0006514615000004	4.2440208645260243e-07	2.882132320053593e-09	3.165830000021879e-05	-0.0006250407000003	3.906758766123471e-07	1.0022490099749727e-09	0.0006782679999998	0.0004188869999996	1.754663171606729e-07	4.60047479606962e-07	0.1026446782000015	0.0840178413000013	0.0554355650000006	0.0202846193	1
-2.644155442803019e-10	-6.856577165775333e-16	0.0051339299999989	-0.0350994700000006	0.0012319727942808	2.63572372459381e-05	-0.0922452000000009	-0.1014301100000018	0.0102880672146131	0.0085091769230413	-0.0221883999999997	0.049933	0.0024933044889993	0.0004923250945589	0.0011026100000003	0.0011562955000011	1.3370192833207788e-06	1.215748810732293e-06	0.0002282960000009	0.0001966376999999	3.8666384356418746e-08	5.211906429290129e-08	-0.0001628840000022	-0.0008411520000007	7.075366888016389e-07	2.653119866517344e-08	0.1019349164000012	0.0813562300000008	0.0500790271000005	0.0122163258999995	1
8.706523848838532e-10	-1.1981617750022157e-15	0.0050242299999988	-0.0001096999999997	1.2034089975907264e-08	2.5242887093312005e-05	0.0020375699999999	0.0942827700000019	0.0088892407188745	4.151691504161367e-06	-0.0068154699999994	0.0153729300000009	0.0002363269767844	4.64506313200118e-05	-0.0002286870000006	-0.0013312970000008	1.77235170294036e-06	5.229774336602923e-08	0.0001946390000001	-3.365700000000369e-05	1.1327933006622015e-09	3.78843409559275e-08	0.0002055709999986	0.0003684550000016	1.3575908688841777e-07	4.2259435687145854e-08	0.1011895100000012	0.0785808347000011	0.0445649220000003	0.0040797137999995	1
-2.7157136061510394e-09	1.5566577920377432e-15	0.0050387699999987	1.4540000000237338e-05	2.1141131171089004e-10	2.538920311374865e-05	-0.0498576000000001	-0.0518951700000011	0.0026931086693289	0.0024857802777601	0.0261274000000009	0.03294287	0.0010852326838365	0.0006826410307592	-0.0005476440000009	-0.0003189569999997	1.0173356848543981e-07	2.999139493876526e-07	-1.8808999999686028e-05	-0.0002134480000002	4.5560048301492836e-08	3.5377834331793025e-10	-0.0002242000000015	-0.0004297710000006	1.847031126094831e-07	5.026564154436888e-08	0.1004087200000013	0.075695537000001	0.0389105992000003	-0.0040797138000003	1
8.149462542159828e-09	-9.818109519775271e-15	0.0050394099999987	6.400000001479453e-07	4.094189971366873e-13	2.5395653148772707e-05	-0.0383870000000004	0.0114706000000001	0.0001315746643597	0.0014735617689998	0.036528000000001	0.0104006000000001	0.0001081724803597	0.0013342947839994	-0.0006157120000011	-6.806799999951161e-05	4.633253327610675e-09	3.791012659870174e-07	-0.0004940480000005	-0.0004752390000006	2.2585210709294246e-07	2.440834247409635e-07	-0.0002667380000018	-4.25379999992316e-05	1.8094813765478678e-09	7.114916211988911e-08	0.0995928192000013	0.072704372200001	0.0331338493000002	-0.0122163259000005	1
-2.3733629975717353e-08	2.9964469746139104e-14	0.0050211399999984	-1.826999999984959e-05	3.3379287387527474e-10	2.521184690048412e-05	-0.0593906000000009	-0.0210036000000006	0.0004411512129595	0.0035272433683603	0.0134136000000006	-0.0231144000000005	0.0005342754873596	0.0001799246649593	-0.000396010000001	0.0002197020000005	4.826896918586367e-08	1.5682391860263834e-07	-0.0004940480000006	2.0249775142154527e-16	-3.699621014945921e-16	2.440834246791734e-07	0.0002055709999995	0.0004723090000015	2.230757920240764e-07	4.2259435231662834e-08	0.098742092900001	0.0696115238000008	0.0272528480000001	-0.0202846193000008	1
6.74318288626991e-08	-9.951709132844157e-14	0.0050252199999983	4.0800000002947e-06	1.664646306084877e-11	2.5252836049279047e-05	-0.0294184000000006	0.0299722000000005	0.0008983327728398	0.0008654422585596	0.0134156000000004	2.000000000296615e-06	3.999663117680884e-12	0.0001799783233592	0.0002242319999995	0.000620242000001	3.847001387959025e-07	5.027998902188288e-08	-0.0004940480000005	3.4926215911195604e-16	-5.643462317506331e-16	2.4408342483301305e-07	8.782789999591104e-06	-0.0001967882100002	3.8725599281945174e-08	7.713759683974595e-11	0.0978568387000012	0.0664213173000007	0.0212860992	-0.0282394730000011	1
-1.875161217047135e-07	3.013495293296793e-13	0.0050292899999982	4.07000000033508e-06	1.6564965616510104e-11	2.5293757905078937e-05	-0.0150108000000001	0.0144076000000001	0.0002075789377597	0.0002253241166393	0.0351838000000007	0.0217682000000005	0.0004738545312397	0.0012378997824395	-0.0001270460000004	-0.0003512779999998	1.2339623373995033e-07	1.6140685485415075e-08	-0.0004940480000003	3.5872837682974552e-16	-3.890573094677627e-16	2.440834248452055e-07	-0.0001841810000011	-0.0001929637899999	3.7235024139672044e-08	3.392264201892136e-08	0.0969373661000011	0.0631382147000008	0.0152523764999999	-0.0360364000000009	1
5.113699229047593e-07	-8.950109822262007e-13	0.0050512299999981	2.1940000000311227e-05	4.813637843400833e-10	2.551492451406825e-05	-0.0321742000000004	-0.0171634000000006	0.0002945822995596	0.0010351791456397	0.0351080000000007	-7.5800000000053e-05	5.7456396329615384e-09	0.0012325716639996	-0.0014937200000016	-0.0013666740000006	1.8677978234783248e-06	2.231199437689416e-06	0.000257630000001	0.0007516780000016	5.650198160439319e-07	6.637321814593879e-08	-0.0001951760000013	-1.099499999917447e-05	1.2089015493636257e-10	3.8093672515451046e-08	0.0959839967000011	0.0597668075000006	0.0091706640999998	-0.0436317969000012	1
-1.367049769272984e-06	2.568541244844032e-12	0.1369730000000017	0.131921770000003	0.0174033533999361	0.018761602728997	-0.0086810300000002	0.0234931700000002	0.0005519290366486	7.536028186090095e-05	0.0130816000000008	-0.0220263999999999	0.0004851622969599	0.000171128258559	-0.0011580800000011	0.0003356400000001	1.1265420874804527e-07	1.3411492861316482e-06	-0.0007778509999983	-0.0010354810000006	1.072220901126529e-06	6.050521787319387e-07	0.0021023899999997	0.0022975660000015	5.278809526599495e-06	4.420043711118031e-06	0.0949970637000016	0.0563118111000009	0.0030600974	-0.0509831871000007	1
3.58725349198101e-06	-7.210142938799082e-12	0.0455009999999997	-0.0914720000000024	0.0083671267840023	0.0020703410009997	0.0015989699999999	0.0102799999999995	0.0001056783999993	2.5567050603876723e-06	-0.0227751999999997	-0.0358568000000006	0.001285710106239	0.0005187097350391	-0.0016151600000014	-0.0004570799999999	2.089221260852005e-07	2.6087418239767394e-06	-0.0007127209999991	6.512999999820812e-05	4.241915819598263e-09	5.079712232931291e-07	0.0009935630000001	-0.001108826999999	1.229497314964995e-06	9.871674339367693e-07	0.0939769123000014	0.0527780575000008	-0.0030600974	-0.0580494586000009	1
-9.245196194451283e-06	1.9825654698365068e-11	0.0909810000000001	0.0454800000000012	0.0020684304000001	0.008277542360998	0.0739689000000009	0.0723699300000005	0.0052374067682054	0.0054713981672103	-0.0826644000000005	-0.0598891999999999	0.0035867162766396	0.006833403027359	-0.0013015300000018	0.0003136300000008	9.836377712771665e-08	1.6939803399544066e-06	-0.0009569429999995	-0.0002442219999996	5.964438456155106e-08	9.157399049910431e-07	0.0011703800000006	0.0001768169999989	3.1264249018925506e-08	1.3697893437803973e-06	0.0929238992000013	0.0491704890000008	-0.0091706641000002	-0.0647910940000012	1
2.338040907366262e-05	-5.352094585075478e-11	0.2209640000000025	0.1299830000000027	0.0168955802890016	0.0488250892960006	-0.0249452000000003	-0.098914100000002	0.0097839991788109	0.0006222630030397	-0.0485823000000002	0.0340821000000004	0.0011615895404095	0.0023602398732886	-0.0013373300000012	-3.5800000000151154e-05	1.2816387956054363e-09	1.7884515279017309e-06	-0.0031098000000007	-0.0021528570000015	4.634793265858056e-06	9.6708560377452e-06	0.0029999099999996	0.0018295299999995	3.34718001927009e-06	8.999460009268078e-06	0.0918383927000016	0.0454941512000007	-0.0152523764999998	-0.071170391400001	1
-5.794888799117931e-05	1.4190736408732495e-10	0.203683000000003	-0.0172810000000013	0.0002986329609975	0.0414867644890002	0.0731346000000001	0.0980798000000011	0.0096196471680409	0.0053486697171599	-0.1200870000000005	-0.0715047000000001	0.0051129221220892	0.0144208875689992	-0.0002495950000002	0.0010877350000014	1.1831674307581783e-06	6.229766262750539e-08	-0.00238763	0.0007221700000012	5.215295086917967e-07	5.700777014828342e-06	0.002731279999999	-0.00026863	7.21620755035239e-08	7.4598904389994495e-06	0.0907207723000018	0.0417541856000011	-0.0212860991999996	-0.0771516750000007	1
0.0001401800972217	-3.695820365074096e-10	0.0634732000000004	-0.140209800000003	0.0196587880160434	0.0040288471182399	-0.1266840000000015	-0.1998186000000018	0.0399274729059639	0.0160488358560018	0.1399650000000016	0.2600520000000028	0.0676270427040035	0.0195902012250008	0.0057301700000031	0.0059797650000041	3.575758945850396e-05	3.28348482344671e-05	-0.0013917199999992	0.00099591	9.918367273721027e-07	1.9368845577186336e-06	0.0027506900000016	1.9410000002064333e-05	3.7674608970556446e-10	7.566295477596412e-06	0.0895714288000012	0.0379558231000001	-0.0272528480000001	-0.0827014951000013	1
-0.0003183879298187	9.447682283542506e-10	0.0370737999999992	-0.0263994000000006	0.0006969283203602	0.0013744666464394	-0.002638200000001	0.1240458000000025	0.0153873604976426	6.960099239240598e-06	0.0895526000000013	-0.0504124000000001	0.0025414100737591	0.0080196681667605	0.0006610390000023	-0.005069131000005	2.56960891020783e-05	4.369725575241922e-07	-0.0006714809999993	0.0007202390000003	5.187442168469344e-07	4.508867322909482e-07	0.0015227200000026	-0.0012279700000017	1.5079103223142613e-06	2.318676198471233e-06	0.0883907642000011	0.0341043759000004	-0.0331338493000004	-0.0877888150000014	1
0.0006723793149871	-2.367075215809322e-09	0.0394085999999987	0.0023348000000002	5.451291040168648e-06	0.0015530377539598	0.0341632000000003	0.0368014000000001	0.0013543430419598	0.0011671242342394	0.0537529000000009	-0.0357997	0.0012816185200893	0.0028893742584099	0.0012408300000015	0.0005797910000005	3.361576022259812e-07	1.5396590896734744e-06	-0.0011090099999993	-0.0004375290000009	1.9143162591769975e-07	1.2299031786004233e-06	0.0010321700000022	-0.0004905500000016	2.406393028636112e-07	1.0653749081727255e-06	0.0871791912000011	0.0302052306000005	-0.0389105992000007	-0.0923851842000016	1
-0.0015906456786683	5.797992003074732e-09	0.0645142999999993	0.0251057000000007	0.0006302961724899	0.0041620949044889	0.0341857000000005	2.2499999999449173e-05	5.062496467350266e-10	0.0011686620844896	0.0425917000000007	-0.0111611999999998	0.0001245723854394	0.0018140529088897	0.0011175800000018	-0.0001232500000003	1.5190561441700182e-08	1.2489850574276277e-06	-0.0019694000000002	-0.0008603900000013	7.402709527444944e-07	3.878536358185442e-06	0.0008503960000005	-0.0001817740000012	3.3041787148809144e-08	7.231733569204639e-07	0.0859371336000012	0.0262638406000005	-0.0445649220000008	-0.0964648979000016	1
0.0425684933842309	-1.3819482043153413e-08	0.0565686999999987	-0.0079455999999999	6.313255936060167e-05	0.0032000178196892	0.1059860000000015	0.0718003000000002	0.0051552830800904	0.0112330321960013	-0.0368940000000002	-0.0794857000000003	0.0063179765044894	0.0013611672359992	0.0010788200000012	-3.876000000038749e-05	1.5023368024131551e-09	1.1638525927083156e-06	-0.002163990000001	-0.0001945900000001	3.7865267905813326e-08	4.6828527184168456e-06	0.0008648100000005	1.4414000000654183e-05	2.0776330332697606e-10	7.47896336440503e-07	0.0846650256000011	0.0222857183000005	-0.050079027100001	-0.1000051409000017	1
0.331898661906479	3.1891563758699516e-08	0.0622035999999985	0.0056349000000005	3.175209801023212e-05	0.0038692878529597	0.0331445000000008	-0.0728415000000017	0.0053058841222504	0.0010985578802493	-0.0015283500000004	0.0353656500000004	0.0012507291999215	2.3358537217977124e-06	0.0009741590000016	-0.0001046610000003	1.0953924025100591e-08	9.489857573568208e-07	-0.0021791200000006	-1.5129999999331683e-05	2.2891636354233598e-10	4.748563972577742e-06	0.001018230000001	0.0001534199999996	2.353769667171496e-08	1.0367923324950388e-06	0.0833633121000009	0.0182764273000002	-0.0554355650000011	-0.102986114500002	1
0.7404369838965641	-7.052799711158507e-08	0.0395391999999986	-0.0226643999999997	0.000513675027359	0.0015633483366408	-0.0488190000000005	-0.0819634999999995	0.0067180153322489	0.0023832947609993	0.2317380000000023	0.2332663500000029	0.0544131900423261	0.0537025006440039	-0.000522837000001	-0.0014969960000009	2.24099702359867e-06	2.733585271455688e-07	-0.0015402299999995	0.0006388900000011	4.081804326770359e-07	2.3723084515844777e-06	0.000536604000001	-0.0004816260000008	2.3196360431051806e-07	2.8794385219461145e-07	0.0820324483000008	0.0142415751000003	-0.060617682100001	-0.1053911480000012	1
1.0107739641613624	1.4662777674814234e-07	0.1717070000000019	0.1321678000000024	0.0174683273568432	0.0294832938489986	-0.0887201000000019	-0.0399010999999998	0.0015920977812097	0.0078712561440121	0.2189970000000028	-0.0127410000000013	0.0001623330809984	0.0479596860090038	-0.0029199000000012	-0.0023970630000019	5.745911026680267e-06	8.525816010685539e-06	-0.0014219899999968	0.0001182400000008	1.3980696764713184e-08	2.022055559996915e-06	0.0014049899999969	0.0008683859999993	7.540942423698272e-07	1.9739968984978246e-06	0.0806728995000015	0.010186804800001	-0.0656090735000003	-0.1072067914000002	1
1.124296854108304	-2.751506983156032e-07	0.1484360000000007	-0.0232710000000011	0.0005415394409987	0.0220332460959994	0.0869950999999997	0.1757152000000016	0.0308758315110414	0.0075681474240078	-0.1199330000000011	-0.3389300000000044	0.1148735449000072	0.0143839244889991	-0.0014873200000012	0.0014325800000001	2.052285455551729e-06	2.2121207812067005e-06	-0.0024459699999995	-0.0010239800000021	1.0485350407064482e-06	5.9827692411761365e-06	0.0012737099999987	-0.000131279999999	1.7234438631657884e-08	1.6223371632486134e-06	0.0792851412000014	0.0061177874000011	-0.0703940345000004	-0.1084228910000006	1
1.1443598570146465	4.160041574295643e-07	0.1462920000000004	-0.0021439999999998	4.596735999174189e-06	0.0214013492639994	0.0656126000000009	-0.0213824999999995	0.000457211306249	0.0043050132787599	-0.0138278000000012	0.1061052000000016	0.0112583134670395	0.0001912080528389	-0.002354880000001	-0.0008675600000002	7.526603545404435e-07	5.545459815912295e-06	-0.0026169399999986	-0.0001709700000006	2.9230740487568733e-08	6.84837496265612e-06	0.0014816699999994	0.0002079600000006	4.3247362352003096e-08	2.195345987531003e-06	0.0778696586000011	0.0020402136000007	-0.0749575099000009	-0.1090326458000013	1
1.1184440774570923	-2.535146500207363e-07	0.2524730000000021	0.1061810000000019	0.0112744047610001	0.0637426157290032	0.0281880000000002	-0.0374245999999996	0.0014006006851593	0.0007945633439995	0.0772840000000004	0.091111800000001	0.0083013600992396	0.0059728166559999	-0.0015486500000003	0.0008062300000012	6.500068129750831e-07	2.3983168232189137e-06	-0.0042238900000001	-0.001606950000001	2.582288303298276e-06	1.78412467325265e-05	0.0027389099999987	0.0012572399999987	1.5806524165553302e-06	7.501627986340566e-06	0.0764269467000017	-0.0020402135999989	-0.0792851412000004	-0.1090326458000003	1
1.0794770923241674	-1.587831819399388e-06	0.2177900000000021	-0.0346830000000019	0.0012029104889984	0.0474324841000019	0.0712851000000003	0.0430971	0.0018573600284089	0.0050815654820097	-0.0643784000000008	-0.1416624000000023	0.0200682355737597	0.0041445783865592	-0.0015720399999997	-2.338999999999204e-05	5.470922069240681e-10	2.4713097615984878e-06	-0.0031666599999992	0.0010572300000013	1.1177352738233658e-06	1.0027735555068864e-05	0.0031097400000002	0.0003708300000018	1.375148890797159e-07	9.670482870743231e-06	0.0749575099000017	-0.0061177873999987	-0.0833633121000003	-0.1084228910000004	1
