trial_type.cont	trial_type.hi	trial_type.low	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	intercept
0.0002597440126516	6.420923665292672e-15	-5.226397957329629e-16	-0.0154956725367147	-7.578026787369411e-17	-1.2294409651640686e-15	0.0002401158673652	-0.07488211051271	7.228321917639431e-16	7.535903428099205e-16	0.005607330474842	-0.0828216040758761	1.016181166190078e-15	4.895426641199172e-16	0.0068594181017001	-0.0001271377209209	-7.455070800308467e-17	2.603464775849069e-16	1.616399551637861e-08	0.0009299811007396	3.6209938442589136e-16	-1.9320068741296982e-16	8.648648477312959e-07	0.0002970591476635	-5.204090308864464e-16	2.409878524817369e-16	8.82441381219947e-08	0.0860648401000007	0.0860604706000051	0.086053188300002	0.0860429934000024	0.086029886200002	0.0860138673000017	0.0859949371000018	1
0.0190883453008491	4.132331758178574e-15	-5.1017369830118e-16	-0.0189328937647129	-0.0034372212279983	1.1814489769255744e-05	0.0003584544663045	-0.0585433220814677	0.0163387884312436	0.0002669560074026	0.003427320560336	-0.0825761705473921	0.0002454335284845	6.02376171132352e-08	0.0068188239422698	-0.0008022253887795	-0.0006750876678568	4.557433602456075e-07	6.435655771656877e-07	0.0010703315345262	0.0001403504337858	1.9698243017109973e-08	1.1456095965438049e-06	0.0004209296497365	0.0001238705020729	1.5343901056246128e-08	1.7718177115411073e-07	0.0860531883000015	0.0860138673000055	0.0859483457000021	0.0858566434000025	0.085738788300002	0.0855948164000017	0.085424771500002	1
0.2530159242061077	8.629197952742989e-15	-3.836751854827547e-16	-0.0190626338115581	-0.000129740046844	1.683247977770837e-08	0.0003633840078326	-0.0674632232648154	-0.0089199011833478	7.956463712110755e-05	0.004551286493282	-0.0597173906962864	0.0228587798511077	0.0005225238162814	0.0035661667515711	-0.000898053174468	-9.58277856870465e-05	9.182964425664889e-09	8.064995063812571e-07	0.0010009527659035	-6.937876862306314e-05	4.813412440695389e-09	1.0019064418111902e-06	0.0001059493139932	-0.0003149803357433	9.921261385490412e-08	1.1225254377959845e-08	0.0860298862000017	0.0859206860000048	0.0857387883000018	0.0854843471000021	0.0851575775000019	0.0847587561000016	0.084288220400002	1
0.663478010210946	-2.925157501839059e-15	-3.020261436696486e-16	-0.0117286525088074	0.0073339813027516	5.378728174906151e-05	0.0001375612896723	-0.0543840017762754	0.0130792214885403	0.0001710660347456	0.0029576196492037	-0.0287704118019723	0.0309469788943152	0.0009577155026844	0.0008277365952531	-0.0012766203934014	-0.0003785672189323	1.4331313777943726e-07	1.6297596343066693e-06	0.0004616693891912	-0.0005392833767125	2.908265640316755e-07	2.1313862240599059e-07	0.0005182944387085	0.0004123451247162	1.700285042925356e-07	2.6862912776102655e-07	0.0859949371000005	0.0857809772000041	0.0854247715000011	0.0849269107000017	0.0842882204000014	0.0835097598000014	0.082592819600002	1
0.969546574117554	2.2641304619885562e-14	7.133143562917319e-16	-0.0190672762747266	-0.0073386237659182	5.385539877742915e-05	0.0003635610245369	0.0235600893892362	0.0779440911655103	0.0060752813476179	0.0005550778120268	0.2530893353063847	0.2818597471083603	0.0794449170399981	0.0640542116458299	-0.0014391199635251	-0.0001624995701248	2.6406109952729368e-08	2.0710662696425277e-06	0.0005561903825932	9.452099340098892e-05	8.934218243563883e-09	3.093477416484127e-07	0.0004294003712683	-8.889406744016159e-05	7.902154800749002e-09	1.843846797192805e-07	0.0859483456999999	0.0855948163999992	0.0850066777000003	0.0841855415000003	0.0831336586000007	0.0818539122000008	0.0803498099000019	1
1.110597688059134	-3.1540224869960926e-14	7.052680846725587e-16	-0.0189464177368449	0.0001208585378842	1.4606786754012816e-08	0.0003589667450597	-0.029036218135616	-0.0525963075248563	0.0027663715652544	0.0008431019636217	0.2516297751657561	-0.0014595601406321	2.1303157968732366e-06	0.0633175437499725	-0.0017039867419227	-0.0002648667783945	7.015441054531908e-08	2.9035708171080907e-06	0.0002760934108444	-0.0002800969717479	7.845431373722115e-08	7.622757137816288e-08	-0.0001092647553332	-0.0005386651266012	2.901601217697414e-07	1.1938786307082138e-08	0.0858901182999985	0.0853623044999965	0.0844850162999995	0.0832618451999996	0.081697798900001	0.0797992806000009	0.0775740629000019	1
1.1447422968035537	7.241081198065213e-14	5.337805559768998e-16	-0.0223050523255938	-0.0033586345887502	1.1280426298632103e-05	0.0004975153592478	-0.0712329364541981	-0.0421967183185816	0.0017805630368578	0.0050741312358933	0.0928989287941172	-0.1587308463716409	0.0251954815898635	0.0086302109710941	-0.001434948276368	0.0002690384655499	7.238169639056353e-08	2.0590765555845235e-06	0.0004551649588095	0.0001790715479695	3.2066619617888684e-08	2.0717514013870769e-07	-0.000229173472317	-0.0001199087169847	1.4378098517733688e-08	5.252047720527165e-08	0.0858202625999973	0.0850835675000008	0.0838604230000004	0.0821578223000003	0.0799854996000011	0.077355875000001	0.074283982600002	1
1.1267133658643165	-9.620870922468333e-14	4.2813868854433783e-16	-0.0190684610699224	0.0032365912556718	1.0475522954538584e-05	0.0003636062075732	-0.0293476459797562	0.0418852904744446	0.0017543775581329	0.000861284324552	0.049513029489328	-0.0433858993047905	0.0018823362584834	0.00245154008921	-0.0008439872347683	0.0005909610416024	3.492349536874464e-07	7.123144533031237e-07	0.0004550230526461	-1.419061654123257e-07	1.94701508475418e-14	2.0704597925143815e-07	-5.480822222726445e-05	0.0001743652500914	3.040323986293324e-08	3.003937426929928e-09	0.0857387882999989	0.0847587561000023	0.0831336586000005	0.0808758638000008	0.0780025548000012	0.0745355992000012	0.0705013828000019	1
1.0907006221013469	6.150711373933313e-14	3.940656440215462e-16	-0.0129224841620054	0.0061459769079178	3.777303215368455e-05	0.0001669905969171	-0.0301131714092138	-0.0007655254294579	5.860291796578527e-07	0.0009068030923213	0.0798174754702245	0.0303044459808971	0.0009183594462065	0.0063708293904401	-0.0006719872963614	0.0001719999384075	2.9583977456206752e-08	4.515669270798049e-07	0.0004550180403515	-5.0122947283346005e-09	-1.2473651383106191e-15	2.07041417160762e-07	-5.484676203441864e-05	-3.853980567038748e-08	4.954582583130811e-16	3.0081635769622023e-09	0.0856457064	0.0843880465000014	0.0823056087000008	0.0794187462000007	0.075755674000001	0.071352193600001	0.0662513430000016	1
1.055859077110256	4.152054109902459e-13	5.217309230497206e-16	-0.0070344985365975	0.0058879856254075	3.466837472510489e-05	4.948416966210645e-05	-0.0205860561183618	0.0095271152908517	9.07659257625134e-05	0.0004237857065078	0.0799081968416038	9.072137137832504e-05	8.230364831985333e-09	0.0063853199224763	-0.0005540162498784	0.0001179710464831	1.3917166226472316e-08	3.0693400521837466e-07	0.0001369339854269	-0.0003180840549244	1.0117746678576937e-07	1.8750914689357085e-08	0.0002380378308995	0.0002928845929345	8.57813852033697e-08	5.66620090277913e-08	0.0855410293999994	0.0839716392000016	0.0813772822000009	0.0777896253000007	0.073252460000001	0.067821167200001	0.0615620421000018	1
1.0302889694042872	-2.5383321866045897e-12	3.6116907044754173e-16	-0.003994067020243	0.003040431516354	9.244223805313417e-06	1.59525713634569e-05	-0.0206260957688757	-4.003965051436704e-05	1.6031717218150332e-09	0.0004254358266663	0.0603586730317388	-0.0195495238098657	0.0003821838811911	0.0036431694101517	-0.0001960730461251	0.0003579432037526	1.2812333716275205e-07	3.844463755024277e-08	0.0004549686170592	0.0003180346316337	1.0114602844756692e-07	2.0699644266144077e-07	0.0003210448292903	8.300699839074587e-05	6.890160803625769e-09	1.0306978444148075e-07	0.0854247714999997	0.083509759800002	0.0803498099000013	0.0759920294000007	0.0705013828000009	0.063959723000001	0.0564645710000017	1
1.014727298877144	1.0444880673307332e-11	3.776737406957967e-16	-0.004441690162905	-0.0004476231426625	2.003664772092489e-07	1.972861150447368e-05	-0.0205652092869289	6.088648194687132e-05	3.7071624209124103e-09	0.0004229278330145	0.0397132405561981	-0.0206454324755411	0.0004262338821012	0.0015771414754736	-0.0004286367061604	-0.0002325636600361	5.408585535811033e-08	1.837294266502159e-07	0.0004543720682284	-5.965488314387649e-07	3.54654903677148e-13	2.064539760960027e-07	0.0005995977032659	0.0002785528739751	7.759170373523359e-08	3.595174118406405e-07	0.0852969484000001	0.0830026583000027	0.0792244437000014	0.074029851700001	0.067511751300001	0.059786673300001	0.0509927271000017	1
1.0063911386896027	-3.6865189036753146e-11	3.4160457850292776e-16	0.0012814522059037	0.0057231423688085	3.275435857362555e-05	1.6421197584320283e-06	-0.0206814040557085	-0.0001161947687791	1.3501222860342304e-08	0.0004277204737151	0.0398630458790472	0.0001498053228485	2.2441633627689807e-08	0.001589062426754	-8.75731382529967e-05	0.000341063567907	1.1632435799999416e-07	7.669052533053728e-09	0.0003509817289088	-0.0001033903393193	1.0689562111697688e-08	1.2318817307345448e-07	0.0004170149939388	-0.0001825827093278	3.3336445587803e-08	1.7390150862138737e-07	0.0851575774999999	0.0824506095000024	0.0780025548000014	0.0719073418000008	0.0642936813000008	0.0553223491000007	0.0451827901000014	1
1.002616128129955	1.2003234281438759e-10	2.5715210751823133e-16	-0.0070149607603288	-0.0082964129662331	6.8830468106885e-05	4.920967447003978e-05	-0.0135657693731732	0.0071156346825352	5.063225693373318e-05	0.0001840300986856	0.0571202151731028	0.0172571692940556	0.0002978098920416	0.0032627189814211	2.991849383506576e-05	0.0001174916320873	1.3804283402959778e-08	8.951140589389802e-10	0.0003280072948098	-2.297443409917375e-05	5.27823849089836e-10	1.0758878424520449e-07	0.0004969948025333	7.997980859465677e-05	6.396769169371507e-09	2.470038387203924e-07	0.0850066776999999	0.081853912200002	0.0766856318000012	0.0696290966000006	0.0608580619000007	0.0505884999000007	0.0390732810000013	1
1.0008400536820927	-3.706030227295789e-10	3.4088229020698913e-16	-0.0068977492297785	0.0001172115305505	1.3738542744782109e-08	4.757894443714854e-05	0.0007597826381285	0.014325552011301	0.0002052214404274	5.772696550278707e-07	0.0563782934955654	-0.0007419216775381	5.504477738414397e-07	0.0031785119774714	-2.5100785143944424e-05	-5.5019278979047725e-05	3.027121071431148e-09	6.300488774120784e-10	0.0004549942800101	0.0001269869852003	1.612569409519611e-08	2.0701979537642325e-07	0.0004430051656906	-5.398963684409068e-05	2.9148801359404903e-09	1.9625358079130746e-07	0.0848442692000007	0.0812128896000021	0.0752752791000013	0.0672000503000007	0.0572165181000007	0.0456081886000007	0.0327047073000012	1
1.000364307934768	1.0991547924739135e-09	2.781778224373289e-16	-0.0092309729073744	-0.0023332236775958	5.443932729892565e-06	8.521086081700534e-05	-0.0121773988008153	-0.0129371814389445	0.0001673706635838	0.0001482890415535	0.0437476070622818	-0.0126306864332839	0.000159534239775	0.0019138531236749	-4.802366472270907e-05	-2.2922879579335343e-05	5.254585588389055e-10	2.3062717745361133e-09	0.0004549970557268	2.775716554522793e-09	-3.949071706682533e-16	2.0702232161504837e-07	0.0001040105511359	-0.0003389946145548	1.1491734999326329e-07	1.0818194568169856e-08	0.084670374300001	0.080527888700002	0.0737732151000011	0.0646254636000007	0.0533813717000007	0.0404056788000005	0.0261192941000011	1
