bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-1001_task-doors_run-1_bold	0.004652116040955632	0.015788528259385665	0	29.597011559657517	1.164618130719178	0.9828148508904105	0.4094	3917.5173	0.23482937366427242	86	29.351535836177476	2.4786566666666667	2.48713	2.606196666666667	2.342643333333333	0.0215365	-0.02127651311457157	0.039239805191755295	293	80	80	52	3.5138807933918454	1.75	3.0	3.0	3.0	39.2641	170.436	504.2609	189.0	287676.0	51.0	1799.0	957.6219	1.4181	2179.0857	11173.918	11851.0	45124.0	3269.0	15237.0	3372.587	45.497167813475244
sub-1001_task-mid_run-1_bold	0.0011699622641509434	0.007465120490566037	0	25.32122099761363	1.2265651244696967	1.0065702710606061	0.4106	3875.1917	0.14975153405907293	45	16.9811320754717	2.4367344444444448	2.4545	2.5705	2.2852033333333335	0.0229263	-0.0216202549636364	0.03864283114671707	265	80	80	52	3.548992942046049	1.75	3.0	3.0	3.0	35.2579	171.8532	510.0177	190.0	287745.0	51.0	1839.0	969.6616	1.5109	2162.8082	11158.1702	11817.0	45055.0	3288.0	15172.0	3329.64	62.06541476631537
sub-1001_task-mid_run-2_bold	0.0025735471698113206	0.017418616226415093	0	25.779999992992423	1.1090962607575765	0.9507751486742421	0.4018	5159.1191	0.18770903291959332	64	24.150943396226417	2.393142222222222	2.410886666666667	2.49368	2.27486	0.0181842	-0.018559051677584648	0.03413992002606392	265	80	80	52	3.6761594971396714	1.75	3.0	3.0	3.0	39.5227	143.7397	472.5244	165.0	288226.0	48.0	1738.0	945.853	1.7137	2113.9953	11285.6023	11880.0	44574.0	3724.0	15233.0	3231.5972	46.90265667391941
sub-1001_task-sharedreward_run-1_bold	0.0010616883116883117	0.010729287965367967	0	24.34827729939132	1.173279811086957	0.9741016661739131	0.4101	3854.4976	0.13535886914834347	24	10.38961038961039	2.4463322222222224	2.4625733333333333	2.565846666666667	2.3105766666666665	0.0225563	-0.022093515843153	0.03811570256948471	231	80	80	52	3.585046684954455	1.75	3.0	3.0	3.0	37.1353	173.0665	512.2831	191.0	288035.0	51.0	1831.0	975.7606	1.5637	2149.2013	11231.484	11857.0	44765.0	3443.0	15243.0	3307.3119	57.588271368294954
sub-1001_task-sharedreward_run-2_bold	0.0026466233766233764	0.011090503939393937	0	24.869667285565207	1.1434490247391302	0.9664982296521739	0.41	3856.2729	0.14977914253889862	27	11.688311688311689	2.4669333333333334	2.4913933333333333	2.58812	2.321286666666667	0.0224744	-0.021717429161071777	0.037552304565906525	231	80	80	52	3.5524435862281205	1.75	3.0	3.0	3.0	37.0949	172.9061	511.5727	191.0	287913.0	52.0	1835.0	975.8612	1.5243	2165.7228	11212.0495	11852.0	44887.0	3356.0	15235.0	3336.2579	54.68407031730749
sub-1001_task-socialdoors_run-1_bold	0.00759722602739726	0.04318664212328767	1	28.957945748041244	0.9215359259106525	0.8711654663917527	0.411	3825.0125	0.24805308385086003	92	31.506849315068493	2.5176411111111108	2.5408766666666667	2.640633333333333	2.3714133333333334	0.0280444	-0.02191978506743908	0.03814954683184624	292	80	80	52	3.658335461081289	1.75	3.0	3.0	3.0	37.0104	174.7186	513.9345	192.0	288133.0	51.0	1850.0	967.2468	1.5491	2102.5022	11241.3291	11863.0	44667.0	3638.0	15168.0	3242.6953	30.111156776547432
sub-1002_task-doors_run-1_bold	0.0008368941979522183	0.01203910010238908	0	24.212492812089046	1.2756631764383572	0.9508510258219172	0.4679	3854.7827	0.10211184259161363	19	6.484641638225256	2.2772166666666664	2.2269366666666666	2.4216266666666666	2.1830866666666666	0.0135456	-0.014420557767152786	0.022155767306685448	293	80	80	52	3.962215174214307	1.75	3.0	3.0	3.0	27.3072	102.846	600.1452	182.0	271191.0	87.0	2875.0	1185.8992	2.6007	1766.5944	10857.974	11276.0	61609.0	4076.0	14329.0	2845.8597	67.14154007378966
sub-1002_task-mid_run-1_bold	0.0016299622641509433	0.010034612	0	21.932746962954543	1.2307800721590911	1.003782816856061	0.4666	3888.7659	0.11184822545808015	18	6.7924528301886795	2.276152222222222	2.21559	2.4236666666666666	2.1892	0.0194101	-0.01344921812415123	0.022533999755978584	265	80	80	52	3.9662325060142205	1.75	3.0	3.0	3.0	27.1589	100.9065	583.9449	180.0	270967.0	86.0	2786.0	1168.2717	2.5947	1760.4801	10775.8785	11198.0	61833.0	4047.0	14196.0	2823.3114	68.13639680435881
sub-1002_task-mid_run-2_bold	0.0022408301886792455	0.0062368957735849054	0	22.51183274992423	1.2945398666287868	1.018005217083333	0.4677	3862.2166	0.0931722711172145	6	2.2641509433962264	2.2762944444444444	2.22927	2.4276766666666667	2.171936666666667	0.0124938	-0.01371986698359251	0.022015681490302086	265	80	80	52	3.9249424986249903	1.75	3.0	3.0	3.0	27.4778	100.7778	590.3099	180.0	270754.0	87.0	2825.0	1175.9654	2.5706	1772.7724	10770.0581	11195.0	62046.0	3930.0	14229.0	2852.2481	84.11904489994049
sub-1002_task-sharedreward_run-1_bold	0.001279399141630901	0.006515064206008584	0	23.382384859224132	1.3248536259051729	1.00561997262931	0.4683	3851.3728	0.09151392515703269	15	6.437768240343348	2.279621111111111	2.23059	2.4342433333333333	2.17403	0.0267123	-0.01426374725997448	0.022223616018891335	233	80	80	52	3.9188075959493758	1.75	3.0	3.0	3.0	26.4988	101.6442	595.829	181.0	270749.0	87.0	2864.0	1183.9196	2.5673	1777.8819	10785.4652	11213.0	62051.0	3932.0	14252.0	2861.3065	82.51414017099887
