trial_type.control_moving_bars	trial_type.fixation_cross	trial_type.instruction	trial_type.rating	trial_type.watch_moving_bars	trial_type.watch_static_bars	rating	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	intercept
1.075623951202669	-0.0321926759641525	-0.0432779581723442	2.4456793760928786e-05	7.751155082916048e-16	-2.3321397180275e-08	0.0230443009887454	-0.1410937069384213	-0.0094907120340793	9.007361491392555e-05	0.0199074341376234	0.1886298974346663	-0.0078681541959183	6.19078504493577e-05	0.0355812382062122	-0.0457228103837787	0.0022560504028487	5.089763420265928e-06	0.0020905753893907	0.0013924012166068	-0.0004313556173797	1.8606766932276163e-07	1.938781148322338e-06	0.0019192668805523	0.0001175360498554	1.3814722827438828e-08	3.683585359263136e-06	-0.0024968407964189	3.103334473967689e-07	9.504111510261591e-14	6.23421396507369e-06	0.0430166717000012	-0.0030488573999998	-0.047221715000001	-0.0620802487000016	-0.0384005694000009	0.0091174377999997	0.0509755167000011	0.0611889845000024	0.0334175187000008	1
1.0549707678610645	-0.0209113371549014	-0.0338549212048633	-5.319982177866046e-05	8.837785518096673e-16	8.02921267270049e-09	-0.0457870311659684	-0.1376200339382061	0.0034736730002159	1.2066404111602387e-05	0.0189392737411513	0.1694150730728688	-0.0192148243617962	0.0003692094752533	0.0287014669842854	-0.0501776812621555	-0.0044548708783767	1.9845874543077388e-05	0.0025177996968459	0.0018453152503229	0.0004529140337161	2.0513112213321918e-07	3.4051883732018218e-06	0.0018492015473865	-7.006533316608658e-05	4.909150601285213e-09	3.4195463629287003e-06	-0.0024972080199283	-3.672235098435806e-07	1.3340350682590564e-13	6.236047896530428e-06	0.0427397692000011	-0.0038102173999999	-0.0479610673000011	-0.0619128115000016	-0.0368806120000008	0.0113737875999997	0.0524665823000012	0.0605233342000023	0.0304710391000007	1
1.0378757805640637	-0.0130479846087669	-0.0248118017058263	0.0001027445798123	5.157966699823329e-16	-2.7260957970321796e-09	0.2155791416428056	-0.1479015263242766	-0.0102814923860709	0.0001057090856852	0.021874861489049	0.2355544237712348	0.0661393506983653	0.0043744137108005	0.0554858865581975	-0.0350974673787745	0.0150802138833803	0.0002274128507686	0.0012318322164046	0.0018438862158303	-1.4290344936094958e-06	2.04232812008376e-12	3.399916377153294e-06	0.0019067001094987	5.749856211180317e-05	3.3060844137067363e-09	3.635505307515055e-06	-0.0024972637992505	-5.577932260254969e-08	1.8030177029213668e-15	6.236326485166505e-06	0.0424612702000009	-0.0045710080999998	-0.0486842950000012	-0.0617083699000015	-0.0353262134000008	0.013614843	0.0538616225000013	0.0597130102000024	0.0274323795000006	1
1.0252387829715968	-0.0078104916268755	-0.0171944928013939	-0.0001466683542865	1.4238293717987425e-15	8.71075672763289e-10	3.706209349624545	-0.1451791019567991	0.0027224243674769	7.411594436230537e-06	0.0210769716449814	0.1519018096240069	-0.0836526141472272	0.0069977598536647	0.0230741597670477	-0.0453350322194977	-0.0102375648407225	0.0001048077338678	0.0020552651463426	0.0016161855086495	-0.0002277007071805	5.1847611889990713e-08	2.612055598124509e-06	0.0020138551752297	0.0001071550657305	1.1482207114077452e-08	4.055612667147113e-06	-0.0026591389274684	-0.000161875128218	2.620355709613997e-08	7.071019836417118e-06	0.0421811849000008	-0.0053311158000003	-0.0493911547000011	-0.0614670461000012	-0.0337388252000004	0.0158375904	0.0551580840000015	0.0587599494000019	0.0243107325000006	1
1.0025451544466149	-0.0045385481913692	-0.0113417567687173	0.0133955228931655	5.703631436144835e-16	-2.6765803614529863e-10	4.042713720503118	-0.1346688457685865	0.0105102561882119	0.0001104654851421	0.0181356980206419	0.2721149863657091	0.120213176741702	0.0144512078623324	0.0740465658048084	-0.0364648606849285	0.0088701715345684	7.867994305284683e-05	0.0013296860647715	0.0019809897089127	0.0003648042002629	1.3308210419764882e-07	3.924320227010653e-06	0.0015379444619017	-0.0004759107133289	2.2649100958511206e-07	2.3652731683627555e-06	-0.0025840310468081	7.510788066101508e-05	5.641194098247671e-09	6.677216450805132e-06	0.0418995238000005	-0.0060904268000008	-0.0500814089000012	-0.061188984500001	-0.0321199298000002	0.0180390409000004	0.0563535941000017	0.0576664299000021	0.0211155415000006	1
0.8994469009695798	-0.0024661150700271	-0.0071614273731956	0.1102204309482968	2.0790433116360651e-16	7.338843822591419e-11	4.00188662986136	-0.1405354823868515	-0.0058666366182653	3.4417425210323006e-05	0.0197502218097042	0.1467856736818192	-0.1253293126838903	0.0157074366178173	0.0215460339982249	-0.0502048382451646	-0.0137399775602358	0.0001887869833553	0.0025205257832226	0.0019739299625113	-7.059746401785911e-06	4.983947976284399e-11	3.8963994964368746e-06	0.0019170132895689	0.0003790688276683	1.436931772171973e-07	3.6749399526135566e-06	-0.002526899574011	5.713147279698322e-05	3.2640044267615982e-09	6.385221457403384e-06	0.0416162975000004	-0.0068488278000011	-0.0507548255000011	-0.0608743512000009	-0.0304710391000001	0.0202162342000003	0.0574459648000017	0.0564350658000018	0.0178564725000005	1
0.6837934630556038	-0.0013829704731121	-0.0043462196020885	0.3219608063653655	3.1281697962563686e-16	-1.7100415751304655e-11	0.6585085365857895	-0.1270451204822652	0.0134903619045879	0.0001819898643162	0.0161404626383522	0.2521231092547978	0.1053374355729787	0.0110959753330915	0.0635660622203055	-0.0555233634550085	-0.0053185252098441	2.828671040741115e-05	0.0030828438893563	0.0020872899181809	0.0001133599556685	1.285047943357037e-08	4.356779203078191e-06	0.00180686824049	-0.0001101450490795	1.2131931467617434e-08	3.264772838262552e-06	-0.0025268905441349	9.029875708798168e-09	6.708627168243347e-17	6.385175821700078e-06	0.0413315166000001	-0.0076062054000013	-0.0514111781000013	-0.0605233342000011	-0.0287936928	0.0223662426000004	0.0584331966000019	0.0550688005000023	0.0145433848000006	1
0.4210987105499653	0.0083305543947321	-0.0025462683690676	0.5731321968489784	-3.3990249835757215e-17	2.0718346118618066e-12	-0.1483290921962635	-0.1475101238304439	-0.0204650033481792	0.0004188163620412	0.0217592366324722	0.1403746183977433	-0.1117484908570548	0.0124877252088294	0.0197050334903124	-0.0495308777434075	0.0059924857116012	3.59098850027842e-05	0.0024533078500323	0.0018250340842403	-0.0002622558339402	6.877812269362382e-08	3.330749408241211e-06	0.0020302872039266	0.0002234189634372	4.991603381998268e-08	4.122066130037169e-06	-0.0029828611062936	-0.0004559705621587	2.079091541431176e-07	8.897460380091918e-06	0.0410451915999995	-0.0083624464000013	-0.0520502460000013	-0.0601361434000013	-0.0270894574	0.0244861750000003	0.059313482900002	0.053570899700002	0.0111863009000005	1
0.1887792350582657	0.0914318557374581	-0.0014425505660625	0.7212403345327422	-2.5678666258879323e-16	8.806805082463615e-13	0.0594806822599277	-0.1428009750627273	0.0047091487677161	2.2176082115801625e-05	0.0203921184788647	0.2585394146313021	0.1181647962335591	0.013962919068919	0.066842628917895	-0.0844431540651421	-0.0349122763217347	0.0012188670379645	0.007130646268467	0.0025078780187429	0.0006828439345026	4.662758388350226e-07	6.289452157324877e-06	0.0017936878412154	-0.000236599362712	5.59792590217064e-08	3.217316070930593e-06	-0.0026452616419862	0.0003375994643082	1.1397339851634927e-07	6.997409153599736e-06	0.0407573333000004	-0.0091174378000014	-0.0526718143000013	-0.0597130102000009	-0.0253599242999996	0.0265731806000006	0.0600852124000023	0.0519449442000021	0.0077953766000006	1
0.0225609632847182	0.2914846927530987	-0.0007971104640982	0.6867564816407499	5.92850994930033e-18	-9.717254763529766e-13	-0.0255485367902587	-0.1569411020587101	-0.0141401269959836	0.0001999431914622	0.0246305095154019	0.1904632680923879	-0.0680761465389153	0.0046343617275866	0.0362762564924323	-0.0728894168713774	0.0115537371937652	0.0001334888431414	0.0053128670918481	0.0025570369864082	4.915896766619148e-05	2.416603988828373e-09	6.53843815042834e-06	0.0017092313191002	-8.445652211453095e-05	7.132903754928941e-09	2.921471701586464e-06	-0.0029546979630362	-0.0003094363210516	9.575083660445647e-08	8.730240052830772e-06	0.0404679524000011	-0.0098710669000014	-0.0532756742000012	-0.0592541874000011	-0.0236067086999998	0.0286244532000006	0.0607469728000022	0.0501948205000019	0.0043808700000004	1
-0.0780747290292905	0.5506076513925245	-0.0003995135960206	0.527869330935465	4.943246740609336e-16	6.076556938664629e-13	0.0106650470671834	-0.1507714135552055	0.0061696885035055	3.806505622936757e-05	0.0227320191454341	0.1786639488382487	-0.0117993192541374	0.0001392239348595	0.0319208066144764	-0.0560637059773087	0.0168257108940689	0.00028310454709	0.0031431391279098	0.0024148149360337	-0.000142222050375	2.0227111650302983e-08	5.831331175720861e-06	0.0018844158597374	0.0001751845406374	3.0689623117403056e-08	3.5510231315206586e-06	-0.0029767865046796	-2.208854164263081e-05	4.879030855699695e-10	8.861257894931387e-06	0.0401770598000005	-0.0106232210000008	-0.0538616225000016	-0.0587599494000016	-0.0218314478000002	0.0306372343000008	0.0612975528000022	0.0483247121000016	0.0009531106000002	1
-0.1283245675471982	0.7878942154938999	-0.0001389348529159	0.3405708057582766	8.521452315533555e-16	-3.1402842147860613e-13	-0.0043035736582228	-0.1479528054181432	0.0028186081370619	7.94455182957126e-06	0.021890032631098	0.2625366903652252	0.0838727415269751	0.0070346367712503	0.0689255137879251	-0.0733457417756965	-0.0172820357983885	0.0002986687613361	0.0053795978366256	0.0021937504988424	-0.0002210644371917	4.8869485241972674e-08	4.812541251615825e-06	0.0017612113929571	-0.0001232044667807	1.5179340397529763e-08	3.1018655701666365e-06	-0.0025489404582614	0.0004278460464185	1.8305223989429104e-07	6.497097459247317e-06	0.0398846663000012	-0.0113737876000007	-0.0544294622000017	-0.0582305914000015	-0.0200357996000002	0.0326088173000011	0.0617359448000021	0.0463390893000015	-0.0024775320999999	1
-0.1444157096762143	0.9618009902260308	-1.3018817191613e-05	0.1826282482306741	1.3640593590572373e-15	1.5209906353046526e-13	0.001693231579599	-0.1405556017741672	0.0073972036439768	5.471862174903633e-05	0.0197558771900977	0.1653517836926853	-0.0971849066725399	0.0094449060849502	0.0273412123703525	-0.0712184413763742	0.0021273003993227	4.525406988217869e-06	0.0050720663920789	0.0021650460321555	-2.870446668586898e-05	8.239456152993168e-10	4.687424321761244e-06	0.0016997769390796	-6.143445387658959e-05	3.77419127927561e-09	2.889241642523203e-06	-0.0029828488964902	-0.0004339084382301	1.8827653420483484e-07	8.897387538792992e-06	0.0395907828000014	-0.0121226547000009	-0.0549790026000017	-0.0576664299000016	-0.0182214407000004	0.034536551000001	0.0620613464000021	0.0442426984000013	-0.0059006800000001	1
-0.1390999524167104	1.0692541164630858	1.4371060792034157e-06	0.0698443390896508	1.2944229978091937e-15	-6.634415457652009e-14	-0.0006512590491606	-0.1439588536136966	-0.0034032518395298	1.1582123082891385e-05	0.0207241515337689	0.3001996754557746	0.1348478917630887	0.0181839539129508	0.0901198451437514	-0.0535261733205331	0.0176922680558401	0.0003130163489594	0.0028650512303393	0.0029318419639966	0.0007667959318403	5.879760006390949e-07	8.595697302660063e-06	0.0017160278387517	1.625089967157793e-05	2.640911111089991e-10	2.944751542682338e-06	-0.0027160280593621	0.0002668208371298	7.119335886324763e-08	7.376808418352056e-06	0.039295420300001	-0.0128697104000006	-0.0555100587000021	-0.0570678021000017	-0.0163900657000004	0.0364178433000015	0.0622731621000021	0.0420405507000014	-0.0093059772000002	1
-0.1217837359014138	1.1244692449696931	-5.176367475320626e-07	-0.002684970254015	1.4225653999345845e-15	3.0425134849588385e-14	0.0002450540248872	-0.1492639058920557	-0.005305052278359	2.814357967507128e-05	0.0222797136021518	0.1892038708782327	-0.1109958045775439	0.0123200686338165	0.035798104755306	-0.0577217656189068	-0.0041955922983742	1.7602994733417776e-05	0.0033318022261637	0.0020303541641959	-0.0009014877998011	8.126802533733625e-07	4.122338032290884e-06	0.0017878314072811	7.180356852975275e-05	5.1557517770088865e-09	3.196341140585998e-06	-0.0026303246017044	8.570345765623161e-05	7.345081720439163e-09	6.918607510099803e-06	0.038998589800001	-0.0136148430000006	-0.0560224521000019	-0.0564350658000018	-0.0145433848000006	0.0382501642000013	0.0623710042000019	0.039737910100001	-0.0126831224000004	1
-0.0992180578357207	1.1438418885800798	3.398465405734807e-07	-0.0446241783847291	1.6971213919517768e-15	-1.0865736021365136e-14	-9.01849524311837e-05	-0.1430257520981115	0.0062381537939448	3.891456275581836e-05	0.0204563657632295	0.2497118462523259	0.0605079753740943	0.0036612150838712	0.0623560061587442	-0.07229382422787	-0.0145720586089628	0.0002123448921026	0.0052263970214888	0.0024259930554818	0.0003956388912861	1.5653013199611372e-07	5.885442305767835e-06	0.0018898148092544	0.0001019834019739	1.0400613521736873e-08	3.5714000132011845e-06	-0.0026312993399081	-9.74738203702544e-07	9.498656640308692e-13	6.923736215033143e-06	0.0387003025000015	-0.0143579411000007	-0.056516010400002	-0.0557685991000017	-0.0126831224000004	0.0400310500000015	0.062354693600002	0.0373402808000011	-0.0160218990000005	1
-0.0760811949866892	1.140553326518441	-7.142024680373958e-07	-0.06447141460496	1.8057318135455065e-15	6.37751209514801e-15	3.241888523127668e-05	-0.1104655759561259	0.0325601761419877	0.001060165070396	0.0122026434713179	0.2235180693390523	-0.0261937769132753	0.0006861139489809	0.0499603273210568	-0.0534087388640772	0.0188850853637922	0.0003566464491973	0.0028524933870514	0.0019111117436306	-0.0005148813118508	2.6510276501852565e-07	3.652348096383873e-06	0.0017892623574105	-0.0001005524518446	1.0110795046814252e-08	3.201459784056791e-06	-0.0023497161581657	0.0002815831817421	7.928908756651653e-08	5.521166021125114e-06	0.0384005694000005	-0.0150988938000019	-0.056990567900002	-0.0550688005000016	-0.0108110158000002	0.0417581057000016	0.0622242602000021	0.0348533940000012	-0.0193122068000005	1
-0.0552863321486217	1.1242990521175409	2.5303105904390814e-06	-0.0690152511956306	1.3687227816999893e-15	-9.504726699863984e-16	-1.1354020428923056e-05	-0.1572431354465635	-0.0467775594904403	0.0021881400718851	0.0247254036450657	0.1849030726629199	-0.0386149966761311	0.0014911179682965	0.0341891462801882	-0.0559938968414	-0.0025851579773222	6.683041767071514e-06	0.0031353164834852	0.0018863579706528	-2.4753772979096968e-05	6.127497518238134e-10	3.5583463930023263e-06	0.0020253501996753	0.0002360878422664	5.57374691635311e-08	4.102043431321629e-06	-0.0028159164415282	-0.0004662002833613	2.1734270305502826e-07	7.92938540445317e-06	0.0380994018000003	-0.015837590400001	-0.0574459648000021	-0.0543360880000019	-0.0089288133000005	0.0434290090000017	0.061979942700002	0.0322831943000008	-0.0225440919000007	1
-0.0382659383050875	1.1020979671632	-8.66818851175128e-06	-0.0638233603776735	1.4461235871727654e-15	1.821726713832283e-15	3.85771853334158e-06	-0.1655411571566959	-0.008298021710133	6.885716430163933e-05	0.027403874712777	0.264919450895478	0.0800163782325579	0.0064026207854554	0.0701823154627607	-0.0465030818349827	0.0094908150064161	9.007556948581028e-05	0.0021625366201514	0.0018668925491309	-1.9465421522026845e-05	3.7890276202017425e-10	3.485287789692254e-06	0.0021470047626211	0.0001216545629451	1.4799832442447744e-08	4.609629450801419e-06	-0.0026860140763307	0.0001299023651959	1.6874623939468805e-08	7.214671617370379e-06	0.0377968110000008	-0.0165739203000003	-0.0578820481000022	-0.0535708997000019	-0.0070382726000004	0.0450415132000018	0.061622188300002	0.0296358256000008	-0.0257077775000009	1
-0.0253114724896833	1.0787962516652827	2.8879513274229145e-05	-0.0535136587784833	1.389410150984792e-15	9.58676267820751e-16	-1.262087304655916e-06	-0.1844735698012133	-0.018932412644518	0.0003584362485422	0.0340304979552026	0.1767308402800586	-0.0881886106154198	0.007777231042278	0.031233789906095	-0.0554899004483068	-0.0089868186133239	8.076290878823364e-05	0.0030791290517628	0.0019801248819742	0.0001132323328434	1.2821560677451754e-08	3.920894548356357e-06	0.0019383228010326	-0.0002086819615884	4.354816114503188e-08	3.757095280377482e-06	-0.00321392858901	-0.0005279145126803	2.786937340673923e-07	1.0329336974988897e-05	0.037492808100001	-0.0173077736999999	-0.0582986712000021	-0.052773693000002	-0.0051411591000004	0.0465934497000016	0.0611516517000019	0.0269176160000006	-0.028793692800001	1
-0.0160771223397167	1.0577425236510298	-8.271776016129383e-05	-0.0415826835276696	1.4358327984929489e-15	1.2652604702122617e-15	3.915504958304802e-07	-0.1715262089542622	0.012947360846952	0.0001676341529005	0.0294212403582203	0.2853714232925046	0.1086405830124459	0.0118027762772846	0.0814368492319892	-0.0470303569627766	0.0084595434855291	7.156387598343402e-05	0.0022118544760464	0.0017341658313468	-0.0002459590506277	6.049585447724016e-08	3.0073311304492278e-06	0.0022090289321707	0.0002707061311382	7.328181024949267e-08	4.879808823208367e-06	-0.0028604254859415	0.0003535031030688	1.2496444399128594e-07	8.18203395972489e-06	0.0371874047000009	-0.0180390409	-0.0586956940000022	-0.0519449442000018	-0.0032392445000002	0.0480827317000018	0.0605691941000019	0.0241350630000007	-0.0317925024000011	1
-0.009767553215918	1.0399238632015877	0.0001713147818136	-0.0303276247730144	1.02743894098004e-15	9.763014563908304e-16	-1.087487279186434e-07	-0.1844756026932972	-0.0129493937390351	0.0001676867982082	0.0340312479890546	0.1870473581004591	-0.0983240651920472	0.0096676217958899	0.0349867141723607	-0.0202504755317505	0.0267798814310254	0.0007171620494594	0.0004100817592645	0.0017330876968749	-1.0781344717388257e-06	1.1620376257711969e-12	3.003592964183024e-06	0.0022081971241524	-8.318080183889571e-07	6.916341529180832e-13	4.8761345389251975e-06	-0.0032439255677931	-0.0003835000818527	1.470723132215343e-07	1.052305308925292e-05	0.0368806119999996	-0.0187676125	-0.0590729830000022	-0.051085148700002	-0.0013343050000003	0.0495073566000018	0.0598758816000018	0.0212948181000004	-0.0346951345000012	1
-0.0058180909348387	1.0251911343675797	0.0015692841027433	-0.0209423275352723	1.4091199973248888e-15	1.3100636052008357e-15	1.2527334088646116e-08	-0.1794120354056195	0.0050635672876784	2.5639713675794297e-05	0.0321886784483863	0.2043925508202878	0.0173451927198304	0.000300855710487	0.0417763148308233	-0.05402137577009	-0.0337709002383394	0.0011404737029077	0.0029183090400932	0.0017492904204163	1.6202723540566564e-05	2.6252802718438673e-10	3.060016974948782e-06	0.0021423278888821	-6.58692352705613e-05	4.338755637455559e-09	4.589568783055689e-06	-0.0030623862509143	0.0001815393168801	3.2956523652375874e-08	9.3782095489884e-06	0.0365724416000002	-0.0194933798	-0.0594304114000022	-0.0501948205000019	0.0005718805999997	0.0508654086000017	0.0590729830000019	0.0184036704000003	-0.0374928081000012	1
-0.0031033070056124	0.971364524833098	0.0455161967192734	-0.0137774145474817	1.1295327329409233e-15	1.0474323747221653e-15	4.771706882811576e-08	-0.2037958363075211	-0.0243838009019034	0.0005945697464247	0.0415327428962812	0.2730409245126727	0.068648373692384	0.0047125992106085	0.0745513464587341	-0.0500848917414897	0.0039364840285998	1.5495906507109845e-05	0.002508496380757	0.0020570724717564	0.0003077820513402	9.472979146098165e-08	4.23154715389219e-06	0.0022071947340735	6.486684519204494e-05	4.207707244128807e-09	4.871708593737985e-06	-0.0032277830095613	-0.0001653967586478	2.7356086757041187e-08	1.0418583156219812e-05	0.0362629049000011	-0.0202162341999998	-0.0597678590000022	-0.0492744916000018	0.0024775320999998	0.0521550617000019	0.0581619678000018	0.0154685310000004	-0.0401770598000013	1
-0.0018774597095006	0.8083809887241057	0.2021794338878785	-0.0086829629033336	1.2027433128499832e-15	1.4954380083258209e-15	-1.650163852008445e-07	-0.1994195985214879	0.0043762377860344	1.9151457158884397e-05	0.039768176274471	0.1675888726934293	-0.1054520518192435	0.0111201352328887	0.0280860302506545	-0.0387228821705307	0.0113620095709589	0.0001290952614901	0.0014994616035942	0.0017820942486964	-0.0002749782230599	7.561302242125396e-08	3.175859911354985e-06	0.0020634120175621	-0.0001437827165114	2.067346945952116e-08	4.2576691534173485e-06	-0.0034768523720849	-0.000249069362525	6.203554736852364e-08	1.208850241759843e-05	0.0359520136000005	-0.0209360676999997	-0.0600852124000022	-0.048324712100002	0.0043808699999998	0.0533745815000017	0.0571445035000018	0.0124964160000001	-0.0427397692000014	1
0.0163294401049641	0.5574603909620965	0.4314726734058319	-0.0052625044731571	9.15649636158199e-16	1.169963119451782e-15	4.932131143632472e-07	-0.2030703044389818	-0.0036507059174944	1.3327653695917434e-05	0.0412375485449402	0.270340888494929	0.1027520158015009	0.0105579767512721	0.0730841959922269	-0.0656690872428804	-0.0269462050723499	0.0007260979678011	0.0043124290193126	0.0014062184096647	-0.0003758758390322	1.412826462425555e-07	1.9774502160886026e-06	0.0024008336254432	0.0003374216078823	1.1385334295641423e-07	5.764002097389948e-06	-0.0030932003267358	0.0003836520453502	1.4718889240394354e-07	9.567888260582968e-06	0.0356397792000014	-0.0216527728999998	-0.0603823649000023	-0.0473460497000018	0.0062801168	0.0545223282000019	0.0560224521000018	0.0094944297000002	-0.0451731839000014	1
0.1238686651389159	0.3015041104666591	0.5777065208689327	-0.0030792964732468	8.642354700225565e-16	1.5336456456744662e-15	-1.4236559921108017e-06	-0.2265357710278987	-0.023465466588918	0.0005506281222364	0.0513184555552045	0.1987926707472103	-0.0715482177477194	0.0051191474628744	0.0395185259428085	-0.0534562571014159	0.012212830141465	0.0001491532200639	0.0028575714232934	0.0012911587926309	-0.0001150596170324	1.3238715288019833e-08	1.667091027993772e-06	0.0023607406616646	-4.009296377783529e-05	1.6074454584149403e-09	5.573096472019545e-06	-0.0035165356869721	-0.0004233353602381	1.792128273317815e-07	1.236602323754436e-05	0.0353262134000018	-0.0223662425999996	-0.0606592165000022	-0.0463390893000019	0.0081734989000001	0.0555967583000017	0.0547978673000017	0.0064697482000001	-0.0474699422000016	1
0.3433550624705722	0.0992920941840412	0.5590985866985615	-0.0017457433544197	7.010332901808722e-16	1.4040053946360245e-15	4.0017537491303255e-06	-0.2383191027870468	-0.0117833317591483	0.0001388469073461	0.0567959947532229	0.1989412603611943	0.0001485896139862	2.2078872210214616e-08	0.0395776250741006	-0.060992249140739	-0.0075359920393225	5.679117601673148e-05	0.0037200544552461	0.0013369638520238	4.580505939293039e-05	2.09810352945957e-09	1.7874723423431043e-06	0.0023067123485299	-5.402831313425597e-05	2.919058236200981e-09	5.32092185852167e-06	-0.0034290507953061	8.748489166618984e-05	7.653605092358077e-09	1.1758389356566589e-05	0.0350113279000019	-0.0230763700999992	-0.0609156742000022	-0.045304432700002	0.0100592481000002	0.0565964272000016	0.0534729903000017	0.0034296015000001	-0.0496230961000017	1
0.6037694519551025	-0.0336681030123095	0.4308525747056803	-0.0009539236511421	7.383349596151106e-16	1.206463216669707e-15	-1.0981150134681604e-05	-0.2244364121812488	0.0138826906057981	0.0001927290984559	0.0503717031127909	0.340713138338261	0.1417718779770651	0.020099265385145	0.1160854426363077	-0.0592346077047504	0.0017576414359869	3.089303417683061e-06	0.0035087387499353	0.0015510426772474	0.0002140788252239	4.582974271528395e-08	2.405733387037258e-06	0.002362035215432	5.5322866901018354e-05	3.060619807357944e-09	5.579210359492804e-06	-0.0038383528821013	-0.0004093020867957	1.6752819955438581e-07	1.47329528479452e-05	0.0346951345000019	-0.0237830494999999	-0.0611516517000021	-0.0442426984000012	0.0119356034000007	0.0575199906000018	0.0520502460000014	0.0003812567000006	-0.0516261320000017	1
0.8298077887710187	-0.1076869064177515	0.2783320602801014	-0.0004529426127756	3.047562028238477e-17	1.2694148248417377e-15	2.9457957839257172e-05	-0.2429557919522274	-0.0185193797709789	0.0003429674271017	0.0590275168431341	0.1934105078516396	-0.1473026304866239	0.0216980649482804	0.0374076245474286	-0.0457948765583166	0.0134397311464335	0.0001806263732881	0.0020971707189924	0.0011339321548277	-0.0004171105224191	1.7398118736801934e-07	1.2858021317899885e-06	0.0022099951472779	-0.000152040068154	2.311618293250914e-08	4.884078550785502e-06	-0.0035537686357292	0.0002845842463733	8.098819217010492e-08	1.2629271515696328e-05	0.034377645000001	-0.0244861749999999	-0.0613670698000018	-0.0431545209000012	0.0138008126000007	0.0583662065000016	0.0505322382000013	-0.0026679993999996	-0.0534729903000018	1
0.9892393538766184	-0.1394724440509963	0.1504022645307996	-0.0001691744482512	1.9615986141841715e-15	1.4372762370225678e-15	-7.730952197659957e-05	-0.2249510321988888	0.0180047597533402	0.0003241713737746	0.0506029668873449	0.2639062122094638	0.0704957043578255	0.0049696443329052	0.0696464888427463	-0.0683426222965117	-0.022547745738195	0.0005084008378745	0.0046707140223628	0.0014038174432247	0.0002698852883971	7.283806881551189e-08	1.970703414670887e-06	0.0022090861969876	-9.089502895103284e-07	8.258130306827487e-13	4.880061825805378e-06	-0.0034500613650328	0.0001037072706957	1.0755197405370364e-08	1.1902923421420208e-05	0.0340588713000013	-0.0251856416000003	-0.0615618560000019	-0.042040550700001	0.015653133800001	0.0591339369000015	0.0489217454000013	-0.0057108779999994	-0.0551580840000018	1
1.0844609358578572	-0.1438139181302037	0.0593763269161505	-2.33443070174573e-05	-2.6787800896803907e-15	1.1815974427988173e-15	0.0001984174918504	-0.2425020650822638	-0.0175510328833761	0.0003080387552735	0.0588072515691622	0.2463706355252967	-0.0175355766841682	0.0003074964496447	0.0606984900491382	-0.0526380682946538	0.0157045540018575	0.0002466330163973	0.0027707662337927	0.001485112195093	8.129475186847929e-05	6.6088371262798325e-09	2.205558231967717e-06	0.00240416978868	0.0001950835916926	3.805760827345887e-08	5.7800323736450776e-06	-0.0038313054221858	-0.0003812440571526	1.4534703164571973e-07	1.467890123831534e-05	0.033738825200001	-0.0258813448000005	-0.0617359448000018	-0.0409014535000009	0.0174908373000011	0.0598221497000016	0.0472217150000012	-0.0087401053999994	-0.0566763155000019	1
1.1309497505989627	-0.1316598315687926	0.0007078381227088	2.2417318137985888e-06	8.756843104315338e-15	1.4112097971674284e-15	-0.0004973144751705	-0.2447191462472925	-0.0022170811650275	4.915448891348316e-06	0.0598874605400035	0.1555923439827739	-0.0907782915425209	0.0082406982153788	0.0242089775060546	-0.0465379283673136	0.0061001399273406	3.721170713319764e-05	0.0021657787767218	0.0011469390742036	-0.0003381731208899	1.1436105980805785e-07	1.31546924013998e-06	0.0023898811806253	-1.4288608055125735e-05	2.041641846038445e-10	5.711532057324249e-06	-0.0037108817161078	0.0001204237060786	1.4501868324187697e-08	1.3770643110746626e-05	0.0334175187000002	-0.0265731806	-0.0618892776000019	-0.0397379101000013	0.0193122068000009	0.0604299192000013	0.0454352584000011	-0.0117484405999998	-0.058023091700002	1
1.14465331255367	-0.1110691434058297	-0.0335840663670673	-9.92986355547256e-08	-2.0704589819575975e-14	1.2629786120755914e-15	0.0012139065700038	-0.2395998421941539	0.0051193040531391	2.620727398799572e-05	0.0574080843794627	0.2659442045729467	0.110351860590173	0.0121775331357133	0.070726319945937	-0.0541479924646198	-0.0076100640973066	5.791307556536248e-05	0.0029320050879484	0.0017219762934854	0.0005750372192815	3.3066780376122645e-07	2.965202355874513e-06	0.0022079150673517	-0.0001819661132735	3.3111666638154925e-08	4.874888943755265e-06	-0.0035959157661824	0.0001149659499253	1.3217169401708548e-08	1.2930610196404132e-05	0.0330949639000004	-0.0272610457000002	-0.0620218030000019	-0.038550616000001	0.0211155415000011	0.0609564282000016	0.0435656453000011	-0.0147286925999997	-0.059194338600002	1
