bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-01_ses-pre_T1w	0.31559833051072583	4.108929876699997	0.5170764164139454	15456.743761526592	3.9768900000000005	3.86801	4.08893	3.97373	0.22125950039381986	0.4568520814684316	0.32188841813774854	0.5678913295269012	0.1719893291592598	0.000477218474167896	0.00791654005445085	27.226750859714958	14.0430911755534	22.768166975991743	176	256	256	1.7844396510109768	9.389105974303948	11.370948489225603	22.93929984236188	20.87571253723393	70.15214153952027	66.1665320901288	107.47174219363217	1.0	1.0	1.0	569.2476091404009	6.096078768145492	5.296950782592743	4.1117426455020905	2663421.0	0.0	17.142338823527098	20.21404492293471	0.5872803152301538	102.69203277809795	208.50860971071853	194.2496065981686	27277.0	56.11319375038147	416.3320828981695	108.85548624215794	0.030472688796081115	68.80500668458332	650.8011754590977	652.769378375262	38602.0	532.2000836463645	762.032892499119	69.52322457358225	0.6441316741758683	40.78993881626763	999.8638392870763	1000.0302315093577	146274.0	928.0142684094608	1070.5451062096286	43.59447847274555	0.15503887225854238	0.47935634496101825	0.508115788526619	0.5810423876192317
sub-02_ses-pre_T1w	0.30350678058597474	4.536393435541672	0.571965891454295	14492.678763245754	4.031963333333334	3.8997	4.14705	4.04914	0.2144865393558691	0.4677021934910914	0.31781126715303953	0.5579169988632202	0.2006190985441208	1.24626471098654e-05	0.020154247023257098	22.129040307807184	11.010018966063635	18.21030918984915	176	256	256	1.9717776519507069	9.188784791871296	11.074886927347913	22.064098338221736	19.507825381097668	67.06546030833394	64.49755813319611	106.91938871015672	1.0	1.0	1.0	14.490755769939177	6.127386484155834	4.401339969063029	4.132859379053116	2973482.0	0.0	15.346279311925173	6.144205867113392	2.2618059407631197	68.12212032385015	197.7121257133879	182.45358611643314	46936.0	78.06090095546097	395.121109274216	92.53155003725682	-0.20626889910107504	70.46494456779209	626.6726341825024	627.2525767870247	71248.0	513.598943863064	737.3811237700284	68.26236429331036	0.7465084735414287	42.66643382717334	999.0608016193413	1000.00002637133	182779.0	923.8764032498002	1071.018352612853	45.322372820066654	0.1637320276347672	0.4605320535905839	0.4722779416340942	0.5885095245608508
sub-03_ses-pre_T1w	0.3373001389577485	4.016660711308557	0.5139080296926697	14865.10459234279	3.908386666666667	3.84171	3.93732	3.94613	0.18879253109095592	0.4569111374644338	0.35429633144461026	0.5182112157344818	0.16900406330823892	0.0	0.02295004817886292	26.479736730125254	12.21653422802358	18.112516636055272	176	256	256	1.7552427061256535	9.9359503929696	11.387614039790478	22.47164902027618	19.494101021602372	59.7920436448241	56.02425641621023	88.78662458220421	1.0	1.0	1.0	65.03573756458032	7.378773773649741	4.820756434468916	4.976907279342413	3178000.0	0.0	15.567765969783068	6.01023573578925	11.244811940650365	102.21077431259621	240.68107342119845	219.5612415354699	20528.0	82.06123798470946	468.5718388242646	125.0857746659493	-0.032974434647180306	67.94374890776682	672.8702520222655	673.4352777823806	40552.0	560.0633207218722	783.9405362499876	67.77680521160922	0.47079246560851784	42.20658598527652	1000.8825740346607	1000.0000258237123	194984.0	929.4473882317543	1075.2906791456044	44.50040406937162	0.15618966189231775	0.47154750350848246	0.504135020685829	0.4475981496745751
sub-04_ses-pre_T1w	0.32261040296306426	4.126774907918564	0.5400416618566117	12403.638102629657	3.6748266666666667	3.54235	3.81907	3.66306	0.19207536311954282	0.4757000646327238	0.3322245722477334	0.5761534869670868	0.192985837161541	0.0	0.00932974356122205	23.775477978300348	10.797356551766102	17.162685710087604	176	256	256	1.7748248412874519	9.544060700109915	10.174403539613936	19.204325077444445	10.672904769672206	36.15840994275306	34.3047231944986	56.08285487107055	1.0	1.0	1.0	5206.742694925215	0.0	5.084639084148353	0.0	3474714.0	0.0	17.498458854854107	11.681580262127733	1.624480282605992	84.711423006625	210.30602358516958	190.30600909516215	25355.0	71.82994131334127	432.91433664076027	107.22311960098442	-0.03946898285382039	67.7204186796312	642.9285107743631	644.7319487929344	47335.0	529.2256898730993	751.0782163403928	67.55249769530333	1.1998689776430158	46.89273595621945	997.5634271363954	999.9999549798667	180258.0	908.8929555900395	1077.2642768248916	52.071456671427114	0.15682243871307616	0.4686248899588781	0.4939100252745406	0.42237149754897274
sub-05_ses-pre_T1w	0.30959637362576964	4.331073378221457	0.554328547016779	-1.0	4.0033900000000004	3.83983	4.19507	3.97527	0.20724433147516966	0.4479337964232547	0.3448218721015756	0.5152727961540222	0.1498316407203673	0.0	0.01581819253218358	20.939554649860817	10.516050660811342	15.99319580540758	176	256	256	1.885661638853229	9.107826198903176	10.868445214563247	21.611847805933333	20.74909317768934	68.41341705773286	65.56740382277943	107.53970123291607	1.0	1.0	1.0	13.825971728233764	0.0	3.280309241299343	0.0	2972656.0	0.0	14.916961081326008	6.0920422518370705	1.4927429512931214	83.50570143378074	209.80882949715522	192.9435646161437	27306.0	71.18433946743608	414.26505078561604	102.31954005952795	-0.030288801101774787	70.08016838138505	634.3882943380263	636.1689371988177	41620.0	516.1193385720253	746.1110735312104	69.84776396398267	1.1231595195726038	42.56061100427518	998.6331812743525	1000.0000055879354	215769.0	922.0710955560207	1070.7146674394608	46.270809292746655	0.1792958778643982	0.48187431915276707	0.5191186993277784	0.46319856588405245
sub-06_ses-pre_T1w	0.3418394821029198	3.913081994505245	0.5192885101091905	9254.884860837316	4.012786666666667	3.92214	4.18165	3.93457	0.2101173640872978	0.45730158030063595	0.3325810556120662	0.596141129732132	0.21018734574317927	0.00046953989039007346	0.013518803900939663	24.486660035721542	12.055554966303003	18.64766895060442	176	256	256	2.0226116391457127	10.240536677492187	10.311572409310193	18.67156891129268	16.456426737209522	51.178330546769644	48.07427696625436	76.58807361478391	1.0	1.0	1.0	11.342726820055562	8.55435722371949	6.160729264185619	5.769826266914606	3058795.0	0.0	20.949503425508738	7.894499534227885	0.47865859105114783	95.41840071021338	231.6741844647741	214.87762385979295	25114.0	80.971186067909	437.62970524560654	106.2355924458972	-0.026388904563781512	65.59297401409073	664.4336295710298	668.2543079741299	29158.0	552.0000534290448	765.4894338548183	65.25467070016586	1.1005921610772482	47.82402394200225	998.2227172359039	1000.0386801548302	162396.0	906.5984735637903	1081.861786879599	53.559270026451905	0.15267625490106485	0.4778404208909807	0.49987475280415666	0.43351752722272907
sub-07_ses-pre_T1w	0.34590111555925995	3.8413379230595215	0.5229117386651355	16332.84	3.96997	3.79966	4.09851	4.01174	0.21453877249059622	0.43246292406511466	0.3529983034442891	0.5043539106845856	0.15343297123908994	0.0	0.01417747483069914	21.700880578117854	11.486891416083209	16.827957320969755	176	256	256	1.8715593746215489	9.298258188262414	11.24738199388513	22.572328418771427	19.373254777897994	71.95034762071708	66.06205652233417	106.86256716838743	1.0	1.0	1.0	10.211736696560134	6.1306444809104015	4.1138923390347575	4.1350568644702435	3098365.0	0.0	13.512193690985441	5.239349428871929	3.632303143566567	74.87109913300813	200.3866687045471	181.29131197929382	27657.0	79.77078203111887	401.1395872570573	96.86469845081209	-0.025307660704211088	71.82991328814707	670.5345790223148	673.2979598455131	33706.0	545.4123724484816	785.7747625093907	72.41011793107896	0.8727838880622345	41.17669088359506	999.2118936743393	1000.0000116415322	217310.0	926.3504161499441	1069.742466788739	44.30192987741248	0.15751890893734596	0.4587118969533484	0.5132911105844998	0.5231410452592336
sub-08_ses-pre_T1w	0.32249095416964974	4.090861884470652	0.5069472762183752	12531.08025147929	3.9687099999999997	3.88705	4.02936	3.98972	0.2060635566310044	0.4512858526168196	0.342650590752176	0.5529725551605225	0.19467464089393616	0.0	0.022959332910303786	26.545003962350716	12.975881680359592	19.46427073231624	176	256	256	1.6326837345386152	9.909348128716989	10.316145526668116	19.406404716748742	17.80056958400254	62.027121574279384	58.13020250975967	94.56291637099709	1.0	1.0	1.0	5.476517101103097	6.928047547219141	4.7766573889241934	4.672897059470415	3029305.0	0.0	16.299948010593653	6.087246166840961	0.7299168289969957	97.1017687720478	212.66458115317914	188.2404831200838	27437.0	64.57428613677621	443.6382238224148	115.29302870712903	0.026525781872168253	65.8437274763268	654.8284270958936	655.9349281825125	35551.0	544.5764797534794	761.0567147880793	66.1926187606499	1.178966105734263	45.11413639015929	996.1238970963803	999.9999707266688	170993.0	903.0833498239517	1072.669039171189	51.52922765560595	0.1480931225338827	0.4686813729524955	0.4923932274694928	0.4702401550280296
sub-09_ses-pre_T1w	0.3391217317924784	4.002982760344316	0.513547630140017	11709.220214447434	3.8015266666666663	3.79004	3.73602	3.87852	0.22132550284599534	0.4446777232433935	0.33399677391061117	0.5544694662094116	0.16639674901962276	0.0	0.014693176535720037	25.514684327064874	13.38287762038861	20.557097371025343	176	256	256	1.8869392594548609	9.727303692919158	11.428929442636923	22.672545375536757	23.463313096807244	71.36861406787781	67.05166303681095	106.32306194574777	1.0	1.0	1.0	8.489201127963959	0.0	4.627738693773342	0.0	2923507.0	0.0	15.601232647895813	6.161752627622533	0.37629496417813746	115.59428462062381	243.01297338303826	220.67943580448627	29526.0	89.5608261693269	459.72932305186987	116.94902081842082	-0.059661247075424306	69.0443100735492	669.5587804429741	671.2430346757174	33402.0	553.2626130841672	781.348734088242	69.00504064064285	0.44085859041616393	42.44432461807798	999.4535846667214	1000.0000096485019	165169.0	926.1281730607152	1070.2445596456528	44.1060748088932	0.152871526317985	0.4756713077446481	0.5117563567098423	0.44767076407319456
sub-10_ses-pre_T1w	0.318845269171178	4.146048856675752	0.5156513931775968	-1.0	4.117803333333334	4.00005	4.15974	4.19362	0.21914309794816528	0.4429235229315294	0.3379333791203053	0.5720608830451965	0.19926081597805012	0.0	0.02391458996581705	25.269971734520734	13.18243858263522	19.91141924760894	176	256	256	1.9183928607779526	9.80875303892779	11.34772451093248	22.316027633091693	24.751190224915387	77.78370792340333	73.28638682266866	117.32426231968729	1.0	1.0	1.0	17.087691765282898	0.0	2.5826568003665744	0.0	2865650.0	0.0	14.187132705003023	5.583980444198006	0.14884588223122464	109.04570546617282	224.12944184545694	210.9639491662383	34567.0	68.19253212586045	431.17310837618993	109.96751600515503	0.17158422660877726	65.198656065439	662.8735754559569	662.9805700331926	35989.0	550.0407069586217	773.7345002740622	67.58976971488423	0.5778857182494903	42.25838819056231	999.6760303792229	999.9999792762101	179865.0	925.6782629303634	1072.3072085008025	44.81071702594895	0.15467672114517053	0.48194514653903203	0.5212044511262284	0.4421359900278138
