bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-01_ses-post_task-cuedMFM_run-01_bold	0.0004655833333333333	0.013219779875	1	30.972816475355643	1.2132308271129708	0.9728181067364017	0.5197845872056113	3185.0283203125	0.08878351955928292	6	2.5	2.045576666666667	1.949255	2.18123	2.006245	0.00393926	-0.013099504634737968	0.04254711791872978	240	96	96	66	5.643576788682089	2.0	2.0	2.0	2.0	22.624803385938886	7.64879562760881	28.464580535888672	9.98160457611084	400295.0	3.6359455823898315	119.63169326782224	48.01658248901367	3.0559491237053535	84.80866561273069	581.9171752929688	579.3554077148438	122181.0	426.98309326171875	742.6039428710938	102.65706634521484	54.28050994873047
sub-01_ses-post_task-cuedMFM_run-02_bold	0.00049675	0.010861626458333332	1	34.9756242679498	1.3175551292050205	0.9872036761506275	0.5214984700794342	3176.8134765625	0.0874152169038082	3	1.25	2.0388933333333332	1.951025	2.18041	1.985245	0.00332984	-0.012879231944680214	0.04191753268241882	240	96	96	66	5.656207046696633	2.0	2.0	2.0	2.0	20.75163276468437	7.498843438800418	29.1295166015625	10.002227783203125	399970.0	3.831800472736359	123.13611297607413	49.037044525146484	3.0659514984609304	84.10283691983861	582.7161865234375	580.327392578125	122398.0	426.36437225341797	742.5371643066406	102.59967803955078	57.957061767578125
sub-01_ses-post_task-cuedMFM_run-03_bold	0.0008389166666666666	0.011237674791666668	1	37.72571462376568	1.350840624811716	0.9970087741422597	0.5238223352394066	2880.376953125	0.13164101969416253	34	14.166666666666666	2.087645	1.99561	2.22523	2.042095	0.019431	-0.012136725708842278	0.044710077345371246	240	96	96	66	5.563312024880758	2.0	2.0	2.0	2.0	20.22895891268521	8.053543561729278	29.52300453186035	10.40199089050293	399300.0	3.8393664240837095	124.97576446533198	48.757774353027344	2.923976982646974	85.64905421156257	575.9400634765625	574.8104858398438	122801.0	417.5787353515625	734.8237915039062	103.32121276855469	54.026668548583984
sub-01_ses-post_task-cuedMFM_run-04_bold	0.0005727499999999999	0.013835436208333333	1	38.64273171029288	1.3479388887447696	0.980530394309623	0.5254362310353441	2936.759765625	0.12906292057360785	31	12.916666666666666	2.04897	1.952865	2.189455	2.00459	0.00542752	-0.013125700876116753	0.04415745660662651	240	96	96	66	5.688888265895288	2.0	2.0	2.0	2.0	18.968744903975253	8.003736827883493	30.324399948120117	10.357828140258789	399079.0	3.861250925064087	129.15828399658199	50.65909194946289	2.9096690548991946	83.70042407403209	580.4554443359375	577.9673461914062	123039.0	424.95795288085935	739.3391235351562	101.59542083740234	51.11131286621094
sub-01_ses-post_task-cuedMFM_run-05_bold	0.0005375	0.015428529583333333	1	31.51486639430963	1.2401922096234306	0.973977719665272	0.5239030018241039	3550.65576171875	0.08690869397037443	6	2.5	2.0462516666666666	1.94986	2.170295	2.0186	0.00696964	-0.013370264321565628	0.04485980048775673	240	96	96	66	5.755244711810235	2.0	2.0	2.0	2.0	24.277642902324736	6.211591541457732	27.760639190673828	8.907617568969727	398201.0	3.887794256210327	118.08499908447266	48.26630401611328	2.9272444856469306	79.46843811499573	548.56201171875	543.8594360351562	123435.0	408.7815338134766	699.3661132812499	94.49767303466797	51.872737884521484
sub-01_ses-post_task-cuedMFM_run-06_bold	0.001089958158995816	0.01479943920502092	2	35.296855461596635	1.3022479155462183	0.989092548865546	0.5261137175264036	3383.439697265625	0.09355343615840833	6	2.510460251046025	2.0598166666666664	1.957695	2.19361	2.028145	0.0106658	-0.013508918695151806	0.04382003843784332	239	96	96	66	5.737757452009032	2.0	2.0	2.0	2.0	18.207535712187852	6.3759823243259	28.625322341918945	9.118668556213379	397992.0	3.995231139659882	122.96212654113752	48.868202209472656	3.1037090980398316	78.98612184151949	548.390380859375	544.8012084960938	123451.0	405.92344665527344	697.1381530761719	94.94981384277344	52.82795715332031
sub-01_ses-post_task-cuedMFM_run-07_bold	0.005540331950207468	0.021076260580912862	0	41.36645655654165	1.3930363772083332	1.027984573833333	0.5283805143682976	3266.69775390625	0.158982601277155	29	12.033195020746888	2.082281666666667	1.963225	2.220475	2.063145	0.0140285	-0.013464209623634815	0.04371999576687813	241	96	96	66	5.838448035574343	2.0	2.0	2.0	2.0	18.64663325018806	6.610593306091195	29.27849769592285	9.256684303283691	397629.0	4.001054191589356	125.91671142578123	49.9547004699707	2.914452364674032	78.01687426080576	546.8654174804688	543.0611572265625	123819.0	406.8640808105469	693.9250854492186	93.01426696777344	45.17824172973633
sub-01_ses-post_task-cuedMFM_run-08_bold	0.0007139004149377592	0.018682392531120334	0	40.61019620866666	1.3418981217916663	0.9657362740833332	0.5280933394464351	3204.31689453125	0.12234149707294345	22	9.12863070539419	2.088938333333333	1.97728	2.233465	2.05607	0.0183387	-0.01223787385970354	0.043423570692539215	241	96	96	66	5.768176293883121	2.0	2.0	2.0	2.0	18.598285184370496	6.797643918866137	29.34096336364746	9.391885757446289	397806.0	3.9777448177337646	125.63420677185059	49.79390335083008	2.9503971644867644	79.0138346668013	547.7999877929688	544.5738525390625	123776.0	405.76766204833984	695.87109375	94.40967559814453	46.656002044677734
sub-01_ses-pre_task-cuedMFM_run-01_bold	0.0011723651452282158	0.01296192958506224	0	36.77392313504163	1.393487254958334	1.007155804458333	0.5231590923236171	3525.716064453125	0.12797867732702062	27	11.203319502074688	2.0170483333333333	1.92513	2.14331	1.982705	0.00938048	-0.015503620728850365	0.04293696582317352	241	96	96	66	5.70422431159803	2.0	2.0	2.0	2.0	28.598055391956127	6.2274472364939735	28.26060676574707	9.049538612365723	398603.0	4.017530012130737	119.144632720947	50.35059356689453	3.0043030459225966	81.81640440915862	555.4915161132812	550.9727172851562	123307.0	415.3777282714844	709.3418334960937	96.58990478515625	56.25958251953125
sub-01_ses-pre_task-cuedMFM_run-02_bold	0.0008739004149377593	0.012455452987551869	0	37.14147938900005	1.4052537660416673	0.9974904793333331	0.526314819886156	3434.432861328125	0.11087717083438324	13	5.394190871369295	2.0637966666666667	1.962555	2.202255	2.02658	0.0184678	-0.012651657685637474	0.03719678148627281	241	96	96	66	5.654183408351307	2.0	2.0	2.0	2.0	18.130117249917696	6.059098892505203	27.54572105407715	9.068462371826172	395218.0	4.189361906051635	116.30018768310543	46.656105041503906	3.336059887073982	80.12259652793378	550.758056640625	547.4595947265625	124997.0	406.74953002929686	702.2910034179688	96.82342529296875	56.684722900390625
