trial_type.cash	trial_type.control	trial_type.explode	trial_type.pumps	cash_demean	control_pumps_demean	explode_demean	pumps_demean	rt_reg.rt	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	intercept
-1.7675741832237169e-10	-2.495061484382999e-15	-3.183178272388195e-06	-0.0011992417220479	-1.5984100510672427e-16	8.865874165681584e-15	9.9474321546491e-06	3.326776875882872e-07	0.0003837107104126	0.0124894000000038	-4.795057297297186e-16	-1.0302374356091078e-16	0.0001559851123633	-0.0170571000000002	3.312680720890904e-16	-1.0179490588284132e-15	0.0002909446604094	0.1064300000000014	-4.070345493087888e-17	-3.8276701710576686e-16	0.0113273449000005	-0.0009712760000038	1.2385168459586329e-15	1.7775665809328495e-16	9.433770719526756e-07	-6.327750000127175e-05	-3.011516138177804e-16	-5.047067852018065e-16	4.004041446958234e-09	0.0001268479999995	1.4548345749495683e-16	1.9469165764676635e-16	1.6090413036043525e-08	0.0816485389000005	0.0816451812000022	0.0816395852000021	0.0816317510000021	0.0816216788000016	0.0816093689000019	0.0815948217000019	0.0815780375000018	1
4.0289000360338666e-10	4.8198647508011e-15	-5.4239801203001325e-06	0.0187147121100924	-2.447316349012082e-16	-1.3241093821224008e-14	1.6949937741542122e-05	-1.4468878356418548e-06	0.0179826396355741	0.0040776200000021	-0.0084117800000018	7.075804276912565e-05	1.6626984864726708e-05	-0.0254636000000012	-0.0084064999999996	7.066924224904343e-05	0.0006483949249589	0.1312410000000023	0.0248110000000004	0.0006155857209995	0.0172242000810026	-0.0006560660000017	0.0003152100000008	9.935734478296382e-08	4.304225982738733e-07	-1.2310967053287517e-15	6.327750000042421e-05	4.004040957033375e-09	-2.0703531202477825e-17	0.0001500080000008	2.316000000040626e-05	5.363854701707602e-10	2.2502396534018866e-08	0.0816395852000016	0.0816093689000021	0.081559016800002	0.0814885411000018	0.0813979594000016	0.0812872940000015	0.0811565722000017	0.0810058262000017	1
-8.743636233746126e-10	-1.3677540504187019e-14	5.211918970728244e-05	0.1226958113379671	-1.3390629180130194e-18	4.8693113415328994e-14	-0.0001628724675691	5.242902346560768e-06	0.248324540801315	4.2079907660157904e-10	-0.004077619579203	1.6626981432847846e-05	-9.603212458857265e-16	-0.0170458000000008	0.0084178000000007	7.085935683945919e-05	0.0002905592976393	0.0956767000000015	-0.0355643000000011	0.0012648194344898	0.0091540309228896	-0.0004846940000011	0.0001713720000011	2.9368362269889663e-08	2.349282753272603e-07	-1.825240441209756e-15	-2.1382051878868e-16	-1.3174300832881294e-15	8.619197224868019e-16	-2.7161669331559443e-16	-0.0001500080000012	2.2502400751120684e-08	-6.67729470708148e-16	0.081621678800002	0.0815377601000021	0.081397959400002	0.0812023727000019	0.0809511339000015	0.0806444153000018	0.0802824270000017	0.0798654172000017	1
1.7631126582033447e-09	3.5310953032546484e-14	-0.0002241275155668	0.157785474474287	3.281840790874305e-16	-1.210002725975174e-13	0.0007003984856402	-1.731966703438625e-05	0.655872022682379	6.019700000720184e-06	6.01927920214717e-06	3.6231852429657905e-11	3.6236015474319e-11	0.0064288700000009	0.0234746700000011	0.0005510601316083	4.133036947783616e-05	0.1272890000000022	0.0316123000000009	0.0009993375112894	0.0162024895210026	-0.0005776500000009	-9.295600000019338e-05	8.640817206022915e-09	3.336795241735657e-07	-0.000142643000001	-0.0001426430000003	2.0347025362686546e-08	2.034702668814134e-08	-8.175401342893682e-17	-6.929318201879839e-17	-3.006807091732288e-17	-3.5094845033735444e-16	0.0815948217000009	0.0814303861000015	0.0811565722000014	0.0807737477000015	0.0802824270000017	0.079683269900002	0.0789770813000016	0.078164809700002	1
-3.1234884528953475e-09	-9.947121680111836e-14	0.0006292305834342	0.0971372908565361	5.755741948316126e-16	3.3785253036324614e-13	-0.0019663455725428	5.405523230414455e-05	0.9671170708365252	6.514568384466853e-16	-6.019699999967294e-06	3.6236793592654416e-11	-6.749210378825694e-16	-0.0170434999999999	-0.0234723700000011	0.0005509521534169	0.000290480892249	0.1037910000000019	-0.0234980000000009	0.000552156003999	0.0107725716810005	-0.0003975890000007	0.0001800609999998	3.2421963307976735e-08	1.5807701422392578e-07	-4.828739263699101e-16	0.0001426430000015	2.0347024715343548e-08	1.9391631686559986e-16	-3.228620388588109e-16	3.087118003124661e-16	3.1446411057743577e-16	-2.64399983770053e-16	0.0815590168000007	0.0812872940000014	0.0808350932000012	0.0802034182000016	0.0793936715000016	0.0784076511000023	0.0772475461000016	0.0759159322000022	1
4.0413378091383975e-09	2.5236343515264016e-13	0.0017937210278197	0.0390280634687139	7.978502988063517e-16	-8.736530210979444e-13	-0.0056053782123187	-0.0001624146569761	1.0532236663465588	-6.839579999684961e-06	-6.83958000015382e-06	4.677984833309015e-11	4.677886073345208e-11	0.0127525000000015	0.0297960000000009	0.0008878016160001	0.0001626262562518	0.0744073000000005	-0.0293837000000006	0.0008634018256894	0.0055364462932884	-0.0003250690000003	7.252000000165626e-05	5.259149261950249e-09	1.0566985479232345e-07	-6.610630000057283e-05	-6.6106300000364e-05	4.3700420145415975e-09	4.370043274676889e-09	0.000130071	0.0001300710000012	1.691846575750341e-08	1.6918462139394083e-08	0.0815142680000004	0.0811085467000015	0.0804338397000015	0.0794923845000019	0.0782873035000021	0.0768225931000027	0.0751031108000018	0.073134559000002	1
6.406744061970853e-10	-6.570600540541917e-13	0.0822657444130463	0.0045357949820423	4.775553402160347e-16	2.263910196254152e-12	-0.2570804512897601	0.0004622781716238	0.7812029038584194	2.239200000742045e-06	9.078779999931267e-06	8.242447741932053e-11	5.013063209649535e-12	-0.0170198999999993	-0.0297724000000015	0.0008863958017601	0.0002896769960087	0.0973970000000008	0.0229897000000007	0.0005285263060896	0.0094861756089996	0.0001235490000003	0.0004486180000004	2.0125810958191099e-07	1.5264354214448573e-08	-0.0002580380000011	-0.0001919316999995	3.6837777434706084e-08	6.658361013873081e-08	5.292509999990811e-05	-7.714590000032269e-05	5.9514902444156745e-09	2.8010647644918053e-09	0.0814605803000005	0.0808942224000019	0.0799532077000007	0.0786418943000023	0.0769663555000021	0.0749343514000019	0.0725552932000022	0.0698401994000013	1
-3.15111681034718e-08	1.645315771100578e-12	0.1613208461342194	-0.009087360922867	1.1656705362011174e-16	-5.694066694191751e-12	-0.5041276441651508	-0.0011939952277762	0.3641680745621621	6.501170000868791e-06	4.261969999542161e-06	1.8164415098899844e-11	4.2263907202702455e-11	0.0111590000000016	0.0281789000000005	0.0007940504052091	0.0001245232810011	0.1008880000000007	0.0034910000000001	1.2187081000018476e-05	0.0101783885439993	-0.0003943340000014	-0.0005178829999998	2.682028014965431e-07	1.5549930367343505e-07	-0.0001063170000002	0.0001517210000004	2.3019262248267825e-08	1.1303306614643226e-08	-3.359365228209457e-16	-5.2925100000098e-05	2.801066485443437e-09	3.1437661565579714e-16	0.0813979594000005	0.0806444153000024	0.0793936715000001	0.0776534394000026	0.0754344479000019	0.0727503781000011	0.0696177779000027	0.0660559610000006	1
1.6025174100457192e-07	-4.039837556886082e-12	0.1224078602617975	-0.016374897336511	-1.1805858219423374e-16	1.4031221713809268e-11	-0.3825245633533888	0.0021565402097022	0.0689582448320104	1.3534500000705278e-05	7.03333000003958e-06	4.9467865276534705e-11	1.8318177570402475e-10	-0.0273511	-0.0385101000000017	0.0014830278020106	0.0007480826712079	0.1232620000000014	0.0223740000000002	0.0005005958759997	0.0151935206440013	0.000126551	0.0005208850000005	2.71321183662818e-07	1.601515427194985e-08	-0.0002016120000014	-9.529499999921264e-05	9.081137248197941e-09	4.064739959035608e-08	-5.3376240223747575e-16	8.243667921004069e-16	-1.9323786670041956e-16	-4.677708028568868e-17	0.0813264124000015	0.0803592349000024	0.0787557834000006	0.0765287540000024	0.0736957799000016	0.0702792922000008	0.0663063423000024	0.0618083875000005	1
-6.180776315484415e-07	9.642320946719142e-12	0.0571104664384764	0.0418595169052134	-1.3198645236221647e-16	-3.3615657098011697e-11	-0.1784702074579146	-0.054947772300324	0.0026374753832148	-1.2197699999750034e-05	-2.573219999997113e-05	6.621460111289273e-10	1.48782844127208e-10	0.0125585000000012	0.0399096000000014	0.0015927761721608	0.0001577159222515	0.1103440000000015	-0.0129180000000002	0.0001668747239997	0.0121757983360007	-0.0007114610000011	-0.0008380120000012	7.022641137704686e-07	5.061767557145759e-07	0.0001232329999992	0.0003248450000011	1.0552427497078533e-07	1.518637282503786e-08	8.65555000005753e-05	8.655550000086668e-05	7.491854504795174e-09	7.491852796183325e-09	0.0812459471000017	0.0800388062000024	0.0780401729000012	0.0752698111000019	0.0717551168000015	0.0675308461000009	0.062638772300002	0.0571272725000008	1
2.1140161086732806e-06	-2.224697289077737e-11	0.0146110009267715	0.1460891845398754	1.593812978066248e-16	7.795612540268393e-11	-0.0456593784898291	-0.1535279923160043	0.2943169815877481	6.28810828402865e-16	1.219770000041697e-05	1.4878400450166549e-10	-8.696710113847446e-16	-0.0170155999999994	-0.0295741000000011	0.0008746273908099	0.0002895306433585	0.1377700000000027	0.0274260000000004	0.0007521854759993	0.0189805729000037	2.888900000075181e-05	0.0007403500000006	5.481181244349583e-07	8.34573201866329e-10	6.961496761628788e-19	-0.0001232329999997	1.51863718685829e-08	-9.209884940601906e-16	4.486196792429522e-16	-8.655550000074956e-05	7.491854669620689e-09	-4.264362908115836e-16	0.0811565722000019	0.079683269900002	0.0772475461000011	0.0738788195000016	0.0696177779000012	0.0645158866000011	0.0586347667000015	0.052045450800001	1
