trial_type.Face	trial_type.Hand	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
-3.571236735926292e-16	1.464558569038885e-07	-0.0213433073825067	0.0079177838726559	6.269130145397107e-05	0.0004555367700247	-0.1069270749040637	0.0035041356671279	1.2278966773385336e-05	0.0114333993475386	0.2300968414546676	-0.1239989575837523	0.0153757414818569	0.0529445564474104	-0.0006288354945892	-0.0004411067674523	1.945751798893094e-07	3.9543407882695065e-07	0.0001661241708358	0.0004264595800261	1.818677735834943e-07	2.759724494335187e-08	-0.0019829506898093	-0.0002319221197913	5.37878694224819e-08	3.9320934363467545e-06	0.0771351366000025	0.076395155700002	0.0751671082000017	0.0734588397000018	1
-2.235408065738995e-16	-4.935043383584187e-07	-0.0291801940563645	-0.0078368866738582	6.141679273922997e-05	0.0008514837251676	-0.2036061952971986	-0.0966791203931352	0.0093468523199905	0.0414554827634003	0.2771905575869768	0.0470937161323092	0.0022178180991505	0.0768346052153744	-0.0005371211192933	9.171437529635723e-05	8.411526548860423e-09	2.884990961158187e-07	-0.0001084089130741	-0.0002745330839109	7.536841414286555e-08	1.1752496395709754e-08	-0.0022010305353279	-0.000218079845518	4.755881887226377e-08	4.844535415580062e-06	0.0770735947000024	0.0761498725000019	0.074618527200002	0.0724917781000018	1
-3.8083636870267856e-16	1.554976933533549e-06	-0.0291115127303232	6.868132604119447e-05	4.717124783473682e-09	0.0008474801734482	-0.2652069157170756	-0.0616007204198757	0.0037946487562479	0.0703347081441626	0.2846406864999264	0.00745012891295	5.550442081987411e-05	0.0810203204111458	-0.0006351819783123	-9.806085901859048e-05	9.615932158541693e-09	4.034561451973968e-07	-0.0001648009673876	-5.63920543140279e-05	3.180063445846828e-09	2.7159362369841572e-08	-0.0022010533368726	-2.2801544621236405e-08	1.7127756080991222e-16	4.844635789763064e-06	0.0770052340000024	0.0758776415000019	0.0740105353000022	0.0714221125000021	1
-2.587307341633846e-16	-4.7012666673286e-06	-0.0291371757300415	-2.566299971870857e-05	6.585897395960111e-10	0.0008489750095235	-0.2652260899244149	-1.9174207337745432e-05	3.6765033224955525e-10	0.0703448787765918	0.2664013256497805	-0.0182393608501456	0.000332674284222	0.070969666307958	-0.0009481987669332	-0.0003130167886208	9.797951019843313e-08	8.990809015610482e-07	-0.0001799556486553	-1.515468126772242e-05	2.2966412146927443e-10	3.238403905216898e-08	-0.0022010882503021	-3.4913429336645976e-08	9.07079295009098e-16	4.844789483565082e-06	0.0769300606000022	0.0755785590000021	0.0733436163000024	0.070251356900002	1
-2.8083934700965887e-16	1.3981504412646904e-05	-0.0500088243140769	-0.0208716485840365	0.0004356257146163	0.0025008825092765	-0.2646214324033334	0.0006046575210811	3.65610717891796e-07	0.0700245024871908	0.356819409077133	0.090418083427353	0.008175429810676	0.1273200906941505	-0.0010549691409017	-0.0001067703739682	1.1399912773383361e-08	1.112959887956224e-06	-0.000852301057224	-0.0006723454085692	4.520483495389349e-07	7.264170930366115e-07	-0.0022709499024281	-6.986165212494923e-05	4.880649768992406e-09	5.15721345813243e-06	0.0768480810000022	0.075252730900002	0.0726183014000025	0.0689811683000021	1
-4.2228100618465806e-16	-3.7278186581730376e-05	-0.0595975180600731	-0.0095886937459958	9.194304775437444e-05	0.003551864158922	-0.2616542986605458	0.0029671337427867	8.803882647272158e-06	0.0684629720075417	0.5436706733143247	0.1868512642371934	0.0349133949470376	0.2955778010220456	-0.0003541045347809	0.0007008646061205	4.912111964186401e-07	1.2539002109614e-07	-0.00122103812881	-0.0003687370715864	1.3596702923891156e-07	1.4909341118693086e-06	-0.0026257183463142	-0.0003547684438862	1.2586065023145542e-07	6.894396832087233e-06	0.0767593025000027	0.074900272500002	0.0718351680000019	0.0676133446000019	1
-3.7173548757946884e-16	7.387544262361882e-05	-0.0598140025123394	-0.0002164844522663	4.686551846502056e-08	0.0035777148965475	-0.2528038386216312	0.0088504600389145	7.833064290057314e-05	0.0639097808218313	0.5928484336163263	0.0491777603020018	0.0024184521083213	0.3514692652413255	0.0001983690141616	0.0005524735489428	3.05227022422221e-07	3.9350265102239246e-08	-0.0011972765719143	2.3761556895683676e-05	5.646118463095592e-10	1.433471189482789e-06	-0.002725386208534	-9.966786222035908e-05	9.933683159063465e-09	7.427729983504366e-06	0.0766637331000031	0.0745213085000015	0.070994839700002	0.0661498218000019	1
-2.887782971557794e-16	0.0006462407417582	-0.0528179894638742	0.0069960130484651	4.894419857466086e-05	0.0027897400110072	-0.1841862535677156	0.0686175850539154	0.0047083729786314	0.0339245760033104	0.5681147735203509	-0.0247336600959751	0.0006117539417431	0.3227543958920734	-0.0003593490504932	-0.0005577180646561	3.110494392460856e-07	1.2913173941487822e-07	-0.0009359795252075	0.0002612970467069	6.827614710168882e-08	8.760576727090993e-07	-0.0028806734361379	-0.0001552872276039	2.4114123011830165e-08	8.29827944304367e-06	0.0765613811000031	0.0741159731000016	0.0700979855000017	0.0645926713000018	1
-2.054483518315817e-16	0.0202017757607155	-0.039237942249513	0.0135800472143604	0.0001844176823433	0.0015396161119761	-0.1279706674720984	0.0562155860956178	0.0031601921200729	0.0163764917332531	0.3277087942590391	-0.2404059792613134	0.0577950348645902	0.1073930538347086	-0.0008939245414612	-0.0005345754909685	2.85770954740366e-07	7.991010852219419e-07	-0.0006978178199629	0.0002381617052449	5.672099759372764e-08	4.869497118263673e-07	-0.0026443175024138	0.0002363559337248	5.58641277020626e-08	6.99241505140955e-06	0.0764522555000026	0.0736844096000017	0.0691453195000018	0.0629440972000016	1
-1.4869970137079796e-16	0.1020810046578816	-0.0477538056121185	-0.0085158633626061	7.251992881064819e-05	0.0022804259504394	-0.1070534537074791	0.0209172137646191	0.0004375298316745	0.0114604419506986	0.2251203052283727	-0.1025884890306667	0.0105243980815948	0.0506791518261118	-0.0006363946509647	0.0002575298904963	6.63216445367686e-08	4.049981510825375e-07	-0.0012365252591401	-0.0005387074391773	2.902057057324592e-07	1.5289947171721303e-06	-0.0030628958847171	-0.0004185783823019	1.7520786319905141e-07	9.381331198043089e-06	0.076336366200002	0.0732267707000019	0.0681376002000018	0.0612064326000016	1
-1.2342706928114343e-16	0.2610746669834224	-0.0402181995934546	0.0075356060186649	5.678535806858608e-05	0.0016175035785388	-0.1348479460063032	-0.0277944922988244	0.0007725338021493	0.0181839685421183	0.227499858931921	0.0023795537035483	5.662275827908275e-06	0.0517561858140408	-0.0005681005027813	6.829414818285601e-05	4.664090863498001e-09	3.227381804666593e-07	-0.0010441294415255	0.000192395817614	3.701615020520216e-08	1.0902062917052335e-06	-0.0030623016590976	5.942256204657452e-07	3.525966738345604e-13	9.377691448527922e-06	0.0762137232000021	0.0727432186000021	0.0670756300000018	0.0593821373000015	1
4.724477114251296e-16	0.4656750304382062	-0.0389490411758262	0.0012691584176285	1.6107630889784876e-06	0.0015170278085159	-0.2214528602296487	-0.0866049142233449	0.0075004111676331	0.0490413693038911	0.2540272100946337	0.0265273511627126	0.0007037003597097	0.0645298234684604	-0.0008045989340347	-0.0002364984312529	5.5931508177914515e-08	6.473794437811236e-07	-0.000736805231144	0.0003073242103812	9.444816964258325e-08	5.428819508169236e-07	-0.002978304812679	8.399684641879418e-05	7.055469420666641e-09	8.870299554648471e-06	0.0760843375000022	0.0722339241000019	0.0659602543000019	0.0574737931000016	1
-6.343063444237835e-16	0.67066241966396	-0.0474176213994329	-0.0084685802236067	7.171685100382057e-05	0.0022484308191799	-0.2532242679652675	-0.0317714077356184	0.0010094223495029	0.0641225298865445	0.3499601318287656	0.095932921734133	0.0092031254724473	0.1224720938696038	-0.000705071012616	9.952792141865746e-05	9.905807094448865e-09	4.971251318542425e-07	-0.0013509257748095	-0.0006141205436662	3.771440432384385e-07	1.8250004485231515e-06	-0.0030629807751087	-8.467596242886398e-05	7.170018884270637e-09	9.381851226941472e-06	0.0759482205000022	0.0716990677000019	0.064792361300002	0.0554841012000016	1
3.5088793364339125e-15	0.8440315252108058	-0.0472581182934135	0.0001595031060196	2.5441241017450957e-08	0.0022333297446344	-0.2337325605707449	0.0194917073945228	0.0003799266571537	0.054630909870956	0.3939338304257657	0.043973698597001	0.0019336861682998	0.155183862753912	-0.0008280993798761	-0.0001230283672602	1.513597884758329e-08	6.857485818579132e-07	-0.0016091687852575	-0.0002582430104478	6.668945284379345e-08	2.589424178038247e-06	-0.003226673675065	-0.0001636928999566	2.6795366214567402e-08	1.0411423003703836e-05	0.0758053842000024	0.0711388385000019	0.0635728809000018	0.0534158778000015	1
-8.730884024957243e-15	0.9733744435734032	-0.0478312627349729	-0.0005731444415591	3.284945505887077e-07	0.0022878296948225	-0.2309840537064078	0.0027485068643363	7.554289983295983e-06	0.0533536330666444	0.4972972285898582	0.1033633981640931	0.0106839920800286	0.2473045335631496	-0.0021360696481564	-0.0013079702682814	1.7107862221493006e-06	4.562793540538477e-06	-0.0012660257545677	0.0003431430306902	1.1774714010978065e-07	1.6028212115089407e-06	-0.003257860213557	-3.1186538492143795e-05	9.726004837978867e-10	1.0613653169354647e-05	0.0756558413000026	0.0705534348000019	0.0623027839000017	0.0512720502000015	1
2.6711905171344752e-14	1.060130303740476	-0.0145628879027953	0.0332683748321779	0.0011067847639758	0.0002120777040703	-0.2094745922177189	0.0215094614886903	0.0004626569335327	0.0438796047847778	0.3063091525782931	-0.1909880760115658	0.0364764451785991	0.0938252969532293	-0.0005818377004338	0.0015542319477239	2.4156369480047328e-06	3.3853510825309297e-07	-0.0005461109462443	0.0007199148083239	5.182773298978648e-07	2.9823716691030376e-07	-0.0030621671920806	0.0001956930214748	3.829575698101417e-08	9.376867909464384e-06	0.0754996050000027	0.0699430637000019	0.0609830816000016	0.0490556527000014	1
-7.327022546691839e-14	1.111954205330482	-0.0194891159650845	-0.0049262280622907	2.4267722921446887e-05	0.0003798256411	-0.0634922210268052	0.1459823711909134	0.0213108526985218	0.0040312621309164	0.2009579629314677	-0.1053511896468248	0.0110988731600005	0.0403841028655617	-0.0023812148282695	-0.0017993771278378	3.2377580477273304e-06	5.670184057389883e-06	-0.0005041784454782	4.1932500766537135e-05	1.7583345217531141e-09	2.541959079584995e-07	-0.0027926088953347	0.0002695582967476	7.266167481346458e-08	7.798664441543795e-06	0.0753366892000019	0.0693079414000022	0.0596148247000011	0.0467698224000013	1
2.0411263677010425e-13	1.137608466950221	-0.0344538094400657	-0.0149646934749816	0.0002239420508005	0.0011870649849316	-0.2029734247874029	-0.1394812037605984	0.0194550062025059	0.0411982111699265	0.2241052133109765	0.023147250379508	0.0005357952001309	0.0502231466331552	-0.0027332820657267	-0.0003520672374556	1.23951338717518e-07	7.470830849017805e-06	-0.0011578185012269	-0.0006536400557491	4.272453226685261e-07	1.3405436824878046e-06	-0.0030650941826971	-0.0002724852873625	7.424823172394906e-08	9.394802348084e-06	0.0751671082000023	0.0686482924000019	0.0581991027000015	0.0444177947000013	1
-5.497884354597202e-13	1.1447307363177703	-0.0410944624150462	-0.0066406529749803	4.40982719342169e-05	0.0016887548411809	-0.1807791500622654	0.0221942747251384	0.0004925858305748	0.0326811010972343	0.2585363450743322	0.0344311317633562	0.0011855028345052	0.0668410417243914	-0.0024138124181319	0.0003194696475947	1.0206085567226361e-07	5.826490388777157e-06	-0.0015033070251452	-0.0003454885239183	1.1936232009905598e-07	2.2599320113538166e-06	-0.0030653249525249	-2.307698263972641e-07	5.34114102494942e-14	9.396217063771249e-06	0.0749908770000018	0.067964350300002	0.0567370428000016	0.0420028986000011	1
1.4615641948012794e-12	1.13938435512688	-0.0425859250967165	-0.0014914626816701	2.22446093098995e-06	0.0018135610163426	-0.1599741758877119	0.0208049741745533	0.0004328469504038	0.025591736950952	0.2920468235446942	0.0335104784703624	0.0011229521673122	0.0852913471425426	-0.0022867033248118	0.0001271090933201	1.6156720789457878e-08	5.229012094048829e-06	-0.0022277187213509	-0.0007244116962057	5.247723070100615e-07	4.962730698711867e-06	-0.0033180623023784	-0.0002527373498535	6.387616896547687e-08	1.1009537441961903e-05	0.0748080113000019	0.067256357100002	0.0552298090000014	0.0395285520000011	1
-3.801415357038058e-12	1.126222241530943	-0.0578118141549312	-0.0152258890582149	0.0002318276976129	0.0033422058558844	-0.203851858779529	-0.0438776828918181	0.0019252510559547	0.0415555803278688	0.4511372726273351	0.1590904490826419	0.0253097709893162	0.2035248387536263	-0.0026192497585621	-0.0003325464337502	1.105871293839598e-07	6.860469295676302e-06	-0.0025211136069788	-0.0002933948856275	8.608055939651342e-08	6.356013816300132e-06	-0.0033608206462601	-4.275834388110373e-05	1.828276814144308e-09	1.129511541619363e-05	0.0746185272000023	0.0665245633000021	0.0536786014000013	0.036998257200001	1
9.710691540747548e-12	1.108948627424872	-0.0434753227397514	0.0143364914151804	0.0002055349860977	0.0018901036873257	-0.1585779798834891	0.0452738788960407	0.0020497241102933	0.0251469757039277	0.39040028445352	-0.0607369881738152	0.0036889817324256	0.1524123821013852	-0.0027038894303524	-8.463967179044294e-05	7.163873086035577e-09	7.311018049819754e-06	-0.0020530625454107	0.0004680510615688	2.1907179592820498e-07	4.215065813135917e-06	-0.0032887935792685	7.20270669908753e-05	5.1878981387327335e-09	1.0816163206364214e-05	0.0744224415000023	0.0657692280000019	0.0520846551000012	0.0344155955000009	1
-2.4308322190679748e-11	1.0900747096539307	-0.0339820728332672	0.0094932499064838	9.012179378672832e-05	0.001154781274045	-0.128716714558834	0.029861265324655	0.0008916951667892	0.0165679926068196	0.2842924223771629	-0.1061078620763574	0.0112588783944147	0.0808221814210717	-0.0017248763820324	0.0009790130483204	9.584665492162938e-07	2.975198531768205e-06	-0.0010061490742565	0.0010469134711554	1.096027816396813e-06	1.0123359605490256e-06	-0.0027273750110696	0.0005614185681999	3.15190807592353e-07	7.438574450563771e-06	0.0742197716000021	0.0649906183000019	0.050449239100001	0.0317842224000008	1
5.954782151967837e-11	1.0710851738767402	-0.0280634493710742	0.0059186234621924	3.5030103686575766e-05	0.0007875571906017	0.0216603252076505	0.1503770397664843	0.022613254088931	0.000469169688101	0.1479915217623496	-0.1363009006148131	0.0185779355084082	0.0219014905135321	-0.0010620119559401	0.000662864426091	4.3938924729936e-07	1.1278693931828063e-06	-0.0006176212282697	0.0003885278459867	1.509538851785794e-07	3.814559825675423e-07	-0.0016543279287999	0.0010730470822724	1.151430041360806e-06	2.736800899033279e-06	0.0740105353000016	0.0641890098000021	0.0487736556000006	0.0291078623000004	1
-1.4228199934296854e-10	1.0333425329825725	-0.0632025425248362	-0.0351390931537633	0.0012347558676692	0.0039945613816031	0.0110150470750095	-0.0106452781326428	0.0001133219465214	0.0001213312620649	0.202541205615248	0.0545496838528982	0.0029756680084499	0.0410229399720745	-0.0116242128406395	-0.0105622008847049	0.000111560087547	0.0001351223241674	-0.0021062034373802	-0.0014885822091114	2.2158769959570743e-06	4.436092920341686e-06	-0.0023003238169134	-0.0006459958881133	4.173106878838462e-07	5.291489663995776e-06	0.0737947511000009	0.0633646863000022	0.047059238700001	0.0263903032000005	1
3.299625971524469e-10	0.9340746156483176	-0.0369022974919639	0.0263002450328749	0.00069170288879	0.0013617795601852	-0.1356898380079346	-0.1467048850829431	0.0215223233071994	0.0184117321386184	0.1331999662947386	-0.06934123932051	0.0048082074705028	0.0177422310209171	-0.0125783502290844	-0.0009541373884423	9.103781526626294e-07	0.0001582148944899	-0.0022600016787066	-0.0001537982413263	2.365389670510404e-08	5.107607586449545e-06	-0.0026383243436018	-0.0003380005266912	1.1424435629508359e-07	6.960755341909045e-06	0.0735724383000012	0.062517939300002	0.0453073533000014	0.0236353917000005	1
-7.365110577236472e-10	0.7608455959327503	-0.0304052929149347	0.0064970045770291	4.22110684736955e-05	0.0009244818372424	-0.109124790194912	0.0265650478130235	0.000705701765308	0.0119082198350828	0.1394160246151717	0.0062160583204333	3.863938104260733e-05	0.0194368279194951	-0.0110090231900023	0.0015693270390832	2.46278735556527e-06	0.0001211985916018	-0.0013047014172605	0.0009553002614478	9.125985885169408e-07	1.7022457902370255e-06	-0.0019692413296888	0.0006690830139142	4.476720793505082e-07	3.877911415821552e-06	0.0733436163000007	0.0616490686000021	0.0435193944000012	0.0208470268000003	1
1.559289773843087e-09	0.5464357310193578	-0.0685516121628081	-0.0381463192478747	0.0014551416721621	0.0046993235301211	-0.2188727877032191	-0.1097479975083084	0.0120446229570832	0.0479052971969782	0.3931454372504253	0.2537294126352536	0.0643786148362306	0.1545633348308244	-0.0091863369326869	0.0018226862573178	3.3221851922757387e-06	8.43887862420766e-05	-0.0021562551313	-0.0008515537140403	7.251437279537946e-07	4.64943619004509e-06	-0.0020239545529679	-5.471322327880866e-05	2.993535758296884e-09	4.096392034501627e-06	0.0731083056000012	0.0607583816000021	0.0416967854000012	0.0180291554000003	1
-3.045690415956598e-09	0.3356280472901095	-0.0961045396763341	-0.0275529275135256	0.000759163814565	0.0092360825464036	-0.2771072856229881	-0.0582344979197699	0.0033912567479665	0.0767884477453402	0.7076986211398988	0.3145531838894757	0.0989437054950058	0.5008373383633065	-0.0084052830032545	0.0007810539294333	6.100452398505225e-07	7.06487823659358e-05	-0.0017298276768423	0.000426427454457	1.8184037342745253e-07	2.9923037902484705e-06	-0.0013572943145589	0.00066666023841	4.444358740474533e-07	1.84224785998127e-06	0.0728665268000018	0.0598461936000017	0.0398409776000013	0.0151857657000005	1
5.131908269028377e-09	0.1592081203488563	-0.0658512077783682	0.0302533318979659	0.0009152640909256	0.0043363815658684	-0.1496193626256031	0.1274879229973892	0.0162531705101849	0.0223859536724882	0.2256528520710068	-0.4820457690688948	0.2323681234772194	0.0509192096477766	-0.0045312585487275	0.0038740244545296	1.5008065478122643e-05	2.053230403565209e-05	-0.0016320711008091	9.77565760348803e-05	9.55634579318876e-09	2.6636560769900366e-06	-0.0015167058418977	-0.0001594115273411	2.541203672677202e-08	2.3003966130318848e-06	0.0726183014000014	0.0589128273000012	0.0379534486000016	0.0123208822000005	1
-5.793809995469098e-09	0.0284176309781867	-0.0744121145826045	-0.0085609068042365	7.328912531037875e-05	0.0055371627966531	-0.0240074622428347	0.125611900382767	0.01577834951777	0.0005763582433404	0.078602729659166	-0.1470501224118416	0.0216237385013366	0.0061783891098683	-0.0054207043126717	-0.0008894457639463	7.911137660060612e-07	2.9384035245329985e-05	-0.0027372595092358	-0.0011051884084277	1.2214414209389089e-06	7.492589617477976e-06	-0.0019419382067351	-0.0004252323648361	1.808225636237746e-07	3.771124001026806e-06	0.0723636514000005	0.0579586130000016	0.0360357011000012	0.0094385599	1
-5.000543308830226e-09	-0.0589643188390014	-0.077940574920893	-0.0035284603382872	1.2450032358601712e-05	0.0060747332189978	-0.0482583680104789	-0.0242509057676446	0.0005881064305509	0.002328870083034	0.0478725834609	-0.0307301461982668	0.000944341885366	0.0022917842472174	-0.0069301097255233	-0.0015094054128521	2.2783046993233773e-06	4.802642080785385e-05	-0.0035818563554145	-0.0008445968461785	7.133438337670379e-07	1.2829694947640548e-05	-0.0027994561935673	-0.0008575179868326	7.353371003132994e-07	7.836954979123875e-06	0.0721025992000003	0.0569838884000017	0.0340892621000012	0.0065428782999999	1
6.535217156458302e-08	-0.1110246139758789	-0.0753330286177255	0.0026075463031688	6.799297722830623e-06	0.0056750652007175	-0.0612255715028309	-0.0129672034923514	0.0001681483664118	0.0037485706058474	0.043037615319249	-0.0048349681416515	2.3376916930138667e-05	0.0018522363323646	-0.0077007091492758	-0.0007705994237524	5.938234711699005e-07	5.930092140237636e-05	-0.0037400503602989	-0.0001581940048839	2.5025342422341418e-08	1.3987976695499415e-05	-0.0032529679188157	-0.000453511725248	2.0567288577935777e-07	1.0581800279322568e-05	0.0718351680000002	0.0559889985000018	0.0321156813000013	0.0036379360999998	1
-3.0384647648791066e-07	-0.136738807172396	-0.0401734094555644	0.0351596191621639	0.0012361988196293	0.0016139028272826	-0.0926109846710978	-0.0313854131682661	0.0009850441597423	0.008576794481749	0.0158275105477647	-0.0272101047714846	0.0007403898016745	0.0002505100901368	-0.0085350259935052	-0.0008343168442298	6.960845952977632e-07	7.284666871097948e-05	-0.0028438814609459	0.0008961688993539	8.031186942394505e-07	8.087661761747389e-06	-0.0027371963962356	0.0005157715225795	2.660202601787295e-07	7.492244110965705e-06	0.0715613815000004	0.0549742952000019	0.030116530100001	0.0007278447999996	1
