trial_type.cue_largeloss	trial_type.cue_largewin	trial_type.cue_neutral	trial_type.cue_smallloss	trial_type.cue_smallwin	trial_type.fix_largeloss	trial_type.fix_largewin	trial_type.fix_neutral	trial_type.fix_smallloss	trial_type.fix_smallwin	trial_type.probe	trial_type.fb_largelosshit	trial_type.fb_largelossmiss	trial_type.fb_largewinhit	trial_type.fb_largewinmiss	trial_type.fb_neutralhit	trial_type.fb_neutralmiss	trial_type.fb_smalllosshit	trial_type.fb_smalllossmiss	trial_type.fb_smallwinhit	trial_type.fb_smallwinmiss	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	intercept
3.3257695024242208e-12	0.0003077121735851	0.3906403705586294	-0.0028396071343182	-0.0370494829324882	-7.49468657371617e-12	-0.0001132682767946	0.3396094652201651	-0.0062446908044685	-0.0282636613660044	0.037730240073084	1.9874968388000527e-16	-3.1489085558780945e-11	-1.1353552708370776e-16	-1.428208693509936e-05	-0.0001080038009409	-0.0036555567616923	2.5825572251923993e-16	-0.0213969928621937	0.0892917568389799	5.867043401008069e-16	-0.2503565353823349	0.0186419369773327	0.0003475218142664	0.0626783948086465	0.003559530854585	-0.0082983797723984	6.886310684689038e-05	1.2670259904810433e-05	-0.5628397031874435	0.0121583163918474	0.0001478246574838	0.3167885314841296	-0.0090353347368156	-3.587895427312676e-05	1.2872992002554547e-09	8.163727380697028e-05	-0.0062151706035641	0.0004143269360094	1.716668099778704e-07	3.862834563046724e-05	0.0046420745936233	2.3747683809058885e-05	5.639520919635685e-10	2.154885653307224e-05	2.5761908733567933e-15	-0.0673435030000017	1.1367836310111089e-15	0.0673435030000011	4.010575597588719e-16	-0.0673435030000017	9.150087203012388e-17	0.0673435030000015	8.381316892287911e-17	-0.0673435030000016	-2.503203197494829e-16	0.0673435030000019	1
-1.4194793195083541e-12	-0.0008010903492086	0.2323121583783043	-0.0011740784618821	-0.0315054981921812	3.299689558972446e-12	0.0003081489535659	0.3904247624067218	-0.0028344840242299	-0.0370490167342586	0.0933079050660515	6.162378707602031e-16	1.5829181511776064e-11	-5.887694004699039e-16	4.073021423249156e-05	7.638942616614575e-06	0.0843907313473036	-9.565159164438771e-17	-0.0123182783747717	0.0074178174291961	1.473120005983971e-16	-0.2301425890925618	0.0202139462897729	0.000408603624605	0.052965611314228	-0.0025635021529131	-0.006123033007498	3.749153321083099e-05	6.571543288148528e-06	-0.550976494425833	0.0118632087616106	0.0001407357221209	0.30357509740978	-0.0089983852771411	3.694945967451722e-05	1.3652624612629411e-09	8.097093759701571e-05	-0.0062150039456505	1.6665791294063473e-07	2.7795513314374837e-14	3.862627404387465e-05	0.0046241887683865	-1.7885825236211647e-05	3.199025169565303e-10	2.1383121765680877e-05	-0.0004797370999979	-0.0673366679000015	0.001439113900001	0.0673161642000012	-0.0023981986999996	-0.0672819960000019	0.0033567965000001	0.0672341701000016	-0.0043147129999998	-0.0671726964000016	0.0052717536999999	0.0670975873000019	1
6.357108171532272e-13	0.0019268425319366	0.0888094922241404	-0.0004544643241317	-0.0213531139446406	-1.4118384613898369e-12	-0.0008030093355487	0.2319430485265573	-0.0011717494726404	-0.0314858056896624	0.0762257490948614	4.549492749898159e-16	-7.352764866568976e-12	-2.4007106919778795e-16	-0.0001133543027102	-2.9678631030764207e-06	0.3405277045788791	2.3430447209204114e-16	-0.0062248415031243	-0.0283490649156904	2.318232442452848e-16	-0.2515071883162922	-0.021364599223731	0.0004564460999905	0.0632558657747673	0.0125148967103683	0.0150783988632825	0.0002273581122802	0.0001566226396695	-0.5659567657895014	-0.0149802713636687	0.0002244085301287	0.3203070607429137	-0.009181265968299	-0.0001828806911581	3.3445346058474023e-08	8.42956447814721e-05	-0.006603296016354	-0.0003882920707027	1.507707323886269e-07	4.360351828003168e-05	0.0046988530137485	7.466424536288263e-05	5.574749060798288e-09	2.2079219644716145e-05	-0.0009594498999972	-0.0673161642000016	0.0028775706000013	0.0672341701000012	-0.0047933549999997	-0.0670975873000017	0.0067052476000005	0.0669065265000015	-0.0086116959999997	-0.0666611431000017	0.0105111524999999	0.066361636100002	1
-3.968519025319492e-13	-0.0036556320442087	0.0071849256426986	-0.00010642187713	-0.0122852971885396	6.322880622358818e-13	0.0019327506225742	0.0885690829995973	-0.0004534661660854	-0.0213311744858564	0.0346312923409807	3.7543802717284164e-16	3.247548651993576e-12	-1.254171601375209e-16	0.0003090225134728	1.1212131497900311e-06	0.3899924248858	2.638476635784168e-16	-0.0028242378040559	-0.0370480843375778	2.0191043286343328e-16	-0.2568423428029083	-0.0053351544866165	2.846387339518061e-05	0.0659679890564876	0.0159686352331484	0.0034537385227795	1.1928309782915437e-05	0.0002549973112075	-0.5430227000064675	0.0229340657830348	0.0005259713733414	0.2948736527223143	-0.0087410279003171	0.0004402380679815	1.938095574378391e-07	7.640556875367519e-05	-0.0062102800575215	0.0003930159588327	1.5446154383701097e-07	3.8567578393775175e-05	0.0042539909868974	-0.0004448620268513	1.9790222421699945e-07	1.809643931376988e-05	-0.0014391138999975	-0.0672819960000015	0.0043147130000012	0.0670975873000015	-0.0071824306	-0.0667906137000016	0.0100370283000008	0.0663616361000016	-0.0128732916999998	-0.0658114380000015	0.0156860398999999	0.065141024500002	1
5.486566046375856e-13	0.085732230151583	-0.0284485947216576	7.682208878293558e-06	-0.0062049922017875	-3.965042821700818e-13	-0.0036556532456735	0.0070660894330087	-0.0001058945320455	-0.0122688065954549	0.0084623828940068	-3.4368623228138476e-16	-1.3959583241034682e-12	-1.283227760804589e-16	-0.000806847308099	-3.977281093288413e-07	0.2312052265510735	-1.123464029197128e-16	-0.0011670914941557	-0.0314464206844697	-3.019908595507341e-16	-0.2438334630180462	0.0130088797848636	0.0001692309532566	0.0594547576873732	0.0162454945657355	0.0002768593325862	7.665108947664907e-08	0.0002639160936829	-0.529613882663164	0.0134088173433044	0.0001797963825463	0.280490864709551	-0.0091062165519732	-0.000365188651657	1.333627501220719e-07	8.292317989090314e-05	-0.0062142824134009	-4.002355879867725e-06	1.6019315856571172e-11	3.861730591384071e-05	0.0045208566568994	0.0002668656700029	7.121728633756244e-08	2.0438144910975224e-05	-0.001918704999998	-0.0672341701000016	0.0057498849000011	0.0669065265000019	-0.0095623948000001	-0.0663616361000014	0.0133438554000006	0.0656012682000016	-0.0170819882000002	-0.0646278915000017	0.0207646555000003	0.0634446668000017	1
-1.26343347242936e-12	0.3419005867155363	-0.037006670743439	-2.973170941361933e-06	-0.0028139915838811	5.486781548321992e-13	0.0861793937255936	-0.0284912688754375	7.696547431653301e-06	-0.0061950675511055	-0.0061601779046828	-6.099149433214705e-16	6.249873122406246e-13	4.955880799165251e-16	0.0019445668035648	1.3338177811793593e-07	0.0880881311685049	8.602048106281501e-17	-0.0004514698499934	-0.0212872955682985	-3.585258457559789e-16	-0.2590159608278085	-0.015182497809762	0.0002305082397429	0.0670892679635525	-0.0014428131605534	-0.0176883077262906	0.0003128762302222	2.081709816222225e-06	-0.4810120313462461	0.048601851316919	0.002362139951433	0.2313725742998407	-0.0087241775680099	0.0003820389839656	1.459537854279351e-07	7.611127423751818e-05	-0.0062124335493932	1.84886400723032e-06	3.4187702608232978e-12	3.8594330606194266e-05	0.0045260464217452	5.189764844374326e-06	2.6932643787075838e-11	2.048509621132557e-05	-0.002398198699999	-0.0671726964000012	0.0071824306000005	0.0666611431000024	-0.0119302283000002	-0.0658114380000013	0.0166175075000002	0.0646278915000017	-0.0212204912000005	-0.0631165073000015	0.0257158298000007	0.0612849522000014	1
3.234841148109696e-12	0.3893457228158739	-0.0315201010899228	1.1262451202078135e-06	-0.0011624335156639	-1.265953183105243e-12	0.3423582247934564	-0.0370062322471006	-2.974762608898317e-06	-0.0028088684737944	0.0340944300452213	-2.6179013493821813e-16	-3.951345002034823e-13	-6.056400442607751e-16	-0.003655695648835	-4.6985274305082734e-08	0.0068284639991292	2.471784658949893e-16	-0.0001048398418777	-0.012235825409278	-2.266001082009287e-16	-0.2230478251240104	0.0359681357037994	0.001293706786008	0.0497503322925504	-0.0133428794638524	-0.0119000663032987	0.0001416115780232	0.0001780324323881	-0.4989681965281042	-0.017956165181859	0.0003224238680371	0.2489692611465079	-0.008975179433965	-0.0002510018659563	6.300193709174626e-08	8.055384587145713e-05	-0.0059698437039946	0.0002425898453983	5.8849832238698186e-08	3.5639033850224777e-05	0.0047143681282339	0.0001883217064894	3.5465065332404254e-08	2.2225266848780043e-05	-0.0028775705999988	-0.0670975873000012	0.0086116960000007	0.0663616361000021	-0.0142829274	-0.0651410245000016	0.0198498460000003	0.0634446668000017	-0.0252717947000006	-0.0612849522000017	0.030509175200001	0.0586776537000012	1
-8.272892571436599e-12	0.2300974426810794	-0.0209341619801593	-4.02333439827876e-07	-0.0004494735339018	3.24389530163914e-12	0.3891301115564362	-0.0315004556661366	1.1275764642373528e-06	-0.0011601045264211	0.0939025256884759	-1.1773721709643816e-16	5.49162944634899e-13	-1.583807038500815e-15	0.0870737208789156	4.1069881866328326e-08	-0.0285766582531037	-3.077186443235682e-17	7.72522453624376e-06	-0.0061752182497736	-2.953819395120228e-16	-0.2041694573700814	0.0188783677539282	0.0003563927690522	0.0416851673227926	-0.0126003948007031	0.0007424846631497	5.512834749894238e-07	0.0001587699491343	-0.4966466884734696	0.0023215080546348	5.389399648061757e-06	0.2466579331716623	-0.0090465760446062	-7.139661064002149e-05	5.097475845564648e-09	8.184053813174263e-05	-0.0058602899389891	0.000109553765005	1.200202739252064e-08	3.4342998169401894e-05	0.0046656455605724	-4.872256766097e-05	2.37388840293775e-09	2.176824849657202e-05	-0.0033567964999991	-0.0670088580000013	0.0100370283000009	0.0660082488000018	-0.0166175074999999	-0.0643516201000018	0.0230328345000003	0.0620554360000018	-0.0292192509000006	-0.0591425171000016	0.0351152732000012	0.0556418134000012	1
2.0744792714467475e-11	0.0873684102511423	-0.0130126607339483	1.3672932747715545e-07	-0.0001037851517086	-8.306612776525743e-12	0.229728337810453	-0.0209117770195691	-4.032982304453848e-07	-0.0004484753758555	0.0780337152013651	2.4944358277442416e-16	-1.270897303532344e-12	-8.023753559102435e-16	0.3432735009499732	-1.264774507800052e-07	-0.0370052287770219	8.597861656473473e-18	-2.9779459466362e-06	-0.0027986222536149	-5.92378717562089e-17	-0.228216690073492	-0.0240472327034115	0.0005782694006918	0.0520828576280991	-0.0125352911779999	6.510362270269361e-05	4.238481656602058e-09	0.0001571335249181	-0.4837201285174125	0.0129265599560581	0.0001670959522983	0.2339851627329004	-0.008994021344619	5.255469998864843e-05	2.7619962447671184e-09	8.089241994784729e-05	-0.0054242468385283	0.0004360431004625	1.901335847036796e-07	2.9422453764670435e-05	0.0046872525540643	2.160699349040829e-05	4.668615455596216e-10	2.197033650592425e-05	-0.0038358520999994	-0.0669065265000008	0.0114577765000006	0.0656012682000016	-0.0189310071000001	-0.0634446668000016	0.0261585599000001	0.0604647099000022	-0.0330466389000006	-0.0567000700000013	0.0395058540000009	0.0521996028000012	1
-5.0751259771591086e-11	0.0064672632639136	-0.0042011994497167	-4.481403267838724e-08	7.753901640814533e-06	2.0849627749902268e-11	0.0871279919276573	-0.01299810623761	1.3727524443383257e-07	-0.0001032578066242	0.0372229035050241	1.6349142686398078e-16	3.2642734938764637e-12	-3.366039010256471e-16	0.3886988890350303	4.498951566053974e-07	-0.0314616147136082	-6.820220726797794e-17	1.1302391523291243e-06	-0.0011554465479292	-6.125866328258484e-17	-0.2695471344107687	-0.0413304443372773	0.001708205629118	0.0726556576690571	0.0026829160816082	0.0152182072596091	0.0002315938321962	7.198038700386705e-06	-0.5446081181601629	-0.0608879896427526	0.003707347282735	0.2965980023659538	-0.0093311964921237	-0.0003371751475058	1.1368707994894293e-07	8.707122797531249e-05	-0.0063062822362515	-0.0008820353977236	7.779864436496565e-07	3.976919564195118e-05	0.0046232377929359	-6.401476112870485e-05	4.097888743659218e-09	2.1374327689483383e-05	-0.0043147129999981	-0.066790613700001	0.012873291700001	0.0651410245000017	-0.0212204912000004	-0.0624218214000017	0.0292192509000002	0.0586776537000022	-0.0367382312000008	-0.0539700006000014	0.0436539709000007	0.0483761616000011	1
