trial_type.fixation	trial_type.printed_word_cor	trial_type.printed_word_incorr	trial_type.spoken_word_cor	trial_type.spoken_word_incorr	correct	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
0.0002239454154614	-2.368326663575826e-07	-3.297042828583467e-08	-1.0804187984263313e-15	-7.661466312465957e-16	-0.0002230051309365	-0.0011733302933405	0.0072048310132975	5.190958993079804e-05	1.3767039763747434e-06	-0.135875216374275	-0.1092774156306309	0.0119415535669085	0.0184620744247586	0.191639295595535	0.0499209438690548	0.0024921006367768	0.0367256196163509	-0.000670999609488	-0.0004069997754691	1.6564881580786362e-07	4.502404765992997e-07	3.486207992183076e-08	2.628416184337752e-08	3.4979670710925997e-16	1.4739248725729046e-16	-0.000104000013932	-3.900005843546483e-05	1.5210033264551871e-09	1.081600208146442e-08	0.1033957925000014	0.1024993904000026	0.1010111391000018	0.0989396319000026	1
0.0196789840641185	6.144919821125374e-07	8.927030428931541e-08	-1.3865607705563754e-15	-8.994682229116102e-16	0.0005814123407222	-0.0135056905183581	-0.0123323602250176	0.0001520871087211	0.000182403676377	-0.0273212620243016	0.1085539543499747	0.0117839610050176	0.0007464513585976	0.1694795657755027	-0.0221597298200321	0.0004910536256961	0.0287233232154513	-0.0001629892395184	0.0005080103699715	2.5807453594858417e-07	2.656549212799547e-08	0.0001600109998917	0.0001599761378119	2.5592364975869777e-08	2.5603520077303593e-08	-0.0001359870216069	-3.198700767517315e-05	1.023168172525392e-09	1.8492469329453222e-08	0.1032480584000015	0.1019105809000032	0.099694270800002	0.0966182405000026	1
0.2549639171992369	-1.5645664776607122e-06	-2.373272995128029e-07	-7.63019752405591e-16	-3.8674711091082516e-16	-0.0012701267843626	-0.0066616618570669	0.0068440286612914	4.6840728315491255e-05	4.43777386970401e-05	-0.1517872487442864	-0.1244659867199848	0.0154917818501787	0.0230393688813652	0.2203377284182154	0.050858162642712	0.0025865527073923	0.0485487145644964	-5.3986335661433376e-05	0.000109002903854	1.188163059579792e-08	2.914524342951034e-09	0.0001470052287698	-1.3005771122439237e-05	1.6914978161514075e-10	2.161053825926181e-08	-0.0001859960063875	-5.000898477866556e-05	2.50089670130812e-09	3.4594513800419765e-08	0.1030708702000016	0.1012054895000029	0.0981214887000017	0.0938560022000022	1
0.6650446520265229	3.902937398340329e-06	6.1960281374945e-07	-4.243586368535771e-16	-9.432351897843508e-17	0.0023313567857683	-0.0264266091219997	-0.0197649472649334	0.0003906531403871	0.0006983656696877	-0.0011047023261594	0.1506825464181281	0.0227052297950562	1.2203672272075642e-06	0.1527701372413892	-0.0675675911768264	0.0045653793774386	0.0233387148327503	0.0003490578574444	0.0004030441931066	1.624446209986389e-07	1.2184138646883306e-07	0.0002719253130202	0.0001249200842512	1.560502727917037e-08	7.394337615215064e-08	-0.0004260468555881	-0.0002400508492004	5.7624411010480864e-08	1.815159226390346e-07	0.1028642784000019	0.1003849209000034	0.0962968302000022	0.0906655205000011	1
0.9701570207468972	-9.51379922449381e-06	-1.5877043502653894e-06	-1.0390608534603752e-16	2.065939394335921e-16	-0.0033553586179165	-0.0266129013565886	-0.0001862922345876	3.4704793872741624e-08	0.0007082465186177	-0.0630179685373367	-0.0619132662111806	0.0038332525329349	0.0039712643585701	0.1157828773057468	-0.0369872599356446	0.0013680573975455	0.0134056746771954	-4.70081551762322e-05	-0.0003960660126218	1.5686828525653642e-07	2.209764364593706e-09	0.0002589985095416	-1.292680347922699e-05	1.6710119530550388e-10	6.708022981936283e-08	6.300607527719989e-05	0.0004890529308664	2.391727732174427e-07	3.9697659147682634e-09	0.1026283421000017	0.0994498112000034	0.0942249791000019	0.0870613529000003	1
1.1107183006091812	2.25673880791476e-05	3.987895319234134e-06	-9.728879266128716e-18	5.58751164439756e-16	0.0024721398023363	-0.0137353015157796	0.0128775998408094	0.0001658325776574	0.0001886585077262	-0.0726606500296764	-0.0096426814923384	9.298130636089818e-05	0.0052795700627346	-0.0363303587604966	-0.1521132360662464	0.0231384365865475	0.0013198949676644	0.0016760023159209	0.0017230104710965	2.968765088712888e-06	2.8089837668118903e-06	0.0002099694443043	-4.9029065237003206e-05	2.4038482607346876e-09	4.4087166824020726e-08	-3.667589144180565e-05	-9.968196671962664e-05	9.936493126475976e-09	1.34512178318492e-09	0.1023631285000008	0.098401227500001	0.0919112538000013	0.0830599441999998	1
1.144774426343734	-5.176043464790984e-05	-9.795611058021154e-06	1.7416166724311184e-17	-9.911929755562448e-17	0.0057485062101455	-0.0432669030332437	-0.029531601517466	0.0008721154881905	0.0018720248980915	-0.0538373598892587	0.0188232901404166	0.0003543162517098	0.0028984613198458	-0.2684618624988327	-0.232131503738336	0.0538850350278254	0.0720717716163407	0.0023260396959076	0.0006500373799883	4.225485939226567e-07	5.410460668460467e-06	0.0005638514585816	0.0003538820142781	1.2523247973561305e-07	3.179284688451999e-07	-0.0001281557891469	-9.147989770603674e-05	8.368569599758563e-09	1.6423905504795563e-08	0.1020687131999995	0.0972403662999995	0.0893615937000008	0.0786795520999995	1
1.1266558593846272	0.0001132682192981	2.3445665567894567e-05	-1.2454783378684554e-16	-3.8924049464452093e-16	-0.0340924395526326	-0.0329008594249725	0.010366043608274	0.0001074548600876	0.001082466550905	-0.0913970340068049	-0.0375596741175451	0.0014107291198161	0.0083534178252418	-0.1541120097416281	0.1143498527572044	0.0130758888255926	0.0237505115466055	0.0012869603672649	-0.0010390793286449	1.079685852318045e-06	1.6562669881479153e-06	0.0002107476900378	-0.0003531037685433	1.2468227295437834e-07	4.4414587558331655e-08	0.000384364682176	0.0005125204713253	2.6267723845200733e-07	1.477362110706525e-07	0.1017451802999979	0.0959685519999998	0.0865825436000009	0.0739401632999996	1
1.0908961494422245	-0.0002234642692846	-5.438141278005813e-05	-1.2314606860804288e-16	-3.175865520243131e-17	0.1083071728236814	-0.021417952049774	0.0114829073751989	0.0001318571617888	0.0004587286700064	-0.0565233434119971	0.0348736905948093	0.0012161742957026	0.0031948883504699	-0.0832421466384293	0.0708698631032004	0.005022537496264	0.0069292549769731	0.0003769716969528	-0.000909988670311	8.28079381535249e-07	1.421076573634947e-07	0.0002100504381954	-6.972518420468275e-07	4.84946905420437e-13	4.4121186240880263e-08	0.0002679602873848	-0.0001164043947941	1.3549981714626998e-08	7.180271605451708e-08	0.1013926220999988	0.0945872358	0.0835812374000011	0.0688634023999995	1
1.0557332570228917	0.0003774241536283	0.0001208352199164	-2.1736261293057342e-16	7.54524916423144e-17	-0.2750053935038387	-0.0213651266855941	5.282536417918202e-05	2.790517761491646e-09	0.0004564686382914	-0.0100760221887819	0.046447321223213	0.0021573536488124	0.0001015262231496	-0.0650717244752491	0.0181704221631817	0.0003301642415846	0.0042343293261818	0.0004159593318292	3.8987634877791945e-05	1.5200333138790683e-09	1.730221649526786e-07	0.0002100799090066	2.9470811104879546e-08	-2.684792469937937e-16	4.4133568048865984e-08	0.0003849563997883	0.0001169961124031	1.368808826710188e-08	1.481914326257532e-07	0.1010111390999997	0.0930979939000002	0.0803653793000013	0.0634724335999993	1
