trial_type.fat_image	trial_type.scramble_image	trial_type.thin_image	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	intercept
0.2470015204944537	8.8776858879173e-09	4.132004599944943e-15	-0.0013936000000003	0.00310895	9.665570102381368e-06	1.9421209596728744e-06	0.0119586000000002	0.1097621000000013	0.0120477185964107	0.0001430081139592	-0.0541353000000001	0.0104604000000013	0.0001094199681563	0.0029306307060895	0.0005900810000007	-0.0006332590000006	4.010169614954776e-07	3.481955855431667e-07	0.0001261800000003	-6.547200000045202e-05	4.286583157379932e-09	1.592139287052152e-08	3.9427200001167456e-05	-9.08760000026676e-06	8.258400994488819e-11	1.5545041782054095e-09	0.0836855791000019	0.0812123363000015	0.077144266000002	0.0715612560000015	0.0645729439000013	0.0563165645000009	0.0469542546000011	1
0.6571500749732712	-2.4180272580481333e-08	-8.15612261961758e-15	-0.0122208000000013	-0.0108272000000003	0.0001172282598398	0.0001493479526412	-0.0677712999999998	-0.0797299000000012	0.0063568569540098	0.0045929491036894	-0.0854245000000008	-0.0312891999999989	0.0009790140366365	0.0072973452002494	0.0008407560000002	0.000250675	6.28379556555867e-08	7.068706501690756e-07	0.0003761800000007	0.0002500000000007	6.250000033164034e-08	1.4151139131291945e-07	3.912760000075965e-05	-2.9960000076563044e-07	8.938682418246247e-14	1.530968854977738e-09	0.0835477567000021	0.0806669094000015	0.075938852600002	0.0694718551000015	0.0614140063000016	0.0519498245000011	0.0412960321000005	1
0.965956338894216	6.45269514116103e-08	2.2003979002107604e-14	-0.0009110960000007	0.0113097040000008	0.0001279094045681	8.300959197457674e-07	0.0084233300000006	0.0761946300000006	0.0058056216408364	7.095248828848291e-05	-0.0509970000000003	0.0344275000000009	0.001185252756247	0.0026006940089992	0.0016103600000014	0.0007696040000005	5.922903176438089e-07	2.593259329332464e-06	-6.917009999879408e-06	-0.0003830970100014	1.4676331943753968e-07	4.784641563265355e-11	-3.336149999943085e-05	-7.24891000006783e-05	5.254669240492647e-09	1.112989600351302e-09	0.0833994168000019	0.0800808642000013	0.0746474093000022	0.0672425473000013	0.0580618375000013	0.0473477387000006	0.0353832058000005	1
1.1094158433484371	-1.6870905400469104e-07	-4.342234212248503e-14	0.00144538	0.0023564760000002	5.552979138135766e-06	2.089123343733331e-06	-0.0753169000000004	-0.0837402300000008	0.0070124261204519	0.0056726354256097	-0.0433118000000003	0.0076852000000009	5.906229903670226e-05	0.0018759120192391	0.000760024000001	-0.0008503360000011	7.230713134371572e-07	5.776364813299932e-07	6.188569999936282e-05	6.88027100005485e-05	4.73381215483182e-09	3.829840855882632e-09	-3.336149999938932e-05	-1.245174981739592e-16	-3.308076125013402e-16	1.1129894993993523e-09	0.0832405781000021	0.0794544960000015	0.0732713992000022	0.0648778218000013	0.0545269847000014	0.0425311559000007	0.0292522302999999	1
1.1446791685466966	4.318743267025045e-07	9.246326165043729e-14	0.0148876000000016	0.01344222	0.0001806932785282	0.0002216406337581	0.0235780000000011	0.0988949000000009	0.0097802012460098	0.0005559220839996	-0.0099766499999996	0.0333351500000004	0.0011112322255195	9.953354522146942e-05	0.0002700540000009	-0.0004899700000006	2.4007060126194654e-07	7.292916365847657e-08	0.0001261799999997	6.429430000066751e-05	4.133756950906341e-09	1.5921392967288878e-08	-3.336149999928565e-05	-7.000773539500398e-18	-5.066793698617367e-16	1.112989590726331e-09	0.0830712604000023	0.0787881200000013	0.0718123811000023	0.0623824411000009	0.0508205698000011	0.0375218963000003	0.0229409051000001	1
1.1274152643744189	-1.082024389145649e-06	-1.6040570475433824e-13	-0.0024090399999994	-0.0172966400000016	0.0002991737552895	5.803473720918764e-06	-0.0636215999999993	-0.0871996000000014	0.0076037702401596	0.0040477079865588	-0.0439011000000001	-0.0339244499999993	0.0011508683077991	0.0019273065812091	0.0002376340000003	-3.242000000039627e-05	1.051056602584342e-09	5.646991850307254e-08	0.0001261799999998	8.709966367623044e-17	-1.3599420294140868e-15	1.5921392907767833e-08	-3.336149999953709e-05	-6.172225187528803e-16	1.926616977620095e-16	1.1129895066431596e-09	0.0828914853000023	0.0780820718000016	0.0702720081000021	0.059761430500001	0.0469542546000011	0.0323426531000005	0.0164881415999996	1
1.071357904511029	2.646810662927968e-06	2.1388410806130465e-13	-0.0182356000000022	-0.0158265600000005	0.0002504800014338	0.0003325371073636	0.0028307800000006	0.0664523800000007	0.0044159188076638	8.013315408038516e-06	-0.0224234999999997	0.0214776000000006	0.0004612873017569	0.0005028133522488	-0.0003466890000007	-0.0005843229999998	3.4143336851285176e-07	1.2019326044109578e-07	0.0001261799999991	4.338845788549992e-16	-1.4720599013767604e-15	1.5921392860853097e-08	-3.681240000024816e-05	-3.4508999999890083e-06	1.1907916811154909e-11	1.355152756299113e-09	0.0827012752000018	0.0773367069000012	0.0686520250000022	0.0570200682000009	0.0429402040000009	0.0270168896000001	0.0099337231999997	1
0.8005609054130218	-6.2959770916437285e-06	1.814446395255491e-14	0.0008894969999987	0.0191250970000019	0.0003657693352604	7.912049114710345e-07	-0.0638688000000004	-0.0666995800000007	0.0044488339721755	0.00407922361344	-0.0523071000000003	-0.0298835999999991	0.0008930295489568	0.0027360327104093	6.997369999905379e-05	0.0004166627000005	1.7360780546621864e-07	4.896318023611721e-09	0.0001261799999988	5.295710814686987e-16	-6.449498997228372e-17	1.5921393013745846e-08	5.375150000073326e-05	9.056390000065322e-05	8.201819712445386e-09	2.8892240897296632e-09	0.0825006541000019	0.0765524007000014	0.0669542672000018	0.0541638752000011	0.0387910476000009	0.0215687329000002	0.0033180599999994	1
0.3642537817745492	1.4469628203329228e-05	-1.5698997404208598e-12	-0.0066393400000007	-0.0075288370000004	5.668338657243401e-05	4.408083563608907e-05	0.0006133410000002	0.0644821410000007	0.0041579465079435	3.761871819065312e-07	-0.0290453000000001	0.023261800000001	0.0005411113392371	0.0008436294520893	8.337889999967037e-05	1.3405200000327771e-05	1.7969955828486968e-10	6.952039680285532e-09	0.0001261799999991	3.283141619428116e-16	-6.73446911336492e-17	1.5921393152842242e-08	0.0001451810000012	9.142950000000008e-05	8.359353479708797e-09	2.107752307524478e-08	0.0822896473000017	0.0757295480000014	0.0651806580000017	0.051198603300001	0.0345198402000007	0.0160228643999999	-0.0033180600000002	1
0.0437774871168095	-3.178898280073966e-05	8.092182784657344e-12	0.0042845299999999	0.0109238700000007	0.0001193309357766	1.835719731985513e-05	-0.0434240999999999	-0.0440374410000007	0.001939296209828	0.0018856524608095	-0.0228823000000003	0.0061630000000011	3.798256899728102e-05	0.0005235996532896	-0.0003112200000006	-0.0003945989000004	1.5570829148283425e-07	9.685788819552037e-08	0.0001792979999989	5.31180000004845e-05	2.821522294252833e-09	3.214777316631347e-08	0.0001607930000017	1.561199999968925e-05	2.437345447119612e-10	2.5854389254384683e-08	0.0820682814000019	0.0748685632000017	0.0633332067000015	0.0481302242000011	0.0301400206000007	0.0104044083000001	-0.0099337232000003	1
-0.1046070712466049	6.515574134889839e-05	-3.13644658008148e-11	-0.0028505800000001	-0.0071351100000005	5.090979471179636e-05	8.125806336602381e-06	-0.0115964999999997	0.0318276000000002	0.0010129961217596	0.0001344788122495	-0.0189913000000001	0.003891000000001	1.5139880997379451e-05	0.0003606694756894	-0.0001478930000004	0.0001633270000002	2.6675708336149915e-08	2.1872338639212045e-08	0.0001772429999992	-2.0549999997552285e-06	4.223010389723777e-12	3.1415081583723924e-08	2.5083700000566823e-05	-0.0001357093000011	1.8417014634793887e-08	6.291920085119137e-10	0.0818365842000019	0.0739698799000016	0.0614140063000014	0.0449649173000011	0.0256653693000004	0.0047388176999999	-0.0164881416000003	1
-0.1421572392955863	-0.0001117635886084	1.0758014780072356e-10	0.0039379200000001	0.0067885000000001	4.608373224947463e-05	1.5507213925942494e-05	0.0168555000000022	0.0284519999999992	0.0008095163039999	0.00028410788025	-0.00130217	0.017689130000001	0.0003129053201542	1.6956467084580129e-06	-0.0008395160000008	-0.0006916230000004	4.783423727599238e-07	7.047871145329975e-07	6.944229999878808e-05	-0.0001078006999997	1.1620989952528613e-08	4.822234213817772e-09	-0.0002610600000013	-0.0002861437000007	8.187821705313798e-08	6.815232405328496e-08	0.0815945848000021	0.0730339505000017	0.0594252310000013	0.0417090570000008	0.0211099653000005	-0.000948241	-0.0229409051000004	1
-0.1255948169562696	0.0001407845240895	-3.4384753386569936e-10	-0.0017668700000003	-0.0057047900000001	3.2544628943646186e-05	3.121829596929271e-06	-0.0724719000000005	-0.089327400000001	0.00797938439076	0.0052521762896098	-0.0242271000000003	-0.0229249299999988	0.0005255524155022	0.0005869523744097	-0.0002042950000009	0.0006352210000005	4.035057187091344e-07	4.173644618009106e-08	0.0001261799999987	5.67377000005031e-05	3.219166342284543e-09	1.5921393436294022e-08	5.8364799999584616e-05	0.0003194248000016	1.0203220383356825e-07	3.4064499981661083e-09	0.0813423138000019	0.0720612463000016	0.0573691338000013	0.0383692002000009	0.0164881416000003	-0.0066310039000002	-0.0292522303000009	1
-0.0902170685013582	-0.0003824932922581	1.047850429823342e-09	-0.0018331200000006	-6.625000000007252e-05	4.389061937190165e-09	3.360328934938949e-06	0.0351781000000013	0.1076500000000008	0.0115885225000007	0.0012374987196102	-0.0012389599999998	0.0229881400000009	0.000528454580657	1.5350218809703502e-06	-0.0007557370000008	-0.0005514419999998	3.040882787882752e-07	5.711384123370341e-07	-7.762020000188512e-05	-0.0002038001999998	4.15345206362383e-08	6.0248977022826014e-09	-9.207689999762617e-06	-6.75724899999521e-05	4.5660411137159475e-09	8.478153522706159e-11	0.0810798029000018	0.0710522571000016	0.0552480441000013	0.0349520730000007	0.0118144400000001	-0.0122837266000006	-0.0353832058000006	1
-0.0556382350671635	0.0225805283713656	-3.081593674582145e-09	-0.0018284800000008	4.640000000481387e-06	2.152893456241467e-11	3.3433391106177547e-06	-0.0900775000000007	-0.1252556000000014	0.0156889653313605	0.00811395600625	-0.0416427000000006	-0.0404037399999988	0.0016324622059847	0.0017341144632896	3.5738899999277783e-05	0.0007914759000008	6.264340997631781e-07	1.277268057986903e-09	0.0001261799999985	0.000203800200001	4.1534521496079474e-08	1.592139315532473e-08	-9.207689999958612e-06	-2.938160297683133e-16	3.5303738695321816e-16	8.478140303162065e-11	0.0808070852000019	0.0700074909000017	0.0530643648000011	0.0314645569000008	0.0071035659000002	-0.0178808011000004	-0.0412960321000012	1
-0.0301668836837059	0.2659710791000172	8.806834739062136e-09	0.0092265000000003	0.0110549800000003	0.0001222125827996	8.512830224927274e-05	0.0546242000000015	0.1447017000000013	0.0209385819828913	0.0029838032256406	0.0077359900000002	0.0493786900000011	0.0024382550261135	5.984554127949835e-05	-0.0005480080000002	-0.0005837468999999	3.407604428428535e-07	3.003127678338336e-07	0.000126179999999	6.785275924962437e-16	-1.1501644300086063e-16	1.5921392886179207e-08	-9.207699999957167e-06	-9.99937617117114e-12	-7.134832900194307e-16	8.47814579113042e-11	0.0805241949000018	0.0689274738000015	0.0508205698000013	0.0279136754000006	0.0023703412999998	-0.0233968710000009	-0.0469542546000008	1
-0.0146268443452044	0.6769892190392811	-2.4561712957680933e-08	-0.0018284800000002	-0.0110549800000007	0.0001222125827997	3.3433391103944294e-06	-0.0801181999999996	-0.1347424000000019	0.0181555143577611	0.0064189259712386	-0.0504256000000007	-0.0581615899999987	0.0033827705513252	0.00254274113536	-1.7706500000205677e-05	0.0005303015000001	2.812196804793662e-07	3.135196647348931e-10	0.0001261799999991	-1.5192025078321598e-16	-9.668376740047025e-16	1.5921392814288645e-08	-9.207690000064213e-06	9.999425888895704e-12	5.267151212570357e-16	8.478116087577383e-11	0.0802311677000018	0.0678127497000018	0.0485192010000009	0.0243065795000008	-0.0023703412999998	-0.0288069473000004	-0.0523229885000012	1
-0.0064046283017863	0.9768679183923604	6.701690150760503e-08	-0.0018293900000008	-9.100000001818854e-07	8.273272588439237e-13	3.34666777257405e-06	0.0658753000000024	0.145993500000001	0.0213141020422515	0.0043395551500913	-0.0187380000000001	0.0316876000000012	0.0010041039937574	0.0003511126439996	-0.0004042010000003	-0.0003864944999995	1.4937799787424213e-07	1.633784474711539e-07	6.348849999864329e-05	-6.269149999924582e-05	3.930223389186514e-09	4.030790049260778e-09	-2.0619100000471683e-05	-1.1411409999230595e-05	1.3021941255656022e-10	4.2514673897834217e-10	0.0799280405000016	0.0666638799000017	0.0461628656000011	0.0206505334000007	-0.0071035659000002	-0.0340865209000011	-0.0573691338000009	1
-0.0025290584798516	1.1133445959069532	-1.789830184022629e-07	-0.001976700000001	-0.0001473099999995	2.1700235527150625e-08	3.907342890043353e-06	-0.0864620999999997	-0.1523374000000023	0.0232066834387615	0.0074756947364085	-0.0234868000000006	-0.004748799999998	2.2551101437523394e-05	0.0005516297742399	0.0002541729999999	0.0006583740000003	4.3345632437514123e-07	6.46039127529522e-08	-0.0002575650000027	-0.000321053500001	1.0307534881398438e-07	6.633973292105958e-08	0.0002851350000018	0.0003057541000006	9.348557080815696e-08	8.130196861167351e-08	0.0796148514000017	0.065481442700002	0.0437542331000006	0.016952899800001	-0.0118144399999999	-0.0392116740000008	-0.0620615793000014	1
-0.0008748257563183	1.1445327025340164	4.683837519580694e-07	-0.0019825300000009	-5.8299999997141536e-06	3.3988724913032845e-11	3.930425202447775e-06	-0.001381120000001	0.0850809800000015	0.0072387731577601	1.9074924540864083e-06	0.0014356400000002	0.0249224400000015	0.0006211280155512	2.061062209194172e-06	-0.001230570000001	-0.0014847430000008	2.2044617745436057e-06	1.5143025250552583e-06	0.0001261799999978	0.000383745000002	1.472602247245491e-07	1.5921392698522912e-08	-0.0003512090000015	-0.0006363440000025	4.049336886532888e-07	1.2334776174260324e-07	0.0792916399000014	0.0642660337000014	0.041296032100001	0.013221125400001	-0.0164881416000003	-0.0441591885000013	-0.0663713945000013	1
-0.0002189801275397	1.1261958810014387	-1.2012675156568764e-06	-0.0019798000000009	2.730000000312786e-06	7.453093537747387e-12	3.91960804046927e-06	-0.0376732	-0.0362920800000005	0.0013171150707256	0.0014192699982395	-0.0143811000000002	-0.0158167399999984	0.000250169264225	0.0002068160372097	-0.0007966190000015	0.0004339510000006	1.8831346944961306e-07	6.346018305797611e-07	-0.0001791490000028	-0.0003053290000004	9.322579665246735e-08	3.2094367502844786e-08	-0.0003512090000035	1.2582856806016989e-15	3.161732507266569e-16	1.2334776320041378e-07	0.0789584467000016	0.0630182648000016	0.0387910476000007	0.0094627253000007	-0.0211099653000003	-0.0489066508000011	-0.0702720081000017	1
-6.21461714526138e-06	1.0644269151990882	3.015700288379881e-06	-0.0019736400000009	6.160000000439749e-06	3.794570043348602e-11	3.8952548503061526e-06	-0.0235026000000007	0.0141706000000003	0.0002008059043588	0.0005523722067599	0.0163210000000002	0.0307021000000016	0.0009426189444076	0.0002663750409995	-0.0019406700000026	-0.0011440510000004	1.3088526900957342e-06	3.766200049473344e-06	0.0001261799999968	0.000305329000002	9.3225797906048e-08	1.5921392783099635e-08	0.0001048629999993	0.0004560720000034	2.0800167023261121e-07	1.0996248789087332e-08	0.0786153136000014	0.0617387643000015	0.0362421173000007	0.0056852686000006	-0.0256653693000005	-0.0534325538000012	-0.0737393713000016	1
-2.39838781236492e-07	0.7797823536805678	-7.393281676450007e-06	0.0147067000000007	0.016680340000001	0.000278233742516	0.0002162870248877	-0.0447030000000011	-0.0212003999999997	0.0004494569601588	0.0019983582090003	-0.00338083	-0.0197018299999985	0.0003881621053462	1.1430011488513502e-05	0.0007394249999999	0.0026800950000021	7.182909209310515e-06	5.467493300951905e-07	0.0008798280000007	0.0007536480000026	5.679853131396375e-07	7.740973079503695e-07	0.0001628610000002	5.7997999999385104e-05	3.363768579540488e-09	2.6523705896146493e-08	0.0782622840000016	0.0604281765000013	0.0336521289000008	0.0018963626000003	-0.0301400206000007	-0.0577163939000014	-0.0767521067000018	1
9.145968545623224e-08	0.3435691249610454	1.763512183135397e-05	-0.0019810099999999	-0.0166877100000011	0.0002784796650439	3.92440062012875e-06	-0.0446212000000017	8.180000000073874e-05	6.691238883734445e-09	0.00199105148944	0.0121720000000001	0.0155528300000013	0.0002418905210063	0.0001481575839995	0.0020041700000027	0.0012647450000002	1.5995799159243874e-06	4.016697389541507e-06	0.0006584500000021	-0.0002213780000019	4.9008219337626894e-08	4.335564016282046e-07	0.0001598179999997	-3.043000001029765e-06	9.2603966042023e-12	2.5541792831838223e-08	0.0778994022000016	0.0590871613000013	0.0310240166000009	-0.0018963625999998	-0.0345198402000009	-0.0617387643000016	-0.079291639900002	1
2.483726570499297e-08	0.0324750937219655	-4.0695591068992886e-05	-0.0019311200000008	4.989000000028346e-05	2.489011539369946e-09	3.729224455312712e-06	-0.0076617400000002	0.0369594600000006	0.0013660016834911	5.870225982751289e-05	0.0116992000000001	-0.000472799999999	2.2353983744437317e-07	0.0001368712806393	0.0010261800000022	-0.0009779900000017	9.56464440543394e-07	1.053045392133498e-06	0.000223987	-0.0004344630000019	1.887580985027364e-07	5.017017651973677e-08	8.872479999989874e-05	-7.10932000003482e-05	5.054242399131341e-09	7.872089990366515e-09	0.0775267139000017	0.0577163939000012	0.0283607577000008	-0.0056852686000002	-0.038791047600001	-0.0654814427000018	-0.081342313800002	1
-3.708769393794576e-08	-0.1086345863247794	8.968070749182872e-05	0.0043581699999996	0.0062892900000007	3.955516870341177e-05	1.8993645749008694e-05	-0.0672033000000017	-0.05954156	0.0035451973672326	0.0045162835308903	0.0016753999999998	-0.0100237999999988	0.0001004765664371	2.8069651594562936e-06	0.000671142000001	-0.0003550380000009	1.2605198122513946e-07	4.50431584209167e-07	0.0001261799999986	-9.780700000010063e-05	9.566208829858156e-09	1.5921393901791437e-08	3.351599999990784e-05	-5.520880000024496e-05	3.048011733953796e-09	1.1233221160359091e-09	0.0771442660000016	0.0563165645000011	0.0256653693000007	-0.0094627253000002	-0.042940204000001	-0.0689274738000018	-0.0828914853000022	1
