trial_type.ah	trial_type.controlno	trial_type.controlyes	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	intercept
-1.8766767303805484e-10	-1.4603048582451135e-14	-0.010843110034736	-0.0213154589655749	-0.0385223159214836	0.0014839688239546	0.0004543487909129	0.0283396570217327	-0.0169095743308961	0.0002859337040517	0.000803136160109	0.0124754438975574	0.0012055105462706	1.4532556772334285e-06	0.0001556367004407	0.0028449635127426	-0.0002327433763471	5.4169478812855016e-08	8.093817389562906e-06	0.0001781424003997	-0.000459888328138	2.114972747105908e-07	3.173471452296123e-08	0.000451246671871	0.0010822306972107	1.1712232817452094e-06	2.0362355829448179e-07	0.0878215304000012	0.0856140209000008	0.0819758490000004	0.0769678108000002	0.0706735935000003	0.0631983775000006	1
4.5361583669579924e-10	3.7968974789631436e-14	-0.0219903971411015	0.0074552430192792	0.0287707019848543	0.000827753292701	5.558064847635898e-05	0.0375270604535424	0.0091874034318093	8.440838181856904e-05	0.0014082802662835	0.0134969179625988	0.001021474065041	1.043409265388837e-06	0.0001821667944887	0.0017569828342721	-0.0010879806784706	1.1837019568241045e-06	3.086988680245365e-06	-4.2940844993898514e-05	-0.0002210832453932	4.887780118615767e-08	1.8439156007347262e-09	-0.0010709629071353	-0.0015222095790066	2.3171220033336155e-06	1.1469615489334465e-06	0.0876741213000013	0.085029802100001	0.0806815219000006	0.0747164185000002	0.0672540298000004	0.0584438991000006	1
-1.0633156337053715e-09	-9.826640856435621e-14	-0.0219812735257412	-0.0447358639169133	-0.0521911069361926	0.0027239116432259	0.0020012975203931	0.0328534942173356	-0.0046735662362066	2.184222136379144e-05	0.0010793520822883	-0.0074755068722677	-0.0209724248348664	0.0004398426034541	5.588320299691361e-05	0.0017485758239987	-8.4070102731091e-06	7.067790362381224e-11	3.057517412172814e-06	-0.0001551546386994	-0.0001122137937056	1.2591935301268732e-08	2.4072961554024e-08	0.0009676366545794	0.0020385995617151	4.155888175162769e-06	9.363206953634416e-07	0.0875134051000011	0.0843939621000008	0.0792769936000006	0.0722836135000001	0.0635793486000003	0.0533702205000006	1
2.396584941142328e-09	2.475443066788528e-13	-0.0150555219795599	0.0098218069967966	0.0545576709137102	0.0029765394555297	9.646789268217888e-05	0.0495302597522748	0.0166767655349389	0.0002781145087071	0.0024532466311279	0.0235120269181127	0.0309875337903805	0.0009602272504098	0.0005528154097978	0.0011150804560336	-0.0006334953679649	4.013163812152984e-07	1.243404423036628e-06	0.000175991087311	0.0003311457260104	1.0965749159104807e-07	3.0972862965865705e-08	-0.0009130983070369	-0.0018807349616171	3.5371639971498142e-06	8.337485185157165e-07	0.0873394062000011	0.0837068868000008	0.0777641824000005	0.0696753028000001	0.0596634890000002	0.0480050521000004	1
-5.116665857810224e-09	-6.102345776918277e-13	-0.0118812515282366	0.0253429267970091	0.0155211198002121	0.0002409051598519	0.0006422639386384	0.0514021760641593	0.0018719163118843	3.5040706784535813e-06	0.0026421837041311	0.0121126847540868	-0.011399342164026	0.0001299450017722	0.0001467171319514	0.001139681028298	2.4600572264634556e-05	6.051878461704372e-10	1.2988728460556091e-06	0.0004260156916878	0.0002500246043772	6.251230255064276e-08	1.8148936984604706e-07	-0.0008497433182228	6.335498881478711e-05	4.013854194427953e-09	7.220637071433114e-07	0.0871521509000014	0.0829689934000007	0.0761451547000005	0.0668978194	0.0555213055000002	0.0423776968000005	1
1.0050703520477506e-08	1.463896890966694e-12	0.0214809498502358	-0.0367664222012825	-0.0621093489982919	0.0038575712329931	0.0013517698014831	-0.0020148197566522	-0.0534169958208119	0.002853375442522	4.059498650908347e-06	0.0174255604607371	0.0053128757066501	2.82266482744098e-05	0.0003036501573706	0.0015249338802163	0.0003852528519179	1.484197593279022e-07	2.325423339211393e-06	0.0001491810565442	-0.0002768346351435	7.663741500916211e-08	2.225498767009601e-08	0.0008928865593243	0.0017426298775471	3.036758889796264e-06	7.972464080740477e-07	0.0869516677000013	0.0821807298000007	0.0744221219000004	0.0639579070999999	0.0511685106000003	0.0365188893000005	1
-1.6890319412241916e-08	-3.4027400748372305e-12	0.1478265430978468	0.0006490611596058	0.0374154833608888	0.0013999183951292	4.212803888008489e-07	0.0355877417330397	0.0376025614896922	0.0014139526305864	0.0012664873616572	0.0126910748859646	-0.0047344855747724	2.241535365727338e-05	0.0001610633817609	0.0016985857084666	0.0001736518282499	3.0154956877728766e-08	2.885193409267087e-06	0.0001787037864874	2.9522729943513924e-05	8.715914238825517e-10	3.193504323492332e-08	-0.0009371521215407	-0.0018300386808659	3.3490415745732925e-06	8.782540992446544e-07	0.0867379869000011	0.081342574700001	0.0725974374000004	0.0608627039	0.0466216160000002	0.0304606282000002	1
1.8254377834171543e-08	7.587384219433667e-12	0.1831369862725793	0.0247893887110137	0.0241403275514076	0.0005827554142889	0.0006145137926656	0.0362912175298084	0.0007034757967685	4.94878196201108e-07	0.0013170524697956	0.0209779729728442	0.0082868980868795	6.867267990208364e-05	0.0004400753500492	0.0015478590979899	-0.0001507266104767	2.2718510702672175e-08	2.395867787553768e-06	0.0008158203998066	0.0006371166133194	4.059175798466261e-07	6.655629254399389e-07	-0.000879132179469	5.801994207257777e-05	3.366313063654126e-09	7.72873389418955e-07	0.0865111411000013	0.0804550368000007	0.0706735935000005	0.0576197251	0.0418978696000001	0.0242360018000003	1
2.232100381948316e-08	-1.595338137848368e-11	0.110473209768527	0.0340761703200772	0.0092867816090631	8.624431265387842e-05	0.0011611853836828	0.0318899046592101	-0.0044013128705985	1.9371554984398703e-05	0.001016966019173	0.0414651545970633	0.020487181624219	0.0004197246109036	0.0017193590457585	0.0013716474425026	-0.0001762116554874	3.105054702904371e-08	1.8814167068495024e-06	0.0002597249498265	-0.0005560954499803	3.0924214990927065e-07	6.745704939936567e-08	-0.0011301783488739	-0.0002510461694045	6.302417868959212e-08	1.277303101009485e-06	0.0862711647000014	0.0795186549000008	0.0686532181000004	0.0542368448	0.0370151903000002	0.0178790067000004	1
-2.441091990539415e-07	3.0522498256020415e-11	0.0431998335693699	0.0165041797874324	-0.017571990532645	0.0003087748512788	0.0002723879504556	0.0613489104152916	0.0294590057560814	0.000867833020137	0.0037636888091441	0.0348107661812241	-0.0066543884158392	4.428088518860568e-05	0.0012117894421238	0.0019831207150186	0.0006114732725159	3.7389956256143433e-07	3.932767770479025e-06	0.0002550792664228	-4.645683403811895e-06	2.158202404007735e-11	6.506543208401312e-08	-0.0009282539485238	0.00020192440035	4.077346276004512e-08	8.616553934400888e-07	0.0860180940000013	0.0785339976000006	0.0665390705000006	0.0507222765999999	0.0319920997	0.0114243626000003	1
1.1213224152350977e-06	-4.836251005790124e-11	0.0045781198970478	-0.0263952782317749	-0.0428994580192073	0.001840363498342	0.0006967107129328	0.050706040541898	-0.0106428698733938	0.0001132706791417	0.0025711025474369	0.0360810510378974	0.0012702848566732	1.6136236171380578e-06	0.0013018422439995	0.0013449312298406	-0.0006381894851779	4.072858194385767e-07	1.80884001281281e-06	0.0003992342078507	0.0001441549414274	2.0780646892458238e-08	1.5938795322375374e-07	0.0003477313690082	0.001275985317532	1.6281385311565053e-06	1.2091710461440978e-07	0.085751967500001	0.0775016627000007	0.0643340387000004	0.0470845537999998	0.0268476521	0.0049073227000003	1
-4.162861257317538e-06	4.00082176073704e-11	-0.0125511572848068	-0.0355622185047091	-0.0091669402729337	8.403279396683414e-05	0.0012646713849771	0.0617624921524551	0.0110564516105568	0.0001222451222164	0.003814605436883	0.0060111012571301	-0.0300699497807674	0.0009042018798177	3.613333832329286e-05	0.0008129302562966	-0.0005320009735438	2.830250362840458e-07	6.60855601052938e-07	0.0003991416397085	-9.256814257858729e-08	8.434281694951788e-15	1.5931404951217553e-07	0.0003478375031358	1.0613412689639937e-07	1.1162992200833276e-14	1.209909282630219e-07	0.085472825600001	0.0764222767000007	0.0620411342000004	0.0433325090999999	0.0216013621	-0.0016365192999996	1
1.3955300134608868e-05	1.2827383959936694e-10	-0.0170258135688187	0.0193644495238911	0.0549266680286003	0.0030169388607249	0.000374981905363	0.0527811922391389	-0.0089812999133161	8.066374813282945e-05	0.0027858542541855	-0.1022271869331491	-0.1082382881902797	0.0117155270303625	0.010450397748265	-0.0006191678865084	-0.0014320981428049	2.050905091366318e-06	3.8336887108902666e-07	-0.0007288572421984	-0.0011279988819073	1.2723814799390994e-06	5.312328787412935e-07	-0.0004602256823845	-0.00080806318552	6.529661111215588e-07	2.1180767843012186e-07	0.0851807107000013	0.0752964951000006	0.0596634890000003	0.0394752522999999	0.0162731307999999	-0.0081714232999996	1
-4.40191132606278e-05	-9.506635199401128e-10	-0.0146590918229085	0.0151803407706835	-0.0041841087532078	1.7506766058314505e-05	0.0002304427459137	0.0596458658507555	0.0068646736116163	4.71237437939772e-05	0.0035576293130873	-0.1244242089392319	-0.0221970220060826	0.0004927077859382	0.0154813837701541	-0.0008560745477416	-0.0002369066612327	5.6124766438072496e-08	7.328636306760764e-07	-0.0005068743333871	0.0002219829088116	4.9276411572574e-08	2.56921589310821e-07	-0.0002932171635979	0.0001670085187867	2.7891845401408063e-08	8.597630458304882e-08	0.0848756670000012	0.0741250013000007	0.0572043507000005	0.035522149	0.0108831698999998	-0.0146616976999996	1
0.0001334037272837	4.079664878252636e-09	-0.0100109308507195	0.0137748152976938	-0.0014055254729898	1.975501854737e-06	0.0001897455364852	0.0396930406222263	-0.0199528252285294	0.0003981152346001	0.0015755374738381	-0.0882857391990089	0.0361384697402233	0.0013059889951652	0.0077943717459153	-0.0011476268827213	-0.0002915523349795	8.500276399785599e-08	1.3170474614386108e-06	-0.0008628318974881	-0.0003559575641006	1.2670578720279733e-07	7.444788824396214e-07	-0.0002939951729815	-7.780093834888429e-07	6.04896158878182e-13	8.643316116524323e-08	0.0845577410000013	0.0729085065000007	0.0546670781000004	0.0314827973999998	0.0054519254999998	-0.0210718950999998	1
-0.000382432711398	-1.4712938931508456e-08	-0.0057889091067342	-0.0147291645345152	-0.0285039798322091	0.000812476866275	0.0002169482878845	0.0287914292400878	-0.0109016113821383	0.0001188451307269	0.0008289463976871	-0.114657388768919	-0.02637164956991	0.0006954639010379	0.0131463167993074	-0.0011899551325643	-4.232824984290082e-05	1.791680918426398e-09	1.4159932172339257e-06	-0.0004791115661165	0.0003837203313718	1.4724129279957993e-07	2.2954789220589205e-07	0.0001877150197458	0.0004817101927273	2.3204470948282526e-07	3.5236928195970234e-08	0.0842269808000012	0.0716477493000007	0.0520551369000004	0.0273670049999999	-1.5860868325037218e-16	-0.0273670049999998	1
0.0009929023714678	4.851280747747909e-08	-0.0029346733854202	-0.0314100476864787	-0.0166808831519632	0.0002782518627292	0.0009865910956669	-0.0040641582006623	-0.0328555874407502	0.0010794896260771	1.6517381879687172e-05	-0.1096856029882081	0.0049717857807109	2.4718653849276787e-05	0.0120309315028871	-0.0009563180243396	0.0002336371082244	5.458629799158135e-08	9.145441637043428e-07	-0.0005298290696063	-5.071750348977764e-05	2.5722650619231703e-09	2.807188425519314e-07	0.0006877472264044	0.0005000322066582	2.500322072618233e-07	4.729962473905344e-07	0.0838834366000013	0.0703434950000007	0.0493720946000004	0.0231847650999998	-0.0054519255000001	-0.0335126458999999	1
-0.0017888554251759	-1.510475287775983e-07	-0.0013349667401733	-0.0293529312910727	0.0020571163954062	4.23172786400116e-06	0.0008615945753783	-0.0042412593638939	-0.0001771011632313	3.1364821653442015e-08	1.798828099152931e-05	-0.118291889125843	-0.0086062861376347	7.406816108269102e-05	0.0139929710329611	-0.0008703016639697	8.601636036971398e-05	7.398814015454534e-09	7.574249864180863e-07	-0.0005318249115321	-1.995841925864674e-06	3.983343475010198e-12	2.828377360548462e-07	0.0007467691668504	5.902194044544788e-05	3.483589249249174e-09	5.576641883822196e-07	0.0835271607000013	0.0689965354000009	0.0466216160000003	0.0189462322999999	-0.0108831699000002	-0.0394752522999999	1
0.0462649386589948	4.50945858490155e-07	-0.0005522229924668	-0.0216806548402252	0.0076722764508476	5.8863825938020216e-05	0.0004700507943007	-0.0055378526407988	-0.0012965932769047	1.6811541253225764e-06	3.066781187082292e-05	-0.1073249194131027	0.0109669697127402	0.00012027442468	0.0115186383270293	-0.0010778151779056	-0.000207513513936	4.3061858310252154e-08	1.1616855577359224e-06	-0.0004379551088451	9.386980268718276e-05	8.811539764701161e-09	1.9180467703726424e-07	0.0008442641575023	9.74949906514848e-05	9.505272936319672e-09	7.127819674395362e-07	0.0831582070000013	0.0676076883000008	0.0438074578000002	0.0146616976999998	-0.0162731308000002	-0.0452222586	1
0.1265587124414	-1.3051762732366238e-06	-0.0002158129206369	-0.029491301449952	-0.0078106466097266	6.100620046193184e-05	0.0008697368612119	0.0026374965744656	0.0081753492152646	6.683633479116545e-05	6.956388179918742e-06	-0.1069294045826443	0.0003955148304584	1.5643198102863698e-07	0.0114338975643991	-0.0013319521018075	-0.0002541369239018	6.458557606300655e-08	1.7740964015228343e-06	-0.0004476442127536	-9.689103908490915e-06	9.387874151633047e-11	2.003853410807564e-07	0.0002167022639753	-0.000627561893527	3.938339302305662e-07	4.6959870867573334e-08	0.0827766315000011	0.0661777968000006	0.0409334639000003	0.0103415642999999	-0.0216013621000003	-0.0507222765999998	1
0.1123045648368621	3.681596094608672e-06	-5.427993073578829e-05	-0.0161602171280326	0.0133310843219195	0.0001777178091979	0.0002611526176248	-0.0035090231483672	-0.0061465197228328	3.77797047027977e-05	1.2313243455320416e-05	-0.0898826156516893	0.017046788930955	0.0002905930128565	0.0080788845963894	-0.0014228960250039	-9.094392319644484e-05	8.270796921390153e-09	2.0246330978920097e-06	-0.0004478317586868	-1.8754593304339606e-07	3.4957957802984013e-14	2.0055328378112058e-07	0.0004661814990918	0.0002494792351164	6.223988846352136e-08	2.1732518973712883e-07	0.0823824923000012	0.0647077291000006	0.0380035599000002	0.0059963213999999	-0.0268476521000002	-0.0559452669999999	1
0.0572152774129827	-1.0153484316115711e-05	5.284316281515429e-06	-0.0322289712997593	-0.0160687541717266	0.0002582048606311	0.0010387065910407	-0.023872686586358	-0.0203636634379906	0.0004146787886155	0.0005699051648498	-0.0865202198695133	0.0033623957821759	1.1305705396041472e-05	0.007485748446269	-0.0012298457397354	0.0001930502852682	3.726841234698866e-08	1.5125205436669648e-06	-0.0005463493200985	-9.851756141162974e-05	9.705709817665977e-09	2.9849757912635565e-07	0.0005676643025395	0.0001014828034475	1.0298758875430694e-08	3.22242760242662e-07	0.0819758490000014	0.0631983775000007	0.0350217475000002	0.0016365192999998	-0.0319920997000002	-0.0608627039000001	1
0.0178895897184925	2.743213574023084e-05	-1.8936196661657003e-06	-0.00044989139019	0.0317790799095693	0.0010099099198991	2.0240226275236837e-07	0.0303282392587086	0.0542009258450671	0.002937740362464	0.0009198020965338	-0.0771499822855619	0.0093702375839514	8.780135237933903e-05	0.0059521197666624	-0.0013327207617203	-0.0001028750219849	1.0583269752275061e-08	1.776144628666765e-06	-0.000445844692347	0.0001005046277514	1.0101180125886922e-08	1.987774895373533e-07	-0.0009847978602049	-0.0015524621627445	2.41013876725368e-06	9.69826826308284e-07	0.0815567635000012	0.0616506585000006	0.0319920997000002	-0.0027272562000002	-0.0370151903000003	-0.0654477298000003	1
-0.0025945863798789	-7.270787383284723e-05	7.018456183888626e-07	0.0123341168249452	0.0127840082151351	0.0001634308660443	0.0001521304378509	0.028029938847454	-0.0022983004112547	5.282184780108078e-06	0.0007856774717922	-0.0558014371860907	0.0213485450994711	0.0004557603778641	0.003113800392033	-0.0013326685731731	5.218854740503223e-08	2.506451459518798e-15	1.7760055258694673e-06	-0.0004459978776074	-1.5318526010718765e-07	2.2990470383282907e-14	1.9891410619211927e-07	-0.0007537977367319	0.0002310001234739	5.336105689983139e-08	5.682110283236619e-07	0.0811252993000014	0.0600655116000006	0.0289187545000002	-0.0070844100000002	-0.0418978696000004	-0.0696753028000002	1
-0.0106367147989959	0.0001890366276456	-2.4853045487199974e-07	-0.0306485085787363	-0.0429826254036818	0.0018475060865938	0.000939331078101	0.040283630003459	0.0122536911560051	0.0001501529469465	0.0016227708462561	-0.0440790071277916	0.0117224300582991	0.0001374153664718	0.0019429588693717	-0.001552989539193	-0.0002203209660195	4.8541328476587346e-08	2.411776508312529e-06	-0.0003900466846502	5.595119295677636e-05	3.130535516508945e-09	1.521364160462682e-07	5.919709846413184e-05	0.000812994835196	6.609606018433273e-07	3.5042963711445704e-09	0.080681521900001	0.0584438991000006	0.0258059097000002	-0.0114243626000002	-0.0466216160000004	-0.0735223335000001	1
-0.0115630238262458	-0.0004734530450694	8.411709178825669e-08	-0.033533480763112	-0.0028849721843753	8.323064504202723e-06	0.0011244943320901	0.0020971714439929	-0.0381864585594663	0.0014582056173146	4.398128065428982e-06	-0.0772785039184073	-0.0331994967906158	0.0011022065871499	0.0059719671678674	-0.0014099973423136	0.0001429921968791	2.044676815702056e-08	1.9880925056155955e-06	-9.804582394817434e-05	0.0002920008607022	8.526450294526775e-08	9.612983713353568e-09	6.493089254004051e-05	5.73379407583299e-06	3.287598660173988e-11	4.216021021125245e-09	0.0802254987000012	0.0567868056000006	0.0226578172000001	-0.0157365768000003	-0.0511685106000004	-0.0769678108000001	1
-0.0090228268205372	0.0011266793047153	-2.7461185091650414e-08	-0.029495101409737	0.0040383793533751	1.6308507801463165e-05	0.0008699610071706	-0.0049362822098965	-0.0070334536538893	4.946947030121098e-05	2.436688205563206e-05	-0.0755750037354661	0.0017035001829412	2.901912873272096e-06	0.0057115811896157	-0.0016469787699913	-0.0002369814276779	5.6160196946026294e-08	2.712539068951998e-06	-8.485074581171676e-05	1.3195078136217945e-05	1.7411008453807484e-10	7.199649281811709e-09	0.0004259304233193	0.0003609995307789	1.3032066142306313e-07	1.814167254550883e-07	0.0797572989000013	0.0550952371000007	0.0194787769000002	-0.0200105823000002	-0.0555213055000004	-0.0799929165000002	1
-0.0057628385243856	-0.0027118261740899	8.542177264652665e-09	0.0025383535945591	0.0320334550042961	0.0010261422395125	6.443238970671883e-06	0.0088067511898947	0.0137430333997913	0.0001888709670274	7.755886652066546e-05	-0.0513393202256083	0.0242356835098578	0.0005873683551899	0.0026357258012274	-0.0019251254311577	-0.0002781466611661	7.736556488903923e-08	3.706107925689257e-06	-0.0004199327399723	-0.0003350819941605	1.1227994271333353e-07	1.763435058436371e-07	-0.0005899046138836	-0.0010158350372029	1.0319208230716927e-06	3.4798745356382013e-07	0.0792769936000014	0.0533702205000007	0.0162731308000001	-0.0242360018000003	-0.0596634890000005	-0.0825811287000004	1
-0.0031619170884729	0.0359703958153774	-2.4689044777848522e-09	-0.0243734231380872	-0.0269117767326465	0.0007242437269078	0.000594063755468	-0.0065667995660727	-0.0153735507559674	0.0002363460628462	4.312285654076341e-05	-0.0451560080170594	0.0061833122085488	3.823334986849679e-05	0.0020390650600366	-0.0023379746460833	-0.0004128492149256	1.704444744708855e-07	5.466125445707982e-06	-0.0001668772544526	0.0002530554855199	6.403707874677147e-08	2.7848018047605364e-08	0.0003228057613088	0.0009127103751927	8.330402294248891e-07	1.0420355934628574e-07	0.0787846556000014	0.0516128030000006	0.0130452576000001	-0.0284025759000002	-0.0635793486000005	-0.0847183113000003	1
-0.0015356610322493	0.1724689146080081	6.260812809222617e-10	-0.0228947416366626	0.0014786815014248	2.1864989823719818e-06	0.0005241691946092	-0.0068822647510552	-0.0003154651849824	9.9518282842142e-08	4.7365568103445645e-05	-0.057664502586789	-0.0125084945697296	0.0001564624364007	0.0033251948585817	-0.0025819330744163	-0.000243958428333	5.951571479460304e-08	6.666378400718689e-06	-0.0004129160056685	-0.0002460387512162	6.053506701212166e-08	1.7049962760507165e-07	0.0003219674740261	-8.382872830769425e-07	7.02695857981966e-13	1.0366305399615668e-07	0.0782803597000015	0.0498240515000008	0.0097995662	-0.0325001881000003	-0.0672540298000004	-0.0863927920000002	1
