trial_type.nbacknontarget	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
-0.0033224805332717	0.0176381000000012	0.0325183000000023	0.0010574398348926	0.000311102571609	0.0075654799999997	0.0001414099999997	1.9996787782235243e-08	5.723648762898212e-05	0.0501963000000039	-0.0117904000000011	0.0001390135321602	0.0025196685336904	-0.0010086299999999	-0.0002390219999998	5.713151582976735e-08	1.0173344773743752e-06	0.0001711539999996	0.0006139269999996	3.769063598285181e-07	2.929369025810564e-08	1.3181416875279157e-15	-0.0001097930000006	1.2054502531759444e-08	-1.1037876904561651e-16	0.115080878100003	0.0983963093000046	0.0723569560000007	0.0394384452000019	1
0.0583053282477497	0.0177553000000029	0.000117199999999	1.3735837471797404e-08	0.0003152506780907	0.0135780999999999	0.0060126199999995	3.615159926386315e-05	0.0001843647996088	0.0406102000000034	-0.0095861000000007	9.1893313209629e-05	0.00164918834404	-0.0007985549999995	0.0002100750000006	4.4131505245792105e-08	6.376900872425433e-07	0.0004387430000005	0.0002675890000006	7.160387186589931e-08	1.924954205142999e-07	8.463080000179966e-05	8.463080000048659e-05	7.162372376766355e-09	7.162373384499536e-09	0.1142066075000031	0.0950781172000047	0.0655343642000005	0.0288116973000019	1
0.2493172471597282	0.0217026000000033	0.0039472999999991	1.5581177287127038e-05	0.0004710028467617	0.0097476699999994	-0.0038304300000003	1.4672193984460842e-05	9.501707042803136e-05	0.0444126000000035	0.0038024000000006	1.4458245759763456e-05	0.0019724790387611	-0.0007887799999997	9.774999999613736e-06	9.55498392394413e-11	6.221738872264484e-07	0.0006010030000012	0.0001622599999998	2.6328305784271883e-08	3.6120460915162617e-07	8.588909161449637e-16	-8.463080000072994e-05	7.162373288277742e-09	-6.462561405756143e-16	0.1132722844000029	0.0915599743000052	0.0584017457000003	0.0179427111000019	1
0.3122543131945458	-0.0199821000000005	-0.0416847000000028	0.0017376142140933	0.0003992843204115	-0.0325291000000018	-0.0422767700000009	0.0017873252816324	0.0010581423468115	0.0419839000000035	-0.0024286999999998	5.898583689646433e-06	0.001762647859211	-0.000110742	0.0006780379999988	4.597355280886164e-07	1.2263790561218776e-08	-0.0005048269999996	-0.001105830000001	1.2228599906798423e-06	2.548503000986936e-07	-4.719488848044379e-16	-7.943118053806e-16	-9.725988545599693e-16	-6.059454879048121e-17	0.1122784001000028	0.0878492794000055	0.0509928433000004	0.0069228690000019	1
0.1590574164134481	1.7944399999700374e-05	0.0200000444000023	0.0004000017760022	3.2199984973916863e-10	-0.0464236000000035	-0.0138944999999998	0.0001930571302494	0.0021551506369628	0.0406743000000029	-0.0013095999999996	1.7150521600526505e-06	0.0016543986804903	0.0001927340000004	0.0003034760000002	9.209768246311753e-08	3.7146393648550585e-08	-0.000504827000001	-9.34519783795984e-16	-3.226462635514222e-16	2.548502998390172e-07	1.448522952363517e-16	1.4243539054483608e-15	-2.1713470619868147e-16	2.37025297020944e-17	0.1112254773000027	0.083953836100005	0.0433427067000004	-0.004155177999998	1
0.0973758736770126	1.7944400000783072e-05	1.1873934187987842e-16	-1.5895466041994708e-15	3.2200009201036525e-10	-0.032812400000003	0.0136112000000008	0.0001852647654396	0.0010766535937617	0.0306517000000028	-0.0100226000000003	0.0001004525107599	0.0009395267128899	0.0004133820000012	0.0002206480000002	4.868553982111813e-08	1.7088467590931898e-07	-0.0005048270000014	8.95572168289601e-16	4.56099259200568e-16	2.5485029926665e-07	7.884659572769524e-16	-1.9063173425236246e-16	1.3709107015451123e-16	-5.695984389846123e-16	0.1101140695000029	0.0798818365000048	0.0354875265000003	-0.0151982897999984	1
0.2348013709187567	0.0269826000000034	0.0269646556000011	0.0007270926516268	0.0007280607027631	0.0224712999999989	0.0552837000000015	0.0030562874856912	0.0005049593236882	0.0359717000000037	0.0053200000000008	2.8302400000265103e-05	0.0012939632008914	-0.0011278400000007	-0.0015412220000014	2.3753652558698232e-06	1.2720230664013834e-06	0.0003559419999989	0.000860769000001	7.409232727241628e-07	1.266947061081087e-07	8.809197526369671e-16	3.4811133866120503e-16	-1.0171793529363872e-15	-1.5309004166076277e-15	0.1089447612000026	0.075641844200005	0.0274644637999998	-0.0261136198999985	1
0.2798220925890312	-0.009972419999999	-0.0369550200000029	0.0013656735032024	9.944916065480636e-05	-0.0272801000000016	-0.0497514000000012	0.0024752018019592	0.0007442038560112	0.013769000000003	-0.0222027000000015	0.0004929598872914	0.000189585361	0.0007556010000008	0.0018834410000015	3.547350005114841e-06	5.709328707977414e-07	-0.0004231860000004	-0.0007791279999998	6.070404391095664e-07	1.790863907648216e-07	6.006326628180812e-16	-1.086143732814766e-15	-1.1934658437527594e-15	-1.619726417407081e-16	0.1077181673000029	0.0712427760000051	0.0193114737000001	-0.0368093960999983	1
0.1269259076932555	1.9179000000447112e-05	0.0099915990000007	9.983205057711348e-05	3.6783297700600757e-10	0.0345989999999994	0.0618791000000015	0.0038290230168112	0.0011970908009984	-0.0051463999999978	-0.0189154000000011	0.0003577923571607	2.648543295873395e-05	-0.0001745499999986	-0.0009301510000005	8.651808827946048e-07	3.0467702191972126e-08	-0.0006159440000014	-0.0001927580000018	3.7155645940181135e-08	3.793870107348406e-07	3.178118440926748e-16	9.334995972051645e-17	-6.5189043667687e-17	-6.130833595278483e-16	0.1064349327000036	0.0666938831000047	0.0110671258000002	-0.0471956920999986	1
0.0926341534191791	0.0184013000000025	0.0183821210000005	0.0003379023724583	0.0003386078416904	0.0446401000000005	0.0100410999999996	0.0001008236892089	0.001992738528009	-0.0290392999999986	-0.0238929000000016	0.0005708706704111	0.0008432809444876	-0.0002544549999999	-7.990499999949009e-05	6.384807226141358e-09	6.474734710041752e-08	0.0004887150000005	0.0011046590000024	1.2202715108593094e-06	2.388423524995927e-07	7.473243704910277e-16	-3.5351010293703516e-17	1.8263596032258976e-16	-1.7635140559716464e-16	0.1050957322000041	0.0620047319000044	0.0027704222000002	-0.0571851837999987	1
0.1553461521090089	-0.0099780499999992	-0.0283793500000022	0.0008053875064239	9.956148180245614e-05	0.0191294999999998	-0.025510600000001	0.0006507907123588	0.0003659377702494	-0.0403571999999992	-0.0113179000000003	0.0001280948604086	0.0016287035918373	0.0009470330000011	0.0012014880000007	1.4435734151527057e-06	8.96871502852514e-07	-0.0005005259999998	-0.0009892410000022	9.785977580961191e-07	2.5052627572180044e-07	5.302099397373856e-16	-4.931686604305946e-16	-9.287067096067756e-18	-3.400978175884354e-16	0.1037012698000045	0.0571851838000045	-0.0055393875999995	-0.0666938830999987	1
0.1589597646233886	2.1945500000595862e-05	0.0099999955000007	9.99999100005434e-05	4.816041995684425e-10	0.0506278999999999	0.0314984000000004	0.0009921492025596	0.0025631842584093	-0.0519554999999997	-0.0115983000000001	0.0001345205628887	0.0026993739802471	1.3136400000026656e-05	-0.0009338966000013	8.721628591052219e-07	1.7256486712609768e-10	-0.0005005260000016	-7.726064124171836e-16	-1.587689714161806e-15	2.505262757158065e-07	1.3090473353940604e-16	1.5501450919727692e-16	8.419923055604999e-17	-3.3432098474978244e-16	0.1022522790000047	0.0522453744000045	-0.0138229919999995	-0.0756418441999988	1
0.1980800055487747	-0.0099780499999998	-0.009999995500001	9.999991000013008e-05	9.956148180201776e-05	0.0510018000000008	0.0003738999999991	1.3980120909508282e-07	0.0026011836032394	-0.022724299999998	0.0292312000000031	0.0008544630534443	0.0005163938104885	-6.051640000150754e-05	-7.365280000058128e-05	5.424732829858475e-09	3.662235069626674e-09	-0.0005005260000017	1.4128755104082409e-15	-8.323425609127675e-16	2.505262764928291e-07	-5.118141995552724e-16	-7.038614151727525e-16	2.553638113317953e-16	-6.460454822986693e-16	0.1007495216000037	0.0471956921000045	-0.0220412032999999	-0.0839538360999992	1
0.0967771697835158	-0.0152936000000009	-0.0053155499999998	2.8255071802456172e-05	0.0002338942009613	-0.0017854100000006	-0.0527872100000016	0.0027864895395831	3.1876888678146496e-06	-0.0330830999999983	-0.0103588000000004	0.0001073047374386	0.0010944915056079	0.0011049000000011	0.0011654164000006	1.35819538673944e-06	1.2208040099866484e-06	-0.0005005259999999	5.039436199494284e-16	-7.348947687341418e-16	2.5052627607131345e-07	6.215580000009296e-05	6.215580000103585e-05	3.8633437808225686e-09	3.863344681452714e-09	0.0991937878000038	0.0420467566000042	-0.0301551431999999	-0.0915599742999991	1
0.0831724386508906	-0.0099889200000004	0.0053046800000004	2.813962990309204e-05	9.977852276687916e-05	0.0534090000000001	0.055194410000001	0.0030464228952486	0.002852521280999	-0.0439328999999985	-0.0108498000000004	0.0001177181600391	0.0019300997024079	1.313639999969737e-05	-0.0010917636000009	1.1919477586311471e-06	1.7256561007315388e-10	-0.0007505260000013	-0.0002500000000015	6.249999937010712e-08	5.632892780222404e-07	4.9652903906377615e-17	-6.215580000066332e-05	3.863344435110272e-09	7.341052648778708e-17	0.097585895600004	0.0368093961000041	-0.0381264267	-0.0983963092999994	1
0.2441780628812852	-0.0141781000000007	-0.0041891799999996	1.7549229072117e-05	0.0002010185196106	-0.0200237000000017	-0.0734327000000017	0.0053923614292894	0.0004009485616905	-0.0412230999999989	0.0027098000000008	7.343016038514294e-06	0.0016993439736085	0.0013047100000002	0.0012915736000003	1.66816236547906e-06	1.702268184230577e-06	-0.0005005260000007	0.0002500000000023	6.249999984218353e-08	2.505262771247448e-07	-1.0241100233193186e-15	3.6857338661975047e-16	5.151619406797263e-16	-7.66653853790604e-17	0.0959266905000037	0.0314946248000046	-0.0459173436000001	-0.1044053635999992	1
0.276468732620564	-0.0162136000000007	-0.0020354999999997	4.143260250096764e-06	0.0002628808249613	0.0364789999999991	0.0565027000000015	0.0031925551072911	0.0013307174409989	-0.0308682999999981	0.0103548000000015	0.0001072218830398	0.0009528519448893	0.0012800600000025	-2.464999999980656e-05	6.076207130645546e-10	1.6385536025031593e-06	-0.0005005259999987	-3.344695502235705e-16	-2.3619648341575403e-16	2.5052627605100785e-07	-1.3371227309139833e-15	3.843900269004319e-16	2.576585292491809e-16	-2.6217998812900885e-16	0.0942170449000032	0.0261136199000046	-0.0534910372000004	-0.1095366151999992	1
0.1280717251604378	0.0131226000000016	0.029336200000001	0.0008606126304408	0.0001722026307601	0.1568990000000035	0.1204200000000015	0.0145009764000017	0.0246172962010062	-0.0398032999999966	-0.0089350000000006	7.983422499924438e-05	0.0015843026908889	-0.0009878239999997	-0.0022678840000001	5.143297839709471e-06	9.757962560133327e-07	0.000545522000001	0.0010460480000005	1.0942164187440417e-06	2.975942539912057e-07	-3.543273179851621e-16	1.2578267184088308e-15	1.7734328092309438e-16	7.88834981988256e-16	0.0924578578000032	0.0206776976000038	-0.0608116782000007	-0.1137469224999995	1
0.016605743420161	0.0016023400000006	-0.0115202600000004	0.0001327163904667	2.567493474924e-06	-0.0876955000000021	-0.2445945000000056	0.0598264694302587	0.0076905007202508	-0.0452907999999981	-0.0054875000000001	3.011265625025389e-05	0.0020512565646395	0.0009224459999998	0.0019102699999995	3.649131471834668e-06	8.509066224189734e-07	-0.0003735329999999	-0.0009190550000002	8.446620934584583e-07	1.3952690197145252e-07	3.3187839412219643e-16	-9.930336941541424e-17	8.600987845891829e-17	-3.2670174871326743e-16	0.0906500543000033	0.0151982898000034	-0.0678446344000005	-0.1170008866999993	1
-0.0264681931017305	-0.0129602999999995	-0.0145626400000012	0.00021207048377	0.00016796937609	0.0034190799999971	0.0911145800000031	0.0083018666885789	1.1690108045343444e-05	-0.0347069999999982	0.0105838000000015	0.0001120168224406	0.001204575848999	0.0011476299999994	0.0002251840000023	5.0707833133904384e-08	1.317054617654549e-06	-0.000581696999999	-0.0002081639999996	4.333225019946902e-08	3.3837140002848575e-07	1.9231012399982334e-16	-1.4059337871785126e-15	-1.423529677109529e-15	3.683105553435105e-16	0.0887945849000031	0.0096869198000034	-0.0745566347000005	-0.1192711495999996	1
-0.0330990416600759	-0.0129503000000002	1.0000000000130003e-05	9.99999489392612e-11	0.0001677102700899	-0.0050451400000012	-0.0084642200000002	7.164302020736145e-05	2.545343761956828e-05	-0.0198563999999967	0.0148506000000014	0.0002205403203609	0.0003942766209595	0.0013386600000004	0.0001910299999996	3.649246096952231e-08	1.792010595355729e-06	-0.0007566190000003	-0.0001749220000006	3.0597706490958963e-08	5.724723127695519e-07	5.276869200109671e-16	2.091740957017115e-17	-1.5621628460740023e-16	-1.4894929823949795e-16	0.0868924252000025	0.0041551780000032	-0.0809159264000008	-0.1205386236999999	1
-0.0241008224995992	-0.0129535000000002	-3.199999999710488e-06	1.0239522026811472e-11	0.0001677931622499	-0.0312398000000024	-0.0261946600000005	0.0006861602125141	0.0009759251040417	-0.026221399999997	-0.0063650000000003	4.051322499939972e-05	0.0006875618179594	0.0011750199999996	-0.0001636400000013	2.677804945437989e-08	1.380672000649462e-06	-0.0006620840000002	9.453500000091314e-05	8.936866147181131e-09	4.383552237673878e-07	-5.042060000007507e-05	-5.0420600000629945e-05	2.5422366505229774e-09	2.542236379192164e-09	0.0849445755000024	-0.0013853021999967	-0.0868924252000008	-0.1207926524999997	1
-0.0133905848479441	-0.0197599000000008	-0.0068064	4.632708095963973e-05	0.0003904536480127	-0.0256082000000028	0.0056316000000004	3.1714918559071526e-05	0.0006557799072415	-0.0336989999999974	-0.0074776000000003	5.591450175959761e-05	0.0011356226009993	0.0011880099999991	1.298999999984838e-05	1.6874005511886874e-10	1.4113677610477811e-06	-0.0006620839999992	4.614754261198267e-16	-3.435834360912911e-16	4.383552234940045e-07	-9.954580000175233e-05	-4.912520000007907e-05	2.4132841033845503e-09	9.90936529737048e-09	0.0829520600000025	-0.0069228689999967	-0.0924578578000009	-0.1200311002999998	1
-0.0055876629941036	-0.0129520000000004	0.0068079000000007	4.634750241046468e-05	0.0001677543039998	0.0161058999999988	0.0417141000000012	0.0017400661388102	0.000259400014809	-0.0342091999999969	-0.0005101999999999	2.603040392288456e-07	0.0011702693646397	0.0014450900000009	0.0002570800000015	6.609012629887995e-08	2.0882851075081764e-06	-0.0006620839999994	-1.005747201459839e-15	-1.4943808665761635e-16	4.3835522375703003e-07	-9.832720000222258e-05	1.218600001105418e-06	1.4838299698476282e-12	9.668236693241149e-09	0.0809159264000025	-0.0124458769999968	-0.0975858956000009	-0.1182603697999999	1
-0.0030937595041204	-0.0129464000000002	5.600000000235726e-06	3.135986766493656e-11	0.00016760927296	-0.0107911000000015	-0.0268970000000006	0.0007234486089985	0.0001164478392102	-0.0536687999999977	-0.0194596000000015	0.0003786760321608	0.0028803400934392	0.00122987	-0.0002152200000013	4.6319648167236545e-08	1.5125802168985831e-06	-0.0003846159999986	0.0002774680000006	7.698849107600888e-08	1.4792946618831226e-07	2.138739999986722e-05	0.0001197146000012	1.4331584972034462e-08	4.5742120897273455e-10	0.0788372454000029	-0.0179427110999969	-0.102252279000001	-0.1154953488999996	1
0.0016962830713255	-0.0089000399999995	0.0040463600000003	1.6373029249574755e-05	7.921071200032146e-05	-0.0107887000000021	2.400000000180092e-06	5.759057552453291e-12	0.0001163960476904	-0.0369656999999973	0.0167031000000017	0.0002789935496116	0.0013664629764895	0.0013386599999993	0.0001087899999998	1.1835264364212532e-08	1.7920105961695263e-06	-0.0004406549999985	-5.603900000075925e-05	3.140369508835616e-09	1.9417682806776638e-07	-2.425309999959428e-05	-4.5640500000609055e-05	2.083054923813531e-09	5.882127386992015e-10	0.0767171099000025	-0.0234018113999969	-0.1064349327000011	-0.1117592845999996	1
-0.0051819071203281	-0.0129534999999998	-0.0040534600000007	1.6430537971743854e-05	0.0001677931622495	0.0523115000000004	0.063100200000001	0.0039816352400407	0.0027364930322485	-0.030996199999996	0.0059695000000003	3.5634930249786284e-05	0.0009607644144405	0.0002041839999988	-0.0011344760000006	1.2870357957532474e-06	4.1691105836916e-08	-0.0004802999999995	-3.964500000040261e-05	1.571725501261099e-09	2.306880889444983e-07	3.019439999986452e-05	5.44474999998053e-05	2.9645302053981252e-09	9.117018447857511e-10	0.0745566347000021	-0.028811697299997	-0.1101140695000013	-0.1070835885999999	1
0.0934994554775332	-0.0129387000000002	1.480000000024294e-05	2.1903972612344457e-10	0.0001674099576893	-0.0170361000000011	-0.069347600000002	0.0048090896257591	0.00029022870321	-0.0327231999999963	-0.0017270000000001	2.982528999142684e-06	0.0010708078182407	0.0009351509999984	0.0007309670000001	5.343127551344749e-07	8.745073938728941e-07	-0.0005415990000003	-6.129899999979488e-05	3.757567233456081e-09	2.933294767357809e-07	3.019440000026581e-05	2.0838367595214086e-16	2.5814167970418e-16	9.117022259233737e-10	0.0723569560000019	-0.0341609917999967	-0.1132722844000013	-0.1015075723999996	1
0.1836209071996981	-0.0166581000000002	-0.0037193999999999	1.3833936359626467e-05	0.0002774922956109	0.0016478699999981	0.0186839700000005	0.0003490907349606	2.7154755368950414e-06	-0.041175499999997	-0.0084523000000004	7.144137528960626e-05	0.0016954218002506	0.0013386599999999	0.0004035090000011	1.628195127597213e-07	1.7920105968488507e-06	-0.0006251079999997	-8.350900000035799e-05	6.973753407687802e-09	3.907600117158862e-07	3.0194400000159063e-05	1.3371770325103936e-16	-1.4075841937409528e-16	9.117023557563945e-10	0.0701192304000021	-0.0394384451999966	-0.1158946366000014	-0.0950781171999994	1
0.1988383357003732	-0.0129306	0.0037274999999999	1.3894256250097148e-05	0.0001672004163601	0.0742012000000006	0.0725533300000012	0.00526398569409	0.0055058180814393	-0.0482601999999965	-0.0070847000000006	5.019297408937556e-05	0.0023290469040409	0.000116597999999	-0.001222062	1.4934355319651386e-06	1.3595094142976388e-08	-0.0006814190000014	-5.631100000088458e-05	3.1709282739433076e-09	4.643318541626891e-07	3.0194399999735543e-05	2.398324115367629e-17	6.200741333288526e-16	9.117019369339275e-10	0.0678446344000023	-0.0446329588999966	-0.1179687204000014	-0.0878492793999993	1
0.2165903435863713	-0.0129258000000001	4.8000000000712175e-06	2.3039775981765988e-11	0.0001670763056386	0.0114675000000001	-0.0627337000000019	0.0039355171156893	0.0001315035562489	-0.0330516999999961	0.0152085000000011	0.0002312984722506	0.0010924148728913	0.0013386599999999	0.001222062000001	1.4934355332510343e-06	1.7920105953967648e-06	-0.0004628180000005	0.0002186010000014	4.778639773886503e-08	2.1420050109979294e-07	3.019439999980588e-05	1.2340269892344968e-16	8.717722615107226e-16	9.117017284327655e-10	0.0655343642000019	-0.0497336087999966	-0.1194847240000016	-0.0798818364999992	1
0.095120250887142	-0.0129262999999999	-5.000000000118823e-07	2.497574229792049e-13	0.0001670892316893	0.0091775399999991	-0.0022899600000002	5.243916800879707e-06	8.422724045111889e-05	-0.0335725999999962	-0.0005209000000001	2.713368093706488e-07	0.0011271194707609	0.0011055000000002	-0.0002331600000007	5.436358531570633e-08	1.222130249927987e-06	-0.0005858609999996	-0.0001230430000007	1.5139580075172768e-08	3.432331110445482e-07	3.019440000077456e-05	-2.1342724543253468e-16	1.6533629263405458e-16	9.117021302608563e-10	0.0631896345000018	-0.054729668199997	-0.1204354754000016	-0.0712427759999993	1
